Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Anthony Kay","NYM","AA",24,7,3,1.492462425995826,12,12,1,1,0,0,,66.1,262,38,13,11,2,23,0,5,1,0,70,"20387"
"Nick Margevicius","SDP","AA",23,4,4,4.304347826086956,12,12,0,0,0,0,,69,287,75,35,33,14,13,0,1,4,1,53,"20395"
"Luis Madero","LAA","AA",22,5,11,5.721190240137064,20,19,0,0,0,0,,89.2,409,117,65,57,11,24,0,6,2,0,75,"20399"
"Josh Fleming","TBR","AA",23,11,4,3.3133161908991795,21,17,3,1,0,0,,127.2,517,127,57,47,9,19,0,3,0,0,92,"20418"
"Jovani Moran","MIN","AA",22,2,2,4.980583262113295,20,0,0,0,0,0,,34.1,152,27,19,19,3,23,1,4,4,0,50,"20422"
"Rony Garcia","NYY","AA",21,4,11,4.443038189225894,20,20,0,0,0,0,,105.1,448,94,56,52,14,38,1,7,2,3,104,"20430"
"Enoli Paredes","HOU","AA",23,2,3,3.78,12,6,0,0,1,0,,50,201,29,21,21,1,21,0,5,2,2,69,"20447"
"Bryan Sammons","MIN","AA",24,5,6,4.2396699561341284,17,16,1,0,0,0,,80.2,341,67,39,38,11,36,0,3,4,0,85,"20462"
"J.B. Bukauskas","ARI","AA",22,2,5,5.438849517915521,22,16,0,0,1,2,,92.2,416,91,63,56,8,59,0,2,9,0,109,"20491"
"Casey Mize","DET","AA",22,6,3,3.2033902447445426,15,15,1,1,0,0,,78.2,323,69,30,28,5,18,0,6,0,0,76,"20492"
"Denyi Reyes","BOS","AA",22,8,12,4.162995314879879,26,26,0,0,0,0,,151.1,629,142,74,70,14,37,0,6,3,1,116,"20526"
"Edwin Uceta","LAD","AA",21,7,2,3.2054794520547945,16,14,0,0,0,0,,73,306,62,29,26,5,33,2,4,1,1,76,"20539"
"Phoenix Sanders","TBR","AA",24,3,3,1.8120803513412629,37,1,0,0,15,3,,49.2,205,35,17,10,3,23,1,2,2,0,57,"20541"
"Bowden Francis","MIL","AA",23,7,8,3.987046947344603,25,24,0,0,0,0,,128.2,543,111,61,57,14,49,1,7,4,2,145,"20548"
"Jackson Tetreault","WSN","AA",23,4,5,4.727627020528121,18,18,0,0,0,0,,85.2,382,98,54,45,8,40,0,2,4,1,63,"20565"
"Edwar Colina","MIN","AA",22,4,0,2.032258064516129,7,4,1,0,0,0,,31,125,21,8,7,0,15,0,1,3,0,37,"20589"
"Tyler Phillips","TEX","AA",21,7,9,4.72500025749208,18,16,0,0,0,0,,93.1,387,95,56,49,15,20,1,4,7,0,74,"20629"
"Eduard Bazardo","BOS","AA",23,4,1,2.7835055925043783,21,0,0,0,0,0,,32.1,134,27,12,10,2,13,0,0,4,0,35,"20997"
"Jhoan Duran","MIN","AA",21,3,3,4.864864864864865,7,7,0,0,0,0,,37,153,34,20,20,2,9,0,3,4,0,41,"21029"
"Emmanuel Clase","TEX","AA",21,1,2,3.345132291657805,33,1,0,0,11,2,,37.2,153,34,15,14,1,8,0,0,6,0,39,"21032"
"Demarcus Evans","TEX","AA",22,2,0,0.9557520833308014,30,0,0,0,6,1,,37.2,145,14,4,4,2,22,1,0,1,0,60,"21087"
"Dany Jimenez","TOR","AA",25,2,2,1.8712868460042449,25,0,0,0,6,1,,33.2,134,22,8,7,4,12,1,1,2,1,46,"21170"
"Brooks Kriske","NYY","AA",25,2,2,2.5890408253039188,36,0,0,0,11,2,,48.2,199,30,14,14,3,23,1,1,5,0,64,"21189"
"Jackson Kowar","KCR","AA",22,2,7,3.511211002586673,13,13,0,0,0,0,,74.1,310,73,32,29,8,21,0,2,5,0,78,"21549"
"Edward Cabrera","MIA","AA",21,4,1,2.5603444907952024,8,8,0,0,0,0,,38.2,156,28,12,11,6,13,0,3,11,0,43,"21690"
"Angel Rondon","STL","AA",21,6,6,3.208695652173913,20,20,0,0,0,0,,115,481,99,45,41,11,42,2,5,5,1,112,"22036"
"Paul Campbell","TBR","AA",23,8,4,3.3618681034866635,16,11,0,0,0,0,,85.2,342,74,33,32,6,20,1,4,3,0,63,"22248"
"Logan Gilbert","SEA","AA",22,4,2,2.88,9,9,0,0,0,0,,50,195,34,16,16,2,15,0,4,2,0,56,"22250"
"Tarik Skubal","DET","AA",22,2,3,2.1259845074011743,9,9,0,0,0,0,,42.1,170,25,13,10,2,18,0,1,1,0,82,"22267"
"Johan Oviedo","STL","AA",21,7,8,5.654867256637168,23,23,0,0,0,0,,113,514,120,72,71,9,64,0,8,6,3,128,"22487"
"Spencer Howard","PHI","AA",22,1,0,2.3478258435803037,6,6,0,0,0,0,,30.2,122,20,9,8,2,9,0,2,3,0,38,"23252"
"Cody Bolton","PIT","AA",21,2,3,5.85,9,9,0,0,0,0,,40,167,37,26,26,6,16,0,0,3,0,33,"23265"
"Packy Naughton","CIN","AA",23,6,10,3.6624609204083196,19,19,0,0,0,0,,105.2,447,109,51,43,8,26,2,2,4,0,81,"23292"
"Beau Sulser","PIT","AA",25,8,3,2.71875,33,6,0,0,2,1,,96,400,88,35,29,4,31,1,2,4,1,63,"23420"
"Clayton Andrews","MIL","AA",22,3,0,2.5851066452499802,17,0,0,0,0,1,,31.1,128,19,9,9,3,15,0,1,2,0,33,"23631"
"Randy Dobnak","MIN","AA",24,4,2,2.5650003913879993,11,10,1,0,0,0,,66.2,263,58,23,19,6,6,0,2,2,0,61,"23798"
"Josiah Gray","LAD","AA",21,3,2,2.7457630669238937,9,8,0,0,0,0,,39.1,161,33,14,12,0,11,0,3,3,0,41,"24580"
"Andrew Wantz","LAA","AA",23,0,6,7.125,13,12,0,0,0,0,,48,232,59,42,38,12,26,0,4,3,0,54,"24933"
"Brady Singer","KCR","AA",22,7,3,3.474265095684399,16,16,1,0,0,0,,90.2,385,86,43,35,8,26,0,6,4,1,85,"25377"
"Drew Rasmussen","MIL","AA",23,1,3,3.540983606557377,22,18,0,0,0,2,,61,254,49,26,24,4,29,0,2,3,0,77,"25385"
"J.D. Martin","LAD","AA",36,2,7,5.377593701475385,14,14,0,0,0,0,,80.1,368,87,57,48,11,38,0,7,5,0,66,"3685"
"Justin De Fratus","LAD","AA",31,6,8,4.955056179775281,15,13,1,0,0,0,,89,378,93,50,49,11,20,0,10,4,0,57,"4955"
"Brandon Beachy","SFG","AA",32,3,6,5.798657124292041,11,10,0,0,0,0,,49.2,219,51,33,32,4,19,0,4,1,0,47,"8851"
"James Jones","TEX","AA",30,1,1,2.5562132485486315,40,0,0,0,2,0,,56.1,237,38,22,16,6,29,1,6,5,0,64,"9767"
"Blake Battenfield","CHW","AA",24,5,5,4.515679922674616,19,19,0,0,0,0,,95.2,408,107,49,48,13,25,0,6,3,0,69,"sa3002734"
"Jacob Patterson","STL","AA",23,6,5,5.554286198581037,51,1,0,0,1,3,,58.1,262,66,42,36,13,18,1,4,4,0,78,"sa3002777"
"J.C. Cloney","KCR","AA",24,2,6,3.742574257425743,22,15,0,0,1,0,,101,431,109,52,42,13,26,1,7,1,1,81,"sa3003927"
"John Parke","CHW","AA",24,3,4,2.593886635718642,14,14,0,0,0,0,,76.1,309,69,31,22,5,18,0,2,6,0,43,"sa3003988"
"Addison Russ","PHI","AA",24,5,6,2.5411762424983984,55,0,0,0,22,5,,56.2,237,47,28,16,5,20,0,2,4,0,81,"sa3004106"
"Connor Johnstone","ATL","AA",24,5,4,4.11864460038584,28,7,0,0,1,1,,78.2,336,93,38,36,4,21,4,2,8,0,50,"sa3004190"
"Dylan File","MIL","AA",23,9,2,2.7892565500882425,14,14,0,0,0,0,,80.2,327,74,27,25,5,15,2,5,2,0,73,"sa3004197"
"Andrew Beckwith","KCR","AA",24,1,0,5.837837837837838,26,0,0,0,0,1,,37,177,46,30,24,2,15,1,6,0,1,28,"sa3004206"
"Sam Delaplane","SEA","AA",24,3,1,0.4864864864864865,25,0,0,0,5,1,,37,134,13,4,2,2,9,1,3,6,0,58,"sa3004222"
"Evan Kruczynski","STL","AA",24,3,8,5.599432060910661,21,20,0,0,0,0,,117.1,513,123,77,73,18,50,1,1,11,1,118,"sa3004341"
"Ivan Pelaez","TBR","AA",25,3,3,4.313609856925816,36,3,0,0,2,1,,56.1,241,62,31,27,7,10,2,3,2,1,33,"sa3004441"
"Will Latcham","STL","AA",23,0,2,7.081966327358768,31,0,0,0,0,1,,40.2,189,56,32,32,9,20,1,5,3,0,31,"sa3004470"
"Austin Warner","STL","AA",25,4,6,3.8259111675253905,15,14,0,0,0,0,,82.1,353,83,41,35,10,25,1,4,2,0,88,"sa3004494"
"Alex FaGalde","STL","AA",25,4,5,4.432835820895522,12,11,0,0,0,0,,67,275,62,34,33,11,23,0,0,2,2,51,"sa3004602"
"Tony Dibrell","NYM","AA",23,0,8,9.310343602891646,9,8,0,0,0,0,,38.2,187,51,41,40,10,21,0,2,4,0,37,"sa3004657"
"Shawn Semple","NYY","AA",23,0,3,5,7,6,1,0,0,0,,36,164,37,21,20,6,19,0,1,1,0,34,"sa3004661"
"Jason Bahr","TEX","AA",24,4,3,3.234375,12,12,0,0,0,0,,64,250,43,25,23,2,25,0,4,6,0,68,"sa3004744"
"Jakob Hernandez","PHI","AA",23,5,1,1.6794260825455343,47,1,0,0,5,1,,69.2,272,43,14,13,4,27,0,0,5,0,73,"sa3004823"
"David Parkinson","PHI","AA",23,10,9,4.084033613445378,22,22,0,0,0,0,,119,487,107,56,54,10,39,0,3,7,0,118,"sa3004857"
"Lincoln Henzman","CHW","AA",23,4,6,5.558823885802189,15,15,1,0,0,0,,79.1,347,96,57,49,5,18,0,5,1,0,44,"sa3005187"
"Max Herrmann","LAA","AA",25,1,4,4.939023930710217,12,8,1,0,0,0,,54.2,244,57,38,30,1,29,1,7,1,0,27,"sa3005259"
"Jacob Condra-Bogan","WSN","AA",24,7,4,3.609625962986744,38,1,0,0,1,1,,62.1,245,52,28,25,6,11,0,3,3,0,50,"sa3005422"
"Josh Green","ARI","AA",23,2,4,4.2827590713773604,8,8,0,0,0,0,,48.1,205,61,23,23,2,8,0,4,0,0,32,"sa3006701"
"Adam Scott","CLE","AA",23,4,6,3.942478142289568,14,14,0,0,0,0,,75.1,313,70,36,33,9,21,0,6,1,1,74,"sa3006826"
"Joey Murray","TOR","AA",22,2,4,3.5038163857710294,9,8,0,0,0,0,,43.2,184,37,17,17,4,18,0,3,2,1,52,"sa3007234"
"Robert Broom","CLE","AA",22,1,2,0.9642858456592349,24,0,0,0,1,0,,37.1,146,19,5,4,2,14,0,3,0,0,35,"sa3007235"
"Tommy Parsons","STL","AA",23,4,6,5.292000322998066,14,14,0,0,0,0,,83.1,344,91,50,49,26,13,0,0,2,2,77,"sa3007624"
"Kevin Smith","NYM","AA",22,3,2,3.4468088603333067,6,6,0,0,0,0,,31.1,127,25,12,12,1,15,0,0,3,1,28,"sa3007710"
"Ethan DeCaster","DET","AA",24,3,2,2.284615652772833,25,0,0,0,0,2,,43.1,173,36,12,11,1,9,4,3,2,0,39,"sa3007732"
"Durbin Feltman","BOS","AA",22,2,3,5.259740780891397,43,0,0,0,5,6,,51.1,223,42,31,30,8,31,0,2,3,0,54,"sa3007959"
"Tommy Wilson","NYM","AA",23,4,5,4.956521739130435,13,13,1,0,0,0,,69,291,65,41,38,11,18,0,3,2,3,60,"sa3008072"
"Nolan Kingham","ATL","AA",22,2,3,3.7850461892035385,6,6,1,0,0,0,,35.2,148,32,15,15,5,10,0,1,0,0,25,"sa3008224"
"Colton Eastman","PHI","AA",22,1,1,3.0306117730258593,6,4,0,0,0,0,,32.2,131,25,14,11,3,12,0,1,0,0,30,"sa3008312"
"Alex Phillips","MIN","AA",24,2,1,4.363636363636363,22,1,0,0,5,0,,33,139,30,17,16,4,13,1,0,2,0,30,"sa3008595"
"Rayan Gonzalez","COL","AA",28,3,1,2.0769232644457634,44,0,0,0,4,4,,56.1,239,50,17,13,4,27,0,1,5,0,56,"sa455370"
"Jordan Harrison","ATL","AA",28,2,4,2.9189192198592746,35,0,0,0,2,1,,49.1,204,45,17,16,3,18,0,2,3,0,48,"sa502697"
"Scott Griggs","COL","AA",28,1,4,3.97058868078217,45,0,0,0,16,2,,45.1,191,37,21,20,5,18,2,2,2,0,45,"sa502935"
"Sam Wolff","SFG","AA",28,2,0,1.7830191245916294,25,0,0,0,3,1,,35.1,137,25,7,7,1,11,0,0,3,0,42,"sa503437"
"Jeff Ames","MIN","AA",28,1,3,4.57258120783913,25,1,0,0,0,0,,41.1,190,38,24,21,4,29,0,2,1,1,60,"sa503692"
"Johan Belisario","MIL","AA",25,9,2,3.948616838937199,23,11,0,0,0,2,,84.1,346,75,38,37,10,22,0,6,4,0,69,"sa546553"
"Claudio Custodio","ATL","AA",28,5,4,2.6092438647642933,31,6,0,0,2,0,,79.1,316,60,26,23,2,23,1,5,3,0,67,"sa547829"
"Yordy Cabrera","LAD","AA",28,3,1,3.9619568502970863,38,4,0,0,1,3,,61.1,273,62,36,27,2,24,2,6,5,1,53,"sa548243"
"Chase Johnson","SFG","AA",27,0,5,4.05,29,2,0,0,2,1,,60,267,64,33,27,2,26,2,2,19,0,50,"sa549740"
"Aaron Kurcz","MIL","AA",28,2,1,2.076923294583341,26,0,0,0,1,1,,30.1,121,23,10,7,4,6,1,1,2,1,33,"sa549903"
"Ryan Halstead","SFG","AA",27,3,6,3.534031131282536,33,6,0,0,0,0,,63.2,267,54,30,25,2,19,1,4,9,0,53,"sa549980"
"Mitch Horacek","COL","AA",27,4,0,2.4770645669450064,34,0,0,0,0,1,,36.1,153,30,10,10,1,19,0,2,7,0,43,"sa550295"
"Carlos Navas","SFG","AA",26,2,2,1.5619836680494157,20,1,0,0,0,2,,40.1,157,29,10,7,2,11,0,1,2,0,40,"sa550615"
"Dario Beltre","LAA","AA",26,1,3,4.784809664491131,31,0,0,0,6,5,,52.2,239,48,33,28,3,37,0,2,9,0,63,"sa550679"
"Johendi Jiminian","CIN","AA",26,5,5,4.293286450566616,28,15,0,0,0,0,,94.1,419,104,53,45,8,37,1,2,3,1,72,"sa550714"
"Luis Lugo","CHC","AA",25,6,0,3.469273447279823,13,11,0,0,0,0,,59.2,258,56,24,23,7,25,1,2,2,0,67,"sa597249"
"Yoel Espinal","TEX","AA",26,3,4,5.84328291670581,28,0,0,0,0,3,,44.2,205,37,33,29,5,29,1,6,11,0,49,"sa597725"
"Richelson Pena","TEX","AA",25,1,4,4.413460890922416,13,6,0,0,0,0,,34.2,140,33,18,17,1,5,0,0,2,0,33,"sa597847"
"Aaron Brown","PHI","AA",27,5,4,3.8181818181818183,45,0,0,0,2,2,,66,286,58,35,28,6,35,0,2,3,0,81,"sa598306"
"Matt Tomshaw","CHW","AA",30,5,5,2.4,15,12,0,0,0,0,,75,299,62,23,20,7,9,1,3,2,0,86,"sa598974"
"Jordan Foley","COL","AA",25,4,5,4.7828575598892265,42,2,0,0,2,4,,58.1,263,65,35,31,5,27,2,3,1,0,65,"sa599323"
"Wyatt Strahan","CIN","AA",26,0,3,7.737804158112674,35,1,0,0,0,0,,54.2,261,68,49,47,6,27,1,5,12,0,44,"sa599334"
"Markus Solbach","LAD","AA",27,5,1,2.5714285714285716,8,7,0,0,0,0,,42,171,37,18,12,1,8,0,4,1,0,39,"sa599472"
"Heath Holder","COL","AA",26,8,4,2.641304347826087,29,10,0,0,2,3,,92,367,69,32,27,7,25,0,5,6,3,99,"sa602623"
"John Gorman","OAK","AA",27,4,5,4.764705454684497,43,1,0,0,8,4,,56.2,249,63,35,30,7,19,2,4,5,0,72,"sa602627"
"Jordan Johnson","CIN","AA",25,0,6,6.982757702168734,9,9,0,0,0,0,,38.2,190,40,36,30,3,29,0,3,5,0,39,"sa602658"
"Phil Pfeifer","ATL","AA",26,1,2,2.3823529411764706,11,4,0,0,0,0,,34,142,25,12,9,2,16,0,1,3,0,36,"sa602699"
"Tyler Mapes","WSN","AA",27,6,7,4.9949996189117725,25,25,0,0,0,0,,133.1,600,157,85,74,14,43,1,6,10,0,106,"sa603121"
"Alfred Gutierrez","SFG","AA",24,9,5,4.086486655013076,27,26,0,0,1,0,,123.1,541,119,62,56,9,60,1,5,10,1,120,"sa656043"
"Angel Duno","OAK","AA",25,4,3,6.260869565217392,29,0,0,0,1,3,,46,198,51,34,32,7,8,0,3,3,0,44,"sa657211"
"Anthony Vizcaya","MIN","AA",25,2,2,0.782608695652174,26,2,0,0,4,1,,46,185,32,5,4,2,20,1,2,3,0,48,"sa657689"
"Jesus Castillo","LAA","AA",23,6,6,2.7090303768329305,38,12,0,0,2,1,,99.2,420,100,39,30,4,26,0,8,5,0,80,"sa657701"
"Juan Martinez","CIN","AA",26,3,3,3.6,34,1,0,0,11,2,,45,191,43,21,18,5,17,1,0,2,1,34,"sa657740"
"Erick Leal","CHC","AA",24,3,5,5.737500547170691,11,10,0,0,0,0,,53.1,246,61,36,34,5,23,0,6,6,0,54,"sa657825"
"Walker Weickel","TEX","AA",25,7,2,3.625,43,1,0,0,3,1,,72,300,57,31,29,6,29,1,1,9,2,62,"sa657871"
"Cristian Alvarado","BAL","AA",24,3,3,2.663677312307131,40,0,0,0,13,2,,74.1,294,51,27,22,7,18,1,2,0,0,70,"sa657885"
"Marcos Molina","BAL","AA",24,4,6,4.358268240172407,15,14,0,0,0,0,,84.2,355,85,46,41,15,27,0,0,4,0,58,"sa657917"
"Andrew Sopko","TOR","AA",24,2,2,2.336538118723632,6,6,0,0,0,0,,34.2,134,23,9,9,3,8,0,0,3,0,26,"sa658286"
"Ronald Pena","WSN","AA",27,1,1,3.4411764705882355,25,0,0,0,0,2,,34,148,32,16,13,3,15,1,3,5,0,40,"sa658287"
"Josh Graham","ATL","AA",25,4,4,3.5526312223101946,38,1,0,0,8,3,,50.2,210,41,25,20,6,18,2,3,5,0,45,"sa658525"
"Kevin McCanna","ARI","AA",25,5,5,2.0938778118370602,30,8,2,0,1,0,,81.2,329,62,21,19,2,27,1,1,3,0,92,"sa658530"
"Matt Tenuta","SEA","AA",25,3,2,2.5620435102650987,33,0,0,0,1,4,,45.2,178,34,14,13,6,11,1,0,2,0,48,"sa658605"
"Bryan Bonnell","WSN","AA",25,4,6,3.281768232463034,37,1,0,0,0,4,,60.1,243,51,28,22,7,13,1,2,1,0,58,"sa658824"
"Joe Shaw","NYM","AA",25,1,4,3.825,20,3,0,0,1,2,,40,177,39,21,17,3,17,1,3,3,1,45,"sa658941"
"Jackson McClelland","TOR","AA",24,0,2,2.9763783103616444,32,0,0,0,1,1,,42.1,179,33,18,14,4,21,0,2,6,0,42,"sa659000"
"Brad Markey","CIN","AA",27,3,4,5.855422023142506,15,9,0,0,0,1,,55.1,237,66,40,36,13,11,0,1,1,1,48,"sa659004"
"Nolan Long","LAD","AA",25,5,1,2.2857142857142856,40,1,0,0,6,2,,63,268,38,21,16,7,39,0,3,4,0,81,"sa659265"
"Justin Dillon","TOR","AA",25,5,3,3.3157894736842106,13,9,0,0,1,0,,57,242,51,27,21,5,17,0,4,3,0,42,"sa659283"
"Francisco Jimenez","BAL","AA",24,5,1,2.823529411764706,26,0,0,0,0,1,,51,214,48,20,16,6,13,2,2,3,0,50,"sa659658"
"Mario Sanchez","WSN","AA",24,10,5,2.8504401377962743,23,19,1,0,0,0,,113.2,446,94,40,36,16,17,0,4,2,1,111,"sa691863"
"Willy Ortiz","TOR","AA",23,3,5,5.833333333333333,16,4,0,0,0,1,,54,236,53,36,35,7,24,0,2,2,2,44,"sa701548"
"Sam Lewis","ARI","AA",27,4,3,2.4206899099089427,16,8,0,0,0,0,,48.1,193,32,16,13,2,19,0,4,2,0,50,"sa701852"
"Trent Szkutnik","DET","AA",25,1,3,4.304347826086956,28,4,0,0,1,3,,46,198,45,25,22,4,20,0,0,3,0,44,"sa709586"
"Edgar Arredondo","TEX","AA",22,7,3,4.174342314787529,20,19,0,0,0,0,,101.1,439,117,48,47,11,28,1,11,7,0,75,"sa732750"
"Raffi Vizcaino","SFG","AA",23,0,5,3.6642853149103094,32,0,0,0,4,1,,46.2,205,40,23,19,3,27,1,2,6,0,44,"sa736742"
"Emilio Vargas","ARI","AA",22,5,3,3.7821016164224965,17,17,0,0,0,0,,85.2,355,74,39,36,10,23,0,6,3,0,70,"sa736761"
"Dedgar Jimenez","BOS","AA",23,4,5,3.7821016164224965,29,12,0,0,10,0,,85.2,367,75,39,36,9,41,0,6,5,0,74,"sa736925"
"Oscar De La Cruz","CHC","AA",24,4,5,4.094262551120855,31,8,0,0,2,2,,81.1,344,65,39,37,8,29,0,12,2,1,88,"sa737037"
"Wendolyn Bautista","CIN","AA",26,2,4,6.63559407839941,12,7,0,0,0,0,,39.1,186,64,33,29,5,10,0,0,3,1,36,"sa737042"
"Jesus Zambrano","OAK","AA",22,4,0,1.2089550862149951,28,1,0,0,7,0,,44.2,181,41,9,6,1,13,2,0,2,0,32,"sa737066"
"Manuel Rondon","CHC","AA",24,3,4,4.371428571428571,23,0,0,0,1,2,,35,157,34,20,17,1,23,1,2,1,0,20,"sa737083"
"Ofreidy Gomez","KCR","AA",23,7,8,4.04610986592932,22,20,1,0,0,0,,115.2,500,110,62,52,12,45,0,14,6,1,111,"sa737451"
"Alexander Guillen","COL","AA",23,2,2,1.5260871590108005,37,0,0,0,1,1,,76.2,300,50,20,13,4,21,0,1,4,0,91,"sa737454"
"Adonis Uceta","NYM","AA",25,5,3,1.4378699523086054,36,1,0,0,7,2,,56.1,221,41,11,9,3,17,1,1,0,0,55,"sa737486"
"Sean Brady","CLE","AA",25,5,13,4.203947368421052,25,25,1,1,0,0,,152,649,155,83,71,15,45,0,10,4,0,90,"sa737808"
"Matt Ball","LAA","AA",24,1,3,3.5660382491832587,8,8,0,0,0,0,,35.1,151,33,16,14,2,13,0,2,7,0,45,"sa737933"
"Ty Boyles","CIN","AA",23,2,2,4.363636363636363,47,0,0,0,1,3,,66,295,65,33,32,9,34,1,8,6,0,64,"sa737945"
"Matt Whitehouse","CLE","AA",28,4,4,4.655172063880352,23,8,0,0,0,0,,67.2,300,71,37,35,3,30,2,4,6,0,74,"sa738202"
"Matt Brill","ARI","AA",24,2,5,6.336733707235888,32,0,0,0,4,5,,32.2,158,34,33,23,1,20,2,6,11,0,32,"sa738328"
"Alec Hansen","CHW","AA",24,1,2,5.445377453026337,30,1,0,0,1,1,,39.2,194,43,29,24,5,37,2,2,6,1,45,"sa738344"
"Cory Thompson","CIN","AA",24,2,1,4.211009763806511,33,0,0,0,0,1,,36.1,168,44,22,17,8,14,2,2,5,0,27,"sa738349"
"Jordan Mills","WSN","AA",27,6,1,2.7247710236395073,29,0,0,0,0,0,,36.1,159,30,13,11,2,13,2,4,2,0,52,"sa738394"
"Logan Shore","DET","AA",24,4,7,3.4329896907216493,23,16,1,0,0,0,,97,408,91,41,37,8,39,0,5,6,0,58,"sa738442"
"Jake Stinnett","CHC","AA",27,1,6,5.180233017698156,30,5,0,0,0,2,,57.1,253,52,38,33,6,28,0,8,5,0,66,"sa738473"
"Dalton Moats","TBR","AA",24,2,3,3.168367593599249,42,2,0,0,6,0,,65.1,272,60,30,23,8,24,4,1,4,0,62,"sa738506"
"Garrett Williams","SFG","AA",24,7,8,3.6,29,20,0,0,0,0,,110,486,88,50,44,6,61,3,15,11,2,108,"sa738512"
"Cole Stapler","ARI","AA",24,4,0,2.5714285714285716,11,7,0,0,1,0,,49,199,44,16,14,4,11,0,1,0,0,39,"sa738639"
"Ryan Moseley","LAD","AA",24,4,1,3.176470588235294,30,1,0,0,1,1,,51,218,46,22,18,4,20,0,4,4,0,42,"sa738670"
"Nick Green","NYY","AA",24,3,4,7.077670951424157,15,13,0,0,0,0,,68.2,328,87,59,54,3,34,1,6,13,1,51,"sa738690"
"Connor Jones","STL","AA",24,1,1,4.655172903671044,42,0,0,0,9,2,,48.1,231,54,29,25,5,35,0,3,11,0,49,"sa738697"
"Scott Moss","CLE","AA",24,8,5,3.1339285714285716,22,22,2,0,0,0,,112,474,87,46,39,7,62,0,3,2,0,136,"sa738902"
"Arturo Reyes","TBR","AA",27,4,1,3,5,4,0,0,0,0,,30,114,20,10,10,2,4,0,1,2,0,23,"sa739006"
"Angel German","PIT","AA",23,3,3,4.326923076923077,39,0,0,0,2,1,,52,219,33,25,25,8,31,1,5,6,0,48,"sa739256"
"Daniel McGrath","BOS","AA",24,7,1,1.682492657782791,27,15,0,0,1,0,,112.1,441,72,25,21,5,45,1,1,0,0,113,"sa739598"
"Emerson Martinez","TEX","AA",24,3,2,4.3699418110981485,15,8,0,0,0,1,,57.2,248,67,29,28,5,20,0,1,2,0,45,"sa747285"
"Kyle Kubat","CHW","AA",26,4,2,2.4206899099089427,8,8,1,0,0,0,,48.1,190,43,19,13,0,7,0,2,3,0,35,"sa827380"
"David Speer","CLE","AA",26,3,3,1.810975441260413,32,4,0,0,2,0,,54.2,208,42,15,11,4,17,3,0,0,0,44,"sa827385"
"Trey Cochran-Gill","OAK","AA",26,3,4,5.3630131381295465,35,2,0,0,2,3,,48.2,216,49,31,29,6,28,4,4,6,1,38,"sa827389"
"Andro Cutura","MIN","AA",25,2,4,4.695652173913044,14,9,0,0,0,1,,46,207,55,30,24,2,12,1,5,4,1,35,"sa827476"
"Jordan Minch","CHC","AA",25,5,5,4.688622326091623,44,0,0,0,3,5,,55.2,249,49,37,29,7,24,1,6,5,1,52,"sa827492"
"Yeudy Garcia","PIT","AA",26,1,2,6.096774193548387,33,2,0,0,1,2,,62,288,76,45,42,4,34,1,4,10,2,53,"sa828169"
"Steven Fuentes","WSN","AA",22,5,4,2.6858636597747276,15,11,0,0,0,0,,63.2,272,63,22,19,1,15,0,3,2,0,63,"sa828326"
"Joan Baez","WSN","AA",24,3,1,2.3478258435803037,22,0,0,0,5,1,,30.2,129,23,10,8,2,12,0,2,1,0,32,"sa828412"
"Franco Terrero","KCR","AA",24,2,5,5.075188552189711,43,0,0,0,7,5,,44.1,209,53,30,25,5,24,2,1,2,0,48,"sa828421"
"Daniel Alvarez","NYY","AA",23,7,2,2.3142859160754323,46,0,0,0,21,3,,58.1,242,41,17,15,4,23,1,2,4,0,76,"sa828462"
"Harol Gonzalez","NYM","AA",24,6,4,3.143835780723038,17,16,0,0,0,0,,97.1,391,83,37,34,12,23,2,3,6,0,89,"sa828505"
"Kodi Medeiros","CHW","AA",23,4,8,5.096385542168675,28,9,0,0,0,0,,83,381,80,56,47,11,51,1,11,8,0,75,"sa828664"
"Joe Gatto","LAA","AA",24,5,4,4.803681431278292,32,0,0,0,3,0,,54.1,250,63,33,29,2,28,0,0,10,0,57,"sa828693"
"Ronnie Williams","STL","AA",23,2,3,4.235294117647059,25,0,0,0,1,1,,34,155,32,16,16,6,21,2,1,4,0,36,"sa828702"
"Trey Supak","MIL","AA",23,11,4,2.2010871390539366,20,20,1,1,0,0,,122.2,471,84,33,30,6,23,1,5,1,2,91,"sa828707"
"Brian Gonzalez","BAL","AA",23,0,2,4.319999472656314,18,1,0,0,1,0,,41.2,171,33,21,20,9,11,0,1,2,0,35,"sa828794"
"Blake Bivens","TBR","AA",23,4,0,3.9473684210526314,27,3,0,0,1,0,,57,254,54,29,25,5,39,1,1,5,0,33,"sa828880"
"Felix Paulino","CHW","AA",24,3,2,3.857142857142857,6,5,0,0,0,0,,35,154,36,16,15,5,13,0,3,1,0,30,"sa828972"
"Emilio Ogando","KCR","AA",25,1,3,4.826086956521739,36,2,0,0,1,1,,69,287,66,38,37,4,20,1,5,3,0,74,"sa829049"
"Sam McWilliams","TBR","AA",23,6,3,2.0532321774132067,15,11,0,0,0,0,,87.2,363,80,22,20,3,30,0,10,8,0,66,"sa829124"
