Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Trevor Hildenberger","MIN","AA",25,2,3,0.6982757702168734,32,0,0,0,16,1,,38.2,144,21,4,3,2,6,1,1,0,0,45,"17002"
"Ariel Jurado","TEX","AA",20,1,4,3.297709539549204,8,6,0,0,0,0,,43.2,180,44,17,16,3,10,0,2,3,0,35,"17030"
"Yoan Lopez","ARI","AA",23,4,7,5.516129032258065,14,14,1,0,0,0,,62,280,67,40,38,10,32,0,2,2,0,36,"17181"
"Dinelson Lamet","SDP","AA",23,5,7,3.390134761118167,14,14,0,0,0,0,,74.1,312,57,32,28,2,31,0,2,8,1,91,"17186"
"Jalen Beeks","BOS","AA",22,5,4,4.683673834016281,13,13,0,0,0,0,,65.1,292,72,37,34,6,28,0,2,5,1,56,"17192"
"Austin Brice","MIA","AA",24,4,7,2.8928573005053546,27,13,0,0,2,0,,93.1,384,79,39,30,5,29,0,7,6,1,79,"17237"
"Sam Coonrod","SFG","AA",23,4,3,3.0258622679784226,13,13,0,0,0,0,,77.1,332,59,33,26,7,38,1,10,1,0,52,"17264"
"Francis Martes","HOU","AA",20,9,6,3.3031916234114473,25,22,0,0,0,3,,125.1,524,104,53,46,4,47,0,4,9,1,131,"17303"
"Edgar Santana","PIT","AA",24,2,1,2.8306455096146994,21,0,0,0,2,0,,41.1,162,32,13,13,4,11,0,2,4,1,39,"17355"
"Josh Taylor","ARI","AA",23,3,4,4.939023930710217,11,11,1,1,0,0,,54.2,238,63,32,30,4,18,0,1,6,0,46,"17359"
"Matt Gage","SFG","AA",23,9,7,3.375,23,23,1,0,0,0,,136,564,130,55,51,2,34,0,3,3,1,106,"17381"
"David Paulino","HOU","AA",22,5,2,1.828125,14,9,0,0,1,0,,64,246,47,16,13,3,11,0,3,2,0,72,"17418"
"Heath Fillmyer","OAK","AA",22,2,0,2.5384615384615383,8,8,1,1,0,0,,39,148,31,11,11,3,8,0,0,3,0,29,"17466"
"Andrew Moore","SEA","AA",22,9,3,3.1569232251410018,19,19,1,1,0,0,,108.1,436,112,41,38,9,18,0,1,0,0,86,"17553"
"Taylor Clarke","ARI","AA",23,8,6,3.593857029610282,17,17,0,0,0,0,,97.2,410,99,42,39,9,21,0,5,6,0,72,"17611"
"Evan Phillips","ATL","AA",21,6,3,4.45631133978558,22,0,0,0,2,3,,34.1,151,33,21,17,2,16,0,1,3,0,43,"17734"
"Tyler Alexander","DET","AA",21,2,1,3.145631533966292,6,6,0,0,0,0,,34.1,138,36,13,12,4,4,0,1,0,0,23,"17735"
"Trent Thornton","HOU","AA",22,3,1,2.347826086956522,7,7,0,0,0,0,,46,179,42,12,12,5,5,0,0,0,0,35,"17948"
"Ben Taylor","BOS","AA",23,1,0,3.4411764705882355,21,0,0,0,5,2,,34,139,28,13,13,4,12,0,1,1,0,42,"18114"
"Chance Adams","NYY","AA",21,8,1,2.06698594774835,13,12,0,0,0,0,,69.2,267,35,20,16,5,24,0,1,3,0,71,"18135"
"Jarlin Garcia","MIA","AA",23,1,3,4.537814544188614,9,9,0,0,0,0,,39.2,168,38,22,20,4,11,0,2,2,0,27,"18282"
"Tyler Kinley","MIA","AA",25,2,2,3.96,36,0,0,0,5,1,,50,216,44,23,22,3,20,0,3,9,0,51,"18297"
"Andrew Suarez","SFG","AA",23,7,7,3.9473684210526314,19,19,0,0,0,0,,114,483,129,61,50,11,24,0,2,1,3,90,"18300"
"Carson Fulmer","CHW","AA",22,4,9,4.758620689655173,17,17,0,0,0,0,,87,393,82,51,46,7,51,0,3,7,1,90,"18311"
"Josh Staumont","KCR","AA",22,2,1,3.0397354065078237,11,11,0,0,0,0,,50.1,227,42,18,17,2,37,0,4,8,0,73,"18335"
"Brandon Waddell","PIT","AA",22,7,9,4.11864406779661,22,20,0,0,0,0,,118,523,122,60,54,9,61,1,7,7,0,94,"18347"
"Thomas Eshelman","PHI","AA",22,5,5,5.135869991125852,13,13,0,0,0,0,,61.1,278,79,40,35,4,17,0,1,2,0,55,"18361"
"Drew Steckenrider","MIA","AA",25,1,0,1.4835166389881007,24,0,0,0,6,0,,30.1,111,12,5,5,0,10,0,1,0,0,39,"18806"
"Fabio Castillo","SDP","AA",27,3,4,4.384615384615385,7,7,0,0,0,0,,39,163,35,21,19,6,16,1,2,6,0,40,"2826"
"Edward Paredes","LAA","AA",29,2,2,2.267175308440078,46,0,0,0,2,1,,43.2,178,25,12,11,2,21,0,5,7,0,53,"4168"
"Brandon Mann","OAK","AA",32,3,4,4.4759361941035625,11,11,0,0,0,0,,62.1,263,64,32,31,9,19,0,0,4,0,63,"5172"
"Wilmer Font","TOR","AA",26,3,2,3.4714281930729247,8,8,0,0,0,0,,46.2,184,41,19,18,7,7,0,2,1,0,47,"5257"
"Nik Turley","BOS","AA",26,1,2,4.289719014430677,20,2,0,0,2,1,,35.2,161,26,20,17,3,28,0,2,9,1,48,"5530"
"Jason Berken","TOR","AA",32,2,7,4.405858303163702,23,11,0,0,1,0,,79.2,335,86,39,39,9,23,0,1,1,0,46,"5673"
"Josh Zeid","NYM","AA",29,4,4,3.9754604948510006,9,8,0,0,0,0,,54.1,228,42,25,24,5,26,1,2,5,0,40,"6527"
"Anthony Vasquez","PHI","AA",29,8,3,3.397351336685215,16,15,1,0,0,0,,100.2,409,97,44,38,5,27,0,4,2,0,68,"6577"
"David Holmberg","CHW","AA",24,6,6,3.6997086193967155,19,19,0,0,0,0,,114.1,473,112,57,47,7,28,0,4,3,0,74,"7725"
"Nick Greenwood","MIN","AA",28,3,1,4.090909090909091,5,5,0,0,0,0,,33,134,37,15,15,4,2,0,0,0,0,16,"8182"
"Billy Buckner","ARI","AA",32,4,6,3.2201839370285086,16,11,1,0,1,0,,72.2,305,66,32,26,4,26,0,2,15,0,70,"8253"
"Mitch Atkins","BOS","AA",30,6,7,4.47631614896402,30,20,0,0,2,0,,126.2,550,134,68,63,15,41,0,10,2,1,145,"8369"
"Michael Brady","WSN","AA",29,3,6,3.0405405405405403,17,11,1,0,0,0,,74,294,68,28,25,6,13,3,1,0,2,64,"8461"
"Scott Carroll","TEX","AA",31,2,1,2.918918918918919,7,7,0,0,0,0,,37,147,27,12,12,2,7,0,3,1,0,24,"888"
"David Martinez","DET","AA",28,2,3,5.615999314453209,12,5,0,0,0,0,,41.2,192,66,33,26,6,10,1,1,2,0,34,"8893"
"Jeremy Bleich","PHI","AA",29,4,2,4.137097283283023,29,1,0,0,1,3,,41.1,184,52,22,19,4,14,1,0,2,0,23,"9069"
"Jaye Chapman","TBR","AA",29,4,2,2.842105833777545,34,0,0,0,19,4,,31.2,117,19,10,10,1,4,0,0,1,0,41,"9096"
"Gregory Infante","PHI","AA",28,4,2,4.835820344859981,30,1,0,0,0,2,,44.2,205,49,25,24,4,23,3,1,5,0,53,"9119"
"Daniel Corcino","LAD","AA",25,1,1,3.5327097765899693,27,0,0,0,3,1,,35.2,146,28,16,14,4,10,0,2,2,0,31,"9266"
"Murphy Smith","TOR","AA",28,4,5,1.5,42,0,0,0,5,3,,72,285,51,20,12,5,25,1,2,5,1,68,"9812"
"Jordan Schafer","LAD","AA",29,1,1,3.15,31,1,0,0,0,3,,40,180,41,20,14,4,17,0,0,4,0,46,"9883"
"David Berg","CHC","AA",23,2,4,6.27906976744186,34,0,0,0,4,2,,43,202,67,35,30,0,11,0,2,1,0,30,"sa187614"
"Edgar Alberto Garcia","ARI","AA",28,4,3,2.772972744258345,14,8,1,1,1,0,,61.2,251,55,25,19,3,20,0,0,1,0,56,"sa282907"
"Tyler Herron","NYM","AA",29,2,6,6.315789473684211,11,11,0,0,0,0,,57,272,86,53,40,7,17,0,1,2,0,45,"sa290174"
"Andrew Barbosa","NYM","AA",28,2,0,2.3275859007229114,7,7,0,0,0,0,,38.2,154,22,12,10,1,16,1,0,0,0,36,"sa327830"
"Steven Kent","ATL","AA",27,2,3,3.355029888720079,41,0,0,0,2,3,,56.1,245,61,26,21,5,19,4,2,7,0,61,"sa329072"
"Cory Riordan","DET","AA",30,5,8,5.206611570247934,22,19,0,0,0,0,,121,525,153,73,70,14,27,0,3,3,0,89,"sa390235"
"Carlos Hernandez","COL","AA",29,6,10,5.15028924447161,25,20,1,0,0,0,,115.1,512,166,77,66,10,16,0,1,2,0,81,"sa393410"
"Ryan Chaffee","MIA","AA",28,2,3,3.1889767611017614,29,0,0,0,2,0,,42.1,186,41,19,15,0,19,4,4,3,0,40,"sa454506"
"John Anderson","TOR","AA",27,3,6,5.0811810979065335,24,14,0,0,1,1,,90.1,418,117,58,51,9,32,0,2,4,0,81,"sa454912"
"Bobby Bundy","BAL","AA",26,3,1,3.489795918367347,36,0,0,0,1,1,,49,211,46,22,19,4,19,0,2,2,0,46,"sa454969"
"Blayne Weller","LAA","AA",26,2,7,4.578947368421052,12,10,0,0,0,0,,57,248,51,34,29,12,17,0,13,4,0,57,"sa455271"
"Rayan Gonzalez","COL","AA",25,2,2,3.1153846153846154,46,0,0,0,1,6,,52,216,44,18,18,2,23,2,3,5,0,49,"sa455370"
"Jeremy Kehrt","LAD","AA",30,4,6,6.030457786979526,13,13,0,0,0,0,,65.2,291,83,46,44,6,15,1,2,3,0,38,"sa455400"
"Austin Wright","ARI","AA",26,3,3,4.3282437706583305,27,0,0,0,1,1,,43.2,191,38,25,21,5,23,0,3,8,0,39,"sa455460"
"Juan Carlos Sulbaran","STL","AA",26,3,4,3.951219932340289,17,16,0,0,0,0,,95.2,401,82,45,42,10,32,0,6,11,0,78,"sa455559"
"Santiago Garrido","DET","AA",26,0,2,7.476923954529273,23,2,0,0,0,1,,43.1,208,64,39,36,7,19,1,1,6,0,40,"sa455695"
"Jose Casilla","SFG","AA",27,2,3,3.5874122046184187,32,0,0,0,0,1,,47.2,206,53,22,19,5,17,2,2,7,0,33,"sa456056"
"Brooks Hall","MIL","AA",26,5,2,3.48,20,7,0,0,1,0,,75,300,64,29,29,6,18,0,2,5,1,59,"sa501327"
"Danny Reynolds","LAA","AA",25,1,3,5.613860538012735,22,0,0,0,0,1,,33.2,151,27,21,21,2,24,1,3,8,1,31,"sa501564"
"Matt Lollis","CHW","AA",25,3,1,2.405940230576886,22,0,0,0,1,1,,33.2,137,20,12,9,1,17,0,0,2,0,39,"sa501704"
"John Stilson","TOR","AA",25,4,1,3.8835612379558784,34,0,0,0,1,1,,48.2,211,42,27,21,2,23,0,4,4,0,41,"sa502049"
"Zack Jones","MIN","AA",25,2,2,2.53125,21,0,0,0,2,2,,32,131,22,9,9,1,15,1,2,2,0,46,"sa502134"
"Austin House","COL","AA",25,5,3,3.8863636363636362,32,0,0,0,2,1,,44,191,46,21,19,1,14,1,0,0,0,44,"sa502193"
"Nick Sarianides","ARI","AA",26,3,3,3.857143185576642,30,0,0,0,0,0,,37.1,167,36,19,16,3,20,0,2,6,0,33,"sa502369"
"Stephen Kohlscheen","MIL","AA",27,2,3,2.536912491877768,50,0,0,0,23,2,,49.2,204,41,15,14,3,17,4,1,2,0,67,"sa502700"
"Robert Benincasa","WSN","AA",25,1,1,4.5,21,0,0,0,3,1,,30,134,31,16,15,5,14,0,1,3,0,35,"sa502783"
"Scott Griggs","LAD","AA",25,0,2,4.544553768867452,31,0,0,0,5,1,,33.2,150,33,20,17,3,20,2,1,2,0,21,"sa502935"
"David Hurlbut","MIN","AA",26,7,7,3.5073529411764706,23,23,1,0,0,0,,136,586,161,68,53,11,26,0,5,3,1,90,"sa503067"
"Josh Turley","DET","AA",25,7,10,4.337950321861133,20,20,0,0,0,0,,120.1,510,134,67,58,14,26,0,2,2,0,101,"sa503159"
"Zach Nuding","LAA","AA",26,2,3,2.974576655834218,13,5,0,0,0,0,,39.1,162,43,16,13,3,10,0,0,2,0,28,"sa503167"
"Tristan Archer","MIL","AA",25,4,4,3.416326956155203,49,1,0,0,1,2,,81.2,339,83,36,31,4,9,1,5,4,0,82,"sa503277"
"James Dykstra","CHW","AA",25,4,9,4.925081678015578,28,15,0,0,0,0,,102.1,463,129,64,56,4,39,0,2,7,0,66,"sa503397"
"Brad Schreiber","TBR","AA",25,1,2,6.0612235460517185,28,0,0,0,7,4,,32.2,153,43,24,22,4,12,2,3,1,0,26,"sa503433"
"Sam Wolff","TEX","AA",25,4,3,4.827815057394779,10,10,0,0,0,0,,50.1,228,49,28,27,7,31,0,0,3,0,39,"sa503437"
"Juan Grullon","TEX","AA",26,3,3,3.483871396448861,22,0,0,0,0,0,,41.1,174,37,16,16,3,19,1,0,2,0,48,"sa503590"
"Jeff Ames","TBR","AA",25,6,2,2.7142857142857144,48,0,0,0,6,3,,63,274,45,21,19,7,40,0,4,0,1,61,"sa503692"
"Tyler Higgins","MIA","AA",25,3,5,3.452054794520548,44,0,0,0,0,4,,73,301,65,31,28,6,19,2,5,3,0,45,"sa503722"
"Tim Berry","SDP","AA",25,2,7,7.565217182181063,19,14,0,0,0,0,,69,351,104,66,58,9,43,0,9,4,1,49,"sa503777"
"Tommy Collier","DET","AA",26,9,7,4.201530939338134,25,25,2,0,0,0,,130.2,563,145,67,61,15,35,0,4,3,0,87,"sa503829"
"Omar Bencomo","MIN","AA",27,4,6,3.857142857142857,19,7,0,0,3,0,,56,242,60,32,24,5,18,0,3,1,0,41,"sa503950"
"Jose Molina","LAA","AA",25,0,3,5.54594548851669,25,8,0,0,0,0,,61.2,277,78,39,38,5,23,0,1,2,0,48,"sa504083"
"Victor Mateo","ATL","AA",26,1,2,4.928571428571429,17,6,0,0,0,0,,42,195,55,27,23,6,20,0,3,0,0,26,"sa504206"
"Luis Diaz","SDP","AA",24,2,5,5.785714285714286,10,10,0,0,0,0,,56,249,68,37,36,8,18,0,1,1,0,47,"sa506249"
"Raul Fernandez","MIN","AA",26,3,2,3.5526315789473686,26,0,0,0,6,3,,38,163,35,15,15,2,15,0,2,8,0,29,"sa506313"
"Aroni Nina","KCR","AA",26,4,0,1.0485438446554305,24,0,0,0,1,1,,34.1,138,24,5,4,0,17,2,0,5,1,39,"sa506381"
"Juan Paniagua","CHC","AA",26,5,3,4.036083109131348,41,0,0,0,4,1,,64.2,284,49,31,29,5,39,1,1,7,0,62,"sa506892"
"Starling Peralta","CHC","AA",25,6,2,3.754011001506214,34,2,0,0,2,3,,62.1,263,57,29,26,4,24,0,1,8,0,32,"sa508753"
"Cole Johnson","ARI","AA",27,0,6,4.013513927306503,9,8,1,0,0,0,,49.1,208,50,29,22,4,9,0,1,3,0,36,"sa526274"
"Kyle Winkler","TBR","AA",26,0,2,2.5851066452499802,29,0,0,0,8,4,,31.1,126,21,10,9,3,11,1,0,4,0,36,"sa526575"
"Patrick Johnson","MIA","AA",27,8,7,3.366233499404432,31,21,0,0,0,1,,128.1,528,120,55,48,15,33,0,5,2,1,113,"sa526880"
"Andres Avila","OAK","AA",26,6,3,3.5917436220702594,40,1,0,0,1,1,,72.2,308,68,35,29,9,21,3,8,4,0,77,"sa541874"
"Miguel Nunez","PHI","AA",23,4,3,3.107914010237441,45,0,0,0,17,2,,46.1,201,40,19,16,2,28,2,4,9,0,50,"sa547827"
"Victor Payano","TEX","AA",23,7,6,4.05,19,19,0,0,0,0,,100,449,106,51,45,12,44,1,6,9,1,96,"sa548111"
"David Perez","TEX","AA",23,1,6,4.833333333333333,28,3,0,0,0,1,,54,247,54,32,29,5,31,3,8,6,0,51,"sa548117"
"Peter Tago","CHW","AA",23,6,4,4.374301303091951,38,0,0,0,7,5,,59.2,259,47,32,29,3,33,0,7,9,1,78,"sa548162"
"Ralston Cash","LAD","AA",24,5,3,3,29,0,0,0,1,3,,45,189,36,20,15,1,22,1,2,5,1,56,"sa548277"
"Matthew Grimes","BAL","AA",24,3,5,4.682080511890874,11,11,0,0,0,0,,57.2,254,60,33,30,5,23,0,0,1,0,37,"sa548289"
"Robbie Aviles","CLE","AA",24,2,2,4.3915666687348764,32,1,0,0,1,3,,55.1,239,67,28,27,5,19,0,3,5,1,34,"sa548357"
"Tyler Barnette","CHW","AA",24,2,4,4.703225343448236,19,6,0,0,0,1,,51.2,232,57,34,27,1,22,0,1,4,0,38,"sa548463"
"Evan Grills","HOU","AA",24,5,5,3.992958175547229,16,13,1,1,1,0,,94.2,386,94,47,42,13,16,1,1,2,1,69,"sa548475"
"Jon Keller","BAL","AA",23,0,3,6.688074330751518,24,0,0,0,1,0,,36.1,175,38,27,27,4,32,0,3,4,0,31,"sa549073"
"Andrew Robinson","WSN","AA",28,4,1,2.005714460598708,35,1,0,0,9,1,,58.1,237,42,15,13,5,17,0,5,1,0,65,"sa549091"
"Chris Kirsch","TBR","AA",24,7,7,3.220183260843591,25,25,1,1,0,0,,145.1,617,139,60,52,8,57,1,5,13,1,114,"sa549109"
"Keith Couch","BOS","AA",26,9,5,3.84375,16,16,3,1,0,0,,96,411,98,47,41,7,31,0,4,2,0,56,"sa549175"
"Forrest Snow","SEA","AA",27,2,3,2.3684210526315788,24,0,0,0,0,0,,38,148,29,10,10,0,9,0,0,3,0,48,"sa549462"
"Tyler Jones","NYY","AA",26,6,2,2.1678829702243143,33,0,0,0,11,2,,45.2,196,45,14,11,1,11,2,1,2,0,67,"sa549495"
"Jared Lakind","PIT","AA",24,5,1,2.590909090909091,47,0,0,0,7,2,,66,263,50,19,19,3,28,1,0,5,0,62,"sa549657"
"Chase Johnson","SFG","AA",24,1,4,3.2675162411359304,24,7,0,0,5,0,,52.1,218,47,21,19,2,18,1,3,3,0,37,"sa549740"
"Tom Windle","PHI","AA",24,1,1,5.6842099556963115,25,0,0,0,0,0,,31.2,144,39,21,20,5,14,0,1,6,0,33,"sa549785"
"Michael Wagner","CHC","AA",24,2,1,3.8571424915818406,10,10,0,0,0,0,,53.2,221,46,24,23,5,20,0,0,3,1,41,"sa549834"
"David Garner","CHC","AA",23,1,6,4.192546186502001,43,0,0,0,3,4,,53.2,246,54,31,25,2,35,1,2,12,0,56,"sa549882"
"Mark Blackmar","WSN","AA",24,4,5,5.368421052631579,9,9,0,0,0,0,,57,245,55,34,34,7,21,0,3,5,0,25,"sa549945"
"Nolan Sanburn","CHW","AA",24,1,5,3.891891891891892,34,5,0,0,6,3,,74,310,71,33,32,4,24,0,4,8,0,58,"sa549956"
"David Whitehead","PIT","AA",24,2,6,7.826086956521739,11,11,0,0,0,0,,46,236,52,45,40,5,47,0,9,8,0,24,"sa549998"
"Chris Anderson","LAD","AA",23,3,6,5.899158907445198,18,6,0,0,0,1,,39.2,192,37,30,26,3,35,0,5,3,0,25,"sa550003"
"Tyler Bremer","MIA","AA",26,5,4,3.0815219946755112,36,0,0,0,3,1,,61.1,254,48,25,21,5,24,1,4,4,0,49,"sa550011"
"John Fasola","TEX","AA",24,3,1,3.734042932027749,22,0,0,0,5,0,,31.1,134,32,17,13,2,9,0,1,3,0,35,"sa550022"
"Nick Lee","WSN","AA",25,3,1,4.32,45,0,0,0,2,1,,50,235,43,27,24,5,42,0,2,6,2,55,"sa550027"
"Chris Lee","BAL","AA",23,5,0,2.980519775838458,8,7,0,0,0,0,,51.1,203,41,17,17,4,13,0,3,4,0,19,"sa550044"
"John Simms","WSN","AA",24,8,5,3.302158635877281,29,11,0,0,2,1,,92.2,372,72,39,34,8,28,0,5,0,0,79,"sa550088"
"Trey Nielsen","STL","AA",24,8,8,3.8360655737704916,23,19,2,0,1,0,,122,526,131,59,52,13,38,2,8,6,1,81,"sa550155"
"Ricky Knapp","NYM","AA",24,4,1,2.900826812091772,6,6,2,0,0,0,,40.1,163,31,15,13,0,10,0,0,2,1,40,"sa550202"
"Kyle Hunter","SEA","AA",27,3,4,4.25,27,4,0,0,0,1,,72,310,74,39,34,5,29,1,1,3,0,43,"sa550211"
"El'Hajj Muhammad","CIN","AA",24,2,1,3.9375,33,2,0,0,0,1,,48,209,47,27,21,4,19,0,2,0,0,35,"sa550244"
"Tyler Skulina","CHC","AA",24,4,12,5.162790697674419,27,27,0,0,0,0,,129,590,136,87,74,16,71,0,8,11,0,91,"sa550279"
"David Roseboom","NYM","AA",24,1,1,1.8728322047563493,52,0,0,0,14,1,,57.2,222,34,13,12,5,18,2,2,2,0,54,"sa550321"
"Dylan Unsworth","SEA","AA",23,3,1,1.1571427310243083,9,9,1,1,0,0,,46.2,184,42,9,6,2,7,0,2,0,0,35,"sa550449"
"Jhondaniel Medina","PIT","AA",23,2,2,3.6964285714285716,37,0,0,0,0,2,,56,237,42,26,23,5,31,0,3,5,0,60,"sa550551"
"Bryan Rodriguez","SDP","AA",24,3,5,3.5084745762711864,10,10,0,0,0,0,,59,250,67,29,23,5,18,1,1,5,0,32,"sa550590"
"Rainy Lara","NYM","AA",25,7,11,5.266254367533526,23,21,0,0,0,0,,107.2,476,118,71,63,13,40,1,5,8,1,67,"sa550638"
"Johendi Jiminian","COL","AA",23,2,2,2.301136164133231,38,0,0,0,0,1,,58.2,242,55,18,15,4,23,0,1,2,0,50,"sa550714"
"DJ Baxendale","MIN","AA",25,6,7,3.4444444444444446,14,14,1,0,0,0,,81,334,82,32,31,4,16,0,2,1,0,59,"sa577014"
"Tyler Mizenko","SFG","AA",26,2,7,4.306748869421917,51,0,0,0,2,3,,54.1,249,61,32,26,7,25,2,3,6,0,41,"sa577659"
"Ronnie Shaban","STL","AA",26,8,3,3.109090909090909,42,0,0,0,10,2,,55,229,52,19,19,7,16,5,0,4,1,40,"sa577693"
"Kyle McMyne","CIN","AA",26,5,4,5.241176000152947,46,0,0,0,5,2,,56.2,256,70,34,33,3,19,1,2,5,0,37,"sa577706"
"Derek Self","WSN","AA",26,4,2,4.101265426706683,30,0,0,0,0,2,,52.2,231,60,25,24,5,18,1,0,1,0,43,"sa577722"
"Matt Crouse","DET","AA",25,0,2,3.8571422565783666,11,3,0,0,0,0,,32.2,139,29,15,14,1,12,0,1,3,0,20,"sa577832"
"Jordan Pries","SEA","AA",26,5,2,5.4606746254116985,13,9,0,0,0,2,,59.1,262,75,38,36,8,14,0,1,6,0,62,"sa577935"
"Christian Jones","SFG","AA",25,2,6,3.9789476879680183,48,1,0,0,1,4,,63.1,262,54,29,28,2,28,0,0,9,0,47,"sa578007"
"Beck Wheeler","NYM","AA",27,0,2,5.0625,28,0,0,0,6,1,,32,141,29,18,18,2,18,0,1,4,1,47,"sa578922"
"Chris Jensen","OAK","AA",25,7,4,4.619772399179715,16,16,0,0,0,0,,87.2,369,82,52,45,11,23,0,8,4,0,72,"sa579619"
"Alex Blackford","LAA","AA",25,9,7,3.071856427762902,22,22,0,0,0,0,,111.1,454,75,41,38,13,49,0,4,12,0,105,"sa579787"
"Tim Shibuya","LAD","AA",26,1,6,3.8061679125772097,18,14,0,0,0,0,,75.2,318,79,38,32,7,12,0,6,2,0,40,"sa580380"
"Jorge Ortega","MIL","AA",23,1,9,4.993150945854237,18,18,0,0,0,0,,97.1,422,112,62,54,10,15,1,6,3,1,54,"sa597019"
"Jose Valdespina","TEX","AA",24,4,1,4.013513927306503,31,0,0,0,3,2,,49.1,217,51,25,22,4,19,0,3,4,1,35,"sa597109"
"Yender Caramo","KCR","AA",24,5,7,2.4473684210526314,34,10,0,0,2,3,,114,464,101,38,31,6,23,3,2,3,0,67,"sa597233"
"Aliangel Lopez","TEX","AA",22,5,6,5.282608695652174,23,14,1,0,0,1,,92,401,110,55,54,9,34,0,2,3,1,77,"sa597434"
"Angel Ventura","MIL","AA",23,2,4,4.090909090909091,11,9,0,0,1,0,,55,240,50,30,25,9,25,1,3,5,0,52,"sa597505"
"Luis Mateo","NYM","AA",26,3,4,2.8723401924019516,48,0,0,0,1,3,,62.2,260,61,25,20,3,20,2,1,4,0,49,"sa597557"
"Jeremy Gabryszwski","TOR","AA",23,8,11,5.227790069386123,29,28,0,0,0,0,,146.1,643,167,96,85,16,49,0,3,4,0,96,"sa597791"
"Kyle Smith","HOU","AA",23,3,7,5.028340391604799,27,6,0,0,3,2,,82.1,368,98,54,46,14,29,0,2,4,1,67,"sa597834"
"Richelson Pena","TEX","AA",22,3,3,4.071428571428571,16,4,0,0,0,1,,42,175,35,20,19,6,18,0,0,2,0,38,"sa597847"
"Corey Williams","MIN","AA",25,2,0,4.135135135135135,22,0,0,0,0,0,,37,162,30,17,17,6,26,0,4,4,0,27,"sa597867"
"Evan Beal","KCR","AA",22,3,2,3.8098163075655425,29,0,0,0,1,3,,54.1,229,51,23,23,9,19,4,1,7,0,44,"sa598103"
"Yimmi Brasoban","SDP","AA",22,5,2,3.028036951362831,29,0,0,0,4,2,,35.2,147,27,13,12,1,16,1,2,5,1,35,"sa598120"
"Blair Walters","CHW","AA",26,4,8,4.544554455445544,21,20,0,0,0,0,,101,454,103,62,51,6,54,0,5,4,0,85,"sa598185"
"Corey Baker","STL","AA",26,4,8,4.909090909090909,23,20,0,0,0,0,,99,438,108,63,54,19,43,3,3,3,0,87,"sa598476"
"Jack Snodgrass","TEX","AA",28,3,1,3.7800005767823146,6,6,0,0,0,0,,33.1,145,28,14,14,3,14,0,4,3,0,30,"sa598487"
"Johnny Omahen","ARI","AA",27,8,6,4.7918093728137094,18,18,0,0,0,0,,97.2,429,112,56,52,7,32,0,5,2,0,62,"sa598616"
"Grant Sides","CLE","AA",27,2,1,3.356756479891681,42,0,0,0,3,1,,61.2,250,41,26,23,4,27,0,3,4,0,69,"sa598757"
"Mike McCarthy","BOS","AA",28,0,2,4.378378378378378,12,5,0,0,0,0,,37,158,43,18,18,4,14,0,2,0,0,12,"sa598776"
"Seth Simmons","ARI","AA",28,5,4,2.2639753027953176,27,15,0,0,0,1,,107.1,425,80,29,27,10,32,0,1,3,0,98,"sa598797"
"Brady Dragmire","TOR","AA",23,4,6,4.375,45,0,0,0,1,2,,72,312,78,37,35,10,28,0,4,1,2,41,"sa598911"
"Matt Tomshaw","MIA","AA",27,4,4,3.625,15,14,1,0,0,0,,72,300,65,34,29,5,16,0,1,0,0,85,"sa598974"
"Joel Seddon","OAK","AA",23,9,9,4.39534852526653,27,26,0,0,0,0,,143.1,619,149,84,70,13,48,3,8,8,0,75,"sa599194"
"Carlos Gonzalez","CIN","AA",26,7,3,3.774193548387097,49,0,0,0,8,4,,62,254,50,28,26,4,22,2,6,7,0,57,"sa599217"
"Sean Donatello","MIA","AA",25,3,1,3.397351336685215,46,0,0,0,7,4,,50.1,209,48,19,19,1,12,1,4,4,1,26,"sa599283"
"Christian Binford","KCR","AA",23,3,2,4.8396233381772795,6,6,0,0,0,0,,35.1,142,35,22,19,2,6,0,0,0,0,29,"sa599309"
"Stephen Peterson","MIL","AA",28,8,4,2.7650604951293665,52,0,0,0,0,3,,55.1,229,47,20,17,0,24,1,0,2,0,49,"sa599402"
"Greg Ross","WSN","AA",26,5,1,0.8333333333333334,10,8,1,1,0,0,,54,210,40,6,5,1,11,0,1,3,0,32,"sa599717"
"Jake Ehret","CIN","AA",23,3,2,5.4,22,0,0,0,0,0,,30,141,29,20,18,2,21,1,2,2,0,31,"sa602390"
"Jordan Kipper","LAA","AA",23,12,7,3.3529411764705883,25,25,2,1,0,0,,153,623,147,63,57,10,41,0,4,6,0,85,"sa602555"
"Matt Anderson","SEA","AA",24,3,1,3.6486483477083484,41,0,0,0,4,2,,61.2,259,63,26,25,2,16,0,2,4,0,56,"sa602589"
"David Peterson","ATL","AA",26,2,3,3.932039417457865,27,0,0,0,7,1,,34.1,159,40,18,15,0,10,1,3,2,0,28,"sa603091"
"Tyler Mapes","WSN","AA",24,12,10,3.193548387096774,25,25,4,1,0,0,,155,644,154,61,55,11,39,1,10,4,1,78,"sa603121"
"Edison Frias","HOU","AA",25,4,1,2.4434392514382273,15,10,0,0,1,1,,73.2,305,60,25,20,3,30,0,3,6,1,62,"sa605481"
