"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Kluber, Corey","446372","2021","341","221",0.247,0.239,0.008000000000000007,0.375,0.372,0.0030000000000000027,0.31,0.308,0.0020000000000000018,"3.83","4.04","-0.215"
"Glasnow, Tyler","607192","2021","340","190",0.176,0.188,-0.01200000000000001,0.319,0.332,-0.013000000000000012,0.246,0.257,-0.01100000000000001,"2.66","2.76","-0.101"
"Stratton, Chris","608717","2021","337","217",0.233,0.228,0.0050000000000000044,0.367,0.376,-0.009000000000000008,0.294,0.299,-0.0050000000000000044,"3.63","3.79","-0.16"
"Boyd, Matthew","571510","2021","337","240",0.255,0.244,0.01100000000000001,0.397,0.409,-0.011999999999999955,0.311,0.314,-0.0030000000000000027,"3.89","4.21","-0.32"
"Hoffman, Jeff","656546","2021","335","206",0.248,0.236,0.01200000000000001,0.436,0.394,0.04199999999999998,0.345,0.328,0.01699999999999996,"4.56","4.63","-0.068"
"Moore, Matt","519043","2021","334","231",0.274,0.251,0.02300000000000002,0.509,0.44,0.069,0.368,0.337,0.030999999999999972,"6.29","4.92","1.368"
"Shaw, Bryan","543766","2021","334","224",0.235,0.249,-0.014000000000000012,0.388,0.398,-0.010000000000000009,0.313,0.325,-0.01200000000000001,"3.49","4.54","-1.049"
"Patiño, Luis","672715","2021","333","227",0.232,0.243,-0.010999999999999982,0.393,0.426,-0.032999999999999974,0.3,0.319,-0.019000000000000017,"4.31","4.36","-0.054"
"Rogers, Tyler","643511","2021","326","253",0.243,0.233,0.009999999999999981,0.328,0.302,0.026000000000000023,0.269,0.261,0.008000000000000007,"2.22","2.85","-0.628"
"Price, David","456034","2021","326","237",0.272,0.257,0.015000000000000013,0.428,0.383,0.044999999999999984,0.33,0.312,0.018000000000000016,"4.03","4.15","-0.118"
"deGrom, Jacob","594798","2021","324","166",0.129,0.145,-0.015999999999999986,0.242,0.248,-0.006000000000000005,0.174,0.189,-0.015000000000000013,"1.08","1.53","-0.454"
"Wilson, Bryse","669060","2021","322","253",0.29,0.284,0.006000000000000005,0.505,0.502,0.0030000000000000027,0.353,0.357,-0.0040000000000000036,"5.35","5.62","-0.269"
"Flaherty, Jack","656427","2021","322","205",0.199,0.244,-0.044999999999999984,0.364,0.456,-0.09200000000000003,0.28,0.337,-0.056999999999999995,"3.22","4.92","-1.703"
"Underwood Jr., Duane","621249","2021","320","224",0.27,0.276,-0.006000000000000005,0.439,0.442,-0.0030000000000000027,0.333,0.344,-0.010999999999999954,"4.33","5.16","-0.825"
"Widener, Taylor","642203","2021","319","202",0.241,0.248,-0.007000000000000006,0.456,0.476,-0.019999999999999962,0.343,0.355,-0.011999999999999955,"4.35","5.55","-1.199"
"Hentges, Sam","656529","2021","318","218",0.318,0.27,0.04799999999999999,0.491,0.477,0.014000000000000012,0.377,0.356,0.02100000000000002,"6.68","5.59","1.094"
"Reyes, Alex","621052","2021","317","168",0.176,0.184,-0.008000000000000007,0.294,0.304,-0.010000000000000009,0.281,0.288,-0.006999999999999951,"3.23","3.50","-0.265"
"Mayers, Mike","594577","2021","315","196",0.25,0.22,0.03,0.43,0.391,0.03899999999999998,0.323,0.299,0.02400000000000002,"3.84","3.79","0.05"
"Thompson, Zach","605507","2021","315","218",0.227,0.226,0.0010000000000000009,0.374,0.364,0.010000000000000009,0.293,0.295,-0.0020000000000000018,"3.24","3.68","-0.44"
"Green, Chad","643338","2021","315","199",0.193,0.212,-0.01899999999999999,0.386,0.398,-0.01200000000000001,0.262,0.278,-0.016000000000000014,"3.12","3.25","-0.13"
"Suter, Brent","608718","2021","313","219",0.252,0.24,0.01200000000000001,0.402,0.38,0.02200000000000002,0.307,0.297,0.010000000000000009,"3.07","3.73","-0.662"
"Petit, Yusmeiro","433589","2021","313","263",0.233,0.265,-0.032,0.395,0.455,-0.06,0.28,0.32,-0.03999999999999998,"3.92","4.39","-0.467"
"Lynch IV, Daniel","663738","2021","311","221",0.295,0.287,0.008000000000000007,0.465,0.49,-0.024999999999999967,0.36,0.375,-0.015000000000000013,"5.69","6.32","-0.629"
"Trivino, Lou","642152","2021","310","204",0.216,0.233,-0.017000000000000015,0.31,0.393,-0.08300000000000002,0.28,0.318,-0.03799999999999998,"3.18","4.33","-1.154"
"Neris, Héctor","593576","2021","310","176",0.202,0.184,0.018000000000000016,0.382,0.316,0.066,0.292,0.266,0.025999999999999968,"3.63","2.96","0.672"
"Gallegos, Giovanny","606149","2021","310","189",0.183,0.206,-0.022999999999999993,0.302,0.346,-0.043999999999999984,0.24,0.272,-0.03200000000000003,"3.02","3.10","-0.075"
"Cishek, Steve","518553","2021","308","197",0.238,0.211,0.026999999999999996,0.316,0.318,-0.0020000000000000018,0.299,0.295,0.0040000000000000036,"3.42","3.68","-0.256"
"Rasmussen, Drew","656876","2021","307","209",0.204,0.246,-0.04200000000000001,0.307,0.366,-0.059,0.252,0.295,-0.04299999999999998,"2.84","3.68","-0.838"
"Guerra, Junior","448855","2021","307","197",0.262,0.24,0.02200000000000002,0.379,0.35,0.029000000000000026,0.338,0.323,0.015000000000000013,"6.06","4.48","1.581"
"Gray, Josiah","680686","2021","307","196",0.238,0.219,0.01899999999999999,0.506,0.454,0.05199999999999999,0.348,0.325,0.022999999999999965,"5.48","4.54","0.936"
"Barlow, Scott","605130","2021","306","185",0.223,0.215,0.008000000000000007,0.328,0.354,-0.025999999999999968,0.275,0.282,-0.006999999999999951,"2.42","3.35","-0.928"
"Bard, Daniel","453268","2021","304","181",0.265,0.235,0.030000000000000027,0.431,0.356,0.07500000000000001,0.35,0.315,0.034999999999999976,"5.21","4.24","0.968"
"Castro, Miguel","612434","2021","303","177",0.189,0.213,-0.023999999999999994,0.299,0.349,-0.04999999999999999,0.286,0.314,-0.028000000000000025,"3.46","4.21","-0.755"
"Luetge, Lucas","476595","2021","301","204",0.238,0.243,-0.0050000000000000044,0.359,0.358,0.0010000000000000009,0.279,0.282,-0.002999999999999947,"2.74","3.35","-0.613"
"Smith, Riley","642092","2021","301","246",0.308,0.287,0.02100000000000002,0.523,0.479,0.04400000000000004,0.368,0.347,0.02100000000000002,"6.01","5.26","0.755"
"Funkhouser, Kyle","608335","2021","298","194",0.229,0.237,-0.00799999999999998,0.34,0.353,-0.012999999999999956,0.303,0.315,-0.01200000000000001,"3.42","4.24","-0.816"
"Whitlock, Garrett","676477","2021","298","197",0.233,0.227,0.006000000000000005,0.349,0.332,0.01699999999999996,0.272,0.265,0.007000000000000006,"1.96","2.94","-0.976"
"Fulmer, Michael","605242","2021","297","199",0.256,0.242,0.014000000000000012,0.378,0.385,-0.007000000000000006,0.301,0.301,0,"2.97","3.84","-0.869"
"Quintana, Jose","500779","2021","297","176",0.286,0.253,0.032999999999999974,0.483,0.436,0.046999999999999986,0.366,0.341,0.024999999999999967,"6.43","5.06","1.369"
"Maton, Phil","664208","2021","297","174",0.256,0.208,0.048000000000000015,0.425,0.341,0.08399999999999996,0.335,0.294,0.041000000000000036,"4.72","3.65","1.075"
"Robles, Hansel","570663","2021","297","179",0.228,0.232,-0.0040000000000000036,0.398,0.422,-0.023999999999999966,0.321,0.333,-0.01200000000000001,"4.43","4.79","-0.355"
"Cabrera, Génesis","650893","2021","296","178",0.209,0.208,0.0010000000000000009,0.309,0.333,-0.02400000000000002,0.283,0.295,-0.01200000000000001,"3.73","3.68","0.049"
"Kinley, Tyler","641755","2021","295","199",0.223,0.233,-0.010000000000000009,0.424,0.391,0.032999999999999974,0.308,0.304,0.0040000000000000036,"4.74","3.92","0.815"
"Finnegan, Kyle","640448","2021","294","189",0.251,0.219,0.032,0.404,0.359,0.04500000000000004,0.324,0.298,0.026000000000000023,"3.54","3.76","-0.215"
"Woodford, Jake","663765","2021","293","210",0.261,0.265,-0.0040000000000000036,0.403,0.405,-0.0020000000000000018,0.322,0.331,-0.009000000000000008,"3.99","4.73","-0.74"
"Holmes, Clay","605280","2021","292","181",0.206,0.197,0.00899999999999998,0.284,0.291,-0.007000000000000006,0.262,0.263,-0.0010000000000000009,"3.60","2.90","0.7"
"Stanek, Ryne","592773","2021","290","165",0.186,0.207,-0.02099999999999999,0.312,0.389,-0.07700000000000001,0.276,0.311,-0.034999999999999976,"3.42","4.12","-0.696"
"Colomé, Alex","517008","2021","290","205",0.264,0.254,0.010000000000000009,0.411,0.445,-0.03400000000000003,0.319,0.333,-0.014000000000000012,"4.15","4.79","-0.636"
"Oviedo, Johan","670912","2021","288","194",0.251,0.271,-0.020000000000000018,0.412,0.453,-0.041000000000000036,0.339,0.363,-0.023999999999999966,"4.91","5.85","-0.941"
"Tate, Dillon","622253","2021","287","208",0.245,0.24,0.0050000000000000044,0.394,0.368,0.026000000000000023,0.31,0.314,-0.0040000000000000036,"4.39","4.21","0.179"
"Peterson, David","656849","2021","287","184",0.255,0.278,-0.02300000000000002,0.454,0.478,-0.023999999999999966,0.345,0.366,-0.02100000000000002,"5.54","5.96","-0.425"
"Cimber, Adam","643256","2021","286","212",0.234,0.242,-0.00799999999999998,0.31,0.345,-0.034999999999999976,0.263,0.284,-0.020999999999999963,"2.26","3.39","-1.13"
"Treinen, Blake","595014","2021","286","173",0.179,0.189,-0.010000000000000009,0.253,0.261,-0.008000000000000007,0.233,0.242,-0.00899999999999998,"1.99","2.45","-0.459"
"Zimmermann, Bruce","669145","2021","285","205",0.291,0.293,-0.0020000000000000018,0.492,0.531,-0.039000000000000035,0.359,0.378,-0.019000000000000017,"5.04","6.44","-1.404"
"Kopech, Michael","656629","2021","285","157",0.21,0.185,0.024999999999999994,0.374,0.331,0.04299999999999998,0.28,0.26,0.020000000000000018,"3.50","2.83","0.675"
"Houck, Tanner","656557","2021","285","171",0.223,0.213,0.010000000000000009,0.313,0.337,-0.02400000000000002,0.271,0.277,-0.006000000000000005,"3.52","3.22","0.302"
"Shoemaker, Matt","533167","2021","284","213",0.297,0.286,0.01100000000000001,0.537,0.531,0.006000000000000005,0.38,0.379,0.0010000000000000009,"8.05","6.48","1.575"
"Smith, Will","519293","2021","283","163",0.198,0.196,0.0020000000000000018,0.403,0.352,0.051000000000000045,0.297,0.283,0.014000000000000012,"3.44","3.37","0.071"
"Loáisiga, Jonathan","642528","2021","283","195",0.215,0.188,0.026999999999999996,0.281,0.253,0.028000000000000025,0.245,0.229,0.015999999999999986,"2.17","2.20","-0.035"
"Stephan, Trevor","663986","2021","282","173",0.235,0.243,-0.008000000000000007,0.47,0.472,-0.0020000000000000018,0.34,0.349,-0.008999999999999952,"4.41","5.33","-0.925"
"Kittredge, Andrew","552640","2021","282","187",0.21,0.221,-0.01100000000000001,0.332,0.354,-0.021999999999999964,0.251,0.269,-0.018000000000000016,"1.88","3.03","-1.146"
"Heuer, Codi","676051","2021","281","200",0.261,0.253,0.008000000000000007,0.406,0.387,0.019000000000000017,0.313,0.305,0.008000000000000007,"4.28","3.95","0.327"
"Clase, Emmanuel","661403","2021","279","189",0.195,0.203,-0.008000000000000007,0.24,0.267,-0.027000000000000024,0.212,0.228,-0.016000000000000014,"1.29","2.18","-0.888"
"Hand, Brad","543272","2021","278","185",0.235,0.25,-0.015000000000000013,0.408,0.431,-0.02300000000000002,0.31,0.329,-0.019000000000000017,"3.90","4.67","-0.773"
"Jansen, Kenley","445276","2021","278","153",0.153,0.179,-0.025999999999999995,0.233,0.27,-0.037000000000000005,0.229,0.26,-0.031,"2.22","2.83","-0.613"
"Brentz, Jake","641394","2021","278","158",0.197,0.22,-0.022999999999999993,0.345,0.367,-0.02200000000000002,0.297,0.322,-0.025000000000000022,"3.66","4.45","-0.794"
"Santana, Ervin","429722","2021","277","201",0.259,0.277,-0.018000000000000016,0.446,0.532,-0.08600000000000002,0.328,0.369,-0.04099999999999998,"4.68","6.08","-1.396"
"Canning, Griffin","656288","2021","277","185",0.264,0.25,0.014000000000000012,0.5,0.433,0.067,0.358,0.332,0.025999999999999968,"5.60","4.76","0.841"
"Ottavino, Adam","493603","2021","277","163",0.239,0.208,0.031,0.374,0.317,0.056999999999999995,0.324,0.297,0.027000000000000024,"4.21","3.73","0.48"
"Soto, Gregory","642397","2021","276","159",0.198,0.198,0,0.319,0.329,-0.010000000000000009,0.285,0.293,-0.008000000000000007,"3.39","3.63","-0.237"
"King, Michael","650633","2021","275","182",0.236,0.257,-0.02100000000000002,0.355,0.416,-0.061,0.298,0.333,-0.03500000000000003,"3.55","4.79","-1.237"
"Weaver, Luke","596133","2021","275","191",0.233,0.252,-0.01899999999999999,0.47,0.452,0.01799999999999996,0.317,0.328,-0.01100000000000001,"4.25","4.63","-0.381"
"Iglesias, Raisel","628452","2021","273","157",0.207,0.189,0.017999999999999988,0.367,0.33,0.03699999999999998,0.261,0.243,0.018000000000000016,"2.57","2.47","0.101"
"Ruiz, José","614179","2021","271","183",0.21,0.243,-0.033,0.366,0.418,-0.05199999999999999,0.281,0.318,-0.03699999999999998,"3.05","4.33","-1.284"
"Estévez, Carlos","608032","2021","270","187",0.293,0.256,0.03699999999999998,0.455,0.413,0.04200000000000004,0.345,0.319,0.025999999999999968,"4.38","4.36","0.018"
"Floro, Dylan","571670","2021","270","183",0.217,0.235,-0.017999999999999988,0.287,0.357,-0.07,0.255,0.29,-0.034999999999999976,"2.81","3.55","-0.737"
"Guerra, Deolis","500610","2021","269","183",0.218,0.202,0.015999999999999986,0.358,0.346,0.01200000000000001,0.283,0.273,0.009999999999999953,"4.11","3.13","0.982"
"Chacín, Jhoulys","468504","2021","269","194",0.222,0.243,-0.02099999999999999,0.406,0.391,0.015000000000000013,0.306,0.317,-0.01100000000000001,"4.34","4.30","0.037"
"García, Jarlín","606424","2021","269","181",0.196,0.221,-0.024999999999999994,0.38,0.366,0.014000000000000012,0.269,0.28,-0.01100000000000001,"2.62","3.30","-0.679"
"Steckenrider, Drew","608716","2021","267","188",0.214,0.229,-0.015000000000000013,0.333,0.361,-0.02799999999999997,0.264,0.283,-0.01899999999999996,"2.00","3.37","-1.375"
"Hendriks, Liam","521230","2021","267","145",0.174,0.169,0.004999999999999977,0.318,0.319,-0.0010000000000000009,0.22,0.219,0.0010000000000000009,"2.54","2.02","0.515"
"Alvarez, Jose","501625","2021","266","204",0.217,0.249,-0.032,0.279,0.34,-0.061,0.245,0.285,-0.03999999999999998,"2.37","3.42","-1.054"
"Chafin, Andrew","605177","2021","266","181",0.186,0.207,-0.02099999999999999,0.273,0.334,-0.061,0.231,0.269,-0.038000000000000006,"1.83","3.03","-1.195"
"Boxberger, Brad","502202","2021","266","151",0.192,0.202,-0.010000000000000009,0.332,0.348,-0.01599999999999996,0.274,0.286,-0.011999999999999955,"3.34","3.45","-0.11"
"Thielbar, Caleb","573204","2021","266","166",0.232,0.221,0.01100000000000001,0.401,0.417,-0.01599999999999996,0.3,0.303,-0.0030000000000000027,"3.23","3.90","-0.666"
"May, Trevor","543507","2021","266","159",0.227,0.192,0.035,0.401,0.349,0.052000000000000046,0.297,0.263,0.033999999999999975,"3.59","2.90","0.69"
"Cisnero, José","542585","2021","265","168",0.226,0.227,-0.0010000000000000009,0.345,0.378,-0.03300000000000003,0.3,0.313,-0.013000000000000012,"3.65","4.18","-0.531"
"Melancon, Mark","453343","2021","265","180",0.228,0.263,-0.035,0.316,0.383,-0.067,0.27,0.315,-0.044999999999999984,"2.23","4.24","-2.013"
"Matzek, Tyler","554431","2021","264","148",0.182,0.192,-0.010000000000000009,0.277,0.283,-0.00599999999999995,0.261,0.269,-0.008000000000000007,"2.57","3.03","-0.459"
"Sewald, Paul","623149","2021","264","135",0.176,0.182,-0.006000000000000005,0.339,0.36,-0.020999999999999963,0.25,0.262,-0.01200000000000001,"3.06","2.87","0.192"
"Staumont, Josh","622251","2021","264","163",0.183,0.222,-0.03900000000000001,0.294,0.384,-0.09000000000000002,0.254,0.303,-0.04899999999999999,"2.88","3.90","-1.022"
"Martin, Brett","656685","2021","264","208",0.272,0.262,0.010000000000000009,0.374,0.368,0.006000000000000005,0.293,0.289,0.0040000000000000036,"3.18","3.52","-0.344"
"Pagán, Emilio","641941","2021","263","174",0.231,0.228,0.0030000000000000027,0.512,0.491,0.02100000000000002,0.336,0.329,0.007000000000000006,"4.83","4.67","0.162"
"Cessa, Luis","570666","2021","263","188",0.229,0.25,-0.02099999999999999,0.342,0.374,-0.03199999999999997,0.277,0.301,-0.023999999999999966,"2.50","3.84","-1.335"
"Diekman, Jake","518617","2021","262","141",0.211,0.218,-0.007000000000000006,0.39,0.398,-0.008000000000000007,0.312,0.322,-0.010000000000000009,"3.86","4.45","-0.593"
"Familia, Jeurys","544727","2021","262","160",0.248,0.228,0.01999999999999999,0.435,0.357,0.07800000000000001,0.33,0.298,0.03200000000000003,"3.94","3.76","0.184"
"Jackson, Luke","592426","2021","261","160",0.198,0.231,-0.033,0.317,0.393,-0.07600000000000001,0.27,0.312,-0.04199999999999998,"1.98","4.15","-2.171"
"Bass, Anthony","542914","2021","260","175",0.241,0.255,-0.014000000000000012,0.425,0.44,-0.015000000000000013,0.312,0.329,-0.017000000000000015,"3.81","4.67","-0.855"
"Romo, Sergio","489265","2021","259","176",0.238,0.217,0.02099999999999999,0.404,0.364,0.040000000000000036,0.305,0.287,0.018000000000000016,"4.67","3.47","1.2"
"Wittgren, Nick","621295","2021","258","178",0.261,0.287,-0.025999999999999968,0.487,0.511,-0.02400000000000002,0.331,0.354,-0.022999999999999965,"5.05","5.51","-0.457"
"Díaz, Edwin","621242","2021","257","136",0.195,0.174,0.02100000000000002,0.285,0.265,0.019999999999999962,0.264,0.251,0.013000000000000012,"3.45","2.64","0.807"
"Sborz, Josh","622250","2021","257","156",0.234,0.228,0.006000000000000005,0.383,0.365,0.018000000000000016,0.31,0.304,0.006000000000000005,"3.97","3.92","0.046"
"Sulser, Cole","642121","2021","257","161",0.207,0.207,0,0.319,0.34,-0.02100000000000002,0.264,0.273,-0.009000000000000008,"2.70","3.13","-0.43"
"Hill, Tim","657612","2021","255","170",0.23,0.229,0.0010000000000000009,0.387,0.379,0.008000000000000007,0.301,0.301,0,"3.62","3.84","-0.22"
"Plutko, Adam","592644","2021","255","181",0.295,0.281,0.013999999999999957,0.614,0.547,0.06699999999999995,0.408,0.382,0.025999999999999968,"6.71","6.60","0.11"
"Watkins, Spenser","657093","2021","255","199",0.322,0.302,0.020000000000000018,0.596,0.557,0.038999999999999924,0.405,0.39,0.015000000000000013,"8.07","6.95","1.117"
"Duffey, Tyler","608648","2021","254","163",0.216,0.227,-0.01100000000000001,0.311,0.357,-0.045999999999999985,0.278,0.3,-0.021999999999999964,"3.18","3.81","-0.634"
"Romano, Jordan","605447","2021","253","142",0.181,0.173,0.008000000000000007,0.31,0.295,0.015000000000000013,0.257,0.25,0.007000000000000006,"2.14","2.62","-0.477"
"Littell, Zack","641793","2021","252","163",0.207,0.222,-0.015000000000000013,0.374,0.394,-0.020000000000000018,0.287,0.303,-0.016000000000000014,"2.92","3.90","-0.981"
"Duffy, Danny","518633","2021","252","165",0.226,0.246,-0.01999999999999999,0.357,0.415,-0.057999999999999996,0.284,0.315,-0.031000000000000028,"2.51","4.24","-1.732"
"Rodríguez, Richard","593144","2021","251","197",0.209,0.245,-0.036000000000000004,0.372,0.472,-0.09999999999999998,0.264,0.319,-0.05499999999999999,"2.94","4.36","-1.422"
"Alvarado, José","621237","2021","251","129",0.213,0.201,0.011999999999999983,0.325,0.304,0.02100000000000002,0.322,0.312,0.010000000000000009,"4.20","4.15","0.054"
"Scott, Tanner","656945","2021","251","138",0.234,0.229,0.0050000000000000044,0.351,0.358,-0.007000000000000006,0.321,0.328,-0.007000000000000006,"5.17","4.63","0.537"
"Richards, Trevor","670950","2021","251","151",0.175,0.218,-0.04300000000000001,0.364,0.413,-0.04899999999999999,0.264,0.302,-0.03799999999999998,"3.50","3.87","-0.373"
"Barria, Jaime","642545","2021","250","194",0.307,0.301,0.006000000000000005,0.474,0.473,0.0010000000000000009,0.361,0.36,0.0010000000000000009,"4.61","5.73","-1.124"
"Pressly, Ryan","519151","2021","250","156",0.208,0.2,0.00799999999999998,0.297,0.326,-0.029000000000000026,0.238,0.247,-0.009000000000000008,"2.25","2.55","-0.3"
"Voth, Austin","608723","2021","248","160",0.266,0.286,-0.019999999999999962,0.467,0.503,-0.035999999999999976,0.345,0.371,-0.026000000000000023,"5.34","6.16","-0.823"
"Norris, Daniel","596057","2021","248","158",0.256,0.233,0.022999999999999993,0.428,0.385,0.04299999999999998,0.34,0.317,0.02300000000000002,"6.16","4.30","1.858"
"Steele, Justin","657006","2021","248","157",0.233,0.226,0.007000000000000006,0.437,0.369,0.068,0.332,0.308,0.02400000000000002,"4.26","4.04","0.223"
"McHugh, Collin","543521","2021","247","159",0.207,0.202,0.004999999999999977,0.289,0.285,0.0040000000000000036,0.236,0.233,0.002999999999999975,"1.55","2.28","-0.733"
"Bender, Anthony","669622","2021","247","150",0.207,0.206,0.0010000000000000009,0.35,0.31,0.03999999999999998,0.275,0.27,0.0050000000000000044,"2.79","3.06","-0.272"
"Pop, Zach","647315","2021","246","163",0.254,0.232,0.021999999999999992,0.362,0.349,0.013000000000000012,0.316,0.307,0.009000000000000008,"4.12","4.01","0.106"
"Young, Alex","622065","2021","246","173",0.307,0.283,0.02400000000000002,0.538,0.482,0.05600000000000005,0.389,0.365,0.02400000000000002,"6.58","5.92","0.657"
"Kremer, Dean","665152","2021","245","172",0.292,0.278,0.013999999999999957,0.588,0.542,0.04599999999999993,0.397,0.379,0.018000000000000016,"7.55","6.48","1.067"
"Johnson, Pierce","572955","2021","244","139",0.22,0.205,0.015000000000000013,0.369,0.335,0.033999999999999975,0.292,0.284,0.008000000000000007,"3.22","3.39","-0.168"
"Hembree, Heath","592390","2021","243","134",0.207,0.187,0.01999999999999999,0.419,0.349,0.07,0.306,0.275,0.030999999999999972,"5.59","3.17","2.416"
"Chapman, Aroldis","547973","2021","243","105",0.182,0.175,0.007000000000000006,0.359,0.363,-0.0040000000000000036,0.3,0.302,-0.0020000000000000018,"3.35","3.87","-0.515"
"Thompson, Keegan","624522","2021","243","154",0.233,0.252,-0.01899999999999999,0.408,0.44,-0.03200000000000003,0.326,0.35,-0.023999999999999966,"3.38","5.37","-1.995"
"Holland, Greg","518813","2021","243","163",0.229,0.258,-0.028999999999999998,0.407,0.493,-0.08600000000000002,0.31,0.359,-0.04899999999999999,"4.85","5.70","-0.85"
"Strickland, Hunter","519326","2021","242","160",0.213,0.214,-0.0010000000000000009,0.38,0.395,-0.015000000000000013,0.292,0.3,-0.008000000000000007,"2.61","3.81","-1.202"
"Bummer, Aaron","607481","2021","242","134",0.202,0.179,0.02300000000000002,0.25,0.234,0.015999999999999986,0.257,0.249,0.008000000000000007,"3.52","2.59","0.925"
"Tepera, Ryan","572193","2021","241","143",0.164,0.171,-0.007000000000000006,0.272,0.28,-0.008000000000000007,0.23,0.248,-0.017999999999999988,"2.79","2.57","0.218"
"Adams, Austin","613534","2021","241","106",0.159,0.164,-0.0050000000000000044,0.244,0.263,-0.019000000000000017,0.297,0.311,-0.014000000000000012,"4.10","4.12","-0.019"
"McGee, Jake","459429","2021","239","169",0.196,0.216,-0.01999999999999999,0.33,0.379,-0.04899999999999999,0.242,0.27,-0.028000000000000025,"2.71","3.06","-0.345"
"Gonsolin, Tony","664062","2021","239","140",0.202,0.202,0,0.369,0.333,0.035999999999999976,0.305,0.294,0.01100000000000001,"3.23","3.65","-0.416"
"Mejía, J.C.","650496","2021","238","164",0.286,0.284,0.0020000000000000018,0.538,0.484,0.05400000000000005,0.385,0.369,0.016000000000000014,"8.26","6.08","2.175"
"de Geus, Brett","676969","2021","238","164",0.308,0.284,0.02400000000000002,0.478,0.429,0.04899999999999999,0.379,0.36,0.019000000000000017,"7.56","5.73","1.83"
"García, Yimi","554340","2021","237","158",0.23,0.252,-0.021999999999999992,0.408,0.461,-0.05300000000000005,0.29,0.321,-0.031000000000000028,"4.21","4.42","-0.206"
"Bednar, David","670280","2021","237","140",0.185,0.188,-0.0030000000000000027,0.324,0.303,0.02100000000000002,0.249,0.245,0.0040000000000000036,"2.23","2.51","-0.285"
"Santana, Dennis","642701","2021","237","156",0.24,0.261,-0.02100000000000002,0.34,0.413,-0.07299999999999995,0.31,0.346,-0.035999999999999976,"4.28","5.23","-0.95"
"Carrasco, Carlos","471911","2021","237","169",0.272,0.256,0.016000000000000014,0.502,0.452,0.04999999999999999,0.35,0.33,0.019999999999999962,"6.04","4.70","1.337"
"Misiewicz, Anthony","664948","2021","236","167",0.28,0.253,0.027000000000000024,0.431,0.426,0.0050000000000000044,0.324,0.312,0.01200000000000001,"4.61","4.15","0.46"
"Brothers, Rex","571521","2021","236","120",0.212,0.237,-0.024999999999999994,0.399,0.435,-0.035999999999999976,0.327,0.351,-0.023999999999999966,"5.26","5.41","-0.146"
"Karinchak, James","675916","2021","235","123",0.176,0.186,-0.010000000000000009,0.352,0.331,0.020999999999999963,0.287,0.292,-0.0050000000000000044,"4.07","3.60","0.466"
"Brogdon, Connor","641401","2021","235","166",0.221,0.213,0.008000000000000007,0.362,0.331,0.030999999999999972,0.277,0.265,0.01200000000000001,"3.43","2.94","0.494"
"Kimbrel, Craig","518886","2021","235","109",0.15,0.158,-0.008000000000000007,0.272,0.267,0.0050000000000000044,0.23,0.236,-0.005999999999999978,"2.26","2.33","-0.067"
"Shreve, Chasen","592741","2021","235","161",0.212,0.211,0.0010000000000000009,0.374,0.363,0.01100000000000001,0.298,0.301,-0.0030000000000000027,"3.19","3.84","-0.645"
"Feyereisen, J.P.","656420","2021","234","148",0.183,0.203,-0.020000000000000018,0.32,0.362,-0.04199999999999998,0.278,0.303,-0.024999999999999967,"2.73","3.90","-1.168"
"Castillo, Diego","650895","2021","233","136",0.194,0.192,0.0020000000000000018,0.354,0.312,0.04199999999999998,0.268,0.259,0.009000000000000008,"2.78","2.81","-0.033"
"Sawamura, Hirokazu","617228","2021","232","138",0.227,0.22,0.007000000000000006,0.429,0.4,0.02899999999999997,0.324,0.316,0.008000000000000007,"3.06","4.27","-1.213"
"Crochet, Garrett","676979","2021","230","136",0.213,0.216,-0.0030000000000000027,0.289,0.314,-0.025000000000000022,0.269,0.281,-0.01200000000000001,"2.82","3.32","-0.504"
"Detwiler, Ross","446321","2021","229","139",0.222,0.219,0.0030000000000000027,0.449,0.391,0.057999999999999996,0.326,0.316,0.010000000000000009,"4.64","4.27","0.373"
"Alcala, Jorge","660896","2021","229","153",0.214,0.226,-0.01200000000000001,0.381,0.403,-0.02200000000000002,0.275,0.293,-0.01799999999999996,"3.92","3.63","0.292"
"Howard, Spencer","675921","2021","229","147",0.269,0.248,0.02100000000000002,0.452,0.399,0.05299999999999999,0.352,0.329,0.022999999999999965,"7.43","4.67","2.76"
"Dobnak, Randy","677976","2021","228","187",0.31,0.324,-0.014000000000000012,0.554,0.553,0.0010000000000000009,0.38,0.394,-0.014000000000000012,"7.64","7.12","0.518"
"Kennedy, Ian","453178","2021","228","147",0.216,0.226,-0.010000000000000009,0.418,0.427,-0.009000000000000008,0.296,0.304,-0.008000000000000007,"3.19","3.92","-0.725"
"Williams, Devin","642207","2021","226","109",0.186,0.174,0.01200000000000001,0.294,0.274,0.019999999999999962,0.268,0.258,0.010000000000000009,"2.50","2.79","-0.29"
"Hernández, Elieser","622694","2021","225","155",0.265,0.249,0.016000000000000014,0.529,0.471,0.05800000000000005,0.353,0.329,0.023999999999999966,"4.18","4.67","-0.489"
"Bleier, Richard","542947","2021","225","172",0.241,0.241,0,0.335,0.343,-0.008000000000000007,0.256,0.269,-0.013000000000000012,"2.95","3.03","-0.082"
