"id","name","pitches","rv_tot","pct_tot","rv_11","pct_11","rv_12","pct_12","rv_13","pct_13","rv_14","pct_14","rv_16","pct_16","rv_17","pct_17","rv_18","pct_18","rv_19","pct_19"
592200,"Casali, Curt",3327,-4.07854893294507,0.4649923896499239,-1,0.1917808219178082,-1,0.42857142857142855,0,0.1875,-1,0.596078431372549,-1,0.6215277777777778,-1,0.2247191011235955,0,0.5232558139534884,0,0.2571428571428571
425877,"Molina, Yadier",5395,6.645068954524241,0.4909428704133767,2,0.2893081761006289,4,0.6019417475728155,1,0.3490566037735849,1,0.6377245508982036,2,0.6594827586206896,0,0.30303030303030304,-3,0.4339152119700748,0,0.2217741935483871
668800,"Knizner, Andrew",6040,-8.255236513056065,0.44111527257594674,-1,0.1702127659574468,0,0.4885245901639344,0,0.2336448598130841,-3,0.5611510791366906,3,0.6728016359918201,-1,0.21875,-5,0.4090909090909091,-1,0.22
455117,"Maldonado, Martín",7630,0.0792483082344311,0.4750337381916329,1,0.2510460251046025,4,0.5428571428571428,1,0.27607361963190186,0,0.6628175519630485,-1,0.611764705882353,0,0.3068181818181818,-3,0.4684385382059801,-1,0.19230769230769232
435559,"Suzuki, Kurt",3058,-5.608746108643422,0.42424242424242425,0,0.16883116883116883,-1,0.4632352941176471,-1,0.11688311688311688,1,0.6376811594202898,-3,0.53125,0,0.2457627118644068,0,0.4806201550387597,-1,0.2
575929,"Contreras, Willson",5590,-2.285857995481543,0.46044921875,0,0.203125,2,0.5856573705179283,0,0.22413793103448276,1,0.655940594059406,-3,0.555256064690027,0,0.3131868131868132,-2,0.42857142857142855,-1,0.22105263157894736
642336,"Mejía, Francisco",5060,-4.205385963375463,0.4629248197734295,-1,0.19148936170212766,-1,0.4830188679245283,-1,0.20161290322580644,-1,0.5930232558139535,-2,0.6153846153846154,0,0.3591549295774648,0,0.5220588235294118,0,0.2388888888888889
605170,"Caratini, Victor",6314,2.33186503561511,0.4843104872006606,-1,0.152,0,0.49800796812749004,0,0.20491803278688525,-4,0.5660377358490566,3,0.6972010178117048,0,0.32057416267942584,2,0.5293103448275862,2,0.32452830188679244
621512,"Nido, Tomás",6273,8.00067303090961,0.5050196420776953,-1,0.16666666666666666,-1,0.5043859649122807,1,0.2698412698412698,-3,0.5888077858880778,5,0.7183673469387755,0,0.32335329341317365,3,0.5483146067415731,3,0.32857142857142857
660688,"Ruiz, Keibert",8056,-5.100410248954905,0.457931920359666,2,0.23846153846153847,1,0.5092838196286472,0,0.2484472049689441,5,0.6817472698907956,-4,0.5786618444846293,0,0.34328358208955223,-6,0.42524916943521596,-2,0.15673981191222572
