"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","H","1B","2B","3B","HR","TB","R","RBI","BB","K","HBP","SB","CS","SF","SH","GDP","GUILLEN"
108350,670623,"Isaac Paredes",26,2025,"HOU",102,438,378,96,60,15,1,20,173,53,53,50,76,8,0,1,2,0,10,54.7
108479,665861,"Sebastián  Rivero",26,2025,"LAA",11,34,33,6,4,2,0,0,8,4,2,1,9,0,1,0,0,0,0,25
108525,665923,"Esteury Ruiz",26,2025,"LAD",15,23,21,4,3,0,0,1,7,2,2,2,8,0,4,0,0,0,0,50
108651,665487,"Fernando Tatis Jr.",26,2025,"SD",155,691,594,159,105,27,2,25,265,111,71,89,129,6,32,7,2,0,7,27.9
108656,669392,"Samad Taylor",26,2025,"SEA",4,9,8,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
108701,665839,"Enmanuel Valdez",26,2025,"PIT",30,102,91,19,11,4,2,2,33,7,12,11,16,0,0,0,0,0,2,42.9
109083,669261,"Jack Suwinski",26,2025,"PIT",57,178,150,22,12,7,0,3,38,15,10,24,57,4,7,1,0,0,1,33.3
109295,666176,"Jo Adell",26,2025,"LAA",150,573,526,124,68,18,1,37,255,63,98,33,151,10,5,1,1,0,11,68.3
109318,669397,"Nick Allen",26,2025,"ATL",130,416,371,82,71,11,0,0,93,32,22,31,99,3,8,7,3,8,8,15.6
109448,672642,"Steward Berroa",26,2025,"MIL",2,6,5,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,
109542,669134,"Luis Campusano",26,2025,"SD",10,27,21,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,2,
109738,673237,"Yainer Diaz",26,2025,"HOU",143,567,542,139,93,25,1,20,226,56,70,20,95,2,1,1,3,0,13,48.2
109838,671289,"Tyler Freeman",26,2025,"COL",110,428,377,106,82,20,2,2,136,50,31,34,51,11,18,9,4,2,10,24
110120,671083,"Buddy Kennedy",26,2025,,13,32,29,2,1,1,0,0,3,2,1,2,8,1,0,0,0,0,0,0
110182,668904,"Royce Lewis",26,2025,"MIN",105,403,376,87,56,18,0,13,144,36,51,25,80,0,12,2,2,0,8,58.3
110207,672640,"Otto Lopez",26,2025,"MIA",142,594,544,134,98,21,0,15,200,66,77,44,82,3,15,6,3,0,9,37.9
110333,669004,"MJ Melendez",26,2025,"KC",21,65,60,5,2,2,0,1,10,5,1,3,23,2,0,0,0,0,0,20
110401,666624,"Christopher Morel",26,2025,"TB",104,305,278,61,34,16,0,11,110,37,33,25,109,2,7,2,0,0,8,45.9
110800,676914,"Davis Schneider",26,2025,"TOR",80,227,188,44,28,5,0,11,82,33,31,36,60,2,3,1,1,0,5,42.4
111018,668723,"Ryan Vilade",26,2025,"STL",6,15,13,1,1,0,0,0,1,1,0,2,5,0,0,0,0,0,1,0
111044,671221,"Drew Waters",26,2025,"KC",68,219,206,50,40,6,3,1,65,21,14,11,60,2,5,3,0,0,2,4.8
111086,677800,"Wilyer Abreu",26,2025,"BOS",112,417,373,92,53,17,0,22,175,53,69,40,101,0,6,3,3,1,8,50.9
111090,676070,"Jacob Amaya",26,2025,"CWS",31,73,66,7,6,1,0,0,8,7,8,3,16,0,2,0,3,1,2,14.3
111187,677649,"Ezequiel Duran",26,2025,"TEX",80,219,205,46,32,14,0,0,60,16,14,8,55,4,11,2,1,1,3,12.5
111216,672386,"Alejandro Kirk",26,2025,"TOR",130,506,451,126,93,18,0,15,189,45,76,48,59,1,1,0,6,0,18,57.8
111707,677942,"Blaze Alexander",26,2025,"AZ",73,266,230,53,33,12,1,7,88,31,28,22,86,10,4,6,1,3,5,41.9
112687,672275,"Patrick Bailey",26,2025,"SF",129,452,409,91,64,18,3,6,133,47,55,30,133,3,1,0,6,4,7,40.4
114833,676475,"Alec Burleson",26,2025,"STL",138,546,497,144,98,26,2,18,228,54,69,39,79,3,5,1,4,1,15,50
118215,676356,"Jonny DeLuca",26,2025,"TB",19,59,57,19,15,1,3,0,26,5,4,2,13,0,6,0,0,0,0,20
119234,671284,"Tim Elko",26,2025,"CWS",22,72,67,9,4,1,0,4,22,6,8,5,30,0,1,0,0,0,1,66.7
120345,679822,"Justin Foscue",26,2025,"TEX",4,9,9,1,0,1,0,0,2,0,2,0,3,0,0,0,0,0,0,
125175,666397,"Edouard Julien",26,2025,"MIN",62,208,182,40,27,10,0,3,59,13,12,22,61,2,0,3,1,1,5,38.5
125642,677008,"Heston Kjerstad",26,2025,"BAL",52,167,156,30,19,5,2,4,51,16,19,6,45,4,1,0,1,0,10,31.3
126858,679845,"Nick Loftin",26,2025,"KC",66,188,168,35,20,9,2,4,60,17,20,14,27,3,1,1,2,1,7,41.2
127849,668885,"Austin Martin",26,2025,"MIN",47,181,156,44,34,8,1,1,57,22,7,22,31,1,11,4,0,2,6,22.7
129622,669003,"Garrett Mitchell",26,2025,"MIL",24,78,68,14,9,4,1,0,20,9,3,7,25,1,3,0,1,1,0,33.3
136264,669477,"Casey Schmitt",26,2025,"SF",94,348,312,74,47,15,0,12,125,34,40,27,83,5,0,0,3,1,8,50
136475,678011,"Anthony Seigler",26,2025,"MIL",33,73,63,12,11,1,0,0,13,6,5,8,16,1,2,0,1,0,2,16.7
136621,676044,"Bob Seymour",26,2025,"TB",24,83,78,16,13,1,1,1,22,9,5,4,32,1,1,0,0,0,2,22.2
137780,677060,"Chad Stevens",26,2025,"LAA",5,14,13,2,2,0,0,0,2,1,0,0,7,0,0,1,0,1,0,0
138572,669326,"Bryce Teodosio",26,2025,"LAA",49,150,138,28,18,7,2,1,42,12,7,5,47,4,7,1,2,1,3,33.3
138833,669911,"Michael Toglia",26,2025,"COL",87,337,306,58,31,15,1,11,108,22,32,28,132,1,3,0,2,0,7,59.1
140632,676059,"Jordan Westburg",26,2025,"BAL",85,352,328,87,59,10,1,17,150,59,41,17,80,6,1,2,1,0,6,44.1
141102,669717,"Will Wilson",26,2025,"CLE",33,91,78,15,11,4,0,0,19,7,2,7,34,1,2,0,0,5,1,0
141127,676466,"Jack Winkler",26,2025,"MIA",11,16,16,4,2,2,0,0,6,2,0,0,4,0,1,0,0,0,0,50
143882,686676,"Korey Lee",26,2025,"CWS",20,40,35,9,5,3,0,1,15,10,3,4,7,0,0,0,0,1,1,10
144443,687401,"Joey Ortiz",26,2025,"MIL",147,506,471,109,83,18,1,7,150,62,45,27,74,3,14,3,0,5,11,21
144454,686780,"Pedro Pagés",26,2025,"STL",107,389,361,83,57,15,0,11,131,38,45,19,107,3,0,0,3,3,9,44.7
146199,689414,"Liam Hicks",26,2025,"MIA",119,390,332,82,62,13,1,6,115,37,45,43,56,9,2,0,3,3,7,21.6
147697,689172,"Brett Wisely",26,2025,,23,63,54,10,5,4,0,1,17,5,10,7,14,0,1,1,0,2,0,40
148608,686894,"Joey Wiemer",26,2025,"MIA",21,61,55,13,8,2,0,3,24,7,12,2,23,2,0,0,2,0,1,57.1
148620,693304,"Nick Gonzales",26,2025,"PIT",96,408,381,100,74,18,3,5,139,39,30,21,73,2,0,2,4,0,14,23.1
148622,693307,"Dillon Dingler",26,2025,"DET",125,469,435,121,85,21,2,13,185,54,57,23,110,9,0,0,1,0,9,42.6
148642,694376,"Shay Whitcomb",26,2025,"HOU",17,32,32,4,3,0,0,1,7,4,1,0,10,0,0,0,0,0,0,25
151203,694362,"Blake Dunn",26,2025,"CIN",26,75,60,9,6,2,0,1,14,10,7,8,25,7,1,1,0,0,1,80
151227,700250,"Ben Rice",26,2025,"NYY",136,530,467,119,61,28,4,26,233,74,65,50,100,9,3,2,2,0,19,50
151254,694374,"Tim Tawa",26,2025,"AZ",69,225,199,40,25,8,0,7,69,29,18,20,64,1,8,2,3,2,6,44.8
151256,695257,"Billy Cook",26,2025,"PIT",3,6,6,2,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
151283,694388,"Joey Loperfido",26,2025,"TOR",38,104,96,32,24,4,0,4,48,12,14,4,27,3,1,2,0,1,2,50
151288,695238,"Will Wagner",26,2025,,55,149,129,29,22,7,0,0,36,15,7,17,28,2,1,0,0,1,5,13.3
151341,690924,"Braxton Fulford",26,2025,"COL",38,120,108,23,15,5,2,1,35,11,16,7,36,2,1,0,3,0,1,27.3
151383,694359,"Niko Kavadas",26,2025,"LAA",9,23,20,2,2,0,0,0,2,0,0,3,10,0,0,0,0,0,0,
152854,693409,"César Prieto",26,2025,"STL",3,6,6,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,
165248,808975,"Hyeseong Kim",26,2025,"LAD",65,170,161,45,35,6,1,3,62,19,17,7,52,1,13,1,0,1,0,47.4
165254,808982,"Jung Hoo Lee",26,2025,"SF",149,617,560,149,98,31,12,8,228,73,55,47,71,6,10,3,4,0,4,28.8
105454,660670,"Ronald Acuña Jr.",27,2025,"ATL",95,412,338,98,64,12,1,21,175,74,42,71,102,3,9,1,0,0,5,36.5
105636,660644,"Vidal Bruján",27,2025,,52,95,87,22,17,5,0,0,27,14,8,6,21,1,2,1,1,0,1,21.4
105764,661388,"William Contreras",27,2025,"MIL",150,659,566,146,101,28,0,17,225,89,76,84,120,3,6,4,6,0,15,39.3
106066,660757,"Oscar Gonzalez",27,2025,"SD",20,61,59,13,12,1,0,0,14,2,4,2,13,0,0,1,0,0,2,0
106217,663330,"Jahmai Jones",27,2025,"DET",70,150,129,37,18,11,1,7,71,21,23,18,32,3,2,0,0,0,4,52.4
106748,660844,"Leo Rivas",27,2025,"SEA",44,111,90,22,18,2,0,2,30,19,9,20,24,1,6,0,0,0,1,31.6
106844,660821,"Jesús Sánchez",27,2025,,134,497,451,107,68,21,4,14,178,61,48,42,110,2,13,3,2,0,10,44.3
107415,666018,"Jonathan Aranda",27,2025,"TB",106,422,370,117,81,22,0,14,181,56,59,41,107,8,0,2,3,0,12,35.7
107480,666181,"Will Benson",27,2025,"CIN",86,253,230,52,30,8,2,12,100,31,41,16,67,1,2,2,6,0,4,54.8
107491,666182,"Bo Bichette",27,2025,"TOR",139,628,582,181,118,44,1,18,281,78,93,40,91,3,4,3,3,0,20,39.7
107632,665862,"Jazz Chisholm Jr.",27,2025,"NYY",130,531,462,112,65,15,1,31,222,75,80,58,148,6,31,8,4,1,6,46.7
107982,669087,"Sam Huff",27,2025,"SF",20,58,53,11,8,1,0,2,18,5,4,4,25,0,0,0,1,0,2,40
108051,666198,"Carter Kieboom",27,2025,"LAA",3,8,8,2,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,
108118,666139,"Josh Lowe",27,2025,"TB",108,435,396,87,53,21,2,11,145,56,40,33,109,3,18,4,2,1,8,37.5
108127,666158,"Gavin Lux",27,2025,"CIN",140,503,446,120,85,28,2,5,167,49,53,56,114,0,1,0,1,0,4,42.9
108236,669304,"Jose Miranda",27,2025,"MIN",12,36,36,6,5,0,0,1,9,2,5,0,13,0,0,0,0,0,0,100
108243,666160,"Mickey Moniak",27,2025,"COL",133,461,434,117,65,20,8,24,225,62,68,22,110,2,9,3,3,0,4,51.6
108516,666163,"Ben Rortvedt",27,2025,,41,128,112,17,13,3,0,1,23,9,10,11,23,2,0,0,0,3,1,22.2
108682,666211,"Taylor Trammell",27,2025,"HOU",48,135,117,23,13,7,0,3,39,15,12,17,41,0,3,2,1,0,0,33.3
108947,666134,"Nolan Jones",27,2025,"CLE",130,403,355,75,54,14,2,5,108,34,34,39,113,5,8,3,3,1,6,29.4
109122,669016,"Brandon Marsh",27,2025,"PHI",127,425,379,106,68,25,2,11,168,59,43,38,110,0,7,1,4,3,7,33.9
109539,672569,"Gustavo Campero",27,2025,"LAA",26,66,58,10,6,1,0,3,20,9,8,5,14,3,4,1,0,0,2,33.3
109776,666464,"Jerar Encarnacion",27,2025,"SF",19,56,55,11,6,3,0,2,20,5,7,1,15,0,1,0,0,0,3,40
110664,673357,"Luis Robert Jr.",27,2025,"CWS",108,431,382,85,59,12,0,14,139,52,53,40,112,2,33,8,3,1,9,44.2
111030,676572,"Eric Wagaman",27,2025,"MIA",138,514,476,119,79,28,3,9,180,56,53,32,100,1,4,1,5,0,12,41.1
111286,669432,"Trevor Rogers",27,2025,"BAL",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
111300,676480,"José Barrero",27,2025,"STL",17,31,29,4,2,1,0,1,8,4,3,1,9,1,0,0,0,0,0,25
113823,668709,"JJ Bleday",27,2025,"ATH",97,344,307,64,33,17,0,14,123,48,39,36,91,0,1,2,1,0,6,35.4
115478,681481,"Kerry Carpenter",27,2025,"DET",130,464,433,109,60,18,5,26,215,66,62,18,106,7,1,1,2,0,5,54.5
116712,665052,"Griffin Conine",27,2025,"MIA",24,86,79,20,11,7,0,2,33,13,8,7,25,0,0,1,0,0,1,15.4
117625,669722,"Logan Davidson",27,2025,,16,48,43,7,4,2,0,1,12,3,4,3,23,0,0,0,0,2,1,33.3
120133,666149,"Tyler Fitzgerald",27,2025,"SF",70,243,217,47,32,10,1,4,71,19,14,17,70,2,9,4,1,6,4,31.6
120177,666150,"Dominic Fletcher",27,2025,"CWS",11,34,32,7,1,5,0,1,15,5,2,2,2,0,1,0,0,0,1,20
122664,666152,"David Hamilton",27,2025,"BOS",78,194,177,35,24,4,1,6,59,27,19,13,47,1,22,6,0,3,3,44.4
122720,668974,"Maverick Handley",27,2025,"BAL",16,47,41,3,3,0,0,0,3,2,3,2,18,1,0,0,1,2,0,0
125028,675659,"Greg Jones",27,2025,"CWS",3,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,
125906,668952,"Ryan Kreidler",27,2025,"DET",15,44,38,4,4,0,0,0,4,5,0,4,19,0,2,0,0,2,0,20
126005,680757,"Steven Kwan",27,2025,"CLE",156,693,625,170,129,29,1,11,234,81,56,55,60,3,21,5,7,3,3,33.3
126172,669127,"Shea Langeliers",27,2025,"ATH",123,522,480,133,70,32,0,31,258,73,72,36,102,1,7,1,5,0,11,54.8
128477,664983,"Jake McCarthy",27,2025,"AZ",66,222,206,42,26,7,5,4,71,18,20,10,40,2,6,0,1,3,2,27.8
128566,676812,"Carson McCusker",27,2025,"MIN",16,30,29,4,4,0,0,0,4,0,1,1,16,0,0,1,0,0,0,
129286,670223,"Matt Mervis",27,2025,"MIA",42,134,120,21,10,4,0,7,46,15,14,11,50,2,0,0,1,0,1,66.7
129605,670224,"Kameron Misner",27,2025,"TB",65,217,197,42,27,9,1,5,68,27,22,16,69,1,8,1,2,1,1,29.6
130740,669194,"Ryne Nelson",27,2025,"AZ",1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
130939,663457,"Lars Nootbaar",27,2025,"STL",134,583,509,119,81,24,1,13,184,68,48,64,119,6,4,5,3,1,6,23.5
132232,665161,"Jeremy Peña",27,2025,"HOU",125,543,493,150,101,30,2,17,235,68,62,35,93,12,20,2,2,1,9,44.1
133769,670231,"John Rave",27,2025,"KC",57,175,153,30,21,5,0,4,47,18,14,18,46,1,7,2,1,2,1,27.8
135527,668939,"Adley Rutschman",27,2025,"BAL",90,365,322,71,44,16,2,9,118,37,29,40,57,1,0,0,2,0,9,40.5
135580,666165,"Blake Sabol",27,2025,"BOS",7,18,16,2,1,1,0,0,3,2,1,1,7,0,0,0,1,0,1,0
136350,668845,"Aaron Schunk",27,2025,"COL",11,33,32,6,5,1,0,0,7,1,0,0,10,0,0,0,0,1,1,0
137201,669701,"Josh Smith",27,2025,"TEX",141,563,495,124,89,23,2,10,181,70,35,55,100,8,12,3,1,3,8,30
137710,668715,"Spencer Steer",27,2025,"CIN",142,568,509,121,77,21,2,21,209,66,75,51,129,5,7,1,2,1,12,39.4
137906,681082,"Bryson Stott",27,2025,"PHI",145,560,499,128,90,22,3,13,195,66,66,54,91,1,24,5,4,2,5,37.9
137926,669065,"Kyle Stowers",27,2025,"MIA",116,457,399,115,66,21,3,25,217,61,73,48,125,5,5,1,4,1,8,50.8
139109,669707,"Jared Triolo",27,2025,"PIT",104,376,331,75,48,18,2,7,118,41,24,39,76,2,13,2,1,3,4,29.3
140293,670242,"Matt Wallner",27,2025,"MIN",103,392,336,68,27,16,3,22,156,47,40,46,114,8,4,3,2,0,3,51.1
142212,683737,"Michael Busch",27,2025,"CHC",154,592,524,137,73,25,5,34,274,78,90,56,139,10,4,0,2,0,4,51.3
142220,673962,"Josh Jung",27,2025,"TEX",130,511,482,121,83,23,1,14,188,53,61,27,129,2,4,1,0,0,10,41.5
142498,683766,"Christian Koss",27,2025,"SF",66,191,174,46,34,9,0,3,64,25,23,9,45,3,4,1,2,3,4,24
142696,683770,"Will Robertson",27,2025,,26,75,70,9,8,1,0,0,10,2,9,2,27,2,0,0,1,0,1,0
142821,683734,"Andrew Vaughn",27,2025,,112,447,406,103,67,22,0,14,167,35,65,31,80,3,0,0,6,1,13,42.9
143143,685301,"Matt Gorski",27,2025,"PIT",14,42,41,8,5,0,1,2,16,2,4,1,16,0,0,1,0,0,1,100
143743,686452,"Drew Millas",27,2025,"WSH",17,55,49,15,9,5,1,0,22,6,7,4,7,0,2,0,0,1,0,0
143748,686469,"Vinnie Pasquantino",27,2025,"KC",160,682,621,163,97,33,1,32,294,72,113,49,107,7,1,0,5,0,18,59.7
143760,686475,"Tyler Tolbert",27,2025,"KC",51,57,50,14,11,2,0,1,19,19,6,1,11,3,20,2,2,1,1,15.8
143787,686527,"Dominic Canzone",27,2025,"SEA",82,269,244,73,51,11,0,11,117,30,32,20,59,3,3,1,2,0,7,53.3
143812,686555,"Isaac Collins",27,2025,"MIL",126,441,372,99,65,22,3,9,154,56,55,57,93,6,16,7,3,3,9,30.4
143845,686668,"Brenton Doyle",27,2025,"COL",138,538,502,118,78,23,2,15,190,57,57,30,138,0,18,2,4,2,15,38.6
143852,686554,"Oliver Dunn",27,2025,"MIL",14,41,36,6,4,2,0,0,8,4,6,2,11,0,1,0,1,2,0,0
143892,686681,"Michael Massey",27,2025,"KC",76,277,262,64,52,9,0,3,82,20,20,9,43,1,2,1,4,1,4,30
144013,686823,"Will Brennan",27,2025,"CLE",6,13,11,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,
144197,687462,"Spencer Horwitz",27,2025,"PIT",108,411,364,99,62,26,0,11,158,55,51,44,73,2,0,1,1,0,7,25.5
144210,674441,"Jacob Hurtubise",27,2025,"CIN",10,15,12,1,1,0,0,0,1,3,0,1,6,2,0,0,0,0,0,33.3
144597,686765,"Nick Sogard",27,2025,"BOS",30,104,96,25,17,8,0,0,33,13,9,5,24,3,2,1,0,0,3,23.1
151389,695391,"Brett Harris",27,2025,"ATH",29,84,73,20,15,5,0,0,25,11,5,7,21,2,1,0,1,1,1,18.2
164622,829272,"Shinnosuke Ogasawara",27,2025,"WSH",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
103221,642727,"Sergio Alcántara",28,2025,"SF",1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
104004,645277,"Ozzie Albies",28,2025,"ATL",157,667,603,145,104,23,2,16,220,74,74,55,94,4,14,3,5,0,9,40.5
104023,645302,"Victor Robles",28,2025,"SEA",32,114,106,26,20,4,1,1,35,12,9,3,26,3,6,2,2,0,4,41.7
104025,645305,"Ali Sánchez",28,2025,,9,23,23,5,3,2,0,0,7,2,0,0,6,0,0,0,0,0,1,0
104033,645444,"Jose Herrera",28,2025,"AZ",57,204,166,31,23,6,0,2,43,21,17,23,47,1,0,0,3,11,2,33.3
104042,646240,"Rafael Devers",28,2025,,163,729,607,153,85,33,0,35,291,99,109,112,192,6,1,1,4,0,16,53.5
104096,649966,"Luis Urías",28,2025,"ATH",92,330,287,66,51,7,0,8,97,27,25,31,45,6,2,1,3,0,10,51.9
104123,650333,"Luis Arraez",28,2025,"SD",154,675,620,181,139,30,4,8,243,66,61,34,21,2,11,4,7,12,16,31.8
104180,650402,"Gleyber Torres",28,2025,"DET",145,628,532,136,98,22,0,16,206,79,74,85,101,4,4,1,7,0,12,44.3
104205,650489,"Willi Castro",28,2025,,119,454,402,91,60,17,3,11,147,58,33,40,111,11,10,4,0,1,12,31
104261,650559,"Bryan De La Cruz",28,2025,"ATL",16,50,47,9,8,1,0,0,10,1,0,3,18,0,1,0,0,0,1,0
104450,650859,"Luis Rengifo",28,2025,"LAA",146,541,501,119,91,16,3,9,168,55,43,33,104,3,10,7,3,1,7,32.7
104515,650968,"Yohel Pozo",28,2025,"STL",63,168,160,37,24,8,0,5,60,16,19,7,22,0,0,0,1,0,5,37.5
104562,655316,"Andruw Monasterio",28,2025,"MIL",54,135,126,34,21,9,0,4,55,19,16,7,32,2,2,1,0,0,1,26.3
105670,663662,"Daz Cameron",28,2025,"MIL",20,42,41,8,6,1,0,1,12,7,3,1,13,0,1,0,0,0,1,14.3
105735,663757,"Trent Grisham",28,2025,"NYY",138,581,493,116,72,9,1,34,229,87,74,82,137,4,3,2,1,1,7,58.6
106121,663647,"Ke'Bryan Hayes",28,2025,,149,570,527,124,100,16,3,5,161,50,49,36,111,5,12,3,1,1,14,24
106527,663624,"Ryan Mountcastle",28,2025,"BAL",88,357,332,83,58,18,0,7,122,34,35,15,98,4,3,0,6,0,11,35.3
106548,647304,"Josh Naylor",28,2025,,146,604,543,160,110,29,1,20,251,81,92,48,83,4,30,2,5,0,17,50.6
106659,663368,"Blake Perkins",28,2025,"MIL",49,171,155,35,24,6,2,3,54,25,19,15,47,1,7,2,0,0,4,24
106744,663586,"Austin Riley",28,2025,"ATL",102,447,416,108,71,20,1,16,178,54,54,27,128,3,2,1,1,0,9,50
106765,663898,"Brendan Rodgers",28,2025,"HOU",37,128,115,22,16,4,0,2,32,12,11,11,46,1,0,1,1,0,2,25
106960,663886,"Tyler Stephenson",28,2025,"CIN",88,342,299,69,38,18,0,13,126,40,50,37,116,2,0,1,4,0,6,42.5
107047,663656,"Kyle Tucker",28,2025,"CHC",136,597,500,133,82,25,4,22,232,91,73,87,88,4,25,3,3,1,9,46.2
107130,663897,"Luke Williams",28,2025,"ATL",33,34,31,4,2,2,0,0,6,5,5,1,9,1,5,0,1,0,2,0
109090,647351,"Abraham Toro",28,2025,"BOS",77,284,259,62,42,13,0,7,96,33,27,14,42,6,2,1,5,0,2,45.5
109147,670541,"Yordan Alvarez",28,2025,"HOU",48,199,165,45,31,8,0,6,71,17,27,28,33,0,1,1,6,0,2,41.2
109390,675915,"David Bañuelos",28,2025,"BAL",1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
109531,676609,"José Caballero",28,2025,,118,370,314,74,50,18,1,5,109,52,36,47,98,3,49,11,2,4,2,26.9
110030,669374,"Keston Hiura",28,2025,"COL",7,21,18,4,3,1,0,0,5,3,1,0,7,3,0,0,0,0,0,33.3
110280,665155,"Nick Maton",28,2025,"CWS",23,63,54,9,5,2,0,2,17,5,4,9,19,0,0,1,0,0,0,40
110995,662139,"Daulton Varsho",28,2025,"TOR",69,271,248,59,24,13,2,20,136,43,55,17,77,1,2,0,5,0,1,62.8
111033,670764,"Taylor Walls",28,2025,"TB",93,317,282,62,43,14,1,4,90,36,38,26,70,0,14,6,6,3,2,25
111709,680769,"CJ Alexander",28,2025,"ATH",6,17,17,3,3,0,0,0,3,0,0,0,8,0,0,0,0,0,1,
112733,663609,"Luken Baker",28,2025,"STL",18,41,34,8,5,3,0,0,11,3,2,7,10,0,0,0,0,0,3,33.3
112968,663698,"Joey Bart",28,2025,"PIT",90,332,285,71,54,12,1,4,97,21,30,40,93,7,1,1,0,0,14,28.6
113905,664761,"Alec Bohm",28,2025,"PHI",120,504,464,132,100,18,3,11,189,53,59,29,82,5,2,0,6,0,16,39.6
115362,681962,"Vinny Capra",28,2025,,44,105,96,12,9,2,0,1,17,10,6,3,25,1,2,0,2,3,5,10
116988,666126,"Carlos Cortes",28,2025,"ATH",40,99,94,29,16,8,1,4,51,11,14,3,20,0,0,0,2,0,3,72.7
117987,681909,"Justin Dean",28,2025,"LAD",5,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
118722,680977,"Brendan Donovan",28,2025,"STL",118,515,460,133,91,32,0,10,195,64,50,42,67,7,3,3,4,2,6,20.3
119003,680776,"Jarren Duran",28,2025,"BOS",157,696,620,159,89,41,13,16,274,86,84,60,169,12,24,6,3,1,7,33.7
119087,681987,"Nate Eaton",28,2025,"BOS",38,90,81,24,19,4,0,1,31,16,4,6,19,1,9,2,1,1,1,12.5
119337,663536,"Tristin English",28,2025,"AZ",7,23,22,2,1,1,0,0,3,0,1,1,8,0,0,0,0,0,0,
119759,676439,"Hunter Feduccia",28,2025,,36,105,88,13,8,5,0,0,18,5,8,15,29,0,1,0,2,0,2,0
120337,663743,"Nick Fortes",28,2025,,86,242,218,50,35,9,1,5,76,19,21,14,47,7,1,0,1,2,7,36.8
121858,663853,"Romy Gonzalez",28,2025,"BOS",93,341,315,96,61,23,3,9,152,47,53,18,81,3,6,5,5,0,8,27.7
123806,663538,"Nico Hoerner",28,2025,"CHC",156,649,599,178,138,29,4,7,236,89,61,39,49,7,29,6,4,0,7,29.2
124341,663697,"Jonathan India",28,2025,"KC",136,567,497,116,78,29,0,9,172,63,45,54,106,13,0,4,2,1,13,28.6
124395,664728,"Kyle Isbel",28,2025,"KC",127,409,368,94,70,16,4,4,130,42,33,23,74,2,4,5,3,13,9,23.8
124659,680777,"Ryan Jeffers",28,2025,"MIN",115,464,406,108,73,26,0,9,161,47,47,50,91,7,1,1,1,0,10,38.3
125216,663731,"Connor Kaiser",28,2025,"AZ",10,19,18,2,1,1,0,0,3,1,2,1,5,0,0,0,0,0,1,100
125363,680577,"DaShawn Keirsey Jr.",28,2025,"MIN",52,88,84,9,7,0,0,2,15,11,6,2,33,1,10,3,0,1,1,45.5
126235,663616,"Trevor Larnach",28,2025,"MIN",142,567,503,126,84,24,1,17,203,62,60,53,122,4,4,4,6,0,19,37.1
126844,663604,"Brandon Lockridge",28,2025,,56,148,134,31,23,7,1,0,40,17,11,8,36,1,10,1,2,3,3,11.8
127336,680862,"Willie MacIver",28,2025,"ATH",30,111,102,19,11,5,0,3,33,7,9,7,27,2,3,0,0,0,1,42.9
129503,680911,"Owen Miller",28,2025,"COL",9,17,14,2,2,0,0,0,2,0,1,2,4,1,1,0,0,0,0,
129840,663796,"Coco Montes",28,2025,"TB",4,10,10,2,2,0,0,0,2,0,1,0,3,0,0,0,0,0,0,
131575,681546,"James Outman",28,2025,,51,148,134,19,7,5,1,6,44,19,11,12,63,2,1,0,0,0,1,52.6
131734,680700,"Richie Palacios",28,2025,"TB",16,48,42,14,11,2,0,1,19,10,3,5,9,0,4,0,1,0,3,30
133509,663728,"Cal Raleigh",28,2025,"SEA",159,705,596,147,63,24,0,60,351,110,125,97,188,9,14,4,3,0,9,67.3
136273,682177,"Daniel Schneemann",28,2025,"CLE",129,422,379,78,47,18,1,12,134,48,41,38,117,3,9,3,1,1,8,33.3
136321,680474,"Max Schuemann",28,2025,"ATH",83,213,183,36,28,4,2,2,50,20,13,22,35,4,7,1,1,3,6,45
136522,663584,"Hayden Senger",28,2025,"NYM",28,78,72,13,12,1,0,0,14,8,4,3,22,1,0,0,1,1,3,12.5
137796,670276,"Cal Stevenson",28,2025,"PHI",5,8,8,2,2,0,0,0,2,0,1,0,2,0,0,0,0,0,0,
138003,667690,"C.J. Stubbs",28,2025,"WSH",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
139799,679631,"Terrin Vavra",28,2025,"BAL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
140000,663837,"Matt Vierling",28,2025,"DET",31,100,88,21,17,3,0,1,27,6,11,7,24,3,2,0,2,0,1,33.3
140051,681584,"David Villar",28,2025,"SF",9,25,20,4,3,1,0,0,5,4,1,4,5,1,0,0,0,0,1,25
