"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","R","HR","RBI","SB","BB%","K%","ISO","AVG","OBP","SLG","OPS","DRC+","DRB","DRP","WARP"
140577,669224,"Austin Wells",25,2025,"NYY",120,448,401,51,21,71,5,6.7,26.3,0.217,0.219,0.275,0.436,0.711,83,0,11.6,2
141166,677951,"Bobby Witt Jr.",25,2025,"KC",157,687,623,99,23,88,38,7.1,18.2,0.205,0.295,0.351,0.501,0.852,125,0.9,1.7,4.5
141269,669398,"Gage Workman",25,2025,,9,17,16,0,0,2,1,5.9,41.2,0.063,0.188,0.235,0.25,0.485,76,,-0.1,0
141688,683146,"Brett Baty",25,2025,"NYM",126,432,393,53,18,50,8,7.6,25,0.181,0.254,0.313,0.435,0.748,105,0,0.4,1.9
141693,682997,"Tyler Callihan",25,2025,"CIN",4,6,6,0,0,1,0,0,16.7,0,0.167,0.167,0.167,0.334,99,,0,0
143435,685744,"Kenedy Corona",25,2025,"HOU",2,4,2,0,0,0,0,50,25,0,0,0.5,0,0.5,93,,0,0
144778,687952,"Christian Encarnacion-Strand",25,2025,"CIN",36,137,130,13,6,19,0,2.2,23.4,0.169,0.208,0.234,0.377,0.611,82,0,-0.1,0.1
144832,687957,"Dustin Harris",25,2025,"TEX",18,43,40,5,1,2,1,7,30.2,0.15,0.2,0.256,0.35,0.606,83,0,-0.1,0
147481,689041,"Rhylan Thomas",25,2025,"SEA",3,10,8,2,0,2,0,10,0,0.125,0.125,0.2,0.25,0.45,100,,0,0
149417,696100,"Hunter Goodman",25,2025,"COL",143,579,540,73,31,91,1,5.7,26.3,0.243,0.278,0.323,0.52,0.843,106,0,0.4,2.3
151226,700242,"Trey Sweeney",25,2025,"DET",108,327,297,36,6,32,3,8,28.4,0.094,0.195,0.257,0.29,0.547,61,0,-1.2,-0.6
151281,686217,"Sal Frelick",25,2025,"MIL",141,594,528,76,12,63,19,7.9,13.5,0.117,0.288,0.351,0.405,0.756,101,0.7,7.9,2.4
151300,702332,"Caleb Durbin",25,2025,"MIL",134,506,445,60,11,53,18,5.9,9.9,0.13,0.256,0.334,0.387,0.721,105,0,1.1,2.3
151463,696285,"Jacob Young",25,2025,"WSH",112,364,324,34,2,31,15,7.4,17.9,0.056,0.231,0.296,0.287,0.583,80,-0.1,9.2,1.6
153145,702358,"Trey Lipscomb",25,2025,"WSH",1,4,4,1,0,0,0,0,25,0,0.5,0.5,0.5,1,85,,0,0
153781,701305,"Zach Dezenzo",25,2025,"HOU",32,109,98,17,2,10,1,10.1,33.9,0.122,0.245,0.321,0.367,0.688,73,0,-0.7,-0.1
157585,702176,"Alan Roden",25,2025,,51,153,136,17,2,9,1,5.2,24.2,0.103,0.191,0.261,0.294,0.555,79,,-0.6,0
163882,805249,"Otto Kemp",25,2025,"PHI",62,218,197,26,8,28,2,5.5,30.7,0.178,0.234,0.298,0.411,0.709,76,0,-0.9,0
106820,660688,"Keibert Ruiz",26,2025,"WSH",68,267,255,19,2,25,0,3,9.7,0.071,0.247,0.277,0.318,0.595,87,-0.2,-7.7,-0.2
107182,665742,"Juan Soto",26,2025,"NYM",160,715,577,120,43,105,37,17.8,19.2,0.262,0.263,0.396,0.525,0.921,168,0,-9.6,6.7
107184,665489,"Vladimir Guerrero Jr.",26,2025,"TOR",156,680,589,96,23,84,6,11.9,13.8,0.175,0.292,0.381,0.467,0.848,136,-0.2,-1.5,4.4
107293,665750,"Leody Taveras",26,2025,,54,180,171,13,3,17,9,2.8,27.8,0.099,0.205,0.226,0.304,0.53,70,0.1,-0.7,-0.2
107401,665804,"Miguel Amaya",26,2025,"CHC",28,103,96,14,4,25,0,3.9,21.4,0.219,0.281,0.314,0.5,0.814,95,,-0.7,0.3
107439,668731,"Akil Baddoo",26,2025,"DET",7,18,17,0,0,1,1,5.6,27.8,0.059,0.118,0.167,0.176,0.343,81,,0.1,0
107561,665828,"Oswaldo Cabrera",26,2025,"NYY",33,122,107,17,1,11,0,9,20.5,0.065,0.243,0.322,0.308,0.63,87,0,-0.3,0.2
107582,666185,"Dylan Carlson",26,2025,"BAL",76,241,217,17,6,20,3,8.7,22.4,0.134,0.203,0.278,0.336,0.614,96,0,1.2,0.8
107628,665953,"Andrés Chaparro",26,2025,"WSH",28,73,66,4,1,5,0,6.8,30.1,0.076,0.182,0.247,0.258,0.505,79,,0.1,0
107675,665833,"Oneil Cruz",26,2025,"PIT",135,544,471,62,20,61,38,11.8,32,0.178,0.2,0.298,0.378,0.676,105,0.8,-3.8,2.1
107784,665877,"José Fermín",26,2025,"STL",30,70,60,5,1,9,2,11.4,14.3,0.133,0.283,0.377,0.417,0.794,95,,0.3,0.2
107858,665926,"Andrés Giménez",26,2025,"TOR",98,369,329,39,7,35,12,6.8,17.9,0.103,0.21,0.285,0.313,0.598,83,0.3,2.7,0.9
108145,665561,"Rafael Marchán",26,2025,"PHI",39,118,105,9,2,13,0,8.5,14.4,0.095,0.21,0.282,0.305,0.587,100,,1.3,0.6
108284,665966,"Carlos Narváez",26,2025,"BOS",117,446,403,51,15,50,1,8.5,24.9,0.179,0.241,0.306,0.419,0.725,92,,4.6,1.8
108350,670623,"Isaac Paredes",26,2025,"HOU",102,438,378,53,20,53,0,11.4,17.4,0.204,0.254,0.352,0.458,0.81,106,,-0.6,1.8
108479,665861,"Sebastián  Rivero",26,2025,"LAA",11,34,33,4,0,2,1,2.9,26.5,0.061,0.182,0.206,0.242,0.448,77,,-0.6,0
108525,665923,"Esteury Ruiz",26,2025,"LAD",15,23,21,2,1,2,4,8.7,34.8,0.143,0.19,0.261,0.333,0.594,87,,0.2,0.1
108651,665487,"Fernando Tatis Jr.",26,2025,"SD",155,691,594,111,25,71,32,12.9,18.7,0.178,0.268,0.368,0.446,0.814,135,0.3,17,6.4
108656,669392,"Samad Taylor",26,2025,"SEA",4,9,8,1,0,0,0,0,11.1,0,0.125,0.125,0.125,0.25,96,,0,0
108701,665839,"Enmanuel Valdez",26,2025,"PIT",30,102,91,7,2,12,0,10.8,15.7,0.154,0.209,0.294,0.363,0.657,104,,0,0.3
109083,669261,"Jack Suwinski",26,2025,"PIT",57,178,150,15,3,10,7,13.5,32,0.107,0.147,0.281,0.253,0.534,85,0.1,0.3,0.3
109295,666176,"Jo Adell",26,2025,"LAA",150,573,526,63,37,98,5,5.8,26.4,0.249,0.236,0.293,0.485,0.778,117,0.1,-9.5,2.1
109318,669397,"Nick Allen",26,2025,"ATL",130,416,371,32,0,22,8,7.5,23.8,0.03,0.221,0.284,0.251,0.535,65,0,3.5,-0.1
109448,672642,"Steward Berroa",26,2025,"MIL",2,6,5,0,0,0,1,16.7,33.3,0,0,0.167,0,0.167,93,,0,0
109542,669134,"Luis Campusano",26,2025,"SD",10,27,21,0,0,0,0,22.2,40.7,0,0,0.222,0,0.222,70,,0,-0.1
109738,673237,"Yainer Diaz",26,2025,"HOU",143,567,542,56,20,70,1,3.5,16.8,0.161,0.256,0.284,0.417,0.701,117,-0.1,-6.5,2.4
109838,671289,"Tyler Freeman",26,2025,"COL",110,428,377,50,2,31,18,7.9,11.9,0.08,0.281,0.354,0.361,0.715,105,0.1,-6.7,0.6
110120,671083,"Buddy Kennedy",26,2025,,13,32,29,2,0,1,0,6.3,25,0.034,0.069,0.156,0.103,0.259,89,,-0.1,0.1
110182,668904,"Royce Lewis",26,2025,"MIN",105,403,376,36,13,51,12,6.2,19.9,0.152,0.231,0.278,0.383,0.661,89,,1.4,1.1
110207,672640,"Otto Lopez",26,2025,"MIA",142,594,544,66,15,77,15,7.4,13.8,0.121,0.246,0.305,0.368,0.673,106,0.3,3,2.7
110333,669004,"MJ Melendez",26,2025,"KC",21,65,60,5,1,1,0,4.6,35.4,0.083,0.083,0.154,0.167,0.321,71,,0.4,0
110401,666624,"Christopher Morel",26,2025,"TB",104,305,278,37,11,33,7,8.2,35.7,0.176,0.219,0.289,0.396,0.685,87,0.2,-1.8,0.2
110800,676914,"Davis Schneider",26,2025,"TOR",80,227,188,33,11,31,3,15.9,26.4,0.202,0.234,0.361,0.436,0.797,124,,-0.1,1.4
111018,668723,"Ryan Vilade",26,2025,"STL",6,15,13,1,0,0,0,13.3,33.3,0,0.077,0.2,0.077,0.277,87,,0,0
111044,671221,"Drew Waters",26,2025,"KC",68,219,206,21,1,14,5,5,27.4,0.073,0.243,0.288,0.316,0.604,69,0.1,-1.2,-0.2
111086,677800,"Wilyer Abreu",26,2025,"BOS",112,417,373,53,22,69,6,9.6,24.2,0.223,0.247,0.317,0.469,0.786,123,-0.2,9.3,3.2
111090,676070,"Jacob Amaya",26,2025,"CWS",31,73,66,7,0,8,2,4.1,21.9,0.015,0.106,0.139,0.121,0.26,73,0.1,0.1,0
111187,677649,"Ezequiel Duran",26,2025,"TEX",80,219,205,16,0,14,11,3.7,25.1,0.068,0.224,0.266,0.293,0.559,64,,0,-0.3
111216,672386,"Alejandro Kirk",26,2025,"TOR",130,506,451,45,15,76,1,9.5,11.7,0.14,0.279,0.346,0.419,0.765,125,,6.3,4.1
111707,677942,"Blaze Alexander",26,2025,"AZ",73,266,230,31,7,28,4,8.3,32.3,0.152,0.23,0.323,0.383,0.706,75,,1.1,0.3
112687,672275,"Patrick Bailey",26,2025,"SF",129,452,409,47,6,55,1,6.6,29.4,0.103,0.222,0.277,0.325,0.602,67,,23.5,2.4
114833,676475,"Alec Burleson",26,2025,"STL",138,546,497,54,18,69,5,7.1,14.5,0.169,0.29,0.343,0.459,0.802,120,-0.2,-3.4,2.4
118215,676356,"Jonny DeLuca",26,2025,"TB",19,59,57,5,0,4,6,3.4,22,0.123,0.333,0.356,0.456,0.812,80,0,0.3,0.1
119234,671284,"Tim Elko",26,2025,"CWS",22,72,67,6,4,8,1,6.9,41.7,0.194,0.134,0.194,0.328,0.522,74,0,0.1,-0.1
120345,679822,"Justin Foscue",26,2025,"TEX",4,9,9,0,0,2,0,0,33.3,0.111,0.111,0.111,0.222,0.333,88,,0,0
125175,666397,"Edouard Julien",26,2025,"MIN",62,208,182,13,3,12,0,10.6,29.3,0.104,0.22,0.309,0.324,0.633,77,-0.1,-0.2,0
125642,677008,"Heston Kjerstad",26,2025,"BAL",52,167,156,16,4,19,1,3.6,26.9,0.135,0.192,0.24,0.327,0.567,88,0,-1.1,0.1
126858,679845,"Nick Loftin",26,2025,"KC",66,188,168,17,4,20,1,7.4,14.4,0.149,0.208,0.278,0.357,0.635,97,0,-0.8,0.5
127849,668885,"Austin Martin",26,2025,"MIN",47,181,156,22,1,7,11,12.2,17.1,0.083,0.282,0.374,0.365,0.739,101,,-0.9,0.5
129622,669003,"Garrett Mitchell",26,2025,"MIL",24,78,68,9,0,3,3,9,32.1,0.088,0.206,0.286,0.294,0.58,65,0.1,1.9,0.2
136264,669477,"Casey Schmitt",26,2025,"SF",94,348,312,34,12,40,0,7.8,23.9,0.163,0.237,0.305,0.401,0.706,85,,-1.6,0.4
136475,678011,"Anthony Seigler",26,2025,"MIL",33,73,63,6,0,5,2,11,21.9,0.016,0.19,0.288,0.206,0.494,94,,-0.3,0.2
136621,676044,"Bob Seymour",26,2025,"TB",24,83,78,9,1,5,1,4.8,38.6,0.077,0.205,0.253,0.282,0.535,52,,0.1,-0.3
137780,677060,"Chad Stevens",26,2025,"LAA",5,14,13,1,0,0,0,0,50,0,0.154,0.154,0.154,0.308,69,,0,0
138572,669326,"Bryce Teodosio",26,2025,"LAA",49,150,138,12,1,7,7,3.3,31.3,0.101,0.203,0.248,0.304,0.552,62,,3,0.2
138833,669911,"Michael Toglia",26,2025,"COL",87,337,306,22,11,32,3,8.3,39.2,0.163,0.19,0.258,0.353,0.611,64,0,-2.7,-0.9
140632,676059,"Jordan Westburg",26,2025,"BAL",85,352,328,59,17,41,1,4.8,22.7,0.192,0.265,0.313,0.457,0.77,96,0,-0.1,1
141102,669717,"Will Wilson",26,2025,"CLE",33,91,78,7,0,2,2,7.7,37.4,0.051,0.192,0.267,0.244,0.511,56,0,-0.2,-0.2
141127,676466,"Jack Winkler",26,2025,"MIA",11,16,16,2,0,0,1,0,25,0.125,0.25,0.25,0.375,0.625,90,,0,0
143882,686676,"Korey Lee",26,2025,"CWS",20,40,35,10,1,3,0,10,17.5,0.171,0.257,0.333,0.429,0.762,96,,-0.1,0.1
144443,687401,"Joey Ortiz",26,2025,"MIL",147,506,471,62,7,45,14,5.3,14.6,0.087,0.231,0.277,0.318,0.595,80,0.1,-0.9,0.3
144454,686780,"Pedro Pagés",26,2025,"STL",107,389,361,38,11,45,0,4.9,27.5,0.133,0.23,0.272,0.363,0.635,74,,7,0.9
146199,689414,"Liam Hicks",26,2025,"MIA",119,390,332,37,6,45,2,11,14.4,0.099,0.247,0.346,0.346,0.692,97,,-3.1,0.7
147697,689172,"Brett Wisely",26,2025,,23,63,54,5,1,10,1,11.1,22.2,0.13,0.185,0.279,0.315,0.594,86,0,0.3,0.2
148608,686894,"Joey Wiemer",26,2025,"MIA",21,61,55,7,3,12,0,3.3,37.7,0.2,0.236,0.279,0.436,0.715,87,,0.8,0.1
148620,693304,"Nick Gonzales",26,2025,"PIT",96,408,381,39,5,30,0,5.1,17.9,0.102,0.262,0.301,0.365,0.666,82,0.1,-1.4,0.5
148622,693307,"Dillon Dingler",26,2025,"DET",125,469,435,54,13,57,0,4.9,23.5,0.147,0.278,0.327,0.425,0.752,100,,9,2.7
148642,694376,"Shay Whitcomb",26,2025,"HOU",17,32,32,4,1,1,0,0,31.3,0.094,0.125,0.125,0.219,0.344,74,,0,0
151203,694362,"Blake Dunn",26,2025,"CIN",26,75,60,10,1,7,1,10.7,33.3,0.083,0.15,0.32,0.233,0.553,78,0,-0.3,0
151227,700250,"Ben Rice",26,2025,"NYY",136,530,467,74,26,65,3,9.4,18.9,0.244,0.255,0.337,0.499,0.836,128,-0.2,0.2,3.1
151254,694374,"Tim Tawa",26,2025,"AZ",69,225,199,29,7,18,8,8.9,28.4,0.146,0.201,0.274,0.347,0.621,87,0.1,-0.5,0.4
151256,695257,"Billy Cook",26,2025,"PIT",3,6,6,1,0,0,0,0,16.7,0,0.333,0.333,0.333,0.666,93,,0,0
151283,694388,"Joey Loperfido",26,2025,"TOR",38,104,96,12,4,14,1,3.8,26,0.167,0.333,0.379,0.5,0.879,85,,0.1,0.1
151288,695238,"Will Wagner",26,2025,,55,149,129,15,0,7,1,11.4,18.8,0.054,0.225,0.324,0.279,0.603,91,0,-0.3,0.3
151341,690924,"Braxton Fulford",26,2025,"COL",38,120,108,11,1,16,1,5.8,30,0.111,0.213,0.267,0.324,0.591,67,,-2.3,-0.3
151383,694359,"Niko Kavadas",26,2025,"LAA",9,23,20,0,0,0,0,13,43.5,0,0.1,0.217,0.1,0.317,72,,0,0
152854,693409,"César Prieto",26,2025,"STL",3,6,6,0,0,0,0,0,83.3,0,0.167,0.167,0.167,0.334,70,,0,0
165248,808975,"Hyeseong Kim",26,2025,"LAD",65,170,161,19,3,17,13,4.1,30.6,0.106,0.28,0.314,0.385,0.699,70,0.3,0.4,0.1
165254,808982,"Jung Hoo Lee",26,2025,"SF",149,617,560,73,8,55,10,7.6,11.5,0.141,0.266,0.327,0.407,0.734,104,0,-10.4,1.7
105454,660670,"Ronald Acuña Jr.",27,2025,"ATL",95,412,338,74,21,42,9,17.2,24.8,0.228,0.29,0.417,0.518,0.935,154,0,-5.2,3.2
105636,660644,"Vidal Bruján",27,2025,,52,95,87,14,0,8,2,6.3,22.1,0.057,0.253,0.305,0.31,0.615,85,0,-0.1,0.2
105764,661388,"William Contreras",27,2025,"MIL",150,659,566,89,17,76,6,12.7,18.2,0.14,0.258,0.354,0.398,0.752,103,-0.2,1.5,2.7
106066,660757,"Oscar Gonzalez",27,2025,"SD",20,61,59,2,0,4,0,3.3,21.3,0.017,0.22,0.246,0.237,0.483,85,,-0.3,0
106217,663330,"Jahmai Jones",27,2025,"DET",70,150,129,21,7,23,2,12,21.3,0.264,0.287,0.387,0.55,0.937,116,,-0.1,0.6
106748,660844,"Leo Rivas",27,2025,"SEA",44,111,90,19,2,9,6,18,21.6,0.089,0.244,0.387,0.333,0.72,105,0.1,0.2,0.5
106844,660821,"Jesús Sánchez",27,2025,,134,497,451,61,14,48,13,8.5,22.1,0.157,0.237,0.304,0.395,0.699,104,0,-0.2,1.6
107415,666018,"Jonathan Aranda",27,2025,"TB",106,422,370,56,14,59,0,9.7,25.4,0.173,0.316,0.393,0.489,0.882,116,,-0.2,1.8
107480,666181,"Will Benson",27,2025,"CIN",86,253,230,31,12,41,2,6.3,26.5,0.209,0.226,0.273,0.435,0.708,112,0,2.4,1.4
107491,666182,"Bo Bichette",27,2025,"TOR",139,628,582,78,18,93,4,6.4,14.5,0.172,0.311,0.357,0.483,0.84,117,-0.4,-3,3
107632,665862,"Jazz Chisholm Jr.",27,2025,"NYY",130,531,462,75,31,80,31,10.9,27.9,0.238,0.242,0.332,0.481,0.813,120,0.5,1.3,3.5
107982,669087,"Sam Huff",27,2025,"SF",20,58,53,5,2,4,0,6.9,43.1,0.132,0.208,0.259,0.34,0.599,65,,-0.2,-0.1
108051,666198,"Carter Kieboom",27,2025,"LAA",3,8,8,0,0,1,0,0,12.5,0,0.25,0.25,0.25,0.5,97,,0,0
108118,666139,"Josh Lowe",27,2025,"TB",108,435,396,56,11,40,18,7.6,25.1,0.146,0.22,0.283,0.366,0.649,81,0.1,2.1,0.3
108127,666158,"Gavin Lux",27,2025,"CIN",140,503,446,49,5,53,1,11.1,22.7,0.105,0.269,0.35,0.374,0.724,88,,-4.1,0.2
108236,669304,"Jose Miranda",27,2025,"MIN",12,36,36,2,1,5,0,0,36.1,0.083,0.167,0.167,0.25,0.417,67,,-0.2,0
108243,666160,"Mickey Moniak",27,2025,"COL",133,461,434,62,24,68,9,4.8,23.9,0.249,0.27,0.306,0.518,0.824,118,-0.1,-4.3,1.9
108516,666163,"Ben Rortvedt",27,2025,,41,128,112,9,1,10,0,8.6,18,0.054,0.152,0.24,0.205,0.445,87,,0.7,0.4
108682,666211,"Taylor Trammell",27,2025,"HOU",48,135,117,15,3,12,3,12.6,30.4,0.137,0.197,0.296,0.333,0.629,73,,0.1,0.1
108947,666134,"Nolan Jones",27,2025,"CLE",130,403,355,34,5,34,8,9.7,28,0.093,0.211,0.296,0.304,0.6,78,0,-4.9,-0.4
109122,669016,"Brandon Marsh",27,2025,"PHI",127,425,379,59,11,43,7,8.9,25.9,0.164,0.28,0.342,0.443,0.785,90,0,-8.8,0.2
109539,672569,"Gustavo Campero",27,2025,"LAA",26,66,58,9,3,8,4,7.6,21.2,0.172,0.172,0.273,0.345,0.618,102,0,-0.1,0.2
109776,666464,"Jerar Encarnacion",27,2025,"SF",19,56,55,5,2,7,1,1.8,26.8,0.164,0.2,0.214,0.364,0.578,82,0,-0.3,0
110664,673357,"Luis Robert Jr.",27,2025,"CWS",108,431,382,52,14,53,33,9.3,26,0.141,0.223,0.297,0.364,0.661,89,0.5,-3.1,0.8
111030,676572,"Eric Wagaman",27,2025,"MIA",138,514,476,56,9,53,4,6.2,19.5,0.128,0.25,0.296,0.378,0.674,96,-0.2,-0.9,0.9
111286,669432,"Trevor Rogers",27,2025,"BAL",1,2,2,0,0,0,0,0,100,0,0,0,0,0,10,,0,0
111300,676480,"José Barrero",27,2025,"STL",17,31,29,4,1,3,0,3.2,29,0.138,0.138,0.194,0.276,0.47,79,,-0.1,0
113823,668709,"JJ Bleday",27,2025,"ATH",97,344,307,48,14,39,1,10.5,26.5,0.192,0.208,0.291,0.401,0.692,90,-0.1,-4.9,0.3
115478,681481,"Kerry Carpenter",27,2025,"DET",130,464,433,66,26,62,1,3.9,22.8,0.245,0.252,0.291,0.497,0.788,106,-0.2,0.2,1.4
116712,665052,"Griffin Conine",27,2025,"MIA",24,86,79,13,2,8,0,8.1,29.1,0.165,0.253,0.314,0.418,0.732,79,0,-0.5,0
117625,669722,"Logan Davidson",27,2025,,16,48,43,3,1,4,0,6.3,47.9,0.116,0.163,0.217,0.279,0.496,58,,-0.1,-0.1
120133,666149,"Tyler Fitzgerald",27,2025,"SF",70,243,217,19,4,14,9,7,28.8,0.111,0.217,0.278,0.327,0.605,60,0.2,1.4,-0.2
120177,666150,"Dominic Fletcher",27,2025,"CWS",11,34,32,5,1,2,1,5.9,5.9,0.25,0.219,0.265,0.469,0.734,109,,-0.3,0.1
122664,666152,"David Hamilton",27,2025,"BOS",78,194,177,27,6,19,22,6.7,24.2,0.136,0.198,0.257,0.333,0.59,71,0.2,1.2,0.2
122720,668974,"Maverick Handley",27,2025,"BAL",16,47,41,2,0,3,0,4.3,38.3,0,0.073,0.133,0.073,0.206,56,,0,-0.1
125028,675659,"Greg Jones",27,2025,"CWS",3,2,2,0,0,0,1,0,100,0,0,0,0,0,89,,0,0
125906,668952,"Ryan Kreidler",27,2025,"DET",15,44,38,5,0,0,2,9.1,43.2,0,0.105,0.19,0.105,0.295,61,0,-0.4,-0.1
126005,680757,"Steven Kwan",27,2025,"CLE",156,693,625,81,11,56,21,7.9,8.7,0.102,0.272,0.33,0.374,0.704,98,0.1,3.6,2.4
126172,669127,"Shea Langeliers",27,2025,"ATH",123,522,480,73,31,72,7,6.9,19.5,0.26,0.277,0.326,0.538,0.864,116,-0.1,-9.4,1.9
128477,664983,"Jake McCarthy",27,2025,"AZ",66,222,206,18,4,20,6,4.5,18,0.141,0.204,0.247,0.345,0.592,89,0.1,2,0.6
128566,676812,"Carson McCusker",27,2025,"MIN",16,30,29,0,0,1,0,3.3,53.3,0,0.138,0.167,0.138,0.305,57,,-0.1,-0.1
129286,670223,"Matt Mervis",27,2025,"MIA",42,134,120,15,7,14,0,8.2,37.3,0.208,0.175,0.254,0.383,0.637,68,,0,-0.2
129605,670224,"Kameron Misner",27,2025,"TB",65,217,197,27,5,22,8,7.4,31.8,0.132,0.213,0.273,0.345,0.618,66,0.2,-0.3,-0.1
130740,669194,"Ryne Nelson",27,2025,"AZ",1,1,1,1,0,1,0,0,0,0,1,1,1,2,95,,0.1,0
130939,663457,"Lars Nootbaar",27,2025,"STL",134,583,509,68,13,48,4,11,20.4,0.128,0.234,0.325,0.361,0.686,95,0,-3.6,1.1
132232,665161,"Jeremy Peña",27,2025,"HOU",125,543,493,68,17,62,20,6.4,17.1,0.172,0.304,0.363,0.477,0.84,112,0.5,1.6,2.8
133769,670231,"John Rave",27,2025,"KC",57,175,153,18,4,14,7,10.3,26.3,0.111,0.196,0.283,0.307,0.59,86,0,1.3,0.4
135527,668939,"Adley Rutschman",27,2025,"BAL",90,365,322,37,9,29,0,11,15.6,0.146,0.22,0.307,0.366,0.673,105,,3.6,1.8
135580,666165,"Blake Sabol",27,2025,"BOS",7,18,16,2,0,1,0,5.6,38.9,0.063,0.125,0.167,0.188,0.355,72,,0.1,0
136350,668845,"Aaron Schunk",27,2025,"COL",11,33,32,1,0,0,0,0,30.3,0.031,0.188,0.188,0.219,0.407,77,,-0.2,0
137201,669701,"Josh Smith",27,2025,"TEX",141,563,495,70,10,35,12,9.8,17.8,0.115,0.251,0.335,0.366,0.701,100,0.1,-1.3,1.6
137710,668715,"Spencer Steer",27,2025,"CIN",142,568,509,66,21,75,7,9,22.7,0.173,0.238,0.312,0.411,0.723,88,0,0.9,0.6
137906,681082,"Bryson Stott",27,2025,"PHI",145,560,499,66,13,66,24,9.6,16.3,0.134,0.257,0.328,0.391,0.719,103,0.4,0.8,2.4
137926,669065,"Kyle Stowers",27,2025,"MIA",116,457,399,61,25,73,5,10.5,27.4,0.256,0.288,0.368,0.544,0.912,122,-0.2,-2,2.4
139109,669707,"Jared Triolo",27,2025,"PIT",104,376,331,41,7,24,13,10.4,20.2,0.13,0.227,0.311,0.356,0.667,96,0.1,0.6,1.2
140293,670242,"Matt Wallner",27,2025,"MIN",103,392,336,47,22,40,4,11.7,29.1,0.262,0.202,0.311,0.464,0.775,109,,-5.9,0.8
142212,683737,"Michael Busch",27,2025,"CHC",154,592,524,78,34,90,4,9.5,23.5,0.261,0.261,0.343,0.523,0.866,136,0,1.2,4.3
142220,673962,"Josh Jung",27,2025,"TEX",130,511,482,53,14,61,4,5.3,25.2,0.139,0.251,0.294,0.39,0.684,81,-0.1,-0.5,0.7
142498,683766,"Christian Koss",27,2025,"SF",66,191,174,25,3,23,4,4.7,23.6,0.103,0.264,0.309,0.368,0.677,83,0,0.8,0.4
142696,683770,"Will Robertson",27,2025,,26,75,70,2,0,9,0,2.7,36,0.014,0.129,0.173,0.143,0.316,63,,0.1,-0.1
142821,683734,"Andrew Vaughn",27,2025,,112,447,406,35,14,65,0,6.9,17.9,0.158,0.254,0.307,0.411,0.718,107,,0.4,1.5
143143,685301,"Matt Gorski",27,2025,"PIT",14,42,41,2,2,4,0,2.4,38.1,0.195,0.195,0.214,0.39,0.604,78,,-0.1,0
143743,686452,"Drew Millas",27,2025,"WSH",17,55,49,6,0,7,2,7.3,12.7,0.143,0.306,0.358,0.449,0.807,102,,1.1,0.3
143748,686469,"Vinnie Pasquantino",27,2025,"KC",160,682,621,72,32,113,1,7.2,15.7,0.211,0.262,0.321,0.473,0.794,111,0,-0.4,2.5
143760,686475,"Tyler Tolbert",27,2025,"KC",51,57,50,19,1,6,20,1.8,19.3,0.1,0.28,0.321,0.38,0.701,92,0.2,-0.2,0.2
143787,686527,"Dominic Canzone",27,2025,"SEA",82,269,244,30,11,32,3,7.4,21.9,0.18,0.299,0.357,0.48,0.837,112,0,-0.3,1
143812,686555,"Isaac Collins",27,2025,"MIL",126,441,372,56,9,55,16,12.9,21.1,0.148,0.266,0.37,0.414,0.784,100,0,3.8,1.8
143845,686668,"Brenton Doyle",27,2025,"COL",138,538,502,57,15,57,18,5.6,25.7,0.143,0.235,0.276,0.378,0.654,80,0.3,-8.2,0
143852,686554,"Oliver Dunn",27,2025,"MIL",14,41,36,4,0,6,1,4.9,26.8,0.056,0.167,0.205,0.222,0.427,80,0,-0.1,0.1
143892,686681,"Michael Massey",27,2025,"KC",76,277,262,20,3,20,2,3.2,15.5,0.069,0.244,0.268,0.313,0.581,77,0,0.2,0.2
144013,686823,"Will Brennan",27,2025,"CLE",6,13,11,0,0,0,0,7.7,7.7,0,0.091,0.231,0.091,0.322,101,,0,0
144197,687462,"Spencer Horwitz",27,2025,"PIT",108,411,364,55,11,51,0,10.7,17.8,0.162,0.272,0.353,0.434,0.787,108,,-0.2,1.4
144210,674441,"Jacob Hurtubise",27,2025,"CIN",10,15,12,3,0,0,0,6.7,40,0,0.083,0.267,0.083,0.35,75,,0,0
144597,686765,"Nick Sogard",27,2025,"BOS",30,104,96,13,0,9,2,4.8,23.1,0.083,0.26,0.317,0.344,0.661,80,,-0.1,0.1
151389,695391,"Brett Harris",27,2025,"ATH",29,84,73,11,0,5,1,8.3,25,0.068,0.274,0.349,0.342,0.691,79,,0,0.1
164622,829272,"Shinnosuke Ogasawara",27,2025,"WSH",1,1,1,0,0,0,0,0,100,0,0,0,0,0,9,,0,0
103221,642727,"Sergio Alcántara",28,2025,"SF",1,4,4,0,0,0,0,0,50,0,0,0,0,0,104,,0,0
104004,645277,"Ozzie Albies",28,2025,"ATL",157,667,603,74,16,74,14,8.2,14.1,0.124,0.24,0.306,0.365,0.671,95,0,3,2.5
104023,645302,"Victor Robles",28,2025,"SEA",32,114,106,12,1,9,6,2.6,22.8,0.085,0.245,0.281,0.33,0.611,71,0,-0.8,-0.2
104025,645305,"Ali Sánchez",28,2025,,9,23,23,2,0,0,0,0,26.1,0.087,0.217,0.217,0.304,0.521,79,,0.3,0.1
104033,645444,"Jose Herrera",28,2025,"AZ",57,204,166,21,2,17,0,11.3,23,0.072,0.187,0.285,0.259,0.544,77,,-2.6,-0.1
