"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","H","1B","2B","3B","HR","TB","R","RBI","BB","K","HBP","SB","CS","SF","SH","GDP","GUILLEN"
50609,503556,"Marwin Gonzalez",33,2022,"NYY",70,207,184,34,21,7,0,6,59,20,18,14,54,4,3,0,3,2,8,50
50845,501571,"Juan Lagares",33,2022,"LAA",18,62,60,11,8,2,1,0,15,4,0,2,15,0,0,0,0,0,0,25
50910,501659,"Abraham Almonte",33,2022,"BOS",15,37,35,9,6,2,0,1,14,7,2,1,12,1,1,0,0,0,1,14.3
51611,500743,"Miguel Rojas",33,2022,"MIA",138,507,471,111,84,19,2,6,152,34,36,26,61,6,9,3,1,3,13,35.3
51653,500871,"Eduardo Escobar",33,2022,"NYM",134,542,495,119,69,26,4,20,213,58,69,40,129,1,0,2,0,6,6,39.7
55773,518586,"Charlie Culberson",33,2022,"TEX",63,124,115,29,21,6,0,2,41,19,12,5,31,0,2,3,4,0,5,26.3
55784,518595,"Travis d'Arnaud",33,2022,"ATL",107,426,396,106,62,25,1,18,187,61,60,19,90,11,0,0,0,0,12,44.3
55951,506702,"Sandy León",33,2022,,29,86,71,12,9,3,0,0,15,6,4,13,27,0,0,0,2,0,2,16.7
56034,516782,"Starling Marte",33,2022,"NYM",118,505,466,136,91,24,5,16,218,76,63,26,97,13,18,9,0,0,18,42.1
56806,519306,"Steven Souza Jr.",33,2022,"SEA",6,19,19,3,3,0,0,0,3,0,1,0,8,0,0,0,0,0,2,
57478,519058,"Mike Moustakas",33,2022,"CIN",78,285,252,54,35,12,0,7,87,30,25,24,75,6,2,0,0,3,8,43.3
57520,519222,"Austin Romine",33,2022,,45,136,129,20,14,3,0,3,32,10,9,4,46,1,0,0,2,0,2,40
59339,518934,"DJ LeMahieu",33,2022,"NYY",125,541,467,122,92,18,0,12,176,74,46,67,71,4,4,3,1,2,12,58.1
59467,547379,"Roberto Pérez",33,2022,"PIT",20,69,60,14,10,2,0,2,22,8,8,9,25,0,0,0,0,0,1,50
65870,518735,"Yasmani Grandal",33,2022,"CWS",98,376,327,66,54,7,0,5,88,15,27,45,79,2,1,0,0,2,10,53.3
66638,572816,"Corey Dickerson",33,2022,"STL",91,297,281,75,51,17,1,6,112,28,36,12,48,2,0,0,0,2,4,28.6
66950,592192,"Mark Canha",33,2022,"NYM",138,542,462,123,86,24,0,13,186,71,61,48,97,28,3,1,0,4,3,39.4
67175,593160,"Whit Merrifield",33,2022,,137,550,504,126,86,28,1,11,189,70,58,38,85,0,16,5,0,8,12,34.3
67744,594807,"Adam Duvall",33,2022,"ATL",82,315,287,61,32,16,1,12,115,39,36,21,101,5,0,2,0,2,3,41
67762,594838,"Phil Gosselin",33,2022,,29,77,74,11,10,0,1,0,13,6,2,2,24,1,0,0,0,0,1,0
69305,600303,"Tommy La Stella",33,2022,"SF",60,195,180,43,27,14,0,2,63,17,14,11,30,1,0,0,0,3,5,47.1
69879,607249,"Jason Krizan",33,2022,"SF",3,10,8,1,1,0,0,0,1,0,0,2,3,0,0,0,0,0,0,
70093,607680,"Kevin Pillar",33,2022,"LAD",4,13,12,1,0,1,0,0,2,1,0,1,4,0,0,0,0,0,1,0
70378,592200,"Curt Casali",33,2022,,54,176,148,30,21,4,0,5,49,20,17,24,50,2,0,0,0,2,1,40
48772,456781,"Donovan Solano",34,2022,"CIN",80,304,278,79,59,16,0,4,107,22,24,19,61,5,0,0,0,2,6,36.4
50106,502054,"Tommy Pham",34,2022,,144,622,554,131,90,23,1,17,207,89,63,56,167,7,8,3,0,5,23,27
51985,457708,"Justin Upton",34,2022,"SEA",17,57,48,6,4,1,0,1,10,2,3,6,23,3,0,0,0,0,1,50
52260,444482,"David Peralta",34,2022,,134,490,439,110,65,30,3,12,182,39,59,41,114,4,1,3,0,6,11,41
57951,543281,"Josh Harrison",34,2022,"CWS",117,425,386,99,71,19,2,7,143,50,27,21,71,14,2,1,2,2,10,30
58880,543829,"Dee Strange-Gordon",34,2022,"WSH",19,59,59,18,16,1,1,0,21,6,2,0,8,0,3,2,0,0,1,0
59275,502110,"J.D. Martinez",34,2022,"BOS",139,596,533,146,86,43,1,16,239,76,62,52,145,5,0,0,0,5,22,43.4
59307,502671,"Paul Goldschmidt",34,2022,"STL",151,651,561,178,102,41,0,35,324,106,115,79,141,5,7,0,0,4,7,50.9
60238,572863,"Dustin Garneau",34,2022,"DET",5,11,10,3,2,1,0,0,4,1,1,1,4,0,0,0,0,0,0,0
60834,543228,"Yan Gomes",34,2022,"CHC",85,293,277,65,45,12,0,8,101,23,31,8,47,3,2,0,1,4,16,43.5
60932,572041,"AJ Pollock",34,2022,"CWS",132,527,489,120,79,26,1,14,190,61,56,32,98,2,3,1,0,4,13,37.7
65767,474832,"Brandon Belt",34,2022,"SF",77,298,254,54,36,9,1,8,89,25,23,37,81,6,1,0,0,1,11,44
67728,594777,"Kole Calhoun",34,2022,"TEX",124,424,388,76,49,14,1,12,128,36,49,27,136,6,3,2,0,3,6,36.1
110012,628450,"Yadiel Hernandez",34,2022,"WSH",94,327,305,82,57,16,0,9,125,30,41,19,74,1,2,1,0,2,9,36.7
46400,457705,"Andrew McCutchen",35,2022,"MIL",134,580,515,122,80,25,0,17,198,66,69,57,124,4,8,6,0,4,11,50
47625,444876,"Alcides Escobar",35,2022,"WSH",39,131,124,27,21,4,2,0,35,12,8,5,32,2,1,1,0,0,2,8.3
48082,455117,"Martín Maldonado",35,2022,"HOU",110,379,344,64,37,12,0,15,121,40,45,22,116,7,0,0,4,2,7,52.5
48685,444489,"Manny Piña",35,2022,"ATL",5,17,14,2,2,0,0,0,2,1,2,1,1,1,0,0,0,1,0,0
49264,488726,"Michael Brantley",35,2022,"HOU",64,277,243,70,50,14,1,5,101,28,26,31,30,1,1,1,1,1,2,42.9
57758,543063,"Brandon Crawford",35,2022,"SF",118,458,407,94,68,15,2,9,140,50,52,39,98,8,1,1,0,4,13,28
58831,488771,"Jason Castro",35,2022,"HOU",30,88,78,9,6,2,0,1,14,6,3,8,40,1,1,0,0,1,1,50
60918,573131,"Darin Ruf",35,2022,,118,388,334,68,45,12,0,11,113,52,45,45,105,6,2,0,0,3,12,32.7
102005,547989,"José Abreu",35,2022,"CWS",157,679,601,183,128,40,0,15,268,85,75,62,110,12,0,0,0,4,20,36.5
47202,456715,"Lorenzo Cain",36,2022,"MIL",43,156,145,26,20,5,0,1,34,17,9,8,36,2,2,2,0,1,4,35.3
48929,467793,"Carlos Santana",36,2022,,131,506,431,87,50,18,0,19,162,52,60,71,88,2,0,0,0,2,11,50
52448,446334,"Evan Longoria",36,2022,"SF",88,298,266,65,38,13,0,14,120,31,42,27,83,2,0,0,0,3,7,54.8
52804,453568,"Charlie Blackmon",36,2022,"COL",135,577,530,140,96,22,6,16,222,60,78,32,109,8,4,1,4,3,13,51.7
56185,518626,"Josh Donaldson",36,2022,"NYY",131,546,478,106,63,28,0,15,179,59,62,54,148,8,2,2,0,6,13,37.3
60187,572761,"Matt Carpenter",36,2022,"NYY",47,154,128,39,15,9,0,15,93,28,37,19,35,5,0,0,1,1,3,67.9
51991,457759,"Justin Turner",37,2022,"LAD",128,532,468,130,81,36,0,13,205,61,81,50,89,6,3,0,0,8,14,44.3
56945,519390,"Stephen Vogt",37,2022,"OAK",69,191,168,27,15,4,1,7,54,18,23,17,46,2,1,0,0,4,5,50
57235,502085,"David Robertson",37,2022,"CHC",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
33829,455139,"Robinson Chirinos",38,2022,"BAL",66,220,195,35,22,9,0,4,56,10,22,19,67,4,1,0,1,1,4,50
45487,458015,"Joey Votto",38,2022,"CIN",91,376,322,66,36,18,1,11,119,31,41,44,97,10,0,0,0,0,9,45.2
46262,476704,"Jed Lowrie",38,2022,"OAK",50,184,167,30,22,5,0,3,44,14,16,15,39,0,1,0,0,2,6,64.3
49076,435559,"Kurt Suzuki",38,2022,"LAA",49,159,139,25,17,4,0,4,41,10,15,15,29,2,0,0,1,2,3,40
51408,493329,"Yuli Gurriel",38,2022,"HOU",145,584,545,132,84,40,0,8,196,53,53,30,73,6,8,0,0,3,15,41.5
31391,425877,"Yadier Molina",39,2022,"STL",73,270,262,56,43,8,0,5,79,19,24,5,40,2,2,0,0,1,10,42.1
31483,408234,"Miguel Cabrera",39,2022,"DET",112,433,397,101,86,10,0,5,126,25,43,28,101,3,1,0,0,5,14,48
31789,429664,"Robinson Canó",39,2022,,32,104,100,15,13,1,0,1,19,5,4,4,25,0,0,0,0,0,2,40
204,405395,"Albert Pujols",42,2022,"STL",109,351,307,83,45,14,0,24,169,42,68,28,55,10,1,2,0,6,13,73.8
34302,443558,"Nelson Cruz",42,2022,"WSH",124,507,448,105,79,16,0,10,151,50,64,49,119,4,4,0,0,3,17,38
