"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","R","HR","RBI","SB","BB%","K%","ISO","AVG","OBP","SLG","OPS","DRC+","DRB","DRP","WARP"
106102,664059,"Sam Haggerty",25,2019,"NYM",7,4,4,2,0,0,0,0,75,0,0,0,0,0,81,,0,0
106165,656541,"Sam Hilliard",25,2019,"COL",26,87,77,13,7,13,2,10.3,26.4,0.377,0.273,0.356,0.649,1.005,96,,0.4,0.3
106191,623515,"Drew Jackson",25,2019,"BAL",3,4,3,0,0,0,0,25,25,0,0,0.25,0,0.25,90,,0,0
106259,664068,"Scott Kingery",25,2019,"PHI",125,500,458,64,19,55,15,6.8,29.4,0.216,0.258,0.315,0.474,0.789,86,,0.4,1
106466,664901,"Danny Mendick",25,2019,"CHW",15,40,39,6,2,4,0,2.5,27.5,0.154,0.308,0.325,0.462,0.787,75,,0,0.1
106558,621028,"Kevin Newman",25,2019,"PIT",130,531,493,61,12,64,16,5.3,11.7,0.138,0.308,0.353,0.446,0.799,101,,-3.1,1.8
106745,621458,"Edwin Ríos",25,2019,"LAD",27,56,47,10,4,8,0,16.1,37.5,0.34,0.277,0.393,0.617,1.01,96,,-0.1,0.2
106898,622046,"Chris Shaw",25,2019,"SF",14,20,18,0,0,0,0,10,40,0,0.056,0.15,0.056,0.206,73,,0,0
106961,664057,"Andrew Stevenson",25,2019,"WAS",29,37,30,4,0,0,0,16.2,29.7,0.1,0.367,0.486,0.467,0.953,80,,0.1,0.1
106962,621514,"Christin Stewart",25,2019,"DET",104,416,369,32,10,40,0,8.2,24.8,0.154,0.233,0.305,0.388,0.693,88,,-1.7,0.8
107095,664774,"LaMonte Wade Jr.",25,2019,"MIN",25,69,56,10,2,5,0,15.9,13,0.179,0.196,0.348,0.375,0.723,110,,-0.5,0.4
107102,665120,"Jared Walsh",25,2019,"LAA",30,87,79,6,1,5,0,6.9,40.2,0.127,0.203,0.276,0.329,0.605,61,,0.1,-0.2
107106,621493,"Taylor Ward",25,2019,"LAA",19,48,42,4,1,2,0,12.5,47.9,0.143,0.19,0.292,0.333,0.625,57,,-0.6,-0.1
107161,664874,"Seby Zavala",25,2019,"CHW",5,12,12,1,0,0,0,0,75,0,0.083,0.083,0.083,0.166,57,,0.1,0
107168,621020,"Dansby Swanson",25,2019,"ATL",125,545,483,77,17,65,10,9.4,22.8,0.172,0.251,0.325,0.422,0.747,98,,-1.8,1.8
107538,670712,"Mike Brosseau",25,2019,"TB",47,142,132,17,6,16,1,4.9,27.5,0.189,0.273,0.319,0.462,0.781,78,,-0.4,0.1
107692,664041,"Jaylin Davis",25,2019,"SF",17,47,42,2,1,3,1,6.4,23.4,0.071,0.167,0.255,0.238,0.493,85,,0,0
108300,669738,"Jake Noll",25,2019,"WAS",8,13,12,1,0,2,0,7.7,30.8,0.083,0.167,0.231,0.25,0.481,76,,0,0
109101,622268,"Donovan Walton",25,2019,"SEA",6,19,16,2,0,2,0,15.8,26.3,0,0.188,0.316,0.188,0.504,88,,-0.1,0.1
109138,666971,"Lourdes Gurriel Jr.",25,2019,"TOR",83,343,314,52,20,50,6,5.8,25.1,0.264,0.277,0.327,0.541,0.868,106,,1.1,1.5
110699,668942,"Josh Rojas",25,2019,"AZ",41,157,138,17,2,16,4,11.5,26.1,0.094,0.217,0.312,0.312,0.624,81,,0.6,0.2
60423,570267,"Domingo Santana",26,2019,"SEA",121,507,451,63,21,69,8,9.9,32.3,0.188,0.253,0.329,0.441,0.77,107,,-5.1,1.6
66018,547180,"Bryce Harper",26,2019,"PHI",157,682,573,98,35,114,15,14.5,26.1,0.25,0.26,0.372,0.51,0.882,130,,2,4.5
66883,591720,"Ronald Torreyes",26,2019,"MIN",7,17,16,3,0,1,1,0,17.6,0,0.188,0.235,0.188,0.423,87,,0,0.1
66895,591741,"José Osuna",26,2019,"PIT",95,285,261,41,10,36,0,6.3,16.8,0.192,0.264,0.31,0.456,0.766,95,,-1.6,0.4
66975,592261,"Delino DeShields",26,2019,"TEX",108,408,357,42,4,32,24,9.3,24.5,0.098,0.249,0.325,0.347,0.672,77,,3.1,0.9
66982,592273,"Brandon Drury",26,2019,"TOR",120,447,418,43,15,41,0,5.6,25.3,0.163,0.218,0.262,0.38,0.642,88,,-1.3,0.5
67049,592518,"Manny Machado",26,2019,"SD",156,661,587,81,32,85,5,9.8,19.4,0.206,0.256,0.334,0.462,0.796,106,,-0.7,1.9
67248,593428,"Xander Bogaerts",26,2019,"BOS",155,698,614,110,33,117,4,10.9,17.5,0.246,0.309,0.384,0.555,0.939,123,,-7.9,3.9
67342,593523,"Marco Hernández",26,2019,"BOS",57,155,148,18,2,11,1,1.9,27.1,0.088,0.25,0.279,0.338,0.617,62,,-0.5,0
67347,593528,"Jorge Bonifacio",26,2019,"KC",5,21,20,3,0,3,0,4.8,33.3,0.15,0.35,0.381,0.5,0.881,72,,0,0
67418,593643,"Hanser Alberto",26,2019,"BAL",136,550,524,62,12,51,4,2.9,9.1,0.116,0.305,0.329,0.422,0.751,95,,1,2
67422,593647,"Sócrates Brito",26,2019,"TOR",15,43,39,5,0,2,0,9.3,39.5,0.051,0.077,0.163,0.128,0.291,67,,0,0
67472,593700,"Alen Hanson",26,2019,"TOR",18,48,43,5,0,4,1,6.3,35.4,0,0.163,0.229,0.163,0.392,70,,0.1,0
67574,593934,"Miguel Sanó",26,2019,"MIN",104,439,380,76,34,79,0,12.5,36.2,0.329,0.247,0.346,0.576,0.922,129,,-4.6,2.3
67626,594011,"Rosell Herrera",26,2019,"MIA",56,119,105,10,2,11,4,9.2,22.7,0.114,0.2,0.288,0.314,0.602,83,,-0.1,0.2
68062,595751,"Jorge Alfaro",26,2019,"MIA",128,465,431,44,18,57,4,4.7,33.1,0.162,0.262,0.312,0.425,0.737,98,,-0.6,1.9
68066,595777,"Jurickson Profar",26,2019,"OAK",138,518,459,65,20,67,9,9.3,14.5,0.192,0.218,0.301,0.41,0.711,97,,-1.1,1.8
68087,596142,"Gary Sánchez",26,2019,"NYY",106,446,396,62,34,77,0,9,28,0.293,0.232,0.316,0.525,0.841,147,,-7.1,3.5
68089,596144,"Cheslor Cuthbert",26,2019,"KC",87,330,309,24,9,40,1,5.8,20.3,0.133,0.246,0.294,0.379,0.673,83,,-1.3,0.1
68091,596146,"Max Kepler",26,2019,"MIN",132,596,524,98,36,90,1,10.1,16.6,0.267,0.252,0.336,0.519,0.855,107,,4.4,2.8
68156,596748,"Maikel Franco",26,2019,"PHI",122,428,389,48,17,56,0,8.4,14.3,0.175,0.234,0.297,0.409,0.706,105,,-2.8,0.9
68178,596825,"Robel García",26,2019,"CHC",30,80,72,8,5,11,0,8.8,43.8,0.292,0.208,0.275,0.5,0.775,72,,0,0.1
68872,595222,"Mike Gerber",26,2019,"SF",10,26,24,0,0,0,0,7.7,57.7,0.042,0.042,0.115,0.083,0.198,52,,0,-0.1
69667,606192,"Teoscar Hernández",26,2019,"TOR",123,464,417,58,26,65,6,9.7,33,0.242,0.23,0.306,0.472,0.778,104,,-2.6,1.4
70217,608070,"José Ramírez",26,2019,"CLE",128,542,482,68,23,83,24,9.6,13.7,0.224,0.255,0.327,0.479,0.806,105,,1.8,2.1
70387,595879,"Javier Báez",26,2019,"CHC",137,561,531,89,29,85,11,5,27.8,0.25,0.281,0.316,0.531,0.847,104,,5,2.9
70388,595885,"Greg Bird",26,2019,"NYY",10,41,35,6,1,1,0,14.6,39,0.086,0.171,0.293,0.257,0.55,79,,0,0
70390,595909,"Jake Cave",26,2019,"MIN",69,228,198,28,8,25,0,9.2,31.1,0.197,0.258,0.351,0.455,0.806,94,,0.4,0.3
70394,595956,"Cam Gallagher",26,2019,"KC",42,142,126,14,3,12,0,7.7,19.7,0.127,0.238,0.312,0.365,0.677,80,,4.7,0.7
70397,595978,"Austin Hedges",26,2019,"SD",102,347,312,28,11,36,1,7.8,31.4,0.135,0.176,0.252,0.311,0.563,68,,30.8,3
70406,596115,"Trevor Story",26,2019,"COL",145,656,588,111,35,85,23,8.8,26.5,0.26,0.294,0.363,0.554,0.917,105,,11.1,3.9
70408,596129,"Daniel Vogelbach",26,2019,"SEA",144,558,462,73,30,76,0,16.5,26.7,0.232,0.208,0.341,0.439,0.78,113,,-1.4,1.9
70430,605141,"Mookie Betts",26,2019,"BOS",149,706,597,135,29,80,16,13.7,14.3,0.229,0.295,0.391,0.524,0.915,135,,4,5.4
70477,605421,"Michael Pérez",26,2019,"TB",18,55,46,6,0,2,0,14.5,34.5,0.109,0.217,0.345,0.326,0.671,79,,0.3,0.1
70480,605439,"Michael Reed",26,2019,"SF",4,8,8,0,0,0,0,0,75,0,0,0,0,0,62,,0,0
70493,605508,"Charles Tilson",26,2019,"CHW",47,157,144,16,1,12,4,6.4,24.2,0.056,0.229,0.293,0.285,0.578,79,,2.3,0.4
70516,606992,"Eric Haase",26,2019,"CLE",8,17,16,1,1,3,0,5.9,47.1,0.188,0.063,0.118,0.25,0.368,85,,-0.6,0
70524,607043,"Brandon Nimmo",26,2019,"NYM",68,254,199,34,8,29,3,18.1,28,0.186,0.221,0.375,0.407,0.782,93,,0.6,0.8
70754,605490,"Bubba Starling",26,2019,"KC",53,197,186,26,4,12,2,4.6,28.4,0.102,0.215,0.255,0.317,0.572,65,,-1,-0.2
70770,596105,"Dwight Smith Jr.",26,2019,"BAL",101,392,357,46,13,53,5,6.6,20.9,0.171,0.241,0.297,0.412,0.709,78,,-3.6,0.2
70775,605137,"Josh Bell",26,2019,"PIT",143,613,527,94,37,116,0,12.1,19.2,0.292,0.277,0.367,0.569,0.936,137,,-1.9,4.1
70776,596451,"Roman Quinn",26,2019,"PHI",42,123,109,18,4,11,8,9.8,28.5,0.156,0.211,0.295,0.367,0.662,85,,1,0.4
70781,605196,"Kevin Cron",26,2019,"AZ",38,78,71,12,6,16,0,5.1,35.9,0.31,0.211,0.269,0.521,0.79,96,,0,0.1
70799,605204,"J.D. Davis",26,2019,"NYM",140,453,410,65,22,57,3,8.4,21.4,0.22,0.307,0.369,0.527,0.896,130,,-4.2,2.7
70800,605520,"Mitch Walding",26,2019,"PHI",2,2,2,0,0,0,0,0,100,0,0,0,0,0,89,,0,0
70802,547170,"Nicky Delmonico",26,2019,"CHW",21,68,63,6,1,6,0,5.9,36.8,0.079,0.206,0.265,0.286,0.551,69,,-0.5,-0.1
70851,605480,"Mallex Smith",26,2019,"SEA",132,566,510,70,6,37,46,7.4,24.7,0.108,0.227,0.3,0.335,0.635,76,,3.8,0.9
70917,607208,"Trea Turner",26,2019,"WAS",121,568,520,96,19,57,35,7.6,19.7,0.2,0.298,0.354,0.498,0.852,104,,1.2,2.7
70926,605244,"Aramis Garcia",26,2019,"SF",17,46,42,5,2,5,0,8.7,45.7,0.167,0.143,0.217,0.31,0.527,58,,1.2,0.1
70928,605119,"Brian Anderson",26,2019,"MIA",126,520,459,57,20,66,5,8.5,21.9,0.207,0.261,0.342,0.468,0.81,103,,-0.7,1.5
70950,605548,"Bradley Zimmer",26,2019,"CLE",8,14,13,1,0,0,0,7.1,50,0,0,0.071,0,0.071,72,,0.2,0.1
70972,607223,"AJ Reed",26,2019,"CHW",14,49,44,1,1,4,0,8.2,42.9,0.068,0.136,0.204,0.205,0.409,73,,0,-0.1
71129,607468,"Alex Blandino",26,2019,"CIN",22,51,37,6,1,3,0,19.6,29.4,0.108,0.243,0.412,0.351,0.763,91,,0.1,0.1
71245,596103,"Austin Slater",26,2019,"SF",67,192,168,20,5,21,1,11.5,30.7,0.179,0.238,0.333,0.417,0.75,89,,0.2,0.2
71328,607461,"Matt Beaty",26,2019,"LAD",98,268,249,36,9,46,5,6.3,12.3,0.193,0.265,0.317,0.458,0.775,96,,-0.3,0.7
100663,621559,"Max Moroff",26,2019,"CLE",15,35,32,3,1,4,1,5.7,45.7,0.125,0.125,0.176,0.25,0.426,71,,-0.1,0
101479,623520,"David Bote",26,2019,"CHC",117,356,303,47,11,41,5,12.4,26.1,0.165,0.257,0.362,0.422,0.784,92,,0.5,0.9
101614,624424,"Michael Conforto",26,2019,"NYM",150,648,549,90,33,92,7,13,23,0.237,0.257,0.363,0.494,0.857,128,,0.4,4.2
101621,624431,"Jose Trevino",26,2019,"TEX",35,126,120,18,2,13,0,2.4,21.4,0.125,0.258,0.272,0.383,0.655,71,,2.6,0.5
102040,592567,"Colin Moran",26,2019,"PIT",145,503,466,46,13,80,0,6,23.3,0.152,0.277,0.322,0.429,0.751,91,,-8.1,0
102427,640447,"Phillip Ervin",26,2019,"CIN",92,260,236,30,7,23,4,6.9,24.2,0.195,0.271,0.331,0.466,0.797,88,,-0.2,0.5
102503,641313,"Tim Anderson",26,2019,"CHW",123,518,498,81,18,56,17,2.9,21,0.173,0.335,0.357,0.508,0.865,100,,-2.3,2.1
102646,641796,"Tim Locastro",26,2019,"AZ",88,250,212,38,1,17,17,5.6,17.6,0.09,0.25,0.357,0.34,0.697,91,,2.5,0.9
102775,642162,"Pat Valaika",26,2019,"COL",38,86,79,11,1,4,0,8.1,39.5,0.127,0.19,0.256,0.316,0.572,72,,0.3,0.1
103695,645801,"Mike Ford",26,2019,"NYY",50,163,143,30,12,25,0,10.4,17.2,0.301,0.259,0.35,0.559,0.909,99,,-0.1,0.4
103751,656941,"Kyle Schwarber",26,2019,"CHC",155,610,529,82,38,92,2,11.5,25.6,0.282,0.25,0.339,0.531,0.87,119,,-2.7,3.1
103812,606988,"Grayson Greiner",26,2019,"DET",58,224,208,18,5,19,0,5.8,31.3,0.106,0.202,0.251,0.308,0.559,68,,-3.4,-0.3
104718,656185,"Greg Allen",26,2019,"CLE",83,256,231,30,4,27,8,4.3,20.7,0.117,0.229,0.29,0.346,0.636,80,,2,0.5
104744,656305,"Matt Chapman",26,2019,"OAK",152,670,583,102,36,91,1,10.9,21.8,0.257,0.249,0.342,0.506,0.848,120,,8,4
104806,656555,"Rhys Hoskins",26,2019,"PHI",159,705,570,86,29,85,2,16.5,24.5,0.228,0.226,0.364,0.454,0.818,112,,0.2,2.6
104961,657145,"Mark Zagunis",26,2019,"CHC",28,40,36,2,0,5,0,10,40,0.083,0.25,0.325,0.333,0.658,64,,0,0
105256,658069,"Joshua Fuentes",26,2019,"COL",23,56,55,8,3,7,1,1.8,35.7,0.182,0.218,0.232,0.4,0.632,66,,0.1,0
105633,664913,"Seth Brown",26,2019,"OAK",26,83,75,11,0,13,1,8.4,27.7,0.16,0.293,0.361,0.453,0.814,77,,0.2,0.1
106208,656582,"Connor Joe",26,2019,"SF",8,16,15,1,0,0,0,6.3,31.3,0,0.067,0.125,0.067,0.192,82,,0,0
106503,664238,"Dylan Moore",26,2019,"SEA",99,282,247,31,9,28,11,8.9,32.6,0.182,0.206,0.302,0.389,0.691,73,,0.3,0.3
106973,596117,"Garrett Stubbs",26,2019,"HOU",16,39,35,8,0,2,1,10.3,17.9,0.086,0.2,0.282,0.286,0.568,85,,-1.5,0
107281,595981,"Scott Heineman",26,2019,"TEX",22,85,75,8,2,7,1,10.6,23.5,0.16,0.213,0.306,0.373,0.679,88,,-0.3,0.1
57850,527038,"Wilmer Flores",27,2019,"AZ",89,285,265,31,9,37,0,5.3,10.9,0.17,0.317,0.361,0.487,0.848,102,,-0.5,1.1
59407,541600,"Wilfredo Tovar",27,2019,"LAA",27,88,83,5,0,5,0,5.7,17,0.06,0.193,0.239,0.253,0.492,81,,-0.1,0.1
59432,545361,"Mike Trout",27,2019,"LAA",134,600,470,110,45,104,11,18.3,20,0.353,0.291,0.438,0.645,1.083,178,,-3.1,7.9
59660,571771,"Enrique Hernández",27,2019,"LAD",130,460,414,57,17,64,4,7.8,21.1,0.174,0.237,0.304,0.411,0.715,90,,1.5,1.1
59755,542436,"Cristhian Adames",27,2019,"SF",9,24,22,1,0,2,0,8.3,33.3,0.045,0.318,0.375,0.364,0.739,76,,0,0
60095,545121,"Ildemaro Vargas",27,2019,"AZ",82,211,201,25,6,24,1,4.3,11.4,0.144,0.269,0.299,0.413,0.712,91,,0.8,0.6
60408,545341,"Randal Grichuk",27,2019,"TOR",150,627,585,75,31,80,2,5.6,25.8,0.226,0.232,0.281,0.458,0.739,90,,-1.3,1.2
60931,572008,"Chris Owings",27,2019,,62,196,180,13,3,14,5,7.1,39.8,0.094,0.139,0.209,0.233,0.442,62,,0.2,-0.2
60956,570482,"Gio Urshela",27,2019,"NYY",129,476,442,73,21,74,1,5.3,18.3,0.219,0.314,0.355,0.534,0.889,108,,-1.2,1.6
66013,546318,"Odúbel Herrera",27,2019,"PHI",39,139,126,12,1,16,2,7.9,23.7,0.119,0.222,0.288,0.341,0.629,82,,-0.6,0.2
66017,547172,"Tony Wolters",27,2019,"COL",117,411,359,42,1,42,0,8.8,16.5,0.067,0.262,0.337,0.329,0.666,84,,-6.1,0.3
66068,553882,"Omar Narváez",27,2019,"SEA",131,482,428,63,22,55,0,9.8,19.1,0.182,0.278,0.353,0.46,0.813,105,,-16.1,0.6
66085,553902,"Willians Astudillo",27,2019,"MIN",58,204,190,28,4,21,0,2.5,3.9,0.111,0.268,0.299,0.379,0.678,98,,-0.9,0.6
66110,553993,"Eugenio Suárez",27,2019,"CIN",158,662,575,87,49,103,3,10.6,28.5,0.301,0.271,0.358,0.572,0.93,123,,-0.3,3.4
66245,570256,"Gregory Polanco",27,2019,"PIT",42,167,153,23,6,17,3,7.2,29.3,0.183,0.242,0.301,0.425,0.726,91,,-0.3,0.1
66263,570481,"Erik González",27,2019,"PIT",52,156,142,15,1,6,4,5.8,23.7,0.063,0.254,0.301,0.317,0.618,76,,0.1,0.1
66288,570560,"Yolmer Sánchez",27,2019,"CHW",147,555,496,59,2,43,5,7.9,21.1,0.069,0.252,0.318,0.321,0.639,77,,5.3,1.3
66391,570731,"Jonathan Schoop",27,2019,"MIN",120,464,433,61,23,59,1,4.3,24.8,0.217,0.256,0.304,0.473,0.777,89,,2.9,1.8
66525,571595,"Noel Cuevas",27,2019,"COL",1,2,2,0,0,0,0,0,0,0,0,0,0,0,85,,0,0
66719,575929,"Willson Contreras",27,2019,"CHC",101,409,360,57,24,64,1,9.3,24.9,0.261,0.272,0.355,0.533,0.888,109,,-9,1.5
66907,591971,"Breyvic Valera",27,2019,,15,52,47,7,1,6,0,7.7,13.5,0.149,0.234,0.308,0.383,0.691,100,,0,0.2
66927,592122,"Tyler Austin",27,2019,,89,179,154,30,9,24,2,13.4,37.4,0.221,0.188,0.296,0.409,0.705,93,,-0.7,0.4
66955,592206,"Nick Castellanos",27,2019,,151,664,615,100,27,73,2,6.2,21.5,0.236,0.289,0.337,0.525,0.862,119,,-0.2,3.6
66963,592230,"Kaleb Cowart",27,2019,"LAA",8,26,25,1,0,1,1,3.8,26.9,0.12,0.16,0.192,0.28,0.472,85,,-0.1,0.1
66995,592325,"Ben Gamel",27,2019,"MIL",126,356,311,47,7,33,2,11.2,29.2,0.125,0.248,0.337,0.373,0.71,80,,1.2,0.4
67002,592348,"Niko Goodrum",27,2019,"DET",112,472,423,61,12,45,12,9.7,29,0.173,0.248,0.322,0.421,0.743,80,,1.8,0.6
67072,592626,"Joc Pederson",27,2019,"LAD",149,514,450,83,36,74,1,9.7,21.6,0.289,0.249,0.339,0.538,0.877,118,,0.4,2.5
67082,592660,"Rangel Ravelo",27,2019,"STL",28,43,39,4,2,7,0,7,27.9,0.205,0.205,0.256,0.41,0.666,83,,0,0.1
67093,592680,"Yadiel Rivera",27,2019,"MIA",34,66,60,8,0,3,2,9.1,30.3,0.033,0.183,0.258,0.217,0.475,69,,-0.1,-0.1
67094,592685,"Drew Robinson",27,2019,"STL",5,7,7,1,0,0,0,0,42.9,0,0.143,0.143,0.143,0.286,82,,0,0
67098,592696,"Eddie Rosario",27,2019,"MIN",136,590,562,91,32,109,3,3.7,14.6,0.224,0.276,0.3,0.5,0.8,97,,-0.4,2.1
67152,592863,"Mason Williams",27,2019,"BAL",11,34,30,4,0,2,1,8.8,17.6,0.033,0.267,0.324,0.3,0.624,90,,0,0.1
67156,592885,"Christian Yelich",27,2019,"MIL",129,579,488,100,44,97,30,13.8,20.2,0.342,0.33,0.43,0.672,1.102,159,,-0.2,5.6
67700,594694,"Wilmer Difo",27,2019,"WAS",42,145,132,15,2,8,0,8.3,20.7,0.061,0.25,0.313,0.311,0.624,80,,-0.6,0.1
68520,592178,"Kris Bryant",27,2019,"CHC",147,634,543,108,31,77,4,11.7,22.9,0.239,0.282,0.382,0.521,0.903,118,,1.4,3.6
68600,592444,"JaCoby Jones",27,2019,"DET",87,333,298,39,11,26,7,8.1,28.2,0.195,0.235,0.31,0.43,0.74,103,,-2.5,1.4
68603,592450,"Aaron Judge",27,2019,"NYY",102,447,378,75,27,55,3,14.3,31.5,0.267,0.272,0.381,0.54,0.921,131,,3.1,2.8
68660,592669,"Hunter Renfroe",27,2019,"SD",138,494,440,64,33,64,5,9.3,31.2,0.273,0.216,0.289,0.489,0.778,99,,3.2,1.6
68718,592859,"Stevie Wilkerson",27,2019,"BAL",108,361,329,41,10,35,3,6.1,29.9,0.158,0.225,0.286,0.383,0.669,68,,-1.5,-0.2
68790,594953,"Daniel Palka",27,2019,"CHW",30,93,84,4,2,4,0,8.6,37.6,0.071,0.107,0.194,0.179,0.373,67,,-0.3,-0.2
68908,595284,"Andrew Knapp",27,2019,"PHI",73,160,136,12,2,8,0,11.3,31.9,0.11,0.213,0.318,0.324,0.642,75,,0.6,0.3
68945,595375,"JT Riddle",27,2019,"MIA",50,139,132,15,6,12,0,3.6,30.2,0.182,0.189,0.23,0.371,0.601,69,,-1.7,-0.1
68982,595453,"Chad Wallach",27,2019,"MIA",19,54,48,4,1,3,0,11.1,22.2,0.125,0.25,0.333,0.375,0.708,109,,0.1,0.3
68994,500135,"Ronny Rodríguez",27,2019,"DET",84,294,276,29,14,43,3,4.4,27.9,0.217,0.221,0.252,0.438,0.69,74,,-0.5,0.2
70407,596119,"Blake Swihart",27,2019,,43,99,92,13,4,13,0,6.1,36.4,0.141,0.163,0.222,0.304,0.526,67,,-1,-0.2
100321,608715,"Eric Stamets",27,2019,"CLE",14,48,41,4,0,2,0,10.4,50,0.024,0.049,0.149,0.073,0.222,49,,-0.1,-0.1
100661,621550,"Patrick Wisdom",27,2019,"TEX",9,28,26,1,0,1,0,3.6,53.6,0.038,0.154,0.185,0.192,0.377,53,,0,-0.1
101618,624428,"Adam Frazier",27,2019,"PIT",150,608,554,80,10,50,5,6.6,12.3,0.139,0.278,0.336,0.417,0.753,93,,6.1,2.6
101657,624585,"Jorge Soler",27,2019,"KC",162,679,589,95,48,117,3,10.8,26.2,0.304,0.265,0.354,0.569,0.923,143,,-1.4,4.3
102034,592387,"Ryon Healy",27,2019,"SEA",46,187,169,24,7,26,0,7,21.4,0.219,0.237,0.289,0.456,0.745,104,,-0.1,0.5
102436,640461,"Chad Pinder",27,2019,"OAK",119,370,341,45,13,47,0,5.4,23.8,0.176,0.24,0.29,0.416,0.706,84,,-0.8,0.6
102553,641477,"Ryan Cordell",27,2019,"CHW",84,247,217,22,7,24,3,7.7,27.9,0.134,0.221,0.29,0.355,0.645,82,,1.3,0.3
102564,641505,"Jonathan Davis",27,2019,"TOR",30,95,83,8,2,6,3,5.3,25.3,0.084,0.181,0.266,0.265,0.531,82,,0.7,0.2
102572,641525,"Brandon Dixon",27,2019,"DET",114,420,391,41,15,52,5,5,32.4,0.187,0.248,0.29,0.435,0.725,90,,-0.1,0.8
102574,641531,"Hunter Dozier",27,2019,"KC",139,586,523,75,26,84,2,9.4,25.3,0.243,0.279,0.348,0.522,0.87,118,,-2.2,2.7
102578,641553,"Adam Engel",27,2019,"CHW",82,248,227,26,6,26,3,5.6,31.5,0.141,0.242,0.304,0.383,0.687,70,,2.6,0.5
102653,641820,"Trey Mancini",27,2019,"BAL",154,679,602,106,35,97,1,9.3,20.9,0.244,0.291,0.364,0.535,0.899,124,,-3.6,3.3
102680,641878,"Ian Miller",27,2019,"MIN",7,17,17,2,0,1,0,0,17.6,0.059,0.176,0.176,0.235,0.411,90,,0,0.1
103417,643393,"Tony Kemp",27,2019,,108,279,245,31,8,29,4,8.2,16.8,0.167,0.212,0.291,0.38,0.671,84,,0.9,0.6
103451,643446,"Jeff McNeil",27,2019,"NYM",132,567,510,83,23,75,5,6.2,13.2,0.214,0.318,0.384,0.531,0.915,112,,2,3.1
103500,643524,"Frank Schwindel",27,2019,"KC",6,15,15,0,0,0,0,0,13.3,0,0.067,0.067,0.067,0.134,100,,0,0
103726,650490,"Yandy Díaz",27,2019,"TB",79,346,306,53,14,38,2,10.1,17.3,0.209,0.268,0.341,0.477,0.818,116,,-0.2,1.6
103972,643436,"Ryan McBroom",27,2019,"KC",23,83,75,8,0,6,0,8.4,30.1,0.067,0.293,0.361,0.36,0.721,73,,-0.5,-0.1
105026,657434,"Brian O'Grady",27,2019,"CIN",27,48,42,4,2,3,0,8.3,35.4,0.238,0.19,0.292,0.429,0.721,72,,0.2,0.1
106026,664247,"Kyle Garlick",27,2019,"LAD",29,53,48,8,3,6,0,9.4,35.8,0.271,0.25,0.321,0.521,0.842,100,,-0.1,0.2
34706,649557,"Aledmys Díaz",28,2019,"HOU",68,247,210,36,9,40,2,10.5,11.3,0.195,0.271,0.356,0.467,0.823,108,,-0.4,0.9
56736,506703,"Adrián Sanchez",28,2019,"WAS",26,32,31,3,0,1,0,3.1,31.3,0,0.226,0.25,0.226,0.476,66,,-0.1,0
57884,544725,"Leury García",28,2019,"CHW",138,618,577,93,8,40,15,3.4,22.5,0.099,0.279,0.31,0.378,0.688,81,,1.5,1
58559,527049,"César Puello",28,2019,,43,147,125,14,4,18,0,6.8,25.9,0.136,0.248,0.356,0.384,0.74,90,,0.4,0.4
58767,543877,"Christian Vázquez",28,2019,"BOS",136,521,482,66,23,72,4,6.3,19.4,0.201,0.276,0.32,0.477,0.797,89,,8.2,2.2
59016,541645,"Avisaíl García",28,2019,"TB",125,530,489,61,20,72,10,5.8,23.6,0.182,0.282,0.332,0.464,0.796,106,,0.9,2.3
59021,541650,"Hernán Pérez",28,2019,"MIL",87,246,232,29,8,18,5,4.5,26.8,0.151,0.228,0.262,0.379,0.641,62,,0.1,-0.2
59112,542255,"Ender Inciarte",28,2019,"ATL",63,230,199,30,5,24,7,11.3,17.8,0.151,0.246,0.343,0.397,0.74,90,,-0.1,0.7
59145,542303,"Marcell Ozuna",28,2019,"STL",130,549,485,80,29,89,12,11.3,20.8,0.231,0.241,0.328,0.472,0.8,127,,-0.2,3.5
59431,545358,"Max Stassi",28,2019,,49,147,132,7,1,5,0,8.2,33.3,0.03,0.136,0.211,0.167,0.378,71,,8.5,1
59584,571437,"Aaron Altherr",28,2019,,42,66,61,8,1,3,0,4.5,37.9,0.082,0.082,0.136,0.164,0.3,68,,-0.3,-0.1
59586,571448,"Nolan Arenado",28,2019,"COL",155,662,588,102,41,118,3,9.4,14,0.269,0.315,0.379,0.583,0.962,128,,6.4,4.8
59592,571466,"Tucker Barnhart",28,2019,"CIN",114,364,316,32,11,40,1,12.1,22.8,0.149,0.231,0.328,0.38,0.708,80,,8.5,1.6
59593,571467,"Steven Baron",28,2019,"PIT",6,10,10,0,0,1,0,0,60,0.1,0.2,0.2,0.3,0.5,66,,0,0
59654,571740,"Billy Hamilton",28,2019,,110,353,316,41,0,15,22,9.1,24.6,0.057,0.218,0.289,0.275,0.564,70,,3.7,0.6
59688,542340,"Jonathan Villar",28,2019,"BAL",162,714,642,111,24,73,40,8.5,24.6,0.179,0.274,0.339,0.453,0.792,98,,1.4,2.9
59705,542364,"Rafael Ortega",28,2019,"ATL",34,96,88,7,2,10,3,8.3,22.9,0.102,0.205,0.271,0.307,0.578,86,,0.2,0.2
