"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","R","HR","RBI","SB","BB%","K%","ISO","AVG","OBP","SLG","OPS","DRC+","DRB","DRP","WARP"
129622,669003,"Garrett Mitchell",25,2024,"MIL",68,224,196,33,8,21,11,11.2,31.7,0.214,0.255,0.342,0.469,0.811,95,0.5,0.4,0.8
136264,669477,"Casey Schmitt",25,2024,"SF",38,113,107,11,6,16,0,3.5,22.1,0.224,0.252,0.283,0.477,0.76,116,,-0.9,0.6
138572,669326,"Bryce Teodosio",25,2024,"LAA",5,12,12,1,0,0,0,0,41.7,0,0.083,0.083,0.083,0.166,79,,-0.1,0
138833,669911,"Michael Toglia",25,2024,"COL",115,458,399,62,25,55,10,11.8,32.1,0.238,0.218,0.311,0.456,0.767,107,-0.1,-0.9,1.6
140632,676059,"Jordan Westburg",25,2024,"BAL",107,447,416,57,18,63,6,4.9,21.7,0.216,0.264,0.312,0.481,0.793,103,0.1,-2.5,1.7
140882,675961,"Alika Williams",25,2024,"PIT",35,96,87,13,0,5,1,3.1,22.9,0.092,0.207,0.242,0.299,0.541,77,,0.1,0.1
143882,686676,"Korey Lee",25,2024,"CWS",118,394,377,36,12,37,6,4.3,31,0.138,0.21,0.244,0.347,0.591,68,0.1,-11.1,-1.2
144443,687401,"Joey Ortiz",25,2024,"MIL",138,511,440,58,11,60,11,11,20.2,0.159,0.239,0.329,0.398,0.727,105,0.2,3.7,2.8
144454,686780,"Pedro Pagés",25,2024,"STL",66,218,202,19,7,27,2,6,26.6,0.139,0.238,0.281,0.376,0.657,86,-0.3,0.9,0.6
147697,689172,"Brett Wisely",25,2024,"SF",86,272,252,25,4,31,2,4.8,23.9,0.107,0.238,0.278,0.345,0.623,69,-0.2,1.3,0.1
148608,686894,"Joey Wiemer",25,2024,,14,28,26,2,0,0,1,7.1,32.1,0,0.154,0.214,0.154,0.368,94,,0,0.1
148620,693304,"Nick Gonzales",25,2024,"PIT",94,387,359,42,7,49,5,4.7,19.1,0.128,0.27,0.311,0.398,0.709,91,0.5,-1.7,1.1
148622,693307,"Dillon Dingler",25,2024,"DET",24,87,84,2,1,11,0,3.4,34.5,0.143,0.167,0.195,0.31,0.505,63,,0.6,0
148633,694355,"Tyler Gentry",25,2024,"KC",3,5,5,0,0,0,0,0,40,0,0,0,0,0,88,,0,0
148642,694376,"Shay Whitcomb",25,2024,"HOU",18,46,41,1,0,5,0,10.9,17.4,0.073,0.22,0.304,0.293,0.597,90,,-0.6,0.1
151203,694362,"Blake Dunn",25,2024,"CIN",18,29,26,8,1,1,2,6.9,37.9,0.154,0.154,0.241,0.308,0.549,86,0,-0.1,0
151227,700250,"Ben Rice",25,2024,"NYY",48,178,152,20,7,23,0,11.2,27,0.178,0.171,0.264,0.349,0.613,108,-0.1,-0.1,0.7
151256,695257,"Billy Cook",25,2024,"PIT",14,49,49,5,3,8,1,0,38.8,0.224,0.224,0.224,0.449,0.673,67,,0.2,0
151283,694388,"Joey Loperfido",25,2024,,78,262,243,24,4,25,4,5,36.3,0.136,0.214,0.264,0.35,0.614,51,0,0.1,-0.6
151288,695238,"Will Wagner",25,2024,"TOR",23,86,82,8,2,11,0,4.7,18.6,0.146,0.305,0.337,0.451,0.788,89,,0.1,0.2
151383,694359,"Niko Kavadas",25,2024,"LAA",30,106,93,11,4,8,1,10.4,38.7,0.151,0.183,0.283,0.333,0.616,76,,0,-0.1
152770,693049,"Oscar Colás",25,2024,"CWS",13,38,33,1,0,4,0,10.5,26.3,0,0.273,0.368,0.273,0.641,86,0,-0.4,0
165254,808982,"Jung Hoo Lee",25,2024,"SF",36,158,145,15,2,8,2,6.3,8.2,0.069,0.262,0.31,0.331,0.641,105,0,0.3,0.8
105454,660670,"Ronald Acuña Jr.",26,2024,"ATL",49,222,192,38,4,15,16,12.2,23.9,0.115,0.25,0.351,0.365,0.716,105,0.5,-1.6,0.7
105636,660644,"Vidal Bruján",26,2024,"MIA",94,278,248,32,2,16,5,9,19.4,0.097,0.222,0.303,0.319,0.622,91,0.2,-0.3,0.8
105690,660636,"Diego A. Castillo",26,2024,"MIN",3,8,6,3,0,2,0,25,12.5,0.167,0.333,0.5,0.5,1,96,,0,0
105764,661388,"William Contreras",26,2024,"MIL",155,679,595,99,23,92,9,11.5,20.5,0.185,0.281,0.365,0.466,0.831,137,-0.4,4.8,6
105932,660758,"Sandro Fabian",26,2024,"TEX",3,5,5,0,0,0,0,0,0,0,0,0,0,0,110,,0,0
105984,664314,"Estevan Florial",26,2024,"CLE",35,111,98,11,3,11,2,9.9,36.9,0.194,0.173,0.264,0.367,0.631,67,0.1,0.1,-0.1
106217,663330,"Jahmai Jones",26,2024,"NYY",26,47,42,8,1,4,1,4.3,34,0.143,0.238,0.304,0.381,0.685,76,-0.1,-0.1,0
106748,660844,"Leo Rivas",26,2024,"SEA",37,86,73,10,0,8,3,11.6,27.9,0.041,0.233,0.333,0.274,0.607,85,-0.1,0.1,0.2
106844,660821,"Jesús Sánchez",26,2024,"MIA",149,537,489,60,18,64,16,7.6,26.1,0.166,0.252,0.313,0.417,0.73,102,0.1,-2,1.6
107149,660766,"Juan Yepez",26,2024,"WSH",62,249,226,32,6,26,2,7.2,16.9,0.146,0.283,0.335,0.429,0.764,92,0,-0.6,0.4
107415,666018,"Jonathan Aranda",26,2024,"TB",44,143,128,22,6,14,0,8.4,22.4,0.195,0.234,0.308,0.43,0.738,106,,-0.2,0.5
107480,666181,"Will Benson",26,2024,"CIN",125,388,343,41,14,43,16,10.3,39.7,0.19,0.187,0.274,0.376,0.65,67,-0.1,-3.6,-0.6
107491,666182,"Bo Bichette",26,2024,"TOR",81,336,311,29,4,31,5,6,19,0.096,0.225,0.277,0.322,0.599,89,-0.2,-0.3,0.7
107632,665862,"Jazz Chisholm Jr.",26,2024,,147,621,562,74,24,73,40,8.5,24.5,0.18,0.256,0.324,0.436,0.76,105,1.5,4.3,3.4
107706,665782,"Luis De Los Santos",26,2024,"TOR",13,31,29,2,0,1,0,6.5,32.3,0.069,0.172,0.226,0.241,0.467,81,,0,0.1
107982,669087,"Sam Huff",26,2024,"TEX",2,4,3,0,0,0,0,25,50,0,0,0.25,0,0.25,82,,0,0
108055,666135,"Alex Kirilloff",26,2024,"MIN",57,178,159,20,5,20,0,8.4,26.4,0.182,0.201,0.27,0.384,0.654,91,,0,0.3
108118,666139,"Josh Lowe",26,2024,"TB",106,387,353,37,10,34,25,8.3,31.8,0.15,0.241,0.302,0.391,0.693,82,0.8,0,0.4
108127,666158,"Gavin Lux",26,2024,"LAD",138,487,439,59,10,50,5,9,22.6,0.132,0.251,0.32,0.383,0.703,95,0,1.9,1.9
108236,669304,"Jose Miranda",26,2024,"MIN",121,429,401,44,9,49,2,4.2,15.4,0.157,0.284,0.322,0.441,0.763,103,-0.4,-1.3,1.5
108243,666160,"Mickey Moniak",26,2024,"LAA",124,418,392,48,14,49,8,5,27.3,0.161,0.219,0.266,0.38,0.646,82,0.1,2.3,1
108516,666163,"Ben Rortvedt",26,2024,"TB",105,328,290,27,3,31,1,10.4,26.8,0.076,0.228,0.317,0.303,0.62,82,-0.2,-0.3,0.6
108682,666211,"Taylor Trammell",26,2024,,7,8,7,2,0,0,0,12.5,37.5,0,0.143,0.25,0.143,0.393,87,,0,0
108947,666134,"Nolan Jones",26,2024,"COL",78,297,256,28,3,28,5,12.1,30.6,0.094,0.227,0.321,0.32,0.641,75,-0.1,-5,-0.4
109122,669016,"Brandon Marsh",26,2024,"PHI",134,476,418,55,16,60,19,10.5,32.4,0.17,0.249,0.328,0.419,0.747,90,0.4,0.6,1.2
109539,672569,"Gustavo Campero",26,2024,"LAA",13,48,46,6,1,6,3,0,16.7,0.109,0.239,0.271,0.348,0.619,96,0.1,0.4,0.2
109776,666464,"Jerar Encarnacion",26,2024,"SF",34,119,113,13,5,19,1,4.2,28.6,0.177,0.248,0.277,0.425,0.702,97,,-0.2,0.2
110664,673357,"Luis Robert Jr.",26,2024,"CWS",100,425,393,47,14,35,23,6.6,33.2,0.155,0.224,0.278,0.379,0.657,83,0.4,-2.3,0.6
110935,669352,"Bubba Thompson",26,2024,"CIN",14,18,18,5,0,0,5,0,61.1,0.056,0.111,0.111,0.167,0.278,66,0,0,0
111030,676572,"Eric Wagaman",26,2024,"LAA",18,74,72,6,2,10,0,2.7,23,0.153,0.25,0.27,0.403,0.673,85,,-0.4,0.1
113823,668709,"JJ Bleday",26,2024,"OAK",158,642,572,74,20,60,2,10.4,19.5,0.194,0.243,0.324,0.437,0.761,103,0,-14.1,1.4
115478,681481,"Kerry Carpenter",26,2024,"DET",87,296,264,37,18,57,0,7.4,25.3,0.303,0.284,0.345,0.587,0.932,133,-0.1,0.6,2.1
116712,665052,"Griffin Conine",26,2024,"MIA",30,89,82,14,3,12,0,6.7,31.5,0.183,0.268,0.326,0.451,0.777,72,,0.8,0.1
119255,668752,"Duke Ellis",26,2024,,9,5,5,1,0,0,5,0,40,0,0.2,0.2,0.2,0.4,88,0,-0.1,0
120133,666149,"Tyler Fitzgerald",26,2024,"SF",93,341,314,53,15,34,17,6.5,31.7,0.217,0.28,0.334,0.497,0.831,83,0.3,-0.4,0.5
120177,666150,"Dominic Fletcher",26,2024,"CWS",70,241,223,14,1,17,0,4.6,24.1,0.049,0.206,0.252,0.256,0.508,63,,-0.6,-0.3
122664,666152,"David Hamilton",26,2024,"BOS",95,317,294,47,8,28,33,6.9,25.2,0.146,0.248,0.303,0.395,0.698,81,1.2,-1.7,0.4
125028,675659,"Greg Jones",26,2024,"COL",4,6,5,1,1,1,0,16.7,66.7,0.6,0.2,0.333,0.8,1.133,88,,0,0
125480,666197,"Grae Kessinger",26,2024,"HOU",17,25,21,4,0,0,0,12,28,0,0,0.16,0,0.16,86,,-0.1,0
125906,668952,"Ryan Kreidler",26,2024,"DET",27,65,59,9,1,2,5,9.2,29.2,0.051,0.119,0.2,0.169,0.369,79,0.1,-0.5,0
126005,680757,"Steven Kwan",26,2024,"CLE",122,540,480,83,14,44,12,9.8,9.4,0.133,0.292,0.368,0.425,0.793,109,0.2,2.9,2.7
126172,669127,"Shea Langeliers",26,2024,"OAK",135,534,482,58,29,80,4,7.7,27.2,0.226,0.224,0.288,0.45,0.738,115,-0.1,-11.3,1.9
128468,668832,"Kyle McCann",26,2024,"OAK",52,157,140,13,5,15,0,10.2,37.6,0.136,0.236,0.318,0.371,0.689,62,,-4.2,-0.6
128477,664983,"Jake McCarthy",26,2024,"AZ",134,495,442,66,8,56,25,6.3,15.8,0.115,0.285,0.349,0.4,0.749,103,0.9,2.3,2.3
129286,670223,"Matt Mervis",26,2024,"CHC",9,28,26,1,0,3,0,3.6,28.6,0.038,0.115,0.148,0.154,0.302,77,,0,0
129605,670224,"Kameron Misner",26,2024,"TB",8,15,15,0,0,0,0,0,66.7,0,0.067,0.067,0.067,0.134,62,,0,0
130939,663457,"Lars Nootbaar",26,2024,"STL",106,405,348,39,12,45,7,12.8,19.5,0.172,0.244,0.342,0.417,0.759,117,0.2,2,2.5
132232,665161,"Jeremy Peña",26,2024,"HOU",157,650,602,78,15,70,20,3.8,17.1,0.128,0.266,0.308,0.394,0.702,95,0.8,-2.2,1.7
135527,668939,"Adley Rutschman",26,2024,"BAL",148,638,571,68,19,79,1,9.1,16.1,0.14,0.25,0.318,0.391,0.709,99,-0.5,0.2,2.1
135580,666165,"Blake Sabol",26,2024,"SF",11,38,32,3,0,1,0,13.2,23.7,0.063,0.313,0.421,0.375,0.796,91,,-0.1,0.1
136350,668845,"Aaron Schunk",26,2024,"COL",38,98,94,14,2,7,0,4.1,31.6,0.096,0.234,0.265,0.33,0.595,76,,-0.1,0.1
136714,668853,"Austin Shenton",26,2024,"TB",19,50,42,3,1,3,0,16,28,0.19,0.214,0.34,0.405,0.745,82,,0,0
136753,669699,"Braden Shewmake",26,2024,"CWS",25,67,64,4,1,4,5,1.5,14.9,0.078,0.125,0.134,0.203,0.337,88,0.1,-0.2,0.1
137201,669701,"Josh Smith",26,2024,"TEX",148,592,523,67,13,62,11,7.8,20.4,0.136,0.258,0.337,0.394,0.731,92,-0.1,-0.2,1.5
137710,668715,"Spencer Steer",26,2024,"CIN",158,656,574,74,20,92,25,11,20.9,0.178,0.225,0.319,0.402,0.721,102,-0.1,-1.9,2
137906,681082,"Bryson Stott",26,2024,"PHI",147,571,506,65,11,57,32,9.3,16.3,0.111,0.245,0.315,0.356,0.671,97,1.3,-5,1.7
137926,669065,"Kyle Stowers",26,2024,,63,209,192,15,3,24,0,6.2,35.4,0.125,0.208,0.268,0.333,0.601,64,0,-0.6,-0.2
139109,669707,"Jared Triolo",26,2024,"PIT",120,446,394,41,9,46,8,9.4,26.5,0.099,0.216,0.296,0.315,0.611,80,0.4,1.3,0.9
140293,670242,"Matt Wallner",26,2024,"MIN",75,261,220,26,13,37,3,9.2,36.4,0.264,0.259,0.372,0.523,0.895,99,-0.1,-0.1,0.8
142212,683737,"Michael Busch",26,2024,"CHC",149,567,496,73,21,65,2,11.1,28.6,0.192,0.248,0.335,0.44,0.775,117,-0.1,2.2,3
142220,673962,"Josh Jung",26,2024,"TEX",46,188,178,19,7,16,4,4.3,25.5,0.157,0.264,0.298,0.421,0.719,82,0,-1.5,0.1
142821,683734,"Andrew Vaughn",26,2024,"CWS",149,619,570,55,19,70,2,6.1,21.3,0.156,0.246,0.297,0.402,0.699,113,,-0.6,2.5
143717,686482,"Logan Driscoll",26,2024,"TB",13,37,35,2,1,5,0,2.7,16.2,0.086,0.171,0.189,0.257,0.446,101,,0.7,0.2
143743,686452,"Drew Millas",26,2024,"WSH",19,62,57,7,1,1,4,8.1,25.8,0.07,0.246,0.306,0.316,0.622,91,0,-0.6,0.1
143748,686469,"Vinnie Pasquantino",26,2024,"KC",131,554,496,64,19,97,1,7.2,12.8,0.183,0.262,0.315,0.446,0.761,105,,0.4,1.8
143787,686527,"Dominic Canzone",26,2024,"SEA",63,188,168,20,8,17,1,9.6,28.2,0.185,0.196,0.271,0.381,0.652,111,0,0.3,0.9
143812,686555,"Isaac Collins",26,2024,"MIL",10,19,17,0,0,0,1,10.5,52.6,0,0.118,0.211,0.118,0.329,73,0,-0.1,0
143845,686668,"Brenton Doyle",26,2024,"COL",148,603,542,82,23,72,30,7.6,25.4,0.186,0.26,0.317,0.446,0.763,101,0.6,21,4.7
143852,686554,"Oliver Dunn",26,2024,"MIL",40,104,95,11,1,7,3,5.8,38.5,0.095,0.221,0.282,0.316,0.598,67,0.1,0.2,0
143892,686681,"Michael Massey",26,2024,"KC",100,356,332,45,14,45,1,4.2,15.7,0.19,0.259,0.294,0.449,0.743,92,0,-0.4,1
144013,686823,"Will Brennan",26,2024,"CLE",113,353,330,37,8,30,4,5.4,13.6,0.124,0.264,0.309,0.388,0.697,90,0,3.1,1.1
144197,687462,"Spencer Horwitz",26,2024,"TOR",96,381,328,46,12,40,0,11,18.4,0.168,0.265,0.357,0.433,0.79,114,,-1.5,1.7
144210,674441,"Jacob Hurtubise",26,2024,"CIN",27,68,54,7,0,4,2,8.8,26.5,0.056,0.185,0.297,0.241,0.538,84,-0.1,-0.4,0.1
144597,686765,"Nick Sogard",26,2024,"BOS",25,86,77,13,0,8,3,8.1,29.1,0.052,0.273,0.326,0.325,0.651,74,-0.1,0.1,0.1
144690,687066,"Eric Yang",26,2024,"CIN",1,1,1,0,0,0,0,0,100,0,0,0,0,0,82,,0,0
149112,694175,"Pedro León",26,2024,"HOU",7,21,20,2,0,0,2,4.8,47.6,0,0.1,0.143,0.1,0.243,72,0,-0.1,0
151389,695391,"Brett Harris",26,2024,"OAK",33,123,103,15,3,12,0,13.8,20.3,0.117,0.146,0.276,0.262,0.538,101,0,-1.4,0.4
104004,645277,"Ozzie Albies",27,2024,"ATL",99,435,399,52,10,53,8,6.2,14.9,0.153,0.251,0.303,0.404,0.707,94,0.3,1.4,1.7
104023,645302,"Victor Robles",27,2024,,85,295,254,44,4,28,34,7.1,18,0.126,0.307,0.381,0.433,0.814,108,1.9,-1,1.3
104025,645305,"Ali Sánchez",27,2024,"MIA",31,96,84,5,0,4,2,4.2,25,0.024,0.167,0.211,0.19,0.401,72,,0,0.1
104033,645444,"Jose Herrera",27,2024,"AZ",39,114,97,11,1,13,0,7.9,23.7,0.093,0.227,0.29,0.32,0.61,82,,-1.1,0.1
104042,646240,"Rafael Devers",27,2024,"BOS",138,601,525,87,28,83,3,11.1,24.5,0.244,0.272,0.354,0.516,0.87,126,0.1,-4,3.8
104096,649966,"Luis Urías",27,2024,"SEA",40,109,94,11,4,16,0,8.3,31.2,0.202,0.191,0.303,0.394,0.697,95,,-0.1,0.3
104123,650333,"Luis Arraez",27,2024,,150,672,637,83,4,46,9,3.6,4.3,0.078,0.314,0.346,0.392,0.738,105,-0.6,-2,2.1
104176,650391,"Eloy Jiménez",27,2024,,98,349,324,25,6,23,3,6.3,20.1,0.099,0.238,0.289,0.336,0.625,98,-0.2,0,0.6
104180,650402,"Gleyber Torres",27,2024,"NYY",154,665,587,80,15,63,4,9.8,20.5,0.121,0.257,0.33,0.378,0.708,97,-0.6,-3.6,2.1
104205,650489,"Willi Castro",27,2024,"MIN",156,635,558,89,12,60,14,8,23.6,0.138,0.247,0.331,0.385,0.716,97,1,-6.2,1.6
104261,650559,"Bryan De La Cruz",27,2024,,149,622,584,61,21,68,5,4.7,27.3,0.151,0.233,0.271,0.384,0.655,94,-0.3,-4.8,0.8
104450,650859,"Luis Rengifo",27,2024,"LAA",78,304,283,41,6,30,24,5.3,14.5,0.117,0.3,0.347,0.417,0.764,98,0,-1.4,1
104495,650907,"René Pinto",27,2024,"TB",17,49,42,5,2,6,0,8.2,36.7,0.214,0.214,0.292,0.429,0.721,100,,-2.3,0
104562,655316,"Andruw Monasterio",27,2024,"MIL",55,142,125,14,1,16,6,11.3,28.2,0.064,0.208,0.303,0.272,0.575,79,0.1,-0.8,0.1
104934,657061,"Cole Tucker",27,2024,"LAA",20,57,50,3,0,3,3,10.5,29.8,0.12,0.18,0.263,0.3,0.563,80,0,-0.3,0
105595,663905,"Travis Blankenhorn",27,2024,"WSH",13,32,31,2,0,5,0,3.1,28.1,0.032,0.129,0.156,0.161,0.317,75,,-0.1,0
105650,663550,"Trey Cabbage",27,2024,"HOU",40,91,86,12,1,8,1,4.4,37.4,0.128,0.209,0.253,0.337,0.59,81,-0.1,-0.5,0
105670,663662,"Daz Cameron",27,2024,"OAK",60,186,170,22,5,15,5,7,27.4,0.129,0.2,0.258,0.329,0.587,89,-0.1,-1.8,0.2
105735,663757,"Trent Grisham",27,2024,"NYY",67,209,179,21,9,31,1,10.5,27.3,0.196,0.19,0.29,0.385,0.675,95,-0.2,-0.4,0.7
106121,663647,"Ke'Bryan Hayes",27,2024,"PIT",96,396,365,38,4,25,11,5.8,18.9,0.058,0.233,0.283,0.29,0.573,75,-0.2,3.2,0.6
106439,663630,"Ryan McKenna",27,2024,,10,15,14,4,2,2,1,6.7,33.3,0.429,0.214,0.267,0.643,0.91,94,0,0,0.1
106527,663624,"Ryan Mountcastle",27,2024,"BAL",124,507,473,54,13,63,3,5.3,22.5,0.154,0.271,0.308,0.425,0.733,103,0.1,0.6,1.7
106548,647304,"Josh Naylor",27,2024,"CLE",152,633,563,84,31,108,6,9.2,16.6,0.213,0.243,0.32,0.456,0.776,114,-0.8,-1,2.7
106555,663527,"Tyler Nevin",27,2024,"OAK",86,278,245,22,7,20,1,9,23,0.127,0.204,0.288,0.331,0.619,88,-0.2,-2.9,0.2
106659,663368,"Blake Perkins",27,2024,"MIL",119,434,383,54,6,43,23,9.7,24.9,0.091,0.24,0.316,0.332,0.648,88,0.3,10.7,2.3
106744,663586,"Austin Riley",27,2024,"ATL",110,469,425,63,19,56,0,7.9,25.2,0.205,0.256,0.322,0.461,0.783,115,,-3.7,2.3
106765,663898,"Brendan Rodgers",27,2024,"COL",133,539,501,67,13,54,1,5.8,24.5,0.14,0.267,0.314,0.407,0.721,90,-0.5,-1.2,1.4
106960,663886,"Tyler Stephenson",27,2024,"CIN",136,515,457,69,19,66,1,9.3,22.7,0.186,0.258,0.338,0.444,0.782,100,,-1.7,1.7
107047,663656,"Kyle Tucker",27,2024,"HOU",78,339,277,56,23,49,11,16.5,15.9,0.296,0.289,0.408,0.585,0.993,141,-0.1,1,2.9
107130,663897,"Luke Williams",27,2024,"ATL",30,52,46,8,0,4,3,7.7,25,0.065,0.196,0.275,0.261,0.536,88,0,0,0.1
107577,668843,"Conner Capel",27,2024,"CIN",5,8,8,1,0,0,1,0,25,0,0.25,0.25,0.25,0.5,94,0,0,0
109090,647351,"Abraham Toro",27,2024,"OAK",93,364,337,34,6,26,4,5.5,17,0.11,0.24,0.293,0.35,0.643,92,0.3,-0.4,1
109147,670541,"Yordan Alvarez",27,2024,"HOU",147,635,552,88,35,86,6,10.9,15,0.259,0.308,0.392,0.567,0.959,168,-0.6,-4.5,6.4
109390,675915,"David Bañuelos",27,2024,"BAL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,97,,0,0
109531,676609,"José Caballero",27,2024,"TB",136,483,441,53,9,44,44,5.6,27.5,0.12,0.227,0.283,0.347,0.63,70,1.2,-5.2,-0.5
110030,669374,"Keston Hiura",27,2024,"LAA",10,27,27,1,0,1,0,0,37,0,0.148,0.148,0.148,0.296,72,,-0.1,0
110280,665155,"Nick Maton",27,2024,"BAL",3,5,5,0,0,0,0,0,40,0,0,0,0,0,98,,0,0
110704,676896,"Chris Roller",27,2024,"MIL",1,1,1,0,0,0,0,0,100,0,0,0,0,0,85,,0,0
110995,662139,"Daulton Varsho",27,2024,"TOR",133,513,459,73,18,58,10,9.4,26.7,0.194,0.214,0.293,0.407,0.7,85,0.8,8,2
111033,670764,"Taylor Walls",27,2024,"TB",79,252,218,27,1,14,16,12.3,26.6,0.064,0.183,0.282,0.248,0.53,82,0.1,3.8,0.8
111709,680769,"CJ Alexander",27,2024,"KC",4,8,8,0,0,0,0,0,37.5,0,0.125,0.125,0.125,0.25,97,,-0.1,0
112733,663609,"Luken Baker",27,2024,"STL",21,49,40,3,2,10,1,14.3,22.4,0.225,0.175,0.286,0.4,0.686,99,,0,0.1
112968,663698,"Joey Bart",27,2024,"PIT",77,282,253,38,13,45,0,7.8,25.9,0.198,0.265,0.337,0.462,0.799,106,,-4.1,0.8
113905,664761,"Alec Bohm",27,2024,"PHI",143,606,554,62,15,97,5,6.6,14.2,0.168,0.28,0.332,0.448,0.78,111,-0.6,-1.9,2.8
115362,681962,"Vinny Capra",27,2024,"MIL",3,9,9,1,0,0,0,0,33.3,0.111,0.111,0.111,0.222,0.333,85,,-0.1,0
118722,680977,"Brendan Donovan",27,2024,"STL",153,652,587,65,14,73,5,7.2,12.4,0.14,0.278,0.342,0.417,0.759,110,-0.2,1.4,3.3
119003,680776,"Jarren Duran",27,2024,"BOS",160,735,671,111,21,75,34,7.3,21.8,0.207,0.285,0.342,0.492,0.834,115,1.5,4.3,4.7
119759,676439,"Hunter Feduccia",27,2024,"LAD",5,14,12,2,0,1,0,14.3,14.3,0,0.333,0.429,0.333,0.762,96,,0,0.1
120337,663743,"Nick Fortes",27,2024,"MIA",102,335,308,28,4,29,0,3.3,12.2,0.091,0.227,0.259,0.318,0.577,81,,2.3,0.8
121858,663853,"Romy Gonzalez",27,2024,"BOS",88,216,199,25,6,29,11,5.6,26.9,0.151,0.266,0.306,0.417,0.723,94,0.3,-1.2,0.5
123806,663538,"Nico Hoerner",27,2024,"CHC",149,641,582,86,7,48,31,6.9,10.3,0.1,0.273,0.335,0.373,0.708,101,0.4,-0.2,2.7
124341,663697,"Jonathan India",27,2024,"CIN",151,637,533,84,15,58,13,12.6,19.6,0.144,0.248,0.357,0.392,0.749,119,0,1.9,4.1
124395,664728,"Kyle Isbel",27,2024,"KC",134,426,384,62,8,42,11,6.3,20.7,0.138,0.229,0.287,0.367,0.654,88,0.7,-0.2,1.1
124659,680777,"Ryan Jeffers",27,2024,"MIN",121,465,412,56,21,64,3,6.9,20.2,0.206,0.226,0.3,0.432,0.732,98,-0.3,-4,1.1
125363,680577,"DaShawn Keirsey Jr.",27,2024,"MIN",5,14,13,1,1,1,0,0,7.1,0.231,0.154,0.214,0.385,0.599,98,,0,0.1
125747,667428,"Grant Koch",27,2024,"PIT",3,8,7,1,0,0,0,12.5,75,0,0,0.125,0,0.125,66,,0,0
126235,663616,"Trevor Larnach",27,2024,"MIN",112,400,355,59,15,52,4,10,22.3,0.175,0.259,0.338,0.434,0.772,122,0,-0.1,2.2
126844,663604,"Brandon Lockridge",27,2024,"SD",10,12,12,4,1,1,2,0,33.3,0.25,0.167,0.167,0.417,0.584,81,0,-0.1,0
127403,663611,"Nick Madrigal",27,2024,"CHC",36,94,86,5,0,10,1,4.3,10.6,0.035,0.221,0.28,0.256,0.536,97,0.1,-0.4,0.3
129503,680911,"Owen Miller",27,2024,"MIL",14,27,27,2,0,3,0,0,29.6,0.037,0.185,0.185,0.222,0.407,81,,0,0
131575,681546,"James Outman",27,2024,"LAD",51,156,136,12,4,11,2,10.3,35.3,0.118,0.147,0.256,0.265,0.521,69,0,-0.9,-0.1
131734,680700,"Richie Palacios",27,2024,"TB",90,316,264,46,5,21,19,14.2,21.2,0.095,0.223,0.346,0.318,0.664,97,0.8,2.4,1.4
133509,663728,"Cal Raleigh",27,2024,"SEA",153,628,546,73,34,100,6,11.1,28,0.216,0.22,0.312,0.436,0.748,121,-0.3,18.5,5.9
136273,682177,"Daniel Schneemann",27,2024,"CLE",73,221,193,17,5,22,3,11.3,31.7,0.15,0.218,0.303,0.368,0.671,70,0,-0.4,0
136321,680474,"Max Schuemann",27,2024,"OAK",131,459,396,55,7,34,14,10.2,25.9,0.088,0.22,0.311,0.308,0.619,75,0.8,-3.1,0
137796,670276,"Cal Stevenson",27,2024,"PHI",16,27,24,2,0,6,0,11.1,14.8,0.125,0.25,0.333,0.375,0.708,110,,-0.4,0.1
140000,663837,"Matt Vierling",27,2024,"DET",144,567,518,80,16,57,6,7.2,21.3,0.166,0.257,0.312,0.423,0.735,94,0.3,-1.6,1.6
140051,681584,"David Villar",27,2024,"SF",11,37,35,3,1,4,0,2.7,35.1,0.2,0.257,0.27,0.457,0.727,89,,-0.1,0.1
140599,673995,"Davis Wendzel",27,2024,"TEX",22,49,47,2,1,2,0,2,24.5,0.106,0.128,0.163,0.234,0.397,96,,0.1,0.2
144923,687799,"Cade Marlowe",27,2024,"SEA",7,9,8,1,0,0,0,11.1,11.1,0,0.25,0.333,0.25,0.583,90,,0,0
101622,624503,"Nick Gordon",28,2024,"MIA",93,275,260,29,8,32,5,4,24.4,0.142,0.227,0.258,0.369,0.627,81,-0.3,0.5,0.4
102110,620443,"Luis Torrens",28,2024,"NYM",42,130,118,14,3,15,0,6.9,21.5,0.144,0.229,0.292,0.373,0.665,93,-0.1,2.3,0.6
102202,624641,"Edmundo Sosa",28,2024,"PHI",87,274,249,39,7,31,7,4.7,24.1,0.165,0.257,0.313,0.422,0.735,91,0.1,1.2,0.9
102464,640492,"José Azocar",28,2024,"SD",44,79,73,13,0,2,5,6.3,24.1,0.027,0.219,0.269,0.247,0.516,77,0,-0.6,0
102482,640902,"Jhonny Pereda",28,2024,"MIA",15,40,39,2,0,4,0,0,25,0,0.231,0.25,0.231,0.481,77,,-0.8,-0.1
102514,641343,"Jake Bauers",28,2024,"MIL",113,346,302,45,12,43,13,11.3,34.1,0.162,0.199,0.301,0.361,0.662,98,0.3,0.1,1
102519,641355,"Cody Bellinger",28,2024,"CHC",130,569,516,72,18,78,9,7.9,15.6,0.161,0.266,0.325,0.426,0.751,111,0.3,0.7,2.7
