Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Masyn Winn","STL",129,491,537,124,88,27,0,9,72,51,34,0,102,8,2,2,11,9,5,0.252545824,"Masyn Winn",27479,691026
"Rafael Devers","- - -",163,607,729,153,85,33,0,35,99,109,112,10,192,6,4,0,16,1,1,0.252059308,"Rafael Devers",17350,646240
"Luis García Jr.","WSN",139,488,526,123,78,28,1,16,67,66,27,1,84,2,9,0,7,14,5,0.25204918,"Luis Garcia Jr.",20391,671277
"Gavin Sheets","SDP",145,492,545,124,76,28,1,19,57,71,44,1,107,5,4,0,9,2,1,0.25203252,"Gavin Sheets",19901,657757
"Warming Bernabel","COL",40,139,146,35,22,8,1,4,15,14,7,0,25,0,0,0,2,1,1,0.251798561,"Warming Bernabel",26536,682653
"Kerry Carpenter","DET",130,433,464,109,60,18,5,26,66,62,18,0,106,7,2,0,3,1,1,0.251732101,"Kerry Carpenter",25961,681481
"Josh Jung","TEX",131,482,511,121,83,23,1,14,53,61,27,0,129,2,0,0,10,4,1,0.251037344,"Josh Jung",26299,673962
"Connor Norby","MIA",88,311,337,78,52,17,1,8,42,34,18,0,90,5,3,0,3,8,2,0.250803858,"Connor Norby",29592,681393
"Freddy Fermin","- - -",109,319,347,80,62,13,0,5,32,26,19,1,65,2,0,7,5,1,2,0.250783699,"Freddy Fermin",21840,666023
"Josh Smith","TEX",144,495,563,124,89,23,2,10,70,35,55,2,100,8,1,3,3,12,3,0.25050505,"Josh Smith",26396,669701
"Trevor Larnach","MIN",142,503,567,126,84,24,1,17,62,60,53,2,122,4,6,0,19,4,4,0.250497017,"Trevor Larnach",21501,663616
"Nick Castellanos","PHI",147,547,589,137,91,27,2,17,72,72,32,0,133,4,6,0,13,4,0,0.250457038,"Nick Castellanos",11737,592206
"Ryan Mountcastle","BAL",89,332,357,83,58,18,0,7,34,35,15,0,98,4,6,0,10,3,0,0.25,"Ryan Mountcastle",18373,663624
"Emmanuel Rivera","BAL",43,120,127,30,26,4,0,0,5,13,6,0,24,1,0,0,3,1,0,0.25,"Emmanuel Rivera",19890,656896
"Miles Mastrobuoni","SEA",76,152,175,38,33,4,0,1,20,12,17,0,29,0,1,5,2,6,3,0.25,"Miles Mastrobuoni",20017,670156
"Eric Wagaman","MIA",140,476,514,119,79,28,3,9,56,53,32,0,100,1,5,0,11,4,1,0.25,"Eric Wagaman",23395,676572
"Alek Thomas","ARI",143,433,469,108,77,19,3,9,51,38,21,0,122,5,4,6,2,7,4,0.249422632,"Alek Thomas",23792,677950
"Carson Kelly","CHC",111,369,421,92,61,13,1,17,48,50,45,0,80,3,4,0,11,2,0,0.249322493,"Carson Kelly",13620,608348
"Joey Bart","PIT",93,285,332,71,54,12,1,4,21,30,40,0,93,7,0,0,14,1,1,0.249122807,"Joey Bart",21524,663698
"Ceddanne Rafaela","BOS",156,546,587,136,82,34,4,16,84,63,28,0,117,8,2,3,9,20,5,0.249084249,"Ceddanne Rafaela",24262,678882
"Michael Harris II","ATL",160,611,641,152,100,26,6,20,55,86,16,1,128,3,7,4,7,20,6,0.248772504,"Michael Harris II",25931,671739
"Lourdes Gurriel Jr.","ARI",129,500,546,124,79,24,2,19,52,80,31,0,76,6,9,0,11,10,4,0.248,"Lourdes Gurriel Jr.",19238,666971
"Evan Carter","TEX",63,194,220,48,32,9,2,5,31,25,19,1,41,7,0,0,2,14,2,0.24742268,"Evan Carter",27790,694497
"Keibert Ruiz","WSN",68,255,267,63,49,12,0,2,19,25,8,0,26,3,1,0,4,0,2,0.247058823,"Keibert Ruiz",19610,660688
"Pete Crow-Armstrong","CHC",157,591,647,146,74,37,4,31,91,95,29,1,155,9,12,6,1,35,8,0.247038917,"Pete Crow-Armstrong",27769,691718
"Donovan Solano","- - -",71,166,179,41,33,4,1,3,10,21,8,0,40,3,2,0,9,0,0,0.246987951,"Donovan Solano",8623,456781
"Liam Hicks","MIA",119,332,390,82,62,13,1,6,37,45,43,0,56,9,3,3,5,2,0,0.246987951,"Liam Hicks",29844,689414
"Wilyer Abreu","BOS",115,373,417,92,53,17,0,22,53,69,40,5,101,0,3,1,8,6,3,0.246648793,"Wilyer Abreu",23772,677800
"Cal Raleigh","SEA",159,596,705,147,63,24,0,60,110,125,97,17,188,9,3,0,6,14,4,0.246644295,"Cal Raleigh",21534,663728
"Teoscar Hernández","LAD",134,511,546,126,71,29,1,25,65,89,26,0,134,3,5,0,13,5,2,0.246575342,"Teoscar Hernandez",13066,606192
"Jhonny Pereda","- - -",30,69,78,17,11,6,0,0,4,4,8,0,21,0,0,1,1,0,0,0.246376811,"Jhonny Pereda",19802,640902
"Otto Lopez","MIA",143,544,594,134,98,21,0,15,66,77,44,2,82,3,3,0,9,15,6,0.246323529,"Otto Lopez",19608,672640
"Jake Cronenworth","SDP",135,419,515,103,71,20,1,11,61,59,69,1,107,15,7,4,4,3,3,0.245823389,"Jake Cronenworth",18036,630105
"Bryan Reynolds","PIT",154,587,654,144,87,38,3,16,68,73,57,1,173,7,3,0,15,3,2,0.245315161,"Bryan Reynolds",19326,668804
"Jurickson Profar","ATL",80,318,371,78,47,16,1,14,56,43,48,0,59,5,0,0,4,9,2,0.245283018,"Jurickson Profar",10815,595777
"Victor Robles","SEA",32,106,114,26,20,4,1,1,12,9,3,0,26,3,2,0,3,6,2,0.245283018,"Victor Robles",18363,645302
"Seiya Suzuki","CHC",151,571,651,140,74,31,3,32,75,103,71,1,164,1,8,0,13,5,2,0.245183887,"Seiya Suzuki",30116,673548
"Tommy Pham","PIT",120,392,449,96,68,17,1,10,44,52,50,3,94,2,5,0,12,5,3,0.244897959,"Tommy Pham",2967,502054
"Zach Dezenzo","HOU",34,98,109,24,16,6,0,2,17,10,11,0,37,0,0,0,2,1,0,0.244897959,"Zach Dezenzo",31562,701305
"Luke Maile","KCR",25,45,54,11,8,2,0,1,6,6,7,0,16,0,0,2,1,1,0,0.244444444,"Luke Maile",13355,571912
"Travis Jankowski","- - -",26,45,50,11,9,2,0,0,8,2,3,0,12,0,1,1,0,2,0,0.244444444,"Travis Jankowski",13768,608671
"Leo Rivas","SEA",48,90,111,22,18,2,0,2,19,9,20,0,24,1,0,0,1,6,0,0.244444444,"Leo Rivas",21009,660844
"Michael Massey","KCR",77,262,277,64,52,9,0,3,20,20,9,0,43,1,4,1,3,2,1,0.244274809,"Michael Massey",27684,686681
"Wenceel Pérez","DET",100,344,383,84,50,17,4,13,47,43,31,0,87,3,5,0,5,8,3,0.244186046,"Wenceel Perez",22857,672761
"Dansby Swanson","CHC",159,590,645,144,93,24,3,24,84,77,47,1,168,2,5,1,9,20,3,0.244067796,"Dansby Swanson",18314,621020
"Addison Barger","TOR",135,460,502,112,58,32,1,21,61,74,36,4,121,3,2,0,8,4,1,0.24347826,"Addison Barger",24598,680718
"José Tena","WSN",50,152,169,37,22,13,2,0,19,16,15,0,37,1,1,0,4,3,1,0.243421052,"Jose Tena",23691,677588
"Jeff McNeil","NYM",122,399,462,97,59,21,5,12,42,54,49,4,55,8,4,2,5,3,0,0.243107769,"Jeff McNeil",15362,643446
"Oswaldo Cabrera","NYY",34,107,122,26,21,4,0,1,17,11,11,0,25,2,1,1,1,0,1,0.242990654,"Oswaldo Cabrera",21707,665828
"Max Muncy","LAD",100,313,388,76,45,10,2,19,48,67,64,2,83,6,5,0,4,4,0,0.242811501,"Max Muncy",13301,571970
"Javier Sanoja","MIA",120,313,342,76,44,22,4,6,40,38,19,0,41,2,4,4,2,6,5,0.242811501,"Javier Sanoja",28253,691594
"Drew Waters","KCR",71,206,219,50,40,6,3,1,21,14,11,0,60,2,0,0,2,5,3,0.242718446,"Drew Waters",20505,671221
"Ian Happ","CHC",150,569,663,138,83,32,0,23,87,79,87,2,151,2,5,0,8,6,3,0.242530755,"Ian Happ",17919,664023
"Santiago Espinal","CIN",114,301,328,73,61,12,0,0,25,16,21,0,38,1,2,3,11,2,1,0.242524916,"Santiago Espinal",19997,669289
"Jazz Chisholm Jr.","NYY",130,462,531,112,65,15,1,31,75,80,58,1,148,6,4,1,3,31,8,0.242424242,"Jazz Chisholm Jr.",20454,665862
"Jackson Holliday","BAL",149,586,649,142,101,21,3,17,70,55,56,1,140,6,1,0,4,17,11,0.242320819,"Jackson Holliday",31781,702616
"Adrian Del Castillo","ARI",44,120,131,29,19,6,0,4,9,17,8,0,47,1,2,0,2,0,0,0.241666666,"Adrian Del Castillo",29554,680728
"Ramón Urías","- - -",112,352,391,85,57,17,0,11,33,44,27,0,88,2,10,0,6,3,0,0.241477272,"Ramon Urias",18795,602104
"Wyatt Langford","TEX",134,489,573,118,70,25,1,22,73,62,74,3,151,5,5,0,9,22,6,0.241308793,"Wyatt Langford",33333,694671
"Mauricio Dubón","HOU",133,369,398,89,61,21,0,7,43,33,24,0,42,1,1,3,12,3,0,0.241192411,"Mauricio Dubon",16530,643289
"Wilmer Flores","SFG",125,419,463,101,75,10,0,16,44,71,34,0,88,7,3,0,14,1,0,0.241050119,"Wilmer Flores",5827,527038
"Kyle Higashioka","TEX",94,303,327,73,47,14,1,11,33,47,20,0,72,2,2,0,5,3,1,0.240924092,"Kyle Higashioka",5517,543309
"Jake Fraley","- - -",76,191,217,46,31,9,0,6,31,23,25,1,49,1,0,0,1,4,3,0.240837696,"Jake Fraley",19260,641584
"Carlos Narváez","BOS",118,403,446,97,55,27,0,15,51,50,38,0,111,1,2,2,12,1,1,0.240694789,"Carlos Narvaez",19722,665966
"Ryan Ritter","COL",60,187,207,45,32,9,3,1,22,18,10,0,61,5,1,4,7,3,1,0.240641711,"Ryan Ritter",31500,690022
"Andrew Benintendi","CHW",116,420,470,101,63,16,2,20,57,63,40,2,82,3,6,0,5,1,0,0.24047619,"Andrew Benintendi",17901,643217
"Ozzie Albies","ATL",157,603,667,145,104,23,2,16,74,74,55,2,94,4,5,0,9,14,3,0.240464344,"Ozzie Albies",16556,645277
"Kyle Schwarber","PHI",162,604,724,145,64,23,2,56,111,132,108,6,197,11,1,0,4,10,2,0.240066225,"Kyle Schwarber",16478,656941
"Brooks Baldwin","CHW",103,300,328,72,45,15,1,11,32,38,21,0,86,1,2,4,9,5,0,0.24,"Brooks Baldwin",31394,681460
"Spencer Torkelson","DET",155,563,649,135,76,27,1,31,82,78,72,6,169,9,5,0,12,2,1,0.239786856,"Spencer Torkelson",27465,679529
"Abraham Toro","BOS",77,259,284,62,42,13,0,7,33,27,14,1,42,6,5,0,1,2,1,0.239382239,"Abraham Toro",19844,647351
"Colson Montgomery","CHW",71,255,284,61,30,9,1,21,43,55,25,1,83,2,1,0,3,0,0,0.239215686,"Colson Montgomery",29712,695657
"Andrew McCutchen","PIT",135,477,551,114,79,22,0,13,51,57,67,5,118,2,3,0,12,1,1,0.23899371,"Andrew McCutchen",9847,457705
"Andy Ibáñez","DET",91,176,193,42,30,8,0,4,24,21,12,0,26,4,1,0,6,4,1,0.238636363,"Andy Ibanez",18819,628451
"Matt Vierling","DET",31,88,100,21,17,3,0,1,6,11,7,0,24,3,2,0,1,2,0,0.238636363,"Matt Vierling",21558,663837
"Alex Verdugo","ATL",56,197,213,47,37,10,0,0,21,12,14,0,31,2,0,0,1,1,0,0.23857868,"Alex Verdugo",17027,657077
"Randy Arozarena","SEA",160,613,709,146,86,32,1,27,95,76,64,2,191,27,5,0,9,31,6,0.23817292,"Randy Arozarena",19290,668227
"Daulton Varsho","TOR",71,248,271,59,24,13,2,20,43,55,17,1,77,1,5,0,1,2,0,0.237903225,"Daulton Varsho",19918,662139
"Spencer Steer","CIN",146,509,568,121,77,21,2,21,66,75,51,0,129,5,2,1,12,7,1,0.237721021,"Spencer Steer",26323,668715
"Christian Walker","HOU",154,585,640,139,87,24,1,27,72,88,40,1,177,11,4,0,10,2,1,0.237606837,"Christian Walker",13419,572233
"Jose Trevino","CIN",94,282,302,67,43,20,0,4,30,22,15,0,39,0,4,1,9,0,0,0.237588652,"Jose Trevino",16725,624431
"Gio Urshela","ATH",59,181,197,43,28,14,1,0,10,20,13,0,40,0,1,2,6,0,1,0.23756906,"Gio Urshela",10681,570482
"Luis Rengifo","LAA",147,501,541,119,91,16,3,9,55,43,33,0,104,3,3,1,7,10,7,0.23752495,"Luis Rengifo",19858,650859
"Jesús Sánchez","- - -",134,451,497,107,68,21,4,14,61,48,42,1,110,2,2,0,10,13,3,0.237250554,"Jesus Sanchez",19913,660821
"Josh Bell","WSN",140,468,533,111,72,16,1,22,54,63,57,1,88,5,3,0,15,0,3,0.237179487,"Josh Bell",13145,605137
"Casey Schmitt","SFG",95,312,348,74,47,15,0,12,34,40,27,1,83,5,3,1,6,0,0,0.237179487,"Casey Schmitt",27577,669477
"Nolan Arenado","STL",107,401,436,95,64,18,1,12,48,52,28,4,49,3,4,0,10,3,0,0.23690773,"Nolan Arenado",9777,571448
"Royce Lewis","MIN",106,376,403,89,58,18,0,13,36,52,25,0,80,0,2,0,7,12,2,0.236702127,"Royce Lewis",20437,668904
"Rhys Hoskins","MIL",90,279,328,66,41,12,1,12,30,43,38,2,91,5,6,0,6,2,1,0.236559139,"Rhys Hoskins",16472,656555
"Joey Wiemer","MIA",27,55,61,13,8,2,0,3,7,12,2,1,23,2,2,0,0,0,0,0.236363636,"Joey Wiemer",27690,686894
"Salvador Perez","KCR",155,597,641,141,76,35,0,30,54,100,28,5,125,12,1,0,14,0,0,0.236180904,"Salvador Perez",7304,521692
"Brooks Lee","MIN",139,487,527,115,83,15,1,16,50,64,31,0,92,4,5,0,11,3,1,0.23613963,"Brooks Lee",31595,686797
"Jake Burger","TEX",103,356,376,84,52,15,1,16,43,53,12,0,93,5,3,0,3,1,1,0.235955056,"Jake Burger",22275,669394
"Cam Smith","HOU",134,441,493,104,71,21,3,9,55,51,43,0,137,7,2,0,11,8,1,0.235827664,"Cam Smith",35108,701358
"Jo Adell","LAA",152,526,573,124,68,18,1,37,63,98,33,0,151,10,1,0,10,5,1,0.235741444,"Jo Adell",20220,666176
"José Caballero","- - -",126,314,370,74,50,18,1,5,52,36,47,0,98,3,2,4,1,49,11,0.235668789,"Jose Caballero",23401,676609
"Ke'Bryan Hayes","- - -",152,527,570,124,100,16,3,5,50,49,36,1,111,5,1,1,13,12,3,0.235294117,"Ke'Bryan Hayes",18577,663647
"Luken Baker","STL",19,34,41,8,5,3,0,0,3,2,7,0,10,0,0,0,3,0,0,0.235294117,"Luken Baker",21497,663609
"Jake Bauers","MIL",86,183,218,43,27,9,0,7,28,28,32,1,59,2,1,0,1,8,1,0.234972677,"Jake Bauers",15194,641343
"Trent Grisham","NYY",143,494,581,116,72,9,1,34,87,74,82,0,137,4,1,0,7,3,2,0.234817813,"Trent Grisham",18564,663757
"Dane Myers","MIA",106,307,333,72,56,10,0,6,29,31,23,0,77,2,1,0,12,18,5,0.234527687,"Dane Myers",22054,667472
"Eli White","ATL",105,256,271,60,39,8,3,10,43,35,11,1,70,2,1,1,2,10,1,0.234375,"Eli White",19346,642201
"Luisangel Acuña","NYM",95,175,193,41,34,7,0,0,30,8,13,0,37,2,1,2,6,16,1,0.234285714,"Luisangel Acuna",26548,682668
"Miguel Vargas","CHW",138,504,569,118,68,32,2,16,80,60,56,0,100,6,3,0,9,6,0,0.234126984,"Miguel Vargas",20178,678246
"Davis Schneider","TOR",82,188,227,44,28,5,0,11,33,31,36,0,60,2,1,0,4,3,1,0.234042553,"Davis Schneider",23565,676914
"Kyle Manzardo","CLE",142,470,531,110,62,19,2,27,47,70,48,2,135,8,5,0,7,2,0,0.234042553,"Kyle Manzardo",29794,700932
"Nacho Alvarez Jr.","ATL",58,188,208,44,30,12,0,2,18,15,12,0,49,5,1,2,1,0,0,0.234042553,"Nacho Alvarez Jr.",31765,805373
"Ha-Seong Kim","- - -",48,171,191,40,31,4,0,5,19,17,16,0,39,2,2,0,2,6,2,0.233918128,"Ha-Seong Kim",27506,673490
"Yoán Moncada","LAA",84,248,289,58,31,13,2,12,39,35,32,1,75,7,2,0,4,0,0,0.233870967,"Yoan Moncada",17232,660162
"Lars Nootbaar","STL",135,509,583,119,81,24,1,13,68,48,64,3,119,6,3,1,4,4,5,0.233791748,"Lars Nootbaar",21454,663457
"Ronny Simon","- - -",27,77,88,18,15,3,0,0,10,7,8,0,15,0,2,1,1,1,0,0.233766233,"Ronny Simon",25346,682927
"Lawrence Butler","ATH",152,569,630,133,80,30,2,21,83,63,59,0,179,0,0,2,7,22,7,0.233743409,"Lawrence Butler",22542,671732
"Brady House","WSN",73,261,274,61,46,11,0,4,26,29,8,0,78,0,5,0,11,5,3,0.233716475,"Brady House",29993,691781
"Otto Kemp","PHI",62,197,218,46,27,11,0,8,26,28,12,0,67,7,2,0,4,2,2,0.233502538,"Otto Kemp",31792,805249
"Mark Vientos","NYM",121,424,463,99,59,21,2,17,44,61,30,0,115,5,4,0,11,1,0,0.233490566,"Mark Vientos",22184,668901
"Jonathan India","KCR",136,497,567,116,78,29,0,9,63,45,54,0,106,13,2,1,9,0,4,0.233400402,"Jonathan India",21523,663697
"Curtis Mead","- - -",90,240,264,56,42,10,1,3,26,19,15,0,63,8,1,0,9,5,1,0.233333333,"Curtis Mead",23986,678554
"Brenton Doyle","COL",138,502,538,117,77,23,2,15,57,57,30,0,138,0,4,2,14,18,2,0.233067729,"Brenton Doyle",25479,686668
"Mike Yastrzemski","- - -",147,477,558,111,65,28,1,17,68,46,72,4,108,2,5,2,7,7,2,0.232704402,"Mike Yastrzemski",14854,573262
"Brayan Rocchio","CLE",115,344,383,80,55,18,2,5,34,44,22,0,77,8,5,4,4,8,4,0.232558139,"Brayan Rocchio",23690,677587
"Mike Trout","LAA",130,456,556,106,65,14,1,26,73,64,87,10,178,6,6,0,7,2,0,0.23245614,"Mike Trout",10155,545361
"Michael Helman","TEX",38,99,110,23,12,5,1,5,18,20,7,0,21,1,0,3,0,4,0,0.232323232,"Michael Helman",24605,680737
"Marcell Ozuna","ATL",145,487,592,113,73,19,0,21,61,68,94,2,144,3,7,0,11,0,0,0.232032854,"Marcell Ozuna",10324,542303
"Matthew Lugo","LAA",31,69,70,16,9,2,1,4,9,9,0,0,24,1,0,0,3,0,0,0.231884057,"Matthew Lugo",25980,683090
"Nick Yorke","PIT",22,69,72,16,12,3,0,1,7,8,3,0,15,0,0,0,1,1,0,0.231884057,"Nick Yorke",27504,694377
"Nasim Nuñez","WSN",39,82,92,19,13,2,0,4,13,13,8,0,20,0,1,1,1,9,1,0.231707317,"Nasim Nunez",25979,683083
"Jacob Young","WSN",120,324,364,75,62,10,1,2,34,31,27,0,65,3,1,9,7,15,11,0.231481481,"Jacob Young",29931,696285
"Brandon Lockridge","- - -",67,134,148,31,23,7,1,0,17,11,8,0,36,1,2,3,2,10,1,0.231343283,"Brandon Lockridge",21496,663604
"Matt Chapman","SFG",128,454,535,105,59,23,2,21,76,61,71,1,126,6,4,0,8,9,4,0.231277533,"Matt Chapman",16505,656305
"Yohel Pozo","STL",67,160,168,37,24,8,0,5,16,19,7,0,22,0,1,0,4,0,0,0.23125,"Yohel Pozo",18848,650968
"Darell Hernaiz","ATH",51,173,197,40,32,5,1,2,17,16,17,0,24,0,5,2,2,3,4,0.231213872,"Darell Hernaiz",26224,687231
"Agustín Ramírez","MIA",136,537,585,124,69,33,1,21,72,67,36,2,113,8,4,0,13,16,3,0.230912476,"Agustin Ramirez",26546,682663
"Gary Sánchez","BAL",30,91,101,21,14,2,0,5,13,24,4,0,27,5,1,0,2,0,0,0.23076923,"Gary Sanchez",11442,596142
"Tyler Stephenson","CIN",88,299,342,69,38,18,0,13,40,50,37,1,116,2,4,0,4,0,1,0.23076923,"Tyler Stephenson",17988,663886
"Tristan Gray","TBR",30,78,86,18,10,5,0,3,9,9,6,0,19,0,1,1,0,0,0,0.23076923,"Tristan Gray",19877,656484
"Blaze Alexander","ARI",74,230,266,53,33,12,1,7,31,28,22,0,86,10,1,3,5,4,6,0.230434782,"Blaze Alexander",23789,677942
"Luis Urías","ATH",96,287,330,66,51,7,0,8,27,25,31,0,45,6,3,0,9,2,1,0.229965156,"Luis Urias",16622,649966
"Pedro Pagés","STL",112,361,389,83,57,15,0,11,38,45,19,1,107,3,3,3,9,0,0,0.229916897,"Pedro Pages",25782,686780
"Marcus Semien","TEX",127,470,534,108,76,16,1,15,62,62,50,0,93,5,9,0,8,11,1,0.229787234,"Marcus Semien",12533,543760
"Joey Ortiz","MIL",149,470,506,108,82,18,1,7,62,45,27,0,74,3,0,6,10,14,3,0.229787234,"Joey Ortiz",25493,687401
"Denzel Clarke","ATH",47,148,159,34,21,8,2,3,18,8,6,0,61,3,0,2,1,6,0,0.229729729,"Denzel Clarke",29858,672016
"Nick Fortes","- - -",97,218,242,50,35,9,1,5,19,21,14,0,47,7,1,2,7,1,0,0.229357798,"Nick Fortes",21538,663743
"Jose Iglesias","SDP",112,306,343,70,56,11,0,3,29,36,24,0,56,7,2,4,7,5,1,0.228758169,"Jose Iglesias",10231,578428
"Jesse Winker","NYM",26,70,81,16,8,5,2,1,8,10,9,1,21,0,2,0,1,1,0,0.228571428,"Jesse Winker",13590,608385
"Eric Haase","MIL",30,70,77,16,11,3,0,2,11,9,4,0,31,2,0,1,1,0,0,0.228571428,"Eric Haase",14111,606992
"Rowdy Tellez","- - -",112,289,312,66,38,11,0,17,34,49,17,0,83,3,3,0,9,1,0,0.228373702,"Rowdy Tellez",15679,642133
"Marcelo Mayer","BOS",44,127,136,29,16,8,1,4,20,10,8,0,41,0,1,0,2,0,2,0.228346456,"Marcelo Mayer",29668,691785
"Cody Freeman","TEX",36,114,121,26,19,4,0,3,13,15,5,0,19,0,1,1,3,1,1,0.228070175,"Cody Freeman",25629,683227
"Taylor Ward","LAA",157,579,663,132,63,31,2,36,86,103,75,1,175,3,6,0,13,4,1,0.227979274,"Taylor Ward",17548,621493
"Paul DeJong","WSN",57,193,208,44,28,10,0,6,18,23,11,0,70,1,3,0,3,4,0,0.227979274,"Paul DeJong",18015,657557
"Randal Grichuk","- - -",113,272,293,62,34,18,1,9,35,27,17,1,61,1,3,0,6,0,1,0.227941176,"Randal Grichuk",10243,545341
"Eugenio Suárez","- - -",159,588,657,134,57,28,0,49,91,118,46,2,196,16,7,0,11,4,1,0.227891156,"Eugenio Suarez",12552,553993
"Nathaniel Lowe","- - -",153,540,609,123,79,23,3,18,64,84,62,2,159,2,5,0,6,1,0,0.227777777,"Nathaniel Lowe",19566,663993
"Kyle Farmer","COL",97,277,300,63,41,14,0,8,24,31,17,0,66,4,2,0,9,0,1,0.227436823,"Kyle Farmer",14813,571657
"Dylan Beavers","BAL",35,110,137,25,15,5,1,4,16,14,26,0,36,0,0,1,0,2,2,0.227272727,"Dylan Beavers",31695,687637
"Adolis García","TEX",135,507,547,115,68,28,0,19,58,75,28,1,135,5,7,0,9,13,4,0.226824457,"Adolis Garcia",19287,666969
"Jared Triolo","PIT",107,331,376,75,48,18,2,7,41,24,39,1,76,2,1,3,4,13,2,0.226586102,"Jared Triolo",25807,669707
"Matt Shaw","CHC",126,393,437,89,52,21,3,13,57,44,38,0,94,2,4,0,2,17,5,0.226463104,"Matt Shaw",33322,807713
"Willi Castro","- - -",120,402,454,91,60,17,3,11,58,33,40,1,111,11,0,1,12,10,4,0.226368159,"Willi Castro",17338,650489
"Kyle Karros","COL",43,137,156,31,26,4,0,1,20,9,15,0,41,2,2,0,5,0,0,0.226277372,"Kyle Karros",33252,691720
"Ronny Mauricio","NYM",61,168,184,38,26,6,0,6,19,10,15,1,54,1,0,0,5,4,0,0.226190476,"Ronny Mauricio",23698,677595
"Will Benson","CIN",90,230,253,52,30,8,2,12,31,41,16,1,67,1,6,0,4,2,2,0.226086956,"Will Benson",21853,666181
"Luis Torrens","NYM",93,261,283,59,39,14,1,5,20,29,19,0,56,2,0,1,7,1,0,0.226053639,"Luis Torrens",15905,620443
"Blake Perkins","MIL",54,155,171,35,24,6,2,3,25,19,15,0,47,1,0,0,4,7,2,0.225806451,"Blake Perkins",19921,663368
"Reese McGuire","CHC",45,133,140,30,19,2,0,9,17,24,4,0,27,0,2,1,3,0,0,0.225563909,"Reese McGuire",15674,624512
"Nick Martini","COL",43,102,111,23,18,4,0,1,9,4,9,1,18,0,0,0,1,0,0,0.225490196,"Nick Martini",12005,605361
"Tommy Edman","LAD",97,346,377,78,51,13,1,13,49,49,19,0,61,6,5,1,4,3,1,0.225433526,"Tommy Edman",19470,669242
"Willy Adames","SFG",160,591,686,133,79,22,2,30,94,87,80,2,179,5,9,0,9,12,4,0.225042301,"Willy Adames",15986,642715
"Colby Thomas","ATH",49,120,132,27,16,5,0,6,20,19,7,0,49,1,3,1,3,2,1,0.225,"Colby Thomas",31855,687515
"Will Wagner","- - -",55,129,149,29,22,7,0,0,15,7,17,0,28,2,0,1,3,1,0,0.224806201,"Will Wagner",29634,695238
"Yanquiel Fernández","COL",52,138,147,31,22,5,0,4,13,11,8,0,44,0,1,0,4,0,0,0.224637681,"Yanquiel Fernandez",28552,692585
"Ezequiel Duran","TEX",90,205,219,46,32,14,0,0,16,14,8,0,55,4,1,1,3,11,2,0.224390243,"Ezequiel Duran",23733,677649
"Angel Martínez","CLE",139,446,484,100,64,23,2,11,56,45,23,0,110,6,4,5,8,8,2,0.224215246,"Angel Martinez",26540,682657
"Johan Rojas","PHI",71,152,172,34,28,3,2,1,23,18,13,0,40,0,3,4,2,12,2,0.22368421,"Johan Rojas",24336,679032
"Graham Pauley","MIA",62,161,184,36,22,9,1,4,18,11,21,0,36,0,1,1,1,2,0,0.223602484,"Graham Pauley",31363,688363
"Robert Hassell III","WSN",70,197,206,44,32,9,0,3,22,18,8,0,62,1,0,0,4,4,0,0.223350253,"Robert Hassell III",27482,690987
"Kristian Campbell","BOS",67,229,263,51,35,10,0,6,24,21,29,0,72,4,1,0,1,2,1,0.222707423,"Kristian Campbell",33644,692225
"Tyrone Taylor","NYM",113,310,341,69,46,18,3,2,34,27,16,1,76,9,2,3,4,12,2,0.222580645,"Tyrone Taylor",13675,621438
"Luis Robert Jr.","CHW",110,382,431,85,59,12,0,14,52,53,40,3,112,2,3,1,8,33,8,0.222513089,"Luis Robert Jr.",20043,673357
"Patrick Bailey","SFG",135,409,452,91,64,18,3,6,47,55,30,0,133,3,6,4,7,1,0,0.222493887,"Patrick Bailey",27478,672275
"Bobby Dalbec","CHW",7,18,21,4,3,1,0,0,2,1,3,0,6,0,0,0,1,0,0,0.222222222,"Bobby Dalbec",19966,666915
"Keston Hiura","COL",8,18,21,4,3,1,0,0,3,1,0,0,7,3,0,0,0,0,0,0.222222222,"Keston Hiura",20003,669374
"Justyn-Henry Malloy","DET",52,104,127,23,16,6,0,1,15,17,20,0,32,1,2,0,1,0,0,0.221153846,"Justyn-Henry Malloy",29606,669234
"Nick Allen","ATL",135,371,416,82,71,11,0,0,32,22,31,0,99,3,3,8,8,8,7,0.221024258,"Nick Allen",22277,669397
"Luis Matos","SFG",57,172,184,38,20,9,1,8,26,22,11,0,27,0,1,0,5,4,0,0.220930232,"Luis Matos",26467,682641
"Andrew Knizner","SFG",33,77,88,17,14,1,1,1,12,5,7,0,10,2,1,1,0,0,0,0.22077922,"Andrew Knizner",19514,668800
"Adley Rutschman","BAL",90,322,365,71,44,16,2,9,37,29,40,0,57,1,2,0,8,0,0,0.220496894,"Adley Rutschman",26288,668939
"Oscar Gonzalez","SDP",21,59,61,13,12,1,0,0,2,4,2,0,13,0,0,0,1,0,1,0.220338983,"Oscar Gonzalez",20970,660757
"Zack Short","HOU",22,50,56,11,7,2,0,2,9,7,4,0,18,1,0,1,0,0,1,0.22,"Zack Short",19562,670097
