"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","H","1B","2B","3B","HR","TB","R","RBI","BB","K","HBP","SB","CS","SF","SH","GDP","GUILLEN"
111605,673451,"Shogo Akiyama",32,2020,"CIN",52,183,155,38,31,6,1,0,46,16,9,25,34,2,7,3,0,0,1,43.8
46400,457705,"Andrew McCutchen",33,2020,"PHI",57,241,217,55,36,9,0,10,94,32,34,22,48,1,4,0,0,1,4,62.5
48082,455117,"Martín Maldonado",33,2020,"HOU",47,165,135,29,19,4,0,6,51,19,24,27,51,1,1,0,2,0,2,42.1
49264,488726,"Michael Brantley",33,2020,"HOU",46,187,170,51,31,15,0,5,81,24,22,17,28,0,2,0,0,0,3,37.5
56609,502210,"Josh Reddick",33,2020,"HOU",56,210,188,46,30,11,1,4,71,22,23,20,42,0,1,0,0,1,6,45.5
57758,543063,"Brandon Crawford",33,2020,"SF",53,193,172,44,24,12,0,8,80,26,28,15,47,4,1,2,0,2,3,46.2
59346,519346,"Eric Thames",33,2020,"WAS",41,140,123,25,17,5,0,3,39,10,12,14,42,3,1,0,0,0,2,30
60007,543401,"Jason Kipnis",33,2020,"CHC",43,135,114,27,15,8,1,3,46,13,16,18,41,1,1,0,0,2,1,23.1
102005,547989,"José Abreu",33,2020,"CHW",60,262,240,76,42,15,0,19,148,43,60,18,59,3,0,0,0,1,11,60.5
45398,452678,"Asdrúbal Cabrera",34,2020,"WAS",52,213,190,46,26,9,3,8,85,23,31,19,40,0,0,0,0,4,8,34.8
48929,467793,"Carlos Santana",34,2020,"CLE",60,255,206,41,26,7,0,8,72,34,30,47,43,1,0,0,0,1,5,38.2
52448,446334,"Evan Longoria",34,2020,"SF",51,209,193,49,31,10,1,7,82,26,28,11,39,2,0,1,0,3,10,53.8
52804,453568,"Charlie Blackmon",34,2020,"COL",59,247,221,67,48,12,1,6,99,31,42,19,44,2,2,1,0,5,4,38.7
53395,453943,"Todd Frazier",34,2020,,43,172,157,37,23,9,1,4,60,16,12,11,42,4,1,1,0,0,1,43.8
57476,519048,"Mitch Moreland",34,2020,,42,152,136,36,17,9,0,10,75,22,29,15,32,1,0,0,0,0,0,59.1
60187,572761,"Matt Carpenter",34,2020,"STL",50,169,140,26,16,6,0,4,44,22,24,23,48,6,0,0,0,0,2,36.4
47952,459964,"Matt Joyce",35,2020,"MIA",46,148,127,32,26,4,0,2,42,16,14,20,41,0,1,0,0,1,4,37.5
51991,457759,"Justin Turner",35,2020,"LAD",42,175,150,46,32,9,1,4,69,26,23,18,26,6,1,0,0,1,2,38.5
45446,455976,"Nick Markakis",36,2020,"ATL",36,141,130,33,17,15,0,1,51,15,15,10,23,1,0,1,0,0,5,53.3
45487,458015,"Joey Votto",36,2020,"CIN",54,223,186,42,23,8,0,11,83,32,22,37,43,0,0,0,0,0,8,62.5
47127,460075,"Ryan Braun",36,2020,"MIL",39,141,129,30,14,7,1,8,63,14,26,7,27,2,1,0,0,1,6,78.6
47454,458731,"Brett Gardner",36,2020,"NYY",44,158,130,29,18,5,1,5,51,20,15,26,35,1,3,3,0,1,1,40
51408,493329,"Yuli Gurriel",36,2020,"HOU",57,230,211,49,30,12,1,6,81,27,22,12,27,2,0,1,0,5,6,33.3
52054,460086,"Alex Gordon",36,2020,"KC",50,184,163,34,26,4,0,4,50,15,11,18,37,3,0,0,0,0,1,40
31391,425877,"Yadier Molina",37,2020,"STL",42,156,145,38,32,2,0,4,52,12,16,6,21,3,0,0,1,1,8,50
31483,408234,"Miguel Cabrera",37,2020,"DET",57,231,204,51,37,4,0,10,85,28,35,24,51,1,1,0,0,2,3,53.6
31564,429665,"Edwin Encarnación",37,2020,"CHW",44,181,159,25,10,5,0,10,60,19,19,16,54,4,0,0,0,1,3,73.7
31789,429664,"Robinson Canó",37,2020,"NYM",49,182,171,54,35,9,0,10,93,23,30,9,24,1,0,0,0,1,7,56.5
204,405395,"Albert Pujols",40,2020,"LAA",39,163,152,34,20,8,0,6,60,15,25,9,25,1,0,0,0,1,4,53.3
34302,443558,"Nelson Cruz",40,2020,"MIN",53,214,185,56,34,6,0,16,110,33,33,25,58,4,0,0,0,0,8,63.6
