Name,Team,Pos,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,FRV,Def,NameASCII,PlayerId,MLBAMID
"Jesús Aguilar","MIL","1B",1052,,,,0,,1,6,,8,,0.14510299265384674,-0.15769100189208984,0.7921030223369598,0.7795149832963943,1.1184327044583842,,0,-1,-7.751591642991415,"Jesus Aguilar",11342,542583
"Amed Rosario","NYM","SS",1271.2,,,,-2,,-3,-4,,-9,,-0.2847500145435333,-3.9076900482177734,-1.0373120307922363,-5.22975018620491,-5.61460337468556,,-17,-13,-7.779650730873313,"Amed Rosario",15518,642708
"Juan Soto","WSN","LF",987,,,,,2,-3,-3,,-4,-0.6539390087127686,,-4.419020175933838,0.8503052704036236,-4.222649097442627,-5.537422929656254,,-5,-5,-7.934043514620503,"Juan Soto",20123,665742
"Nomar Mazara","TEX","RF",984,,,,,4,1,-13,,-8,6.776869773864746,,-4.427229881286621,-0.0611569881439209,2.288479804992676,2.6337065432301134,,-9,-4,-8.039812963712034,"Nomar Mazara",14553,608577
"Josh Bell","PIT","1B",1181.1,,,,-1,,-4,-3,,-8,,-0.5476359724998474,-3.564160108566284,-0.45265501737594604,-4.564445912837982,-6.195835521137453,,-1,-1,-8.902965395149192,"Josh Bell",13145,605137
"Justin Upton","LAA","LF",1200.1,,,,,-4,0,3,,-1,-1.2095500230789185,,0.4197329878807068,0.18639201670885086,-0.6034250259399414,-0.8416326121094624,,-7,-5,-9.177701420828571,"Justin Upton",5222,457708
"José Abreu","CHW","1B",999.2,,,,0,,0,-1,,-1,,0.0865854024887085,-2.4268200397491455,-2.4025520384311676,-4.74278461933136,-8.487262140954515,,-3,-2,-9.302828409696959,"Jose Abreu",15676,547989
"Joey Votto","CIN","1B",1181,,,,0,,-2,11,,10,,-0.219868004322052,3.5405399799346924,1.998476967215538,5.319142043590546,5.038685838632945,,-2,-2,-9.877068625648189,"Joey Votto",4314,458015
"Justin Bour","- - -","1B",897.1,,,,0,,-2,-2,,-4,,-0.11349999904632568,-1.9818400144577026,0.984917014837265,-1.1104270219802856,-1.878179198212246,,-5,-4,-10.228605314574114,"Justin Bour",9744,571506
"Adam Jones","BAL","CF",906.2,,,,,2,0,-15,,-13,-0.5278339982032776,,-10.316100120544434,0.3694809824228287,-10.474444448947906,-14.818482729759845,,-11,-10,-11.720077518577376,"Adam Jones",6368,430945
"Yoán Moncada","CHW","2B",1294.1,,,,2,,-1,-11,,-10,,2.453670024871826,3.5622799396514893,-9.701505810022354,-3.6855597496032715,-6.5492502605792176,,-18,-13,-11.729194907071259,"Yoan Moncada",17232,660162
"Ian Desmond","COL","1B",1158,,,,0,,0,0,,-1,,-0.014841300435364246,-3.0645599365234375,0.5410989820957184,-2.5383012117818,-3.6197840309302722,,-5,-3,-11.959463430444794,"Ian Desmond",6885,435622
"Paul Goldschmidt","ARI","1B",1365.2,,,,1,,0,5,,5,,0.4311729967594147,-0.6684280037879944,0.1887499839067459,-0.048503994941711426,-0.24205004504537553,,-4,-3,-12.820106526212902,"Paul Goldschmidt",9218,502671
"Charlie Blackmon","COL","CF",1322.1,,,,,-6,-1,-19,,-26,-4.5858001708984375,,-9.379929542541504,1.673393964767456,-12.292340278625488,-12.620053313540613,,-10,-11,-12.845744289875086,"Charlie Blackmon",7859,453568
"Ryon Healy","SEA","1B",1139,,,,0,,-1,-8,,-9,,-0.07944229990243912,-1.722749948501587,-2.2247709408402443,-4.026972331106663,-5.879205787485648,,-7,-5,-13.551273442440177,"Ryon Healy",15447,592387
"Andrew McCutchen","- - -","RF",1243.2,,,,,-1,1,-3,,-3,-0.8185970038175583,,0.15457701683044434,0.23780088871717453,-0.42621900141239166,-0.544149287664909,,-9,-9,-13.639188072642597,"Andrew McCutchen",9847,457705
