Name,Team,Pos,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,FRV,Def,NameASCII,PlayerId,MLBAMID
"Pat Neshek","- - -","P",62.1,0.6556360125541687,,0,,,0,-2,,0,,,,,,,-0.5700000077486038,,,,"Pat Neshek",4682,450212
"Nate Jones","CHW","P",11.2,0.14288799464702606,,0,,,0,1,,1,,,,,,,-0.05999999865889549,,,,"Nate Jones",4696,518858
"Matt Cain","SFG","P",124.1,0.2919830083847046,,-1,,,0,-1,,-1,,,,,,,-0.4000000059604645,,,,"Matt Cain",4732,430912
"Jonathan Broxton","STL","P",15.2,0.05368800088763237,,0,,,0,-1,,-1,,,,,,,0.019999999552965164,,,,"Jonathan Broxton",4759,455009
"Félix Hernández","SEA","P",86.2,0.046243999153375626,,0,,,0,-1,,-1,,,,,,,0.20000000298023224,,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","LAA","P",77.2,0.014224999584257603,,1,,,0,0,,1,,,,,,,1.2300000190734863,,,,"Matt Shoemaker",4776,533167
"Rich Hill","LAD","P",135.2,0.14716100692749023,,0,,,0,-2,,-2,,,,,,,3.0199999809265137,,,,"Rich Hill",4806,448179
"Joe Blanton","WSN","P",44.1,-0.21973499655723572,,-1,,,0,-2,,-3,,,,,,,-0.25999999046325684,,,,"Joe Blanton",4849,430599
"Mike Montgomery","CHC","P",130.2,0.055730000138282776,,0,,,0,-1,,-1,,,,,,,-0.800000011920929,,,,"Mike Montgomery",4869,543557
"Brandon Maurer","- - -","P",59.1,0.2646880066022277,,0,,,0,0,,0,,,,,,,-0.07000000029802322,,,,"Brandon Maurer",4878,543506
"Peter Moylan","KCR","P",59.1,0.26252201199531555,,1,,,0,1,,2,,,,,,,-0.44999998807907104,,,,"Peter Moylan",4891,493247
"Jon Lester","CHC","P",180.2,3.1360061168670654,,0,,,0,0,,-1,,,,,,,-1.9900000095367432,,,,"Jon Lester",4930,452657
"Fernando Salas","- - -","P",58.2,0.009440001100301743,,0,,,0,-1,,-1,,,,,,,0.32999999821186066,,,,"Fernando Salas",4971,477569
"Cole Hamels","TEX","P",148,1.352687954902649,,1,,,0,0,,0,,,,,,,-0.8700000047683716,,,,"Cole Hamels",4972,430935
"Fernando Abad","BOS","P",43.2,0.35175299644470215,,-1,,,0,2,,1,,,,,,,0.44999998807907104,,,,"Fernando Abad",4994,472551
"Jake Diekman","TEX","P",10.2,-0.06408900022506714,,0,,,0,0,,0,,,,,,,-0.10999999940395355,,,,"Jake Diekman",5003,518617
"Josh Fields","LAD","P",57,-0.044155001640319824,,1,,,0,0,,1,,,,,,,0.6700000166893005,,,,"Josh Fields",5070,451661
"Jeurys Familia","NYM","P",24.2,-0.11079899966716766,,-1,,,0,0,,-1,,,,,,,-0.14000000059604645,,,,"Jeurys Familia",5114,544727
"Ernesto Frieri","TEX","P",7,-0.07682599872350693,,0,,,0,0,,0,,,,,,,-0.07000000029802322,,,,"Ernesto Frieri",5178,457117
"Mike Pelfrey","CHW","P",120,2.3835620880126953,,-4,,,0,1,,-3,,,,,,,-0.029999999329447746,,,,"Mike Pelfrey",5203,460059
"Wade LeBlanc","PIT","P",68,0.37571901082992554,,0,,,0,2,,2,,,,,,,-0.8899999856948853,,,,"Wade LeBlanc",5221,453281
"Blake Parker","LAA","P",67.1,0.3960590064525604,,-1,,,0,0,,-1,,,,,,,1.1399999856948853,,,,"Blake Parker",5224,453284
"Jon Jay","CHC","P",1,0.029425999149680138,,0,,,0,0,,0,,,,,,,-0.009999999776482582,,,,"Jon Jay",5227,445055
"Wilmer Font","LAD","P",3.2,-0.04907999932765961,,0,,,0,0,,0,,,,,,,0.1599999964237213,,,,"Wilmer Font",5257,521655
"Chris Tillman","BAL","P",93,-0.09058299660682678,,0,,,0,-2,,-2,,,,,,,-0.30000001192092896,,,,"Chris Tillman",5279,501957
"Jose Alvarez","LAA","P",48.2,-0.1808129996061325,,0,,,0,1,,1,,,,,,,0.8399999737739563,,,,"Jose Alvarez",5358,501625
"Michael Pineda","NYY","P",96.1,-0.5019779801368713,,0,,,0,1,,1,,,,,,,-0.05000000074505806,,,,"Michael Pineda",5372,501381
"Brad Peacock","HOU","P",132,0.9390169978141785,,0,,,0,3,,3,,,,,,,1.309999942779541,,,,"Brad Peacock",5401,502748
"Pedro Báez","LAD","P",64,-0.11501599848270416,,0,,,0,0,,0,,,,,,,1.1200000047683716,,,,"Pedro Baez",5420,520980
"Jesse Chavez","LAA","P",138,1.7499589920043945,,2,,,0,0,,2,,,,,,,2.8499999046325684,,,,"Jesse Chavez",5448,445926
"Arodys Vizcaíno","ATL","P",57.1,-0.20461100339889526,,0,,,-1,-1,,-2,,,,,,,0.46000000834465027,,,,"Arodys Vizcaino",5498,527055
"Madison Bumgarner","SFG","P",111,0.7522310018539429,,1,,,0,1,,2,,,,,,,0.33000001311302185,,,,"Madison Bumgarner",5524,518516
"Boone Logan","CLE","P",21,-0.022398000583052635,,0,,,0,-2,,-2,,,,,,,0.12999999523162842,,,,"Boone Logan",5525,457429
"Nik Turley","MIN","P",17.2,0.10656700283288956,,0,,,0,0,,0,,,,,,,0.07000000029802322,,,,"Nik Turley",5530,543867
"Tyler Clippard","- - -","P",60.1,1.0524830222129822,,-1,,,0,0,,-1,,,,,,,0.11999999545514584,,,,"Tyler Clippard",5640,461325
"Henderson Alvarez III","PHI","P",14.2,-0.3187749981880188,,0,,,0,2,,2,,,,,,,-0.3199999928474426,,,,"Henderson Alvarez III",5669,506693
"Junior Guerra","MIL","P",70.1,-0.30697399377822876,,2,,,0,-1,,1,,,,,,,-0.23999999463558197,,,,"Junior Guerra",5702,448855
"Eric O'Flaherty","ATL","P",18.1,-0.18632900714874268,,0,,,0,0,,0,,,,,,,0.17000000178813934,,,,"Eric O'Flaherty",5746,447714
"Hernán Pérez","MIL","P",1,0.008929000236093998,,0,,,0,0,,0,,,,,,,0,,,,"Hernan Perez",5751,541650
"Bruce Rondón","DET","P",15.2,0.09439300000667572,,0,,,0,0,,0,,,,,,,-0.14000000059604645,,,,"Bruce Rondon",5766,541652
"Jhan Mariñez","- - -","P",58.1,0.4598729982972145,,0,,,0,0,,0,,,,,,,-0.37999998964369297,,,,"Jhan Marinez",5830,501697
"Jason Motte","ATL","P",40.2,0.205703005194664,,-1,,,0,3,,2,,,,,,,0.10999999940395355,,,,"Jason Motte",5861,435400
"Danny Salazar","CLE","P",103,-0.6889849901199341,,1,,,0,0,,1,,,,,,,0.550000011920929,,,,"Danny Salazar",5867,517593
"Jesús Sucre","TBR","P",1,0.02380399964749813,,0,,,0,0,,0,,,,,,,-0.009999999776482582,,,,"Jesus Sucre",5942,491696
"Randall Delgado","ARI","P",62.2,0.4613119959831238,,0,,,0,0,,0,,,,,,,0.36000001430511475,,,,"Randall Delgado",5985,517414
"Kelvin Herrera","KCR","P",59.1,0.31355801224708557,,-1,,,0,0,,-1,,,,,,,-0.4399999976158142,,,,"Kelvin Herrera",6033,516969
"Albert Suárez","SFG","P",31.2,0.4151029884815216,,0,,,0,0,,0,,,,,,,-0.09000000357627869,,,,"Albert Suarez",6175,544150
"Dellin Betances","NYY","P",59.2,0.3047280013561249,,-1,,,0,0,,-1,,,,,,,0.029999999329447746,,,,"Dellin Betances",6216,476454
"Kyle Kendrick","BOS","P",8.1,0.06463199853897095,,0,,,0,0,,0,,,,,,,0.10999999940395355,,,,"Kyle Kendrick",6230,452718
"Diego Moreno","TBR","P",5.2,0.0053090001456439495,,0,,,0,0,,0,,,,,,,0,,,,"Diego Moreno",6238,514981
"Trevor Cahill","- - -","P",84,0.5523939877748489,,-2,,,0,1,,-1,,,,,,,0.18000000715255737,,,,"Trevor Cahill",6249,502239
"Scott Feldman","CIN","P",111.1,0.27673301100730896,,-1,,,0,2,,1,,,,,,,-1.4299999475479126,,,,"Scott Feldman",6283,444857
"David Phelps","- - -","P",55.2,0.0835939971730113,,0,,,0,0,,0,,,,,,,0.20999999716877937,,,,"David Phelps",6316,475479
"Al Alburquerque","- - -","P",18,0.08222300000488758,,0,,,0,1,,1,,,,,,,-0.07999999821186066,,,,"Al Alburquerque",6324,456379
"Chris Archer","TBR","P",201,-0.13778799772262573,,0,,,0,-3,,-4,,,,,,,-0.10999999940395355,,,,"Chris Archer",6345,502042
"Jake Odorizzi","TBR","P",143.1,0.8183969855308533,,0,,,1,-1,,0,,,,,,,-0.09000000357627869,,,,"Jake Odorizzi",6397,543606
"Vance Worley","MIA","P",71.2,-0.46689099073410034,,0,,,0,0,,0,,,,,,,-0.23999999463558197,,,,"Vance Worley",6435,474699
"Steve Cishek","- - -","P",44.2,0.06520299799740314,,0,,,0,0,,-2,,,,,,,-0.0800000000745058,,,,"Steve Cishek",6483,518553
"Blaine Hardy","DET","P",33.1,-0.47703999280929565,,0,,,0,0,,0,,,,,,,-0.36000001430511475,,,,"Blaine Hardy",6499,543278
"Alex Cobb","TBR","P",179.1,0.9528489708900452,,1,,,0,4,,6,,,,,,,0.25,,0,,"Alex Cobb",6562,502171
"Tom Koehler","- - -","P",72.2,0.49871300160884857,,0,,,0,-2,,-2,,,,,,,0.19999999925494194,,,,"Tom Koehler",6570,543408
"Marc Rzepczynski","SEA","P",31.1,0.19641900062561035,,0,,,-1,-1,,-2,,,,,,,0.029999999329447746,,,,"Marc Rzepczynski",6612,519240
"Brad Brach","BAL","P",68,-0.3546079993247986,,1,,,0,1,,2,,,,,,,-0.019999999552965164,,,,"Brad Brach",6627,542960
"Carlos Carrasco","CLE","P",200,-0.3333989977836609,,2,,,0,-1,,2,,,,,,,1.190000057220459,,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","BOS","P",69,0.587090015411377,,1,,,0,0,,1,,,,,,,0.6399999856948853,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","TBR","P",66.2,0.31586599349975586,,0,,,0,0,,0,,,,,,,-0.009999999776482582,,,,"Alex Colome",6661,517008
"Miguel Socolovich","STL","P",18.2,0.2928209900856018,,0,,,0,1,,1,,,,,,,0.029999999329447746,,,,"Miguel Socolovich",6697,462515
"Andrew Miller","CLE","P",62.2,0.8339179754257202,,0,,,1,-1,,0,,,,,,,0.550000011920929,,,,"Andrew Miller",6785,453192
"Julio Teheran","ATL","P",188.1,2.1778249740600586,,-1,,,0,6,,5,,,,,,,0.9300000071525574,,,,"Julio Teheran",6797,527054
"Robbie Ross Jr.","BOS","P",9,0.051732998341321945,,0,,,0,0,,0,,,,,,,0.09000000357627869,,,,"Robbie Ross Jr.",6819,543726
"Sam Freeman","ATL","P",60,-0.01013800036162138,,0,,,0,0,,0,,,,,,,0.3199999928474426,,,,"Sam Freeman",6832,518693
"Johnny Cueto","SFG","P",147.1,-0.4798539876937866,,1,,,0,0,,1,,,,,,,0.17000000178813934,,,,"Johnny Cueto",6893,456501
"Chase Anderson","MIL","P",141.1,0.2645590007305145,,0,,,0,2,,2,,,,,,,-0.33000001311302185,,,,"Chase Anderson",6895,502624
"Martín Pérez","TEX","P",185,1.5030839443206787,,2,,,-1,1,,2,,,,,,,-1.309999942779541,,,,"Martin Perez",6902,527048
"Joakim Soria","KCR","P",56,-0.18829099833965302,,0,,,0,0,,0,,,,,,,-0.49000000953674316,,,,"Joakim Soria",6941,465657
"Drew Storen","CIN","P",54.2,0.4166330099105835,,0,,,0,0,,0,,,,,,,-0.6000000238418579,,,,"Drew Storen",6983,519322
"Luis García","PHI","P",71.1,-0.32193198800086975,,-1,,,0,-1,,-2,,,,,,,-0.800000011920929,,,,"Luis Garcia",6984,472610
"Ian Kennedy","KCR","P",154,-1.825855016708374,,1,,,0,0,,0,,,,,,,-1.7100000381469727,,,,"Ian Kennedy",6986,453178
"Ryan Pressly","MIN","P",61.1,-0.2393680065870285,,-1,,,0,-2,,-4,,,,,,,0.17000000178813934,,,,"Ryan Pressly",7005,519151
"Miguel González","- - -","P",156,-0.2963709942996502,,-1,,,0,1,,0,,,,,,,-0.5099999904632568,,,,"Miguel Gonzalez",7024,456068
"James Shields","CHW","P",117,0.4700939953327179,,-1,,,0,1,,0,,,,,,,-0.17000000178813934,,,,"James Shields",7059,448306
"Daniel Hudson","PIT","P",61.2,-1.0185569524765015,,0,,,0,1,,1,,,,,,,-0.7099999785423279,,,,"Daniel Hudson",7146,543339
"Greg Holland","COL","P",57.1,-0.18772299587726593,,0,,,0,0,,-1,,,,,,,-0.3499999940395355,,,,"Greg Holland",7196,518813
"Craig Stammen","SDP","P",80.1,0.8202589750289917,,0,,,0,0,,0,,,,,,,0.23000000417232513,,,,"Craig Stammen",7274,489334
"Brad Ziegler","MIA","P",47,0.9390850067138672,,0,,,0,1,,1,,,,,,,0.03999999910593033,,,,"Brad Ziegler",7293,446899
"Josh Collmenter","ATL","P",17,0.19382700324058533,,0,,,0,0,,0,,,,,,,0.28999999165534973,,,,"Josh Collmenter",7312,518567
"Chris Gimenez","MIN","P",5,0.053598999977111816,,0,,,0,0,,0,,,,,,,0.009999999776482582,,,,"Chris Gimenez",7324,460269
"Michael Martinez","CLE","P",1,0.0010610000463202596,,0,,,0,0,,0,,,,,,,0,,,,"Michael Martinez",7358,492841
"Dan Otero","CLE","P",60,-0.4672450125217438,,0,,,0,0,,1,,,,,,,0.5799999833106995,,,,"Dan Otero",7385,519096
"Dillon Gee","- - -","P",49.1,0.5113999918103218,,0,,,0,0,,1,,,,,,,-0.08999999985098839,,,,"Dillon Gee",7396,518716
"Javy Guerra","MIA","P",21,0.028922999277710915,,0,,,0,0,,0,,,,,,,0.029999999329447746,,,,"Javy Guerra",7407,457915
"J.A. Happ","TOR","P",145.1,-0.16641199588775635,,0,,,0,-2,,-3,,,,,,,0.33000001311302185,,,,"J.A. Happ",7410,457918
"Wade Davis","CHC","P",58.2,0.380513995885849,,0,,,0,1,,1,,,,,,,-0.44999998807907104,,,,"Wade Davis",7441,451584
"Gio González","WSN","P",201,2.182615041732788,,-1,,,0,3,,2,,,,,,,-1.690000057220459,,,,"Gio Gonzalez",7448,461829
"Phil Hughes","MIN","P",53.2,0.23594799637794495,,0,,,0,1,,1,,,,,,,0.25,,,,"Phil Hughes",7450,461833
"Anthony Swarzak","- - -","P",77.1,0.5827549993991852,,0,,,0,-1,,-1,,,,,,,0.020000001415610313,,,,"Anthony Swarzak",7466,461872
"Tommy Layne","NYY","P",13,0.011920000426471233,,0,,,0,0,,0,,,,,,,0.07000000029802322,,,,"Tommy Layne",7501,518927
"Evan Scribner","SEA","P",7.1,0.04148799926042557,,0,,,0,0,,0,,,,,,,0.07999999821186066,,,,"Evan Scribner",7525,519267
"Collin McHugh","HOU","P",63.1,-0.3217040002346039,,0,,,0,0,,0,,,,,,,0.09000000357627869,,,,"Collin McHugh",7531,543521
"Lucas Harrell","TOR","P",6.1,0.0660490021109581,,0,,,0,0,,0,,,,,,,0.019999999552965164,,,,"Lucas Harrell",7541,449173
"Jake McGee","COL","P",57.1,-0.5936009883880615,,0,,,0,-1,,-1,,,,,,,-0.28999999165534973,,,,"Jake McGee",7550,459429
"Nick Vincent","SEA","P",64.2,0.22056899964809418,,0,,,0,-1,,-1,,,,,,,0.20000000298023224,,,,"Nick Vincent",7555,543883
"Jordan Lyles","- - -","P",69.2,-1.4379930198192596,,0,,,0,0,,0,,,,,,,0.0599999874830246,,,,"Jordan Lyles",7593,543475
"Tommy Milone","- - -","P",48.1,0.22217699885368347,,0,,,0,0,,0,,,,,,,-0.08999999612569809,,,,"Tommy Milone",7608,543548
"Carlos Torres","MIL","P",72.2,-0.16444499790668488,,0,,,1,0,,1,,,,,,,-0.25999999046325684,,,,"Carlos Torres",7624,448614
"Neil Ramírez","- - -","P",31.1,0.15782399848103523,,0,,,0,0,,0,,,,,,,0.10000000149011612,,,,"Neil Ramirez",7677,519166
"David Holmberg","CHW","P",57.2,0.0034050000831484795,,0,,,0,0,,0,,,,,,,0.10999999940395355,,,,"David Holmberg",7725,571787
"Juan Nicasio","- - -","P",72.1,0.018403001129627228,,1,,,0,-1,,0,,,,,,,-0.6000000145286322,,,,"Juan Nicasio",7731,504379
"Wily Peralta","MIL","P",57.1,1.008741021156311,,1,,,0,-1,,0,,,,,,,-0.3199999928474426,,,,"Wily Peralta",7738,503449
"Mike Fiers","HOU","P",153.1,-0.3999820053577423,,-2,,,0,0,,-2,,,,,,,0.9599999785423279,,,,"Mike Fiers",7754,571666
"Shawn Kelley","WSN","P",26,0.21367000043392181,,0,,,-1,0,,-1,,,,,,,-0.17000000178813934,,,,"Shawn Kelley",7773,518875
"Richard Bleier","BAL","P",63.1,-0.8752040266990662,,0,,,0,2,,3,,,,,,,0.05000000074505806,,,,"Richard Bleier",7803,542947
"Hunter Strickland","SFG","P",61.1,0.22433599829673767,,0,,,0,0,,0,,,,,,,-0.019999999552965164,,,,"Hunter Strickland",7836,519326
"Jerry Blevins","NYM","P",49,0.25169798731803894,,0,,,-1,0,,-1,,,,,,,0.15000000596046448,,,,"Jerry Blevins",7841,460283
"Andrew Albers","SEA","P",41,0.32157400250434875,,0,,,0,1,,1,,,,,,,-0.11999999731779099,,,,"Andrew Albers",7853,452027
"Tyson Ross","TEX","P",49,-0.5221269726753235,,-1,,,0,1,,0,,,,,,,-0.41999998688697815,,,,"Tyson Ross",7872,475115
"Josh Lindblom","PIT","P",10.1,0.01772800087928772,,0,,,0,0,,0,,,,,,,-0.05999999865889549,,,,"Josh Lindblom",7882,458676
"Cory Gearrin","SFG","P",68,-0.026626000180840492,,0,,,0,0,,0,,,,,,,-0.05000000074505806,,,,"Cory Gearrin",7947,518715
"Anthony Bass","TEX","P",5.2,0.09153000265359879,,0,,,0,0,,0,,,,,,,-0.05000000074505806,,,,"Anthony Bass",7982,542914
"Glen Perkins","MIN","P",5.2,-0.07053899765014648,,0,,,0,0,,0,,,,,,,-0.009999999776482582,,,,"Glen Perkins",8041,450282
"Jason Vargas","KCR","P",179.2,0.08990699797868729,,1,,,0,2,,3,,,,,,,-1.5800000429153442,,,,"Jason Vargas",8044,450306
"Dan Jennings","- - -","P",62.2,-0.2707819938659668,,0,,,0,0,,0,,,,,,,-0.06999999843537807,,,,"Dan Jennings",8073,543359
"Bryan Shaw","CLE","P",76.2,-0.41083401441574097,,0,,,0,-3,,-3,,,,,,,0.9200000166893005,,,,"Bryan Shaw",8110,543766
"Jaime García","- - -","P",157,0.1735909916460514,,-2,,,0,3,,1,,,,,,,0.8400000035762787,,,,"Jaime Garcia",8137,448802
"Yovani Gallardo","SEA","P",130.2,-0.1710209995508194,,0,,,0,-1,,0,,,,,,,-0.019999999552965164,,,,"Yovani Gallardo",8173,451596
"Kevin Siegrist","- - -","P",39.1,-0.03921200055629015,,1,,,0,-1,,0,,,,,,,-0.09999999776482582,,,,"Kevin Siegrist",8180,543779
"Steven Wright","BOS","P",24,0.4668000042438507,,0,,,0,-1,,-1,,,,,,,0.11999999731779099,,,,"Steven Wright",8185,453214
"Brett Anderson","- - -","P",55.1,0.39627600461244583,,0,,,0,1,,-1,,,,,,,-0.03999999165534973,,,,"Brett Anderson",8223,474463
"David Robertson","- - -","P",68.1,-0.49809199571609497,,0,,,0,-1,,-1,,,,,,,-0.03999999910593033,,,,"David Robertson",8241,502085
"J.P. Howell","TOR","P",11,-0.11932600289583206,,0,,,0,0,,0,,,,,,,0.009999999776482582,,,,"J.P. Howell",8245,434442
"Paolo Espino","- - -","P",24,-0.1998709961771965,,0,,,0,0,,0,,,,,,,-0.14999999850988388,,,,"Paolo Espino",8246,502179
"Huston Street","LAA","P",4,0.030246999114751816,,0,,,0,1,,1,,,,,,,0.029999999329447746,,,,"Huston Street",8258,434718
"Tony Sipp","HOU","P",37.1,-0.0027600000612437725,,-1,,,0,0,,-1,,,,,,,0.3400000035762787,,,,"Tony Sipp",8280,448609
"JC Ramírez","LAA","P",147.1,-0.6235399842262268,,-1,,,0,-2,,-3,,,,,,,2.3399999141693115,,,,"JC Ramirez",8302,500724
"AJ Ramos","- - -","P",58.2,0.883571982383728,,0,,,0,0,,0,,,,,,,0.11000000685453415,,,,"AJ Ramos",8350,573109
"Homer Bailey","CIN","P",91,-1.507280945777893,,0,,,0,0,,0,,,,,,,-0.9900000095367432,,,,"Homer Bailey",8362,456701
"Daniel Descalso","ARI","P",2,0.011102000251412392,,0,,,0,0,,0,,,,,,,0.009999999776482582,,,,"Daniel Descalso",8392,518614
"Deolis Guerra","LAA","P",25,0.10038299858570099,,0,,,0,-1,,-1,,,,,,,0.3700000047683716,,,,"Deolis Guerra",8410,500610
"Adam Wilk","- - -","P",14,0.08010999765247107,,0,,,0,0,,0,,,,,,,0.07999999821186066,,,,"Adam Wilk",8421,573244
"Michael Brady","OAK","P",31.2,0.0009030000073835254,,0,,,0,0,,0,,,,,,,-0.05000000074505806,,,,"Michael Brady",8461,572728
"Buddy Boshers","MIN","P",35,0.02535800077021122,,0,,,0,-2,,-2,,,,,,,0.17000000178813934,,,,"Buddy Boshers",8490,542953
"Danny Farquhar","- - -","P",49.1,0.21810900419950485,,0,,,0,1,,1,,,,,,,0.05999999865889549,,,,"Danny Farquhar",8501,543144
"Jeff Beliveau","TOR","P",15.2,-0.009367000311613083,,0,,,0,0,,0,,,,,,,0.03999999910593033,,,,"Jeff Beliveau",8504,542924
"Tyler Cloyd","SEA","P",1,-0.030375000089406967,,0,,,0,0,,0,,,,,,,0,,,,"Tyler Cloyd",8536,543031
"Dustin McGowan","MIA","P",77.2,-0.013299999758601189,,0,,,0,1,,1,,,,,,,0.07999999821186066,,,,"Dustin McGowan",8600,430661
"Justin Verlander","- - -","P",206,0.5270360186696053,,0,,,0,0,,0,,,,,,,-0.9000000059604645,,,,"Justin Verlander",8700,434378
"Tanner Roark","WSN","P",181.1,0.37342599034309387,,1,,,0,0,,1,,,,,,,-0.9300000071525574,,,,"Tanner Roark",8753,543699
"Wade Miley","BAL","P",157.1,1.7418910264968872,,2,,,-1,2,,4,,,,,,,-0.019999999552965164,,,,"Wade Miley",8779,489119
"Andrew Cashner","TEX","P",166.2,-0.9129530191421509,,1,,,0,0,,1,,,,,,,-1.6399999856948853,,,,"Andrew Cashner",8782,488768
"Oliver Drake","- - -","P",56,-0.07242700085043907,,0,,,0,-3,,-3,,,,,,,-0.22999999672174454,,,,"Oliver Drake",8823,543118
"Antonio Bastardo","PIT","P",9,0.01664399914443493,,-1,,,0,0,,-1,,,,,,,-0.10000000149011612,,,,"Antonio Bastardo",8844,455374
"Arcenio Leon","DET","P",6.2,-0.12199000269174576,,0,,,0,-1,,-1,,,,,,,-0.07000000029802322,,,,"Arcenio Leon",8846,455376
"César Valdez","- - -","P",30.2,0.1372410007752478,,0,,,0,1,,1,,,,,,,0.08999999798834324,,,,"Cesar Valdez",9013,491624
"Adam Warren","NYY","P",57.1,0.3733940124511719,,0,,,0,1,,1,,,,,,,0,,,,"Adam Warren",9029,476589
"Jeanmar Gómez","PHI","P",22.1,0.010236999951303005,,1,,,0,0,,1,,,,,,,-0.23999999463558197,,,,"Jeanmar Gomez",9033,491646
"J.J. Hoover","ARI","P",41.1,-0.1827010065317154,,0,,,0,-1,,-1,,,,,,,0.05999999865889549,,,,"J.J. Hoover",9037,543331
"John Axford","OAK","P",21,0.5202680230140686,,0,,,0,0,,0,,,,,,,0.05999999865889549,,,,"John Axford",9059,446099
"Kirby Yates","- - -","P",56.2,-0.11130100674927235,,-1,,,0,-2,,-3,,,,,,,0.23999999836087227,,,,"Kirby Yates",9073,489446
"Zach Putnam","CHW","P",8.2,0.019889000803232193,,0,,,0,0,,0,,,,,,,-0.029999999329447746,,,,"Zach Putnam",9080,474029
"Brad Hand","SDP","P",79.1,0.4666000008583069,,0,,,0,0,,0,,,,,,,0.3199999928474426,,,,"Brad Hand",9111,543272
"Gregory Infante","CHW","P",54.2,-0.8287820219993591,,-1,,,0,-1,,-2,,,,,,,0.10000000149011612,,,,"Gregory Infante",9119,500872
"TJ House","TOR","P",2,0.019679000601172447,,0,,,0,0,,0,,,,,,,0.009999999776482582,,,,"TJ House",9121,543334
"Tim Melville","- - -","P",5.2,0.006791003048419952,,0,,,0,0,,0,,,,,,,-0.009999999776482582,,,,"Tim Melville",9149,543532
"Koji Uehara","CHC","P",43,-0.0399710014462471,,0,,,0,1,,1,,,,,,,-0.3499999940395355,,0,,"Koji Uehara",9227,493157
"Alex Wilson","DET","P",60,0.16686700284481049,,0,,,0,2,,2,,,,,,,-0.44999998807907104,,,,"Alex Wilson",9239,543935
"Simon Castro","OAK","P",37,-0.28809699416160583,,-1,,,0,0,,0,,,,,,,-0.11999999731779099,,,,"Simon Castro",9243,501563
"Rob Scahill","MIL","P",22.1,-0.07887499779462814,,0,,,0,0,,0,,,,,,,-0.05999999865889549,,,,"Rob Scahill",9286,543746
"Buddy Baumann","SDP","P",17.2,0.3102959990501404,,0,,,0,0,,0,,,,,,,0.14000000059604645,,,,"Buddy Baumann",9309,571473
"Patrick Corbin","ARI","P",189.2,2.0250630378723145,,1,,,0,2,,4,,,,,,,-0.17000000178813934,,,,"Patrick Corbin",9323,571578
"Jared Hughes","MIL","P",59.2,-0.00828699953854084,,-1,,,0,2,,1,,,,,,,-0.10999999940395355,,,,"Jared Hughes",9325,453172
"Brandon Morrow","LAD","P",43.2,-0.13213500380516052,,0,,,0,-1,,-1,,,,,,,0.5099999904632568,,,,"Brandon Morrow",9346,453344
"Josh Tomlin","CLE","P",141,1.179818034172058,,0,,,0,0,,-1,,,,,,,1.2400000095367432,,,,"Josh Tomlin",9388,458708
"Zac Rosscup","- - -","P",7.2,0.038974999348283745,,0,,,0,-1,,-1,,,,,,,-0.05999999865889549,,,,"Zac Rosscup",9419,573127
"Doug Fister","BOS","P",90.1,-0.21490399539470673,,1,,,0,1,,2,,,,,,,0.6200000047683716,,,,"Doug Fister",9425,450729
"Dallas Keuchel","HOU","P",145.2,2.7364089488983154,,1,,,0,6,,8,,,,,,,1.6399999856948853,,,,"Dallas Keuchel",9434,572971
"Ryan Buchter","- - -","P",65.1,-0.26791999489068985,,1,,,0,0,,2,,,,,,,-0.1700000036507845,,,,"Ryan Buchter",9456,488748
"Dan Straily","MIA","P",181.2,-2.021796941757202,,1,,,0,-1,,-1,,,,,,,-0.05999999865889549,,,,"Dan Straily",9460,573185
"George Kontos","- - -","P",66.1,0.4072829931974411,,-1,,,0,1,,-1,,,,,,,-0.20000000670552254,,,,"George Kontos",9486,502004
"Jeremy Jeffress","- - -","P",65.1,-0.14278199523687363,,0,,,0,-2,,-2,,,,,,,-0.23000001162290573,,,,"Jeremy Jeffress",9490,502026
"Bud Norris","LAA","P",62,0.15334700047969818,,0,,,0,0,,0,,,,,,,0.9399999976158142,,,,"Bud Norris",9492,502032
"Austin Bibens-Dirkx","TEX","P",69.1,-1.1097110509872437,,0,,,0,1,,1,,,,,,,-0.6800000071525574,,,,"Austin Bibens-Dirkx",9559,502212
"Michael Blazek","MIL","P",8.2,-0.1175910010933876,,0,,,0,-1,,-1,,,,,,,-0.05000000074505806,,,,"Michael Blazek",9654,518468
"Vidal Nuño","BAL","P",14.2,0.28664299845695496,,0,,,0,-1,,-1,,,,,,,-0.07000000029802322,,,,"Vidal Nuno",9674,573064
"Joe Kelly","BOS","P",58,0.12375400215387344,,1,,,0,1,,2,,,,,,,0.4699999988079071,,,,"Joe Kelly",9761,523260
"Garrett Richards","LAA","P",27.2,0.22099100053310394,,0,,,0,0,,0,,,,,,,0.44999998807907104,,,,"Garrett Richards",9784,572070
"Rex Brothers","ATL","P",23.2,0.1907760053873062,,0,,,0,0,,0,,,,,,,-0.019999999552965164,,,,"Rex Brothers",9794,571521
"Sergio Romo","- - -","P",55.2,0.7209450006484985,,-1,,,0,1,,0,,,,,,,0.4699999988079071,,,,"Sergio Romo",9817,489265
