"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","ev50","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Brasier, Ryan","518489","185","11.5",38.9,"113.4","90.7","80.4","95","87.9","433","174","404","86",46.5,"16",8.6,6.1
"Herget, Jimmy","623474","185","15",30.8,"109.1","88.1","77.6","92.1","86.2","403","164","383","67",36.2,"12",6.5,4.5
"Martínez, Adrián","661309","184","14",35.3,"117.2","89.1","77.5","92.8","86.1","464","163","422","69",37.5,"19",10.3,7.3
"Strickland, Hunter","519326","184","17.6",38,"112.5","89.8","79.4","93.4","86.5","426","180","409","69",37.9,"18",9.8,6.3
"Bello, Brayan","678394","184","5.3",32.1,"112.2","88","76.4","92.5","85.2","405","134","380","69",37.5,"10",5.4,3.7
"Clase, Emmanuel","661403","183","0.3",29.5,"109.5","86.3","75","91.1","84.7","443","111","409","59",32.2,"4",2.2,1.5
"Vest, Will","676684","183","5.8",32.8,"109.2","87.8","75.8","93.3","84.6","435","152","399","81",44.3,"13",7.1,4.8
"Payamps, Joel","606303","182","6.5",29.7,"113","89","77.5","94.8","87.5","432","130","401","79",43.4,"14",7.7,5.8
"Armstrong, Shawn","542888","182","10.6",31.3,"115.3","87.4","76.3","91","85.3","450","156","399","61",33.5,"14",7.7,5.2
"Bass, Anthony","542914","182","14.3",29.7,"112.2","87.6","77","91.5","84.6","436","157","385","61",33.5,"11",6,4
"Lugo, Seth","607625","182","10.9",30.2,"109","88.5","78.2","92.7","85.8","418","162","390","60",33,"15",8.2,5.5
"Moore, Matt","519043","182","15.2",24.7,"110.5","87.7","77.2","91.8","85.7","433","152","413","57",31.3,"8",4.4,2.6
"Fulmer, Michael","605242","182","16.8",37.4,"110","88.3","78.1","92.2","83.3","418","176","387","67",36.8,"8",4.4,2.9
"Kuhnel, Joel","669270","180","7.6",32.2,"109.4","90.1","80.4","93.8","88.5","444","148","401","70",39.5,"13",7.2,5.1
"Sanmartin, Reiver","665665","180","4.6",29.4,"110.9","86","73","93","80.6","422","136","383","64",35.6,"13",7.2,5.1
"Bleier, Richard","542947","179","4.3",31.8,"111.9","89.6","78.7","91.6","88.6","444","137","407","73",40.8,"8",4.5,3.6
"Shaw, Bryan","543766","179","8.3",34.1,"113.1","90.8","80.7","94.6","89.9","432","152","395","79",44.1,"12",6.7,4.6
"Krehbiel, Joey","607216","178","13.4",32.6,"112.2","86.8","75","93","80.6","447","167","404","60",33.7,"13",7.3,5.3
"McHugh, Collin","543521","178","15.3",33.1,"108.9","86.6","76","91.7","83.6","420","164","397","56",31.5,"9",5.1,3.3
"López, Reynaldo","625643","178","15.3",34.8,"119.1","89.4","79.5","92","88.5","405","163","383","70",39.3,"9",5.1,3.5
"Loup, Aaron","571901","178","6.5",34.3,"111.3","88","76.6","92.9","84.6","420","148","382","61",34.3,"10",5.6,3.8
"Stephenson, Robert","596112","177","21",36.7,"112.3","90.6","80.4","94.2","86","447","206","412","74",41.8,"16",9,6.5
"King, John","667463","177","0.2",24.9,"113.5","90.7","79.8","94.4","89.3","408","111","386","79",44.6,"11",6.2,5
"Leiter Jr., Mark","643410","177","10.4",30.5,"116.8","87.2","75.2","94.6","82.6","466","152","413","61",34.5,"11",6.2,3.9
"Pruitt, Austin","643493","176","12.9",30.1,"112.4","88","77.1","92.5","85.2","445","158","411","60",34.1,"17",9.7,7.6
"Murfee, Penn","682171","176","19.5",35.8,"112.2","85.7","73.8","89.7","81.1","427","188","392","53",30.1,"9",5.1,3.3
"Maton, Phil","664208","176","14.2",39.2,"110.2","85.1","74","90.4","80.1","432","166","395","52",29.5,"11",6.3,3.9
"Finnegan, Kyle","640448","176","8.3",30.7,"114.3","90.2","79.6","92.4","90.3","456","147","403","77",43.8,"14",8,5.2
"Coleman, Dylan","669395","175","12.5",34.3,"108.7","86.4","74.2","93.3","81.2","418","167","398","64",36.6,"12",6.9,4.2
"Faedo, Alex","656412","174","19.1",45.4,"117.9","91.1","81.9","93.1","88.6","418","200","396","68",39.1,"17",9.8,7
"Cabrera, Edward","665795","174","12.7",32.8,"115.6","86.7","75","91.7","82.2","442","154","412","58",33.3,"15",8.6,5.2
"Pilkington, Konnor","663455","174","13.2",35.1,"113.4","89.2","77.7","94","84.6","422","175","397","78",44.8,"21",12.1,8.1
"Edwards Jr., Carl","605218","174","12.2",32.8,"111","87.7","76.9","92.5","84.2","439","158","406","62",35.6,"8",4.6,3.1
"Doval, Camilo","666808","173","-0.8",30.6,"110.3","85.9","73.3","92.6","81.5","408","120","383","63",36.4,"8",4.6,2.8
"Phelps, David","475479","173","16.1",36.4,"111.9","88.4","78.1","91.5","85.3","411","174","410","60",34.7,"9",5.2,3.3
"Mantiply, Joe","573009","173","5.4",28.9,"110.9","86.5","74.4","93.4","82.4","437","131","421","65",37.6,"7",4,2.9
"Cishek, Steve","518553","173","15",41.6,"114.1","87.3","75.5","93","81.7","441","172","406","64",37,"15",8.7,5.2
"Davidson, Tucker","656353","172","10.8",30.8,"114.4","89.6","79.6","91.6","90","423","164","382","68",39.5,"9",5.2,3.7
"Montero, Rafael","606160","172","7.9",29.7,"109.9","86.3","74.6","90.2","83.5","421","136","394","56",32.6,"5",2.9,1.9
"Heaney, Andrew","571760","172","17.8",34.3,"109.9","91.2","81","94.3","88","434","188","406","82",47.7,"19",11,6.1
"Underwood Jr., Duane","621249","172","7.3",36,"113.3","87.8","76.5","89.6","86.6","410","143","410","62",36,"6",3.5,2.3
"Puk, A.J.","640462","171","11.4",29.2,"111.1","86.9","74.6","92.9","84.6","444","151","383","60",35.1,"15",8.8,5.3
"Boxberger, Brad","502202","171","19.1",32.2,"110.2","86.4","74.4","90.1","84.6","460","173","416","58",33.9,"11",6.4,4.1
"Luetge, Lucas","476595","170","17.6",40.6,"112.4","85.2","74.4","89.6","83.2","400","169","376","40",23.5,"9",5.3,3.6
"Morgan, Eli","669212","169","19.5",35.5,"112","87.8","76.4","93","82.6","415","193","391","59",34.9,"15",8.9,5.9
"Smith, Will","519293","169","17.5",36.7,"112.8","88.9","78","93.6","83.4","404","182","378","70",41.4,"10",5.9,3.8
"García, Yimi","554340","169","18.9",26.6,"114","86.5","74.4","92.6","82.1","415","161","377","56",33.1,"11",6.5,4.5
"Santana, Dennis","642701","169","9.7",35.5,"112.6","86.6","75.2","91.7","83.9","402","152","384","56",33.1,"8",4.7,3.1
"García, Luis","472610","169","6.6",27.2,"114","89","78","92.9","88.5","416","126","396","65",38.5,"7",4.1,2.7
"Pineda, Michael","501381","166","16",34.9,"112.7","91.8","82.7","95.6","89","426","180","389","73",44,"17",10.2,8.5
"Holmes, Clay","605280","165","-7.9",17.6,"112.2","89.1","77.9","92.7","88.4","441","78","406","71",43.8,"3",1.8,1.2
"Kennedy, Ian","453178","164","21.5",44.5,"112.9","92.2","83.4","94.5","88.6","428","217","394","74",45.1,"20",12.2,8.6
"Bickford, Phil","641360","164","18.4",28,"113","88.8","77.7","94.2","83.5","440","171","407","57",34.8,"19",11.6,7.7
"Ruiz, José","614179","164","12.8",32.3,"111","89.1","77.7","94.4","85.6","425","170","388","77",47,"14",8.5,5.3
"Ober, Bailey","641927","163","19.5",38,"112.3","90.1","80.1","93","86.6","437","200","403","60",36.8,"19",11.7,8.4
"Stephan, Trevor","663986","163","10.2",27,"111.6","87.5","76.4","90.4","86.3","417","145","405","56",34.4,"5",3.1,1.9
"Houck, Tanner","656557","163","4.5",33.7,"112.5","89.7","79.6","92.8","87.5","404","139","376","64",39.3,"8",4.9,3.2
"Pagán, Emilio","641941","163","12.7",35,"113.8","89.6","78.8","93","87.3","424","171","406","73",44.8,"16",9.8,5.8
"Richards, Trevor","670950","163","17",40.5,"110.5","89.4","79","93","85.2","439","195","399","64",39.3,"18",11,6.4
"Tepera, Ryan","572193","163","16.1",30.1,"111.7","87.4","77.8","90.6","84.6","434","166","405","46",28.2,"9",5.5,3.9
"Davis, Austin","656354","162","16.9",37,"108.8","86.5","74.8","89.7","84.2","429","176","398","50",30.9,"12",7.4,4.5
"Oviedo, Johan","670912","162","10.6",25.3,"111.4","87.3","75.9","91.6","85.8","425","144","407","61",37.7,"10",6.2,4.1
"Soto, Gregory","642397","162","7.7",34,"111","91.4","81.9","93.4","90.8","409","158","401","70",43.2,"10",6.2,3.8
"Stephens, Jackson","623451","162","8.8",32.7,"113.8","87","76.3","90.8","84.6","418","146","409","52",32.1,"8",4.9,3.4
"Neris, Héctor","593576","161","16.6",36,"112.9","89.7","78.5","92.7","88.2","403","177","381","72",44.7,"11",6.8,4.2
"Schreiber, John","670167","160","2.5",25,"108.4","87.2","74.5","92.7","84.1","434","130","409","63",39.4,"8",5,3.1
"Rogers, Taylor","573124","160","12.7",35,"110.5","88.6","76.7","92.5","85.7","457","170","413","65",40.6,"14",8.8,5.1
"Colomé, Alex","517008","160","1.4",38.1,"115.2","90.2","79.3","96.4","85.3","452","149","407","75",46.9,"16",10,7.4
"Chacín, Jhoulys","468504","159","12",37.7,"112.3","89.7","79.5","93","85.4","436","189","414","66",41.5,"13",8.2,5.9
"Givens, Mychal","571710","159","11.9",35.2,"112.6","87.6","75.6","93","84","409","161","396","60",38,"13",8.2,5
"Romano, Jordan","605447","159","12.5",28.3,"114.8","90.3","79.4","92.8","89.4","425","167","398","73",45.9,"11",6.9,4.3
"Rucker, Michael","621074","159","13.4",27,"118.4","89.8","79.7","92.9","88.1","447","160","394","59",38.3,"13",8.2,5.7
"Minter, A.J.","621345","159","18",32.1,"112.2","88.3","77.6","94.2","83","425","175","406","54",34,"14",8.8,5.2
"Ottavino, Adam","493603","158","7.7",29.7,"112","84.8","72.7","89.3","82.3","435","138","397","47",29.7,"5",3.2,1.9
"Peralta, Wandy","593974","158","7.6",23.4,"111.6","85.5","73.1","90","83.7","413","120","405","50",31.6,"7",4.4,3.1
"Mayers, Mike","594577","158","16.9",34.2,"114","91.2","80.9","96.2","86.6","432","188","397","76",48.1,"20",12.7,9
"Hicks, Jordan","663855","158","1.4",28.5,"112.1","86.9","75.8","91.6","84.5","432","126","395","51",32.3,"11",7,4.2
"Poche, Colin","621363","158","22.3",33.5,"110.8","86","74.8","91","85.1","424","176","395","49",31,"14",8.9,5.7
"Estévez, Carlos","608032","157","17.6",38.2,"110.2","89.6","78.6","91.6","88.8","447","189","415","61",38.9,"12",7.6,5.1
"Duran, Jhoan","661395","157","-1.1",25.5,"112.2","88.2","77.2","91.3","87.4","409","114","382","55",35,"7",4.5,2.6
"Floro, Dylan","571670","157","8.6",35,"112.3","87.4","76.7","91.5","84.2","428","158","397","51",32.5,"8",5.1,3.6
"Pérez, Cionel","672335","157","5.1",33.1,"110.9","89.1","78.7","92.6","86.9","403","149","361","62",39.5,"10",6.4,4.3
"Beeks, Jalen","656222","156","9.6",31.4,"112.4","86.7","74.1","93","81.3","443","151","402","58",37.2,"13",8.3,5.2
"Hill, Tim","657612","156","1.6",22.4,"111.3","88.2","78","89.1","88.8","417","111","417","53",34,"2",1.3,1
"Trivino, Lou","642152","155","6.8",32.9,"112.4","88.7","75.4","94.6","86.3","424","139","396","73",47.1,"11",7.1,4.4
"Kimbrel, Craig","518886","155","16",29.7,"110.7","90.7","81.3","93.3","88.9","435","169","403","68",43.9,"14",9,5.4
"Schmidt, Clarke","657376","155","13.5",34.2,"117.3","89.1","78.8","91.5","88.8","394","160","368","58",37.4,"15",9.7,6.4
"Chafin, Andrew","605177","154","11",28.6,"115.4","87.5","76.9","92.7","85.2","410","141","390","52",33.8,"13",8.4,5.3
"Elder, Bryce","693821","154","8.8",30.5,"112.8","88.2","76.9","92.9","86.3","451","145","412","53",34.4,"9",5.8,4
"Sawamura, Hirokazu","617228","154","8.8",32.5,"111.6","88.9","77.5","95.3","85.3","428","145","406","69",44.8,"11",7.1,5
"Martin, Brett","656685","154","6.4",31.8,"111.2","89.5","79.2","93.2","87.2","412","143","391","61",39.6,"8",5.2,3.8
"Lange, Alex","656638","153","4.9",26.1,"109.9","86.1","73.9","93.3","82.1","416","133","403","55",35.9,"8",5.2,3
"Woodford, Jake","663765","152","9.4",25,"117.7","88","76.6","91.9","87.4","412","130","412","55",36.2,"8",5.3,4.3
"Blach, Ty","621389","151","13.6",35.1,"110","87.4","76","91","84.5","438","170","410","56",37.1,"9",6,4.7
"Snead, Kirby","669912","151","11.4",33.8,"109.5","87.8","76.9","90.7","85.3","437","167","411","58",38.4,"10",6.6,4.8
"Iglesias, Raisel","628452","151","17.5",39.1,"112.5","87.3","75.8","90.8","83.5","426","184","403","51",33.8,"16",10.6,6.5
"Jansen, Kenley","445276","151","21.9",28.5,"117.2","87.1","76.5","90.9","82.4","438","187","411","49",32.5,"11",7.3,4.2
"Hentges, Sam","656529","151","-0.2",24.5,"113.2","88.8","78.1","93.3","87.4","425","114","404","53",35.1,"8",5.3,3.3
"Effross, Scott","664123","150","8.7",30,"108","87.3","75.9","92.5","84.4","411","150","403","56",37.3,"6",4,2.6
"Sewald, Paul","623149","149","20.6",33.6,"112.3","86.3","75","93.9","75.4","444","180","386","50",33.6,"14",9.4,5.8
"Scott, Tanner","656945","149","7.6",40.9,"111.6","86.1","74","90.6","82.1","437","151","396","49",32.9,"8",5.4,2.8
"Bush, Matt","456713","149","15.2",30.9,"110.4","90.3","80.9","93.2","88.1","417","172","385","59",39.6,"8",5.4,3.3
"Banks, Tanner","621383","149","9.6",32.9,"116.7","88.1","76.2","91.1","86.3","425","151","392","61",40.9,"11",7.4,5.1
"Bard, Daniel","453268","148","7",22.3,"113.8","87.7","76.7","94.1","85.5","422","130","415","56",37.8,"7",4.7,2.9
"Norris, Daniel","596057","148","12",32.4,"116.8","89.1","78.1","95.1","84.8","434","163","393","60",40.5,"16",10.8,6.4
"Loáisiga, Jonathan","642528","147","3.3",27.9,"114.4","83.9","71.2","90.2","81.8","443","114","409","44",29.9,"3",2,1.5
"Thielbar, Caleb","573204","147","21.5",37.4,"113.4","84.9","73.6","90.2","77","418","182","393","38",25.9,"10",6.8,4.1
"Clarke, Taylor","664199","146","19.1",34.9,"109.2","89.5","80","91.8","89","437","178","396","57",39,"9",6.2,4.4
"Leone, Dominic","608678","146","16.2",34.9,"108.4","89.9","80.5","94.1","85.6","400","179","384","60",41.1,"9",6.2,4.1
"Martin, Chris","455119","145","12.5",34.5,"113.2","88.2","76.4","93.9","86.3","443","148","411","60",41.7,"12",8.3,5.3
"Castellanos, Humberto","528748","145","16.5",39.3,"113","89.6","79.7","92.2","86.6","428","183","407","55",37.9,"10",6.9,5.2
"Henry, Tommy","674072","145","13.7",35.9,"109.6","90","79.4","93.7","88","450","176","394","57",39.3,"13",9,6.3
"Robertson, David","502085","145","12.8",31.7,"109.6","88.6","78.7","94","84.8","410","160","381","56",38.9,"11",7.6,4.2
"Castillo, Diego","650895","145","9",27.6,"114.4","86.4","75.2","92.1","82.8","433","145","408","44",30.6,"11",7.6,5
"Hughes, Brandon","676714","144","19",38.9,"112.4","88.8","78.4","92.3","85.7","443","186","400","54",38.3,"16",11.1,6.7
"Gallegos, Giovanny","606149","144","24",33.3,"113.7","89.8","80.1","93.5","85.1","447","200","421","51",35.4,"13",9,5.5
"Bird, Jake","656234","142","5.4",31,"108.3","91.2","81.5","93.3","89.6","444","142","417","60",42.3,"9",6.3,4.3
"Marte, Yunior","628708","142","9.5",31,"109.7","86.8","75.3","90.1","85.1","419","143","398","53",37.3,"5",3.5,2.3
"Bautista, Félix","642585","141","14.7",31.9,"115.7","86.8","74.7","92.3","83.9","406","157","397","52",36.9,"12",8.5,4.7
"Matz, Steven","571927","141","13.9",39.7,"111.9","88.4","77.6","92.7","84.9","406","174","390","51",36.2,"13",9.2,6.3
"García, Rony","665621","141","18.9",42.6,"112.4","91.5","81.2","94.5","86.7","431","200","397","72",51.1,"23",16.3,11.2
"Jiménez, Joe","641729","141","20",36.9,"111.3","88.6","77.5","90.3","88.3","444","185","413","56",39.7,"11",7.8,4.8
"Abbott, Cory","676265","141","23.8",29.1,"111.4","90.3","80.6","95","82.7","467","206","403","61",43.3,"17",12.1,7.9
"Graterol, Brusdar","660813","141","-0.7",24.1,"111.4","85.5","74.5","90.3","84.1","433","111","416","36",25.5,"6",4.3,3
"Diekman, Jake","518617","140","15.9",38.6,"112","89.8","79.3","94.8","86.8","452","171","410","55",39.3,"10",7.1,3.7
"Familia, Jeurys","544727","139","7.5",32.4,"112.4","90.8","80.4","94.4","88.2","425","157","402","65",46.8,"14",10.1,6.9
"Adam, Jason","592094","138","14.4",29,"113","85.2","74.5","90.8","80.7","406","154","384","38",27.5,"7",5.1,3
"Wilson, Steven","621051","138","26",33.3,"113.7","87.6","76.8","92.6","81","414","198","387","49",35.5,"10",7.2,4.7
"Cabrera, Génesis","650893","138","12.2",33.3,"112.6","86.3","73.9","93.2","80.6","416","156","405","43",31.2,"10",7.2,5.2
"Phillips, Evan","623465","138","15",30.4,"109.8","86.1","74.8","92.1","82.6","416","146","408","43",31.2,"6",4.3,2.6
"Raley, Brooks","548384","137","12.3",34.3,"109.2","86.7","77.1","90.6","83.3","440","165","391","39",28.5,"3",2.2,1.4
"Littell, Zack","641793","137","13.7",29.2,"110.1","88","76.9","94.3","82","417","168","389","51",37.2,"11",8,5.8
"Mayza, Tim","641835","136","0.2",33.8,"118.3","88.6","76.1","93.7","86.1","411","129","391","53",39,"10",7.4,5.2
"Ramirez, Noé","598287","135","14.8",34.1,"111.9","87.8","76.5","91.9","83.9","439","177","398","50",37,"12",8.9,5.6
"Koenig, Jared","657649","135","12.3",28.9,"109.3","90.4","80.3","93.8","88.7","439","151","411","59",43.7,"7",5.2,4
"Megill, Tylor","656731","135","13.5",36.3,"110.8","89.2","78.8","92","87.2","467","170","427","47",34.8,"14",10.4,7
"Festa, Matt","670036","135","17.3",33.3,"112.6","87.2","76.3","90","85.4","451","175","402","42",31.1,"10",7.4,4.6
"De Los Santos, Enyel","660853","135","12",38.5,"111.1","90.6","80.2","95.7","85.7","415","171","408","61",45.2,"13",9.6,6
"Foster, Matt","641582","134","20.4",39.6,"114.6","88.2","77.5","91.9","86","421","179","386","45",33.6,"8",6,4.1
"Jefferies, Daulton","641726","134","11",34.3,"112.7","89.2","78.5","92.6","86.4","428","164","399","52",38.8,"11",8.2,6.4
"Díaz, Alexis","664747","134","21",31.3,"109.8","86.7","75.8","91.9","81.2","420","190","403","44",33.1,"10",7.5,3.9
"Thornton, Trent","663423","134","19.2",37.3,"109.7","90.1","80.2","94.1","88.7","431","182","401","60",44.8,"9",6.7,4.8
"Lambert, Jimmy","669424","134","17.8",32.1,"114","86.7","75.4","91.6","80.6","395","177","391","44",32.8,"6",4.5,2.9
"Muñoz, Andrés","662253","133","7.2",24.1,"112.3","86.2","74.2","89.3","84.6","436","139","400","48",36.1,"7",5.3,2.8
"Long, Sam","669674","133","15.5",34.6,"110.5","88.6","77.7","90.3","87.5","439","174","405","50",37.6,"9",6.8,5
"Richards, Garrett","572070","133","8.7",31.6,"110.5","89.3","79.5","92.5","86.9","424","152","410","52",39.1,"10",7.5,5.4
"Lee, Dylan","669276","132","18.1",34.1,"111.4","88.6","77.8","91.6","85","422","174","402","50",37.9,"7",5.3,3.5
"Rodríguez, Joely","570257","132","5",37.1,"110.5","85.3","73.1","87.2","84.9","413","129","409","42",31.8,"5",3.8,2.3
"Hendriks, Liam","521230","132","17.8",33.3,"112","90.5","80.6","93.4","89.3","469","176","404","52",39.4,"12",9.1,5.1
"Ragans, Cole","666142","131","18.2",36.6,"110.2","87.5","77","91.2","87.1","430","167","390","43",32.8,"9",6.9,5.2
"Hand, Brad","543272","131","14.3",32.8,"107.4","87.2","77.5","90.6","84.3","396","165","387","35",26.9,"7",5.3,3.5
"Howard, Spencer","675921","131","13.8",34.4,"117.9","91.4","81","94.9","88.3","467","186","413","55",42,"14",10.7,7.8
"Stanek, Ryne","592773","131","15",28.2,"109.5","88.9","78.7","92.2","87.9","445","164","418","54",41.2,"5",3.8,2.2
"Abreu, Bryan","650556","130","12.8",25.4,"109.6","86.6","75.4","89","87.5","408","139","407","42",32.3,"5",3.8,2
"Duffey, Tyler","608648","130","9.6",40,"115.4","90.2","79.6","94.1","86.7","429","162","399","56",43.1,"11",8.5,5.9
"Wantz, Andrew","681806","129","21.6",34.9,"112.8","87.8","77","92.1","83.5","429","186","397","45",34.9,"14",10.9,6.9
"Megill, Trevor","656730","129","9.5",38,"110.7","92.2","82.6","96","88.9","414","166","392","62",48.1,"11",8.5,5.6
"Thompson, Ryan","657044","129","6.8",27.1,"110.7","87.8","76.4","92.2","86","414","137","392","48",37.2,"6",4.7,3.3
"deGrom, Jacob","594798","129","15.2",33.3,"111.6","89.3","78.9","93.6","85","441","177","419","41",31.8,"12",9.3,5
"Stammen, Craig","489334","129","6.9",27.1,"111.3","88.7","77.9","93.6","84.3","411","152","392","47",36.4,"9",7,5.1
"Wisler, Matt","605538","127","27.3",31.5,"118.8","87.5","77.5","92.4","81.6","417","193","392","39",30.7,"15",11.8,8.5
"Gott, Trevor","641627","127","13.3",33.1,"111.8","86.7","75.5","92","82.1","435","159","396","40",31.5,"10",7.9,5.4
"Fleming, Josh","676596","127","-3.7",29.9,"114","90.4","79.7","97.7","86.8","428","119","405","55",43.3,"10",7.9,5.9
"Arano, Víctor","644364","127","6.4",32.3,"113.2","85.8","73.2","92.2","83","442","139","395","45",35.4,"7",5.5,3.7
"Hoffman, Jeff","656546","126","22.4",31,"112","89.3","78.8","92.3","87.1","435","196","398","49",38.9,"11",8.7,5.6
"McGee, Jake","459429","126","22.6",33.3,"111.5","90.2","80.3","93","88.4","412","206","394","53",42.1,"15",11.9,9.2
"Bellatti, Andrew","571479","126","20.2",42.9,"110.4","88.3","77.6","91.8","83.2","428","206","394","45",35.7,"16",12.7,6.9
"Brogdon, Connor","641401","126","18.8",36.5,"115","87.4","76.4","92.1","81.8","423","174","387","37",29.4,"8",6.3,4.3
"Pop, Zach","647315","126","1.3",29.4,"110","88.2","76.3","91.4","87.7","409","119","380","57",45.2,"7",5.6,4.5
"Castano, Daniel","641447","125","11",28,"113.5","86.9","75","91.2","85.2","436","141","404","42",33.6,"8",6.4,5.1
"Okert, Steven","595345","125","19.9",30.4,"111.8","86.8","75.8","90","83.7","417","163","388","37",29.6,"7",5.6,3.2
"Swanson, Erik","657024","125","20.3",37.6,"110.3","85","73.1","89.5","82","396","170","375","38",30.4,"8",6.4,3.9
"Danish, Tyler","641501","125","10.1",34.4,"115.2","89","76.6","95","85.6","431","163","388","52",41.6,"13",10.4,7.5
"Brash, Matt","666374","125","6.7",33.6,"117.6","88.8","77.7","92.8","88.6","468","138","414","49",39.2,"6",4.8,2.7
"Helsley, Ryan","664854","125","22.2",27.2,"112","88.8","77.5","92.2","88.3","418","179","394","49",39.2,"11",8.8,4.6
"Bednar, David","670280","124","15.3",37.9,"112.5","90.5","80.4","94","87.4","426","182","402","57",46,"9",7.3,4.3
"McCullers Jr., Lance","621121","123","8",26.8,"111.3","87.7","76.9","91","85.7","429","142","410","40",32.5,"6",4.9,3.1
"Knebel, Corey","608349","123","15",30.9,"112.8","88.7","77.8","93.7","83.9","415","165","406","49",39.8,"7",5.7,3.6
"Domínguez, Seranthony","622554","123","8.9",31.7,"111.9","90.2","79.8","93.3","88.3","429","151","388","56",45.5,"10",8.1,4.8
"Vesia, Alex","681911","122","17.4",35.2,"108.6","87","75.7","92.2","82.3","413","178","402","42",34.4,"8",6.6,3.5
"Peters, Dillon","596071","122","13.8",34.4,"110.8","88.8","78.8","91.8","87.2","433","165","395","44",36.1,"8",6.6,4.8
"Price, David","456034","121","6.9",27.3,"112.8","89.5","78.4","92.3","88","428","139","408","46",38,"9",7.4,5.4
"Sánchez, Cristopher","650911","121","4.9",30.6,"112.5","87.9","76.9","93.6","84.2","410","144","395","46",38,"8",6.6,4.5
"Lawrence, Justin","664875","120","5.9",30,"109.2","87.8","75.7","92.7","84.9","413","141","403","47",39.2,"5",4.2,2.6
"Gutierrez, Vladimir","661269","120","18.6",37.5,"111.6","89.3","78.3","93.6","84.9","453","189","382","51",42.5,"11",9.2,6.1
"Leclerc, José","600917","120","24.2",27.5,"110.3","86.6","75.4","91.6","83.8","429","180","421","39",32.5,"8",6.7,4
"Cotton, Jharel","605194","120","23.9",34.2,"111.8","88.6","79.4","91.7","87.6","444","200","396","37",30.8,"9",7.5,5
"Weaver, Luke","596133","120","11.2",40,"112.5","91.5","81.2","94.8","88.5","456","169","456","54",45,"13",10.8,7.5
"McCarty, Kirk","668948","119","17",36.1,"108.1","89.5","79.7","92.3","88.2","415","176","388","46",38.7,"13",10.9,8.2
"Smith, Drew","622098","119","19.5",34.5,"109.2","90.1","79.7","93.6","87.1","435","185","394","60",50.4,"14",11.8,7.5
"Farmer, Buck","571656","119","14.4",29.4,"109.5","88.2","77.1","93.8","85.2","408","150","404","46",40,"6",5,3
"Strahm, Matt","621381","119","18.3",36.1,"110","87.5","77.4","92.7","84","450","174","405","40",33.6,"9",7.6,4.7
"Garza Jr., Ralph","621248","118","10.4",35.6,"109.3","87.3","75.7","93.4","84.4","419","153","410","45",38.1,"8",6.8,5.2
"Barnes, Matt","598264","118","11.1",28.8,"113","91.1","80.4","93","90","425","172","410","53",44.9,"10",8.5,5.7
"Matzek, Tyler","554431","117","20.5",31.6,"113","88.9","78.5","92.8","85.4","434","183","418","45",38.5,"9",7.7,4.9
"King, Michael","650633","117","8.4",35.9,"109.5","86.2","74.1","89.6","84","406","142","388","42",36.5,"8",6.8,4
"McFarland, T.J.","519008","116","4.1",34.5,"111.6","92.5","83.4","96.5","89.6","495","145","413","60",51.7,"9",7.8,6.2
"Moll, Sam","594580","116","9.5",26.7,"110","87.6","76","93.2","85.8","414","134","391","41",35.3,"6",5.2,3.2
"Cuas, Jose","621016","116","5.2",31,"112.1","85.8","73.1","92.9","81.3","392","137","385","40",34.5,"4",3.4,2.2
"Castillo, Max","666721","116","11.5",32.8,"111.3","90.7","80.1","94.5","89.5","426","156","394","53",45.7,"12",10.3,7.1
"Assad, Javier","665871","116","17.8",32.8,"113","87.5","75.7","91.8","88.4","438","153","400","39",33.6,"6",5.2,3.6
"Baumann, Mike","657508","115","9.5",29.6,"112.9","91.8","82.4","95.5","91","416","144","407","53",46.1,"8",7,5.4
"Miley, Wade","489119","115","10.3",26.1,"115","86.7","74.1","92.4","85.2","407","134","393","41",36.3,"6",5.2,3.8
"Liberatore, Matthew","669461","114","16.4",38.6,"110.3","91.2","81.1","95.5","87.5","436","177","408","55",48.2,"10",8.8,6.2
"Nance, Tommy","667297","114","9.2",32.5,"109","88.5","78.7","91.6","85.9","442","147","400","41",36,"5",4.4,2.6
"Gilbert, Tyler","656457","114","19.1",41.2,"111.6","88.9","78.2","93.3","83.4","425","196","397","48",42.1,"13",11.4,8.9
"Weems, Jordan","607179","113","20.6",34.5,"109.3","90.6","80.8","93.3","89.5","451","191","396","47",41.6,"8",7.1,4.8
"Hader, Josh","623352","113","16.4",45.1,"113.2","87.7","76.2","91.5","83.1","429","196","406","41",36.3,"13",11.5,5.9
"Sandlin, Nick","680704","112","8",25,"110.2","86.5","74.4","90.1","85.4","393","127","382","42",37.5,"5",4.5,2.8
"Snider, Collin","676092","112","6.9",32.1,"113","89.6","78.2","94","86.3","444","140","422","49",43.8,"8",7.1,5.3
"Williams, Devin","642207","111","9.4",30.6,"109.4","84.3","72.6","89.5","80.1","425","136","397","30",27,"1",0.9,0.4
"Peralta, Wily","503449","111","11.1",35.1,"111.9","88.8","78.5","92.3","86.5","405","154","405","43",38.7,"5",4.5,3
"Garrett, Amir","607237","110","17.8",30.9,"117.8","88.3","77.8","92.3","86.5","409","162",,"33",30,"7",6.4,3.6
