"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","ev50","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Knebel, Corey","608349","39","19.7",33.3,"111","86.9","75.4","96","76","402","201","381","12",30.8,"5",12.8,8.1
"Milner, Hoby","571948","39","21.1",41,"107.6","88.2","77","94.5","85","427","186","398","17",43.6,"7",17.9,11.9
"Armstrong, Shawn","542888","39","10.6",35.9,"106.9","88.1","78.7","90.9","85.1","424","180","424","13",33.3,"3",7.7,5.3
"Stock, Robert","476594","38","6.9",39.5,"108.6","92.4","83.8","94.6","92.8","389","135",,"17",44.7,"2",5.3,3.2
"Lauer, Eric","641778","38","23.4",47.4,"113.8","88.6","78.4","90.8","80.6","442","233","425","14",36.8,"3",7.9,4.9
"Valdez, César","491624","38","5.7",26.3,"111.6","89.3","79.1","94.2","85.4","373","145",,"12",31.6,"1",2.6,1.9
"Stashak, Cody","664054","37","17.1",37.8,"108.4","89.6","79","95.9","86","448","194","442","14",37.8,"5",13.5,8.8
"Hahn, Jesse","534910","37","15.7",24.3,"109","86.5","76.2","87","90.1","382","157",,"10",27,"0",0,0
"O'Day, Darren","503285","37","18.6",35.1,"106.5","83.9","72.8","88.5","73.9","429","190","429","8",21.6,"1",2.7,1.5
"Anderson, Shaun","641312","37","17.3",35.1,"106.8","87.8","78.8","91","84.1","401","159","389","12",32.4,"4",10.8,6
"Williams, Taylor","592865","37","11.9",27,"111.9","89.3","77.4","94.3","86.3","402","179","402","15",40.5,"3",8.1,4.5
"Garrett, Amir","607237","36","13.8",25,"107.9","89.1","77.8","94.5","86","410","161","387","15",41.7,"4",11.1,5.8
"Gant, John","607231","36","5.2",22.2,"110.4","89","77.9","90.3","89.6","367","116",,"17",47.2,"1",2.8,1.6
"Morgan, Adam","605388","36","10.6",33.3,"114.2","88.5","77.3","93.1","85","394","167","384","13",36.1,"5",13.9,8.6
"Phillips, Evan","623465","36","14.9",36.1,"106.8","85.1","73.1","88.9","83.4","370","155","365","13",36.1,"1",2.8,1.5
"Chirinos, Yonny","630023","36","19.1",38.9,"113.2","87.3","75.6","95.3","81.6","401","161","391","11",30.6,"2",5.6,3.8
"Middleton, Keynan","641871","36","22.4",36.1,"104.3","87.3","78.6","90.1","79.8","409","217","384","10",27.8,"1",2.8,1.9
"Williams, Devin","642207","36","2.4",27.8,"109.4","83.7","71.2","91.8","79.2","438","128","438","10",27.8,"2",5.6,2
"García, Yimi","554340","36","18",25,"108.3","88.3","78.1","89.4","91.8","384","147",,"11",30.6,"2",5.6,3.3
"King, John","667463","36","4.6",19.4,"107.5","88.9","76.8","92.2","87.2","412","128","396","16",44.4,"1",2.8,2
"Gibaut, Ian","664139","35","11.3",42.9,"108.8","90.3","80.8","93.8","87.7","416","177","411","17",48.6,"2",5.7,3.4
"Rainey, Tanner","663432","35","18.5",34.3,"111.4","91.2","81.8","92.8","87.9","442","212","414","16",45.7,"4",11.4,5.3
"Parker, Blake","453284","35","16.1",37.1,"109.5","88","77.4","94","83.1","386","182","385","13",37.1,"2",5.7,2.9
"Kilome, Franklyn","642584","35","16.9",37.1,"113.8","89.7","76.1","93.6","84.4","415","206","401","16",45.7,"6",17.1,10.3
"Hall, Matt","664180","34","7.6",61.8,"108.9","89","78.2","91.5","85.1","437","189","428","13",38.2,"3",8.8,5.6
"Allen, Logan","663531","34","10.6",32.4,"112.9","90.2","80.6","89.9","91.2","398","160","398","11",32.4,"2",5.9,4.1
"Betances, Dellin","476454","34","10.9",41.2,"102.4","82.5","71.3","88.7","76.7","346","157",,"6",17.6,"0",0,0
"Reed, Cody","642003","34","7.4",41.2,"108.1","87.8","76","91","83.6","418","167","397","14",41.2,"3",8.8,5.5
"Adams, Chance","664856","34","20.8",41.2,"111.3","90.7","81.1","95.7","87.7","418","211","418","14",41.2,"2",5.9,5
"Goudeau, Ashton","623485","34","8",35.3,"108.2","91.9","83.2","96.6","87.5","436","158","404","16",47.1,"4",11.8,10.3
"Pomeranz, Drew","519141","34","15.9",5.9,"103.7","86.7","77.1","92.2","86.3","380","151","380","10",29.4,"1",2.9,1.4
"Alexander, Scott","518397","34","-7.1",20.6,"115.5","90.7","81.5","98.6","87.2","405","88","401","14",41.2,"2",5.9,3.8
"Hader, Josh","623352","34","23.9",26.5,"108","85.4","73.6","92.9","78.7","416","190","402","9",26.5,"5",14.7,6.4
"Garcia, Luis","677651","34","12.6",35.3,"109.7","89.6","80.8","92.5","86.8","436","178","436","13",38.2,"2",5.9,4.1
"Goody, Nick","580792","34","15.2",38.2,"105.4","86.1","75","93.2","79.3","424","195","394","9",26.5,"4",11.8,7.3
"Merryweather, Julian","657240","34","10.2",29.4,"111.2","86.6","75","92.4","82.9","376","143",,"11",32.4,"1",2.9,1.8
"Garcia, Rico","670329","33","12.1",33.3,"107.4","92","83.4","92.4","91.4","402","171","402","16",48.5,"3",9.1,6.8
"Romero, JoJo","668941","33","6.7",33.3,"109.2","87.3","73.9","91.6","87.5","397","120","397","12",36.4,"1",3,2.1
"Hoyt, James","624586","33","14.8",39.4,"112.9","87.7","76","92.5","87.1","400","163","398","12",36.4,"4",12.1,6.5
"Weems, Jordan","607179","33","20.3",39.4,"108.3","90","81.3","88.9","94.7","440","185","440","11",33.3,"4",12.1,6.9
"Smith, Caleb","592761","33","30.7",27.3,"112.8","90.6","82.1","95.9","85.9","444","206","431","13",39.4,"3",9.1,5
"Helsley, Ryan","664854","33","16.9",33.3,"109.6","91.8","83.9","93.6","92.7","402","191","383","15",45.5,"2",6.1,3.8
"Houck, Tanner","656557","32","8.9",34.4,"106.3","87.7","78","94.6","82.5","427","145","427","11",34.4,"2",6.3,3.2
"Castellanos, Humberto","528748","32","10.9",34.4,"105","89.5","80.8","95.3","85.1","386","169","384","10",31.3,"2",6.3,3.9
"Drake, Oliver","543118","32","7.7",25,"118.4","86.5","75.4","94.9","81.2","392","134","382","11",34.4,"2",6.3,4.4
"Rodriguez, Nivaldo","670550","32","16.9",28.1,"108.7","92.2","83.5","92.4","91.3","418","174","410","12",37.5,"3",9.4,6.5
"Gallegos, Giovanny","606149","32","14.9",37.5,"110.4","92.2","82.8","97.2","90.2","406","175","406","13",40.6,"3",9.4,5.3
"Miller, Andrew","453192","31","11",16.1,"108.1","86.6","78.8","90.3","85.5","372","131",,"6",19.4,"0",0,0
"Menez, Conner","669214","31","28.4",25.8,"109.2","85.1","75.4","88.8","86.6","367","186","353","5",16.1,"2",6.5,4.4
"Mejía, Humberto","650668","31","17.7",45.2,"109.5","93","84.4","98.3","80.2","418","250","411","14",45.2,"7",22.6,14.3
"Tarpley, Stephen","605501","31","5.6",25.8,"106.9","89.4","79.1","92.6","87.3","408","140","393","12",38.7,"2",6.5,3.8
"Romano, Jordan","605447","31","-0.5",25.8,"107.4","92.3","84.3","95.9","90.4","401","125","399","16",51.6,"3",9.7,5.3
"Suárez, Andrew","605498","31","13.9",45.2,"106.6","91.9","82.7","95.1","88.1","431","196","378","16",51.6,"6",19.4,14.3
"Sherriff, Ryan","595411","30","4.8",10,"108.4","85","74.4","91.2","84","356","127",,"7",23.3,"0",0,0
"Rodríguez, Joely","570257","30","7.1",33.3,"109.1","88.9","79","95.6","83.7","412","147",,"13",43.3,"3",10,5.8
"Ramirez, Nick","598286","30","10.1",36.7,"107.9","84.4","73.9","87.1","81.7","405","167","377","8",26.7,"2",6.7,4.3
"Smith, Burch","572143","30","21.9",30,"104.6","89.5","81.9","93.3","85","388","199","384","10",33.3,"2",6.7,4.5
"Hess, David","605276","29","17.3",31,"107.3","89.9","82.3","91.3","89.4","405","188","361","10",35.7,"3",10.3,9.4
"Adam, Jason","592094","29","16.8",24.1,"109","84.9","74","88.5","79.4","452","175","398","7",24.1,"1",3.4,1.7
"Crowe, Wil","640444","29","23.1",55.2,"109","90.1","78.6","94.6","89.1","471","233","435","13",44.8,"6",20.7,13
"Mella, Keury","622492","29","11.6",37.9,"110.5","91.6","82","97.5","87.7","416","181","416","14",48.3,"4",13.8,9.5
"Stanek, Ryne","592773","29","20.2",27.6,"110.3","89.8","78","94.1","83.1","431","189","395","13",44.8,"4",13.8,8.3
"Anderson, Nick","623433","29","31.4",34.5,"106.5","89","79.6","95","84.7","427","231","427","12",41.4,"3",10.3,5.2
"Brach, Brad","542960","29","18",20.7,"107.4","83.9","73.1","89.3","76.9","416","176","397","7",24.1,"1",3.4,1.7
"Harvey, Hunter","640451","28","11.3",35.7,"105.3","90.9","81.5","95.7","86.5","406","176","375","14",50,"2",7.1,5.4
"Fulmer, Carson","608334","28","15.2",21.4,"114.1","91.1","82.4","93.6","91.7","453","141","453","11",39.3,"2",7.1,4.3
"Sewald, Paul","623149","28","16.4",42.9,"109.4","85.4","73.4","84.4","85.4","416","176","416","8",28.6,"1",3.6,2.9
"Elledge, Seth","676220","28","16",35.7,"113.1","92","83.8","97.3","89.5","424","198","420","13",46.4,"3",10.7,5.8
"Magill, Matt","543483","28","17.2",25,"112.1","91.1","81.5","90.8","93.1","448","161","424","11",39.3,"3",10.7,6.7
"Neidert, Nick","663734","28","2.7",35.7,"108.6","95.2","87.3","97.3","93.8","429","131","429","18",64.3,"2",7.1,5.9
"Shaw, Bryan","543766","27","4.7",37,"111.7","90.2","80.3","95.2","86.2","410","151","410","11",40.7,"2",7.4,5.3
"Cortes, Nestor","641482","27","21.9",44.4,"105.2","87.4","76.6","92.6","85","402","198","377","10",37,"3",11.1,6.8
"Chafin, Andrew","605177","27","15.1",44.4,"106.3","86.7","75.4","89.6","85.6","398","171","396","10",37,"2",7.4,4.4
"Guilbeau, Taylor","607555","27","15",33.3,"106.7","89.1","80.9","93.7","84.5","374","158",,"9",33.3,"0",0,0
"Grotz, Zac","665093","27","12.4",40.7,"111.9","87.9","74","98.7","81.5","405","169","380","12",44.4,"3",11.1,6.5
"Kimbrel, Craig","518886","27","15.3",55.6,"105.6","91.1","81.4","92.1","88.8","388","201","375","14",51.9,"5",18.5,7.2
"Rosso, Ramón","665759","26","24",46.2,"110.7","93.3","84.2","94","95.4","400","247","398","13",50,"4",15.4,8.7
"Doolittle, Sean","448281","26","31.5",57.7,"107","89.9","80.7","93","94.4","412","256","400","9",34.6,"4",15.4,11.1
"Triggs, Andrew","592811","26","14.2",23.1,"106","90.9","82","95.5","87.6","409","168","390","13",50,"3",11.5,7.7
"Stephenson, Robert","596112","26","26.1",38.5,"109.1","91.2","81.3","95","90.3","434","237","387","14",53.8,"6",23.1,14
"Bashlor, Tyler","641341","26","10.7",42.3,"107.8","91.8","83.3","90.5","93.3","436","162","402","10",38.5,"1",3.8,2.6
"Kelly, Joe","523260","26","-3.6",30.8,"101.7","88.2","79.2","92.6","86.5","345","129",,"9",34.6,"0",0,0
"Quintana, Jose","500779","26","9.6",42.3,"112","94.5","84.6","93.9","95.2","404","170","404","13",50,"2",7.7,4.9
"Leone, Dominic","608678","26","7.9",61.5,"111","87","71.9","96","66.6","429","213","415","13",50,"5",19.2,10.6
"McGowin, Kyle","641851","26","16.7",34.6,"103.1","85.2","73.2","83.8","87","419","170","412","7",26.9,"2",7.7,4.3
"Roe, Chaz","475054","26","21.5",46.2,"105.2","86.1","76.8","85.6","94.2","361","200",,"7",26.9,"0",0,0
"Kittredge, Andrew","552640","26","3",34.6,"110.2","92.2","84.7","91.9","92.9","367","146",,"9",34.6,"1",3.8,3.2
"Leibrandt, Brandon","605335","26","20.2",30.8,"107.7","89.6","81.6","92.5","85.8","387","177",,"10",38.5,"1",3.8,2.8
"García, Luis","472610","25","13.8",44,"111.9","92.6","84","96.4","91.3","426","167","426","12",48,"3",12,6.7
"Burrows, Beau","663366","25","12.6",32,"114.7","90","81.8","91.9","87.3","411","186","389","7",28,"3",12,10
"Bednar, David","670280","25","13.5",40,"108.8","93.7","85.2","96.4","89.5","417","203","417","14",56,"2",8,6.3
"Banda, Anthony","607455","25","9.9",32,"109.6","88.5","77.8","92.8","85.8","455","167","455","10",40,"3",12,8.3
"Webb, Jacob","657097","25","9.3",20,"109.6","89.8","81.5","92.8","89","383","118",,"9",36,"1",4,2.5
"Davis, Austin","656354","25","6.6",24,"108.1","89.7","79","94","87.8","376","135","371","10",40,"2",8,6.3
"Avilán, Luis","501593","25","15.7",32,"110.6","87.5","78.6","90.8","84.4","426","171","408","6",24,"2",8,5.1
"Santos, Antonio","665733","25","12.7",48,"112.3","94.1","85.1","92.6","96.9","438","196","438","12",48,"4",16,11.4
"Rodón, Carlos","607074","25","23.8",44,"113.3","88.8","78.5","92.5","88.3","397","189","395","10",40,"2",8,5.7
"Sparkman, Glenn","642098","24","16.7",20.8,"108.7","89.7","78.9","91.4","91","387","147",,"8",33.3,"2",8.3,7.4
"Lucchesi, Joey","664192","24","12.8",45.8,"106.5","80.3","67.1","85.6","73.2","350","158",,"5",20.8,"0",0,0
"Littell, Zack","641793","24","14.6",41.7,"108.4","87.8","76.4","89.3","84.6","441","209","398","9",37.5,"5",20.8,16.1
"McClain, Reggie","596035","24","15",25,"101.8","86.5","76.7","93.1","80.3","354","144","347","9",37.5,"0",0,0
"McCarthy, Kevin","641838","24","6.5",37.5,"105.4","86.6","73.8","89","86.9","402","158","382","11",45.8,"1",4.2,3.4
"Alvarado, José","621237","24","10.4",37.5,"107.5","87.1","76.2","89.3","90.1","405","165","405","8",33.3,"4",16.7,8.9
"Thornton, Trent","663423","24","16.6",54.2,"104.5","89.1","78.5","90.6","89.3","386","198",,"10",41.7,"2",8.3,6.1
"Guerra, Deolis","500610","24","4.7",25,"110.2","85.9","68.7","94.8","81.7","403","139","386","11",45.8,"4",16.7,11.1
"De Jong, Chase","608328","24","18.6",37.5,"112.5","90.3","82.7","92.6","87.1","418","191","403","6",25,"2",8.3,5.3
"Feyereisen, J.P.","656420","24","20.1",25,"104.6","87.4","77","93","82.7","410","197","383","9",37.5,"3",12.5,8.1
"Swanson, Erik","657024","24","15.7",45.8,"109","93.5","84.7","96.7","87.7","410","201","381","14",58.3,"4",16.7,10.8
"Taylor, Josh","657031","23","11.1",34.8,"109.5","88.4","76.5","93","83.3","426","172","418","11",47.8,"2",8.7,5.6
"Pazos, James","572021","23","17.6",39.1,"110.1","91.6","80.8","91.2","98.4","435","229","418","11",47.8,"2",8.7,6.9
"Burdi, Zack","641420","23","13.5",43.5,"109.7","94.1","84","99.7","89.9","405","207","391","15",65.2,"5",21.7,13.5
"Stiever, Jonathan","680692","22","16.2",31.8,"110.9","91.4","79.6","97.2","90.6","447","180","414","14",63.6,"5",22.7,17.2
"Brogdon, Connor","641401","22","17",22.7,"116.1","90.1","79.1","92.9","85.1","404","178","378","10",45.5,"2",9.1,4.5
"Bailey, Brandon","669064","22","27.2",36.4,"109.9","86.1","76.8","85.6","85.1","445","179","445","5",22.7,"1",4.5,3.3
"Crismatt, Nabil","622503","22","1.3",31.8,"110.4","91.3","82.2","96.6","86","421","170","404","9",40.9,"1",4.5,3.2
"Bailey, Homer","456701","22","13.5",50,"108.5","91.8","81.1","93.8","90.3","438","180","438","11",50,"1",4.5,3
"Garrett, Braxton","666129","21","8.8",33.3,"108.2","88.8","79","92.7","86.4","436","151","413","8",38.1,"3",14.3,8.8
"Brennan, Brandon","592165","21","21.2",33.3,"106.7","93","84.4","94.7","93","414","185","411","12",57.1,"3",14.3,9.1
"Poppen, Sean","664092","21","7.9",28.6,"104.4","88.6","80.4","90.2","90.4","335","121",,"6",28.6,"0",0,0
"Braymer, Ben","664069","21","19.3",33.3,"104.5","90.4","82","91.4","89.8","342","210",,"10",47.6,"0",0,0
"Zimmermann, Bruce","669145","20","12.4",25,"108.8","95","87.6","96.9","93.1","389","176","379","9",45,"2",10,6.5
"Zimmermann, Jordan","519455","20","4.2",45,"106.4","87.3","74.3","88.2","86.1","355","140",,"9",45,"1",5,3.6
"Diehl, Phillip","670426","20","10.3",35,"103.4","90.7","83.6","94.1","87.2","444","173","434","7",35,"2",10,8
"Shafer, Justin","596101","20","37.7",50,"112.9","89.2","77.9","91.2",,"441","264","435","8",40,"4",20,13.3
"Suárez, Ranger","624133","20","15",30,"107","85.5","72.6","91.8","81.3","413","158","413","7",35,"1",5,3.8
"Mujica, José","620445","20","13",40,"110.1","91.9","81.5","92","93.6","414","175","384","9",45,"1",5,4.3
"Smith, Drew","622098","20","21.9",35,"108","88","79","94.4","77.7","453","205","415","5",25,"2",10,6.9
"Speier, Gabe","642100","20","9.6",45,"104.4","89.1","79.7","88.2","93.1","394","168","394","9",45,"1",5,3.3
"Strasburg, Stephen","544931","20","19.6",30,"104","90.7","81","93.6","87.9","371","172","350","10",50,"0",0,0
"Sharp, Sterling","643532","20","-3.2",30,"109.2","84.1","69.7","100","74.8","408","136","408","7",35,"3",15,10.3
"Volquez, Edinson","450172","20","13.9",40,"103.3","82.4","69.8","91.6","81.3","395","135",,"5",25,"1",5,3.8
"Jurado, Ariel","642558","19","19.8",36.8,"105.8","91.6","82.5","97.4","89.5","408","170","408","10",52.6,"3",15.8,14.3
"Davis, Wade","451584","19","15.7",47.4,"110.4","85.5","71.8","96.9","71.7","440","202","421","8",42.1,"4",21.1,16
"Biagini, Joe","607352","19","7.9",42.1,"110.1","93.4","84.8","94.5","92.2","394","160","394","10",52.6,"1",5.3,3.7
"Rodríguez, Dereck","605446","19","23",63.2,"111.1","90","81.5","91.9","77.4","454","266","417","7",36.8,"3",15.8,12.5
"Bummer, Aaron","607481","19","-8.7",21.1,"109","94.2","85.6","95.1","93.8","388","91",,"9",47.4,"1",5.3,2.6
"Tinoco, Jesus","622786","19","-0.3",5.3,"104.4","83.9","72.2","98.4","82.3","342","83",,"4",21.1,"0",0,0
"Schmidt, Clarke","657376","19","14.2",31.6,"106.2","88.1","78.2","91.8","86.6","402","168",,"6",31.6,"2",10.5,6.1
"Pérez, Cionel","672335","18","3.8",27.8,"104.9","90","81.7","91.5","89.6","373","105",,"6",33.3,"0",0,0
"Murphy, Patrick","641907","18","2.7",44.4,"107.8","90","81.3","91.1","88.9","356","141",,"6",33.3,"0",0,0
"Chacín, Jhoulys","468504","18","20.3",61.1,"101.5","84.4","75.2","89","64.8","381","225","355","3",16.7,"0",0,0
"Crick, Kyle","605195","18","16.1",50,"105.1","79.5","65.1","82.9","77.9","344","153",,"4",22.2,"0",0,0
"Topa, Justin","623437","18","-2.2",38.9,"106.8","87.8","76.6","96.8","80.6","416","135","416","7",38.9,"2",11.1,6.7
"Hernández, Darwinzon","650382","18","13.6",22.2,"102.6","84.4","71.9","92.6","84.7","350","143",,"6",33.3,"0",0,0
"Chapman, Aroldis","547973","18","24.7",38.9,"106.8","83.1","71.4","86.6","82.6","426","217","409","5",27.8,"2",11.1,4.4
"Montgomery, Mike","543557","18","8",38.9,"109.8","90.1","79.2","94.2","86.9","389","166","377","7",38.9,"2",11.1,8.7
"Reid-Foley, Sean","656887","18","14.7",5.6,"110.7","88","75.5","94.9","87.5","308","107",,"6",33.3,"0",0,0
"Alvarez, Jose","501625","18","2.8",27.8,"105.5","86.3","74","88.2","83.2","377","119",,"7",38.9,"1",5.6,3.7
"Espino, Paolo","502179","18","16",50,"106.1","87.3","76.2","91.4","82.3","399","172","399","6",33.3,"3",16.7,11.1
"Grimm, Justin","518748","17","28.9",52.9,"105.8","90.9","81.9","93.3","89","393","231","384","8",47.1,"3",17.6,11.1
"Miller, Tyson","668338","17","3.5",29.4,"107","90","80.2","99.3","83.5","420","152","420","8",47.1,"2",11.8,10
"Leyer, Robinson","622490","17","15.9",52.9,"108.6","88.8","77.5","91.4","84.8","419","201","395","7",41.2,"3",17.6,8.8
"Sánchez, Ricardo","645307","17","15.6",23.5,"106","88.9","80.5","93.3","86.4","382","181","382","7",41.2,"1",5.9,3.7
"Thornburg, Tyler","592804","17","31.6",41.2,"100.1","91.1","85.6","92.5","94.7","392","195",,"7",41.2,"1",5.9,3.1
"Heller, Ben","621294","17","18.5",47.1,"107.5","88.8","79.5","96.6","77.7","422","199","405","6",35.3,"1",5.9,3.7
"Irvin, Cole","608344","17","17.2",35.3,"108.3","90.4","80.1","90.5","91.5","438","171","438","9",52.9,"1",5.9,4.5
"Sobotka, Chad","656977","16","22.6",62.5,"109.8","95","88.1","97.8","90.1","395","269",,"8",50,"3",18.8,15
"Bard, Luke","572703","16","27.9",37.5,"105.7","92.4","84.6","97.4","84.4","414","212","397","8",50,"4",25,17.4
"Bergen, Travis","664157","16","10.5",31.3,"107.3","92","83.5","96.2","89.6","416","164","416","7",43.8,"2",12.5,5.6
"Gilmartin, Sean","543219","15","13.7",20,"106.8","89.9","80.6","91.4","88.6","408","180","402","5",33.3,"2",13.3,8.3
"Del Pozo, Miguel","600887","15","1.2",53.3,"109.4","97.9","89.8","101.4","93.3","398","185",,"10",66.7,"4",26.7,16
"Suarez, José","660761","15","7.2",40,"107.9","91.2","80.9","99.1","82.1","405","151","405","10",66.7,"3",20,13
"Buchter, Ryan","488748","15","27",40,"107.7","92.3","84.7","94.6","83.1","426","239","414","8",53.3,"2",13.3,6.9
"Vesia, Alex","681911","15","27.2",33.3,"111.5","91.6","83.1","95.2","76.2","453","242","409","7",46.7,"2",13.3,7.4
"Yajure, Miguel","664337","15","14.9",26.7,"108.2","94.6","87.2","96.8","91.4","404","195","404","11",73.3,"2",13.3,6.9
"Bolaños, Ronald","671790","15","5",33.3,"106.6","92.4","85.4","94.9","90.6","415","161","413","6",40,"2",13.3,9.5
"Kaminsky, Rob","641739","15","3.5",26.7,"107.3","90.3","83.6","94.9","87.2","356","135",,"5",33.3,"0",0,0
"De León, José","592254","14","13",35.7,"113.3","86","76.4","90","87.5","444","160","444","2",14.3,"1",7.1,2.9
"Baez, Michel","673258","14","14",42.9,"105.7","92.1","85.2","94.9","87.1","397","193",,"4",28.6,"1",7.1,4.3
"Frankoff, Seth","571676","14","25.4",21.4,"102.3","81.2","70","87.1","74.1","373","196",,"4",28.6,"0",0,0
"Farrell, Luke","608652","13","25.4",23.1,"103.8","92.3","84.2","94.8","99.8","409","164","409","6",46.2,"3",23.1,11.1
"Fletcher, Aaron","667465","13","7.7",38.5,"108.4","92","82.8","97.7","89.7","379","149","379","6",46.2,"2",15.4,6.9
"Kelley, Trevor","665001","13","12.4",38.5,"106.6","87.8","76.3","95.9","77.2","430","201","400","5",38.5,"1",7.7,5.3
"Moran, Brian","572383","13","9.4",38.5,"104.9","91.4","83.1","97.9","83.9","427","197","427","6",46.2,"1",7.7,3.7
"Yates, Kirby","489446","13","14.9",38.5,"108","86.2","74.8","87","84.9","409","160","409","4",30.8,"1",7.7,4
"Rosario, Randy","600968","13","6.9",46.2,"108.2","91.3","83.3","89.7","92.7","411","158","411","5",38.5,"1",7.7,4.8
"Devenski, Chris","606965","13","16.5",30.8,"107.3","89.9","80.4","94.4","94.4","360","134","360","6",46.2,"1",7.7,4.8
"Verlander, Justin","434378","13","10.1",7.7,"110.9","90.4","79.9","98","85.6","438","146","410","7",53.8,"2",15.4,9.5
"Osuna, Roberto","532077","13","2.2",30.8,"100.1","83.7","72.2","90.8","84.2","356","104",,"4",30.8,"0",0,0
"Eibner, Brett","518649","13","11.5",69.2,"109.6","90.9","80.1","96.2","82.9","450","213","427","6",46.2,"3",23.1,14.3
"Sborz, Josh","622250","13","17.4",30.8,"106.8","92.9","87.4","93","92.8","412","222","412","6",46.2,"1",7.7,6.3
"Bourque, James","630263","13","13.4",53.8,"108.7","94.8","87.4","98.4","82.7","408","249","408","6",46.2,"3",23.1,15.8
"Tapia, Domingo","593619","13","12.5",7.7,"105.6","89.4","82.2","96.4","81.2","371","159","371","6",46.2,"0",0,0
"Crochet, Garrett","676979","13","14.2",7.7,"110.3","90","80.1","96.3","87.1","365","115",,"6",46.2,"0",0,0
"Mears, Nick","683232","12","13.8",33.3,"109.3","93.4","85","95.1","91.1","400","167","400","5",41.7,"1",8.3,3.8
"Davidson, Matt","571602","12","19.8",58.3,"110.3","93.2","83","95","94.4","417","229","417","7",58.3,"3",25,20
"Lewicki, Artie","592499","12","18.2",66.7,"105","92.7","86.7","93","91.2","370","256",,"5",41.7,"1",8.3,5.6
"Freeman, Sam","518693","12","16.4",16.7,"103.9","86.3","77.2","90","83.7","379","150",,"4",33.3,"0",0,0
"Carroll, Cody","606944","12","15.6",50,"107","96.5","89.9","97.6","94.4","356","220",,"8",66.7,"0",0,0
"Fernández, Junior","658551","12","16.1",50,"105.2","90.8","81.1","94.2","87.7","387","187","365","7",58.3,"2",16.7,12.5
"Blewett, Scott","656240","11","10.5",45.5,"107.8","92.9","82.2","98.7","90.2","393","190",,"6",54.5,"2",18.2,12.5
"Strickland, Hunter","519326","11","-1.5",36.4,"105.7","80.7","67","86","78.7","352","117",,"3",27.3,"0",0,0
"Harvey, Joe","642840","11","12.3",36.4,"105.7","91.7","85.8","93.3","88.7","412","203",,"4",36.4,"1",9.1,7.1
"Ríos, Yacksel","605441","11","6.7",27.3,"102","81.5","69.9","87.6","76","338","114",,"3",27.3,"0",0,0
"Rusin, Chris","543734","11","21.1",45.5,"106.8","94.4","87.4","92.4","98.7","412","197","412","5",45.5,"2",18.2,11.8
"Quijada, José","650671","11","15.2",36.4,"106.7","87.6","76.2","91.1","81.5","438","182","438","4",36.4,"1",9.1,5
"Whitley, Kodi","676831","11","11",45.5,"105.9","87.3","77","95.5","72.9","430","220","430","4",36.4,"2",18.2,11.8
"Ramos, AJ","573109","11","24.2",54.5,"106","87.2","80.5","88.9","79.3","410","242","410","2",18.2,"2",18.2,13.3
"García, Edgar","658305","11","26.6",27.3,"109.4","91.4","81.3","92.9","87.8","392","210","372","5",45.5,"2",18.2,12.5
"Medina, Adonis","658431","11","-15.7",0,"99.8","73.5","62.2","99.8","69.5","200","38",,"1",9.1,"0",0,0
"Doyle, Tommy","656382","11","8.6",45.5,"106.4","87.8","76.6","91.9","84.4","302","179",,"4",36.4,"0",0,0
"Cederlind, Blake","664977","11","6.6",36.4,"109.1","89.9","80.3","87.4","91.3","383","143",,"4",36.4,"1",9.1,6.3
"Hamilton, Ian","641656","11","17.2",45.5,"108","89.3","79","89.9","87.7","331","175",,"4",36.4,"0",0,0
"Gaviglio, Sam","543208","11","26.4",45.5,"107","95.8","90.4","95.8","94.9","372","264",,"5",45.5,"1",9.1,5.9
"Hamels, Cole","430935","11","18.9",45.5,"104.1","88.9","79.6","99","84","370","183",,"5",45.5,"2",18.2,14.3
"Kaprielian, James","621076","11","18.8",36.4,"104","88.7","79","97.9","73.2","412","237","398","6",54.5,"4",36.4,23.5
"Keller, Kyle","664918","10","20.8",40,"95","82","75.4","84.2","81.6","340","146",,"1",10,"0",0,0
"Wahl, Bobby","592833","10","26.9",50,"105.5","95.6","90.4","94.9","100.2","451","251","425","5",50,"2",20,18.2
"Jefferies, Daulton","641726","10","23.1",30,"110.8","91.7","82","101.2","88.4","431","167","387","4",40,"1",10,7.7
"Edwards Jr., Carl","605218","10","12.4",10,"101.3","91.6","84.8","99","87","384","121",,"5",50,"0",0,0
"Kline, Branden","571858","10","16.4",40,"109","92.9","83.8","92.9","92.7","380","218",,"4",40,"2",20,10
"Holt, Brock","571788","10","21.9",40,"105.8","94.2","86","98.4","90.1","391","177","391","5",50,"1",10,10
"Blackburn, Paul","621112","10","17.8",20,"102.9","85.9","75.2","85","92","354","141",,"3",30,"0",0,0
"Romero, Seth","656913","10","1.5",30,"107.3","77.3","62.1","91.7","59.3","394","151","394","2",20,"1",10,5.6
"Waddell, Brandon","663399","10","12.5",30,"107.7","81.5","67.7","102.7","71.6","362","141",,"3",30,"0",0,0
"Arcia, Orlando","606115","10","20.6",40,"103.3","90.7","82.1","89.6","95.2","418","227","418","4",40,"1",10,9.1
