"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","ev50","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Steckenrider, Drew","608716","188","16.5",31.4,"114.8","90.7","82.1","93.3","90.4","424","170","394","72",38.3,"10",5.3,3.7
"Kittredge, Andrew","552640","187","5",29.4,"116.1","88.9","78.1","92.6","86.9","453","139","393","70",37.4,"14",7.5,5
"Estévez, Carlos","608032","187","12.9",33.2,"109.8","90.5","81","91.1","90.6","453","168","405","74",39.6,"14",7.5,5.2
"Dobnak, Randy","677976","187","2.3",31,"118.3","91.7","79.7","97.7","88.4","425","132","398","104",55.6,"19",10.2,8.3
"Hand, Brad","543272","185","14.4",36.2,"114.2","88.2","76.4","92.2","84.8","443","174","394","69",37.3,"16",8.6,5.8
"Canning, Griffin","656288","185","16.8",32.4,"111.3","89.6","78.8","94.5","85.1","451","180","404","73",39.5,"17",9.2,6.1
"Barlow, Scott","605130","185","14.6",33.5,"119","88.3","77.8","92.4","84.2","424","171","409","68",36.8,"15",8.1,4.9
"Peterson, David","656849","184","10.3",38,"117.3","90.4","79","96.7","85.1","451","164","412","79",42.9,"18",9.8,6.3
"Floro, Dylan","571670","183","9.1",31.1,"109.4","85.9","74.1","91","82.5","392","145","388","59",32.2,"10",5.5,3.7
"Guerra, Deolis","500610","183","22",30.1,"112.1","85.6","73.9","91.8","80.2","426","180","393","62",33.9,"13",7.1,4.8
"Ruiz, José","614179","183","14.5",33.9,"116","92.1","83.2","95.2","90.2","416","173","395","90",49.2,"15",8.2,5.5
"King, Michael","650633","182","7.6",35.2,"117.2","88.7","76.9","93.8","85","429","157","397","79",43.4,"14",7.7,5.1
"Plutko, Adam","592644","181","23.2",38.7,"113.1","91.3","81.9","93.4","89.1","439","204","401","72",39.8,"21",11.6,8.2
"García, Jarlín","606424","181","12.6",35.4,"110.8","89.7","79","93.6","86.4","419","172","400","73",40.3,"13",7.2,4.8
"Chafin, Andrew","605177","181","12.7",30.9,"109.3","87.7","77","92.8","83.3","447","153","411","61",33.7,"11",6.1,4.1
"Holmes, Clay","605280","181","-6.5",21,"111.4","87.1","75.8","91.2","85.9","423","92","407","63",34.8,"7",3.9,2.4
"Bard, Daniel","453268","181","12.7",38.7,"111","88.6","77.5","92","85.6","416","164","383","72",39.8,"10",5.5,3.3
"Melancon, Mark","453343","180","-0.5",33.3,"109.6","86.6","74.3","91.7","83.5","406","126","396","65",36.1,"11",6.1,4.2
"Robles, Hansel","570663","179","11.9",30.7,"111","91.1","80.3","96.6","86.8","424","167","404","85",47.5,"20",11.2,6.7
"Cabrera, Génesis","650893","178","13.2",28.1,"112.7","88.3","78.3","92.9","84.9","461","163","419","62",34.8,"10",5.6,3.4
"Wittgren, Nick","621295","178","8.6",36,"112.1","91.9","81.6","95.3","89.4","449","166","388","91",51.1,"21",11.8,8.1
"Castro, Miguel","612434","177","8.5",34.5,"115.7","86","73.7","91.5","81.9","437","140","398","60",33.9,"12",6.8,4
"Neris, Héctor","593576","176","11.7",27.3,"113.3","86.6","74.2","93.3","81.5","434","154","394","63",35.8,"11",6.3,3.5
"Romo, Sergio","489265","176","17.4",35.2,"110","84.9","74.3","90.6","78.8","440","172","398","41",23.3,"13",7.4,5
"Quintana, Jose","500779","176","12.7",38.1,"116.4","90.6","79.2","94.9","87.3","446","162","400","80",45.5,"21",11.9,7.1
"Tomlin, Josh","458708","175","18.1",38.3,"111","89.1","78.8","91.9","87.1","464","186","402","69",39.4,"15",8.6,6.9
"Bass, Anthony","542914","175","10.7",33.7,"111.9","88.9","77.8","93.3","85.7","428","170","399","70",40,"15",8.6,5.8
"Maton, Phil","664208","174","12.9",37.4,"112.4","88","77.7","92.1","83.9","451","176","399","57",32.8,"13",7.5,4.4
"Pagán, Emilio","641941","174","26.5",42,"110.6","90.4","80.3","94.3","84","410","220","389","79",45.4,"24",13.8,9.1
"Treinen, Blake","595014","173","10.4",20.2,"112.1","83.3","69.7","89.2","81.6","393","128","380","47",27.2,"4",2.3,1.4
"Stephan, Trevor","663986","173","16.5",40.5,"115.7","89.7","78.8","94.6","84.2","429","194","397","74",42.8,"27",15.6,9.6
"Young, Alex","622065","173","9.9",38.2,"111.9","90.2","80.5","93","88.1","463","158","411","69",39.9,"16",9.2,6.5
"Bleier, Richard","542947","172","-5.2",26.2,"115.5","88","75.8","93.6","86.3","421","103","383","67",39,"7",4.1,3.1
"Kremer, Dean","665152","172","21.2",39.5,"119.4","93.1","83.8","96.6","91.7","426","191","390","78",45.3,"24",14,9.8
"Houck, Tanner","656557","171","10",30.4,"113.6","87.2","75.4","89.7","87.5","414","144","387","60",35.1,"14",8.2,4.9
"LeBlanc, Wade","453281","171","16.7",39.2,"112.8","87.8","77.3","91.5","85.2","432","180","405","63",36.8,"15",8.8,6.8
"Hill, Tim","657612","170","2.8",22.9,"112.4","87.4","74.8","91.9","85.9","444","126","404","66",38.8,"13",7.6,5.1
"McGee, Jake","459429","169","20.5",30.8,"110","90.9","81.1","94.2","89.2","431","179","405","78",46.2,"11",6.5,4.6
"Carrasco, Carlos","471911","169","10.4",34.9,"114.2","89","77.8","93.9","83.1","434","169","408","65",38.5,"14",8.3,5.9
"Reyes, Alex","621052","168","17.7",31.5,"107.6","87.2","76.6","92","83.2","422","176","396","58",34.5,"8",4.8,2.5
"Cisnero, José","542585","168","14",33.9,"114.1","87.1","75.3","91.4","85.5","451","152","421","54",32.1,"11",6.5,4.2
"Misiewicz, Anthony","664948","167","13.1",29.9,"115.6","90.7","80.1","94.4","88.6","431","165","395","75",44.9,"13",7.8,5.5
"Brogdon, Connor","641401","166","15.5",26.5,"114.5","85.9","74.3","89.4","84","422","149","394","52",31.3,"9",5.4,3.8
"deGrom, Jacob","594798","166","13.7",30.1,"112","87.7","76.2","92.9","84.5","426","159","400","61",36.7,"11",6.6,3.4
"Thielbar, Caleb","573204","166","20.8",32.5,"113.5","88.4","76.9","94.1","81.7","437","191","409","65",39.2,"20",12,7.5
"Stanek, Ryne","592773","165","18.6",36.4,"112.5","91","81","94.8","88","446","192","405","72",43.6,"16",9.7,5.5
"Duffy, Danny","518633","165","17.7",39.4,"113.6","89.5","78.8","93.1","87.9","439","185","421","67",40.6,"11",6.7,4.4
"Allen, Logan","663531","164","8.8",35.4,"118","90.2","79.6","94.4","86.1","442","164","409","74",45.1,"17",10.4,7.7
"de Geus, Brett","676969","164","5",35.4,"117","89.7","79.2","91.7","88.8","427","148","407","63",38.4,"10",6.1,4.2
"Mejía, J.C.","650496","164","8",31.1,"116.4","91","80.6","94.8","88.8","446","157","402","75",45.7,"14",8.5,5.9
"Duffey, Tyler","608648","163","10.3",28.2,"112.3","91.4","82.5","93.6","90","407","155","386","74",45.4,"9",5.5,3.5
"Littell, Zack","641793","163","12",28.8,"113.7","90.4","79.9","93.4","88.7","430","159","393","75",46,"13",8,5.2
"Smith, Will","519293","163","20.7",36.8,"115.7","88.7","77.5","92","86.6","419","193","395","67",41.1,"15",9.2,5.3
"Holland, Greg","518813","163","12.1",38,"116","88.8","77.2","95","82.5","435","175","405","67",41.1,"23",14.1,9.5
"Pop, Zach","647315","163","3.7",24.5,"113.3","86.1","73.5","91.9","83.3","409","128","396","54",33.1,"10",6.1,4.1
"Ottavino, Adam","493603","163","11.8",31.9,"118.4","86.1","74.8","91.1","81.6","448","159","401","49",30.1,"8",4.9,2.9
"Staumont, Josh","622251","163","18",36.2,"112.3","91.7","82.4","93.7","91.6","434","183","405","74",45.4,"14",8.6,5.3
"Watson, Tony","453265","163","10.5",31.9,"114.3","86","73.8","92.4","81.5","419","156","405","49",30.1,"10",6.1,4.4
"Shreve, Chasen","592741","161","16.7",33.5,"109","88","78.8","92.6","84.3","435","173","404","49",30.4,"11",6.8,4.7
"Montero, Rafael","606160","161","5.9",29.8,"110.5","86.7","75.3","89.7","85.5","413","130","399","55",34.2,"8",5,3.6
"Sulser, Cole","642121","161","14.9",29.2,"113.2","88.1","76.8","91.5","86.7","453","166","387","64",39.8,"13",8.1,5.1
"Strickland, Hunter","519326","160","20.3",33.8,"112.4","86.9","76.1","92.3","80.5","452","176","414","47",29.4,"14",8.8,5.8
"Voth, Austin","608723","160","15.4",40.6,"111.4","88.6","76.5","93.3","84.8","432","169","410","66",41.3,"18",11.3,7.3
"Familia, Jeurys","544727","160","4.9",30.6,"111.4","88.1","76.7","93.2","84.5","439","134","396","63",39.4,"10",6.3,3.8
"Jackson, Luke","592426","160","6.2",28.7,"116.4","90.5","80.2","94.8","87.9","470","143","420","66",41.3,"13",8.1,5
"Bradley, Archie","605151","159","6.7",29.6,"113.4","86.9","74.6","92.9","84.4","420","131","378","62",39,"10",6.3,4.5
"May, Trevor","543507","159","17.4",30.8,"110.6","88.6","78.4","92.8","83.2","446","185","410","54",34,"12",7.5,4.5
"McHugh, Collin","543521","159","15.6",30.2,"110","86.7","75.6","90.2","86.2","408","162","389","47",29.6,"4",2.5,1.6
"Soto, Gregory","642397","159","11.1",26.4,"111.9","89.1","78.5","92.7","87","431","151","392","57",35.8,"11",6.9,4
"García, Yimi","554340","158","15.4",35.4,"115.4","89.4","79.2","93.1","87.9","454","169","416","59",37.3,"14",8.9,5.9
"Norris, Daniel","596057","158","10.2",30.4,"113.3","92.3","83.5","95.4","90.8","422","153","400","72",45.6,"10",6.3,4
"Brentz, Jake","641394","158","7.5",35.4,"109","89.4","78.9","93.6","85.8","439","156","400","61",38.6,"13",8.2,4.7
"Steele, Justin","657006","157","8.3",29.3,"112.1","87.9","77","91.1","86.2","457","143","401","55",35,"9",5.7,3.6
"Iglesias, Raisel","628452","157","13.9",33.1,"112.5","86.2","74.1","91.6","80.2","422","171","396","53",33.8,"14",8.9,5.1
"Anderson, Chase","502624","157","13.5",34.4,"114.2","85","70.9","93.2","75.5","437","171","401","56",35.7,"14",8.9,6.5
"Kopech, Michael","656629","157","18.6",31.2,"110.3","88.3","78.2","92.8","84.5","441","172","399","55",35.7,"14",8.9,4.9
"Pressly, Ryan","519151","156","6.6",30.8,"115","90.2","80.3","94.5","88.3","448","140","410","63",40.4,"10",6.4,4
"Sborz, Josh","622250","156","15",34,"112.9","91.1","81.9","92.8","90.9","429","171","390","65",41.7,"8",5.1,3.1
"Santana, Dennis","642701","156","9.6",34.6,"112.8","88","76.7","91.2","86.1","423","149","395","56",35.9,"10",6.4,4.2
"Hernández, Elieser","622694","155","17.5",32.9,"116.5","90.2","79.8","93.6","88","469","179","411","61",39.4,"17",11,7.6
"Andriese, Matt","542882","155","12.2",34.8,"113.9","91.3","80.7","93.8","90.3","451","168","399","70",45.2,"10",6.5,4.5
"Peralta, Wandy","593974","154","4.7",28.6,"113.3","85.7","73.4","91.4","81.9","450","125","407","45",29.8,"12",7.8,5.5
"López, Reynaldo","625643","154","13.6",39,"109.5","89.3","79.2","93.8","84.6","428","178","400","59",38.3,"14",9.1,6.3
"Thompson, Keegan","624522","154","12.9",33.1,"111.9","90.1","79.2","94.5","87","464","158","407","68",44.2,"14",9.1,5.8
"Holland, Derek","502706","153","11.2",32,"110.7","89.1","77.8","93.2","86.4","426","162","407","65",42.5,"10",6.5,4.4
"Clay, Sam","621348","153","0.6",29.4,"112","89.7","78.7","93.5","88.1","433","117","425","62",40.5,"9",5.9,4.2
"Alcala, Jorge","660896","153","11.7",30.7,"113.3","86.9","74.8","91.5","83.8","419","164","400","57",37.3,"14",9.2,6.1
"Jansen, Kenley","445276","153","19.8",30.1,"106","84","72.2","89.2","81.4","411","167","387","40",26.1,"7",4.6,2.5
"Payamps, Joel","606303","152","13.9",28.9,"110.9","86.3","74.8","91.4","83.9","459","151","396","46",30.3,"8",5.3,3.9
"Wells, Alex","649144","152","18.4",36.8,"113.8","89.6","77.6","94","86.6","428","185","392","72",47.4,"13",8.6,6.6
"Richards, Trevor","670950","151","22",33.1,"112.4","90.4","80.1","93","90.5","432","200","396","70",46.4,"17",11.3,6.8
"Boxberger, Brad","502202","151","19.2",27.8,"112.6","88.3","77.1","91.9","87.1","446","166","416","53",35.1,"10",6.6,3.8
"Bender, Anthony","669622","150","6.6",34.7,"111.3","88.2","78","92.8","84.7","441","141","409","51",34,"9",6,3.6
"Valdez, César","491624","150","8.2",42,"115.9","89.9","78.6","94.8","85.8","445","159","399","64",42.7,"10",6.7,4.8
"Castellanos, Humberto","528748","149","13.2",29.5,"114.1","87.9","76.7","92","84.8","453","161","407","51",34.2,"11",7.4,5.6
"Smith, Burch","572143","148","15.5",38.5,"111.9","91.1","81.9","92.7","90.1","433","184","407","62",41.9,"8",5.4,4.3
"Matzek, Tyler","554431","148","15.8",30.4,"114.3","89.7","79.3","92.1","89","456","161","415","56",37.8,"5",3.4,1.9
"Feyereisen, J.P.","656420","148","19.4",29.7,"111.5","89","78.7","93.2","85","442","173","409","59",39.9,"12",8.1,5.1
"Bielak, Brandon","656232","148","10.4",33.8,"117.4","87.2","75.5","90.3","85.9","437","150","402","51",34.5,"7",4.7,3.2
"Kennedy, Ian","453178","147","26.7",35.4,"115.4","90.8","80.9","93.6","91.8","434","201","403","66",44.9,"13",8.8,5.7
"Howard, Spencer","675921","147","16.7",36.1,"110","88.2","77.6","91.4","85.8","426","182","396","52",35.4,"11",7.5,4.8
"Zimmer, Kyle","622092","147","10.7",26.5,"112.8","89.1","78.3","93.4","86.2","459","151","422","56",38.1,"14",9.5,6.3
"Wells, Tyler","669330","146","24.8",39,"117.1","90","79.4","93.4","86","434","211","396","60",41.1,"16",11,7.1
"Hendriks, Liam","521230","145","19.4",26.9,"113.8","89.8","79.3","95","83.7","438","187","404","57",40.1,"14",9.7,5.2
"Leone, Dominic","608678","145","11.4",27.6,"114.6","88.5","77.9","92.9","85.4","440","153","402","58",40,"6",4.1,2.7
"Doolittle, Sean","448281","145","26.4",41.4,"113.3","90.9","81.3","93","91","456","207","406","61",42.1,"10",6.9,4.5
"Thornton, Trent","663423","144","14.1",34.7,"115.2","90.4","79.3","96","85.4","431","172","395","68",47.2,"17",11.8,7.9
"Tepera, Ryan","572193","143","14.7",27.3,"114.8","87.3","76.3","92.2","84.5","393","159","380","50",35,"12",8.4,5
"Romano, Jordan","605447","142","12.3",25.4,"120","89.1","78.4","94.1","86.7","434","149","386","48",33.8,"13",9.2,5.1
"Minter, A.J.","621345","142","11.8",31,"116.3","86.7","74.7","90.6","85.7","467","152","447","50",35.2,"6",4.2,2.7
"Mikolas, Miles","571945","142","9.8",28.2,"109.3","87.7","76.8","92.5","86.2","429","142","409","53",37.3,"11",7.7,5.9
"Clarke, Taylor","664199","141","15.8",34.8,"113.1","91.9","82.5","93.2","92.4","418","182","392","61",43.3,"11",7.8,5.7
"Loup, Aaron","571901","141","9.1",33.3,"110.1","88.1","77.3","91.2","86","401","142","401","53",37.6,"3",2.1,1.4
"Diekman, Jake","518617","141","16.6",37.6,"108.7","90","79.6","92.4","88.2","423","182","387","56",39.7,"15",10.6,5.7
"Gonsolin, Tony","664062","140","16.7",34.3,"116.6","88.2","78.2","92.7","83.6","467","176","401","49",35,"10",7.1,4.2
"Bednar, David","670280","140","15.4",38.6,"111.3","87.2","77.1","92.7","82.6","415","176","390","44",31.4,"8",5.7,3.4
"Turnbull, Spencer","605513","140","6.2",27.9,"116.2","88.2","77.9","95.7","84.9","392","125","374","47",33.6,"7",5,3.5
"Toussaint, Touki","657053","140","11.3",30,"111.8","91.8","81.2","95.2","91.4","443","154","416","68",48.6,"13",9.3,6
"Rodríguez, Joely","570257","140","1",26.4,"114.8","87.3","74.7","94.4","84.6","432","119","395","49",35.8,"7",5,3.4
"Detwiler, Ross","446321","139","15.3",30.2,"112.1","88.3","76.7","93","84.9","446","168","407","52",37.4,"17",12.2,7.4
"Johnson, Pierce","572955","139","17.4",36,"108.8","89.1","80.1","91.7","86.7","408","186","402","49",35.3,"10",7.2,4.1
"Martin, Chris","455119","139","8",31.7,"112.7","91.2","81.4","93","89.6","418","152","402","60",43.2,"8",5.8,4.4
"Mayza, Tim","641835","138","2.6",25.4,"112.5","86","74.1","90.5","83.9","436","119","407","45",32.6,"5",3.6,2.4
"Scott, Tanner","656945","138","5.3",33.3,"112.4","90.1","80.4","93.3","88.6","453","142","409","49",35.5,"7",5.1,2.8
"Sawamura, Hirokazu","617228","138","11.3",29,"111.3","89.5","79.3","93.8","87.3","443","148","404","59",42.8,"15",10.9,6.5
"Almonte, Yency","622075","137","13.9",32.8,"110.2","87.3","76.4","92.9","83.1","477","165","422","48",35,"12",8.8,5.5
"Arihara, Kohei","685503","137","11.7",41.6,"114.1","91.7","81.4","96.6","87.1","458","190","414","68",49.6,"19",13.9,10.7
"Chargois, JT","608638","137","12.2",34.3,"111.4","89.2","79.2","94","86.5","416","167","397","50",36.5,"10",7.3,4.6
"King, John","667463","137","-0.9",30.7,"113.3","88.5","77.9","92.5","86.9","426","120","393","54",39.4,"5",3.6,2.6
"Blackburn, Paul","621112","137","9.7",32.8,"115.9","90.5","78.9","94.5","89","428","155","391","70",51.1,"12",8.8,6.9
"De Jong, Chase","608328","137","17.1",38,"117.9","91.1","80.8","96.2","82.9","451","213","409","64",46.7,"18",13.1,9.2
"Díaz, Edwin","621242","136","17.2",33.8,"110.6","87.6","77.8","91.1","84.7","442","178","379","36",26.5,"7",5.1,2.7
"Castillo, Diego","650895","136","10.9",26.5,"113.3","88.3","76.4","92.4","86.7","454","142","387","52",38.2,"11",8.1,4.7
"Dunn, Justin","643290","136","20",33.1,"111.9","89.4","78.8","92.9","87.8","441","188","403","51",37.5,"12",8.8,5.5
"Crochet, Garrett","676979","136","14.2",36,"117.4","88.8","78.4","92.2","88.5","402","162","399","53",39,"6",4.4,2.6
"Sewald, Paul","623149","135","21.1",36.3,"112.8","88.3","76.3","95.7","78.5","465","208","397","54",40,"17",12.6,6.4
"Barnes, Charlie","656212","135","16.1",37,"111.5","90.5","80.4","93.1","88","433","185","395","54",40,"9",6.7,5.1
"Hembree, Heath","592390","134","23.4",29.9,"110.8","89.2","78.9","92.5","87.9","414","192","391","55",41,"14",10.4,5.8
"Bummer, Aaron","607481","134","-10.9",14.2,"110.6","88.2","75.4","95.1","86.6","430","77","421","55",41.7,"3",2.2,1.2
"Graveman, Kendall","608665","133","6.2",32.3,"111.6","87.4","75.8","90.7","86.3","431","129","416","47",35.3,"7",5.3,3.2
"Wendelken, J.B.","605525","133","11.9",30.8,"111","87.9","76.4","90.1","87.8","437","155","398","46",34.6,"9",6.8,4.6
"Garcia, Bryan","650530","133","15.3",34.6,"111.9","92.4","82.2","95.9","87","423","190","406","66",49.6,"20",15,10.4
"Givens, Mychal","571710","133","15.2",38.3,"111.9","85.5","73.8","91.3","79.4","424","179","412","36",27.1,"13",9.8,6
"Parker, Blake","453284","132","16.6",32.6,"110.2","86.7","75.4","92.6","84.1","448","167","421","42",31.8,"9",6.8,4.9
"Helsley, Ryan","664854","132","12.5",32.6,"112.6","90.9","80","95.7","88.2","442","160","410","57",43.2,"11",8.3,5.3
"Davis, Wade","451584","131","17.1",42,"114.3","90.4","79.9","93.4","88.4","445","186","411","61",46.6,"12",9.2,6.3
"Ponce, Cody","664074","131","11.6",38.9,"110.9","88.3","77.3","95.1","82.6","466","176","398","50",38.2,"14",10.7,7.8
"White, Mitch","669952","131","9.3",31.3,"111.6","88.7","77.6","92.6","85.6","434","156","400","49",37.4,"10",7.6,5.1
"Santana, Edgar","650828","130","7.8",26.2,"109.1","88.1","76.6","92.9","85.6","435","139","406","51",39.2,"8",6.2,4.6
"Curtiss, John","595928","130","16.8",33.1,"114.4","91.6","82.8","95.2","89.1","400","172","379","57",43.8,"8",6.2,4.3
"Alvarado, José","621237","129","1.1",32.6,"116.4","87.5","74","91.3","85","418","132","396","55",42.6,"5",3.9,2
"Lamet, Dinelson","659275","128","16.1",36.7,"111.2","86.9","75.1","92","81.8","419","171","396","45",35.2,"14",10.9,6.7
"Smith, Joe","501925","128","9.5",29.7,"112.2","87.9","76.4","94.5","82.8","423","149","393","45",35.2,"7",5.5,4
"Kranick, Max","668820","127","21.4",35.4,"112.9","88.2","77.7","92.3","83.7","428","179","406","43",33.9,"3",2.4,1.6
"Suero, Wander","593833","127","18.9",37,"109.5","89","77.2","93.7","85.5","410","179","385","55",43.3,"13",10.2,6.8
"Bickford, Phil","641360","126","12.1",23.8,"109.9","90.4","80.8","94.5","88.2","432","154","390","50",39.7,"10",7.9,4.8
"Taylor, Blake","642130","125","16.7",32,"110.7","84.5","73.6","89.2","82","425","159","403","36",28.8,"9",7.2,4.8
"Stephenson, Robert","596112","125","15.4",32,"110.8","89.1","79.2","92.5","85.3","440","181","420","46",36.8,"9",7.2,4.6
"Garrett, Amir","607237","125","8.9",29.6,"112.5","90.4","79.4","96.8","88.1","445","150","398","59",47.2,"12",9.6,5.6
"Karinchak, James","675916","123","18.3",31.7,"111.1","90.1","80.4","94.3","89.3","442","172","402","50",40.7,"11",8.9,4.7
"Taylor, Josh","657031","123","12",36.6,"116.3","88.5","76.3","93.6","86.3","406","155","406","55",44.7,"11",8.9,5.3
"Raley, Brooks","548384","121","10.3",38.8,"110.6","83","70.5","88.6","78.1","425","144","406","26",21.5,"10",8.3,4.9
"Wisler, Matt","605538","121","24",33.9,"110","86.8","76.2","90.5","81.7","400","200","381","31",25.6,"7",5.8,3.6
"Mantiply, Joe","573009","121","7.7",35.5,"107.5","86.6","73.6","90.5","83.7","428","151","382","44",36.4,"7",5.8,4
"Long, Sam","669674","120","15.1",32.5,"113.6","88.7","78.6","90.8","87.6","433","182","403","44",36.7,"7",5.8,4
"Lugo, Seth","607625","120","9.7",36.7,"109.8","89.2","78.7","93.6","84.4","412","168","394","46",38.3,"10",8.3,5.1
"Brothers, Rex","571521","120","15.8",39.2,"115.4","91.5","81.1","93.3","89.8","432","197","413","54",45,"14",11.7,5.9
"Coonrod, Sam","656322","119","4.1",27.7,"114.1","86.4","73.7","89.8","84.5","428","129","409","44",37,"8",6.7,4.3
"Foster, Matt","641582","119","21.3",37,"109.5","90.3","80.3","91.4","91.2","447","205","404","53",44.5,"11",9.2,6.3
"Hudson, Daniel","543339","119","19.9",37.8,"115.2","90.5","79.7","94.2","83.8","438","207","408","52",43.7,"16",13.4,7.6
"Cahill, Trevor","502239","119","6.9",29.4,"113.5","88.3","76.9","93.4","86.7","454","132","420","48",40.3,"8",6.7,4.8
"Gilbert, Tyler","656457","118","17.4",24.6,"112.2","88.9","79.2","93.9","86.3","444","172","420","40",33.9,"8",6.8,5.1
"Yang, Hyeon-Jong","660365","118","13.6",36.4,"113.2","89.7","77.8","95","84.9","430","176","400","50",42.4,"17",14.4,10.6
"Gilbreath, Lucas","656458","117","13.6",28.2,"109.2","84.2","73.4","89.5","80","440","166","411","27",23.1,"5",4.3,2.7
"Valdez, Phillips","570488","116","5",27.6,"118","88.3","76.5","89.6","87.6","436","130","388","42",36.2,"7",6,4
"Barnes, Matt","598264","116","18",23.3,"115","89.8","79.4","95.3","86.1","451","161","411","48",41.4,"11",9.5,5
"Fry, Paul","643316","116","11",26.7,"113.2","88.4","78.4","91.4","87.8","415","144","400","40",34.5,"7",6,3.3
"Sale, Chris","519242","115","5.7",31.3,"109.3","84.6","71.7","90.9","79.2","414","153","389","37",32.2,"4",3.5,2.2
"Junis, Jakob","596001","115","11.6",39.1,"114.7","91.2","81.1","93.9","90.4","432","167","407","50",43.5,"14",12.2,8.3
"McFarland, T.J.","519008","114","-0.1",21.9,"117.1","90.8","80.1","95.7","88.3","425","116","396","52",45.6,"8",7,5.6
"Kelly, Joe","523260","113","-0.1",27.4,"110.1","85.5","72.3","94.5","82.4","405","118","399","39",34.5,"6",5.3,3.3
"Rogers, Josh","642028","113","17.8",38.9,"111.2","89.6","78.9","93.7","83.9","424","198","396","48",42.5,"11",9.7,7.3
"Bowden, Ben","641386","113","22.6",39.8,"112.5","88.7","77.9","93.1","82.1","426","200","403","41",36.3,"12",10.6,6.8
"Sanchez, Aaron","592717","111","5.6",27.9,"113.2","86.5","74.5","92.8","82.5","422","144","412","40",36,"5",4.5,3.2
"Fairbanks, Pete","664126","111","12.5",32.4,"110.9","87.9","77.1","91.6","86.2","390","161","387","35",31.5,"8",7.2,4.2
"Winkler, Dan","595465","111","12.6",37.8,"110.5","84.6","72.4","92.6","77.8","411","162","396","28",25.2,"9",8.1,4.7
"Kintzler, Brandon","445213","110","3.1",33.6,"114.4","91.7","80.3","95.9","89.6","465","141","409","53",48.2,"8",7.3,5.7
"Jiménez, Joe","641729","110","22.6",26.4,"116.5","89.2","79.1","94.3","84.9","473","188","412","37",33.6,"8",7.3,3.8
"Kimbrel, Craig","518886","109","19.7",41.3,"114.3","90.5","81.4","94.1","84.5","426","208","390","43",39.8,"7",6.4,3
"Williams, Devin","642207","109","11.4",32.1,"111.5","85.7","74.4","91.4","81","441","161","411","31",28.4,"6",5.5,2.7
"Patton, Spencer","607359","109","12.8",31.2,"109.4","85.9","74.5","90.5","83.4","442","162","417","31",28.4,"5",4.6,2.9
"Neidert, Nick","663734","108","17.9",33.3,"110.9","88.9","78.2","93.3","84.6","434","173","413","39",36.1,"9",8.3,5.7
"Vest, Will","676684","108","10",37,"112.2","89.9","79.9","93.8","86.2","415","160","394","40",37,"6",5.6,3.8
"Slegers, Aaron","642083","108","5",25.9,"110.8","88.3","76","94.5","85.5","436","120","399","44",40.7,"7",6.5,4.7
"Farmer, Buck","571656","108","14.7",36.1,"116.6","91.2","80.1","96.4","86","436","183","399","49",45.4,"11",10.2,6.4
"Díaz, Miguel","622766","107","11.7",37.4,"111.4","90.5","79.4","95.7","85.2","427","171","401","47",43.9,"12",11.2,7
"Ponce de Leon, Daniel","594965","107","19.1",33.6,"111.7","89.6","79.9","92.3","87.7","449","186","418","40",37.4,"7",6.5,4.4
"Faria, Jake","607188","107","14.8",34.6,"107.5","90.1","81.2","92.3","88","418","180","396","43",40.2,"10",9.3,6.5
"Banda, Anthony","607455","106","15.5",38.7,"111.6","88.5","78.1","93.7","84.2","400","180","389","39",36.8,"5",4.7,3.3
"Soria, Joakim","465657","106","18.2",34.9,"109.3","88.3","77.1","91.7","86.4","430","183","401","41",38.7,"8",7.5,5
"Smith, Drew","622098","106","19.3",33,"109.6","89.5","79.3","95.3","84.4","428","177","407","43",40.6,"10",9.4,6.1
"Santillan, Tony","663574","106","17.9",34,"112.3","89.1","78.5","92.9","85.6","442","184","393","40",37.7,"8",7.5,4.2
"Adams, Austin","613534","106","20.1",37.7,"110.9","85.7","76.1","88.7","83","414","178","414","26",24.5,"6",5.7,2.5
"Webb, Jacob","657097","105","14.2",40,"111.7","87.4","77","90.3","83","427","189","399","31",29.5,"8",7.6,5.2
"Chapman, Aroldis","547973","105","12.1",38.1,"114.3","88","75.1","94.8","82.5","457","165","422","42",40,"17",16.2,7
"Garrett, Braxton","666129","105","12.3",38.1,"111","89","78.2","92.5","84.1","421","168","412","41",39,"7",6.7,4.4
"Lange, Alex","656638","104","11.5",35.6,"112.2","93.9","84.7","95.8","92.9","449","168","392","55",52.9,"14",13.5,8.6
"Howard, Sam","607572","104","13.4",29.8,"109.8","87.3","76.5","91.8","84.9","431","164","406","32",30.8,"9",8.7,4.5
"Armstrong, Shawn","542888","104","19.4",38.5,"115.1","90.6","80.3","95.7","85.7","471","198","414","46",44.2,"15",14.4,9.1
"Abreu, Bryan","650556","104","11.7",31.7,"112.9","89.7","80.1","94.7","87.4","414","150","364","42",40.4,"7",6.7,4.3
"Graterol, Brusdar","660813","104","-1.2",28.8,"113","86.2","73.5","93.3","83","390","110","382","35",33.7,"3",2.9,2
"Machado, Andrés","600921","104","11.4",27.9,"115.6","89.1","77.9","91.9","86.4","421","158","412","38",36.5,"7",6.7,4.5
