Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"David Huff","KCR","AAA",31,2,3,5.675158546209816,18,6,0,0,1,0,,52.1,235,71,34,33,8,11,0,0,0,1,52,"4257"
"Kyle Drabek","ARI","AAA",28,3,6,6.68446700967837,15,11,0,0,0,0,,68.2,318,91,54,51,4,33,1,0,5,0,41,"4359"
"Kameron Loe","CHW","AAA",34,3,5,4.632352941176471,13,12,0,0,0,0,,68,296,89,42,35,5,15,0,2,2,0,40,"4422"
"Chris Smith","OAK","AAA",35,6,8,3.9260207138077647,22,22,0,0,0,0,,130.2,552,120,64,57,11,45,2,2,9,0,121,"4544"
"Sam LeCure","LAD","AAA",32,5,5,4.549450549450549,31,12,0,0,2,1,,91,387,97,48,46,10,25,1,2,2,1,73,"4664"
"Matt Capps","ARI","AAA",32,4,0,5.151315272349782,39,1,0,0,3,0,,50.2,221,54,34,29,7,21,2,2,2,0,47,"4788"
"Scott Diamond","TOR","AAA",29,9,15,4.5,28,28,0,0,0,0,,166,695,191,92,83,11,32,0,5,4,0,100,"5089"
"Kelvin Marte","PIT","AAA",28,4,3,3.665158877157341,34,4,0,0,2,3,,73.2,302,65,31,30,4,21,1,2,2,1,57,"5200"
"Wade LeBlanc","TOR","AAA",31,7,2,1.7063198961812296,14,14,0,0,0,0,,89.2,369,84,20,17,3,21,0,3,2,1,85,"5221"
"Vin Mazzaro","SFG","AAA",29,2,2,3.2238805970149254,38,4,0,0,1,0,,67,278,61,27,24,4,27,0,3,4,0,43,"5231"
"Brad Peacock","HOU","AAA",28,5,6,4.230769230769231,22,21,1,1,0,0,,117,507,122,64,55,11,40,1,6,9,0,119,"5401"
"Phil Coke","NYY","AAA",33,5,3,2.9571428571428573,20,11,0,0,0,0,,70,298,68,29,23,3,21,2,2,3,0,61,"5535"
"Jo-Jo Reyes","MIA","AAA",31,3,2,3.4309395157568088,38,0,0,0,4,2,,60.1,253,60,23,23,2,17,0,2,7,0,51,"5559"
"Ryan Brasier","OAK","AAA",28,5,3,3.560439261934112,46,0,0,0,1,3,,60.2,246,50,25,24,6,19,1,1,2,0,70,"5615"
"Jorge Rondon","PIT","AAA",28,6,4,2.668604887905111,43,0,0,0,12,3,,57.1,237,45,19,17,2,24,3,2,2,0,37,"5791"
"Joe Wieland","SEA","AAA",26,14,6,5.428954645681699,26,24,0,0,0,0,,124.1,559,154,82,75,15,39,0,5,10,0,118,"6109"
"Dustin Molleken","DET","AAA",31,2,4,3.580110799050583,42,5,0,0,1,0,,60.1,252,49,26,24,4,30,1,2,5,0,56,"6200"
"Kyle Kendrick","LAA","AAA",31,6,5,4.72500025749208,16,15,0,0,0,1,,93.1,393,101,50,49,13,19,0,4,3,0,67,"6230"
"Aaron Laffey","WSN","AAA",31,6,6,3.8181818181818183,29,14,0,0,0,1,,99,425,113,50,42,5,28,0,3,3,0,68,"6248"
"Anthony Vasquez","PHI","AAA",29,4,1,2.6372096766569877,12,12,2,0,0,0,,71.2,295,71,22,21,10,16,0,1,1,1,51,"6577"
"Miguel Socolovich","STL","AAA",29,2,6,3.1354835622988237,45,0,0,0,5,3,,51.2,214,42,24,18,2,16,3,1,0,0,59,"6697"
"Sam Freeman","MIL","AAA",29,2,1,5.204819755537631,30,3,0,0,2,0,,55.1,249,63,34,32,4,28,0,3,3,0,46,"6832"
"Eddie Gamboa","TBR","AAA",31,6,4,2.6808510638297873,27,12,0,0,0,0,,94,378,65,36,28,0,39,0,4,11,0,89,"6911"
"Luis Garcia","PHI","AAA",29,6,3,2.140243703307761,48,0,0,0,13,2,,54.2,219,38,13,13,3,24,0,5,8,1,53,"6984"
"John Lannan","KCR","AAA",31,7,8,5.236775416086391,25,19,1,0,0,0,,132.1,590,166,91,77,15,43,0,2,4,0,55,"7080"
"Dustin Antolin","TOR","AAA",26,2,3,2.0377358490566038,46,1,0,0,10,3,,53,225,41,15,12,3,28,0,3,1,0,61,"7119"
"Preston Guilmet","DET","AAA",28,3,3,2.7658538644077106,65,0,0,0,0,1,,68.1,280,71,28,21,4,12,3,2,4,0,82,"7303"
"Kyle Lohse","TEX","AAA",37,3,5,5.062499561093109,10,10,0,0,0,0,,58.2,244,60,37,33,8,14,0,4,3,0,41,"739"
"Javy Guerra","LAA","AAA",30,3,2,4.354838280970589,43,1,0,0,12,1,,51.2,235,48,30,25,5,31,0,0,5,0,57,"7407"
"Jarrett Grube","CLE","AAA",34,1,7,3.921787876652888,26,20,0,0,0,0,,119.1,493,111,59,52,17,34,0,5,9,0,106,"7553"
"Chris Leroux","TOR","AAA",32,8,11,4.874108910342044,26,24,0,0,0,0,,140.1,607,149,87,76,13,46,0,11,5,1,93,"7645"
"Wilfredo Boscan","ATL","AAA",26,6,9,4.161290322580645,20,18,1,0,0,0,,93,404,115,49,43,6,21,1,4,1,0,58,"7655"
"David Holmberg","CHW","AAA",24,2,3,4.141104682136459,9,9,1,0,0,0,,54.1,223,51,26,25,6,14,0,4,1,0,33,"7725"
"Richard Bleier","NYY","AAA",29,2,3,3.7241379310344827,12,10,0,0,1,0,,58,240,66,25,24,2,11,0,1,2,1,25,"7803"
"Andrew Albers","MIN","AAA",30,10,6,3.6916891590635554,21,21,2,0,0,0,,124.1,533,150,53,51,10,30,0,4,8,0,84,"7853"
"Thad Weber","DET","AAA",31,7,11,4.442159731526881,22,20,3,1,0,0,,129.2,555,149,72,64,12,32,5,0,3,1,65,"8036"
"Paul Clemens","MIA","AAA",28,6,4,4.300885246134074,14,14,2,1,0,0,,75.1,316,66,38,36,6,25,0,3,2,0,66,"8037"
"Nick Greenwood","MIN","AAA",28,6,3,2.836134635613362,16,11,0,0,1,0,,79.1,305,76,26,25,5,11,1,0,1,0,41,"8182"
"Paolo Espino","WSN","AAA",29,8,11,3.301310263641908,26,24,1,0,0,0,,152.2,631,146,60,56,13,29,0,6,4,0,133,"8246"
"Casey Coleman","TBR","AAA",28,3,1,2.547169811320755,38,0,0,0,4,0,,53,218,40,20,15,3,17,1,2,4,0,54,"8270"
"Lucas Luetge","LAA","AAA",29,1,1,4.8502989580258165,48,0,0,0,2,2,,55.2,243,58,32,30,4,26,1,4,8,1,58,"8337"
"Adam Wilk","TBR","AAA",28,2,8,3.606870439070516,15,15,0,0,0,0,,87.1,353,85,45,35,9,13,1,2,4,0,75,"8421"
"Erik Davis","WSN","AAA",29,7,5,4.127388936171702,45,0,0,0,0,4,,52.1,231,50,28,24,3,22,1,2,3,0,64,"8422"
"Rob Wooten","ATL","AAA",30,3,5,3.5753424657534247,35,6,0,0,1,2,,73,307,75,31,29,9,11,2,2,3,0,60,"8532"
"Oliver Drake","BAL","AAA",29,1,4,2.7159765765829214,47,1,0,0,10,2,,56.1,231,44,20,17,5,25,0,1,2,0,79,"8823"
"Scott Carroll","CHW","AAA",31,2,9,6.130434782608695,18,14,0,0,0,1,,69,323,89,58,47,9,31,0,3,2,0,34,"888"
"David Martinez","MIN","AAA",28,1,3,6.230769230769231,19,6,0,0,0,0,,52,234,64,37,36,8,13,0,1,3,0,41,"8893"
"Cesar Valdez","HOU","AAA",31,12,1,3.1228913366190834,30,18,1,1,0,0,,138.1,556,143,49,48,8,13,1,6,0,1,114,"9013"
"TJ House","CLE","AAA",26,5,3,3.981567100248353,33,12,0,0,1,0,,72.1,342,89,44,32,6,43,0,2,5,0,50,"9121"
"Sean O'Sullivan","BOS","AAA",28,9,6,4.0158229787234045,19,19,1,0,0,0,,105.1,441,112,49,47,7,27,0,8,1,0,85,"9137"
"Casey Kelly","ATL","AAA",26,3,6,3.527027027027027,15,12,0,0,0,0,,74,302,64,33,29,6,28,0,3,5,0,47,"9174"
"Kyle Lobstein","PIT","AAA",26,1,3,4.032467932016737,20,6,0,0,1,0,,51.1,218,55,26,23,3,18,2,1,1,0,42,"9178"
"Simon Castro","COL","AAA",28,0,5,3.3750003218651123,50,0,0,0,10,3,,53.1,225,52,21,20,5,12,0,5,3,1,58,"9243"
"Dylan Axelrod","MIA","AAA",30,9,7,4.184999680709863,26,25,1,0,0,0,,133.1,552,140,65,62,13,33,0,1,8,0,86,"9303"
"Hiram Burgos","MIL","AAA",28,10,10,4.39534852526653,27,25,1,0,0,0,,143.1,621,157,76,70,12,55,1,6,6,0,115,"9412"
"Austin Bibens-Dirkx","TEX","AAA",31,3,2,4.341176470588235,17,13,0,0,0,0,,85,365,85,42,41,11,25,0,5,1,0,62,"9559"
"David Hale","COL","AAA",28,4,8,5.58,22,22,0,0,0,0,,100,456,138,66,62,10,25,0,2,2,0,63,"9756"
"Blake Smith","CHW","AAA",28,3,1,3.532710532265817,39,0,0,0,1,4,,71.1,294,64,28,28,6,24,0,0,8,0,75,"9780"
"Zach Phillips","PIT","AAA",29,9,3,4.354838584079706,51,0,0,0,2,2,,62,273,60,32,30,3,33,2,2,1,0,85,"99"
"Chris Volstad","CHW","AAA",29,8,11,4.788679521016795,29,27,2,0,0,0,,176.2,735,193,100,94,16,34,0,5,3,0,84,"9901"
"Edgar Alberto Garcia","ARI","AAA",28,3,6,7.589188563233365,12,10,0,0,0,0,,61.2,282,75,55,52,9,29,0,1,3,0,37,"sa282907"
"Jeff Walters","NYM","AAA",28,4,3,5.893401928184537,56,0,0,0,1,3,,65.2,289,70,48,43,10,28,1,0,8,1,48,"sa328221"
"Chris Jones","LAA","AAA",27,7,11,6.4647890102671886,23,21,0,0,0,0,,118.1,525,155,91,85,10,39,0,2,0,0,80,"sa392067"
"Nick Additon","BAL","AAA",28,1,10,3.809128871878398,16,13,0,0,0,0,,80.1,340,86,36,34,7,23,1,1,1,0,50,"sa393067"
"Carlos Pimentel","SDP","AAA",26,12,8,5.6482758620689655,28,28,1,1,0,0,,145,662,174,93,91,17,61,0,7,6,0,121,"sa393262"
"Malcom Culver","KCR","AAA",26,4,5,3.857143436998405,44,1,0,0,6,6,,67.2,299,71,35,29,4,27,3,2,3,2,60,"sa454968"
"Jeremy Kehrt","LAD","AAA",30,4,5,5.112426497097263,12,9,0,0,0,0,,56.1,244,63,35,32,4,23,0,2,0,1,42,"sa455400"
"Juan Carlos Sulbaran","STL","AAA",26,2,6,7.688742498813907,11,11,0,0,0,0,,50.1,243,68,47,43,8,23,2,1,4,1,38,"sa455559"
"Darin Gorski","NYM","AAA",28,6,4,5.898059126186797,15,13,0,0,0,0,,68.2,311,74,46,45,8,29,0,4,2,0,53,"sa501520"
"Zach Nuding","LAA","AAA",26,2,7,6.512563313436331,14,13,0,0,0,0,,66.1,305,81,51,48,11,31,0,1,1,0,41,"sa503167"
"Eduard Santos","OAK","AAA",26,3,3,3.4285714285714284,45,2,0,0,5,0,,63,262,42,25,24,3,39,3,0,5,1,66,"sa505276"
"Francisco Mendoza","TEX","AAA",28,2,3,6.204968356022961,42,0,0,0,7,4,,53.2,231,60,38,37,4,18,1,6,1,0,47,"sa506029"
"Jimmy Reyes","TEX","AAA",27,0,2,4.144186634746695,43,2,0,0,5,1,,71.2,307,78,38,33,5,19,1,2,0,0,51,"sa526353"
"Joan Gregorio","SFG","AAA",24,6,8,5.2826089459820365,21,21,0,0,0,0,,107.1,471,112,67,63,13,43,0,4,7,4,122,"sa547815"
"Tommy Shirley","HOU","AAA",27,7,7,5.380074103665741,18,18,0,0,0,0,,90.1,406,122,54,54,14,32,0,2,1,0,61,"sa548448"
"Derek Eitel","SDP","AAA",28,5,1,3.669903456294007,54,0,0,0,1,1,,68.2,292,55,30,28,5,40,1,1,9,0,71,"sa549271"
"Logan Bawcom","LAD","AAA",27,6,5,1.9213483146067416,31,12,0,0,1,0,,89,365,70,28,19,5,32,0,3,2,0,69,"sa549287"
"Chad Rogers","CIN","AAA",26,3,4,4.76470525057004,34,3,0,0,0,2,,62.1,267,58,34,33,9,25,0,3,5,0,55,"sa549784"
"Aaron Kurcz","OAK","AAA",25,5,1,3.5,35,1,0,0,1,4,,54,225,46,27,21,2,17,0,1,2,0,43,"sa549903"
"Corey Littrell","STL","AAA",24,1,4,4.558442010105877,40,1,0,0,1,1,,51.1,239,51,30,26,5,29,2,4,3,0,49,"sa550166"
"Bryan Rodriguez","SDP","AAA",24,4,8,5.108108409048451,16,16,1,1,0,0,,86.1,378,108,52,49,10,26,0,1,6,0,51,"sa550590"
"Austin Ross","MIL","AAA",27,6,2,3.8930238083984103,47,1,0,0,0,3,,71.2,303,65,32,31,8,23,0,3,2,0,79,"sa553380"
"Terance Marin","CHW","AAA",26,8,7,4.663636363636364,26,16,1,1,0,0,,110,463,118,58,57,13,34,0,1,5,0,59,"sa556821"
"Will Roberts","CLE","AAA",25,6,6,4.704545454545454,16,15,0,0,0,0,,88,377,89,46,46,12,38,0,3,6,0,42,"sa577696"
"Will Lamb","CHW","AAA",25,4,2,5.466258180420126,39,1,0,0,0,1,,54.1,242,55,33,33,9,27,0,2,5,0,42,"sa577799"
"Matt Crouse","DET","AAA",25,6,5,3.6642859139734494,20,13,0,0,0,0,,93.1,394,91,42,38,7,33,2,6,4,1,57,"sa577832"
"Jordan Pries","SEA","AAA",26,7,3,4.668223758172465,16,12,0,0,0,0,,71.1,311,72,38,37,7,30,0,2,3,1,56,"sa577935"
"Chris Jensen","OAK","AAA",25,2,6,4.525139279060638,11,10,0,0,0,0,,59.2,253,59,36,30,8,22,1,4,6,1,31,"sa579619"
"Matt Flemer","COL","AAA",25,6,4,3.7370244187628625,24,11,0,0,0,0,,96.1,398,96,41,40,12,24,0,3,1,0,63,"sa580429"
"Jeff Johnson","CLE","AAA",26,4,1,2.8687502735853454,48,0,0,0,2,2,,53.1,229,45,22,17,3,24,3,3,6,0,57,"sa598064"
"Clayton Blackburn","SFG","AAA",23,7,10,4.356967890063306,25,23,0,0,0,0,,136.1,584,142,76,66,18,35,0,6,4,0,101,"sa598302"
"Greg Nappo","MIA","AAA",27,5,6,4.632352941176471,26,1,0,0,0,2,,68,307,69,37,35,10,33,3,5,5,0,60,"sa599112"
"Josh Martin","CLE","AAA",26,2,5,3.409090909090909,47,0,0,0,3,2,,66,277,57,26,25,4,23,0,4,4,0,60,"sa599246"
"Christian Binford","KCR","AAA",23,3,12,5.280757606170135,19,18,1,0,0,0,,105.2,472,117,66,62,18,40,0,8,3,3,73,"sa599309"
"Tucker Healy","OAK","AAA",26,4,3,3.611465319150239,44,0,0,0,8,6,,52.1,220,38,25,21,3,26,4,1,6,0,76,"sa621510"
"Kurt Heyer","STL","AAA",25,2,5,6.125,22,10,0,0,0,0,,72,322,92,53,49,6,23,0,3,4,0,49,"sa621615"
"Stephen Johnson","CIN","AAA",25,1,4,4.821429228296175,35,4,0,0,1,1,,74.2,332,68,42,40,9,40,0,7,7,0,63,"sa658027"
"John Kuchno","PIT","AAA",25,1,4,5.2209949152821,28,2,0,0,0,0,,60.1,263,69,36,35,6,22,1,2,3,0,25,"sa658331"
"Kyle Haynes","NYY","AAA",25,5,5,4.609756587730337,18,18,1,0,0,0,,95.2,421,105,60,49,13,42,0,1,6,0,72,"sa658506"
"Jonathan Dziedzic","KCR","AAA",25,5,10,4.05,26,25,0,0,0,0,,140,600,134,77,63,12,63,0,3,5,1,107,"sa659070"
"Thomas Lee","STL","AAA",26,2,5,6.107142857142857,19,8,0,0,0,0,,56,261,80,42,38,3,18,3,1,0,0,34,"sa659442"
"Jaron Long","WSN","AAA",24,2,3,4.14,9,8,0,0,0,0,,50,222,61,24,23,2,12,1,2,4,0,31,"sa706969"
"Stephen Janas","ATL","AAA",24,3,2,3.3096770935376476,26,1,0,0,1,0,,51.2,209,48,23,19,4,12,1,1,0,0,31,"sa737861"
"Nate Smith","LAA","AAA",24,8,9,4.609755785635072,26,26,0,0,0,0,,150.1,646,166,85,77,18,44,0,4,5,1,122,"sa737900"
"Joe Gunkel","BAL","AAA",24,8,11,4.075471404779441,24,24,1,0,0,0,,141.1,585,156,68,64,14,18,0,5,3,1,94,"sa738176"
"Frank Duncan","PIT","AAA",24,9,6,2.330357142857143,20,20,0,0,0,0,,112,466,106,34,29,4,29,1,11,5,0,92,"sa738963"
"Arturo Reyes","STL","AAA",24,9,4,4.174342314787529,19,19,0,0,0,0,,101.1,426,97,53,47,12,36,0,1,3,0,77,"sa739006"
"Armando Rivero","CHC","AAA",28,5,3,2.1280791376542925,43,0,0,0,1,2,,67.2,281,41,19,16,3,35,0,2,12,0,105,"sa739701"
