Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Caleb Kilian","CHC","AAA",25,5,4,4.21875040233139,26,26,0,0,0,0,,106.2,478,108,56,50,7,59,0,3,7,0,125,"26213"
"Chris Murphy","BOS","AAA",24,3,6,5.495575592282428,15,15,0,0,0,0,,75.1,342,77,55,46,8,41,0,7,0,0,58,"26214"
"Ryan Pepiot","LAD","AAA",24,9,1,2.5620439382981313,19,17,0,0,0,0,,91.1,369,62,27,26,10,36,0,10,1,1,114,"26221"
"Ryne Nelson","ARI","AAA",24,10,5,5.426470588235294,26,26,0,0,0,0,,136,593,142,88,82,25,47,0,4,3,2,128,"26253"
"Drey Jameson","ARI","AAA",24,5,12,6.947368421052632,22,21,0,0,0,0,,114,514,139,91,88,21,42,0,6,3,0,109,"26260"
"Tommy Henry","ARI","AAA",24,4,4,3.743362831858407,21,21,0,0,0,0,,113,474,103,47,47,11,45,0,2,4,1,103,"26285"
"Bryan Hoeing","MIA","AAA",25,7,5,5.074468085106383,18,17,0,0,0,0,,94,406,100,56,53,14,35,0,6,2,1,49,"26304"
"Ethan Small","MIL","AAA",25,7,6,4.456310679611651,27,21,0,0,0,0,,103,446,82,57,51,8,58,0,4,14,1,114,"26364"
"Cade Cavalli","WSN","AAA",23,6,4,3.711340206185567,20,20,1,0,0,0,,97,401,75,43,40,3,39,0,9,4,0,104,"27473"
"Max Meyer","MIA","AAA",23,3,4,3.7241379310344827,12,12,0,0,0,0,,58,229,39,25,24,5,19,0,2,3,0,65,"27474"
"Karl Kauffmann","COL","AAA",24,4,5,6.046875,13,13,0,0,0,0,,64,305,70,48,43,11,45,1,3,3,0,60,"27488"
"Kohei Arihara","TEX","AAA",29,3,6,4.864864864864865,19,15,0,0,0,0,,74,320,80,44,40,10,19,0,6,2,1,64,"27505"
"Jared Koenig","OAK","AAA",28,6,6,4.710280373831775,20,18,0,0,0,0,,107,450,112,57,56,13,30,0,0,4,0,104,"27517"
"Hayden Wesneski","CHC","AAA",24,6,9,3.915408103167768,24,23,0,0,0,0,,110.1,457,92,51,48,10,36,1,6,2,0,106,"27581"
"Davis Daniel","LAA","AAA",25,6,7,4.485342242478473,21,21,0,0,0,0,,102.1,428,92,59,51,14,32,0,5,0,0,83,"27582"
"Logan Allen","CLE","AAA",23,4,4,6.486032966653582,14,14,0,0,0,0,,59.2,270,64,45,43,8,29,0,2,1,0,73,"27589"
"Brandon Eisert","TOR","AAA",24,4,3,3.4120876260201904,45,5,0,0,0,2,,60.2,248,54,29,23,8,15,0,3,1,0,77,"27668"
"Ken Waldichuk","OAK","AAA",24,2,4,3.5276377514087662,15,15,0,0,0,0,,66.1,285,58,29,26,8,26,0,8,3,0,91,"27681"
"Mitch Spence","NYY","AAA",24,3,2,3.8571432393203575,10,10,0,0,0,0,,51.1,219,52,24,22,5,16,0,2,0,0,48,"27707"
"Bryce Elder","ATL","AAA",23,6,5,4.457142857142857,18,17,0,0,0,0,,105,436,93,55,52,14,32,0,5,4,3,97,"27779"
"Brandon Pfaadt","ARI","AAA",23,5,1,2.627026810350011,10,10,0,0,0,0,,61.2,242,47,18,18,9,14,0,3,0,0,74,"27782"
"Zach McAllister","STL","AAA",34,5,2,3.990148383101798,56,0,0,0,2,3,,67.2,300,62,35,30,7,27,0,10,0,0,90,"2895"
"Mike Montgomery","NYM","AAA",32,2,10,6.717704330182137,22,17,0,0,0,1,,69.2,319,76,60,52,9,33,0,6,5,0,54,"4869"
"Brad Peacock","MIN","AAA",34,5,4,2.2625701458191676,55,0,0,0,15,1,,59.2,247,47,19,15,5,26,1,3,4,1,67,"5401"
"Chase Anderson","TBR","AAA",34,7,3,4.5,27,16,0,0,1,0,,80,345,77,47,40,16,29,0,2,5,1,72,"6895"
"Fernando Cruz","CIN","AAA",32,4,4,2.892857142857143,51,0,0,0,23,8,,56,225,39,22,18,4,19,0,4,2,0,66,"7048"
"Josh Lindblom","MIL","AAA",35,9,7,4.049999691009545,26,24,0,0,0,0,,133.1,562,120,62,60,23,47,0,6,6,0,133,"7882"
"Marcus Walden","MIL","AAA",33,0,3,4.525139279060638,16,9,0,0,0,0,,59.2,260,59,31,30,5,19,0,4,3,0,52,"8004"
"Cesar Valdez","LAA","AAA",37,10,5,3.936218405184846,23,23,3,0,0,0,,146.1,586,138,69,64,14,22,0,2,4,2,123,"9013"
"Dan Straily","ARI","AAA",33,3,3,6.3529416948566695,15,12,0,0,1,1,,62.1,279,63,46,44,14,30,0,1,1,0,53,"9460"
"Zach Greene","NYY","AAA",25,9,0,3.424390498790499,48,4,0,0,0,0,,68.1,288,51,33,26,11,32,0,0,1,1,96,"sa1119415"
"Ryan Smith","LAA","AAA",24,2,6,6.750000872854572,32,10,0,0,1,1,,78.2,358,90,67,59,17,35,0,4,7,1,81,"sa1159711"
"J.B. Olson","CHW","AAA",27,1,4,5.590909090909091,47,15,0,0,2,0,,66,296,75,42,41,10,28,0,2,0,0,53,"sa3002779"
"Luis Romero","OAK","AAA",28,2,1,7.762500740289759,38,2,0,0,0,1,,53.1,254,72,48,46,9,30,0,3,7,0,32,"sa3003109"
"John Parke","CHW","AAA",27,3,11,6.900743894307715,28,25,0,0,0,0,,134.1,605,180,105,103,24,41,0,6,9,0,100,"sa3003988"
"Connor Johnstone","ATL","AAA",27,4,2,3.4263964698747307,32,8,0,0,1,0,,65.2,282,64,29,25,5,23,1,2,2,0,39,"sa3004190"
"Dylan File","MIL","AAA",26,8,6,4.565597870744883,26,19,0,0,0,0,,114.1,478,107,60,58,13,34,0,5,3,1,95,"sa3004197"
"Austin Warner","SEA","AAA",28,5,3,5.212355519437194,33,12,0,0,0,0,,86.1,375,96,51,50,14,32,0,6,5,0,72,"sa3004494"
"Kyle Johnston","TOR","AAA",25,3,4,5.457446365563708,49,0,0,0,3,4,,62.2,290,69,41,38,8,30,0,9,4,1,60,"sa3004571"
"Drew Strotman","TEX","AAA",25,4,2,6.322785831007903,42,0,0,0,0,1,,52.2,254,56,41,37,6,36,0,6,6,0,63,"sa3004584"
"Joey Marciano","SFG","AAA",27,4,2,4.11864406779661,56,1,0,0,9,3,,59,265,58,31,27,6,33,0,4,6,2,62,"sa3004637"
"Aaron Leasher","SDP","AAA",26,8,6,4.225191085768318,35,11,0,0,0,0,,87.1,381,87,47,41,10,38,0,7,5,1,91,"sa3004701"
"Marcelo Martinez","KCR","AAA",25,5,6,6.7027975604076016,27,15,0,0,0,0,,95.1,439,104,78,71,21,46,0,4,2,1,98,"sa3005060"
"Marshall Kasowski","LAD","AAA",27,1,0,3.6964285714285716,47,1,0,0,0,1,,56,238,37,23,23,3,39,0,1,3,1,68,"sa3005114"
"Lincoln Henzman","CHW","AAA",26,2,4,4.909090483484226,41,7,0,0,1,1,,58.2,275,74,41,32,5,29,0,1,7,1,43,"sa3005187"
"Andrew Perez","CHW","AAA",24,3,4,5.744680384803903,59,1,0,0,2,4,,62.2,270,60,40,40,13,27,2,2,6,1,72,"sa3006640"
"Andres Nunez","KCR","AAA",26,5,4,3.609625962986744,54,0,0,0,7,2,,62.1,268,64,30,25,5,17,0,8,8,2,69,"sa3006796"
"Chris Muller","TBR","AAA",26,5,3,4.909090483484226,51,1,0,0,2,6,,58.2,267,59,37,32,6,34,0,2,8,0,75,"sa3006811"
"Adam Scott","CLE","AAA",26,4,3,6.331858834586276,37,13,0,0,1,1,,75.1,350,79,59,53,13,45,0,5,8,0,84,"sa3006826"
"Andrew Politi","BOS","AAA",26,4,0,2.4107142857142856,38,2,0,0,4,0,,56,223,38,16,15,4,19,0,5,3,0,63,"sa3007243"
"Josh Dye","KCR","AAA",25,5,3,4.4759361941035625,48,6,0,0,0,2,,62.1,268,71,32,31,14,16,0,4,0,0,58,"sa3007485"
"Tommy Parsons","STL","AAA",26,12,4,4.312039635363652,38,17,0,0,0,0,,135.2,563,102,68,65,29,57,0,2,2,1,110,"sa3007624"
"Eddy Demurias","CIN","AAA",24,4,2,3.951219144568174,55,0,0,0,1,2,,54.2,243,52,28,24,5,33,0,3,2,1,59,"sa3007852"
"Brett Conine","HOU","AAA",25,6,3,6.855799700975553,29,14,0,0,0,0,,106.1,518,142,88,81,19,55,0,12,10,0,87,"sa3008024"
"John O'Reilly","PIT","AAA",26,5,3,5.837837356333358,41,0,0,0,1,3,,61.2,279,70,47,40,7,24,0,4,6,1,29,"sa3008134"
"Nolan Kingham","ATL","AAA",25,4,3,4.289719932037063,27,14,0,0,0,1,,71.1,292,70,37,34,10,12,0,4,6,0,55,"sa3008224"
"Colton Eastman","PHI","AAA",25,1,7,5.833333333333333,16,15,1,0,0,0,,54,245,41,36,35,4,44,0,6,5,1,53,"sa3008312"
"Michael Gomez","NYY","AAA",25,3,5,4.8423917059186605,44,0,0,0,0,1,,61.1,286,65,40,33,4,33,2,11,3,1,54,"sa3008454"
"Blaine Knight","BAL","AAA",26,4,4,7.375,34,7,0,0,0,3,,72,356,103,64,59,11,39,0,8,9,1,70,"sa3008532"
"Nick Mikolajchak","CLE","AAA",24,5,2,3.0397354065078237,47,0,0,0,6,2,,50.1,212,38,20,17,3,29,1,0,3,2,50,"sa3010303"
"Cayne Ueckert","CHC","AAA",26,3,1,7.74,39,1,0,0,0,2,,50,256,54,48,43,12,52,2,7,4,0,63,"sa3010789"
"Drew Parrish","KCR","AAA",24,3,8,5.619910278307923,17,15,0,0,0,0,,73.2,330,69,54,46,15,44,0,3,2,0,51,"sa3011395"
"Aaron Brown","OAK","AAA",30,7,4,4.7727272727272725,46,1,0,0,3,3,,66,293,57,42,35,13,39,4,4,1,0,71,"sa598306"
"Mario Sanchez","MIN","AAA",27,6,4,4.237226513339217,28,13,0,0,1,2,,91.1,371,78,45,43,12,26,0,3,1,2,70,"sa691863"
"Jake Kalish","LAA","AAA",30,10,2,2.8700790849915854,23,11,0,0,0,0,,84.2,344,77,29,27,6,19,0,8,2,0,72,"sa709032"
"Logan Shore","DET","AAA",27,2,4,5.6751597872360895,25,6,0,0,0,0,,52.1,245,63,39,33,12,24,0,3,9,0,39,"sa738442"
"Dalton Moats","TBR","AAA",27,1,0,3.6,51,1,0,0,0,0,,55,220,48,24,22,10,12,0,0,5,0,60,"sa738506"
"Zack Brown","MIL","AAA",27,2,0,3.933775231951301,49,0,0,0,3,1,,50.1,212,41,26,22,4,19,0,7,3,0,51,"sa738901"
"Kyle Kubat","CHW","AAA",29,7,4,5.506579223762272,37,17,0,0,0,0,,101.1,453,107,72,62,22,52,0,4,1,0,85,"sa827380"
"Tyler Herb","MIL","AAA",30,7,7,5.062500567997267,20,14,1,1,1,0,,90.2,406,120,56,51,11,25,1,1,4,0,89,"sa829625"
"Luke Westphal","SDP","AAA",33,2,2,4.194175378621722,29,14,0,0,0,1,,68.2,298,60,40,32,9,38,0,0,12,1,82,"sa869541"
"Brandon Gold","COL","AAA",27,6,8,7.25,29,22,0,0,0,0,,108,505,146,88,87,30,45,0,5,3,0,73,"sa872724"
"Wyatt Short","CHC","AAA",27,6,2,3.527027027027027,26,8,0,0,0,1,,74,321,62,32,29,7,33,2,6,6,0,67,"sa874187"
"Will Stewart","MIA","AAA",24,6,5,5.6911764705882355,25,7,0,0,0,0,,68,322,83,51,43,4,38,0,9,3,0,61,"sa875247"
"Jon Olczak","HOU","AAA",28,4,4,4.659899199029634,47,2,0,0,0,0,,65.2,291,71,39,34,14,21,0,5,5,0,77,"sa875297"
"Matthew Kent","MIA","AAA",29,9,11,4.988452304306044,28,25,0,0,0,0,,144.1,625,167,91,80,17,38,0,8,2,3,80,"sa875610"
"Kade McClure","CHW","AAA",26,4,4,4.9655172413793105,44,5,0,0,1,0,,87,387,95,56,48,17,28,0,4,1,2,96,"sa915622"
"Evan Miller","SDP","AAA",27,3,5,8.447853551558376,46,3,0,0,3,3,,54.1,256,62,55,51,9,28,1,4,4,0,50,"sa915725"
"Jay Groome","BOS","AAA",23,4,3,3.341584410834315,13,13,0,0,0,0,,67.1,290,69,27,25,6,26,0,5,3,2,59,"sa917925"
"Trey Cobb","NYM","AAA",28,6,5,5.328946833465292,31,1,0,0,3,1,,50.2,222,48,36,30,6,24,0,2,2,0,40,"sa918276"
"Matt Dennis","COL","AAA",27,5,5,7.004184994773066,32,6,0,0,0,2,,79.2,381,104,64,62,15,38,0,14,3,1,52,"sa918295"
"Brian Howard","OAK","AAA",27,3,1,6.717704330182137,42,3,0,0,0,0,,69.2,315,83,55,52,14,32,1,2,5,0,65,"sa918377"
"Connor Grey","NYM","AAA",28,5,6,6.383386892660556,26,24,0,0,0,0,,104.1,479,131,77,74,12,43,1,7,5,0,88,"sa918420"
"Jonathan Hennigan","PHI","AAA",27,5,3,3.5284087850042876,45,2,0,0,0,3,,58.2,251,42,23,23,4,38,0,5,1,1,55,"sa918447"
"Brian Keller","BOS","AAA",28,6,5,3.265486725663717,31,20,0,0,0,1,,113,469,80,48,41,8,53,1,6,1,1,126,"sa918951"
"Chad Donato","HOU","AAA",27,4,8,5.342246425220382,29,18,0,0,2,1,,124.2,552,122,83,74,20,60,0,4,4,1,101,"sa919112"
