Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Allen Webster","TEX","AAA",27,4,4,6.788572020487934,12,11,0,0,0,0,,58.1,260,77,44,44,14,20,0,5,1,0,44,"3993"
"Steve Johnson","CHW","AAA",29,2,4,6.443182725921278,24,10,0,0,0,0,,58.2,260,64,42,42,10,23,1,5,4,0,60,"4053"
"Chris Smith","OAK","AAA",36,4,3,3.1621621621621623,15,12,0,0,0,0,,74,309,76,27,26,5,20,0,1,1,0,64,"4544"
"Kelvin Marte","MIA","AAA",29,3,5,4.5,32,8,0,0,2,1,,86,376,86,53,43,9,42,1,3,4,0,69,"5200"
"Wilmer Font","LAD","AAA",27,10,8,3.4168731903853735,25,25,0,0,0,0,,134.1,554,114,52,51,11,35,0,3,2,3,178,"5257"
"Manny Banuelos","LAA","AAA",26,5,6,4.926315789473684,39,9,0,0,0,0,,95,439,107,62,52,4,49,1,7,8,1,85,"5365"
"Tim Dillard","MIL","AAA",33,3,2,5.170212346323512,34,2,0,0,1,0,,62.2,286,68,41,36,3,27,3,13,2,0,49,"5518"
"Nik Turley","MIN","AAA",27,5,4,2.6600989220678652,18,10,0,0,0,0,,67.2,273,58,24,20,4,22,0,2,4,0,79,"5530"
"Jair Jurrjens","LAD","AAA",31,4,3,4.638037243992835,11,10,0,0,0,0,,54.1,238,63,30,28,6,18,0,0,1,1,44,"5556"
"Logan Kensing","DET","AAA",34,3,3,2.542601070838625,66,0,0,0,0,2,,74.1,304,71,23,21,3,25,2,0,0,0,57,"6166"
"Kyle Kendrick","BOS","AAA",32,5,7,5.665574337375762,18,18,2,1,0,0,,101.2,428,114,67,64,24,16,0,5,1,0,67,"6230"
"Aaron Laffey","ARI","AAA",32,5,3,5.422594834663019,21,13,0,0,0,0,,79.2,352,96,50,48,8,27,0,2,2,0,44,"6248"
"Josh Zeid","STL","AAA",30,9,4,5.188925339337841,33,12,0,0,0,3,,102.1,456,117,61,59,18,48,1,0,5,0,95,"6527"
"Anthony Vasquez","DET","AAA",30,9,9,4.06015037593985,22,22,1,1,0,0,,133,561,134,61,60,13,40,2,5,0,1,86,"6577"
"Eddie Gamboa","TEX","AAA",32,8,7,6.1737808827167004,20,20,0,0,0,0,,109.1,499,130,81,75,20,52,0,4,12,1,65,"6911"
"Pat Venditte","PHI","AAA",32,9,5,3.3588521650910685,52,0,0,0,2,3,,69.2,293,54,28,26,7,36,1,4,1,0,69,"7108"
"Rhiner Cruz","ATL","AAA",30,1,5,2.8421049778481557,40,0,0,0,5,4,,50.2,223,43,17,16,3,24,1,3,4,1,63,"711"
"Dustin Antolin","WSN","AAA",27,2,4,6.3,24,4,0,0,0,0,,50,233,60,36,35,3,32,0,1,5,0,43,"7119"
"Dillon Gee","TEX","AAA",31,6,5,3.230769230769231,14,14,0,0,0,0,,78,325,77,31,28,6,16,0,4,1,1,63,"7396"
"Javy Guerra","MIA","AAA",31,2,4,4.703225343448236,35,0,0,0,2,2,,51.2,215,46,29,27,7,21,2,0,3,0,44,"7407"
"Jarrett Grube","TOR","AAA",35,7,9,4.634328358208955,25,25,0,0,0,0,,134,572,139,77,69,19,46,2,5,3,2,103,"7553"
"Wilfredo Boscan","NYM","AAA",27,4,13,5.442971262881434,26,26,0,0,0,0,,125.2,576,171,85,76,11,41,0,6,5,0,72,"7655"
"Andrew Albers","ATL","AAA",31,12,3,2.61049745764105,26,17,0,0,0,0,,120.2,490,120,38,35,6,19,0,1,3,1,115,"7853"
"Anthony Bass","TEX","AAA",29,3,4,4.181416211519239,18,12,0,0,0,0,,75.1,324,79,43,35,7,28,0,1,9,0,87,"7982"
"Marcus Walden","BOS","AAA",28,10,6,3.9179814497391323,29,15,1,1,0,1,,105.2,444,102,52,46,4,36,1,4,6,0,86,"8004"
"Jason Gurka","LAA","AAA",29,3,1,3.1973682204442135,43,0,0,0,1,0,,50.2,220,54,25,18,5,13,0,6,1,0,56,"8007"
"Thad Weber","COL","AAA",32,1,7,7.8545454545454545,16,9,0,0,0,1,,55,260,92,51,48,14,11,0,2,2,0,39,"8036"
"Stephen Fife","MIA","AAA",30,4,3,3.9746199050546878,12,12,0,0,0,0,,65.2,283,76,33,29,4,18,0,1,4,0,52,"8077"
"Neil Wagner","TBR","AAA",33,2,1,2.484662722058836,40,1,0,0,3,2,,54.1,221,41,17,15,3,18,0,1,6,0,52,"8162"
"Paolo Espino","TEX","AAA",30,5,2,4.461864983751327,17,14,0,0,0,1,,78.2,331,87,41,39,12,15,1,1,1,0,77,"8246"
"Casey Coleman","HOU","AAA",29,3,5,6.75,12,12,0,0,0,0,,64,294,76,50,48,8,32,0,2,5,2,56,"8270"
"Mitch Atkins","NYM","AAA",31,4,8,5.653846153846154,14,14,0,0,0,0,,78,351,90,53,49,13,27,0,3,4,0,57,"8369"
"Erik Davis","ARI","AAA",30,8,2,4.382198602790345,53,0,0,0,3,5,,63.2,285,69,32,31,8,31,1,2,1,0,72,"8422"
"Michael Brady","OAK","AAA",30,3,1,3.206250305771857,17,8,0,0,0,0,,53.1,211,45,22,19,5,6,0,0,0,1,51,"8461"
"John Lamb","LAA","AAA",26,6,3,5.3744079715969555,13,13,0,0,0,0,,70.1,311,85,44,42,9,26,0,4,2,0,48,"8493"
"Jeff Beliveau","TOR","AAA",30,4,1,3.0397354065078237,29,1,0,0,2,0,,50.1,207,34,18,17,5,26,1,2,1,0,60,"8504"
"Tyler Cloyd","SEA","AAA",30,1,1,5.6685087651634225,19,14,0,0,1,0,,60.1,264,64,41,38,8,17,0,1,1,0,48,"8536"
"Donovan Hand","NYM","AAA",31,4,6,7.6,17,17,0,0,0,0,,90,429,138,85,76,18,28,0,2,2,0,59,"8728"
"David Martinez","HOU","AAA",29,7,12,4.687041215068102,25,23,0,0,0,0,,136.1,591,143,77,71,19,47,1,7,3,0,101,"8893"
"Cesar Valdez","TOR","AAA",32,4,3,3.154205832380194,13,12,1,0,0,0,,71.1,288,64,28,25,4,12,0,3,2,1,56,"9013"
"Jeremy Bleich","LAD","AAA",30,5,3,3.2185433715965193,31,0,0,0,3,6,,50.1,203,45,19,18,4,9,2,0,1,0,43,"9069"
"TJ House","TOR","AAA",27,9,11,4.319999670410182,24,24,1,1,0,0,,133.1,605,149,73,64,11,63,1,8,7,1,108,"9121"
"Tim Melville","SDP","AAA",27,5,3,2.947598523332219,13,12,1,0,0,0,,76.1,319,55,29,25,5,33,0,5,2,0,72,"9149"
"Casey Kelly","SFG","AAA",27,7,5,4.455445544554456,19,18,1,1,1,0,,101,445,115,55,50,16,38,2,5,6,1,82,"9174"
"Kris Medlen","ATL","AAA",31,3,7,5.419014666814097,16,16,1,1,0,0,,94.2,411,105,61,57,15,23,0,6,3,0,84,"9417"
"Michael Blazek","MIL","AAA",28,3,4,3.7058823529411766,26,13,0,0,2,0,,85,363,87,36,35,5,33,0,1,4,0,66,"9654"
"Louis Coleman","CIN","AAA",31,4,2,2.2499999329447764,50,0,0,0,2,4,,64,268,44,18,16,3,32,2,6,4,1,77,"9720"
"David Hale","LAD","AAA",29,2,4,4.272151486152795,9,9,0,0,0,0,,52.2,224,64,30,25,4,7,0,1,2,0,39,"9756"
"Murphy Smith","TOR","AAA",29,4,5,3.497975924594643,37,8,0,0,3,2,,82.1,344,80,38,32,9,18,2,6,2,0,53,"9812"
"Chris Volstad","CHW","AAA",30,3,10,5.567796610169491,27,18,2,0,1,0,,118,518,161,82,73,12,23,0,4,6,0,71,"9901"
"Andrew Barbosa","MIL","AAA",29,7,3,5.291457692167019,36,4,0,0,1,1,,66.1,283,64,44,39,9,27,1,0,2,0,65,"sa327830"
"Shawn Haviland","BOS","AAA",31,6,8,4.334210874393734,23,17,2,1,0,0,,126.2,533,119,63,61,22,41,0,5,5,0,99,"sa454866"
"Kraig Sitton","SFG","AAA",28,6,4,3.7384615384615385,47,2,0,0,0,3,,65,275,70,29,27,5,16,0,2,1,1,46,"sa501975"
"Austin House","COL","AAA",26,8,2,1.8529411764705883,49,0,0,0,3,3,,68,277,56,16,14,2,23,1,0,4,0,53,"sa502193"
"David Hurlbut","MIN","AAA",27,10,8,3.4438778191296184,23,22,0,0,0,0,,130.2,556,152,58,50,6,30,1,1,4,0,103,"sa503067"
"Tristan Archer","MIL","AAA",26,7,3,4.756477059990052,44,0,0,0,0,1,,64.1,289,77,40,34,5,19,1,2,2,0,57,"sa503277"
"James Dykstra","TEX","AAA",26,2,9,7.330317754314682,21,13,0,0,0,2,,73.2,358,116,63,60,5,29,0,4,2,0,51,"sa503397"
"Jose A. Flores","SFG","AAA",28,2,4,4.036083109131348,12,12,0,0,0,0,,64.2,278,64,31,29,4,24,1,3,2,0,65,"sa503583"
"Jeff Ames","TBR","AAA",26,1,1,3.9789476879680183,46,2,0,0,2,0,,63.1,274,54,29,28,6,35,0,2,4,0,78,"sa503692"
"Luis Diaz","LAA","AAA",25,4,11,5.438162837384381,24,18,0,0,0,0,,94.1,428,110,69,57,13,41,0,8,2,2,87,"sa506249"
"Jimmy Reyes","TEX","AAA",28,4,5,4.111675763849677,36,5,1,0,0,1,,65.2,275,69,33,30,10,21,0,4,5,0,43,"sa526353"
"Kaleb Fleck","ARI","AAA",28,2,2,5.300613993134667,44,0,0,0,1,1,,54.1,245,62,40,32,7,23,0,2,2,0,55,"sa526875"
"Joan Gregorio","SFG","AAA",25,4,4,3.0405405405405403,13,13,0,0,0,0,,74,309,63,33,25,9,35,1,1,3,0,61,"sa547815"
"Victor Payano","MIA","AAA",24,4,3,3.4177211889222363,28,2,0,0,0,2,,52.2,221,37,21,20,5,32,2,1,4,1,59,"sa548111"
"Logan Bawcom","OAK","AAA",28,2,5,3.3113211420092927,47,0,0,0,2,2,,70.2,304,66,33,26,5,31,0,0,1,0,63,"sa549287"
"Tyler Jones","NYY","AAA",27,6,4,4.382198602790345,44,0,0,0,3,5,,63.2,269,61,32,31,6,20,0,1,7,1,76,"sa549495"
"Chris Lee","BAL","AAA",24,5,6,5.106017415219607,27,20,0,0,0,0,,116.1,548,144,76,66,11,54,0,8,4,0,83,"sa550044"
"Ricky Knapp","NYM","AAA",25,6,13,5.972350650372529,25,25,0,0,0,0,,144.2,649,184,104,96,16,35,2,5,6,2,75,"sa550202"
"Ismael Guillon","CIN","AAA",25,1,4,5.1987572712624806,27,3,0,0,0,1,,53.2,250,57,35,31,6,35,0,1,6,0,55,"sa550236"
"Bryan Rodriguez","SDP","AAA",25,8,8,4.90263197267488,26,20,1,1,0,1,,126.2,564,157,76,69,9,37,0,5,6,0,63,"sa550590"
"DJ Baxendale","MIN","AAA",26,1,3,2.9815953711382503,29,4,0,0,1,0,,54.1,224,54,24,18,2,15,1,1,4,0,40,"sa577014"
"Kyle McMyne","CIN","AAA",27,4,1,6.7499994521445865,41,1,0,0,1,3,,62.2,296,76,54,47,6,40,4,2,7,1,42,"sa577706"
"Beck Wheeler","NYM","AAA",28,4,5,8.177143570133193,41,2,0,0,0,1,,58.1,293,80,61,53,12,35,1,4,10,0,51,"sa578922"
"Chris Jensen","OAK","AAA",26,5,1,5.952756620723289,30,7,0,0,1,1,,84.2,385,102,59,56,8,29,0,4,1,0,56,"sa579619"
"Matt Flemer","COL","AAA",26,8,7,5.755263620096597,26,21,0,0,0,0,,126.2,557,158,85,81,26,35,0,3,3,1,81,"sa580429"
"Yender Caramo","KCR","AAA",25,3,7,5.035714285714286,25,12,0,0,2,0,,84,366,107,54,47,12,12,1,4,6,0,32,"sa597233"
"Angel Ventura","MIL","AAA",24,6,4,4.055794522631014,14,13,1,0,0,0,,77.2,320,72,37,35,6,25,0,2,3,1,52,"sa597505"
"Kevin Comer","HOU","AAA",24,5,4,3.675392376533838,43,0,0,0,5,2,,63.2,285,70,32,26,5,28,2,1,7,0,74,"sa597802"
"Jeff Johnson","CLE","AAA",27,2,1,3.272727272727273,50,0,0,0,3,0,,55,242,44,22,20,3,37,1,2,7,0,65,"sa598064"
"Clayton Blackburn","TEX","AAA",24,6,2,4.96875,20,19,0,0,0,0,,96,407,105,54,53,5,26,0,5,10,0,79,"sa598302"
"Mark Montgomery","STL","AAA",26,5,1,2.4300003707886306,46,0,0,0,5,3,,66.2,264,46,19,18,4,15,1,7,2,0,73,"sa598328"
"Christian Binford","KCR","AAA",24,7,10,7.23631187560436,22,19,0,0,0,0,,115.2,548,157,96,93,25,39,3,14,0,0,94,"sa599309"
"Greg Ross","WSN","AAA",27,3,9,6.400862489954356,16,13,0,0,0,0,,77.1,344,91,58,55,12,33,2,2,5,0,36,"sa599717"
"Jordan Kipper","BAL","AAA",24,3,5,5.071823631988326,12,11,1,0,0,0,,60.1,274,89,40,34,4,18,0,0,2,0,26,"sa602555"
"David Peterson","ATL","AAA",27,2,4,4.123153329205191,50,1,0,0,7,5,,67.2,288,75,39,31,4,15,2,4,4,0,53,"sa603091"
"Wil Browning","TOR","AAA",28,4,3,6.554912716647222,39,0,0,0,1,2,,57.2,281,71,44,42,5,36,1,3,6,0,57,"sa657837"
"Zach Jemiola","COL","AAA",23,5,5,6.832653912310406,16,15,0,0,0,0,,81.2,381,104,65,62,13,38,0,2,7,0,40,"sa658131"
"Brian Holmes","HOU","AAA",26,2,2,9.112500869035804,19,5,0,0,1,0,,53.1,261,73,57,54,11,29,0,2,2,0,46,"sa658229"
"Mark Peterson","KCR","AAA",26,3,3,5.159236170214627,28,0,0,0,0,0,,52.1,238,64,32,30,5,29,2,1,4,1,37,"sa659558"
"Jaron Long","WSN","AAA",25,4,6,4.429687764029966,14,13,0,0,0,0,,85.1,354,90,44,42,13,16,2,6,3,0,63,"sa706969"
"Joe Broussard","LAD","AAA",26,4,1,3.5689655172413794,44,0,0,0,3,1,,58,251,57,23,23,7,20,1,4,2,0,67,"sa708442"
"David Ledbetter","TEX","AAA",25,3,4,4.309859154929577,13,13,0,0,0,0,,71,304,66,34,34,13,36,0,5,6,0,46,"sa737643"
"Brett McKinney","PIT","AAA",26,3,1,3.4652409244672744,40,1,0,0,1,1,,62.1,266,58,30,24,7,26,1,0,6,0,56,"sa738242"
"Jason Jester","SDP","AAA",26,4,2,5.91044776119403,53,0,0,0,3,2,,67,302,79,45,44,9,27,0,4,3,0,41,"sa738439"
"Frank Duncan","ARI","AAA",25,8,8,6.938547781770494,22,21,0,0,0,0,,119.1,563,173,100,92,19,39,1,7,14,0,77,"sa738963"
"Arturo Reyes","STL","AAA",25,5,5,4.405263511678878,22,6,1,0,1,3,,63.1,270,63,34,31,5,17,1,4,1,3,41,"sa739006"
"Tyler Eppler","PIT","AAA",24,8,9,4.885085210070979,27,21,1,0,0,0,,136.1,591,159,83,74,23,33,2,4,4,0,96,"sa829043"
"Matt Pearce","STL","AAA",23,5,3,6,10,10,0,0,0,0,,54,241,72,38,36,7,10,0,4,1,1,33,"sa829078"
"Corey Walter","OAK","AAA",24,2,6,5.201835590584514,21,11,2,0,1,1,,72.2,333,97,45,42,4,23,1,2,5,0,46,"sa829586"
"Ben Bracewell","OAK","AAA",26,5,2,4.595744307843122,13,12,0,0,0,0,,62.2,274,69,38,32,3,23,0,2,2,0,44,"sa837103"
"Bubba Derby","MIL","AAA",23,5,0,3.552631864257159,12,12,0,0,0,0,,63.1,259,59,27,25,7,17,0,4,4,0,49,"sa875183"
