"bpid","mlbid","Name","Age","Season","Team","G","GS","CG","IP","W","L","SV","BS","HLD","ERA","R","ER","1B","2B","3B","HR","TB","BB","K","HBP","TBF","Pitches"
113331,678394,"Brayan Bello",26,2025,"BOS",29,28,1,166.7,11,9,0,0,0,3.35,71,62,107,23,1,16,220,59,124,13,700,2697
113630,676440,"Tanner Bibee",26,2025,"CLE",31,31,2,182.3,12,11,0,0,0,4.24,93,86,114,24,5,27,285,54,162,10,762,2969
114833,676475,"Alec Burleson",26,2025,"STL",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,7
115693,676508,"Ben Casparius",26,2025,"LAD",46,3,0,77.7,7,5,2,0,13,4.64,41,40,47,22,1,8,126,21,71,3,333,1262
115711,680604,"Blas Castaño",26,2025,"SEA",1,0,0,3,0,0,0,0,0,9,3,3,1,2,0,1,9,2,1,1,16,50
115906,676917,"Cade Cavalli",26,2025,"WSH",10,10,0,48.7,3,1,0,0,0,4.25,28,23,41,8,1,7,88,15,40,4,219,788
115926,677944,"Slade Cecconi",26,2025,"CLE",23,23,0,132,7,7,0,0,0,4.3,66,63,72,27,2,24,228,32,109,3,545,2063
117185,676979,"Garrett Crochet",26,2025,"BOS",32,32,1,205.3,18,5,0,0,0,2.59,62,59,111,28,2,24,269,46,255,3,814,3150
117298,678316,"Omar Cruz",26,2025,"SD",2,0,0,3.7,0,0,0,0,0,4.91,2,2,3,1,0,0,5,3,5,0,18,81
117434,675540,"Xzavion Curry",26,2025,"MIA",3,0,0,3,0,1,0,0,0,6,4,2,4,0,0,0,4,3,1,0,16,56
118842,676263,"Jack Dreyer",26,2025,"LAD",67,5,0,76.3,3,2,4,2,10,2.95,26,25,36,14,2,4,86,24,74,0,307,1146
119133,671109,"Jake Eder",26,2025,"LAA",8,0,0,18.3,0,1,0,0,0,4.91,10,10,9,3,0,3,27,9,15,1,78,302
119526,669093,"Jeremiah Estrada",26,2025,"SD",77,0,0,73,4,5,3,3,30,3.45,31,28,36,9,1,12,105,27,108,3,304,1236
119528,681751,"Lazaro Estrada",26,2025,"TOR",2,0,0,7.3,0,0,0,1,0,8.59,7,7,6,2,0,2,18,1,10,2,35,119
121446,669372,"J.T. Ginn",26,2025,"ATH",23,16,0,90.3,4,7,0,0,1,5.08,52,51,53,20,2,17,167,31,99,6,392,1573
121919,676467,"Colton Gordon",26,2025,"HOU",20,14,0,86,6,4,1,0,0,5.34,54,51,58,23,1,21,191,19,72,2,379,1451
122708,676106,"Emerson Hancock",26,2025,"SEA",22,16,0,90,4,5,0,0,0,4.9,51,49,62,16,0,15,154,31,64,5,385,1423
124258,676428,"Brant Hurter",26,2025,"DET",43,4,0,63,4,3,2,0,5,2.43,26,17,45,8,0,4,77,27,68,11,277,1052
126356,673929,"Jordan Leasure",26,2025,"CWS",68,1,0,64.3,5,6,7,5,14,3.92,30,28,22,14,1,12,101,30,81,1,269,1130
129333,676974,"Max Meyer",26,2025,"MIA",12,12,0,64.7,3,5,0,0,0,4.73,39,34,48,12,0,12,120,20,68,2,285,1039
129445,676272,"Bobby Miller",26,2025,"LAD",2,1,0,5,0,0,0,0,0,12.6,7,7,7,2,0,2,19,2,7,1,28,116
129452,682243,"Bryce Miller",26,2025,"SEA",18,18,0,90.3,4,6,0,0,0,5.68,57,57,53,22,1,17,168,34,74,3,392,1543
129665,669387,"Carmen Mlodzinski",26,2025,"PIT",34,12,0,99,5,8,0,1,3,3.55,42,39,72,20,2,8,150,27,89,4,419,1647
130441,668716,"Noah Murdock",26,2025,"ATH",14,0,0,17,1,1,0,1,1,13.24,25,25,18,8,0,0,34,20,21,2,98,392
131491,682847,"Luis L. Ortiz",26,2025,"CLE",16,16,0,88.7,4,9,0,0,0,4.36,44,43,55,12,1,12,130,42,96,1,382,1500
131744,669449,"Jake Palisch",26,2025,"CWS",1,0,0,1,0,0,0,0,0,18,2,2,2,1,0,0,4,0,0,0,6,24
131748,669467,"Andre Pallante",26,2025,"STL",31,31,0,162.7,6,15,0,0,0,5.42,109,98,117,32,4,21,277,62,111,5,715,2720
135525,671131,"Jackson Rutledge",26,2025,"WSH",63,0,0,73.3,4,2,0,0,3,5.77,49,47,56,14,1,16,151,25,65,7,331,1339
135872,682144,"Jayvien Sandridge",26,2025,"NYY",1,0,0,0.7,0,0,0,0,0,27,2,2,0,0,0,1,4,2,2,1,6,31
136475,678011,"Anthony Seigler",26,2025,"MIL",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,11
137126,671922,"Cade Smith",26,2025,"CLE",76,0,0,73.7,8,5,16,6,19,2.93,31,24,29,21,1,4,90,19,104,4,300,1183
137960,675911,"Spencer Strider",26,2025,"ATL",23,23,0,125.3,7,14,0,0,0,4.45,63,62,74,29,1,20,215,51,131,8,539,2110
138569,678906,"Kai-Wei Teng",26,2025,"SF",8,7,0,29.7,2,4,0,0,0,6.37,24,21,22,5,0,2,40,17,39,7,139,573
139775,681190,"Randy Vásquez",26,2025,"SD",28,26,0,133.7,6,7,0,0,0,3.84,59,57,89,19,1,16,194,52,78,7,570,2148
141102,669717,"Will Wilson",26,2025,"CLE",1,0,0,2,0,0,0,0,0,9,2,2,0,1,0,1,6,0,0,0,8,26
143325,685005,"Christian Roa",26,2025,"MIA",2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,3,3,0,12,41
143668,686249,"Nathan Wiles",26,2025,"ATL",1,0,0,1,0,0,0,0,0,27,3,3,3,1,0,0,5,0,1,0,7,24
143774,686613,"Hunter Brown",26,2025,"HOU",31,31,1,185.3,12,9,0,0,0,2.43,55,50,93,20,3,17,210,57,206,7,729,2962
143882,686676,"Korey Lee",26,2025,"CWS",2,0,0,3,0,0,0,0,0,3,1,1,2,2,0,0,6,2,0,0,14,44
144150,687473,"Ryan Gusto",26,2025,,27,17,0,101.7,7,7,0,0,0,5.67,67,64,74,21,1,17,187,36,97,5,453,1760
144225,686751,"Seth Johnson",26,2025,"PHI",10,0,0,12.7,1,1,0,0,0,4.26,8,6,5,3,0,3,23,4,17,0,54,214
144487,687166,"Austin Pope",26,2025,"AZ",1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,9,36
144696,687064,"Brandon Young",26,2025,"BAL",12,12,0,57.7,1,7,0,0,0,6.24,42,40,38,17,0,12,120,22,47,0,256,940
144830,687589,"Dom Hamel",26,2025,"NYM",1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,6,13
145971,688107,"Robert Gasser",26,2025,"MIL",2,2,0,5.7,0,2,0,0,0,3.18,6,2,3,1,0,1,9,4,5,2,29,102
147755,690925,"Clayton Beeter",26,2025,,26,0,0,25.3,0,3,1,2,9,4.26,12,12,9,1,0,3,23,18,33,0,104,465
147896,808967,"Yoshinobu Yamamoto",26,2025,"LAD",30,30,0,173.7,12,8,0,0,0,2.38,53,46,78,20,0,14,174,59,201,3,684,2789
148627,693312,"Kyle Nicolas",26,2025,"PIT",31,0,0,38,1,2,0,1,3,4.74,21,20,23,7,1,3,52,18,34,2,167,652
148629,693821,"Bryce Elder",26,2025,"ATL",28,28,0,156.3,8,11,0,0,0,5.3,95,92,109,32,2,24,275,51,131,6,679,2514
148631,693855,"Ian Seymour",26,2025,"TB",19,5,0,57,4,3,0,1,0,3.79,33,24,36,8,0,5,72,19,64,3,242,995
148632,694297,"Brandon Pfaadt",26,2025,"AZ",33,33,0,176.7,13,9,0,0,0,5.25,107,103,118,51,3,26,333,37,147,12,767,2920
148638,694363,"Jared Shuster",26,2025,"CWS",12,2,0,15.7,0,0,0,0,0,8.04,15,14,19,8,0,0,35,5,12,2,82,280
149502,701121,"Logan VanWey",26,2025,"HOU",9,0,0,10.7,0,0,0,0,0,5.06,7,6,12,1,0,2,22,3,7,1,49,182
151232,702795,"Ryan Loutos",26,2025,,12,0,0,12,1,0,0,0,0,12.75,21,17,14,1,1,4,35,8,8,2,68,231
151257,695445,"Chase Lee",26,2025,"DET",32,0,0,37.3,4,1,0,1,4,4.1,17,17,16,7,2,7,64,9,36,2,148,600
151282,694335,"Matt Svanson",26,2025,"STL",39,0,0,60.3,4,0,0,0,5,1.94,14,13,23,5,2,3,51,20,68,4,234,964
151383,694359,"Niko Kavadas",26,2025,"LAA",1,0,0,1.7,0,0,0,0,0,0,0,0,3,0,0,0,3,1,1,0,9,25
151424,694646,"Chayce McDermott",26,2025,"BAL",4,1,0,8.7,0,1,0,0,0,15.58,15,15,7,2,0,3,23,12,9,1,51,195
151459,674841,"Andrew Alvarez",26,2025,"WSH",5,5,0,23.3,1,1,0,0,0,2.31,8,6,13,2,0,1,21,10,20,1,98,417
151570,694738,"Landen Roupp",26,2025,"SF",22,22,0,106.7,7,7,0,0,0,3.8,55,45,79,23,0,11,169,45,102,3,476,1851
151578,693313,"Carson Seymour",26,2025,"SF",16,3,0,36,1,3,0,0,1,4.75,21,19,23,5,0,9,69,13,26,1,156,621
151608,694477,"Chad Patrick",26,2025,"MIL",27,23,0,119.7,3,8,0,0,1,3.53,49,47,76,24,0,13,176,40,127,4,503,2010
151615,695243,"Mason Miller",26,2025,,60,0,0,61.7,1,2,22,4,10,2.63,19,18,18,3,2,5,50,28,104,1,234,972
151694,701542,"Will Warren",26,2025,"NYY",33,33,0,162.3,9,8,0,0,0,4.44,90,80,100,32,4,22,264,65,171,4,711,2802
162560,802686,"Hayden Harris",26,2025,"ATL",3,0,0,2.7,0,0,0,0,0,3.38,1,1,2,1,0,0,4,2,0,0,12,50
105636,660644,"Vidal Bruján",27,2025,"ATL",2,0,0,2,0,0,0,0,0,13.5,3,3,3,0,0,1,7,1,0,0,11,23
105737,661403,"Emmanuel Clase",27,2025,"CLE",48,0,0,47.7,5,3,24,5,1,3.21,20,17,35,8,1,2,62,12,47,4,202,746
105834,660787,"Yerry De los Santos",27,2025,"NYY",25,0,0,35.7,0,1,0,0,4,3.28,15,13,30,6,0,1,46,17,28,1,160,590
105894,661395,"Jhoan Duran",27,2025,,72,0,0,70,7,6,32,5,1,2.06,19,16,47,8,0,3,75,19,80,3,287,1073
106040,661563,"Luis Gil",27,2025,"NYY",11,11,0,57,4,1,0,0,0,3.32,23,21,28,14,0,5,76,33,41,1,244,970
106668,663969,"Tyler Phillips",27,2025,"MIA",54,1,0,77.7,2,1,4,0,8,2.78,26,24,45,10,1,8,100,24,52,2,313,1114
106721,660604,"Alan Rangel",27,2025,"PHI",5,0,0,11,0,0,1,1,0,2.45,3,3,6,3,0,1,16,6,8,0,46,174
106748,660844,"Leo Rivas",27,2025,"SEA",1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,6,18
106774,660730,"Elvin Rodríguez",27,2025,,7,2,0,19.7,0,2,0,0,0,9.15,20,20,12,5,0,9,58,7,18,1,90,335
106940,647336,"Michael Soroka",27,2025,,22,17,0,89.7,3,8,0,0,1,4.52,49,45,44,15,1,12,125,29,95,15,379,1525
106975,660761,"José Suarez",27,2025,"ATL",7,1,0,19.3,2,0,1,0,1,1.86,5,4,11,2,0,1,19,10,16,0,81,295
107170,663465,"Kolby Allard",27,2025,"CLE",33,2,0,65,2,2,0,0,4,2.63,22,19,45,13,1,5,94,14,42,1,266,1000
107172,663474,"Triston McKenzie",27,2025,"CLE",4,0,0,5.7,0,0,0,0,0,11.12,7,7,4,2,0,1,12,7,4,0,30,123
107428,665871,"Javier Assad",27,2025,"CHC",8,7,0,37,4,1,0,0,0,3.65,15,15,23,4,3,3,52,12,23,4,153,567
107559,665795,"Edward Cabrera",27,2025,"MIA",26,26,0,137.7,8,7,0,0,0,3.53,60,54,80,24,0,17,196,48,150,10,581,2252
107732,666808,"Camilo Doval",27,2025,,69,0,0,65.3,4,3,16,6,10,3.58,34,26,38,9,0,4,72,35,72,3,278,1104
108464,669308,"Sean Reynolds",27,2025,"SD",19,1,0,27,0,1,0,0,2,5.33,16,16,12,4,0,4,36,17,25,3,117,494
108756,666214,"Joey Wentz",27,2025,,39,13,0,98,5,7,0,1,0,5.79,66,63,80,16,4,11,168,43,92,1,442,1815
108822,666120,"Ian Anderson",27,2025,"LAA",7,0,0,9.3,0,1,0,1,1,11.57,13,12,13,2,0,2,25,7,8,0,51,203
108952,668820,"Max Kranick",27,2025,"NYM",24,0,0,37,3,2,0,1,5,3.65,15,15,24,5,0,5,54,7,25,0,150,528
108971,669160,"Dustin May",27,2025,,25,23,0,132.3,7,11,0,0,0,4.96,78,73,84,21,6,21,228,56,123,12,584,2169
108975,668834,"Easton McGee",27,2025,"MIL",9,0,0,14.7,0,0,0,0,0,5.52,9,9,10,4,0,1,22,5,13,0,62,223
109005,670912,"Johan Oviedo",27,2025,"PIT",9,9,0,40.3,2,1,0,0,0,3.57,17,16,16,4,0,6,48,23,42,3,170,665
109094,670955,"Edwin Uceta",27,2025,"TB",70,0,0,76,10,3,1,5,21,3.79,33,32,38,11,2,11,110,27,103,8,321,1214
109107,666215,"Forrest Whitley",27,2025,,10,0,0,12,0,0,0,0,0,13.5,20,18,8,7,1,3,37,8,12,1,66,254
109108,669060,"Bryse Wilson",27,2025,"CWS",20,5,0,47.3,0,2,0,0,0,6.65,37,35,44,10,2,11,114,19,28,2,224,854
109131,666142,"Cole Ragans",27,2025,"KC",13,13,0,61.7,3,3,0,0,0,4.67,33,32,32,13,1,7,89,20,98,2,257,1079
109135,666200,"Jesús Luzardo",27,2025,"PHI",32,32,0,183.7,15,7,0,0,0,3.92,85,80,118,33,0,16,248,57,216,3,758,3013
109236,671305,"Michel Otañez",27,2025,"ATH",6,0,0,5.3,0,0,0,0,1,13.5,8,8,3,1,1,2,16,5,6,1,28,121
109267,666168,"Mason Thompson",27,2025,"WSH",14,0,0,10.7,1,1,0,0,0,11.81,16,14,9,5,1,1,26,12,11,0,60,239
109278,670174,"Josh Winckowski",27,2025,"BOS",6,0,0,11.7,0,1,0,0,0,3.86,7,5,9,2,0,0,13,5,9,1,52,207
109477,675989,"Cody Bolton",27,2025,"CLE",1,0,0,2,0,0,0,0,0,13.5,3,3,3,1,0,0,5,0,1,0,10,40
109526,676130,"José Buttó",27,2025,,55,0,0,67,5,3,1,4,6,3.9,31,29,40,16,2,4,94,32,58,2,284,1095
109974,669724,"Brenan Hanifee",27,2025,"DET",54,0,0,60,3,3,0,1,10,3,31,20,46,14,2,3,92,14,40,2,260,947
110745,674285,"Eduardo Salazar",27,2025,"WSH",30,0,0,29,0,1,0,1,2,8.38,29,27,29,10,1,7,80,17,23,1,151,547
111286,669432,"Trevor Rogers",27,2025,"BAL",18,18,1,109.7,9,3,0,0,0,1.81,23,22,53,8,3,6,102,29,103,2,423,1627
111459,670183,"Garrett Acton",27,2025,"TB",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,21
112434,676879,"Aaron Ashby",27,2025,"MIL",43,1,0,66.7,5,2,3,0,6,2.16,16,16,42,7,2,3,74,24,76,4,270,1033
112439,668933,"Graham Ashcraft",27,2025,"CIN",62,0,0,65.3,8,5,0,6,23,3.99,37,29,48,18,0,2,92,25,64,0,284,1039
113016,669620,"Brady Basso",27,2025,"ATH",11,1,0,11.7,1,1,0,0,2,2.31,4,3,10,2,0,0,14,9,8,0,56,206
114244,666374,"Matt Brash",27,2025,"SEA",53,0,0,47.3,1,3,4,1,21,2.47,15,13,31,6,0,4,59,18,58,2,199,822
114683,663460,"Kris Bubic",27,2025,"KC",20,20,0,116.3,8,7,0,0,0,2.55,38,33,68,21,3,6,143,39,116,3,476,1786
115227,663462,"Isaiah Campbell",27,2025,"BOS",6,0,0,7.7,0,0,0,0,0,7.04,6,6,11,0,1,1,18,1,3,1,35,109
117625,669722,"Logan Davidson",27,2025,"LAA",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,14
117754,676969,"Brett de Geus",27,2025,"PHI",1,0,0,2,0,0,0,0,0,4.5,1,1,1,0,0,0,1,3,0,0,10,47
119949,681676,"Ryan Fernandez",27,2025,"STL",32,0,0,30.3,0,4,1,1,4,7.12,30,24,22,4,3,6,63,16,34,1,140,524
123283,674072,"Tommy Henry",27,2025,"AZ",2,0,0,6.7,0,0,0,0,0,4.05,3,3,3,0,0,3,15,1,8,1,26,107
123824,676510,"Nolan Hoffman",27,2025,"PHI",1,0,0,1,0,0,0,0,0,27,3,3,1,2,0,0,5,1,2,0,7,26
123905,668970,"Gavin Hollowell",27,2025,"CHC",7,0,0,9.3,0,0,0,0,0,4.82,5,5,7,1,0,1,13,7,10,0,43,172
125609,669923,"George Kirby",27,2025,"SEA",23,23,0,126,10,8,0,0,0,4.21,60,59,85,20,1,15,188,29,137,7,524,2086
126788,669193,"Jack Little",27,2025,"LAD",2,0,0,3,0,0,0,0,0,6,2,2,3,0,1,0,6,1,2,1,14,44
126846,666157,"Nick Lodolo",27,2025,"CIN",29,28,2,156.7,9,8,0,0,0,3.33,60,58,92,23,1,22,229,31,156,13,642,2469
126961,682052,"Jacob Lopez",27,2025,"ATH",21,17,0,92.7,7,7,0,0,0,4.08,47,42,51,14,1,15,142,37,113,8,399,1666
129469,669062,"Erik Miller",27,2025,"SF",36,0,0,30,4,1,0,2,10,1.5,5,5,19,5,0,0,29,20,22,3,128,482
130453,669684,"Chris Murphy",27,2025,"BOS",23,0,0,34.7,3,0,0,0,2,3.12,12,12,15,2,0,4,35,20,30,5,148,569
130740,669194,"Ryne Nelson",27,2025,"AZ",33,23,0,154,7,3,1,1,1,3.39,62,58,73,25,9,17,218,41,132,4,619,2466
131515,679358,"Eric Orze",27,2025,"TB",33,0,0,41.7,1,1,3,1,1,3.02,16,14,26,7,1,4,59,19,40,3,178,681
132346,671111,"Sammy Peralta",27,2025,"LAA",5,0,0,10.7,0,1,0,1,0,6.75,12,8,9,4,0,0,17,6,8,0,52,153
132835,663455,"Konnor Pilkington",27,2025,"WSH",32,0,0,28.3,2,0,0,0,5,4.45,16,14,10,5,0,7,48,17,34,2,123,500
134502,681799,"Ethan Roberts",27,2025,"CHC",10,0,0,9,1,0,0,0,0,6,6,6,4,3,0,3,22,2,6,1,39,144
135058,669020,"Ryan Rolison",27,2025,"COL",31,1,0,42.3,1,0,0,0,0,7.02,35,33,37,6,1,11,96,20,25,0,193,676
135582,681870,"Erik Sabrowski",27,2025,"CLE",33,0,0,29.3,0,1,0,0,12,1.84,8,6,8,4,0,2,24,21,42,3,121,503
135874,663485,"Cole Sands",27,2025,"MIN",69,3,0,72,4,6,3,4,13,4.5,41,36,42,13,3,7,105,19,64,4,299,1143
136488,681882,"Colin Selby",27,2025,"BAL",11,0,0,14,0,2,0,0,0,3.21,5,5,11,3,0,2,25,2,14,0,60,214
136980,681006,"Josh Simpson",27,2025,"MIA",31,0,0,30.7,4,2,0,2,2,7.34,28,25,23,5,1,5,56,22,36,3,151,610
137992,669704,"Kade Strowd",27,2025,"BAL",25,0,0,26.3,0,1,0,0,5,1.71,6,5,14,1,0,1,20,13,24,1,105,406
138648,671162,"Connor Thomas",27,2025,"MIL",2,0,0,5.3,0,0,0,0,0,20.25,12,12,7,2,0,3,23,2,5,1,31,119
139109,669707,"Jared Triolo",27,2025,"PIT",1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,7,1,0,0,8,23
140615,669713,"Hayden Wesneski",27,2025,"HOU",6,6,0,32,1,3,0,0,0,4.5,16,16,14,8,0,7,58,6,29,1,131,508
141132,676775,"Keaton Winn",27,2025,"SF",7,0,0,10,0,0,0,0,0,4.5,5,5,7,4,0,1,19,2,9,0,42,165
141595,666171,"Ryan Zeferjahn",27,2025,"LAA",62,1,0,57,6,5,2,6,17,4.74,31,30,29,8,0,12,93,34,73,4,256,1024
142242,679775,"Kyle Backhus",27,2025,"AZ",32,0,0,25.3,0,3,2,2,10,4.62,14,13,17,7,1,3,46,8,22,3,115,430
142386,683769,"Hunter Gaddis",27,2025,"CLE",73,0,0,66.7,2,2,3,4,35,3.11,24,23,39,9,2,8,95,21,73,1,274,1049
142498,683766,"Christian Koss",27,2025,"SF",4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,16,42
143104,685126,"Brandon Eisert",27,2025,"CWS",72,3,0,69.7,3,8,2,3,9,4.39,36,34,41,20,2,12,135,25,74,5,306,1214
143142,685299,"Tanner Gordon",27,2025,"COL",15,15,0,75.3,6,8,0,0,0,6.33,60,53,59,18,3,16,168,17,62,3,337,1244
143313,685068,"Carson Ragsdale",27,2025,"BAL",2,0,0,5,0,0,0,0,0,14.4,8,8,5,4,0,1,17,1,4,0,25,95
143336,685314,"Andrew Saalfrank",27,2025,"AZ",28,0,0,29,2,1,3,2,5,1.24,5,4,14,4,0,1,26,10,19,0,113,427
143399,685107,"Anthony Veneziano",27,2025,,26,1,0,25,0,0,0,1,4,4.68,13,13,17,5,2,4,49,11,25,2,117,482
143858,686642,"Fraser Ellard",27,2025,"CWS",18,3,0,17,1,2,0,0,2,4.24,9,8,6,1,0,1,12,19,22,1,74,329
143908,686580,"Justin Slaten",27,2025,"BOS",36,0,0,34,2,4,3,3,7,4.24,19,16,21,3,0,3,39,10,25,0,137,499
144102,673965,"Caleb Freeman",27,2025,"CWS",5,0,0,3.3,0,0,0,1,0,5.4,2,2,3,1,0,1,9,1,3,0,16,70
144122,687362,"Connor Gillispie",27,2025,"MIA",6,6,0,26,0,3,0,0,0,8.65,26,25,15,11,0,6,61,11,23,1,123,471
144167,687396,"Brent Headrick",27,2025,"NYY",17,0,0,23,0,0,0,0,1,3.13,8,8,8,5,0,4,34,7,30,1,92,366
144213,686753,"Drey Jameson",27,2025,"AZ",3,0,0,3,0,1,1,0,0,3,2,1,2,2,0,0,6,3,0,0,13,53
144214,686826,"Bryce Jarvis",27,2025,"AZ",12,0,0,22,0,0,1,0,1,5.73,14,14,12,8,0,3,40,10,21,1,98,409
144245,687330,"Kevin Kelly",27,2025,"TB",41,0,0,39.7,2,5,0,4,5,5.9,29,26,25,7,2,11,89,9,35,0,171,588
144284,686747,"Joe La Sorsa",27,2025,"CIN",5,0,0,6.7,0,1,0,0,0,10.8,9,8,7,2,0,4,27,2,2,0,33,100
144318,687424,"Anthony Maldonado",27,2025,"ATH",6,0,0,6,0,0,0,0,0,12,8,8,4,3,0,3,22,5,7,0,33,129
144402,687287,"Patrick Monteverde",27,2025,"MIA",1,0,0,3.7,0,0,0,0,0,9.82,4,4,7,2,0,0,11,1,4,0,20,87
144465,686752,"Ryan Pepiot",27,2025,"TB",31,31,0,167.7,11,12,0,0,0,3.86,77,72,78,27,3,26,245,61,167,6,679,2699
144511,687377,"Orlando Ribalta",27,2025,"WSH",22,0,0,24.3,0,0,0,0,1,7.03,19,19,16,5,0,6,50,17,25,1,120,501
144606,686730,"Carson Spiers",27,2025,"CIN",3,2,0,13.3,0,2,0,0,0,6.08,9,9,8,2,0,3,24,7,11,1,60,245
144657,686973,"Louis Varland",27,2025,,74,1,0,72.7,4,3,0,2,22,2.97,27,24,41,17,1,6,102,22,75,2,296,1066
144730,685801,"Hunter Bigge",27,2025,"TB",13,0,0,15,0,0,0,1,1,2.4,4,4,6,1,0,4,24,5,12,1,60,226
144812,687830,"Sawyer Gipson-Long",27,2025,"DET",8,3,0,31.3,0,2,0,0,2,7.18,26,25,17,9,0,8,67,6,26,2,133,463
144890,687849,"Zak Kent",27,2025,"CLE",12,0,0,17.7,1,0,0,0,0,4.58,10,9,14,2,0,1,22,8,16,1,76,308
145063,687606,"Paxton Schultz",27,2025,"TOR",13,2,0,24.7,0,0,0,0,0,4.38,16,12,14,9,0,4,48,8,28,1,110,448
145080,687765,"Mitch Spence",27,2025,"ATH",32,8,0,84.7,3,6,1,0,4,5.1,57,48,60,20,0,16,164,26,66,4,375,1354
145443,689225,"Beau Brieske",27,2025,"DET",22,1,0,22,1,3,1,1,5,6.55,20,16,15,4,0,5,43,12,16,0,103,405
145702,690382,"Michael Darrell-Hicks",27,2025,,7,0,0,9.7,1,0,0,0,0,7.45,8,8,8,1,0,1,14,4,8,1,43,158
145773,689266,"Dylan Dodd",27,2025,"ATL",28,0,0,35,1,0,0,1,2,3.6,14,14,17,5,1,5,50,5,30,1,136,536
146226,690544,"Bailey Horn",27,2025,"DET",10,0,0,11.3,0,1,0,0,0,1.59,2,2,9,1,0,1,15,7,10,0,50,224
146279,689690,"Alek Jacob",27,2025,"SD",29,0,0,33.3,1,0,0,0,3,5.13,20,19,23,7,0,6,61,14,23,6,153,586
146392,689017,"Landon Knack",27,2025,"LAD",10,7,0,42.3,3,2,1,0,0,4.89,25,23,22,7,1,10,79,19,42,2,185,773
146462,689520,"Cody Laweryson",27,2025,"MIN",5,0,0,7.7,0,1,0,0,0,1.17,2,1,4,0,0,0,4,0,7,0,26,93
147927,691172,"Yosver Zulueta",27,2025,"CIN",7,0,0,7.3,1,0,0,0,0,4.91,5,4,4,0,0,1,8,4,5,0,32,140
160802,702752,"Jonathan Pintaro",27,2025,"NYM",1,0,0,0.7,0,0,0,0,0,27,2,2,2,0,0,0,2,2,1,0,6,29
163735,806188,"Cade Gibson",27,2025,"MIA",44,1,0,54.7,4,5,0,2,5,2.63,18,16,31,9,1,3,64,21,43,6,230,908
164622,829272,"Shinnosuke Ogasawara",27,2025,"WSH",23,2,0,38.7,1,1,0,0,1,6.98,30,30,26,8,0,9,78,17,30,3,173,674
104025,645305,"Ali Sánchez",28,2025,"TOR",1,0,0,1,0,0,0,0,0,18,2,2,1,2,0,0,5,0,1,0,6,18
104033,645444,"Jose Herrera",28,2025,"AZ",2,0,0,2,0,0,0,0,0,4.5,1,1,3,1,0,0,5,0,0,0,10,27
104044,646242,"Jhonathan Díaz",28,2025,"SEA",1,0,0,1.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5,26
104205,650489,"Willi Castro",28,2025,"MIN",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,12
104258,650556,"Bryan Abreu",28,2025,"HOU",70,0,0,71,3,4,7,5,25,2.28,18,18,38,9,0,4,72,31,105,4,296,1189
104481,650893,"Génesis Cabrera",28,2025,,40,0,0,42.7,0,1,1,1,3,6.54,32,31,26,8,0,12,90,18,35,2,187,715
104499,650911,"Cristopher Sánchez",28,2025,"PHI",32,32,1,202,13,5,0,0,0,2.45,58,55,124,35,0,12,242,44,212,6,807,2895
104739,656271,"Brock Burke",28,2025,"LAA",69,1,0,61.7,6,1,0,5,15,3.36,24,23,40,7,3,8,95,18,52,3,257,1014
105007,657277,"Logan Webb",28,2025,"SF",34,34,0,207,15,11,0,0,0,3.22,82,74,144,49,3,14,307,46,224,6,856,3282
105859,664747,"Alexis Díaz",28,2025,,18,0,0,17.7,1,0,0,0,4,8.15,17,16,5,3,1,6,38,12,17,5,85,360
105915,664744,"Jose Espada",28,2025,"BAL",1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,9,29
105936,663559,"Bailey Falter",28,2025,,26,24,0,125.3,7,7,0,0,0,4.45,68,62,68,27,1,19,201,46,81,1,518,1951
105950,657571,"Caleb Ferguson",28,2025,,70,0,0,65.3,5,4,0,5,14,3.58,27,26,41,11,0,2,71,22,51,6,270,1042
106195,664299,"Cristian Javier",28,2025,"HOU",8,8,0,37,2,4,0,0,0,4.62,22,19,21,7,1,3,50,15,34,1,157,617
106864,663574,"Tony Santillan",28,2025,"CIN",80,0,0,73.7,1,5,7,4,33,2.44,23,20,33,11,2,7,89,29,75,5,301,1230
107130,663897,"Luke Williams",28,2025,"ATL",6,0,0,6,0,0,0,0,0,3,2,2,4,1,0,1,10,1,4,0,25,71
107143,663765,"Jake Woodford",28,2025,"AZ",22,0,0,36.3,0,4,3,4,2,6.44,28,26,33,8,1,3,64,13,23,3,170,625
