"bpid","mlbid","Name","Age","Season","Team","G","GS","IP","W","L","SV","ERA","RA9","DRA","FIP","cFIP","WHIP","K%","BB%","HR%","GB%","DRA-","WARP"
102512,641341,"Tyler Bashlor",27,2020,"PIT",8,0,8.3,0,0,0,8.64,8.64,5.72,7.05,107,1.56,15.8,10.5,5.3,46.2,118,0
102601,641627,"Trevor Gott",27,2020,"SF",15,0,11.7,1,2,4,10.03,10.03,7.07,11.96,135,1.8,14,14,12.3,20,146,-0.3
102639,641771,"Chad Kuhl",27,2020,"PIT",11,9,46.3,2,3,0,4.27,5.05,5.6,5.5,110,1.36,22.3,14.2,4.1,41.8,115,0
102719,642003,"Cody Reed",27,2020,,11,0,12,0,1,0,4.5,4.5,5.24,5.62,105,1.58,21.8,14.5,3.6,44.1,108,0
102744,642083,"Aaron Slegers",27,2020,"TB",11,1,26,0,0,2,3.46,3.46,4.17,3.01,95,0.88,18.8,5,1,56,86,0.3
103372,643316,"Paul Fry",27,2020,"BAL",22,0,22,1,0,0,2.45,2.86,3.26,3.67,77,1.41,29.6,9.2,3.1,57.6,67,0.4
103786,596101,"Justin Shafer",27,2020,"MIA",5,0,5.7,0,0,0,12.71,12.71,6.67,8.68,126,2.12,16.7,13.3,6.7,0,137,-0.1
103808,605447,"Jordan Romano",27,2020,"TOR",15,0,14.7,2,1,2,1.23,1.84,3.53,3.1,78,0.89,36.8,8.8,3.5,58.1,73,0.2
103809,605513,"Spencer Turnbull",27,2020,"DET",11,11,56.7,4,4,0,3.97,3.97,5,3.47,101,1.34,21.1,12,0.8,48.8,103,0.4
104719,656186,"Dan Altavilla",27,2020,,22,0,20.3,2,3,1,5.75,6.2,5.34,4.51,105,1.48,27,13.5,3.4,34,110,-0.1
104750,656322,"Sam Coonrod",27,2020,"SF",18,0,14.7,0,2,3,9.82,9.82,4.96,4.78,98,1.64,21.1,9.9,2.8,45.7,102,0
104760,656354,"Austin Davis",27,2020,,9,0,6.7,0,0,0,10.8,10.8,4.3,4.56,96,1.95,15.6,6.3,3.1,64,89,0.1
104777,656420,"J.P. Feyereisen",27,2020,"MIL",6,0,9.3,0,0,0,5.79,5.79,5.83,7.82,114,0.96,18.9,13.5,8.1,33.3,120,-0.1
104803,656547,"Jonathan Holder",27,2020,"NYY",18,0,21.7,3,0,0,4.98,5.4,5.7,5.2,112,1.66,13.9,10.9,3,50,117,-0.2
104845,656725,"Alex McRae",27,2020,"CHW",2,0,3,0,0,0,0,0,5.41,1.83,111,0.33,20,0,0,12.5,112,0
104855,656756,"Jordan Montgomery",27,2020,"NYY",10,10,44,2,3,0,5.11,5.52,4.09,3.85,89,1.3,24.4,4.7,3.6,43.3,84,0.7
104863,656794,"Sean Newcomb",27,2020,"ATL",4,4,13.7,0,2,0,11.2,11.2,5.81,7.53,116,1.9,14.3,8.6,5.7,35.3,120,-0.1
105129,657624,"Josh James",27,2020,"HOU",13,2,17.3,1,0,0,7.27,7.27,6.21,7.03,116,1.85,25.3,20.5,4.8,32.6,128,-0.2
105384,596043,"Daniel Mengden",27,2020,"OAK",4,1,12.3,0,1,0,3.65,3.65,5.89,5.6,112,1.7,17.2,12.1,3.4,40,121,-0.1
105400,657031,"Josh Taylor",27,2020,"BOS",8,0,7.3,1,1,0,9.82,9.82,4.9,7.26,104,1.64,19.4,13.9,5.6,43.5,101,0
105417,659275,"Dinelson Lamet",27,2020,"SD",12,12,69,3,1,0,2.09,2.35,3.64,2.5,79,0.86,34.8,7.5,1.9,38,75,1.4
105425,656546,"Jeff Hoffman",27,2020,"COL",16,0,21.3,2,1,1,9.28,9.7,6.03,4.71,108,1.92,19.2,8.7,2.9,35.6,124,-0.1
105434,661255,"Yoan López",27,2020,"AZ",20,0,19.7,0,1,0,5.95,6.86,4.97,5.6,101,1.53,18.4,10.3,4.6,54.8,102,0
105683,606944,"Cody Carroll",27,2020,"BAL",3,0,2,0,0,0,54,54,5.73,9.17,103,7,14.3,23.8,0,33.3,118,0
105736,664199,"Taylor Clarke",27,2020,"AZ",12,5,43.3,3,0,0,4.36,4.78,5.49,5.22,109,1.29,21.9,11.5,4.4,44.3,113,-0.1
106081,665093,"Zac Grotz",27,2020,"SEA",5,0,7.3,0,0,0,14.73,14.73,7.08,15.3,132,3,8.7,23.9,8.7,40.7,146,-0.2
106241,664918,"Kyle Keller",27,2020,"LAA",2,0,2.3,0,0,0,7.71,7.71,5.49,4.88,105,2.14,7.7,15.4,0,40,113,0
106243,665001,"Trevor Kelley",27,2020,"PHI",4,0,3.3,0,0,0,10.8,10.8,4.81,8.91,98,2.7,26.3,5.3,10.5,30.8,99,0
106414,664208,"Phil Maton",27,2020,"CLE",23,0,21.7,3,3,0,4.57,5.82,3.73,2.2,81,1.34,33.3,6.3,1,44.4,77,0.3
106709,663432,"Tanner Rainey",27,2020,"WAS",20,0,20.3,1,1,0,2.66,2.66,3.94,3.8,79,0.74,42.7,9.3,5.3,34.3,81,0.3
106950,605488,"Jeffrey Springs",27,2020,"BOS",16,0,20.3,0,2,0,7.08,7.97,3.79,4.79,86,1.82,28.3,7.1,5.1,36.5,78,0.2
108123,664192,"Joey Lucchesi",27,2020,"SD",3,2,5.7,0,1,0,7.94,7.94,4.96,3.04,102,2.65,15.6,6.3,0,37.5,102,0
108191,596035,"Reggie McClain",27,2020,"PHI",5,0,5.3,0,0,0,5.06,10.13,5.54,6.59,109,2.25,6.9,10.3,3.4,50,114,0
109041,670950,"Trevor Richards",27,2020,"TB",9,4,32,0,0,0,5.91,6.75,5.9,4.95,111,1.72,18,7.3,4,33,121,-0.2
109203,606996,"Kyle Hart",27,2020,"BOS",4,3,11,0,1,0,15.55,17.18,5.48,8.26,110,3.09,19.4,14.9,6,34.1,113,0
66246,570257,"Joely Rodríguez",28,2020,"TEX",12,0,12.7,0,0,0,2.13,2.13,3.75,1.67,83,1.03,32.7,9.6,0,50,77,0.2
66267,570488,"Phillips Valdez",28,2020,"BOS",24,0,30.3,1,1,0,3.26,4.75,5.11,4.35,103,1.62,21.9,11.7,2.2,46.6,105,-0.1
66288,570560,"Yolmer Sánchez",28,2020,"CHW",1,0,1,0,0,0,9,9,5.09,16.17,105,2,0,0,25,25,105,0
66311,570632,"José Ureña",28,2020,"MIA",5,5,23.3,0,3,0,5.4,5.79,5.96,6.09,117,1.5,14.4,12.5,3.8,45.9,123,-0.1
66339,570666,"Luis Cessa",28,2020,"NYY",16,0,21.7,0,0,1,3.32,4.15,5.85,3.77,112,1.25,18.3,7.5,2.2,39.7,121,-0.2
66930,592135,"Cam Bedrosian",28,2020,"LAA",11,0,14.7,0,0,0,2.45,2.45,6.15,2.9,121,1.09,19,10.3,0,31.7,127,-0.2
66931,592145,"Jesse Biddle",28,2020,"CIN",1,0,0.7,0,0,0,0,0,4.13,4.71,98,3,25,25,0,100,85,0
66940,592169,"Austin Brice",28,2020,"BOS",21,1,19.7,1,0,0,5.95,5.95,4.62,4.9,93,1.53,28.7,14.9,3.4,42.6,95,0.1
66960,592222,"Alex Claudio",28,2020,"MIL",20,0,19,0,0,1,4.26,4.74,4.67,4.11,103,1.26,18.5,7.4,2.5,45.8,96,0.1
66991,592314,"Mike Foltynewicz",28,2020,"ATL",1,1,3.3,0,1,0,16.2,16.2,5.81,16.71,112,2.4,18.8,25,18.8,44.4,120,0
67083,592662,"Robbie Ray",28,2020,,12,11,51.7,2,5,0,6.62,6.97,6.63,6.51,124,1.9,27.1,17.9,5.2,24.8,137,-0.5
67143,592826,"Vince Velasquez",28,2020,"PHI",9,7,34,1,1,0,5.56,5.56,4.26,4.18,89,1.56,29.9,11,3.2,43.2,88,0.5
67219,593372,"Carlos Martinez",28,2020,"STL",5,5,20,0,3,0,9.9,11.7,5.26,6.91,105,2.1,16.3,9.6,5.8,51.3,108,0
67397,593619,"Domingo Tapia",28,2020,"BOS",5,0,4.3,0,0,0,2.08,2.08,5.03,5.71,102,1.38,21.1,10.5,5.3,46.2,104,0
67560,593833,"Wander Suero",28,2020,"WAS",22,0,23.7,2,0,0,3.8,3.8,4.93,3.04,98,1.27,27.5,9.8,1,37.7,102,0
67604,593974,"Wandy Peralta",28,2020,"SF",25,0,27.3,1,1,0,3.29,4.28,4.4,4.24,96,1.21,21.9,9.6,2.6,44.7,91,0.2
67864,594986,"Kyle Ryan",28,2020,"CHC",18,0,15.7,1,0,1,5.17,5.17,5.19,7.11,111,1.4,16.7,9.1,7.6,49,107,0
68086,595918,"A.J. Cole",28,2020,"TOR",24,0,23.3,3,0,1,3.09,3.47,5.89,4.28,115,1.2,21.1,9.5,3.2,33.3,121,-0.2
68444,547179,"Michael Lorenzen",28,2020,"CIN",18,2,33.7,3,1,0,4.28,4.54,4.6,3.9,97,1.4,23.8,11.6,2,50,95,0.2
68490,592094,"Jason Adam",28,2020,"CHC",13,0,13.7,2,1,0,3.29,4.61,4.47,3.8,91,1.24,36.2,13.8,3.4,37.9,92,0.1
68518,592165,"Brandon Brennan",28,2020,"SEA",5,0,7.3,0,0,0,3.68,3.68,5.3,6.85,104,1.64,21.2,15.2,6.1,38.1,109,0
68529,592229,"Dylan Covey",28,2020,"BOS",8,0,14,0,0,0,7.07,7.07,4.56,3.88,97,1.43,18.3,3.3,3.3,51.1,94,0.1
68563,592346,"Chi Chi González",28,2020,"COL",6,4,19.7,0,2,0,6.86,7.32,6.15,5.55,112,1.63,17.6,11,3.3,35.5,127,-0.2
68564,592351,"Jon Gray",28,2020,"COL",8,8,39,2,4,0,6.69,7.15,6.68,5.09,125,1.44,12.6,6.3,3.4,36.7,138,-0.5
68592,592426,"Luke Jackson",28,2020,"ATL",19,0,26.3,2,0,0,6.84,7.86,4.55,4.39,98,1.97,15.2,9.8,1.5,61.9,94,0.1
68656,592644,"Adam Plutko",28,2020,"CLE",10,4,27.7,2,2,1,4.88,4.88,7.01,5.3,136,1.34,12.9,6,4.3,26.9,144,-0.5
68691,592773,"Ryne Stanek",28,2020,"MIA",9,0,10,0,0,0,7.2,7.2,5.7,7.31,110,1.9,22.9,16.7,6.3,34.5,117,-0.1
68710,592833,"Bobby Wahl",28,2020,"MIL",3,0,2.3,0,1,0,11.57,11.57,5.77,13.5,113,1.71,9.1,0,18.2,10,119,0
68759,594835,"Marco Gonzales",28,2020,"SEA",11,11,69.7,7,2,0,3.1,3.49,4.64,3.3,100,0.95,23.1,2.5,2.9,37.6,96,0.7
68794,594965,"Daniel Ponce de Leon",28,2020,"STL",9,8,32.7,1,3,0,4.96,4.96,5.32,5.66,105,1.32,31.5,14,5.6,28.9,110,0
70356,571858,"Branden Kline",28,2020,"BAL",3,0,5,0,0,0,1.8,1.8,4.9,2.17,100,1,35,15,0,30,101,0
70482,605446,"Dereck Rodríguez",28,2020,"SF",2,0,4,0,0,0,13.5,13.5,6.8,10.96,129,3.25,8.3,12.5,8.3,10.5,140,-0.1
70620,608349,"Corey Knebel",28,2020,"MIL",15,0,13.3,0,0,0,6.08,6.08,5.63,6.66,111,1.73,24.2,12.9,6.5,33.3,116,-0.1
70860,596027,"Dillon Maples",28,2020,"CHC",2,0,1,0,0,0,18,27,5.57,13.21,108,5,11.1,44.4,0,25,115,0
70946,607237,"Amir Garrett",28,2020,"CIN",21,0,18.3,1,0,1,2.45,2.45,3.6,4.36,80,0.93,37.7,10.1,5.8,44.4,74,0.3
71343,605218,"Carl Edwards Jr.",28,2020,"SEA",5,0,4.7,0,0,1,1.93,1.93,4.6,1.24,95,0.64,35.3,5.9,0,60,95,0
100191,580792,"Nick Goody",28,2020,"TEX",17,1,11,0,2,1,9,9.82,5.33,6.53,102,2,23.6,14.5,5.5,38.2,110,0
100206,592866,"Trevor Williams",28,2020,"PIT",11,11,55.3,2,8,0,6.18,6.83,5.47,6.32,108,1.57,19.4,8.3,6,43.3,113,0.1
100246,606149,"Giovanny Gallegos",28,2020,"STL",16,0,15,2,2,4,3.6,3.6,4.06,2.08,85,0.87,36.8,7,1.8,40.6,84,0.2
100305,608678,"Dominic Leone",28,2020,"CLE",12,0,9.7,0,0,0,8.38,8.38,4.88,5.44,95,1.97,34,10.6,6.4,30.8,101,0
100555,621219,"Alec Mills",28,2020,"CHC",11,11,62.3,5,5,0,4.48,4.48,5.41,5.46,111,1.16,18.3,7.5,5.2,47.6,111,0.1
100612,621381,"Matt Strahm",28,2020,"SD",19,0,20.7,0,1,0,2.61,2.61,4.85,4.96,106,0.87,18.1,4.8,3.6,44.1,100,0.1
100727,622092,"Kyle Zimmer",28,2020,"KC",16,1,23,1,0,0,1.57,1.57,4.19,2.34,87,1.04,28.6,11,0,51.9,86,0.2
101176,622772,"Jimmy Cordero",28,2020,"CHW",30,0,26.7,1,2,0,6.08,7.09,5.03,3.84,105,1.58,17.7,7.3,1.6,51.1,104,0
102030,592233,"Stefan Crichton",28,2020,"AZ",26,0,26,2,2,5,2.42,2.42,4.96,3.44,99,1.19,21.1,8.3,0.9,47.9,102,0
102044,592761,"Caleb Smith",28,2020,,5,4,14,0,0,0,2.57,2.57,6.06,6.43,123,1.29,25,20,5,27.3,125,-0.1
102049,592865,"Taylor Williams",28,2020,,15,0,14.7,1,1,6,6.14,6.14,4.88,3.38,93,1.43,29.9,10.4,1.5,40.5,101,0.1
102051,594577,"Mike Mayers",28,2020,"LAA",29,0,30,2,0,2,2.1,3,4.13,2.17,87,0.9,35.5,7.4,1.7,32.4,85,0.3
102084,608723,"Austin Voth",28,2020,"WAS",11,11,49.7,2,5,0,6.34,6.52,6.67,6.44,122,1.51,19.6,8,6.2,29.6,137,-0.6
102138,621294,"Ben Heller",28,2020,"NYY",6,0,6,0,0,0,3,3,5.2,7.5,105,1.17,22.2,7.4,7.4,29.4,107,0
102428,640448,"Kyle Finnegan",28,2020,"WAS",25,0,24.7,1,0,0,2.92,3.65,4.34,3.78,93,1.38,25.2,12.1,1.9,50,89,0.2
102659,641838,"Kevin McCarthy",28,2020,"KC",5,0,6,0,0,0,4.5,4.5,5.62,6.17,111,2,6.9,6.9,3.4,45.8,116,0
102664,641851,"Kyle McGowin",28,2020,"WAS",9,0,11,1,0,1,4.91,4.91,4.36,4.03,91,1.27,34,10.6,4.3,38.5,90,0.1
102750,642098,"Glenn Sparkman",28,2020,"KC",4,0,5,0,0,0,5.4,10.8,5.38,2.97,107,2,7.4,3.7,0,45.8,111,0
102770,642152,"Lou Trivino",28,2020,"OAK",20,0,23.3,0,0,0,3.86,3.86,4.66,3.9,95,1.11,28,10.8,3.2,40.4,96,0.1
102793,642231,"Jimmy Yacabonis",28,2020,"SEA",2,1,2.3,0,1,0,3.86,3.86,6.05,7.45,117,2.14,7.7,23.1,0,25,125,0
103318,643230,"Steven Brault",28,2020,"PIT",11,10,42.7,1,3,0,3.38,3.59,5.03,3.94,106,1.2,21.3,12.4,1.1,49.6,104,0.2
103721,640455,"Sean Manaea",28,2020,"OAK",11,11,54,4,3,0,4.5,5.33,3.8,3.69,88,1.2,20.3,3.6,3.2,50,78,1
103771,592499,"Artie Lewicki",28,2020,"AZ",2,0,3.3,0,0,0,5.4,5.4,5.39,1.11,104,2.4,27.8,5.6,0,16.7,111,0
103857,623364,"Brad Wieck",28,2020,"CHC",1,0,1,0,0,0,18,18,4.19,15.21,92,2,40,20,20,0,86,0
103929,642232,"Ryan Yarbrough",28,2020,"TB",11,9,55.7,1,4,0,3.56,3.56,4.93,3.78,105,1.19,18.8,5.1,2.1,40.9,102,0.3
103953,642840,"Joe Harvey",28,2020,"COL",4,0,3.3,0,0,0,0,0,5.05,2.91,99,0.9,14.3,0,0,36.4,104,0
104735,656257,"Jeff Brigham",28,2020,"MIA",1,0,1,0,0,0,9,9,5.89,3.21,113,2,0,0,0,0,121,0
104928,657044,"Ryan Thompson",28,2020,"TB",25,1,26.3,1,2,1,4.44,5.13,3.74,4.31,88,1.41,20.2,7,3.5,59,77,0.4
104993,657240,"Julian Merryweather",28,2020,"TOR",8,3,13,0,0,0,4.15,4.15,4.24,2.24,90,1.31,27.3,10.9,0,44.1,87,0.1
58407,543475,"Jordan Lyles",29,2020,"TEX",12,9,57.7,1,6,0,7.02,7.65,6.54,5.93,122,1.56,13.5,8.6,4.5,40.5,135,-0.7
58533,527048,"Martín Pérez",29,2020,"BOS",12,12,62,3,5,0,4.5,4.79,6.27,4.86,122,1.34,17.6,10.7,3.1,38.4,129,-0.5
58731,527054,"Julio Teheran",29,2020,"LAA",10,9,31.3,0,4,0,10.05,10.05,7.08,8.59,132,1.76,13.4,10.7,8.1,36,146,-0.6
60047,543901,"Ryan Weber",29,2020,"BOS",17,5,43,1,3,0,4.4,4.81,5.22,5.52,108,1.35,14.6,7.6,4.3,53.2,108,0.1
60094,545064,"Jairo Díaz",29,2020,"COL",24,0,20,1,2,4,7.65,9.45,6.34,6.66,111,2.25,16,13.2,3.8,40.3,131,-0.3
60633,571974,"John Ryan Murphy",29,2020,"PIT",1,0,1,0,0,0,0,0,4.89,3.21,102,0,0,0,0,66.7,101,0
60740,572362,"Robbie Erlin",29,2020,,9,5,26.7,0,0,0,8.1,8.1,6.09,6.25,117,1.5,20.5,5.7,6.6,28.4,125,-0.2
60958,571602,"Matt Davidson",29,2020,"CIN",3,0,3.3,0,0,0,5.4,5.4,6.14,8.31,117,1.8,6.7,13.3,6.7,25,126,0
65957,543037,"Gerrit Cole",29,2020,"NYY",12,12,73,7,3,0,2.84,3.33,3.9,3.87,84,0.96,32.6,5.9,4.9,37.1,80,1.2
66174,554340,"Yimi García",29,2020,"MIA",14,0,15,3,0,1,0.6,0.6,4.1,1.68,89,0.93,31.7,8.3,0,47.2,84,0.2
66214,554431,"Tyler Matzek",29,2020,"ATL",21,0,29,4,3,0,2.79,2.79,3.39,1.94,76,1.14,35.5,8.3,0.8,45.5,70,0.6
66336,570663,"Hansel Robles",29,2020,"LAA",18,0,16.7,0,2,1,10.26,10.8,5.54,5.87,107,1.74,25,12.5,5,32.7,114,-0.1
67118,592741,"Chasen Shreve",29,2020,"NYM",17,0,25,1,0,0,3.96,4.32,3.84,4.01,86,1.16,33.3,11.8,3.9,39.3,79,0.3
67865,594987,"Casey Sadler",29,2020,,17,0,19.3,1,2,0,5.12,6.05,5.33,4.9,101,1.4,24.4,14,3.5,41.5,110,0
68557,592332,"Kevin Gausman",29,2020,"SF",12,10,59.7,3,3,0,3.62,3.92,3.87,3.11,80,1.11,32.2,6.5,3.3,40.7,80,1
68565,643338,"Chad Green",29,2020,"NYY",22,0,25.7,3,3,1,3.51,4.56,4.39,4.14,92,0.82,32,8,5,41.7,90,0.2
69637,606160,"Rafael Montero",29,2020,"TEX",17,0,17.7,0,1,8,4.08,5.6,5.84,3.68,113,1.02,26.4,8.3,2.8,26.7,120,-0.1
69964,607374,"Nick Tropeano",29,2020,"PIT",7,0,15.7,1,0,0,1.15,1.15,5.23,2.58,100,1.15,28.8,6.1,1.5,29.3,108,0
70293,542888,"Shawn Armstrong",29,2020,"BAL",14,0,15,2,0,0,1.8,3.6,4.65,2.97,95,0.8,24.6,5.3,1.8,43.6,96,0.1
70335,545333,"Trevor Bauer",29,2020,"CIN",11,11,73,5,4,0,1.73,2.1,3.98,2.9,85,0.79,36,6.1,3.2,35.4,82,1.2
70354,571704,"Ken Giles",29,2020,"TOR",4,0,3.7,0,0,1,9.82,9.82,4.56,9.44,94,1.91,33.3,16.7,11.1,44.4,94,0
70361,571948,"Hoby Milner",29,2020,"LAA",19,0,13.3,0,0,0,8.1,8.1,4.54,7.67,102,1.43,22,10.2,8.5,38.5,93,0.1
70437,605182,"Mike Clevinger",29,2020,,8,8,41.7,3,2,0,3.02,3.02,5.29,4.15,106,1.15,24.7,8.6,3.7,33.6,109,0
70514,606965,"Chris Devenski",29,2020,"HOU",4,0,3.7,0,1,0,14.73,14.73,4.5,6.44,94,2.73,23.8,14.3,4.8,46.2,93,0
70641,608379,"Michael Wacha",29,2020,"NYM",8,7,34,1,4,0,6.62,6.88,4.85,5.27,98,1.56,23.7,4.5,5.8,36.4,100,0.2
71024,571616,"Matt Dermody",29,2020,"CHC",1,0,1,0,0,0,0,0,4.76,1.21,98,0,33.3,0,0,100,98,0
71344,643778,"Tyler Webb",29,2020,"STL",21,0,21.7,1,1,1,2.08,2.08,4.92,3.63,104,1.11,21.8,8,2.3,39.3,101,0.1
99821,571927,"Steven Matz",29,2020,"NYM",9,6,30.7,0,5,0,9.68,9.68,5.06,7.78,102,1.7,25.4,7,9.9,33.3,104,0.1
99833,572125,"Sam Selman",29,2020,"SF",24,0,19.3,1,1,1,3.72,3.72,4.52,3.89,97,1.14,28,11,2.4,31.3,93,0.1
99839,572955,"Pierce Johnson",29,2020,"SD",24,0,20,3,1,0,2.7,3.15,4.54,3.16,91,1.2,33.8,11.3,2.5,31.8,93,0.1
99842,572703,"Luke Bard",29,2020,"LAA",6,0,5.3,0,0,0,6.75,6.75,5.24,5.42,103,1.31,30.4,0,8.7,18.8,108,0
99857,571670,"Dylan Floro",29,2020,"LAD",25,0,24.3,3,0,0,2.59,2.59,4.13,2.68,92,1.11,19.4,4.1,1,57.3,85,0.2
99874,571760,"Andrew Heaney",29,2020,"LAA",12,12,66.7,4,3,0,4.46,4.73,4.84,3.77,100,1.23,25.1,6.8,3.2,38.3,100,0.5
99954,573124,"Taylor Rogers",29,2020,"MIN",21,0,20,2,4,9,4.05,6.3,3.95,2.82,87,1.5,26.4,4.4,2.2,43.5,81,0.2
99992,573046,"Mike Morin",29,2020,"MIA",3,0,4,1,0,0,0,0,5.22,2.96,111,0.5,16.7,8.3,0,22.2,107,0
99999,572021,"James Pazos",29,2020,"COL",6,0,5.3,0,0,0,16.88,16.88,6.18,12.96,121,2.81,3.4,17.2,10.3,34.8,127,-0.1
100067,571656,"Buck Farmer",29,2020,"DET",23,0,21.3,1,0,0,3.8,3.8,5.12,4.39,105,1.17,15.7,5.6,3.4,51.4,105,0
100110,573009,"Joe Mantiply",29,2020,"AZ",4,0,2.3,0,0,0,15.43,15.43,4.81,6.64,104,3,13.3,26.7,0,44.4,99,0
100292,608648,"Tyler Duffey",29,2020,"MIN",22,0,24,1,1,0,1.88,2.25,3.62,2.54,78,0.79,33.7,6.5,2.2,55.6,74,0.4
100316,608700,"Kevin Plawecki",29,2020,"BOS",1,0,0.7,0,0,0,0,0,5.04,7.67,104,1.5,0,33.3,0,0,104,0
100323,608717,"Chris Stratton",29,2020,"PIT",27,0,30,2,1,0,3.9,5.7,4.19,3.21,92,1.3,29.8,9.9,2.3,48.1,86,0.3
100392,613534,"Austin Adams",29,2020,"SD",3,0,4,0,0,0,4.5,4.5,4.82,4.46,91,1.25,41.2,11.8,5.9,50,99,0
100588,621290,"Dakota Bacus",29,2020,"WAS",11,0,11.3,0,0,0,7.94,7.94,6.1,5.51,117,2.03,12.3,15.8,1.8,46.3,126,-0.1
100591,621295,"Nick Wittgren",29,2020,"CLE",25,0,23.7,2,0,0,3.42,3.42,5.13,4.39,102,1.01,28.6,6.1,4.1,32.2,106,-0.1
100718,622072,"Alex Wood",29,2020,"LAD",9,2,12.7,0,1,0,6.39,7.82,5.12,5.03,102,1.82,23.1,9.2,3.1,39,105,0
101250,623168,"Tyler Heineman",29,2020,"SF",1,0,1,0,0,0,0,0,4.8,3.21,98,1,0,0,0,66.7,99,0
102011,571510,"Matthew Boyd",29,2020,"DET",12,12,60.3,3,7,0,6.71,6.86,6.09,5.75,116,1.48,22.1,8.1,5.5,37.5,125,-0.3
102075,608652,"Luke Farrell",29,2020,"TEX",4,0,5.3,0,0,0,8.44,8.44,4.93,5.98,99,1.88,29.6,18.5,3.7,30.8,102,0
102077,608665,"Kendall Graveman",29,2020,"SEA",11,2,18.7,1,3,0,5.79,6.27,5.21,4.24,106,1.23,19.5,10.4,2.6,48.1,107,0
102190,623437,"Justin Topa",29,2020,"MIL",6,0,7.7,0,1,0,2.35,3.52,3.61,1.78,80,0.91,40,0,3.3,55.6,74,0.1
102634,641755,"Tyler Kinley",29,2020,"COL",24,0,23.7,0,2,0,5.32,5.7,4.89,4.02,97,1.06,27.1,12.5,2.1,45.5,101,0.1
102705,641941,"Emilio Pagán",29,2020,"SD",22,0,22,0,1,2,4.5,4.5,5.38,4.71,106,1.05,26.4,10.3,4.6,30.9,111,-0.1
102794,642233,"Eric Yardley",29,2020,"MIL",24,0,23.3,2,0,0,1.54,2.31,4.53,4.11,99,1.24,19.6,10.3,2.1,62.7,93,0.1
103333,643256,"Adam Cimber",29,2020,"CLE",14,0,11.3,0,1,0,3.97,3.97,5.17,3.96,107,1.32,10.2,4.1,2,52.4,107,0
103494,643511,"Tyler Rogers",29,2020,"SF",29,0,28,3,3,3,4.5,5.14,4.02,3.29,90,1.32,22,4.9,1.6,53.5,83,0.2
107196,623433,"Nick Anderson",29,2020,"TB",19,0,16.3,2,1,6,0.55,1.1,4.17,1.33,86,0.49,44.8,5.2,1.7,20.7,86,0.1
125512,579328,"Yusei Kikuchi",29,2020,"SEA",9,9,47,2,4,0,5.17,5.17,3.66,3.27,85,1.3,24.2,10.3,1.5,52.8,75,0.9
50677,501303,"Ehire Adrianza",30,2020,"MIN",1,0,1,0,0,0,9,9,5.61,19.17,109,1,0,0,20,25,116,0
50866,501593,"Luis Avilán",30,2020,"NYY",10,0,8.3,0,0,0,4.32,4.32,4.4,5.93,98,1.68,23.1,12.8,5.1,44,91,0.1
56278,521655,"Wilmer Font",30,2020,"TOR",21,0,16.3,1,3,0,9.92,10.47,5.66,4.76,109,2.27,17.6,10.6,2.4,35,117,-0.1
56449,516969,"Kelvin Herrera",30,2020,"CHW",2,0,2.3,0,0,0,15.43,15.43,5.14,13.03,104,1.71,27.3,9.1,18.2,14.3,106,0
57743,518516,"Madison Bumgarner",30,2020,"AZ",9,9,41.7,1,4,0,6.48,6.7,6.99,7.2,137,1.44,15.8,6.8,6.8,33.3,144,-0.6
57820,543135,"Nathan Eovaldi",30,2020,"BOS",9,9,48.3,4,2,0,3.72,3.72,3.71,3.85,84,1.2,26.1,3.5,4,49.3,76,1
57938,543272,"Brad Hand",30,2020,"CLE",23,0,22,2,1,16,2.05,3.27,4.92,1.35,99,0.77,33.7,4.7,0,26.5,101,0
58241,543022,"Tyler Chatwood",30,2020,"CHC",5,5,18.7,2,2,0,5.3,5.3,5.08,3.37,97,1.66,29.1,10.5,2.3,38.5,105,0.1
58281,519293,"Will Smith",30,2020,"ATL",18,0,16,2,2,0,4.5,4.5,4.87,7.4,101,0.94,29,6.5,11.3,30,100,0
58415,543483,"Matt Magill",30,2020,"SEA",11,0,10.3,0,1,0,6.1,6.1,5.24,6.56,103,1.45,24.4,13.3,6.7,42.9,108,0
58507,543606,"Jake Odorizzi",30,2020,"MIN",4,4,13.7,0,1,0,6.59,6.59,5.45,6.09,111,1.39,20,5,6.7,34.9,112,0
58759,543867,"Nik Turley",30,2020,"PIT",25,0,21.7,0,3,1,4.98,5.4,5.69,3.91,112,1.11,21.7,12,1.1,32.8,117,-0.1
58905,544727,"Jeurys Familia",30,2020,"NYM",25,0,26.7,2,0,0,3.71,3.71,4.9,4.94,103,1.46,19.2,15.8,1.7,60,101,0.1
58911,543507,"Trevor May",30,2020,"MIN",24,0,23.3,1,0,2,3.86,4.24,4.07,3.6,85,1.16,39.6,7.3,5.2,25.5,84,0.2
59012,541640,"Erasmo Ramírez",30,2020,"NYM",6,0,14.3,0,0,1,0.63,0.63,5.57,3.7,112,0.84,17,7.5,1.9,42.5,115,-0.1
59541,552640,"Andrew Kittredge",30,2020,"TB",8,1,8,0,0,1,2.25,2.25,4.94,3.17,102,1.25,9.7,6.5,0,57.7,102,0
59626,571578,"Patrick Corbin",30,2020,"WAS",11,11,65.7,2,7,0,4.66,4.8,4.26,4.19,93,1.57,20.3,6.1,3.4,45.2,88,0.9
