"bpid","mlbid","Name","Age","Season","SB","CS","SB%","PO","XBT%","TRAA","SRAA","DRBa","DRBa Opps","DRBa Rate","DRBn","DRBn Opps","DRBn Rate","DRB"
105439,656775,"Cedric Mullins",29,2024,32,6,84.2,0,19,0.039,0.023,0.2,53,0.003,1,483,0.002,1.2
105574,643217,"Andrew Benintendi",29,2024,3,2,60,0,14.3,-0.012,-0.009,-0.2,67,-0.002,-0.2,407,0,-0.3
105665,641432,"Willie Calhoun",29,2024,0,1,0,0,0,-0.014,-0.032,-0.5,31,-0.016,-0.1,222,-0.001,-0.6
105993,664034,"Ty France",29,2024,1,1,50,0,7.7,-0.013,0.002,-0.8,57,-0.015,-0.2,516,0,-1.1
106129,664854,"Ryan Helsley",29,2024,,,,,,,,,,,,,,
106346,664770,"Nathan Lukes",29,2024,1,0,100,0,20,-0.008,-0.005,0,15,0.001,0,114,0,0
106667,623465,"Evan Phillips",29,2024,,,,,,,,,,,,,,
106969,664702,"Myles Straw",29,2024,2,0,100,1,0,0.031,-0.006,0,2,0,0,17,0.001,0
107174,621111,"Walker Buehler",29,2024,,,,,,,,,,,,,,
107284,664040,"Brandon Lowe",29,2024,5,1,83.3,0,13.9,-0.014,-0.01,0.1,41,0.002,-0.2,451,-0.001,-0.2
107397,669137,"Armando Alvarez",29,2024,1,0,100,0,0,-0.004,-0.006,0.1,11,0.006,0,49,0,0.1
107467,670280,"David Bednar",29,2024,,,,,,,,,,,,,,
107566,669743,"Alex Call",29,2024,5,1,83.3,0,14.3,0.011,-0.016,0.1,17,0.009,0,108,0,0.1
107752,669242,"Tommy Edman",29,2024,6,0,100,0,23.5,0.013,0.01,0,18,0,0.1,97,0.001,0.1
107783,666023,"Freddy Fermin",29,2024,2,0,100,0,4.4,-0.013,0.005,-0.1,49,-0.001,-0.1,311,0,-0.2
107811,641584,"Jake Fraley",29,2024,20,5,80,3,8.3,0.029,0.009,0.1,53,0.003,0.5,400,0.001,0.7
107920,641658,"Garrett Hampson",29,2024,7,2,77.8,2,8.6,0.007,0.005,0.2,37,0.006,0.1,162,0,0.3
107983,669450,"Cooper Hummel",29,2024,1,0,100,0,0,,,,,,,,,
108059,668800,"Andrew Knizner",29,2024,0,0,,0,0,-0.014,,0,7,-0.001,,68,,
108112,670032,"Nicky Lopez",29,2024,5,7,41.7,0,7.4,-0.001,-0.128,0.1,67,0.002,-0.8,458,-0.002,-0.7
108278,669221,"Sean Murphy",29,2024,0,0,,0,5.3,-0.017,,-0.4,22,-0.017,,197,,
108437,670042,"Luke Raley",29,2024,11,2,84.6,0,2.6,-0.001,-0.001,-0.1,59,-0.002,0,418,0,-0.1
108483,642020,"Chuckie Robinson",29,2024,0,0,,0,33.3,-0.011,,-0.1,5,-0.016,,61,,
108507,668670,"Jake Rogers",29,2024,1,0,100,0,16.7,-0.016,-0.01,0,37,0,-0.1,267,-0.001,-0.1
108571,669222,"Nick Senzel",29,2024,1,3,25,4,6.7,-0.006,-0.033,0,31,-0.001,-0.1,195,0,-0.1
108578,661531,"Brian Serven",29,2024,0,0,,0,,-0.014,,0,3,-0.007,,82,,
108587,670097,"Zack Short",29,2024,2,1,66.7,0,18.8,0.001,-0.016,0,16,0.003,0,100,0,0
108612,669257,"Will Smith",29,2024,1,1,50,0,12.1,-0.017,-0.025,0,61,0,-0.3,425,-0.001,-0.2
108661,642136,"Matt Thaiss",29,2024,3,0,100,0,5.6,-0.006,0.003,-0.4,18,-0.02,0,151,0,-0.4
108774,642215,"Weston Wilson",29,2024,3,0,100,0,14.3,0.005,0.014,0,14,-0.002,0,92,0,0
108818,669211,"Keegan Akin",29,2024,,,,,,,,,,,,,,
108828,669622,"Anthony Bender",29,2024,,,,,,,,,,,,,,
108830,669456,"Shane Bieber",29,2024,,,,,,,,,,,,,,
108855,666915,"Bobby Dalbec",29,2024,3,0,100,0,0,0.003,0,0,3,-0.014,0,72,0,0
108873,641540,"Dane Dunning",29,2024,,,,,,,,,,,,,,
108878,669289,"Santiago Espinal",29,2024,11,1,91.7,1,10.7,0.01,0.019,0.1,42,0.003,0.2,329,0.001,0.4
108937,643377,"Griffin Jax",29,2024,,,,,,,,,,,,,,
108977,656716,"Zach McKinstry",29,2024,16,0,100,1,10.7,0.028,0.062,0.5,35,0.014,0.7,251,0.003,1.2
109040,668804,"Bryan Reynolds",29,2024,10,2,83.3,1,9.1,-0.014,0.003,0,72,-0.001,-0.3,714,0,-0.4
109161,668227,"Randy Arozarena",29,2024,20,10,66.7,5,7,0.019,-0.01,0.1,66,0.001,0.2,545,0,0.3
109414,676946,"Matthew Batten",29,2024,0,0,,0,,-0.004,,,,,,7,,
109719,641511,"Jason Delay",29,2024,0,0,,0,0,-0.005,,0,2,-0.003,,12,,
110298,676801,"Chas McCormick",29,2024,8,2,80,0,16.1,0.019,-0.01,0.1,35,0.003,0.1,213,0,0.2
110300,669200,"Mason McCoy",29,2024,1,0,100,0,20,0.002,-0.01,0.1,11,0.005,0,37,0,0
110715,667670,"Brent Rooker",29,2024,11,3,78.6,0,7.5,-0.007,-0.006,-0.3,78,-0.004,-0.2,586,0,-0.5
111306,660271,"Shohei Ohtani",29,2024,59,4,93.7,2,13.4,0.04,0.077,1,121,0.008,3.3,753,0.004,4.2
138164,673548,"Seiya Suzuki",29,2024,16,6,72.7,2,4.8,0.006,-0.024,-0.2,70,-0.004,-0.1,491,0,-0.4
67568,593871,"Jorge Polanco",30,2024,4,2,66.7,1,3.4,-0.006,-0.017,0.1,45,0.003,-0.1,342,0,0
69338,600869,"Jeimer Candelario",30,2024,4,3,57.1,0,0,-0.011,-0.049,-0.1,44,-0.003,-0.2,294,-0.001,-0.3
69455,602104,"Ramón Urías",30,2024,1,1,50,1,14.3,-0.015,-0.033,-0.1,48,-0.003,-0.2,271,-0.001,-0.3
69790,606466,"Ketel Marte",30,2024,7,1,87.5,1,8,-0.012,-0.005,0.1,79,0.001,-0.2,542,0,-0.1
70399,596019,"Francisco Lindor",30,2024,29,4,87.9,1,6.9,0.008,0.032,0.2,101,0.002,0.7,818,0.001,0.9
70607,608324,"Alex Bregman",30,2024,3,1,75,1,3.8,-0.016,0.004,-0.5,96,-0.005,-0.3,475,-0.001,-0.7
70610,608331,"Max Fried",30,2024,,,,,,,,,,,,,,
70613,608336,"Joey Gallo",30,2024,3,1,75,1,4.8,-0.013,-0.004,0,35,-0.001,-0.1,172,0,-0.1
70635,608369,"Corey Seager",30,2024,1,1,50,0,4,-0.021,,-0.5,63,-0.009,,451,,
70636,608371,"Lucas Sims",30,2024,,,,,,,,,,,,,,
70646,608385,"Jesse Winker",30,2024,14,4,77.8,2,11.1,-0.011,-0.02,-0.2,66,-0.003,-0.3,416,-0.001,-0.5
100472,620982,"Ricardo Pinto",30,2024,,,,,,,,,,,,,,
100519,621112,"Paul Blackburn",30,2024,,,,,,,,,,,,,,
100574,621244,"José Berríos",30,2024,,,,,,,,,,,,,,
100595,621311,"David Dahl",30,2024,0,0,,0,0,-0.011,,0,4,-0.011,,34,,
100630,621438,"Tyrone Taylor",30,2024,11,2,84.6,0,8.6,0.014,0.002,0.1,39,0.003,0.2,317,0.001,0.3
100631,621439,"Byron Buxton",30,2024,7,2,77.8,0,20,0.002,-0.019,0.4,46,0.009,-0.1,341,0,0.3
100653,621512,"Tomás Nido",30,2024,0,0,,0,12.5,-0.009,,-0.1,13,-0.01,,88,,
100668,621566,"Matt Olson",30,2024,0,0,,0,4.1,-0.02,,-0.5,74,-0.007,,605,,
101023,622569,"Pablo Reyes",30,2024,1,2,33.3,0,11.1,0.002,-0.048,0,8,0.004,-0.1,63,-0.001,-0.1
102064,605170,"Victor Caratini",30,2024,0,1,0,0,7.7,-0.014,-0.036,-0.2,35,-0.007,-0.1,216,-0.001,-0.4
103747,622088,"Tejay Antone",30,2024,,,,,,,,,,,,,,
103789,596295,"Austin Gomber",30,2024,,,,,,,,,,,,,,
103820,613564,"Jason Vosler",30,2024,0,0,,0,0,-0.007,,,,,,24,,
104869,656811,"Ryan O'Hearn",30,2024,3,1,75,0,4.1,-0.01,-0.018,0,66,0,-0.2,360,0,-0.1
105440,621466,"DJ Stewart",30,2024,1,0,100,1,7.1,-0.018,,-0.1,22,-0.003,,134,,
105531,664056,"Harrison Bader",30,2024,17,8,68,0,9.5,0.039,-0.07,0.4,45,0.01,-0.4,326,-0.001,0
105791,630105,"Jake Cronenworth",30,2024,5,2,71.4,1,7.8,-0.017,-0.06,0.1,75,0.001,-0.4,516,-0.001,-0.3
105846,657557,"Paul DeJong",30,2024,2,2,50,0,6,-0.01,-0.021,-0.3,55,-0.005,-0.2,346,0,-0.4
105978,664058,"David Fletcher",30,2024,0,0,,0,,,,,,,,,,
106102,664059,"Sam Haggerty",30,2024,1,0,100,0,,0.014,-0.005,0,2,0.001,0,15,0,0
106165,656541,"Sam Hilliard",30,2024,5,2,71.4,0,6.7,0.015,-0.017,0.1,17,0.007,0,156,0,0.1
106466,664901,"Danny Mendick",30,2024,6,0,100,0,8.3,0.012,0.024,-0.1,18,-0.004,0.1,147,0.001,0.1
106558,621028,"Kevin Newman",30,2024,8,1,88.9,0,10.6,-0.007,-0.006,0,47,0,-0.1,341,0,-0.1
106745,621458,"Edwin Ríos",30,2024,0,0,,0,0,-0.005,,0,2,0.001,,12,,
106871,622250,"Josh Sborz",30,2024,,,,,,,,,,,,,,
106928,622098,"Drew Smith",30,2024,,,,,,,,,,,,,,
106977,664954,"Brett Sullivan",30,2024,0,0,,0,0,-0.002,,0,1,-0.012,,7,,
107058,664285,"Framber Valdez",30,2024,,,,,,,,,,,,,,
107095,664774,"LaMonte Wade Jr.",30,2024,2,1,66.7,0,4.2,-0.017,-0.027,-0.2,46,-0.004,-0.3,442,-0.001,-0.5
107102,665120,"Jared Walsh",30,2024,0,0,,0,18.2,-0.011,,0,15,0,,43,,
107106,621493,"Taylor Ward",30,2024,6,4,60,3,1.9,-0.008,-0.017,-0.4,72,-0.006,-0.2,607,0,-0.6
107161,664874,"Seby Zavala",30,2024,0,0,,0,0,-0.011,,-0.1,4,-0.017,,39,,
107168,621020,"Dansby Swanson",30,2024,19,3,86.4,0,5.1,0.006,0.031,0.1,90,0.002,0.4,528,0.001,0.5
108235,621345,"A.J. Minter",30,2024,,,,,,,,,,,,,,
108764,642201,"Eli White",30,2024,3,1,75,0,0,0.024,-0.019,0.1,12,0.006,0,64,0,0.1
109036,621545,"Zach Remillard",30,2024,1,0,100,2,0,-0.001,0,-0.1,8,-0.007,0,50,0,-0.1
109101,622268,"Donovan Walton",30,2024,0,0,,0,0,-0.007,,0,2,0,,16,,
109138,666971,"Lourdes Gurriel Jr.",30,2024,7,1,87.5,0,9.7,-0.006,-0.001,-0.3,71,-0.004,-0.1,459,0,-0.4
110699,668942,"Josh Rojas",30,2024,10,4,71.4,1,4.9,0.002,-0.009,-0.1,47,-0.001,0,526,0,-0.1
152764,807799,"Masataka Yoshida",30,2024,2,0,100,0,10.6,-0.015,-0.004,0,46,-0.001,-0.2,416,-0.001,-0.3
66018,547180,"Bryce Harper",31,2024,7,4,63.6,2,4.9,-0.013,-0.034,0.2,76,0.003,-0.3,518,-0.001,-0.1
66982,592273,"Brandon Drury",31,2024,1,0,100,0,0,-0.018,,-0.4,37,-0.011,,272,,
67049,592518,"Manny Machado",31,2024,11,2,84.6,1,8.1,-0.009,-0.029,-0.4,61,-0.007,-0.2,471,-0.001,-0.7
67248,593428,"Xander Bogaerts",31,2024,13,3,81.3,2,4.2,0.006,0,0.1,53,0.003,0.1,389,0,0.2
67574,593934,"Miguel Sanó",31,2024,0,0,,0,0,-0.01,,0,10,0.002,,64,,
68066,595777,"Jurickson Profar",31,2024,10,3,76.9,3,3.2,-0.006,-0.013,-0.3,100,-0.003,-0.2,620,0,-0.5
68087,596142,"Gary Sánchez",31,2024,0,0,,0,0,-0.018,,-0.2,28,-0.008,,191,,
68091,596146,"Max Kepler",31,2024,1,0,100,0,8.6,-0.019,,0,66,0,,406,,
69667,606192,"Teoscar Hernández",31,2024,12,3,80,2,21.8,0,-0.005,0.4,77,0.005,0,549,0,0.4
70217,608070,"José Ramírez",31,2024,41,7,85.4,1,11.9,0.049,0.045,0.1,67,0.001,1.7,483,0.004,1.8
70387,595879,"Javier Báez",31,2024,8,1,88.9,0,10.7,0.012,0.001,0,35,-0.001,0.1,220,0,0.1
70390,595909,"Jake Cave",31,2024,5,2,71.4,0,6.1,-0.002,-0.032,0.1,38,0.003,-0.1,288,0,0
70397,595978,"Austin Hedges",31,2024,2,0,100,0,0,0.004,0.006,-0.2,9,-0.02,0,62,0,-0.2
70406,596115,"Trevor Story",31,2024,6,3,66.7,1,0,0.046,-0.015,0,9,-0.002,0.1,94,0.001,0.1
70408,596129,"Daniel Vogelbach",31,2024,0,0,,0,0,-0.013,,-0.1,9,-0.009,,68,,
70430,605141,"Mookie Betts",31,2024,16,2,88.9,1,5.7,0.002,0.037,-0.1,89,-0.001,0.4,635,0.001,0.3
70473,605397,"Joe Musgrove",31,2024,,,,,,,,,,,,,,
70516,606992,"Eric Haase",31,2024,0,0,,0,14.3,-0.01,,0,8,0,,30,,
70524,607043,"Brandon Nimmo",31,2024,15,0,100,0,9.7,-0.002,0.046,0.1,86,0.002,0.3,601,0.001,0.4
70775,605137,"Josh Bell",31,2024,0,1,0,0,6.7,-0.016,,-0.9,73,-0.013,,537,,
70799,605204,"J.D. Davis",31,2024,0,0,,0,0,-0.014,,-0.3,19,-0.018,,151,,
70882,605346,"Jack López",31,2024,0,1,0,0,12.5,-0.005,-0.031,-0.1,7,-0.008,0,72,0,-0.1
70917,607208,"Trea Turner",31,2024,19,4,82.6,1,16.4,0.008,0.01,1,73,0.013,0.2,515,0,1.2
70926,605244,"Aramis Garcia",31,2024,0,0,,0,,-0.006,,,,,,6,,
70928,605119,"Brian Anderson",31,2024,0,0,,0,,,,,,,,,,
70943,605400,"Aaron Nola",31,2024,,,,,,,,,,,,,,
71098,607536,"Kyle Freeland",31,2024,0,0,,0,,-0.001,,,,,,2,,
71245,596103,"Austin Slater",31,2024,3,2,60,1,0,-0.001,-0.024,0,39,0,-0.1,259,0,-0.1
71295,607644,"John Means",31,2024,,,,,,,,,,,,,,
100945,622491,"Luis Castillo",31,2024,0,0,,0,,,,,,,,,,
101479,623520,"David Bote",31,2024,0,0,,0,33.3,-0.013,,0,7,0.003,,63,,
101614,624424,"Michael Conforto",31,2024,0,1,0,1,4.4,-0.021,,-0.4,57,-0.007,,365,,
101621,624431,"Jose Trevino",31,2024,1,0,100,0,13.6,-0.012,-0.001,-0.2,27,-0.008,-0.1,145,0,-0.3
102061,601713,"Nick Pivetta",31,2024,,,,,,,,,,,,,,
102293,628451,"Andy Ibáñez",31,2024,2,3,40,0,4,-0.003,-0.07,-0.1,33,-0.002,-0.2,257,-0.001,-0.3
102503,641313,"Tim Anderson",31,2024,4,4,50,2,16.7,0.006,-0.035,0,26,0,-0.1,183,0,-0.1
103695,645801,"Mike Ford",31,2024,0,0,,0,0,-0.005,,0,2,-0.017,,17,,
103751,656941,"Kyle Schwarber",31,2024,5,3,62.5,2,4.1,-0.016,-0.053,-0.3,115,-0.003,-0.5,700,-0.001,-0.8
104744,656305,"Matt Chapman",31,2024,15,2,88.2,0,5.3,-0.003,-0.006,1,82,0.012,-0.1,524,0,0.9
104806,656555,"Rhys Hoskins",31,2024,3,0,100,0,2.2,-0.013,0.002,-0.8,52,-0.015,-0.1,344,0,-0.9
105633,664913,"Seth Brown",31,2024,4,2,66.7,0,0,-0.009,-0.025,-0.2,29,-0.006,-0.2,341,-0.001,-0.4
106208,656582,"Connor Joe",31,2024,2,2,50,1,11.4,-0.019,-0.039,0.1,47,0.002,-0.3,365,-0.001,-0.1
106503,664238,"Dylan Moore",31,2024,32,6,84.2,1,22.2,0.041,0.002,0.1,38,0.002,0.7,453,0.001,0.7
106709,663432,"Tanner Rainey",31,2024,,,,,,,,,,,,,,
106973,596117,"Garrett Stubbs",31,2024,5,0,100,0,7.1,0.006,0.012,0.2,27,0.008,0.1,131,0,0.3
108123,664192,"Joey Lucchesi",31,2024,,,,,,,,,,,,,,
109860,666969,"Adolis García",31,2024,11,5,68.8,1,8.8,0.001,-0.072,0,63,0.001,-0.4,461,-0.001,-0.4
113778,680118,"Dairon Blanco",31,2024,31,7,81.6,0,9.5,0.104,0.012,0.3,37,0.009,1.1,236,0.005,1.4
57850,527038,"Wilmer Flores",32,2024,0,0,,0,10,-0.015,,-0.4,21,-0.02,,188,,
59432,545361,"Mike Trout",32,2024,6,1,85.7,0,0,0.02,-0.012,0.1,8,0.01,0,76,0,0.1
59660,571771,"Enrique Hernández",32,2024,0,0,,1,10,-0.02,,-0.1,52,-0.001,,381,,
60095,545121,"Ildemaro Vargas",32,2024,9,4,69.2,2,12.5,0.006,-0.027,-0.1,34,-0.004,0,248,0,-0.2
60408,545341,"Randal Grichuk",32,2024,0,0,,1,17.4,-0.018,,0,25,0,,244,,
60676,572138,"Jon Singleton",32,2024,0,0,,0,2.1,-0.019,,-0.6,62,-0.01,,301,,
60747,542194,"Christian Bethancourt",32,2024,3,0,100,0,7.7,-0.005,-0.007,0,16,0.002,0,126,0,0
60956,570482,"Gio Urshela",32,2024,0,0,,0,0,-0.016,,-0.3,46,-0.006,,429,,
66068,553882,"Omar Narváez",32,2024,0,0,,0,0,-0.012,,0,6,-0.003,,57,,
66110,553993,"Eugenio Suárez",32,2024,2,1,66.7,1,8.7,-0.014,-0.015,-0.6,84,-0.008,-0.2,461,-0.001,-0.9
66719,575929,"Willson Contreras",32,2024,4,1,80,0,15.6,-0.012,-0.023,-0.1,40,-0.001,-0.2,355,-0.001,-0.2
66955,592206,"Nick Castellanos",32,2024,6,2,75,2,6.3,-0.013,-0.03,-0.3,85,-0.004,-0.4,635,-0.001,-0.7
66995,592325,"Ben Gamel",32,2024,1,0,100,0,0,-0.007,-0.007,0.1,24,0.004,0,105,0,0.1
67002,592348,"Niko Goodrum",32,2024,1,1,50,1,,0.005,-0.004,0,2,0.001,0,23,0,0
67072,592626,"Joc Pederson",32,2024,7,4,63.6,2,7.3,-0.005,0.002,0.1,68,0.002,-0.1,423,0,0
67098,592696,"Eddie Rosario",32,2024,9,1,90,0,19,0.01,0.01,0.2,18,0.009,0.1,152,0.001,0.3
67156,592885,"Christian Yelich",32,2024,21,1,95.5,1,8.8,0.024,0.041,0,30,0.001,0.6,313,0.002,0.7
68520,592178,"Kris Bryant",32,2024,0,0,,0,0,-0.015,,0,19,0,,147,,
68592,592426,"Luke Jackson",32,2024,,,,,,,,,,,,,,
68603,592450,"Aaron Judge",32,2024,10,0,100,0,4.3,-0.009,0.022,-0.3,63,-0.005,-0.1,702,0,-0.5
68660,592669,"Hunter Renfroe",32,2024,1,1,50,1,4.2,-0.017,,-0.1,51,-0.002,,286,,
68908,595284,"Andrew Knapp",32,2024,0,0,,0,,,,,,,,,,
70721,608841,"Joey Meneses",32,2024,2,0,100,0,8.7,-0.015,0.001,-0.4,34,-0.011,-0.1,206,-0.001,-0.5
100246,606149,"Giovanny Gallegos",32,2024,,,,,,,,,,,,,,
100661,621550,"Patrick Wisdom",32,2024,5,0,100,0,0,0.008,0.02,-0.1,12,-0.006,0.1,108,0.001,0
101618,624428,"Adam Frazier",32,2024,3,0,100,0,8.3,-0.012,-0.002,0,35,-0.001,-0.1,217,0,-0.1
101657,624585,"Jorge Soler",32,2024,1,0,100,0,6.8,-0.021,-0.006,-0.7,80,-0.008,-0.4,534,-0.001,-1
103417,643393,"Tony Kemp",32,2024,0,0,,0,,0,,0,1,0,,4,,
103451,643446,"Jeff McNeil",32,2024,5,1,83.3,1,5.4,-0.009,0.014,-0.3,64,-0.005,-0.1,471,0,-0.4
103726,650490,"Yandy Díaz",32,2024,0,0,,1,4.6,-0.023,,-0.1,86,-0.001,,767,,
34706,649557,"Aledmys Díaz",33,2024,0,0,,0,33.3,-0.004,,0,1,-0.008,,8,,
58767,543877,"Christian Vázquez",33,2024,3,1,75,0,0,-0.011,-0.022,-0.3,30,-0.01,-0.1,197,-0.001,-0.4
59016,541645,"Avisaíl García",33,2024,0,0,,0,0,-0.01,,0,6,-0.005,,36,,
59145,542303,"Marcell Ozuna",33,2024,1,0,100,0,6.3,-0.019,-0.01,-0.9,82,-0.011,-0.4,652,-0.001,-1.4
59586,571448,"Nolan Arenado",33,2024,2,2,50,0,2.6,-0.015,-0.046,-0.8,88,-0.009,-0.4,543,-0.001,-1.2
59592,571466,"Tucker Barnhart",33,2024,1,0,100,0,6.7,-0.008,-0.001,-0.2,13,-0.014,0,81,0,-0.2
59705,542364,"Rafael Ortega",33,2024,2,0,100,0,,0.02,0,0,2,-0.003,0,29,0.001,0
66057,553869,"Elias Díaz",33,2024,0,0,,0,7.1,-0.005,,-0.5,46,-0.012,,340,,
66594,572191,"Michael A. Taylor",33,2024,12,1,92.3,3,11.8,0.014,0.038,0.2,40,0.004,0.4,280,0.001,0.5
67084,592663,"J.T. Realmuto",33,2024,2,2,50,0,2.2,-0.013,-0.047,0.3,48,0.005,-0.2,331,-0.001,0
70327,543760,"Marcus Semien",33,2024,8,3,72.7,0,5.7,-0.014,-0.037,0,115,0,-0.5,750,-0.001,-0.5
70361,571948,"Hoby Milner",33,2024,,,,,,,,,,,,,,
70673,608596,"Tom Murphy",33,2024,0,0,,0,,-0.007,,0,3,-0.01,,22,,
99914,571745,"Mitch Haniger",33,2024,0,0,,0,2.9,-0.02,,-0.3,57,-0.006,,313,,
99953,573262,"Mike Yastrzemski",33,2024,3,2,60,0,7,-0.006,-0.03,0.3,49,0.007,-0.1,295,0,0.2
100007,571970,"Max Muncy",33,2024,1,0,100,0,3.2,-0.016,0.001,-0.2,44,-0.004,-0.1,248,-0.001,-0.3
100036,571912,"Luke Maile",33,2024,2,0,100,0,11.1,-0.008,-0.001,-0.1,15,-0.008,0,145,0,-0.2
100121,572233,"Christian Walker",33,2024,2,2,50,2,4.5,-0.018,-0.004,-0.4,66,-0.006,-0.3,446,-0.001,-0.7
100171,571657,"Kyle Farmer",33,2024,3,5,37.5,2,4.8,0.009,-0.067,-0.2,34,-0.007,-0.1,196,-0.001,-0.4
100300,608671,"Travis Jankowski",33,2024,11,1,91.7,0,4,0.023,0.025,0.3,20,0.014,0.3,198,0.002,0.6
100317,608701,"Rob Refsnyder",33,2024,2,2,50,2,4.7,-0.011,-0.028,-0.1,49,-0.002,-0.2,339,0,-0.3
100496,621035,"Chris Taylor",33,2024,5,1,83.3,1,9.4,-0.004,0.002,0,32,0,0,180,0,0
100736,622110,"Matt Duffy",33,2024,0,0,,0,0,-0.008,,0,2,-0.006,,23,,
101250,623168,"Tyler Heineman",33,2024,0,0,,0,0,-0.003,,0,1,-0.001,,7,,
102593,641598,"Mitch Garver",33,2024,0,0,,0,8.8,-0.018,,-0.4,36,-0.012,,360,,
103280,642851,"Austin Wynns",33,2024,0,0,,0,0,-0.007,,0,4,-0.005,,29,,
103340,643265,"Garrett Cooper",33,2024,0,0,,0,0,-0.014,,0,12,-0.004,,108,,
103523,643565,"Mike Tauchman",33,2024,6,2,75,0,3.4,-0.001,-0.02,0.2,80,0.002,-0.1,373,0,0.1
50677,501303,"Ehire Adrianza",34,2024,0,0,,0,0,-0.008,,0,3,0.001,,17,,
55877,514888,"Jose Altuve",34,2024,22,7,75.9,3,7.2,0.015,0.011,0.3,111,0.003,0.5,651,0.001,0.8
56289,518692,"Freddie Freeman",34,2024,9,2,81.8,0,11.3,-0.009,-0.017,-0.4,89,-0.004,-0.3,668,0,-0.7
57335,521692,"Salvador Perez",34,2024,0,0,,0,2.5,-0.02,,-0.9,63,-0.014,,524,,
57396,518792,"Jason Heyward",34,2024,5,0,100,1,14.3,-0.004,0.019,0.1,28,0.003,0,248,0,0.1
57514,519203,"Anthony Rizzo",34,2024,0,0,,0,5.6,-0.019,,-0.4,46,-0.009,,343,,
57556,519317,"Giancarlo Stanton",34,2024,0,0,,0,3.6,-0.017,,-0.9,39,-0.022,,321,,
57919,543257,"Robbie Grossman",34,2024,3,0,100,0,0,-0.008,0.001,0,26,0.001,-0.1,211,0,0
57967,543305,"Aaron Hicks",34,2024,0,0,,0,16.7,-0.009,,0.1,8,0.011,,45,,
57969,543309,"Kyle Higashioka",34,2024,2,0,100,0,5.3,-0.006,0.004,-0.3,26,-0.013,0,159,0,-0.4
58750,543859,"Michael Tonkin",34,2024,,,,,,,,,,,,,,
59012,541640,"Erasmo Ramírez",34,2024,,,,,,,,,,,,,,
59626,571578,"Patrick Corbin",34,2024,,,,,,,,,,,,,,
61044,578428,"Jose Iglesias",34,2024,6,2,75,0,12.5,-0.003,-0.014,0.1,34,0.003,-0.1,357,0,0
65953,542963,"Rob Brantly",34,2024,0,0,,0,0,-0.001,,0,1,0.016,,2,,
65992,543807,"George Springer",34,2024,16,1,94.1,1,10.3,0.008,0.031,0,89,0,0.4,545,0.001,0.5
66213,554430,"Zack Wheeler",34,2024,,,,,,,,,,,,,,
67964,595281,"Kevin Kiermaier",34,2024,6,2,75,0,16,0.002,-0.018,0.2,43,0.004,-0.1,209,0,0.1
69159,542932,"Jon Berti",34,2024,5,1,83.3,0,28.6,0.013,-0.012,0.1,16,0.006,0,124,0,0.1
69172,543294,"Kyle Hendricks",34,2024,,,,,,,,,,,,,,
69177,543518,"Scott McGough",34,2024,0,0,,0,,,,,,,,,,
69508,605113,"Nick Ahmed",34,2024,2,1,66.7,1,4,-0.007,-0.001,0,32,-0.001,-0.1,212,0,-0.1
69513,605131,"Austin Barnes",34,2024,3,0,100,0,11.8,-0.003,0.011,-0.2,24,-0.007,0,151,0,-0.2
69523,605156,"Aaron Brooks",34,2024,,,,,,,,,,,,,,
69553,605361,"Nick Martini",34,2024,1,3,25,1,16.7,0,-0.05,0,21,0,-0.1,131,0,0
69854,607054,"Jace Peterson",34,2024,0,0,,0,0,-0.009,,0,1,-0.002,,23,,
69856,607067,"Colin Rea",34,2024,,,,,,,,,,,,,,
70317,543510,"James McCann",34,2024,1,0,100,0,4,-0.011,-0.004,-0.2,25,-0.008,-0.1,157,0,-0.3
70755,543685,"Anthony Rendon",34,2024,6,1,85.7,0,5,-0.007,-0.004,0,25,-0.002,-0.1,251,0,-0.1
71213,607732,"Jacob Stallings",34,2024,0,0,,0,0,-0.016,,-0.7,37,-0.019,,238,,
100666,621563,"Joey Wendle",34,2024,1,0,100,0,0,0.003,-0.005,0,3,0.008,0,31,0,0
104966,657193,"Eddy Alvarez",34,2024,0,0,,0,0,-0.002,,0.1,2,0.032,,4,,
51611,500743,"Miguel Rojas",35,2024,8,2,80,0,23.1,-0.002,-0.007,0,47,0,-0.1,339,0,0
55784,518595,"Travis d'Arnaud",35,2024,1,0,100,0,3,-0.015,0,-0.3,28,-0.01,-0.1,211,0,-0.4
56034,516782,"Starling Marte",35,2024,16,1,94.1,1,4.8,0.034,0.056,0.1,42,0.002,0.8,261,0.003,0.9
59339,518934,"DJ LeMahieu",35,2024,0,1,0,0,0,-0.01,-0.037,-0.3,26,-0.012,-0.1,136,-0.001,-0.4
60625,571945,"Miles Mikolas",35,2024,,,,,,,,,,,,,,
65870,518735,"Yasmani Grandal",35,2024,1,0,100,0,4,-0.015,,-0.5,32,-0.015,,188,,
65879,518876,"Merrill Kelly",35,2024,,,,,,,,,,,,,,
66950,592192,"Mark Canha",35,2024,7,0,100,0,2.3,-0.009,0.011,0.1,46,0.001,-0.1,478,0,0
67175,593160,"Whit Merrifield",35,2024,17,3,85,1,13.2,0.012,-0.001,0.2,48,0.004,0.1,325,0,0.3
67744,594807,"Adam Duvall",35,2024,0,0,,0,6.9,-0.017,,0.1,40,0.003,,233,,
