"bpid","mlbid","Name","Age","Season","SB","CS","SB%","PO","XBT%","TRAA","SRAA","DRBa","DRBa Opps","DRBa Rate","DRBn","DRBn Opps","DRBn Rate","DRB"
59586,571448,"Nolan Arenado",29,2020,0,0,,0,0,-0.004,,-0.1,24,-0.004,,17,,
59592,571466,"Tucker Barnhart",29,2020,0,0,,0,0,-0.003,,-0.2,10,-0.019,,13,,
59654,571740,"Billy Hamilton",29,2020,6,2,75,0,25,0.033,-0.003,0.1,7,0.012,0,41,0,0.1
59688,542340,"Jonathan Villar",29,2020,16,5,76.2,4,4.5,0.04,-0.009,0.1,16,0.007,0,96,-0.001,0.1
59768,542454,"Danny Santana",29,2020,2,0,100,0,50,-0.001,0.011,0,3,0.001,0,6,0.001,0
60633,571974,"John Ryan Murphy",29,2020,0,0,,0,0,0,,0,11,-0.004,,7,,
60635,571976,"Wil Myers",29,2020,2,1,66.7,2,31.3,0.002,0.005,0.1,28,0.002,0,4,0.002,0.1
60958,571602,"Matt Davidson",29,2020,0,0,,0,0,0.002,,0,2,-0.012,,2,,
66006,545350,"Jake Marisnick",29,2020,0,0,,0,12.5,-0.002,,0,2,-0.006,,9,,
66057,553869,"Elias Díaz",29,2020,0,0,,0,0,-0.004,,-0.1,7,-0.009,,18,,
66594,572191,"Michael A. Taylor",29,2020,0,0,,0,14.3,-0.003,,0.1,13,0.007,,4,,
67084,592663,"J.T. Realmuto",29,2020,4,1,80,0,12.5,-0.002,-0.004,0,20,0.002,0,6,-0.001,0
67866,594988,"Scott Schebler",29,2020,0,0,,0,,,,,,,,,,
68192,596847,"Ji Man Choi",29,2020,0,0,,0,0,-0.003,,-0.1,11,-0.007,,25,,
68557,592332,"Kevin Gausman",29,2020,,,,,,,,,,,,,,
68565,643338,"Chad Green",29,2020,,,,,,,,,,,,,,
69564,605412,"Joe Panik",29,2020,0,0,,0,4.8,-0.003,,-0.1,13,-0.005,,13,,
70262,543939,"Kolten Wong",29,2020,5,2,71.4,1,18.8,0,0.017,0.2,26,0.009,0.1,5,0.012,0.3
70327,543760,"Marcus Semien",29,2020,4,0,100,0,0,-0.001,0.018,0,21,0,0,13,0.003,0
70335,545333,"Trevor Bauer",29,2020,,,,,,,,,,,,,,
70362,571980,"Tyler Naquin",29,2020,0,1,0,0,9.1,-0.006,-0.011,0,15,-0.003,0,132,0,-0.1
70437,605182,"Mike Clevinger",29,2020,,,,,,,,,,,,,,
70514,606965,"Chris Devenski",29,2020,,,,,,,,,,,,,,
70764,571718,"Brian Goodwin",29,2020,5,0,100,1,7.7,-0.001,0.007,0.1,16,0.006,0,129,0,0.1
71344,643778,"Tyler Webb",29,2020,,,,,,,,,,,,,,
99821,571927,"Steven Matz",29,2020,,,,,,,,,,,,,,
99833,572125,"Sam Selman",29,2020,,,,,,,,,,,,,,
99857,571670,"Dylan Floro",29,2020,,,,,,,,,,,,,,
99874,571760,"Andrew Heaney",29,2020,,,,,,,,,,,,,,
99903,572287,"Mike Zunino",29,2020,0,0,,0,0,0,,-0.1,7,-0.009,,4,,
99919,572228,"Luke Voit",29,2020,0,0,,0,0,-0.002,,-0.3,31,-0.01,,12,,
99953,573262,"Mike Yastrzemski",29,2020,2,1,66.7,0,8.3,-0.002,-0.008,0,38,0,0,7,-0.002,0
99963,571875,"Jake Lamb",29,2020,0,1,0,1,0,0.004,-0.005,0,6,0.003,0,47,0,0
100007,571970,"Max Muncy",29,2020,1,0,100,0,3.4,0.001,,0,18,0.001,,2,,
100059,572039,"Stephen Piscotty",29,2020,4,0,100,0,18.2,0.005,0.016,0,15,-0.002,0,25,0.002,0
100067,571656,"Buck Farmer",29,2020,,,,,,,,,,,,,,
100121,572233,"Christian Walker",29,2020,1,1,50,1,15.4,0.001,,0,33,-0.001,,1,,
100171,571657,"Kyle Farmer",29,2020,1,0,100,0,0,-0.002,0.005,0,6,-0.004,0,6,0,0
100182,572073,"Joey Rickard",29,2020,0,0,,0,0,-0.002,,0,1,0,,9,,
100292,608648,"Tyler Duffey",29,2020,,,,,,,,,,,,,,
100300,608671,"Travis Jankowski",29,2020,2,1,66.7,1,0,0.022,0.004,0,6,-0.005,0,3,0.002,0
100316,608700,"Kevin Plawecki",29,2020,1,0,100,0,0,-0.003,-0.002,0,11,-0.004,0,17,0,0
100317,608701,"Rob Refsnyder",29,2020,0,0,,0,0,-0.002,,0,6,0.005,,10,,
100318,608703,"Matt Reynolds",29,2020,0,0,,0,0,0.002,,0,1,-0.009,,1,,
100323,608717,"Chris Stratton",29,2020,,,,,,,,,,,,,,
100392,613534,"Austin Adams",29,2020,0,0,,0,,,,,,,,,,
100496,621035,"Chris Taylor",29,2020,3,2,60,1,14.3,0.023,-0.008,0,23,0,0,1,-0.015,0
100718,622072,"Alex Wood",29,2020,,,,,,,,,,,,,,
101250,623168,"Tyler Heineman",29,2020,1,0,100,0,0,-0.002,0.003,0,6,0.001,0,4,0,0
101989,621529,"Joe Hudson",29,2020,0,0,,0,,0,,0,1,0,,7,,
102011,571510,"Matthew Boyd",29,2020,,,,,,,,,,,,,,
102080,608686,"Jack Mayfield",29,2020,0,0,,0,0,-0.003,,0,10,0.001,,19,,
102190,623437,"Justin Topa",29,2020,,,,,,,,,,,,,,
102267,628338,"Guillermo Heredia",29,2020,1,0,100,0,0,0.01,0.008,0,6,-0.003,0,29,0,0
102593,641598,"Mitch Garver",29,2020,0,0,,0,9.1,-0.002,,-0.1,7,-0.012,,12,,
102705,641941,"Emilio Pagán",29,2020,,,,,,,,,,,,,,
103340,643265,"Garrett Cooper",29,2020,0,0,,0,5.9,0.001,,-0.1,20,-0.006,,1,,
103523,643565,"Mike Tauchman",29,2020,6,0,100,0,15.8,0.033,0.021,0.1,16,0.006,0.1,23,0.004,0.2
125512,579328,"Yusei Kikuchi",29,2020,,,,,,,,,,,,,,
50677,501303,"Ehire Adrianza",30,2020,1,0,100,0,8.3,-0.002,0.011,0,13,0.001,0,13,0,0
55877,514888,"Jose Altuve",30,2020,2,3,40,3,3.7,-0.002,-0.023,0.1,37,0.004,-0.1,3,-0.019,0.1
56289,518692,"Freddie Freeman",30,2020,2,0,100,0,4.4,0.001,0.003,-0.2,44,-0.004,0,8,0,-0.2
56444,514917,"César Hernández",30,2020,0,0,,2,10.3,-0.006,,0,32,0,,45,,
56761,516416,"Jean Segura",30,2020,2,2,50,0,8.7,0.004,-0.024,0.3,27,0.012,-0.1,28,-0.002,0.3
57278,516770,"Starlin Castro",30,2020,0,0,,0,25,-0.005,,0,7,-0.002,,30,,
57302,520471,"Freddy Galvis",30,2020,1,1,50,0,0,-0.001,0.001,0.1,18,0.004,0,7,0,0.1
57335,521692,"Salvador Perez",30,2020,1,0,100,0,0,-0.004,0.007,-0.2,15,-0.013,0,31,0,-0.2
57396,518792,"Jason Heyward",30,2020,2,0,100,0,0,-0.004,-0.001,0.1,16,0.004,0,22,0,0.1
57514,519203,"Anthony Rizzo",30,2020,3,1,75,1,0,0,-0.001,-0.1,20,-0.003,0,2,-0.001,-0.1
57556,519317,"Giancarlo Stanton",30,2020,1,1,50,0,0,0.01,-0.014,-0.1,13,-0.01,0,51,0,-0.1
57743,518516,"Madison Bumgarner",30,2020,,,,,,,,,,,,,,
57820,543135,"Nathan Eovaldi",30,2020,,,,,,,,,,,,,,
57919,543257,"Robbie Grossman",30,2020,8,1,88.9,2,5,0.018,0.012,0.1,20,0.003,0.1,55,0.001,0.1
57967,543305,"Aaron Hicks",30,2020,4,1,80,0,13.6,-0.007,-0.005,0.1,29,0.002,0,45,0,0
57969,543309,"Kyle Higashioka",30,2020,0,0,,0,0,-0.002,,0,5,0,,2,,
57988,543333,"Eric Hosmer",30,2020,4,0,100,0,5.9,0,0.013,-0.1,20,-0.007,0,15,0.002,-0.1
58241,543022,"Tyler Chatwood",30,2020,,,,,,,,,,,,,,
58507,543606,"Jake Odorizzi",30,2020,,,,,,,,,,,,,,
58809,544369,"Didi Gregorius",30,2020,3,2,60,1,11.5,-0.001,-0.009,0.1,30,0.004,0,6,-0.002,0.1
58905,544727,"Jeurys Familia",30,2020,,,,,,,,,,,,,,
58911,543507,"Trevor May",30,2020,,,,,,,,,,,,,,
59541,552640,"Andrew Kittredge",30,2020,,,,,,,,,,,,,,
59626,571578,"Patrick Corbin",30,2020,,,,,,,,,,,,,,
59871,542583,"Jesús Aguilar",30,2020,0,1,0,0,15,-0.001,-0.018,-0.5,25,-0.02,0,6,-0.002,-0.5
61044,578428,"Jose Iglesias",30,2020,0,0,,0,6.7,-0.001,,0.1,16,0.004,,1,,
65851,518397,"Scott Alexander",30,2020,,,,,,,,,,,,,,
65867,518618,"Derek Dietrich",30,2020,1,1,50,0,0,0.01,-0.008,0,7,-0.003,0,51,0,0
65914,519303,"Elliot Soto",30,2020,0,0,,0,0,-0.003,,,,,,12,,
65953,542963,"Rob Brantly",30,2020,0,0,,0,,,,,,,,,,
65961,543105,"Alex Dickerson",30,2020,0,0,,1,13,0,,0,32,0,,1,,
65980,543543,"Brad Miller",30,2020,1,0,100,0,0,-0.009,,0,17,-0.002,,149,,
65992,543807,"George Springer",30,2020,1,2,33.3,0,6.7,-0.004,-0.026,0,33,0.001,0,26,-0.002,0
66213,554430,"Zack Wheeler",30,2020,,,,,,,,,,,,,,
66234,570240,"Félix Peña",30,2020,,,,,,,,,,,,,,
66543,571710,"Mychal Givens",30,2020,,,,,,,,,,,,,,
67119,592743,"Andrelton Simmons",30,2020,2,0,100,0,6.7,-0.001,0.009,-0.1,19,-0.003,0,15,0.001,-0.1
67172,593144,"Richard Rodríguez",30,2020,,,,,,,,,,,,,,
67754,594824,"Greg Garcia",30,2020,1,0,100,0,0,-0.002,-0.001,0,9,0,0,23,0,0
67964,595281,"Kevin Kiermaier",30,2020,8,1,88.9,1,28.6,0.013,0.005,0,16,0.001,0,35,0.001,0
68302,598265,"Jackie Bradley Jr.",30,2020,5,2,71.4,0,9.4,-0.002,-0.016,-0.1,33,-0.002,0,6,-0.008,-0.1
68319,598286,"Nick Ramirez",30,2020,,,,,,,,,,,,,,
68990,595465,"Dan Winkler",30,2020,,,,,,,,,,,,,,
69159,542932,"Jon Berti",30,2020,9,2,81.8,1,10,0.009,0.008,0.3,22,0.012,0,14,0.002,0.3
69172,543294,"Kyle Hendricks",30,2020,,,,,,,,,,,,,,
69188,543768,"Travis Shaw",30,2020,0,0,,0,0,0.001,,-0.1,22,-0.003,,1,,
69508,605113,"Nick Ahmed",30,2020,4,0,100,0,11.5,-0.003,0.008,0,37,0.001,0,17,0.001,0.1
69513,605131,"Austin Barnes",30,2020,3,0,100,0,16.7,-0.002,0.012,0,15,0.002,0,20,0.001,0.1
69854,607054,"Jace Peterson",30,2020,1,0,100,0,0,-0.001,0.001,0,10,-0.002,0,67,0,0
69856,607067,"Colin Rea",30,2020,,,,,,,,,,,,,,
69938,607333,"Beau Taylor",30,2020,0,0,,0,0,-0.002,,0,1,0.005,,6,,
70069,607625,"Seth Lugo",30,2020,,,,,,,,,,,,,,
70301,543068,"C.J. Cron",30,2020,0,0,,0,0,-0.001,,0,4,-0.005,,12,,
70304,543208,"Sam Gaviglio",30,2020,,,,,,,,,,,,,,
70306,543243,"Sonny Gray",30,2020,,,,,,,,,,,,,,
70317,543510,"James McCann",30,2020,1,1,50,0,9.1,0,-0.011,-0.1,15,-0.007,0,4,-0.003,-0.1
70436,605177,"Andrew Chafin",30,2020,,,,,,,,,,,,,,
70472,605388,"Adam Morgan",30,2020,,,,,,,,,,,,,,
70755,543685,"Anthony Rendon",30,2020,0,0,,0,5,-0.003,,0.1,24,0.004,,17,,
70758,598264,"Matt Barnes",30,2020,,,,,,,,,,,,,,
70779,572180,"Andrew Susac",30,2020,0,0,,0,0,-0.002,,,,,,2,,
70803,543101,"Anthony DeSclafani",30,2020,,,,,,,,,,,,,,
70826,548389,"Ross Stripling",30,2020,,,,,,,,,,,,,,
71054,543592,"Austin Nola",30,2020,0,0,,0,0,-0.007,,-0.2,14,-0.012,,70,,
71213,607732,"Jacob Stallings",30,2020,0,0,,0,7.7,-0.002,,-0.1,15,-0.005,,12,,
99616,543056,"Danny Coulombe",30,2020,,,,,,,,,,,,,,
100324,608718,"Brent Suter",30,2020,,,,,,,,,,,,,,
100659,621532,"Anthony Bemboom",30,2020,0,1,0,0,0,0,-0.02,0,8,-0.004,0,60,0,0
100666,621563,"Joey Wendle",30,2020,8,2,80,0,4.8,-0.001,0.004,0.3,29,0.011,0,61,0,0.3
101231,623149,"Paul Sewald",30,2020,,,,,,,,,,,,,,
102294,628452,"Raisel Iglesias",30,2020,,,,,,,,,,,,,,
103573,644337,"Nate Orf",30,2020,0,0,,0,,0,,0,2,0.002,,5,,
104966,657193,"Eddy Alvarez",30,2020,2,0,100,0,0,0.012,0.002,0,3,-0.003,0,15,0,0
105123,657612,"Tim Hill",30,2020,0,0,,0,,,,,,,,,,
46980,462101,"Elvis Andrus",31,2020,3,1,75,0,9.1,0.024,-0.004,0,13,-0.003,0,61,0,0
50609,503556,"Marwin Gonzalez",31,2020,0,0,,0,0,-0.005,,-0.1,15,-0.007,,46,,
50704,501381,"Michael Pineda",31,2020,,,,,,,,,,,,,,
50845,501571,"Juan Lagares",31,2020,0,0,,0,,,,0,1,0,,,,
50910,501659,"Abraham Almonte",31,2020,1,1,50,0,0,0.032,-0.013,,,,0,7,-0.002,
51611,500743,"Miguel Rojas",31,2020,5,1,83.3,0,6.3,0.026,-0.006,-0.1,17,-0.007,0,5,-0.002,-0.1
51645,500779,"Jose Quintana",31,2020,,,,,,,,,,,,,,
51653,500871,"Eduardo Escobar",31,2020,1,0,100,0,0,-0.003,0.004,0,25,0.001,0,14,0,0
51656,500874,"José A. Martínez",31,2020,0,0,,0,12.5,-0.001,,0,9,-0.003,,7,,
55773,518586,"Charlie Culberson",31,2020,0,0,,0,,-0.002,,0,4,-0.003,,1,,
55784,518595,"Travis d'Arnaud",31,2020,1,0,100,0,0,0.008,-0.001,-0.1,18,-0.003,0,18,0,-0.1
55951,506702,"Sandy León",31,2020,0,0,,0,0,-0.003,,0,10,-0.004,,19,,
56034,516782,"Starling Marte",31,2020,10,2,83.3,0,17.1,0.023,0.006,0.2,38,0.005,0.1,85,0.001,0.2
56197,518633,"Danny Duffy",31,2020,,,,,,,,,,,,,,
56806,519306,"Steven Souza Jr.",31,2020,1,0,100,0,33.3,0.006,-0.006,0.1,4,0.016,0,21,0,0.1
56949,519393,"Marcus Walden",31,2020,,,,,,,,,,,,,,
57478,519058,"Mike Moustakas",31,2020,1,0,100,0,0,-0.01,,0,11,0,,133,,
57520,519222,"Austin Romine",31,2020,0,0,,0,11.1,-0.003,,-0.2,20,-0.01,,22,,
58857,543557,"Mike Montgomery",31,2020,,,,,,,,,,,,,,
59339,518934,"DJ LeMahieu",31,2020,3,0,100,0,5.3,-0.006,0.009,-0.2,41,-0.004,0,45,0,-0.2
59467,547379,"Roberto Pérez",31,2020,0,0,,0,0,-0.01,,-0.2,14,-0.015,,98,,
59473,547888,"Masahiro Tanaka",31,2020,,,,,,,,,,,,,,
59494,547942,"Kwang Hyun Kim",31,2020,,,,,,,,,,,,,,
59582,571431,"Matt Adams",31,2020,0,0,,0,0,-0.003,,0,4,-0.008,,15,,
61056,544931,"Stephen Strasburg",31,2020,,,,,,,,,,,,,,
65863,518568,"Christian Colón",31,2020,1,0,100,0,0,0.013,0.008,0,4,0.001,0,6,0.001,0
65870,518735,"Yasmani Grandal",31,2020,0,0,,1,5.9,0.001,,-0.2,16,-0.014,,3,,
65879,518876,"Merrill Kelly",31,2020,,,,,,,,,,,,,,
66638,572816,"Corey Dickerson",31,2020,1,1,50,0,3.8,-0.001,-0.008,0,26,0.001,0,18,-0.001,0
66729,576397,"Jedd Gyorko",31,2020,0,0,,0,0,-0.002,,-0.3,21,-0.014,,21,,
66810,588751,"Adeiny Hechavarría",31,2020,0,0,,0,0,-0.004,,0,6,0.001,,10,,
66950,592192,"Mark Canha",31,2020,4,0,100,0,6.9,0,0.017,0,27,0,0,3,0.013,0
67011,592390,"Heath Hembree",31,2020,,,,,,,,,,,,,,
67154,592879,"Asher Wojciechowski",31,2020,,,,,,,,,,,,,,
67175,593160,"Whit Merrifield",31,2020,12,3,80,1,0,0.001,0.01,0.1,41,0.002,0.1,3,0.023,0.2
67355,593576,"Héctor Neris",31,2020,,,,,,,,,,,,,,
67744,594807,"Adam Duvall",31,2020,0,0,,0,10.5,-0.004,,0.1,20,0.005,,29,,
67746,594809,"Adam Eaton",31,2020,3,0,100,0,14.3,0.005,0.004,0,19,0.001,0,31,0,0
67762,594838,"Phil Gosselin",31,2020,0,0,,0,30,-0.003,,0,12,0.003,,21,,
68404,519141,"Drew Pomeranz",31,2020,,,,,,,,,,,,,,
68414,519443,"Brandon Workman",31,2020,,,,,,,,,,,,,,
68467,572020,"James Paxton",31,2020,,,,,,,,,,,,,,
69305,600303,"Tommy La Stella",31,2020,1,0,100,0,8.7,-0.007,0.003,-0.2,37,-0.005,0,178,0,-0.2
69516,605135,"Chris Bassitt",31,2020,,,,,,,,,,,,,,
70044,607560,"Ryne Harper",31,2020,,,,,,,,,,,,,,
70093,607680,"Kevin Pillar",31,2020,5,2,71.4,0,13.3,0.004,-0.002,0,28,0.001,0,116,0,0
70378,592200,"Curt Casali",31,2020,2,0,100,0,0,0,,0,12,-0.002,,9,,
47965,445276,"Kenley Jansen",32,2020,,,,,,,,,,,,,,
48772,456781,"Donovan Solano",32,2020,0,0,,0,9.1,-0.004,,-0.3,33,-0.008,,62,,
49786,477132,"Clayton Kershaw",32,2020,,,,,,,,,,,,,,
49829,467092,"Wilson Ramos",32,2020,0,0,,0,0,-0.006,,-0.4,16,-0.024,,49,,
49925,468504,"Jhoulys Chacín",32,2020,,,,,,,,,,,,,,
50106,502054,"Tommy Pham",32,2020,6,0,100,0,0,0.022,0.012,0,7,-0.003,0,43,0.001,0
50167,502171,"Alex Cobb",32,2020,,,,,,,,,,,,,,
51804,489149,"Logan Morrison",32,2020,0,0,,0,0,-0.004,,0,1,-0.003,,15,,
51985,457708,"Justin Upton",32,2020,0,2,0,0,42.9,0.001,-0.034,0,9,-0.004,0,6,-0.007,-0.1
52260,444482,"David Peralta",32,2020,1,0,100,0,13,-0.004,0.005,0.1,31,0.002,0,38,0,0.1
55520,520980,"Pedro Báez",32,2020,,,,,,,,,,,,,,
57086,502748,"Brad Peacock",32,2020,,,,,,,,,,,,,,
57286,474463,"Brett Anderson",32,2020,,,,,,,,,,,,,,
57951,543281,"Josh Harrison",32,2020,1,2,33.3,1,0,0.003,-0.016,0,10,-0.003,0,114,0,0
58350,518886,"Craig Kimbrel",32,2020,,,,,,,,,,,,,,
58373,543432,"Ryan Lavarnway",32,2020,0,0,,0,0,-0.002,,-0.1,4,-0.029,,8,,
58880,543829,"Dee Strange-Gordon",32,2020,3,2,60,0,11.1,0.008,-0.009,0.1,14,0.009,0,22,-0.001,0.1
59265,501981,"Khris Davis",32,2020,0,0,,0,0,0,,-0.1,10,-0.011,,7,,
59266,501985,"Mike Minor",32,2020,,,,,,,,,,,,,,
59275,502110,"J.D. Martinez",32,2020,1,0,100,0,0,-0.001,0,0,21,-0.002,0,15,0,0
59307,502671,"Paul Goldschmidt",32,2020,1,0,100,0,6.9,-0.001,0.015,0,25,0.001,0,19,0,0
59351,523260,"Joe Kelly",32,2020,,,,,,,,,,,,,,
59607,571521,"Rex Brothers",32,2020,,,,,,,,,,,,,,
59664,571788,"Brock Holt",32,2020,1,0,100,0,6.3,-0.007,,0,16,-0.001,,88,,
60144,572365,"Ryan Goins",32,2020,0,0,,0,25,-0.003,,0,2,0,,17,,
60238,572863,"Dustin Garneau",32,2020,0,0,,0,33.3,-0.002,,0,3,0.001,,13,,
60448,572971,"Dallas Keuchel",32,2020,,,,,,,,,,,,,,
60649,572033,"Josh Phegley",32,2020,0,0,,0,0,-0.003,,0,3,-0.008,,16,,
60655,572070,"Garrett Richards",32,2020,,,,,,,,,,,,,,
60672,572122,"Kyle Seager",32,2020,5,0,100,0,12.5,-0.004,0.008,0,32,0,0,23,0.001,0
60834,543228,"Yan Gomes",32,2020,1,0,100,0,0,0.001,0.006,-0.1,15,-0.007,0,3,0.001,-0.1
60932,572041,"AJ Pollock",32,2020,2,2,50,1,12.5,-0.004,-0.021,0.1,19,0.004,0,31,-0.001,0
65767,474832,"Brandon Belt",32,2020,0,0,,0,5,-0.001,,-0.1,20,-0.004,,3,,
65801,502043,"Kyle Gibson",32,2020,,,,,,,,,,,,,,
65816,502273,"Mike Freeman",32,2020,0,0,,1,0,-0.003,,0,3,0,,9,,
67016,592407,"Bryan Holaday",32,2020,0,0,,0,0,-0.004,,-0.1,8,-0.016,,27,,
67728,594777,"Kole Calhoun",32,2020,1,1,50,1,10,-0.007,-0.005,-0.1,28,-0.004,0,53,0,-0.1
67740,594798,"Jacob deGrom",32,2020,,,,,,,,,,,,,,
69944,607345,"Kevan Smith",32,2020,0,0,,0,,-0.001,,0,3,-0.001,,7,,
102254,628317,"Kenta Maeda",32,2020,,,,,,,,,,,,,,
110012,628450,"Yadiel Hernandez",32,2020,0,0,,0,100,-0.004,,0,3,-0.007,,13,,
111605,673451,"Shogo Akiyama",32,2020,7,3,70,1,9.1,0.007,-0.009,0.2,18,0.013,0,18,-0.003,0.2
46400,457705,"Andrew McCutchen",33,2020,4,0,100,1,0,-0.005,0.018,-0.1,33,-0.003,0,21,0.002,-0.1
47142,457803,"Jay Bruce",33,2020,0,0,,0,0,-0.001,,0,9,-0.002,,2,,
47229,471911,"Carlos Carrasco",33,2020,,,,,,,,,,,,,,
48082,455117,"Martín Maldonado",33,2020,1,0,100,0,0,0,0,-0.2,23,-0.01,0,15,0,-0.2
48318,456488,"Eduardo Núñez",33,2020,1,0,100,0,,0.02,0.005,,,,0,1,0.003,
48685,444489,"Manny Piña",33,2020,0,0,,0,0,0,,0,3,-0.002,,6,,
48901,467055,"Pablo Sandoval",33,2020,0,0,,0,0,-0.006,,0,13,-0.003,,12,,
49264,488726,"Michael Brantley",33,2020,2,0,100,0,0,-0.002,0.003,-0.2,32,-0.007,0,8,0,-0.2
51988,457727,"Cameron Maybin",33,2020,3,0,100,0,0,-0.004,0,0,8,0,0,79,0,0
53155,506433,"Yu Darvish",33,2020,,,,,,,,,,,,,,
53253,448281,"Sean Doolittle",33,2020,,,,,,,,,,,,,,
55842,518617,"Jake Diekman",33,2020,,,,,,,,,,,,,,
56609,502210,"Josh Reddick",33,2020,1,0,100,0,0,0,0.002,0.1,22,0.003,0,7,0,0.1
57403,488984,"Tommy Hunter",33,2020,,,,,,,,,,,,,,
57758,543063,"Brandon Crawford",33,2020,1,2,33.3,1,16.7,-0.001,-0.011,-0.1,27,-0.002,0,4,-0.003,-0.1
57806,543118,"Oliver Drake",33,2020,,,,,,,,,,,,,,
58075,542947,"Richard Bleier",33,2020,,,,,,,,,,,,,,
58386,458676,"Josh Lindblom",33,2020,,,,,,,,,,,,,,
58410,458681,"Lance Lynn",33,2020,,,,,,,,,,,,,,
58450,474568,"Jordy Mercer",33,2020,0,0,,0,0,-0.002,,0,3,-0.003,,15,,
58453,489119,"Wade Miley",33,2020,,,,,,,,,,,,,,
58692,475253,"Justin Smoak",33,2020,0,0,,0,0,-0.004,,-0.3,22,-0.013,,34,,
58831,488771,"Jason Castro",33,2020,0,0,,0,16.7,-0.007,,0,8,0.006,,37,,
58899,488671,"Alex Avila",33,2020,0,0,,0,0,-0.004,,-0.1,6,-0.025,,35,,
58915,523253,"Logan Forsythe",33,2020,0,0,,0,0,-0.002,,0,2,0.01,,5,,
59239,489446,"Kirby Yates",33,2020,,,,,,,,,,,,,,
59346,519346,"Eric Thames",33,2020,1,0,100,0,0,-0.001,,0,17,-0.002,,7,,
60007,543401,"Jason Kipnis",33,2020,1,0,100,0,0,-0.002,,0,16,0.003,,17,,
60219,572821,"Brian Dozier",33,2020,0,0,,0,0,0,,0,1,0,,4,,
60787,547943,"Hyun Jin Ryu",33,2020,,,,,,,,,,,,,,
60918,573131,"Darin Ruf",33,2020,1,0,100,0,7.7,0.007,-0.007,-0.2,14,-0.016,0,16,0,-0.2
65808,502179,"Paolo Espino",33,2020,,,,,,,,,,,,,,
102005,547989,"José Abreu",33,2020,0,0,,0,11.1,-0.006,,0,29,0.002,,62,,
45398,452678,"Asdrúbal Cabrera",34,2020,0,0,,0,0,0,,-0.3,28,-0.01,,9,,
45844,465041,"Francisco Cervelli",34,2020,1,0,100,0,0,-0.001,0.007,0,13,-0.003,0,5,0.001,0
47202,456715,"Lorenzo Cain",34,2020,0,0,,0,0,-0.004,,0,3,0.004,,24,,
47415,456501,"Johnny Cueto",34,2020,,,,,,,,,,,,,,
47493,451594,"Dexter Fowler",34,2020,1,1,50,0,8.3,-0.003,-0.011,0,9,0.002,0,14,-0.001,0
47851,457915,"Javy Guerra",34,2020,,,,,,,,,,,,,,
48929,467793,"Carlos Santana",34,2020,0,0,,0,0,0.001,,-0.3,40,-0.007,,3,,
49024,435522,"Neil Walker",34,2020,0,0,,0,25,0.002,,0,5,-0.006,,2,,
52253,448801,"Chris Davis",34,2020,0,0,,0,33.3,-0.002,,0,4,-0.01,,6,,
52448,446334,"Evan Longoria",34,2020,0,1,0,0,0,-0.003,-0.024,-0.2,29,-0.007,0,30,-0.001,-0.2
52532,452095,"Tyler Flowers",34,2020,0,0,,0,0,-0.003,,0,9,0,,29,,
52691,453562,"Jake Arrieta",34,2020,,,,,,,,,,,,,,
52804,453568,"Charlie Blackmon",34,2020,2,1,66.7,0,5.9,-0.007,-0.01,0.1,41,0.002,0,59,0,0.1
53004,493316,"Yoenis Cespedes",34,2020,0,0,,0,0,-0.001,,0,2,0,,4,,
53395,453943,"Todd Frazier",34,2020,1,1,50,0,0,0.004,-0.018,-0.1,13,-0.007,0,54,0,-0.1
54877,461865,"Andrew Romine",34,2020,0,0,,0,,-0.003,,0,1,0.001,,10,,
56185,518626,"Josh Donaldson",34,2020,0,0,,0,0,0,,-0.1,13,-0.006,,1,,
57163,519455,"Jordan Zimmermann",34,2020,,,,,,,,,,,,,,
57476,519048,"Mitch Moreland",34,2020,0,0,,0,0,-0.006,,0,19,-0.001,,65,,
57552,519299,"Eric Sogard",34,2020,0,0,,0,0,0.001,,-0.1,10,-0.007,,4,,
57701,446321,"Ross Detwiler",34,2020,,,,,,,,,,,,,,
57712,446308,"Matt Wieters",34,2020,0,0,,0,,-0.005,,0,1,-0.033,,30,,
58842,543376,"Caleb Joseph",34,2020,0,0,,0,0,-0.004,,0,2,0,,24,,
60187,572761,"Matt Carpenter",34,2020,0,0,,0,0,-0.001,,0,26,-0.001,,11,,
45436,461314,"Matt Kemp",35,2020,1,0,100,0,16.7,-0.003,-0.001,0,17,-0.003,0,19,0,0
45471,446481,"Sean Rodríguez",35,2020,0,0,,0,0,-0.003,,0,1,-0.003,,6,,
45571,433589,"Yusmeiro Petit",35,2020,,,,,,,,,,,,,,
45744,466988,"Emilio Bonifácio",35,2020,0,1,0,0,,0.009,-0.024,,,,0,15,-0.001,
47952,459964,"Matt Joyce",35,2020,1,0,100,0,8.3,-0.002,0,0,9,-0.001,0,8,0,0
50175,502188,"Jeff Samardzija",35,2020,,,,,,,,,,,,,,
50297,502481,"Jarrod Dyson",35,2020,6,0,100,1,12.5,0.036,0.017,0.1,15,0.006,0.1,31,0.002,0.2
50312,502517,"Daniel Murphy",35,2020,0,0,,0,0,-0.001,,0,8,0.001,,11,,
51962,453284,"Blake Parker",35,2020,,,,,,,,,,,,,,
51991,457759,"Justin Turner",35,2020,1,0,100,0,9.1,0,0,-0.1,26,-0.005,0,13,0,-0.1
52032,458708,"Josh Tomlin",35,2020,,,,,,,,,,,,,,
