"bpid","mlbid","Name","Age","Season","SB","CS","SB%","PO","XBT%","TRAA","SRAA","DRBa","DRBa Opps","DRBa Rate","DRBn","DRBn Opps","DRBn Rate","DRB"
111276,676477,"Garrett Whitlock",25,2021,0,0,,0,,,,,,,,,,
111290,657376,"Clarke Schmidt",25,2021,0,0,,0,0,-0.001,,0,1,-0.01,,4,,
111294,656288,"Griffin Canning",25,2021,0,0,,0,,,,,,,,,,
124458,656578,"Andre Jackson",25,2021,0,0,,0,,,,,,,,,,
125523,673490,"Ha-Seong Kim",25,2021,6,1,85.7,1,0,0.004,0.014,0,27,0,0.1,236,0,0.1
128959,656731,"Tylor Megill",25,2021,0,0,,0,0,-0.007,,0,5,0.003,,34,,
133756,656876,"Drew Rasmussen",25,2021,0,0,,0,,,,,,,,,,
135535,657746,"Joe Ryan",25,2021,0,0,,0,,,,,,,,,,
139955,681911,"Alex Vesia",25,2021,0,0,,0,,-0.003,,,,,,4,,
69600,606115,"Orlando Arcia",26,2021,1,0,100,0,12.5,-0.002,0.001,0,10,-0.002,0,79,0,0
70342,547001,"Cody Poteet",26,2021,0,0,,0,0,,,,,,,,,
70619,608348,"Carson Kelly",26,2021,0,0,,0,2.4,-0.013,,-0.3,39,-0.007,,295,,
100152,546990,"Anthony Alford",26,2021,5,6,45.5,1,10,0.061,-0.065,0.2,12,0.013,-0.2,111,-0.002,-0.1
100261,608337,"Lucas Giolito",26,2021,0,0,,0,0,0,,,,,,2,,
100269,608422,"José Godoy",26,2021,0,0,,0,0,-0.005,,0,1,-0.005,,29,,
100273,608566,"Germán Márquez",26,2021,0,0,,1,0,-0.008,,-0.1,7,-0.012,,67,,
100279,608577,"Nomar Mazara",26,2021,0,0,,0,0,-0.008,,0,13,-0.003,,104,,
100281,608597,"Ronald Guzmán",26,2021,0,0,,0,,-0.004,,,,,,2,,
100349,609280,"Miguel Andujar",26,2021,0,1,0,0,6.7,-0.006,-0.021,0,23,0,0,178,0,-0.1
100404,614173,"Franchy Cordero",26,2021,1,1,50,0,16.7,0.007,-0.02,0,14,0.001,0,79,0,0
100408,614179,"José Ruiz",26,2021,0,0,,0,,,,,,,,,,
100502,621043,"Carlos Correa",26,2021,0,0,,0,10.1,-0.013,,-0.7,101,-0.007,,591,,
100568,621237,"José Alvarado",26,2021,,,,,,,,,,,,,,
100576,621249,"Duane Underwood Jr.",26,2021,0,0,,0,,,,,,,,,,
100748,622168,"Yairo Muñoz",26,2021,0,0,,0,0,-0.004,,0,1,0,,16,,
100957,622503,"Nabil Crismatt",26,2021,0,0,,0,,,,,,,,,,
100988,622534,"Manuel Margot",26,2021,13,8,61.9,2,2.9,0.025,-0.022,0.3,44,0.006,0.1,395,0,0.3
101008,622554,"Seranthony Domínguez",26,2021,,,,,,,,,,,,,,
101060,622608,"Antonio Senzatela",26,2021,0,0,,0,0,-0.002,,0,2,0.009,,4,,
101079,622668,"Ivan Castillo",26,2021,0,0,,0,0,-0.004,,,,,,1,,
101093,622682,"Victor Reyes",26,2021,5,1,83.3,0,4.8,0.005,-0.007,0.1,30,0.005,0,231,0,0.2
101105,622694,"Elieser Hernández",26,2021,0,0,,0,0,-0.002,,0,2,0.01,,3,,
101165,622761,"Jorge Mateo",26,2021,10,3,76.9,1,25,0.039,0.004,0,15,0.003,0.2,168,0.001,0.3
101170,622766,"Miguel Díaz",26,2021,0,0,,0,,,,,,,,,,
101190,622786,"Jesus Tinoco",26,2021,,,,,,,,,,,,,,
101281,623205,"Andrew Velazquez",26,2021,4,1,80,0,33.3,0.034,-0.015,0.1,9,0.006,0,53,0,0.1
101514,623912,"Harold Ramírez",26,2021,3,1,75,1,10.5,-0.002,-0.006,-0.1,40,-0.003,0,352,0,-0.2
101568,623993,"Anthony Santander",26,2021,1,1,50,0,7.7,-0.01,-0.029,-0.1,40,-0.004,-0.1,383,0,-0.3
101603,624413,"Pete Alonso",26,2021,3,0,100,1,4,-0.01,0.008,-0.3,65,-0.004,-0.1,493,0,-0.4
101604,624414,"Christian Arroyo",26,2021,1,0,100,0,0,-0.007,0,-0.1,28,-0.003,0,179,0,-0.1
101605,624415,"Cavan Biggio",26,2021,3,1,75,0,11.5,0,-0.003,0,39,-0.001,0,276,0,0
101609,624419,"Nick Ciuffo",26,2021,0,0,,0,,-0.005,,0,1,-0.001,,17,,
101630,624512,"Reese McGuire",26,2021,0,0,,0,19.2,-0.009,,0,33,-0.001,,186,,
101631,624513,"Dom Nuñez",26,2021,0,0,,1,27.3,-0.011,,-0.2,23,-0.008,,153,,
101639,624522,"Keegan Thompson",26,2021,0,0,,0,,-0.001,,,,,,4,,
102123,621052,"Alex Reyes",26,2021,0,0,,0,,,,,,,,,,
102429,640449,"Clint Frazier",26,2021,2,0,100,0,15,-0.003,0.011,-0.1,20,-0.003,0,167,0,-0.1
102432,640457,"Austin Meadows",26,2021,4,3,57.1,0,5.8,0,-0.042,0.1,60,0.001,-0.2,428,0,-0.1
102433,640458,"Óscar Mercado",26,2021,7,1,87.5,2,3.6,0.011,0.046,0,36,0.001,0.3,251,0.001,0.3
102438,640464,"Kohl Stewart",26,2021,0,0,,0,,-0.003,,,,,,11,,
102443,640470,"Adbert Alzolay",26,2021,0,0,,0,0,-0.005,,0,5,-0.007,,18,,
102532,641394,"Jake Brentz",26,2021,0,0,,0,,-0.003,,,,,,5,,
102555,641482,"Nestor Cortes",26,2021,0,0,,0,0,-0.001,,,,,,1,,
102559,641487,"J.P. Crawford",26,2021,3,6,33.3,2,4.6,-0.005,-0.089,-0.4,93,-0.004,-0.6,901,-0.001,-1
102580,641561,"Johneshwy Fargas",26,2021,1,2,33.3,0,20,0.01,-0.035,0,10,-0.002,-0.1,39,-0.001,-0.1
102586,641583,"Dustin Fowler",26,2021,1,0,100,0,50,0.01,-0.004,0,5,-0.007,0,19,0,0
102606,641645,"Luis Guillorme",26,2021,0,2,0,0,21.4,-0.005,-0.058,-0.1,22,-0.004,-0.1,210,0,-0.2
102612,641680,"Jonah Heim",26,2021,3,1,75,0,5.6,-0.008,-0.035,-0.1,25,-0.004,-0.1,166,0,-0.2
102614,641684,"Michael Hermosillo",26,2021,0,0,,0,20,-0.004,,0,2,0.009,,16,,
102652,641816,"Tyler Mahle",26,2021,0,0,,0,0,-0.006,,,,,,20,,
102667,641856,"Billy McKinney",26,2021,2,0,100,0,10,-0.006,-0.003,0.1,31,0.002,0,246,0,0
102668,641857,"Ryan McMahon",26,2021,6,2,75,2,13.2,-0.005,0.031,0,69,0.001,0,536,0,0.1
102700,641924,"Jacob Nottingham",26,2021,0,0,,0,0,-0.004,,0,1,0,,28,,
102704,641933,"Tyler O'Neill",26,2021,15,4,78.9,0,23.1,0.02,-0.001,0.7,76,0.009,0.3,520,0.001,1
102743,642082,"Chance Sisco",26,2021,0,0,,0,0,-0.003,,-0.1,7,-0.013,,50,,
102745,642086,"Dominic Smith",26,2021,2,1,66.7,0,2.6,-0.007,-0.015,-0.2,37,-0.005,-0.1,425,0,-0.3
102764,642133,"Rowdy Tellez",26,2021,0,0,,0,0,-0.009,,-0.1,34,-0.002,,224,,
102777,642165,"Josh VanMeter",26,2021,3,2,60,2,0,0.001,0.014,0,32,0,0,244,0,0
102779,642180,"Tyler Wade",26,2021,17,6,73.9,0,21.1,0.054,-0.014,0.2,32,0.007,0.3,278,0.001,0.5
102785,642207,"Devin Williams",26,2021,,,,,,,,,,,,,,
102790,642221,"Kean Wong",26,2021,0,1,0,1,0,0.002,-0.028,0,6,0,0,49,0,0
102921,642397,"Gregory Soto",26,2021,,,,,,,,,,,,,,
103038,642528,"Jonathan Loáisiga",26,2021,,,,,,,,,,,,,,
103215,642721,"Kelvin Gutiérrez",26,2021,0,1,0,0,0,-0.006,-0.032,0,32,0.001,-0.1,211,0,0
103355,643289,"Mauricio Dubón",26,2021,2,1,66.7,0,9.1,0,-0.014,-0.1,19,-0.005,0,129,0,-0.1
103405,643376,"Danny Jansen",26,2021,0,0,,0,23.5,-0.009,,0,22,-0.001,,119,,
103420,643396,"Isiah Kiner-Falefa",26,2021,20,5,80,1,2.7,0.009,0.003,0.3,81,0.004,0.3,789,0,0.6
103625,644433,"Chadwick Tromp",26,2021,0,0,,0,0,-0.003,,0,1,0,,13,,
103906,641907,"Patrick Murphy",26,2021,0,0,,0,,,,,,,,,,
105147,657656,"Ramón Laureano",26,2021,12,5,70.6,1,0,0.026,-0.032,0,44,0,-0.1,337,0,-0.1
105432,660162,"Yoán Moncada",26,2021,3,2,60,0,7.2,-0.007,-0.032,-0.1,87,-0.001,-0.2,686,0,-0.3
105437,664023,"Ian Happ",26,2021,9,2,81.8,0,5.4,-0.005,0.004,0.1,42,0.003,-0.1,540,0,0.1
105439,656775,"Cedric Mullins",26,2021,30,8,78.9,3,10,0.026,0.019,0.4,93,0.005,1.1,838,0.001,1.5
105472,641302,"Tyler Alexander",26,2021,0,0,,0,,,,,,,,,,
105488,664011,"Trey Amburgey",26,2021,0,0,,0,,,,,,,,,,
105574,643217,"Andrew Benintendi",26,2021,8,9,47.1,1,10.2,0.006,-0.11,0.2,68,0.003,-0.7,562,-0.001,-0.5
105665,641432,"Willie Calhoun",26,2021,0,2,0,2,5.3,-0.007,-0.052,-0.3,33,-0.008,-0.1,280,0,-0.4
105993,664034,"Ty France",26,2021,0,0,,0,9.9,-0.013,,-1,97,-0.01,,804,,
106129,664854,"Ryan Helsley",26,2021,,,,,,,,,,,,,,
106145,664353,"José Urquidy",26,2021,0,0,,0,,-0.001,,,,,,3,,
106386,621006,"Richie Martin",26,2021,0,2,0,1,0,-0.002,-0.031,0.1,14,0.005,0,92,0,0.1
106667,623465,"Evan Phillips",26,2021,0,0,,0,,,,,,,,,,
106791,642028,"Josh Rogers",26,2021,0,0,,0,,,,,,,,,,
106875,621011,"Max Schrock",26,2021,1,1,50,1,9.1,-0.009,-0.03,-0.1,12,-0.006,0,109,0,-0.1
106969,664702,"Myles Straw",26,2021,30,6,83.3,2,15.5,0.026,0.011,0.5,103,0.005,0.8,765,0.001,1.3
107174,621111,"Walker Buehler",26,2021,0,0,,0,0,-0.006,,0,3,0.002,,48,,
107284,664040,"Brandon Lowe",26,2021,7,1,87.5,0,12.8,-0.003,0.018,0.2,65,0.003,0,544,0,0.3
107452,668663,"Tres Barrera",26,2021,0,0,,0,0,-0.009,,0.1,10,0.006,,75,,
107467,670280,"David Bednar",26,2021,0,0,,0,,,,,,,,,,
107554,669203,"Corbin Burnes",26,2021,0,0,,0,0,-0.007,,-0.1,5,-0.013,,42,,
107596,641447,"Daniel Castano",26,2021,0,0,,0,,-0.003,,,,,,7,,
107636,650644,"Aaron Civale",26,2021,0,0,,0,,-0.004,,,,,,2,,
107646,641470,"Zack Collins",26,2021,1,1,50,0,10.7,-0.006,-0.022,-0.1,26,-0.004,0,174,0,-0.1
107669,643269,"Will Craig",26,2021,0,0,,0,0,-0.007,,-0.1,11,-0.008,,53,,
107693,669008,"Ronnie Dawson",26,2021,0,0,,0,0,-0.005,,0,2,0.009,,13,,
107694,621008,"Alex De Goti",26,2021,0,0,,0,0,-0.004,,0,2,0.011,,12,,
107738,641541,"Jon Duplantier",26,2021,0,0,,0,,,,,,,,,,
107752,669242,"Tommy Edman",26,2021,30,5,85.7,0,14.3,0.017,0.032,0.6,104,0.006,1,793,0.001,1.6
107811,641584,"Jake Fraley",26,2021,10,2,83.3,2,10.7,0.02,0.03,0.1,30,0.002,0.4,257,0.001,0.4
107919,670456,"JD Hammer",26,2021,0,0,,0,,,,,,,,,,
107920,641658,"Garrett Hampson",26,2021,17,7,70.8,0,19.6,0.034,-0.036,0.6,72,0.008,-0.1,435,0,0.5
107936,641682,"Ryan Hendrix",26,2021,0,0,,0,,,,,,,,,,
108059,668800,"Andrew Knizner",26,2021,0,0,,1,0,-0.009,,-0.2,19,-0.009,,152,,
108112,670032,"Nicky Lopez",26,2021,22,1,95.7,1,13.3,0.01,0.03,0.8,91,0.009,0.5,600,0.001,1.3
108223,669214,"Conner Menez",26,2021,,,,,,,,,,,,,,
108278,669221,"Sean Murphy",26,2021,0,0,,0,5.3,-0.012,,-0.2,46,-0.004,,343,,
108291,641914,"Sheldon Neuse",26,2021,1,1,50,1,0,0.002,0.011,0,9,-0.002,0,43,0,0
108296,668665,"Stephen Nogosek",26,2021,0,0,,0,,,,,,,,,,
108430,615698,"Cal Quantrill",26,2021,0,0,,0,,-0.004,,0,1,0,,11,,
108437,670042,"Luke Raley",26,2021,0,0,,0,0,-0.009,,0,6,0,,59,,
108507,668670,"Jake Rogers",26,2021,1,0,100,0,7.7,-0.01,,0,14,0.001,,104,,
108571,669222,"Nick Senzel",26,2021,2,5,28.6,1,20,0.024,-0.078,0,12,0.004,-0.2,95,-0.002,-0.1
108587,670097,"Zack Short",26,2021,2,0,100,0,6.7,-0.003,0.005,0,21,0.002,0,160,0,0
108611,642092,"Riley Smith",26,2021,0,0,,0,,,,,,,,,,
108612,669257,"Will Smith",26,2021,3,0,100,0,3.6,-0.012,,-0.3,72,-0.004,,486,,
108615,669256,"Nick Solak",26,2021,7,5,58.3,1,9.3,0.005,-0.044,0.3,60,0.005,-0.2,460,0,0.1
108661,642136,"Matt Thaiss",26,2021,0,0,,0,0,-0.002,,0,3,-0.012,,4,,
108765,642203,"Taylor Widener",26,2021,0,0,,0,0,-0.003,,0,2,-0.016,,6,,
108818,669211,"Keegan Akin",26,2021,0,0,,0,,,,,,,,,,
108828,669622,"Anthony Bender",26,2021,0,0,,0,,,,,,,,,,
108830,669456,"Shane Bieber",26,2021,0,0,,0,,-0.003,,0,1,0,,2,,
108855,666915,"Bobby Dalbec",26,2021,2,0,100,0,5.9,-0.006,-0.007,0,37,0.001,-0.1,286,0,0
108873,641540,"Dane Dunning",26,2021,0,0,,0,,0,,0,1,0,,3,,
108878,669289,"Santiago Espinal",26,2021,6,1,85.7,0,6.9,0.009,0.002,0.1,35,0.003,0.1,303,0,0.2
108931,641712,"Dakota Hudson",26,2021,0,0,,0,0,-0.003,,0,1,-0.015,,7,,
108937,643377,"Griffin Jax",26,2021,0,0,,0,,,,,,,,,,
108957,641778,"Eric Lauer",26,2021,0,0,,0,0,-0.004,,0,4,-0.006,,21,,
108977,656716,"Zach McKinstry",26,2021,1,1,50,1,0,-0.002,0.005,0.1,18,0.004,0,167,0,0.1
109033,641999,"Corey Ray",26,2021,0,0,,0,,,,,,,,,,
109040,668804,"Bryan Reynolds",26,2021,5,2,71.4,0,16.2,-0.007,-0.025,0.3,76,0.004,-0.2,702,0,0.1
109106,669952,"Mitch White",26,2021,0,0,,0,0,-0.002,,0,1,0.001,,6,,
109161,668227,"Randy Arozarena",26,2021,20,10,66.7,1,13.3,0.033,-0.061,1.3,87,0.014,-0.5,597,-0.001,0.8
109250,615699,"Jacob Robson",26,2021,0,0,,0,0,-0.002,,0,3,0.003,,2,,
109713,656364,"Greg Deichmann",26,2021,0,0,,0,,-0.003,,,,,,14,,
110298,676801,"Chas McCormick",26,2021,4,2,66.7,2,9.4,0.006,-0.007,0.3,37,0.009,0,255,0,0.4
110582,668676,"Zach Plesac",26,2021,,,,,,,,,,,,,,
110715,667670,"Brent Rooker",26,2021,0,0,,1,14.3,-0.009,,-0.1,24,-0.003,,131,,
111081,669145,"Bruce Zimmermann",26,2021,0,0,,0,,,,,,,,,,
111083,676604,"Tyler Zuber",26,2021,0,0,,0,,,,,,,,,,
111103,640444,"Wil Crowe",26,2021,0,0,,0,0,-0.003,,0,4,-0.004,,11,,
111306,660271,"Shohei Ohtani",26,2021,26,10,72.2,1,13.8,0.032,-0.009,0.3,71,0.004,0.4,573,0.001,0.7
125575,667463,"John King",26,2021,0,0,,0,,,,,,,,,,
67568,593871,"Jorge Polanco",27,2021,11,6,64.7,1,15,0.003,-0.049,0.3,75,0.004,-0.3,664,0,0
69095,605612,"Harold Castro",27,2021,1,1,50,1,2.5,-0.009,0.003,-0.3,57,-0.005,-0.1,355,0,-0.4
69270,596059,"Rougned Odor",27,2021,0,1,0,0,6.5,-0.008,-0.03,-0.1,31,-0.002,-0.1,213,0,-0.1
69314,600474,"Pedro Severino",27,2021,0,0,,0,5.1,-0.012,,-0.3,58,-0.006,,389,,
69321,600524,"Renato Núñez",27,2021,0,0,,0,0,-0.005,,0,4,0.001,,26,,
69329,600858,"Humberto Arteaga",27,2021,0,0,,0,,,,,,,,,,
69338,600869,"Jeimer Candelario",27,2021,0,0,,0,7.8,-0.013,,-0.1,88,-0.001,,592,,
69440,602074,"Yonathan Daza",27,2021,2,1,66.7,1,11.8,-0.005,-0.011,0.1,36,0.002,-0.1,303,0,0
69455,602104,"Ramón Urías",27,2021,1,2,33.3,0,8,-0.004,-0.041,0.1,31,0.002,-0.1,312,0,0
69491,602922,"José Rondón",27,2021,2,0,100,2,0,-0.008,-0.003,0,15,-0.002,0,75,0,0
69615,606132,"Raimel Tapia",27,2021,20,6,76.9,3,10.4,0.026,0.008,0.7,88,0.008,0.6,559,0.001,1.2
69634,606157,"Aristides Aquino",27,2021,2,2,50,1,13.3,0.003,-0.02,0,19,0.001,0,149,0,0
69639,606162,"Yefry Ramírez",27,2021,0,0,,0,,,,,,,,,,
69752,606299,"José Peraza",27,2021,1,0,100,0,20,-0.003,-0.007,0,16,0.003,0,93,0,0
69782,606336,"Luis Marté",27,2021,0,0,,0,0,-0.001,,0,2,0.01,,3,,
69790,606466,"Ketel Marte",27,2021,2,0,100,0,7,-0.01,-0.008,0,57,0,-0.1,384,0,-0.1
70339,546991,"Albert Almora Jr.",27,2021,0,0,,0,0,-0.007,,0,5,-0.002,,40,,
70343,547004,"Rio Ruiz",27,2021,2,0,100,0,11.1,-0.002,0.004,0,13,-0.003,0,117,0,0
70399,596019,"Francisco Lindor",27,2021,10,4,71.4,1,9.4,0.005,0.001,0.2,82,0.003,0.1,446,0,0.3
70547,607188,"Jake Faria",27,2021,0,0,,0,0,-0.003,,0,1,0.007,,10,,
70551,607229,"Robert Gsellman",27,2021,0,0,,0,,-0.002,,,,,,1,,
70607,608324,"Alex Bregman",27,2021,1,0,100,1,0,-0.01,0.006,-0.4,60,-0.006,-0.1,323,0,-0.5
70610,608331,"Max Fried",27,2021,0,0,,0,0,-0.005,,0,9,-0.002,,31,,
70611,608334,"Carson Fulmer",27,2021,0,0,,0,,,,,,,,,,
70613,608336,"Joey Gallo",27,2021,6,0,100,0,1.5,-0.008,0.005,-0.3,63,-0.005,-0.1,525,0,-0.4
70635,608369,"Corey Seager",27,2021,1,1,50,2,3.8,-0.012,-0.001,-0.3,65,-0.004,-0.2,531,0,-0.5
70636,608371,"Lucas Sims",27,2021,0,0,,0,,,,,,,,,,
70645,608384,"Nick Williams",27,2021,0,0,,0,,-0.007,,0,2,0,,35,,
70646,608385,"Jesse Winker",27,2021,1,0,100,0,3.4,-0.013,,-0.5,86,-0.006,,593,,
70795,607192,"Tyler Glasnow",27,2021,0,0,,0,,,,,,,,,,
70804,605233,"Derek Fisher",27,2021,0,0,,0,,-0.003,,,,,,6,,
70913,596133,"Luke Weaver",27,2021,0,0,,0,0,-0.004,,0,2,-0.004,,9,,
70957,607219,"Sal Romano",27,2021,0,0,,0,,,,,,,,,,
71028,605353,"Vimael Machín",27,2021,0,0,,0,0,-0.004,,0,2,0.001,,23,,
71071,607455,"Anthony Banda",27,2021,0,0,,0,,,,,,,,,,
71326,605507,"Zach Thompson",27,2021,0,0,,0,,-0.004,,,,,,3,,
100260,608328,"Chase De Jong",27,2021,0,0,,0,,0.002,,0,1,0,,2,,
100488,621002,"Daniel Robertson",27,2021,0,0,,0,0,-0.009,,0,10,-0.002,,62,,
100490,621005,"Tim Lopes",27,2021,0,1,0,0,,0.013,-0.03,0,1,-0.006,0,5,-0.003,0
100518,621107,"Zach Eflin",27,2021,0,0,,0,0,-0.003,,0,1,0,,10,,
100519,621112,"Paul Blackburn",27,2021,,,,,,,,,,,,,,
100521,621121,"Lance McCullers Jr.",27,2021,0,0,,0,0,,,0,1,0,,,,
100574,621244,"José Berríos",27,2021,0,0,,0,,,,,,,,,,
100577,621261,"Corey Oswalt",27,2021,0,0,,0,,,,,,,,,,
100595,621311,"David Dahl",27,2021,2,1,66.7,1,6.3,-0.001,-0.016,0.1,24,0.006,0,191,0,0.1
100628,621433,"Brett Phillips",27,2021,14,3,82.4,0,15.4,0.031,0.023,0.4,41,0.011,0.6,355,0.002,1
100630,621438,"Tyrone Taylor",27,2021,6,1,85.7,0,12.5,0.004,-0.004,0.1,34,0.002,0,191,0,0.1
100631,621439,"Byron Buxton",27,2021,9,1,90,0,25,0.013,0.025,0.4,36,0.011,0.2,189,0.001,0.6
100634,621446,"Lewis Brinson",27,2021,1,1,50,0,7.4,-0.005,-0.019,0.2,32,0.005,-0.1,241,0,0.1
100650,621500,"Wyatt Mathisen",27,2021,0,0,,0,0,-0.004,,0,1,0,,18,,
100653,621512,"Tomás Nido",27,2021,1,0,100,0,0,-0.01,,-0.1,12,-0.006,,109,,
100668,621566,"Matt Olson",27,2021,4,1,80,1,11.8,-0.012,-0.003,-0.2,86,-0.002,-0.2,609,0,-0.4
100671,621573,"Austin Dean",27,2021,0,0,,0,0,-0.004,,0.1,4,0.018,,13,,
100720,622075,"Yency Almonte",27,2021,0,0,,0,,,,,,,,,,
100909,622446,"Jefry Rodriguez",27,2021,0,0,,0,,,,,,,,,,
101023,622569,"Pablo Reyes",27,2021,4,0,100,0,16.7,0.015,0.015,0,12,0.001,0.1,114,0.001,0.1
101074,622663,"Luis Severino",27,2021,,,,,,,,,,,,,,
101077,622666,"Johan Camargo",27,2021,0,0,,0,,-0.003,,,,,,4,,
101249,623167,"Chris Flexen",27,2021,0,0,,0,,,,,,,,,,
101384,623352,"Josh Hader",27,2021,,,,,,,,,,,,,,
101728,625643,"Reynaldo López",27,2021,,,,,,,,,,,,,,
102064,605170,"Victor Caratini",27,2021,2,0,100,0,2.9,-0.013,,-0.4,46,-0.008,,315,,
103746,656494,"Taylor Gushue",27,2021,0,0,,0,,,,,,,,,,
103747,622088,"Tejay Antone",27,2021,0,0,,0,,,,,,,,,,
103789,596295,"Austin Gomber",27,2021,0,0,,0,0,-0.004,,0,1,-0.023,,18,,
103801,605276,"David Hess",27,2021,0,0,,0,,,,,,,,,,
103820,613564,"Jason Vosler",27,2021,2,0,100,0,11.1,0.003,-0.001,0,10,-0.002,0,41,0,0
104483,650895,"Diego Castillo",27,2021,,,,,,,,,,,,,,
104833,656669,"Jordan Luplow",27,2021,1,2,33.3,0,5.9,0.002,-0.036,0.1,22,0.003,-0.1,143,0,0
104869,656811,"Ryan O'Hearn",27,2021,0,0,,0,0,-0.008,-0.025,-0.2,29,-0.005,-0.1,206,0,-0.2
104871,656818,"Connor Overton",27,2021,0,0,,0,,,,,,,,,,
104921,657024,"Erik Swanson",27,2021,,,,,,,,,,,,,,
104945,657097,"Jacob Webb",27,2021,0,0,,0,,,,,,,,,,
105396,656467,"Chris Gittens",27,2021,0,0,,0,0,-0.004,,0,1,-0.004,,21,,
105440,621466,"DJ Stewart",27,2021,0,0,,0,4.1,-0.011,,0.1,48,0.002,,274,,
105476,664119,"Austin Allen",27,2021,0,0,,0,,,,,,,,,,
105531,664056,"Harrison Bader",27,2021,9,4,69.2,2,7.7,0.02,-0.016,0.2,33,0.005,0.1,284,0,0.2
105591,623323,"Braden Bishop",27,2021,0,0,,0,0,-0.004,,0,3,0.011,,21,,
105603,621450,"Skye Bolt",27,2021,2,0,100,0,0,0.008,0,0,7,0.001,0,59,0,0
105635,664141,"JT Brubaker",27,2021,0,0,,0,0,-0.005,,0,4,-0.005,,35,,
105739,664076,"Garrett Cleavinger",27,2021,0,0,,0,0,-0.006,,0,1,0.022,,7,,
105791,630105,"Jake Cronenworth",27,2021,4,3,57.1,0,10.1,-0.008,-0.034,-0.1,85,-0.001,-0.2,604,0,-0.3
105846,657557,"Paul DeJong",27,2021,4,1,80,0,0,-0.001,-0.009,-0.1,47,-0.003,0,329,0,-0.2
105891,621453,"Steven Duggar",27,2021,7,0,100,0,8.3,0.003,0.026,0.2,35,0.006,0.1,321,0,0.4
105904,664123,"Scott Effross",27,2021,0,0,,0,,,,,,,,,,
105978,664058,"David Fletcher",27,2021,15,3,83.3,1,12.7,0.007,0.018,0.2,83,0.002,0.3,716,0,0.5
106041,656457,"Tyler Gilbert",27,2021,0,0,,0,,,,,,,,,,
106102,664059,"Sam Haggerty",27,2021,5,1,83.3,0,0,0.031,-0.001,0,14,0.003,0.1,102,0.001,0.1
106165,656541,"Sam Hilliard",27,2021,5,0,100,0,8.3,0.003,0.013,0.1,23,0.002,0,172,0,0.1
106259,664068,"Scott Kingery",27,2021,0,0,,0,0,-0.004,,,,,,24,,
106420,664850,"Patrick Mazeika",27,2021,0,0,,0,0,-0.01,,0,8,-0.001,,100,,
106466,664901,"Danny Mendick",27,2021,0,1,0,2,13,-0.01,,0,21,-0.002,,153,,
106558,621028,"Kevin Newman",27,2021,6,1,85.7,0,10.7,-0.004,-0.001,0.3,58,0.005,-0.1,457,0,0.2
106691,664074,"Cody Ponce",27,2021,0,0,,0,,,,,,,,,,
106745,621458,"Edwin Ríos",27,2021,0,0,,0,0,-0.007,,0,5,-0.001,,29,,
106871,622250,"Josh Sborz",27,2021,0,0,,0,,,,,,,,,,
106928,622098,"Drew Smith",27,2021,0,0,,0,,,,,,,,,,
106961,664057,"Andrew Stevenson",27,2021,1,1,50,0,4.2,-0.003,-0.023,0.1,34,0.002,0,201,0,0
107018,663423,"Trent Thornton",27,2021,,,,,,,,,,,,,,
107024,664789,"Ka'ai Tom",27,2021,1,0,100,0,15.4,-0.004,-0.003,0.1,20,0.007,0,114,0,0.1
107058,664285,"Framber Valdez",27,2021,0,0,,0,,,,,,,,,,
107095,664774,"LaMonte Wade Jr.",27,2021,6,1,85.7,0,7.7,0,0.004,-0.2,44,-0.005,0,403,0,-0.2
107102,665120,"Jared Walsh",27,2021,2,1,66.7,0,9.1,-0.01,-0.035,-0.1,60,-0.001,-0.2,502,0,-0.2
107106,621493,"Taylor Ward",27,2021,1,1,50,0,8,-0.003,-0.013,0.1,34,0.003,0,198,0,0.1
107161,664874,"Seby Zavala",27,2021,0,0,,0,15.4,-0.006,,-0.1,11,-0.006,,53,,
107168,621020,"Dansby Swanson",27,2021,9,3,75,0,9.2,0.002,-0.019,0,71,-0.001,-0.1,631,0,-0.1
107169,622065,"Alex Young",27,2021,0,0,,0,,,,,,,,,,
107171,621076,"James Kaprielian",27,2021,0,0,,0,0,-0.002,,0,2,0.002,,4,,
107173,664045,"Thomas Eshelman",27,2021,0,0,,0,,,,,,,,,,
107232,664042,"Travis Lakins Sr.",27,2021,,,,,,,,,,,,,,
107263,663399,"Brandon Waddell",27,2021,0,0,,0,,,,,,,,,,
107446,670056,"Caleb Baragar",27,2021,0,0,,0,,,,,,,,,,
107538,670712,"Mike Brosseau",27,2021,2,0,100,0,20,-0.007,0.008,0.1,20,0.003,0,125,0,0
107692,664041,"Jaylin Davis",27,2021,0,0,,0,,-0.001,,,,,,1,,
107852,623508,"Trent Giambrone",27,2021,0,0,,0,,-0.003,,,,,,2,,
107865,664062,"Tony Gonsolin",27,2021,0,0,,0,0,-0.002,,0.1,6,0.013,,9,,
107932,670084,"Nick Heath",27,2021,0,2,0,0,0,0.022,-0.053,,,,0,26,-0.002,
108036,622100,"Taylor Jones",27,2021,0,0,,0,20,-0.008,,-0.2,14,-0.014,,100,,
108235,621345,"A.J. Minter",27,2021,0,0,,0,,,,,,,,,,
108338,670462,"Hunter Owen",27,2021,0,0,,0,,,,,,,,,,
108416,664092,"Sean Poppen",27,2021,0,0,,0,,,,,,,,,,
108544,667376,"Miguel Sánchez",27,2021,0,0,,0,,-0.003,,,,,,1,,
