"bpid","mlbid","Name","Age","Season","SB","CS","SB%","PO","XBT%","TRAA","SRAA","DRBa","DRBa Opps","DRBa Rate","DRBn","DRBn Opps","DRBn Rate","DRB"
100630,621438,"Tyrone Taylor",28,2022,3,2,60,1,0,-0.006,-0.009,0.2,34,0.007,-0.1,371,0,0.1
100631,621439,"Byron Buxton",28,2022,6,0,100,0,10.8,-0.008,0.017,0.5,59,0.008,-0.1,385,0,0.4
100634,621446,"Lewis Brinson",28,2022,1,0,100,0,0,0.006,0.009,0.1,2,0.026,0,25,0,0.1
100653,621512,"Tomás Nido",28,2022,0,0,,0,6.7,-0.011,,-0.7,44,-0.017,,187,,
100668,621566,"Matt Olson",28,2022,0,0,,0,4.8,-0.014,,-0.2,71,-0.003,,576,,
100671,621573,"Austin Dean",28,2022,0,0,,0,,-0.006,,0,1,0,,25,,
101023,622569,"Pablo Reyes",28,2022,0,0,,0,,-0.006,,0,2,0,,21,,
101074,622663,"Luis Severino",28,2022,,,,,,,,,,,,,,
101077,622666,"Johan Camargo",28,2022,0,0,,0,0,-0.011,,-0.1,13,-0.006,,161,,
101249,623167,"Chris Flexen",28,2022,,,,,,,,,,,,,,
101384,623352,"Josh Hader",28,2022,,,,,,,,,,,,,,
101728,625643,"Reynaldo López",28,2022,,,,,,,,,,,,,,
102064,605170,"Victor Caratini",28,2022,0,0,,0,0,-0.013,,-0.5,36,-0.015,,266,,
102336,630023,"Yonny Chirinos",28,2022,,,,,,,,,,,,,,
103789,596295,"Austin Gomber",28,2022,,,,,,,,,,,,,,
103820,613564,"Jason Vosler",28,2022,1,1,50,0,7.7,-0.01,,0,9,-0.005,,99,,
104833,656669,"Jordan Luplow",28,2022,5,1,83.3,1,10.5,0.008,0.034,-0.1,28,-0.002,0.1,178,0.001,0.1
104869,656811,"Ryan O'Hearn",28,2022,0,0,,0,8.3,-0.009,,0,16,0,,93,,
104921,657024,"Erik Swanson",28,2022,,,,,,,,,,,,,,
104996,657247,"Brian O'Keefe",28,2022,0,0,,0,,-0.001,,,,,,4,,
105394,656222,"Jalen Beeks",28,2022,,,,,,,,,,,,,,
105440,621466,"DJ Stewart",28,2022,0,0,,0,,,,,,,,,,
105476,664119,"Austin Allen",28,2022,0,0,,0,0,0.001,,0,5,-0.003,,7,,
105531,664056,"Harrison Bader",28,2022,17,3,85,0,16.2,0.035,0.023,0.3,44,0.006,0.5,267,0.002,0.8
105603,621450,"Skye Bolt",28,2022,5,0,100,1,0,0.018,0.031,0,9,0.002,0.2,123,0.001,0.2
105635,664141,"JT Brubaker",28,2022,,,,,,,,,,,,,,
105739,664076,"Garrett Cleavinger",28,2022,,,,,,,,,,,,,,
105791,630105,"Jake Cronenworth",28,2022,3,0,100,0,6.3,-0.013,0.005,0.5,98,0.005,-0.3,688,0,0.2
105846,657557,"Paul DeJong",28,2022,3,2,60,0,12.5,0.009,-0.039,0,18,0.002,-0.1,142,0,0
105891,621453,"Steven Duggar",28,2022,5,1,83.3,0,37.5,0.019,-0.01,0.1,8,0.009,0,75,0,0.1
105904,664123,"Scott Effross",28,2022,,,,,,,,,,,,,,
105978,664058,"David Fletcher",28,2022,1,0,100,0,0,-0.009,0.007,0.1,24,0.002,-0.1,227,0,0
106041,656457,"Tyler Gilbert",28,2022,,,,,,,,,,,,,,
106102,664059,"Sam Haggerty",28,2022,13,1,92.9,0,3.4,0.041,0.044,0,23,-0.002,0.6,197,0.003,0.6
106165,656541,"Sam Hilliard",28,2022,5,1,83.3,1,8,0.004,0.013,0.2,29,0.006,0.1,214,0,0.2
106191,623515,"Drew Jackson",28,2022,0,0,,0,,0.002,,,,,,1,,
106259,664068,"Scott Kingery",28,2022,,,,,,,,,,,,,,
106420,664850,"Patrick Mazeika",28,2022,0,0,,0,0,-0.007,,-0.1,8,-0.013,,52,,
106466,664901,"Danny Mendick",28,2022,1,0,100,0,4.8,-0.009,0.002,-0.1,31,-0.002,0,162,0,-0.1
106558,621028,"Kevin Newman",28,2022,8,2,80,0,2.8,0.003,0.004,0.3,59,0.004,0.1,380,0,0.3
106745,621458,"Edwin Ríos",28,2022,0,1,0,1,20,-0.005,-0.046,-0.1,11,-0.008,0,81,0,-0.1
106871,622250,"Josh Sborz",28,2022,,,,,,,,,,,,,,
106928,622098,"Drew Smith",28,2022,,,,,,,,,,,,,,
107018,663423,"Trent Thornton",28,2022,,,,,,,,,,,,,,
107024,664789,"Ka'ai Tom",28,2022,0,0,,0,,,,,,,,,,
107058,664285,"Framber Valdez",28,2022,,,,,,,,,,,,,,
107095,664774,"LaMonte Wade Jr.",28,2022,1,0,100,0,0,-0.01,0.001,-0.5,31,-0.017,-0.1,199,0,-0.6
107102,665120,"Jared Walsh",28,2022,2,1,66.7,0,3.7,-0.009,-0.03,-0.2,46,-0.005,-0.1,351,0,-0.4
107106,621493,"Taylor Ward",28,2022,5,3,62.5,1,2.1,-0.007,-0.033,0.2,73,0.002,-0.3,687,0,-0.1
107161,664874,"Seby Zavala",28,2022,0,0,,0,0,-0.01,,-0.4,38,-0.01,,222,,
107168,621020,"Dansby Swanson",28,2022,18,7,72,1,6.7,0.019,0.002,1.4,96,0.014,0.4,584,0.001,1.8
107171,621076,"James Kaprielian",28,2022,,,,,,-0.001,,,,,,1,,
107232,664042,"Travis Lakins Sr.",28,2022,,,,,,,,,,,,,,
107538,670712,"Mike Brosseau",28,2022,2,0,100,0,7.1,-0.006,-0.001,0,21,0.002,0,190,0,0
107692,664041,"Jaylin Davis",28,2022,0,0,,0,0,-0.006,,0,7,-0.001,,42,,
107865,664062,"Tony Gonsolin",28,2022,,,,,,,,,,,,,,
108036,622100,"Taylor Jones",28,2022,0,0,,0,,,,,,,,,,
108235,621345,"A.J. Minter",28,2022,,,,,,,,,,,,,,
108544,667376,"Miguel Sánchez",28,2022,,,,,,,,,,,,,,
108764,642201,"Eli White",28,2022,12,1,92.3,0,44.4,0.066,0.017,0.3,13,0.026,0.3,92,0.003,0.6
108934,608344,"Cole Irvin",28,2022,,,,,,,,,,,,,,
109101,622268,"Donovan Walton",28,2022,0,0,,0,0,-0.005,,0,6,0,,49,,
109138,666971,"Lourdes Gurriel Jr.",28,2022,3,4,42.9,1,4.6,-0.004,-0.079,-0.3,80,-0.004,-0.3,554,-0.001,-0.7
109172,621074,"Michael Rucker",28,2022,,,,,,,,,,,,,,
110517,676840,"Matt Peacock",28,2022,,,,,,,,,,,,,,
110632,676646,"Zach Reks",28,2022,0,1,0,0,0,0.004,-0.041,0,5,-0.004,0,37,0,0
110699,668942,"Josh Rojas",28,2022,23,3,88.5,1,18.6,0.027,0.062,-0.1,81,-0.002,1.2,482,0.003,1.1
66018,547180,"Bryce Harper",29,2022,11,4,73.3,2,6,0.011,-0.009,-0.1,49,-0.001,0.1,291,0,0
66982,592273,"Brandon Drury",29,2022,2,3,40,0,8.9,-0.011,-0.034,-0.4,87,-0.005,-0.3,586,0,-0.7
67049,592518,"Manny Machado",29,2022,9,1,90,1,11.6,-0.005,0.024,-0.5,75,-0.007,0,579,0,-0.5
67148,592836,"Taijuan Walker",29,2022,,,,,,,,,,,,,,
67182,593334,"Domingo Germán",29,2022,,,,,,,,,,,,,,
67243,593423,"Frankie Montas",29,2022,,,,,,,,,,,,,,
67248,593428,"Xander Bogaerts",29,2022,8,2,80,0,7.3,0.002,-0.001,1.3,95,0.014,0,516,0,1.4
67418,593643,"Hanser Alberto",29,2022,0,1,0,0,11.1,-0.007,-0.042,0,15,-0.001,-0.1,157,0,-0.1
67574,593934,"Miguel Sanó",29,2022,1,0,100,0,0,0.003,-0.004,-0.1,4,-0.033,0,41,0,-0.1
67687,594311,"Jandel Gustave",29,2022,,,,,,,,,,,,,,
68062,595751,"Jorge Alfaro",29,2022,1,0,100,0,18.8,-0.01,-0.003,0,21,0.001,-0.1,215,0,-0.1
68066,595777,"Jurickson Profar",29,2022,5,1,83.3,0,10.6,-0.011,-0.033,0.2,92,0.002,-0.3,698,0,-0.1
68087,596142,"Gary Sánchez",29,2022,2,0,100,0,6.1,-0.011,0.013,-0.4,37,-0.011,-0.1,339,0,-0.5
68091,596146,"Max Kepler",29,2022,3,2,60,0,9.8,-0.007,-0.048,-0.1,62,-0.001,-0.2,412,0,-0.3
68156,596748,"Maikel Franco",29,2022,1,0,100,0,17.6,-0.008,0.006,-0.4,35,-0.012,0,188,0,-0.5
69545,605288,"Adrian Houser",29,2022,,,,,,,,,,,,,,
69667,606192,"Teoscar Hernández",29,2022,6,3,66.7,2,3.8,0.001,-0.009,0.3,67,0.004,0,382,0,0.3
69686,606213,"Yermín Mercedes",29,2022,0,0,,0,15.4,-0.011,,0,15,0,,105,,
69788,606424,"Jarlín García",29,2022,,,,,,,,,,,,,,
70217,608070,"José Ramírez",29,2022,20,7,74.1,1,6.3,0.029,-0.041,0.3,58,0.005,-0.1,480,0,0.3
70271,605483,"Blake Snell",29,2022,,,,,,,,,,,,,,
70387,595879,"Javier Báez",29,2022,9,2,81.8,2,12.2,0.001,0.024,0.7,64,0.011,0.1,481,0,0.8
70390,595909,"Jake Cave",29,2022,2,0,100,0,8.3,0,0,0.1,15,0.004,0,115,0,0.1
70394,595956,"Cam Gallagher",29,2022,0,0,,0,,-0.009,,0,3,-0.011,,31,,
70397,595978,"Austin Hedges",29,2022,2,0,100,0,3.2,-0.008,-0.009,-0.6,38,-0.016,-0.1,195,0,-0.7
70406,596115,"Trevor Story",29,2022,13,0,100,0,12.2,0.013,0.048,0.1,53,0.003,0.5,354,0.001,0.6
70408,596129,"Daniel Vogelbach",29,2022,0,0,,1,6.7,-0.012,,-1,79,-0.012,,411,,
70430,605141,"Mookie Betts",29,2022,12,2,85.7,1,14.6,0.003,0.033,0.7,118,0.006,0.3,593,0,1
70445,605242,"Michael Fulmer",29,2022,,,,,,,,,,,,,,
70464,605347,"Jorge López",29,2022,,,,,,,,,,,,,,
70473,605397,"Joe Musgrove",29,2022,,,,,,,,,,,,,,
70477,605421,"Michael Pérez",29,2022,1,0,100,0,20,-0.003,,0,8,-0.003,,84,,
70491,605504,"Dillon Thomas",29,2022,0,0,,0,0,-0.003,,,,,,9,,
70516,606992,"Eric Haase",29,2022,0,0,,0,5.4,-0.013,,0.3,36,0.008,,269,,
70517,606993,"Jake Hager",29,2022,0,0,,1,25,-0.007,,0,5,-0.001,,65,,
70524,607043,"Brandon Nimmo",29,2022,3,2,60,0,3.4,-0.012,-0.045,0.9,141,0.006,-0.4,726,-0.001,0.5
70759,595881,"Tyler Beede",29,2022,,,,,,,,,,,,,,
70775,605137,"Josh Bell",29,2022,0,1,0,0,6.2,-0.011,-0.036,-1.5,97,-0.016,-0.2,552,0,-1.8
70776,596451,"Roman Quinn",29,2022,4,3,57.1,1,8.3,0.023,-0.009,0.1,16,0.009,0.1,119,0.001,0.2
70778,596057,"Daniel Norris",29,2022,,,,,,,,,,,,,,
70798,605540,"Brandon Woodruff",29,2022,,,,,,,,,,,,,,
70799,605204,"J.D. Davis",29,2022,1,1,50,0,4.7,-0.012,-0.028,-0.5,51,-0.009,-0.2,384,-0.001,-0.7
70808,547173,"Christian Lopes",29,2022,0,0,,0,0,0.001,,0,1,-0.008,,1,,
70917,607208,"Trea Turner",29,2022,27,3,90,1,4.9,0.014,0.05,0,130,0,1.1,810,0.001,1.2
70921,596071,"Dillon Peters",29,2022,,,,,,,,,,,,,,
70926,605244,"Aramis Garcia",29,2022,0,1,0,0,0,-0.007,,-0.1,10,-0.012,,63,,
70928,605119,"Brian Anderson",29,2022,1,0,100,0,5.1,-0.012,-0.006,-0.2,62,-0.004,-0.1,350,0,-0.4
70943,605400,"Aaron Nola",29,2022,,,,,,,,,,,,,,
70950,605548,"Bradley Zimmer",29,2022,3,2,60,1,37.5,0.008,-0.028,0,15,0.001,0,99,0,0
70964,607200,"Erick Fedde",29,2022,,,,,,,,,,,,,,
71098,607536,"Kyle Freeland",29,2022,,,,,,,,,,,,,,
71171,596082,"Jake Reed",29,2022,,,,,,,,,,,,,,
71245,596103,"Austin Slater",29,2022,12,1,92.3,3,14,0.008,0.041,0.5,57,0.009,0.3,322,0.001,0.8
71295,607644,"John Means",29,2022,,,,,,,,,,,,,,
71328,607461,"Matt Beaty",29,2022,0,0,,0,0,-0.005,,0,5,-0.001,,24,,
100945,622491,"Luis Castillo",29,2022,,,,,,,,,,,,,,
101459,623485,"Ashton Goudeau",29,2022,,,,,,,,,,,,,,
101479,623520,"David Bote",29,2022,1,0,100,0,7.1,-0.005,-0.008,-0.1,16,-0.003,0,105,0,-0.1
101621,624431,"Jose Trevino",29,2022,2,1,66.7,0,6.1,-0.009,-0.018,-0.3,31,-0.009,-0.1,322,0,-0.4
102040,592567,"Colin Moran",29,2022,0,0,,0,12.5,-0.009,,-0.1,6,-0.017,,88,,
102061,601713,"Nick Pivetta",29,2022,,,,,,,,,,,,,,
102293,628451,"Andy Ibáñez",29,2022,3,0,100,0,20,0.017,0.003,0,13,-0.001,0,64,0.001,0
102503,641313,"Tim Anderson",29,2022,13,0,100,2,7.1,0.008,0.055,0.5,56,0.008,0.5,421,0.001,0.9
102646,641796,"Tim Locastro",29,2022,8,2,80,0,14.3,0.047,0.005,0.1,16,0.006,0.2,132,0.002,0.3
103695,645801,"Mike Ford",29,2022,0,0,,0,7.7,-0.005,,-0.2,19,-0.013,,73,,
103751,656941,"Kyle Schwarber",29,2022,10,1,90.9,0,5.2,-0.005,0.03,-0.2,89,-0.003,0,644,0,-0.2
103812,606988,"Grayson Greiner",29,2022,0,0,,0,,-0.003,,,,,,7,,
103840,621348,"Sam Clay",29,2022,,,,,,,,,,,,,,
104718,656185,"Greg Allen",29,2022,8,2,80,1,37.5,0.033,0.023,0.1,19,0.004,0.3,133,0.002,0.3
104744,656305,"Matt Chapman",29,2022,2,2,50,0,7.6,-0.009,-0.051,0.5,52,0.009,-0.2,438,-0.001,0.2
104750,656322,"Sam Coonrod",29,2022,,,,,,,,,,,,,,
104760,656354,"Austin Davis",29,2022,,,,,,,,,,,,,,
104806,656555,"Rhys Hoskins",29,2022,2,1,66.7,3,8.6,-0.013,-0.031,-0.6,104,-0.006,-0.3,589,-0.001,-0.9
104855,656756,"Jordan Montgomery",29,2022,,,,,,,,,,,,,,
104863,656794,"Sean Newcomb",29,2022,,,,,,,,,,,,,,
105417,659275,"Dinelson Lamet",29,2022,,,,,,,,,,,,,,
105425,656546,"Jeff Hoffman",29,2022,,,,,,,,,,,,,,
105633,664913,"Seth Brown",29,2022,11,2,84.6,0,13.2,0.008,0.005,0.5,45,0.011,0.1,392,0,0.6
106161,664731,"P.J. Higgins",29,2022,0,0,,0,0,-0.011,,0,29,0.001,,196,,
106208,656582,"Connor Joe",29,2022,6,2,75,0,10.4,0,-0.017,-0.2,89,-0.002,-0.1,461,0,-0.3
106503,664238,"Dylan Moore",29,2022,21,8,72.4,4,17.1,0.061,0.037,0.2,33,0.007,1,259,0.004,1.2
106709,663432,"Tanner Rainey",29,2022,,,,,,,,,,,,,,
106973,596117,"Garrett Stubbs",29,2022,2,0,100,0,14.3,0,0.005,0.1,16,0.003,0,108,0,0.1
108508,670351,"Jose Rojas",29,2022,0,0,,0,0,-0.005,,0,5,0.002,,23,,
109860,666969,"Adolis García",29,2022,25,6,80.6,2,15,0.03,0.024,0.9,72,0.012,0.9,513,0.002,1.7
113778,680118,"Dairon Blanco",29,2022,1,0,100,0,0,0.01,-0.001,,,,0,10,0,
143009,685503,"Kohei Arihara",29,2022,,,,,,,,,,,,,,
57850,527038,"Wilmer Flores",30,2022,0,0,,0,1.5,-0.014,,-1.2,90,-0.013,,577,,
59432,545361,"Mike Trout",30,2022,1,0,100,0,13.3,-0.013,-0.006,0.1,64,0.001,-0.2,492,0,-0.2
59660,571771,"Enrique Hernández",30,2022,0,2,0,0,10,-0.01,-0.075,0.1,49,0.003,-0.2,409,-0.001,-0.1
60095,545121,"Ildemaro Vargas",30,2022,3,1,75,0,8.7,0.006,-0.007,0.2,30,0.008,0,173,0,0.2
60408,545341,"Randal Grichuk",30,2022,4,0,100,2,14.3,-0.007,0.013,0.3,60,0.005,-0.1,456,0,0.2
60747,542194,"Christian Bethancourt",30,2022,5,1,83.3,1,3.8,0.003,0,0,39,0,0,274,0,0
60931,572008,"Chris Owings",30,2022,1,0,100,0,28.6,-0.006,-0.002,0,6,0.004,0,48,0,0
60956,570482,"Gio Urshela",30,2022,1,0,100,2,1.8,-0.012,0.012,-0.3,70,-0.004,-0.2,512,0,-0.5
66013,546318,"Odúbel Herrera",30,2022,6,0,100,0,40,0.011,0.023,0.1,18,0.003,0.1,149,0.001,0.2
66017,547172,"Tony Wolters",30,2022,0,0,,0,,,,,,,,,,
66068,553882,"Omar Narváez",30,2022,0,0,,0,3.3,-0.011,,-0.5,31,-0.018,,191,,
66085,553902,"Willians Astudillo",30,2022,1,0,100,0,12.5,-0.001,-0.006,0,4,0,0,58,0,0
66105,553988,"Dixon Machado",30,2022,0,0,,0,0,-0.003,,0,1,0.033,,11,,
66110,553993,"Eugenio Suárez",30,2022,0,0,,1,6.5,-0.014,,-0.5,72,-0.007,,527,,
66263,570481,"Erik González",30,2022,1,0,100,0,0,0.008,0.004,0,6,-0.005,0,22,0,0
66288,570560,"Yolmer Sánchez",30,2022,0,2,0,0,0,-0.002,-0.07,0,3,0.011,-0.1,23,-0.004,0
66391,570731,"Jonathan Schoop",30,2022,5,0,100,0,12.8,-0.008,0.027,-0.1,49,-0.002,0,324,0,-0.1
66719,575929,"Willson Contreras",30,2022,4,2,66.7,1,8.5,-0.011,-0.027,0.3,71,0.005,-0.2,491,0,0.1
66955,592206,"Nick Castellanos",30,2022,7,1,87.5,1,3.4,-0.004,-0.004,0,64,-0.001,-0.1,450,0,-0.1
66995,592325,"Ben Gamel",30,2022,5,1,83.3,2,10.5,-0.003,0.021,0.1,48,0.002,0,368,0,0.1
67002,592348,"Niko Goodrum",30,2022,1,0,100,0,,0.005,-0.008,0,4,0,0,27,0,0
67072,592626,"Joc Pederson",30,2022,3,2,60,1,2.6,-0.011,0.004,-0.1,50,-0.001,-0.1,382,0,-0.2
67098,592696,"Eddie Rosario",30,2022,3,0,100,0,5.3,-0.004,0.03,0.1,25,0.005,0,230,0,0.1
67156,592885,"Christian Yelich",30,2022,19,3,86.4,0,1.5,0.007,0.034,0,92,0,0.5,697,0.001,0.5
67700,594694,"Wilmer Difo",30,2022,0,0,,0,,,,,,,,,,
68520,592178,"Kris Bryant",30,2022,0,0,,0,22.7,-0.012,,0.1,28,0.002,,191,,
68603,592450,"Aaron Judge",30,2022,16,3,84.2,1,5.4,0.007,0.004,0.1,91,0.001,0.2,553,0,0.3
68650,592622,"Mark Payton",30,2022,0,0,,0,0,-0.003,,0,3,0.003,,14,,
68660,592669,"Hunter Renfroe",30,2022,1,1,50,0,2.6,-0.013,-0.045,-0.1,42,-0.002,-0.2,431,0,-0.3
68694,592791,"Jameson Taillon",30,2022,,,,,,,,,,,,,,
68759,594835,"Marco Gonzales",30,2022,,,,,,,,,,,,,,
68908,595284,"Andrew Knapp",30,2022,0,0,,0,0,-0.005,,0,5,0,,44,,
68933,595345,"Steven Okert",30,2022,,,,,,,,,,,,,,
68945,595375,"JT Riddle",30,2022,0,0,,0,,-0.001,,,,,,1,,
68982,595453,"Chad Wallach",30,2022,0,0,,0,0,-0.006,,0,4,-0.006,,30,,
69118,606019,"Esteban Quiroz",30,2022,1,1,50,0,0,0.005,-0.047,0,7,0,0,31,-0.001,0
70721,608841,"Joey Meneses",30,2022,1,0,100,0,6.5,-0.009,-0.006,-0.3,30,-0.009,-0.1,237,0,-0.3
70885,592716,"Adrian Sampson",30,2022,,,,,,,,,,,,,,
100206,592866,"Trevor Williams",30,2022,,,,,,,,,,,,,,
100246,606149,"Giovanny Gallegos",30,2022,,,,,,,,,,,,,,
100555,621219,"Alec Mills",30,2022,,,,,,,,,,,,,,
100661,621550,"Patrick Wisdom",30,2022,8,4,66.7,1,6.4,0.004,-0.007,0.1,53,0.002,0,463,0,0.1
101618,624428,"Adam Frazier",30,2022,11,6,64.7,0,11.1,0.007,-0.07,0.1,84,0.002,-0.5,554,-0.001,-0.3
101657,624585,"Jorge Soler",30,2022,0,2,0,0,12,-0.009,-0.043,0.1,30,0.002,-0.1,177,0,0
102044,592761,"Caleb Smith",30,2022,,,,,,,,,,,,,,
102084,608723,"Austin Voth",30,2022,,,,,,,,,,,,,,
102436,640461,"Chad Pinder",30,2022,2,0,100,0,17.2,-0.014,,0.2,47,0.004,,276,,
102564,641505,"Jonathan Davis",30,2022,7,1,87.5,1,0,0.027,0.014,0,9,-0.002,0.1,107,0.001,0.1
102572,641525,"Brandon Dixon",30,2022,0,0,,0,0,-0.005,,0,1,0.013,,22,,
102574,641531,"Hunter Dozier",30,2022,4,3,57.1,1,8.1,-0.003,-0.034,0.1,63,0.002,-0.2,464,0,0
102578,641553,"Adam Engel",30,2022,12,4,75,0,12.5,0.044,0.007,0.5,35,0.015,0.4,228,0.002,0.9
102653,641820,"Trey Mancini",30,2022,0,0,,0,8.7,-0.011,,-0.2,61,-0.004,,451,,
103417,643393,"Tony Kemp",30,2022,11,1,91.7,2,9.3,0.003,0.051,0.3,77,0.004,0.4,585,0.001,0.7
103451,643446,"Jeff McNeil",30,2022,4,0,100,0,8.3,-0.008,0.017,-0.1,85,-0.002,-0.1,652,0,-0.3
103500,643524,"Frank Schwindel",30,2022,0,0,,0,5.6,-0.013,,0,22,0,,221,,
103726,650490,"Yandy Díaz",30,2022,3,3,50,1,4.3,-0.008,-0.034,0.2,112,0.002,-0.3,675,0,-0.1
103929,642232,"Ryan Yarbrough",30,2022,,,,,,,,,,,,,,
104735,656257,"Jeff Brigham",30,2022,,,,,,,,,,,,,,
106026,664247,"Kyle Garlick",30,2022,0,0,,0,9.5,-0.009,,-0.2,28,-0.007,,116,,
139165,660294,"Yoshi Tsutsugo",30,2022,0,0,,0,0,-0.011,,-0.2,26,-0.006,,179,,
34706,649557,"Aledmys Díaz",31,2022,1,1,50,0,6.7,-0.011,0.006,-0.1,38,-0.002,-0.1,272,0,-0.2
57884,544725,"Leury García",31,2022,2,0,100,2,11.4,-0.007,0.008,0.2,58,0.004,0,235,0,0.2
58533,527048,"Martín Pérez",31,2022,,,,,,,,,,,,,,
58767,543877,"Christian Vázquez",31,2022,1,4,20,1,2.2,0.002,-0.055,-0.7,47,-0.015,-0.1,365,0,-0.8
59016,541645,"Avisaíl García",31,2022,4,0,100,0,2.6,-0.006,0.023,-0.1,43,-0.003,0,297,0,-0.2
59112,542255,"Ender Inciarte",31,2022,0,0,,0,,0,,0,2,0.001,,11,,
59145,542303,"Marcell Ozuna",31,2022,2,1,66.7,0,3.1,-0.007,-0.022,-0.1,42,-0.003,-0.1,333,0,-0.3
59431,545358,"Max Stassi",31,2022,0,0,,0,4,-0.012,,-0.3,34,-0.009,,277,,
59586,571448,"Nolan Arenado",31,2022,5,3,62.5,0,9.4,-0.008,-0.084,-0.1,67,-0.002,-0.3,528,-0.001,-0.5
59592,571466,"Tucker Barnhart",31,2022,0,0,,0,0,-0.013,,-0.5,44,-0.012,,341,,
59654,571740,"Billy Hamilton",31,2022,10,1,90.9,0,11.1,0.041,0.02,0.3,13,0.024,0.3,99,0.003,0.6
59688,542340,"Jonathan Villar",31,2022,7,0,100,1,3.4,0.002,0.019,-0.1,22,-0.002,0.1,171,0,0
59705,542364,"Rafael Ortega",31,2022,12,7,63.2,0,10.8,0.012,-0.129,-0.2,49,-0.005,-0.9,416,-0.002,-1.1
60635,571976,"Wil Myers",31,2022,2,1,66.7,1,0,-0.005,0.009,0.1,35,0.004,0,261,0,0.1
60737,572204,"Trayce Thompson",31,2022,4,1,80,0,8.7,0.01,0.014,0,33,0,0.1,234,0.001,0.1
60958,571602,"Matt Davidson",31,2022,0,1,0,0,0,0.013,-0.042,0,1,0,0,12,-0.002,0
66006,545350,"Jake Marisnick",31,2022,2,1,66.7,1,10,0.006,0.001,0.3,19,0.017,0,64,0,0.3
66057,553869,"Elias Díaz",31,2022,0,1,0,0,2.8,-0.013,,-0.5,49,-0.011,,364,,
66556,571800,"Drew Hutchison",31,2022,,,,,,,,,,,,,,
66594,572191,"Michael A. Taylor",31,2022,4,2,66.7,2,4.3,-0.01,-0.011,0.4,69,0.006,-0.1,359,0,0.3
67084,592663,"J.T. Realmuto",31,2022,21,1,95.5,0,6.5,0.013,0.038,0.5,85,0.006,0.5,398,0.001,0.9
68192,596847,"Ji Man Choi",31,2022,0,0,,0,8.8,-0.014,,-0.6,46,-0.013,,408,,
68565,643338,"Chad Green",31,2022,,,,,,,,,,,,,,
69538,605253,"Terrance Gore",31,2022,3,0,100,0,,0.033,0.025,0,2,-0.001,0.1,34,0.002,0.1
70262,543939,"Kolten Wong",31,2022,17,6,73.9,1,0,0.015,-0.018,-0.2,62,-0.003,0.1,520,0,-0.1
70327,543760,"Marcus Semien",31,2022,25,8,75.8,3,10.8,0.02,0.015,0.1,107,0,0.7,706,0.001,0.8
70360,571918,"Deven Marrero",31,2022,1,0,100,0,,0.038,-0.002,,,,0,2,0.001,
70361,571948,"Hoby Milner",31,2022,,,,,,,,,,,,,,
70362,571980,"Tyler Naquin",31,2022,4,2,66.7,0,12,0,-0.008,0,38,-0.001,0,266,0,0
70673,608596,"Tom Murphy",31,2022,0,0,,0,10,-0.007,,-0.1,10,-0.007,,56,,
99903,572287,"Mike Zunino",31,2022,0,0,,0,14.3,-0.009,,-0.1,8,-0.017,,57,,
99914,571745,"Mitch Haniger",31,2022,0,0,,0,6.3,-0.013,,-0.2,21,-0.009,,250,,
99919,572228,"Luke Voit",31,2022,1,1,50,1,0,-0.01,-0.006,-1.1,67,-0.016,-0.1,416,0,-1.2
99953,573262,"Mike Yastrzemski",31,2022,5,1,83.3,1,4.7,-0.004,0.013,0.2,65,0.004,0,504,0,0.2
99963,571875,"Jake Lamb",31,2022,0,1,0,0,16.7,-0.003,-0.034,0,14,-0.001,0,81,0,0
100007,571970,"Max Muncy",31,2022,2,0,100,0,5.7,-0.013,0.007,0.2,58,0.003,-0.2,500,0,-0.1
100036,571912,"Luke Maile",31,2022,0,0,,0,0,-0.01,,-0.3,29,-0.011,,154,,
100059,572039,"Stephen Piscotty",31,2022,2,0,100,0,33.3,0.001,0.006,-0.1,14,-0.008,0,105,0,-0.1
100121,572233,"Christian Walker",31,2022,2,2,50,1,3,-0.013,-0.068,-0.6,74,-0.008,-0.3,437,-0.001,-0.8
100171,571657,"Kyle Farmer",31,2022,4,3,57.1,0,7.5,-0.002,-0.059,0,73,0,-0.2,443,-0.001,-0.2
100197,592144,"Wynton Bernard",31,2022,3,1,75,0,14.3,0.022,-0.007,0,10,-0.004,0,44,0,0
100292,608648,"Tyler Duffey",31,2022,,,,,,,,,,,,,,
100300,608671,"Travis Jankowski",31,2022,3,0,100,0,6.3,0.006,-0.002,0.1,17,0.009,0,63,0,0.2
100316,608700,"Kevin Plawecki",31,2022,0,0,,0,5,0.002,,-0.3,31,-0.011,,177,,
100317,608701,"Rob Refsnyder",31,2022,1,1,50,0,5.9,-0.003,-0.025,-0.1,16,-0.005,0,173,0,-0.1
100318,608703,"Matt Reynolds",31,2022,5,0,100,0,15.4,-0.007,0.009,-0.1,31,-0.002,-0.1,261,0,-0.1
100323,608717,"Chris Stratton",31,2022,,,,,,,,,,,,,,
100392,613534,"Austin Adams",31,2022,,,,,,,,,,,,,,
100496,621035,"Chris Taylor",31,2022,10,1,90.9,1,17.1,0.002,0.016,0,50,0,0.1,462,0,0.1
100718,622072,"Alex Wood",31,2022,,,,,,,,,,,,,,
100736,622110,"Matt Duffy",31,2022,0,0,,2,3.6,-0.011,,-0.1,28,-0.004,,221,,
