"bpid","mlbid","Name","Age","Season","SB","CS","SB%","PO","XBT%","TRAA","SRAA","DRBa","DRBa Opps","DRBa Rate","DRBn","DRBn Opps","DRBn Rate","DRB"
105735,663757,"Trent Grisham",26,2023,15,3,83.3,2,17.4,0.004,0.01,0.1,75,0.001,0.2,557,0,0.2
105936,663559,"Bailey Falter",26,2023,,,,,,,,,,,,,,
105950,657571,"Caleb Ferguson",26,2023,,,,,,,,,,,,,,
106121,663647,"Ke'Bryan Hayes",26,2023,10,6,62.5,0,9.8,0.009,-0.026,-0.2,61,-0.004,-0.1,467,0,-0.3
106280,663567,"Peter Lambert",26,2023,,,,,,,,,,,,,,
106439,663630,"Ryan McKenna",26,2023,5,0,100,0,0,0.01,0.004,0.1,26,0.005,0.1,158,0,0.2
106527,663624,"Ryan Mountcastle",26,2023,3,1,75,1,2.1,-0.016,0,0,54,-0.001,-0.2,402,-0.001,-0.3
106548,647304,"Josh Naylor",26,2023,10,3,76.9,1,4.7,0.002,-0.006,-0.1,66,-0.002,0,400,0,-0.1
106555,663527,"Tyler Nevin",26,2023,0,1,0,0,0,-0.013,-0.011,0,19,-0.003,-0.1,144,0,-0.1
106659,663368,"Blake Perkins",26,2023,5,2,71.4,2,5,0.006,-0.006,0.1,21,0.005,0,194,0,0.1
106744,663586,"Austin Riley",26,2023,3,1,75,0,5.2,-0.016,-0.008,0.2,81,0.003,-0.4,661,-0.001,-0.2
106765,663898,"Brendan Rodgers",26,2023,0,0,,0,0,-0.017,,0.1,29,0.003,,195,,
106864,663574,"Tony Santillan",26,2023,,,,,,,,,,,,,,
106960,663886,"Tyler Stephenson",26,2023,0,1,0,0,1.7,-0.019,,-0.4,63,-0.007,,476,,
107047,663656,"Kyle Tucker",26,2023,30,5,85.7,2,8.7,0.028,0.015,0,77,0.001,0.9,611,0.001,0.9
107130,663897,"Luke Williams",26,2023,4,0,100,0,,0.079,-0.006,0,1,0.04,0,12,0.002,0.1
107143,663765,"Jake Woodford",26,2023,,,,,,,,,,,,,,
107254,663776,"Patrick Sandoval",26,2023,,,,,,,,,,,,,,
107577,668843,"Conner Capel",26,2023,5,3,62.5,0,0,0.03,-0.019,0,12,0.002,0,126,0,0.1
107962,663855,"Jordan Hicks",26,2023,,,,,,,,,,,,,,
109054,666164,"Blake Rutherford",26,2023,0,0,,0,50,-0.01,,0,3,0.008,,32,,
109090,647351,"Abraham Toro",26,2023,0,0,,0,0,-0.01,,0,2,0.002,,30,,
109147,670541,"Yordan Alvarez",26,2023,0,0,,0,1.6,-0.018,,-0.7,77,-0.009,,423,,
109531,676609,"José Caballero",26,2023,26,3,89.7,4,14.3,0.046,0.019,0.1,37,0.004,0.9,359,0.002,1
110000,672578,"Carlos Hernández",26,2023,,,,,,,,,,,,,,
110280,665155,"Nick Maton",26,2023,1,2,33.3,0,3.7,-0.007,-0.018,0.2,34,0.004,-0.1,239,0,0.1
110855,675656,"Kevin Smith",26,2023,1,0,100,0,20,-0.007,-0.002,0,13,0.003,0,95,0,0
110995,662139,"Daulton Varsho",26,2023,16,7,69.6,3,13.1,0.014,-0.008,0.2,57,0.004,0.1,426,0,0.4
111033,670764,"Taylor Walls",26,2023,22,1,95.7,2,12.1,0.05,0.02,0,43,0,0.7,265,0.003,0.7
111196,677651,"Luis Garcia",26,2023,,,,,,,,,,,,,,
111855,666906,"Jake Alu",26,2023,5,1,83.3,0,0,-0.001,-0.005,-0.1,11,-0.007,0,134,0,-0.1
112733,663609,"Luken Baker",26,2023,0,0,,0,0,-0.014,,0,11,-0.002,,79,,
112968,663698,"Joey Bart",26,2023,0,0,,0,25,-0.015,,-0.1,15,-0.003,,91,,
113905,664761,"Alec Bohm",26,2023,4,1,80,1,9.2,-0.014,-0.007,-0.6,83,-0.007,-0.2,478,-0.001,-0.8
114635,677865,"Justin Bruihl",26,2023,,,,,,,,,,,,,,
114769,680814,"Peyton Burdick",26,2023,1,0,100,0,0,0.003,-0.001,0,4,0,0,26,0,0
115362,681962,"Vinny Capra",26,2023,0,0,,0,20,-0.006,,0,2,-0.014,,13,,
118722,680977,"Brendan Donovan",26,2023,5,1,83.3,0,7.1,-0.01,-0.003,0,51,0,-0.1,401,0,-0.2
119003,680776,"Jarren Duran",26,2023,24,2,92.3,3,22.5,0.032,0.022,0.2,45,0.004,0.7,374,0.002,0.9
119087,681987,"Nate Eaton",26,2023,3,0,100,0,0,0.019,0.002,0,6,0.007,0,55,0.001,0.1
119844,663372,"Ryan Feltner",26,2023,,,,,,,,,,,,,,
120337,663743,"Nick Fortes",26,2023,4,2,66.7,0,10,-0.002,-0.015,0.1,32,0.002,0,203,0,0
121858,663853,"Romy Gonzalez",26,2023,7,0,100,0,14.3,0.035,0.005,0,7,0.003,0.1,71,0.001,0.1
123806,663538,"Nico Hoerner",26,2023,43,7,86,1,15.6,0.026,0.015,0.6,127,0.004,1.2,930,0.001,1.8
124341,663697,"Jonathan India",26,2023,14,2,87.5,1,11.9,0.002,-0.001,0.4,86,0.005,0,575,0,0.5
124395,664728,"Kyle Isbel",26,2023,7,1,87.5,0,12.2,0.002,0.003,0.4,44,0.009,0,254,0,0.4
124659,680777,"Ryan Jeffers",26,2023,3,2,60,0,2.9,-0.012,-0.025,-0.2,38,-0.005,-0.2,365,-0.001,-0.4
125216,663731,"Connor Kaiser",26,2023,0,0,,0,,,,,,,,,,
125692,663753,"Reiss Knehr",26,2023,,,,,,,,,,,,,,
126235,663616,"Trevor Larnach",26,2023,1,1,50,0,14.3,-0.014,-0.01,0,18,0,-0.1,149,-0.001,-0.1
127403,663611,"Nick Madrigal",26,2023,10,2,83.3,1,16.1,0.01,-0.005,0.2,37,0.006,0.1,281,0,0.3
129503,680911,"Owen Miller",26,2023,13,2,86.7,0,29.4,0.012,-0.003,0.1,30,0.004,0.1,320,0,0.2
129840,663796,"Coco Montes",26,2023,0,0,,0,0,-0.009,,0,5,-0.004,,37,,
131575,681546,"James Outman",26,2023,16,3,84.2,1,10.3,0.015,-0.001,0.6,79,0.008,0.2,451,0.001,0.8
131734,680700,"Richie Palacios",26,2023,2,0,100,0,0,-0.002,0,0.1,10,0.006,0,100,0,0.1
133509,663728,"Cal Raleigh",26,2023,0,0,,0,3.9,-0.018,,-0.3,61,-0.005,,496,,
134357,663845,"Alfonso Rivas III",26,2023,1,0,100,0,0,-0.006,-0.004,0,11,-0.003,0,106,0,-0.1
137044,669373,"Tarik Skubal",26,2023,,,,,,,,,,,,,,
137796,670276,"Cal Stevenson",26,2023,0,0,,0,0,-0.008,,0,4,0.003,,28,,
139799,679631,"Terrin Vavra",26,2023,1,0,100,0,25,0.001,-0.01,0,9,0.002,0,36,0,0
140000,663837,"Matt Vierling",26,2023,6,6,50,1,5.2,-0.002,-0.037,0.2,72,0.003,-0.3,527,0,-0.1
140051,681584,"David Villar",26,2023,1,1,50,0,7.1,-0.001,-0.01,0,10,-0.003,0,96,0,0
144195,686759,"TJ Hopkins",26,2023,1,0,100,0,25,-0.012,0,0.1,4,0.021,0,47,0,0.1
144923,687799,"Cade Marlowe",26,2023,4,2,66.7,0,0,0.014,-0.016,0.2,13,0.014,0,113,0,0.2
100406,614177,"Franmil Reyes",27,2023,0,0,,0,0,-0.006,,-0.1,6,-0.012,,18,,
101582,624133,"Ranger Suárez",27,2023,,,,,,,,,,,,,,
101622,624503,"Nick Gordon",27,2023,0,0,,0,37.5,-0.012,,0,10,0.001,,62,,
102110,620443,"Luis Torrens",27,2023,0,0,,1,0,-0.004,,0,2,-0.007,,30,,
102119,620454,"José Castillo",27,2023,,,,,,,,,,,,,,
102202,624641,"Edmundo Sosa",27,2023,4,2,66.7,1,10.3,-0.007,-0.009,0.3,36,0.007,-0.1,357,0,0.2
102464,640492,"José Azocar",27,2023,8,2,80,0,14.3,0.069,-0.002,0.1,17,0.006,0.2,90,0.002,0.3
102514,641343,"Jake Bauers",27,2023,3,2,60,1,5.9,-0.001,-0.003,0,25,-0.001,0,209,0,0
102519,641355,"Cody Bellinger",27,2023,20,6,76.9,1,15.5,0.016,-0.011,0.1,66,0.001,0.2,574,0,0.3
102632,641745,"Brad Keller",27,2023,,,,,,,,,,,,,,
102864,642336,"Francisco Mejía",27,2023,0,1,0,0,9.1,-0.01,-0.009,0,19,0,0,119,0,-0.1
102876,642350,"Jose Siri",27,2023,12,3,80,2,14.3,0.041,-0.009,0.3,33,0.01,0.2,190,0.001,0.5
103056,642547,"Freddy Peralta",27,2023,,,,,,,,,,,,,,
103203,642708,"Amed Rosario",27,2023,15,2,88.2,0,8.8,-0.002,-0.005,0.6,94,0.006,-0.1,504,0,0.5
103209,642715,"Willy Adames",27,2023,5,3,62.5,1,4.2,-0.014,-0.015,-0.1,71,-0.001,-0.3,561,-0.001,-0.4
103225,642731,"Thairo Estrada",27,2023,23,7,76.7,0,10.2,0.023,0,0.2,63,0.003,0.4,513,0.001,0.6
103743,656887,"Sean Reid-Foley",27,2023,,,,,,,,,,,,,,
103985,644374,"Yu Chang",27,2023,4,0,100,0,0,0,-0.003,0,6,-0.003,0,37,0,0
104002,645261,"Sandy Alcantara",27,2023,,,,,,,,,,,,,,
104745,656308,"Michael Chavis",27,2023,1,0,100,1,8.3,-0.017,,0,17,0,,150,,
104766,656371,"Isan Díaz",27,2023,0,0,,0,,-0.002,,,,,,2,,
104779,656427,"Jack Flaherty",27,2023,,,,,,,,,,,,,,
104782,656448,"Stone Garrett",27,2023,3,1,75,0,8.3,-0.008,-0.007,0.2,44,0.005,-0.1,239,0,0.1
104816,656605,"Mitch Keller",27,2023,,,,,,,,,,,,,,
104824,656629,"Michael Kopech",27,2023,,,,,,,,,,,,,,
104914,657006,"Justin Steele",27,2023,,,,,,,,,,,,,,
104926,657041,"Lane Thomas",27,2023,20,5,80,1,13.3,0.008,0.008,0.6,95,0.006,0.2,560,0,0.8
104938,657077,"Alex Verdugo",27,2023,5,3,62.5,0,9.7,-0.013,-0.016,0.8,97,0.008,-0.3,622,-0.001,0.4
104942,657088,"Forrest Wall",27,2023,5,1,83.3,0,66.7,0.042,0.001,0.1,3,0.02,0.1,42,0.001,0.1
105339,658668,"Edward Olivares",27,2023,11,5,68.8,1,16.1,0.014,-0.019,0,53,0.001,0.1,371,0,0.1
105420,656537,"Derek Hill",27,2023,1,0,100,0,0,-0.01,,0,5,-0.001,,41,,
105588,641360,"Phil Bickford",27,2023,,,,,,,,,,,,,,
105703,656302,"Dylan Cease",27,2023,,,,,,,,,,,,,,
106750,656896,"Emmanuel Rivera",27,2023,1,0,100,0,8.3,-0.016,-0.002,-0.2,44,-0.005,-0.2,362,-0.001,-0.4
106851,665665,"Reiver Sanmartin",27,2023,,,,,,,,,,,,,,
107233,664670,"Alejo Lopez",27,2023,0,0,,0,100,-0.004,,0,2,-0.003,,4,,
107915,669742,"Darick Hall",27,2023,0,0,,0,0,-0.004,,0,2,-0.009,,5,,
107930,669720,"Austin Hays",27,2023,5,1,83.3,0,12.8,-0.014,-0.01,0.2,56,0.003,-0.3,504,-0.001,-0.1
108097,641786,"Kyle Lewis",27,2023,0,0,,0,0,-0.008,,,,,,29,,
108119,663993,"Nathaniel Lowe",27,2023,1,0,100,0,6.8,-0.019,,-0.7,115,-0.006,,751,,
108175,670156,"Miles Mastrobuoni",27,2023,13,1,92.9,0,8,0.041,0.007,0.1,29,0.003,0.3,156,0.002,0.3
108886,668678,"Zac Gallen",27,2023,,,,,,,,,,,,,,
109009,641943,"Joshua Palacios",27,2023,5,0,100,1,0,-0.008,-0.001,0,22,0.002,-0.1,267,0,0
109162,670770,"TJ Friedl",27,2023,27,6,81.8,2,15.1,0.018,-0.011,0.8,59,0.014,0.2,604,0,1
109294,656180,"Riley Adams",27,2023,0,0,,0,0,-0.013,,0,14,-0.002,,97,,
109389,676625,"Rylan Bannon",27,2023,0,0,,0,,,,,,,,,,
109483,656248,"Sean Bouchard",27,2023,0,1,0,0,11.1,0,-0.016,0,7,-0.003,0,50,0,0
109519,669394,"Jake Burger",27,2023,1,1,50,1,16,-0.014,-0.005,0,59,0.001,-0.2,419,0,-0.2
109602,676391,"Ernie Clement",27,2023,1,0,100,0,7.7,-0.015,,0,7,0.003,,86,,
109650,676710,"Kutter Crawford",27,2023,0,0,,0,,-0.002,,0,1,0,,2,,
109773,656403,"Drew Ellis",27,2023,0,1,0,1,0,-0.008,,0,4,-0.002,,26,,
109801,656413,"Stuart Fairchild",27,2023,10,3,76.9,2,0,0.028,-0.002,0.1,37,0.002,0.2,251,0.001,0.3
109826,676596,"Josh Fleming",27,2023,,,,,,,,,,,,,,
109933,656484,"Tristan Gray",27,2023,0,0,,0,,-0.002,,,,,,1,,
109984,656514,"Adam Haseley",27,2023,1,0,100,0,0,-0.001,0.001,0,6,-0.003,0,47,0,0
110092,669369,"Bryce Johnson",27,2023,3,0,100,0,33.3,0.028,0.004,-0.1,7,-0.007,0,39,0.001,0
110106,667452,"Corey Julks",27,2023,15,3,83.3,1,6.1,0.027,0.004,0,45,0.001,0.3,315,0.001,0.4
110229,676632,"Bligh Madris",27,2023,0,0,,1,0,-0.008,,0,4,-0.004,,25,,
110297,670766,"Darren McCaughan",27,2023,,,,,,,,,,,,,,
110358,676694,"Jake Meyers",27,2023,5,2,71.4,1,9.1,-0.004,0,0.3,49,0.006,0,371,0,0.2
110406,669212,"Eli Morgan",27,2023,,,,,,,,,,,,,,
110424,667472,"Dane Myers",27,2023,1,1,50,0,11.1,-0.005,-0.004,0,12,0.002,0,60,0,0
110445,676116,"Ryan Noda",27,2023,3,1,75,4,5.8,-0.014,0.001,0.1,67,0.002,-0.3,562,0,-0.2
110809,676882,"Chandler Seagle",27,2023,0,0,,0,,,,,,,,,,
110836,657757,"Gavin Sheets",27,2023,1,0,100,0,4.5,-0.013,-0.002,-0.2,26,-0.006,-0.1,234,0,-0.3
110857,656976,"Pavin Smith",27,2023,1,1,50,0,13,-0.013,-0.01,-0.1,22,-0.004,-0.1,164,-0.001,-0.2
110964,676701,"Alan Trejo",27,2023,5,1,83.3,1,4.3,0.008,0.004,-0.1,17,-0.003,0.1,162,0,0
111074,676724,"Jared Young",27,2023,2,0,100,0,0,0.021,0,0,8,-0.003,0,33,0.001,0
111116,656557,"Tanner Houck",27,2023,,,,,,,,,,,,,,
111133,641927,"Bailey Ober",27,2023,,,,,,,,,,,,,,
111161,657136,"Connor Wong",27,2023,8,2,80,0,20.6,-0.001,-0.011,-0.2,49,-0.004,-0.1,330,0,-0.2
111162,657140,"Kyle Wright",27,2023,,,,,,,,,,,,,,
111202,656495,"Dalton Guthrie",27,2023,0,0,,0,0,-0.01,,0,9,-0.001,,36,,
111244,656849,"David Peterson",27,2023,,,,,,,,,,,,,,
111276,676477,"Garrett Whitlock",27,2023,,,,,,,,,,,,,,
111290,657376,"Clarke Schmidt",27,2023,,,,,,,,,,,,,,
111294,656288,"Griffin Canning",27,2023,,,,,,,,,,,,,,
114350,681146,"Jonah Bride",27,2023,0,1,0,0,7.1,-0.006,-0.019,0.1,12,0.005,0,82,0,0
116408,665019,"Kody Clemens",27,2023,0,0,,0,5.3,-0.013,,0,14,-0.003,,113,,
117199,680418,"Tyler Cropley",27,2023,0,0,,0,,,,,,,,,,
120642,681807,"David Fry",27,2023,2,0,100,0,10,-0.01,-0.001,-0.1,15,-0.007,0,120,0,-0.1
123289,682073,"David Hensley",27,2023,1,0,100,0,0,0,-0.002,0,10,-0.003,0,41,0,0
124458,656578,"Andre Jackson",27,2023,,,,,,,,,,,,,,
125523,673490,"Ha-Seong Kim",27,2023,38,9,80.9,3,10,0.036,0.012,0.4,95,0.004,1.1,690,0.002,1.6
128053,679881,"J.P. Martínez",27,2023,0,0,,0,14.3,-0.008,,0.1,6,0.009,,12,,
128959,656731,"Tylor Megill",27,2023,,,,,,,,,,,,,,
133136,682515,"Logan Porter",27,2023,0,0,,0,20,-0.012,,0,5,-0.009,,44,,
133756,656876,"Drew Rasmussen",27,2023,,,,,,,,,,,,,,
135535,657746,"Joe Ryan",27,2023,,,,,,,,,,,,,,
135620,663967,"César Salazar",27,2023,0,0,,0,0,-0.006,,0,2,-0.021,,21,,
137713,683021,"Michael Stefanic",27,2023,0,1,0,0,0,-0.01,-0.013,0,8,-0.002,0,107,0,-0.1
139955,681911,"Alex Vesia",27,2023,,,,,,,,,,,,,,
69600,606115,"Orlando Arcia",28,2023,1,0,100,0,7.4,-0.015,-0.004,0,75,-0.001,-0.2,352,-0.001,-0.2
70619,608348,"Carson Kelly",28,2023,1,0,100,0,5.9,-0.014,,-0.2,18,-0.01,,127,,
100261,608337,"Lucas Giolito",28,2023,,,,,,,,,,,,,,
100263,608360,"Chris Okey",28,2023,0,0,,0,,,,,,,,,,
100273,608566,"Germán Márquez",28,2023,,,,,,,,,,,,,,
100349,609280,"Miguel Andujar",28,2023,2,0,100,0,25,-0.019,,0,6,0.004,,114,,
100404,614173,"Franchy Cordero",28,2023,0,0,,0,50,-0.008,,0,2,0.014,,29,,
100408,614179,"José Ruiz",28,2023,,,,,,,,,,,,,,
100502,621043,"Carlos Correa",28,2023,0,0,,0,3.7,-0.02,,-0.4,62,-0.006,,509,,
100568,621237,"José Alvarado",28,2023,,,,,,,,,,,,,,
100576,621249,"Duane Underwood Jr.",28,2023,,,,,,,,,,,,,,
100957,622503,"Nabil Crismatt",28,2023,,,,,,,,,,,,,,
100988,622534,"Manuel Margot",28,2023,9,3,75,1,6.5,0.007,-0.003,0.3,40,0.006,0.1,292,0,0.3
101008,622554,"Seranthony Domínguez",28,2023,,,,,,,,,,,,,,
101060,622608,"Antonio Senzatela",28,2023,,,,,,,,,,,,,,
101165,622761,"Jorge Mateo",28,2023,32,5,86.5,3,17.6,0.062,0.01,0.3,56,0.005,0.9,357,0.003,1.2
101281,623205,"Andrew Velazquez",28,2023,13,3,81.3,1,16.7,0.066,0.006,0.1,16,0.004,0.4,134,0.003,0.4
101514,623912,"Harold Ramírez",28,2023,5,3,62.5,2,8.5,-0.009,-0.011,0.1,61,0.001,-0.2,495,0,-0.1
101568,623993,"Anthony Santander",28,2023,5,1,83.3,0,12.3,-0.013,-0.003,-0.4,77,-0.005,-0.2,531,0,-0.6
101603,624413,"Pete Alonso",28,2023,4,1,80,1,5.5,-0.013,-0.005,-0.2,60,-0.003,-0.2,469,0,-0.4
101604,624414,"Christian Arroyo",28,2023,1,3,25,0,0,-0.004,-0.019,0,30,0,-0.1,184,0,-0.1
101605,624415,"Cavan Biggio",28,2023,5,2,71.4,0,15.4,-0.006,-0.019,0.1,57,0.001,-0.1,312,0,-0.1
101630,624512,"Reese McGuire",28,2023,2,1,66.7,0,9.1,-0.008,-0.012,-0.2,28,-0.007,-0.1,162,0,-0.3
101639,624522,"Keegan Thompson",28,2023,,,,,,,,,,,,,,
102429,640449,"Clint Frazier",28,2023,4,2,66.7,1,7.7,0.031,-0.001,-0.1,10,-0.006,0.1,91,0.001,0
102432,640457,"Austin Meadows",28,2023,0,0,,0,,-0.005,,,,,,16,,
102433,640458,"Óscar Mercado",28,2023,2,1,66.7,0,0,-0.002,0,0,3,-0.006,0,48,0,0
102443,640470,"Adbert Alzolay",28,2023,,,,,,,,,,,,,,
102555,641482,"Nestor Cortes",28,2023,,,,,,,,,,,,,,
102559,641487,"J.P. Crawford",28,2023,2,0,100,0,4.9,-0.02,-0.005,0,104,0,-0.5,705,-0.001,-0.5
102606,641645,"Luis Guillorme",28,2023,0,0,,0,14.3,-0.016,,0,10,0.001,,97,,
102612,641680,"Jonah Heim",28,2023,2,0,100,0,4.2,-0.017,-0.002,-0.1,59,-0.002,-0.3,439,-0.001,-0.4
102667,641856,"Billy McKinney",28,2023,1,0,100,0,25,-0.012,-0.004,-0.1,17,-0.004,-0.1,169,0,-0.1
102668,641857,"Ryan McMahon",28,2023,5,5,50,1,5.1,-0.004,-0.02,-0.2,90,-0.003,-0.2,512,0,-0.4
102704,641933,"Tyler O'Neill",28,2023,5,0,100,0,10.5,0,0.008,0,29,0.001,0,245,0,0.1
102745,642086,"Dominic Smith",28,2023,1,1,50,1,7.6,-0.017,-0.016,-0.4,84,-0.005,-0.3,466,-0.001,-0.7
102764,642133,"Rowdy Tellez",28,2023,0,0,,0,3.4,-0.018,,-0.6,29,-0.019,,295,,
102779,642180,"Tyler Wade",28,2023,4,0,100,0,0,0.031,-0.003,0.1,11,0.01,0,53,0.001,0.2
102785,642207,"Devin Williams",28,2023,,,,,,,,,,,,,,
103038,642528,"Jonathan Loáisiga",28,2023,,,,,,,,,,,,,,
103355,643289,"Mauricio Dubón",28,2023,7,2,77.8,0,11.5,0.001,-0.006,0.4,80,0.005,0,432,0,0.4
103405,643376,"Danny Jansen",28,2023,0,0,,0,4.2,-0.018,,0,34,-0.001,,204,,
103420,643396,"Isiah Kiner-Falefa",28,2023,14,5,73.7,1,7.7,0.027,-0.021,0.4,54,0.007,0.1,346,0,0.5
103625,644433,"Chadwick Tromp",28,2023,0,0,,0,,-0.005,,-0.1,3,-0.019,,8,,
105147,657656,"Ramón Laureano",28,2023,12,1,92.3,0,0,0.015,0.004,-0.2,46,-0.005,0.2,319,0.001,0
105432,660162,"Yoán Moncada",28,2023,1,0,100,0,8.8,-0.016,0.002,0,37,-0.001,-0.2,326,-0.001,-0.2
105437,664023,"Ian Happ",28,2023,14,3,82.4,1,5.4,-0.006,0.005,0.2,90,0.002,-0.1,678,0,0.1
105439,656775,"Cedric Mullins",28,2023,19,3,86.4,0,16.1,0.033,0.007,0.4,48,0.008,0.4,308,0.001,0.8
105472,641302,"Tyler Alexander",28,2023,,,,,,,,,,,,,,
105574,643217,"Andrew Benintendi",28,2023,13,2,86.7,1,8.8,-0.002,-0.001,0,84,-0.001,-0.1,605,0,-0.1
105665,641432,"Willie Calhoun",28,2023,0,0,,0,25,-0.015,,0,16,-0.001,,105,,
105993,664034,"Ty France",28,2023,1,0,100,1,7,-0.018,-0.005,-1.3,110,-0.012,-0.4,639,-0.001,-1.7
106129,664854,"Ryan Helsley",28,2023,,,,,,,,,,,,,,
106145,664353,"José Urquidy",28,2023,,,,,,,,,,,,,,
106301,623507,"Josh Lester",28,2023,0,0,,0,,-0.007,,0,2,0,,31,,
106346,664770,"Nathan Lukes",28,2023,0,0,,0,11.1,-0.016,,0,5,0,,50,,
106413,664029,"Mark Mathias",28,2023,3,0,100,0,0,0.007,0.001,0,5,0.001,0,55,0,0
106667,623465,"Evan Phillips",28,2023,,,,,,,,,,,,,,
106969,664702,"Myles Straw",28,2023,20,6,76.9,2,6.3,0.02,-0.012,0.6,79,0.007,0.2,534,0,0.8
107284,664040,"Brandon Lowe",28,2023,7,0,100,0,10.4,-0.008,0.005,0.1,48,0.002,-0.1,387,0,0
107452,668663,"Tres Barrera",28,2023,0,0,,0,,,,,,,,,,
107467,670280,"David Bednar",28,2023,,,,,,,,,,,,,,
107554,669203,"Corbin Burnes",28,2023,,,,,,,,,,,,,,
107566,669743,"Alex Call",28,2023,9,8,52.9,3,10.2,0.023,-0.05,0.7,60,0.012,-0.2,293,-0.001,0.6
107596,641447,"Daniel Castano",28,2023,,,,,,,,,,,,,,
107636,650644,"Aaron Civale",28,2023,,,,,,,,,,,,,,
107646,641470,"Zack Collins",28,2023,0,0,,0,,-0.007,,0,1,0,,17,,
107752,669242,"Tommy Edman",28,2023,27,4,87.1,1,15.9,0.021,0.003,0.2,72,0.003,0.4,539,0.001,0.6
107783,666023,"Freddy Fermin",28,2023,0,0,,0,21.4,-0.015,,-0.3,26,-0.013,,173,,
107811,641584,"Jake Fraley",28,2023,21,5,80.8,1,8.3,0.032,-0.003,0.2,39,0.006,0.4,397,0.001,0.6
107917,643348,"Caleb Hamilton",28,2023,0,0,,0,,,,,,,,,,
107920,641658,"Garrett Hampson",28,2023,5,0,100,2,12.9,-0.005,0.005,0.2,44,0.005,0,251,0,0.2
107983,669450,"Cooper Hummel",28,2023,1,0,100,0,0,0.02,-0.004,0,3,-0.003,0,9,0,0
108059,668800,"Andrew Knizner",28,2023,2,0,100,0,15.8,-0.013,-0.009,-0.2,24,-0.007,-0.1,202,0,-0.3
108061,670128,"Taylor Kohlwey",28,2023,0,0,,0,,-0.004,,,,,,4,,
108112,670032,"Nicky Lopez",28,2023,6,2,75,0,8.8,0.001,-0.012,0.3,39,0.006,0,297,0,0.2
108278,669221,"Sean Murphy",28,2023,0,0,,0,5.6,-0.019,,-0.4,61,-0.007,,368,,
108296,668665,"Stephen Nogosek",28,2023,,,,,,,,,,,,,,
108430,615698,"Cal Quantrill",28,2023,,,,,,,,,,,,,,
108437,670042,"Luke Raley",28,2023,14,3,82.4,1,12.5,0.006,0.001,0.1,41,0.002,0.1,411,0,0.2
108507,668670,"Jake Rogers",28,2023,1,1,50,1,10,-0.014,-0.001,-0.1,35,-0.004,-0.1,298,0,-0.3
108571,669222,"Nick Senzel",28,2023,6,2,75,0,6.1,0,-0.005,0.4,40,0.01,0,317,0,0.4
108578,661531,"Brian Serven",28,2023,0,0,,0,0,-0.006,,0,2,-0.005,,12,,
108587,670097,"Zack Short",28,2023,5,0,100,0,0,0.001,0.009,0.1,26,0.005,0,214,0,0.2
108612,669257,"Will Smith",28,2023,3,0,100,1,9.1,-0.016,-0.004,-0.4,78,-0.005,-0.3,557,-0.001,-0.7
108615,669256,"Nick Solak",28,2023,0,0,,0,,-0.005,,0,1,0.009,,3,,
108661,642136,"Matt Thaiss",28,2023,2,0,100,0,0,-0.011,0.002,-0.5,36,-0.014,-0.1,210,0,-0.6
108663,642137,"Cody Thomas",28,2023,0,0,,0,0,-0.013,,0,3,-0.011,,72,,
108774,642215,"Weston Wilson",28,2023,3,1,75,1,25,0.025,-0.004,0,7,0.007,0,39,0.001,0.1
108818,669211,"Keegan Akin",28,2023,,,,,,,,,,,,,,
108830,669456,"Shane Bieber",28,2023,,,,,,,,,,,,,,
108855,666915,"Bobby Dalbec",28,2023,1,0,100,0,25,0.001,-0.003,0,3,-0.001,0,46,0,0
108873,641540,"Dane Dunning",28,2023,,,,,,,,,,,,,,
108878,669289,"Santiago Espinal",28,2023,2,1,66.7,0,8.5,-0.012,-0.015,0.1,39,0.003,-0.1,249,0,0
108931,641712,"Dakota Hudson",28,2023,,,,,,,,,,,,,,
108937,643377,"Griffin Jax",28,2023,,,,,,,,,,,,,,
108954,669270,"Joel Kuhnel",28,2023,,,,,,,,,,,,,,
108957,641778,"Eric Lauer",28,2023,,,,,,,,,,,,,,
108977,656716,"Zach McKinstry",28,2023,16,6,72.7,1,10.8,0.012,0.008,0.5,69,0.007,0.3,498,0.001,0.8
109040,668804,"Bryan Reynolds",28,2023,12,1,92.3,0,9.5,-0.007,0.009,0.1,76,0.002,-0.1,685,0,0
109161,668227,"Randy Arozarena",28,2023,22,10,68.8,3,3.7,0.032,-0.028,0.5,95,0.005,0.2,559,0,0.7
109414,676946,"Matthew Batten",28,2023,2,2,50,0,10.5,0.005,-0.018,0.1,18,0.004,0,134,0,0.1
109719,641511,"Jason Delay",28,2023,0,0,,0,5.6,-0.016,,0,23,0,,160,,
110199,676761,"Irving Lopez",28,2023,0,0,,0,,,,,,,,,,
110298,676801,"Chas McCormick",28,2023,19,6,76,2,9.1,0.026,-0.016,0.1,57,0.002,0.2,461,0,0.3
110300,669200,"Mason McCoy",28,2023,0,0,,0,0,-0.006,,0,2,0.01,,12,,
110582,668676,"Zach Plesac",28,2023,,,,,,,,,,,,,,
110715,667670,"Brent Rooker",28,2023,4,0,100,0,5.4,-0.011,0.009,-0.2,48,-0.003,-0.1,431,0,-0.3
111081,669145,"Bruce Zimmermann",28,2023,,,,,,,,,,,,,,
111103,640444,"Wil Crowe",28,2023,,,,,,,,,,,,,,
