Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Sun-bin Kim 김선빈","Tigers (KBO)",30,85,303,351,100,80,19,0,1,42,37,40,0,43,2,5,1,12,1,1,0.330033003,"Sun-bin Kim","sa3013220",
"Ji-wan Na 나지완","Tigers (KBO)",35,137,468,556,136,99,19,1,17,73,92,64,1,114,18,6,0,6,0,0,0.29059829,"Ji-wan Na","sa3013222",
"Yong-hwan Baik 백용환","Tigers (KBO)",31,52,91,107,20,11,4,0,5,12,10,15,0,29,0,0,1,2,0,0,0.219780219,"Yong-hwan Baik","sa3013223",
"Sun-jin Oh 오선진","Eagles (KBO)",30,93,197,222,46,40,4,0,2,17,17,16,0,39,3,0,6,10,0,1,0.233502538,"Sun-jin Oh","sa3013231",
"Chang-min Mo 모창민","Dinos (KBO)",35,62,136,149,41,27,10,2,2,10,13,8,1,22,1,2,2,5,0,0,0.301470588,"Chang-min Mo","sa3013237",
"Ji-hwan Oh 오지환","Twins (KBO)",30,141,527,591,158,100,41,7,10,95,71,45,1,116,9,5,5,4,20,8,0.299810246,"Ji-hwan Oh","sa3013245",
"Ju-hyeon Jung 정주현","Twins (KBO)",29,134,328,371,81,63,10,4,4,50,30,29,0,63,3,2,9,6,7,7,0.246951219,"Ju-hyeon Jung","sa3013251",
"Eun-seong Chae 채은성","Twins (KBO)",30,109,416,464,122,88,17,2,15,59,88,32,1,69,9,7,0,12,0,3,0.29326923,"Eun-seong Chae","sa3013253",
"Kun-woo Park 박건우","Bears (KBO)",29,129,487,551,148,94,40,0,14,103,70,42,2,65,12,7,3,9,8,2,0.303901437,"Kun-woo Park","sa3013255",
"Soo-bin Jung 정수빈","Bears (KBO)",29,141,490,559,146,116,17,8,5,84,59,55,3,56,2,5,7,9,15,6,0.297959183,"Soo-bin Jung","sa3013258",
"Hae-seong Kook 국해성","Bears (KBO)",30,46,86,94,20,16,1,0,3,10,17,6,2,21,1,1,0,2,1,1,0.232558139,"Hae-seong Kook","sa3013261",
"Dong-won Park 박동원","Heroes (KBO)",30,112,324,372,81,46,23,0,12,45,50,38,0,68,6,2,2,10,0,0,0.25,"Dong-won Park","sa3013271",
"Ji-young Lee 이지영","Heroes (KBO)",34,101,262,289,81,69,10,2,0,22,36,19,1,28,4,1,3,8,1,1,0.309160305,"Ji-young Lee","sa3013276",
"Chi-hong An 안치홍","Giants (KBO)",29,124,412,460,118,82,28,0,8,49,54,35,2,47,7,2,4,10,13,3,0.286407766,"Chi-hong An","sa3013286",
"Bo-keun Jeong 정보근","Giants (KBO)",20,85,133,152,20,18,2,0,0,9,5,11,0,32,1,1,6,7,0,0,0.150375939,"Bo-keun Jeong","sa3014210",
"Ji-chan Kim 김지찬","Lions (KBO)",19,135,254,287,59,52,5,1,1,47,13,24,0,44,2,2,5,1,22,3,0.232283464,"Ji-chan Kim","sa3014279",
"Ji-hoon Choi 최지훈","Wyverns (KBO)",22,127,466,520,120,95,19,5,1,66,27,38,0,80,5,3,8,4,18,6,0.257510729,"Ji-hoon Choi","sa3014282",
"Kyu-sung Kim 김규성","Tigers (KBO)",23,102,157,182,28,22,2,1,3,21,12,13,0,40,1,0,11,1,2,1,0.178343949,"Kyu-sung Kim","sa3014306",
"Sang-kwon Byeon 변상권","Heroes (KBO)",23,35,63,65,17,11,5,0,1,7,16,1,0,20,0,1,0,3,0,0,0.269841269,"Sang-kwon Byeon","sa3014307",
"Tae-hyeong Noh 노태형","Eagles (KBO)",25,55,102,113,22,17,4,1,0,14,6,7,0,31,3,0,1,0,0,1,0.215686274,"Tae-hyeong Noh","sa3014310",
"Han-min Jo 조한민","Eagles (KBO)",19,25,50,52,11,7,4,0,0,7,2,0,0,22,2,0,0,0,0,0,0.22,"Han-min Jo","sa3014314",
"Seong Ho Cheon 천성호","Wiz (KBO)",22,66,69,77,14,11,3,0,0,9,1,7,0,15,1,0,0,0,1,1,0.20289855,"Seong Ho Cheon","sa3014323",
"Min-seok Kwon 권민석","Bears (KBO)",21,55,50,57,13,11,2,0,0,6,7,3,0,15,0,2,2,0,1,0,0.26,"Min-seok Kwon","sa3014327",
"In Ho Choi 최인호","Eagles (KBO)",20,47,127,135,30,30,0,0,0,8,8,4,0,34,1,2,1,3,0,0,0.236220472,"In Ho Choi","sa3014330",
"Jung Hyun Park 박정현","Eagles (KBO)",18,30,61,64,17,13,3,0,1,6,9,3,0,17,0,0,0,2,0,0,0.278688524,"Jung Hyun Park","sa3014331",
"Ho-eun Kim 김호은","Twins (KBO)",28,69,103,112,25,18,5,0,2,12,11,7,0,14,2,0,0,2,0,0,0.242718446,"Ho-eun Kim","sa3014335",
"Jong Pyo Hong 홍종표","Tigers (KBO)",20,40,80,88,20,17,3,0,0,7,7,4,0,13,0,1,3,1,0,2,0.25,"Jong Pyo Hong","sa3014355",
"Jong Chan Lim 임종찬","Eagles (KBO)",18,52,108,119,25,19,5,0,1,5,12,9,0,38,1,0,1,2,0,1,0.231481481,"Jong Chan Lim","sa3014361",
"Daniel Palka 팔카","Lions (KBO)",28,51,196,217,41,26,7,0,8,17,23,18,0,58,0,3,0,5,2,0,0.209183673,"Daniel Palka","sa3014377",
"Tae-Hyeok Nam 남태혁","Wyverns (KBO)",29,35,66,72,13,11,1,0,1,3,11,6,0,22,0,0,0,1,0,0,0.196969696,"Tae-Hyeok Nam","sa501191",
"Hak-Ju Lee 이학주","Lions (KBO)",29,64,207,243,47,32,11,0,4,30,28,26,1,58,2,5,3,3,6,2,0.22705314,"Hak-Ju Lee","sa502536",
"Mel Rojas Jr. 로하스","Wiz (KBO)",30,142,550,628,192,105,39,1,47,116,135,65,5,132,5,8,0,11,0,1,0.349090909,"Mel Rojas Jr.","sa548194",
"Dong-Yub Kim 김동엽","Lions (KBO)",29,115,413,451,129,90,19,0,20,60,74,29,0,79,4,4,1,14,4,4,0.312348668,"Dong-Yub Kim","sa598813",
"Roberto Ramos 라모스","Twins (KBO)",25,117,431,494,120,63,17,2,38,74,86,55,5,136,4,4,0,7,2,0,0.278422273,"Roberto Ramos","sa829199",
