Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Ji-wan Na 나지완","Tigers (KBO)",31,118,380,486,117,69,21,2,25,84,90,85,1,90,17,4,0,8,6,3,0.307894736,"Ji-wan Na","sa3013222",
"Yong-hwan Baik 백용환","Tigers (KBO)",27,80,174,199,34,23,7,0,4,12,15,19,1,52,1,2,3,6,2,1,0.195402298,"Yong-hwan Baik","sa3013223",
"Ji-yul Kim 김지열","Wiz (KBO)",27,20,56,63,14,13,1,0,0,6,4,7,0,10,0,0,0,3,1,2,0.25,"Ji-yul Kim","sa3013230",
"Sun-jin Oh 오선진","Eagles (KBO)",26,57,43,53,7,7,0,0,0,6,3,5,0,8,2,0,3,0,0,0,0.162790697,"Sun-jin Oh","sa3013231",
"Chang-min Mo 모창민","Dinos (KBO)",31,63,133,147,44,31,8,0,5,16,20,9,0,24,1,3,1,7,3,2,0.330827067,"Chang-min Mo","sa3013237",
"Yo-sup Yoon 윤요섭","Wiz (KBO)",34,66,126,149,30,18,6,0,6,14,16,20,1,24,3,0,0,7,1,1,0.238095238,"Yo-sup Yoon","sa3013244",
"Ji-hwan Oh 오지환","Twins (KBO)",26,121,393,472,110,71,14,5,20,73,78,65,0,97,7,5,2,7,17,9,0.279898218,"Ji-hwan Oh","sa3013245",
"Seon-jae Moon 문선재","Twins (KBO)",26,52,111,127,32,20,3,2,7,28,16,10,0,29,0,1,5,1,5,0,0.288288288,"Seon-jae Moon","sa3013246",
"Ji-kwang Kang 강지광","Heroes (KBO)",25,40,66,80,13,10,2,0,1,10,7,11,0,24,1,1,1,1,1,3,0.196969696,"Ji-kwang Kang","sa3013247",
"Ju-hyeon Jung 정주현","Twins (KBO)",25,99,225,257,50,36,12,1,1,30,22,28,0,66,0,2,2,1,5,5,0.222222222,"Ju-hyeon Jung","sa3013251",
"Eun-seong Chae 채은성","Twins (KBO)",26,128,403,451,126,94,20,3,9,64,81,31,0,75,7,8,2,9,7,3,0.312655086,"Eun-seong Chae","sa3013253",
"Kun-woo Park 박건우","Bears (KBO)",25,132,484,540,162,102,36,4,20,95,83,38,0,86,9,5,4,9,17,6,0.334710743,"Kun-woo Park","sa3013255",
"Soo-bin Jung 정수빈","Bears (KBO)",25,114,269,305,65,54,7,2,2,49,20,25,0,48,6,1,4,7,12,4,0.241635687,"Soo-bin Jung","sa3013258",
"Hae-seong Kook 국해성","Bears (KBO)",26,58,151,174,42,27,11,0,4,28,24,21,0,36,1,1,0,1,1,1,0.278145695,"Hae-seong Kook","sa3013261",
"Ji-soo Kim 김지수","Heroes (KBO)",29,81,91,106,26,18,5,0,3,16,9,10,0,16,0,1,4,3,2,2,0.285714285,"Ji-soo Kim","sa3013264",
"Hun-do Park 박헌도","Giants (KBO)",29,37,69,82,18,8,7,0,3,9,11,10,0,25,3,0,0,1,1,0,0.260869565,"Hun-do Park","sa3013268",
"Jong-min Kim 김종민","Wiz (KBO)",30,78,180,217,44,41,3,0,0,17,20,21,0,32,3,3,10,3,0,0,0.244444444,"Jong-min Kim","sa3013270",
"Dong-won Park 박동원","Heroes (KBO)",26,127,411,454,102,62,25,1,14,44,70,27,0,93,7,3,6,18,3,1,0.248175182,"Dong-won Park","sa3013271",
"Jeong-bok Oh 오정복","Wiz (KBO)",29,96,306,344,93,75,11,2,5,45,36,28,1,32,0,4,6,5,1,0,0.303921568,"Jeong-bok Oh","sa3013275",
"Ji-young Lee 이지영","Lions (KBO)",30,129,390,419,116,97,12,0,7,36,50,12,0,32,7,2,8,13,3,2,0.297435897,"Ji-young Lee","sa3013276",
"Young-seop Bae 배영섭","Lions (KBO)",30,93,323,381,86,65,17,0,4,53,22,51,0,42,5,1,1,10,5,8,0.266253869,"Young-seop Bae","sa3013278",
"Hea-sung Kim 김회성","Eagles (KBO)",30,28,45,58,9,8,0,0,1,12,8,9,0,17,2,2,0,1,0,0,0.2,"Hea-sung Kim","sa3013293",
"Ho-joon Lee 이호준","Dinos (KBO)",40,119,399,472,119,78,20,0,21,46,87,65,6,78,2,4,2,11,3,2,0.298245614,"Ho-joon Lee","sa3013398",
"Seong-hoon Jeong 정성훈","Twins (KBO)",36,126,370,418,119,90,22,1,6,58,64,33,1,59,5,5,5,9,8,4,0.321621621,"Seong-hoon Jeong","sa3013519",
"Kyung-Min Na 나경민","Giants (KBO)",24,35,56,66,13,11,2,0,0,13,3,8,0,18,0,1,1,0,3,3,0.232142857,"Kyung-Min Na","sa549322",
"Dong-Yub Kim 김동엽","Wyverns (KBO)",25,57,143,150,48,34,8,0,6,19,23,5,0,41,1,1,0,3,2,1,0.335664335,"Dong-Yub Kim","sa598813",
