Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Jae-won Lee 이재원","Twins (KBO)",23,57,112,129,24,15,5,0,4,15,18,12,2,40,2,3,0,1,4,2,0.214285714,"Jae-won Lee","sa3014346",
"Ju Hong Park 박주홍","Heroes (KBO)",22,27,49,57,6,5,0,1,0,5,2,5,0,26,0,2,1,0,1,0,0.122448979,"Ju Hong Park","sa3014359",
"Ho-yeon Lee 이호연","Wiz (KBO)",28,85,212,234,59,50,5,1,3,28,17,16,0,41,4,1,1,6,4,2,0.278301886,"Ho-yeon Lee","sa3014412",
"Ju Hyoung Lee 이주형","- - -",22,69,215,243,70,47,13,4,6,32,36,19,2,53,5,2,2,4,3,1,0.325581395,"Ju Hyoung Lee","sa3014742",
"Jae Seok An 안재석","Bears (KBO)",21,27,64,68,12,8,2,1,1,8,5,3,0,12,0,1,0,0,2,0,0.1875,"Jae Seok An","sa3014749",
"Bo-gyeong Moon 문보경","Twins (KBO)",22,130,465,538,140,96,29,5,10,77,72,58,2,82,2,4,9,5,9,8,0.301075268,"Bo-gyeong Moon","sa3015048",
"Whee Jip Kim 김휘집","Heroes (KBO)",21,110,369,435,92,62,22,0,8,46,51,48,0,97,5,7,6,8,0,0,0.249322493,"Whee Jip Kim","sa3015123",
"Ju Won Kim 김주원","Dinos (KBO)",20,127,403,474,94,73,9,2,10,56,54,44,1,106,15,4,8,6,15,3,0.23325062,"Ju Won Kim","sa3015141",
"Seoung Bin Son 손성빈","Giants (KBO)",21,45,76,80,20,16,3,0,1,13,15,2,0,10,0,0,2,3,0,0,0.263157894,"Seoung Bin Son","sa3017864",
"Hyeon Joon Kim 김현준","Lions (KBO)",20,109,433,479,119,100,10,6,3,62,46,30,0,84,5,3,8,5,5,5,0.274826789,"Hyeon Joon Kim","sa3017998",
"Han Byul Kim 김한별","Dinos (KBO)",22,79,97,105,21,20,0,1,0,8,4,4,0,23,2,0,2,6,0,3,0.216494845,"Han Byul Kim","sa3018055",
"Jae Hyeon Lee 이재현","Lions (KBO)",20,143,458,538,114,81,19,2,12,61,60,52,0,89,6,6,16,9,5,3,0.248908296,"Jae Hyeon Lee","sa3018058",
"Do Yeong Kim 김도영","Tigers (KBO)",19,84,340,385,103,71,20,5,7,72,47,38,1,62,1,4,2,14,25,4,0.302941176,"Do Yeong Kim","sa3018059",
"Chan Hyeok Park 박찬혁","Heroes (KBO)",20,48,154,167,31,23,7,0,1,13,8,10,0,41,3,0,0,1,0,0,0.201298701,"Chan Hyeok Park","sa3018071",
"Seong Bin Hwang 황성빈","Giants (KBO)",25,74,171,191,37,30,5,2,0,22,8,12,0,27,1,0,7,1,9,5,0.216374269,"Seong Bin Hwang","sa3018222",
"Si Ang Kim 김시앙","Heroes (KBO)",21,33,76,82,17,16,1,0,0,6,7,3,0,18,3,0,0,4,0,0,0.22368421,"Si Ang Kim","sa3018223",
"Dong Jin Kim 김동진","Lions (KBO)",26,44,122,137,32,25,7,0,0,14,8,9,0,26,1,2,3,4,3,0,0.262295081,"Dong Jin Kim","sa3018224",
"Dong Hee Yoon 윤동희","Giants (KBO)",19,107,387,423,111,90,18,1,2,45,41,28,0,69,1,5,2,10,3,6,0.286821705,"Dong Hee Yoon","sa3018265",
"Sung-ho Hong 홍성호","Bears (KBO)",25,21,48,51,14,10,4,0,0,6,5,2,0,14,1,0,0,0,0,1,0.291666666,"Sung-ho Hong","sa3018270",
"Ui San Jeon 전의산","Landers (KBO)",22,56,134,153,27,17,6,0,4,11,21,15,0,40,3,1,0,1,0,2,0.201492537,"Ui San Jeon","sa3019044",
"Hyeong Woo Cho 조형우","Landers (KBO)",21,62,119,133,22,15,4,1,2,9,12,8,0,25,1,1,4,2,0,0,0.184873949,"Hyeong Woo Cho","sa3019473",
"Jae-hwan Chun 천재환","Dinos (KBO)",29,78,163,179,39,29,7,1,2,12,17,8,0,44,4,2,2,5,2,3,0.239263803,"Jae-hwan Chun","sa3019748",
"Young Woong Kim 김영웅","Lions (KBO)",19,55,91,103,17,9,6,0,2,11,12,8,0,28,0,1,3,2,1,0,0.186813186,"Young Woong Kim","sa3020665",
"Min Suk Kim 김민석","Giants (KBO)",19,129,400,454,102,75,24,0,3,53,39,31,1,112,6,5,12,6,16,3,0.255,"Min Suk Kim","sa3020694",
"Brian O`grady 오그레디","Eagles (KBO)",31,22,80,86,10,7,3,0,0,3,8,5,0,40,0,1,0,0,1,0,0.125,"Brian O`grady","sa3020697",
"Hyun Bin Moon 문현빈","Eagles (KBO)",19,137,428,481,114,85,22,2,5,47,49,33,2,84,6,5,9,7,5,1,0.26635514,"Hyun Bin Moon","sa3020698",
"Sung-won Choo 주성원","Heroes (KBO)",22,25,69,72,15,12,2,1,0,7,2,1,0,18,0,1,1,1,0,0,0.217391304,"Sung-won Choo","sa3020897",
"Jun Young Jeong 정준영","Wiz (KBO)",19,34,47,55,14,12,2,0,0,6,6,3,0,11,0,0,5,1,0,0,0.29787234,"Jun Young Jeong","sa3020909",
"Dong Heon Kim 김동헌","Heroes (KBO)",18,102,211,242,51,43,4,2,2,22,17,17,0,55,8,3,3,7,0,0,0.241706161,"Dong Heon Kim","sa3020913",
"Soo Jong Park 박수종","Heroes (KBO)",24,23,45,50,19,16,1,2,0,7,3,3,0,6,1,1,0,1,0,0,0.422222222,"Soo Jong Park","sa3023318",
"Seung Min Ryu 류승민","Lions (KBO)",18,24,52,57,11,8,3,0,0,5,5,2,0,19,1,0,2,0,0,0,0.211538461,"Seung Min Ryu","sa3023332",
"Jae-Hoon Ha 하재훈","Landers (KBO)",32,77,201,229,61,43,10,1,7,35,35,19,1,53,5,2,2,0,11,0,0.303482587,"Jae-Hoon Ha","sa502535",
"Hak-Ju Lee 이학주","Giants (KBO)",32,104,110,122,23,18,2,0,3,22,13,11,0,31,1,0,0,2,4,1,0.209090909,"Hak-Ju Lee","sa502536",
"Dong-Yub Kim 김동엽","Lions (KBO)",32,69,165,182,42,30,7,0,5,20,18,13,0,29,2,2,0,8,1,1,0.254545454,"Dong-Yub Kim","sa598813",
"Kwang-Min Kwon 권광민","Eagles (KBO)",25,66,73,81,11,7,1,1,2,11,9,6,0,24,1,0,1,2,2,0,0.150684931,"Kwang-Min Kwon","sa943356",
