Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Ju-hyeon Jung 정주현","Twins (KBO)",30,73,181,214,43,32,7,1,3,26,10,24,0,32,0,0,9,3,3,3,0.23756906,"Ju-hyeon Jung","sa3013251",
"Eun-seong Chae 채은성","Twins (KBO)",31,110,387,448,107,71,20,0,16,59,82,38,2,80,16,7,0,9,4,2,0.276485788,"Eun-seong Chae","sa3013253",
"Kun-woo Park 박건우","Bears (KBO)",30,126,458,525,149,110,31,2,6,82,63,50,2,72,11,6,0,16,13,0,0.32532751,"Kun-woo Park","sa3013255",
"Soo-bin Jung 정수빈","Bears (KBO)",30,104,313,351,81,55,19,4,3,50,37,29,1,50,3,2,4,7,12,7,0.258785942,"Soo-bin Jung","sa3013258",
"Dong-won Park 박동원","Heroes (KBO)",31,131,413,481,103,61,20,0,22,61,83,53,0,114,7,3,5,12,2,0,0.249394673,"Dong-won Park","sa3013271",
"Ji-young Lee 이지영","Heroes (KBO)",35,108,233,258,64,58,5,1,0,29,31,19,2,17,1,3,2,10,4,1,0.274678111,"Ji-young Lee","sa3013276",
"Chi-hong An 안치홍","Giants (KBO)",30,119,421,490,129,87,30,2,10,58,82,52,2,58,3,9,5,10,3,6,0.306413301,"Chi-hong An","sa3013286",
"Ji-chan Kim 김지찬","Lions (KBO)",20,121,299,339,82,75,6,0,1,50,26,27,0,31,0,3,10,0,23,4,0.274247491,"Ji-chan Kim","sa3014279",
"Ji-hoon Choi 최지훈","Landers (KBO)",23,136,461,534,121,91,19,6,5,75,45,51,0,71,8,6,8,6,26,6,0.262472885,"Ji-hoon Choi","sa3014282",
"Jeong-won Choi 최정원","Dinos (KBO)",21,72,212,238,60,54,4,2,0,40,8,18,0,40,4,0,4,0,10,7,0.283018867,"Jeong-won Choi","sa3014290",
"Sang-kwon Byeon 변상권","Heroes (KBO)",24,72,159,171,38,29,5,4,0,19,20,9,0,40,0,3,0,2,0,0,0.23899371,"Sang-kwon Byeon","sa3014307",
"Han-min Jo 조한민","Eagles (KBO)",20,52,127,145,25,12,6,2,5,15,18,13,0,57,2,2,1,4,3,2,0.196850393,"Han-min Jo","sa3014314",
"In Ho Choi 최인호","Eagles (KBO)",21,49,136,164,28,18,6,0,4,17,23,24,0,43,2,2,0,1,2,1,0.205882352,"In Ho Choi","sa3014330",
"Jung Hyun Park 박정현","Eagles (KBO)",19,33,107,120,21,17,4,0,0,10,9,9,0,32,0,1,3,1,1,0,0.196261682,"Jung Hyun Park","sa3014331",
"Jae-won Lee 이재원","Twins (KBO)",21,62,154,171,38,27,6,0,5,22,17,14,0,48,2,1,0,2,5,1,0.246753246,"Jae-won Lee","sa3014346",
"Ju Hong Park 박주홍","Heroes (KBO)",20,23,47,56,5,3,2,0,0,4,3,9,0,21,0,0,0,1,1,1,0.106382978,"Ju Hong Park","sa3014359",
"Jong Chan Lim 임종찬","Eagles (KBO)",19,42,131,146,20,14,5,0,1,9,8,12,0,49,1,0,2,2,0,2,0.152671755,"Jong Chan Lim","sa3014361",
"Ki-hwan Kim 김기환","Dinos (KBO)",25,62,140,149,29,17,7,2,3,19,13,8,0,45,0,0,1,1,15,4,0.207142857,"Ki-hwan Kim","sa3014381",
"Gwan-hoe Heo 허관회","Eagles (KBO)",22,28,63,79,12,12,0,0,0,4,2,13,0,22,1,2,0,1,0,0,0.19047619,"Gwan-hoe Heo","sa3014413",
"Jun Woo Sin 신준우","Heroes (KBO)",20,56,42,51,7,4,3,0,0,7,4,4,0,21,3,1,1,1,0,1,0.166666666,"Jun Woo Sin","sa3014743",
"Dong Jin Kwon 권동진","Wiz (KBO)",22,86,67,86,17,11,5,0,1,21,6,18,0,30,0,0,1,0,3,3,0.253731343,"Dong Jin Kwon","sa3014744",
"Zoilo Almonte 알몬테","Wiz (KBO)",32,60,225,250,61,45,9,0,7,18,36,22,0,50,1,2,0,9,1,0,0.271111111,"Zoilo Almonte","sa3014745",
"Jae Seok An 안재석","Bears (KBO)",19,96,200,224,51,39,8,2,2,28,14,16,0,53,4,4,0,5,1,0,0.255,"Jae Seok An","sa3014749",
"Young Bin Lee 이영빈","Twins (KBO)",19,72,148,169,36,25,9,0,2,21,16,15,0,51,3,1,2,1,6,3,0.243243243,"Young Bin Lee","sa3015000",
"Bo-gyeong Moon 문보경","Twins (KBO)",20,107,278,329,64,44,11,1,8,37,39,46,1,64,0,2,3,5,3,1,0.230215827,"Bo-gyeong Moon","sa3015048",
"Seung Yeup Na 나승엽","Giants (KBO)",19,60,113,128,23,19,2,0,2,16,10,14,0,33,0,1,0,1,1,0,0.203539823,"Seung Yeup Na","sa3015054",
"Whee Jip Kim 김휘집","Heroes (KBO)",19,34,70,89,9,7,1,0,1,9,8,13,0,23,2,1,3,0,1,0,0.128571428,"Whee Jip Kim","sa3015123",
"Ju Won Kim 김주원","Dinos (KBO)",18,69,166,189,40,27,7,1,5,20,16,17,0,57,2,2,2,5,6,2,0.240963855,"Ju Won Kim","sa3015141",
"Jee Seung Jang 장지승","Eagles (KBO)",22,24,61,72,11,9,1,0,1,7,5,7,0,24,1,1,2,4,2,0,0.180327868,"Jee Seung Jang","sa3017448",
"Jeong-woo Park 박정우","Tigers (KBO)",23,32,48,61,9,8,1,0,0,3,4,10,0,8,2,0,1,2,0,2,0.1875,"Jeong-woo Park","sa3017450",
"Hernan Perez 페레즈","Eagles (KBO)",30,59,225,252,60,39,15,1,5,26,33,17,0,52,4,6,0,4,4,5,0.266666666,"Hernan Perez","sa3017809",
"Jeong-bum Lee 이정범","Landers (KBO)",23,19,59,66,15,8,4,0,3,8,9,7,0,15,0,0,0,1,0,0,0.254237288,"Jeong-bum Lee","sa3017983",
"Hak-Ju Lee 이학주","Lions (KBO)",30,66,155,174,32,20,8,0,4,17,20,14,0,61,1,0,4,3,2,2,0.206451612,"Hak-Ju Lee","sa502536",
"Dong-Yub Kim 김동엽","Lions (KBO)",30,69,185,203,44,31,9,0,4,20,24,10,0,42,4,4,0,2,2,1,0.237837837,"Dong-Yub Kim","sa598813",
"Roberto Ramos 라모스","Twins (KBO)",26,51,185,205,45,29,7,1,8,14,25,18,0,43,2,0,0,2,0,0,0.243243243,"Roberto Ramos","sa829199",
