Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Ji-wan Na 나지완","Tigers (KBO)",33,114,317,379,86,42,18,0,26,50,78,38,2,81,19,5,0,14,0,0,0.271293375,"Ji-wan Na","sa3013222",
"Yong-hwan Baik 백용환","Tigers (KBO)",29,34,47,57,13,12,1,0,0,7,4,9,0,15,0,0,1,3,0,1,0.276595744,"Yong-hwan Baik","sa3013223",
"Sun-jin Oh 오선진","Eagles (KBO)",28,56,133,148,30,25,4,0,1,14,9,7,0,33,5,0,3,2,3,0,0.225563909,"Sun-jin Oh","sa3013231",
"Chang-min Mo 모창민","Dinos (KBO)",33,81,287,314,80,52,10,1,17,38,62,21,0,51,2,4,0,10,2,3,0.278745644,"Chang-min Mo","sa3013237",
"Ji-hwan Oh 오지환","Twins (KBO)",28,144,533,617,148,109,26,2,11,93,71,59,3,146,7,6,12,6,10,5,0.277673545,"Ji-hwan Oh","sa3013245",
"Ju-hyeon Jung 정주현","Twins (KBO)",27,115,303,339,79,57,14,2,6,48,31,27,0,68,2,1,6,9,18,3,0.260726072,"Ju-hyeon Jung","sa3013251",
"Eun-seong Chae 채은성","Twins (KBO)",28,139,529,578,175,112,36,2,25,78,119,35,1,97,9,5,0,12,3,1,0.330812854,"Eun-seong Chae","sa3013253",
"Jin-ho Yoon 윤진호","Twins (KBO)",32,102,53,61,11,8,3,0,0,13,4,2,0,14,2,0,4,2,0,1,0.207547169,"Jin-ho Yoon","sa3013254",
"Kun-woo Park 박건우","Bears (KBO)",27,125,488,529,159,117,24,6,12,79,84,28,1,65,10,2,1,14,7,3,0.325819672,"Kun-woo Park","sa3013255",
"Soo-bin Jung 정수빈","Bears (KBO)",27,26,98,112,36,31,2,1,2,20,23,11,0,13,1,2,0,1,5,2,0.367346938,"Soo-bin Jung","sa3013258",
"Young-suk Jang 장영석","Heroes (KBO)",28,93,196,221,44,22,15,0,7,24,25,23,0,61,2,0,0,2,1,0,0.224489795,"Young-suk Jang","sa3013265",
"Dong-won Park 박동원","Heroes (KBO)",28,39,117,128,29,20,3,0,6,19,17,9,1,25,0,0,2,3,0,0,0.247863247,"Dong-won Park","sa3013271",
"Ji-young Lee 이지영","Lions (KBO)",32,90,178,203,61,49,10,0,2,31,19,15,1,27,4,0,6,3,0,0,0.342696629,"Ji-young Lee","sa3013276",
"Young-seop Bae 배영섭","Lions (KBO)",32,69,147,168,36,30,6,0,0,15,13,16,2,35,3,0,2,2,1,0,0.244897959,"Young-seop Bae","sa3013278",
"Chi-hong An 안치홍","Tigers (KBO)",27,130,494,549,169,107,38,1,23,88,118,36,1,57,10,9,0,13,5,1,0.342105263,"Chi-hong An","sa3013286",
"Hea-sung Kim 김회성","Eagles (KBO)",32,58,85,102,22,13,5,0,4,15,17,11,0,26,3,0,3,3,1,0,0.258823529,"Hea-sung Kim","sa3013293",
"Seong-hoon Jeong 정성훈","Tigers (KBO)",38,88,183,205,54,39,11,0,4,22,28,16,1,49,5,1,0,5,0,1,0.295081967,"Seong-hoon Jeong","sa3013519",
"Mel Rojas Jr. 로하스","Wiz (KBO)",28,144,564,645,172,98,30,1,43,114,114,71,4,142,7,2,1,10,18,13,0.304964539,"Mel Rojas Jr.","sa548194",
"Kyung-Min Na 나경민","Giants (KBO)",26,87,57,71,15,13,2,0,0,23,1,10,0,21,3,0,1,0,12,4,0.263157894,"Kyung-Min Na","sa549322",
"Dong-Yub Kim 김동엽","Wyverns (KBO)",27,124,421,446,106,64,15,0,27,58,76,17,0,108,4,3,1,13,11,2,0.251781472,"Dong-Yub Kim","sa598813",
