Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Ho-yeon Lee 이호연","Giants (KBO)",27,88,205,222,50,37,10,1,2,20,16,11,1,38,2,0,4,5,4,1,0.243902439,"Ho-yeon Lee","sa3014412",
"Jun Woo Sin 신준우","Heroes (KBO)",21,76,43,54,6,3,3,0,0,6,0,7,0,19,2,0,2,0,0,0,0.139534883,"Jun Woo Sin","sa3014743",
"Jae Seok An 안재석","Bears (KBO)",20,99,235,264,50,37,10,0,3,22,17,19,1,71,4,2,4,3,4,0,0.212765957,"Jae Seok An","sa3014749",
"Young Bin Lee 이영빈","Twins (KBO)",20,60,76,83,14,10,3,0,1,16,5,7,0,25,0,0,0,2,0,0,0.184210526,"Young Bin Lee","sa3015000",
"Bo-gyeong Moon 문보경","Twins (KBO)",21,126,406,466,128,94,22,3,9,52,56,47,1,56,1,7,5,11,7,0,0.315270935,"Bo-gyeong Moon","sa3015048",
"Whee Jip Kim 김휘집","Heroes (KBO)",20,112,333,393,74,53,12,1,8,40,36,39,0,115,14,4,3,6,0,0,0.222222222,"Whee Jip Kim","sa3015123",
"Ju Won Kim 김주원","Dinos (KBO)",19,96,273,326,62,40,9,3,10,35,47,30,1,89,14,0,9,4,10,3,0.227106227,"Ju Won Kim","sa3015141",
"Ju Hyeong Lee 이주형","Heroes (KBO)",19,32,71,85,12,11,0,0,1,7,8,10,0,27,3,1,0,0,0,0,0.169014084,"Ju Hyeong Lee","sa3017446",
"Hyeon Joon Kim 김현준","Lions (KBO)",19,118,363,422,100,77,19,4,0,57,22,45,0,80,6,0,8,1,6,2,0.275482093,"Hyeon Joon Kim","sa3017998",
"Rio Ruiz 루이즈","Twins (KBO)",28,27,84,94,13,7,4,1,1,10,6,9,0,13,0,1,0,5,1,0,0.154761904,"Rio Ruiz","sa3018056",
"Jae Hyeon Lee 이재현","Lions (KBO)",19,75,230,239,54,43,4,0,7,23,23,5,0,44,1,0,3,6,0,0,0.234782608,"Jae Hyeon Lee","sa3018058",
"Do Yeong Kim 김도영","Tigers (KBO)",18,103,224,254,53,35,11,4,3,37,19,22,0,62,3,1,4,3,13,3,0.236607142,"Do Yeong Kim","sa3018059",
"Kevin Cron 크론","Landers (KBO)",29,67,243,259,54,29,13,1,11,21,35,9,0,68,3,4,0,3,0,0,0.222222222,"Kevin Cron","sa3018062",
"Nicholas Martini 마티니","Dinos (KBO)",32,139,510,576,152,101,34,1,16,67,85,51,5,86,8,7,0,8,13,4,0.298039215,"Nicholas Martini","sa3018063",
"Chan Hyeok Park 박찬혁","Heroes (KBO)",19,52,161,175,34,23,5,0,6,13,17,9,0,67,5,0,0,1,0,0,0.211180124,"Chan Hyeok Park","sa3018071",
"Se Jin Cho 조세진","Giants (KBO)",18,39,86,88,16,13,3,0,0,6,6,1,0,25,0,0,1,3,0,1,0.186046511,"Se Jin Cho","sa3018072",
"Michael Tauchman 터크먼","Eagles (KBO)",31,144,575,648,166,114,36,4,12,88,43,64,5,104,7,2,0,12,19,11,0.288695652,"Michael Tauchman","sa3018075",
"Chan-ui Song 송찬의","Twins (KBO)",23,33,72,78,17,10,4,0,3,8,10,2,0,24,3,1,0,0,2,1,0.236111111,"Chan-ui Song","sa3018197",
"Seong Bin Hwang 황성빈","Giants (KBO)",24,102,320,353,94,77,12,4,1,62,16,22,0,55,2,2,7,2,10,12,0.29375,"Seong Bin Hwang","sa3018222",
"Tae Yang Han 한태양","Giants (KBO)",18,38,61,72,9,8,1,0,0,14,3,5,0,24,2,0,4,1,1,0,0.147540983,"Tae Yang Han","sa3018255",
"Hae-seung Lee 이해승","Lions (KBO)",21,46,99,106,23,20,3,0,0,11,5,1,0,29,0,0,6,1,0,0,0.232323232,"Hae-seung Lee","sa3018272",
"Ui San Jeon 전의산","Landers (KBO)",21,77,241,266,60,31,15,1,13,36,45,24,3,84,0,1,0,6,0,0,0.248962655,"Ui San Jeon","sa3019044",
"Juan Lagares 라가레스","Landers (KBO)",33,49,181,202,57,42,9,0,6,24,32,14,1,18,1,3,3,4,3,1,0.314917127,"Juan Lagares","sa3019800",
"Robel Garcia 가르시아","Twins (KBO)",29,39,136,156,28,17,6,1,4,21,19,19,0,40,1,0,0,4,4,1,0.205882352,"Robel Garcia","sa3020636",
"Jae-Hoon Ha 하재훈","Landers (KBO)",31,60,107,114,23,10,6,1,6,18,13,4,0,40,1,2,0,0,1,0,0.214953271,"Jae-Hoon Ha","sa502535",
"Hak-Ju Lee 이학주","Giants (KBO)",31,91,232,260,48,33,11,1,3,29,15,16,0,54,2,1,9,3,2,4,0.206896551,"Hak-Ju Lee","sa502536",
"Dong-Yub Kim 김동엽","Lions (KBO)",31,30,95,100,21,14,5,0,2,9,4,4,0,22,0,1,0,1,0,2,0.221052631,"Dong-Yub Kim","sa598813",
"Ho-young Son 손호영","Twins (KBO)",27,36,74,82,19,14,0,2,3,13,14,6,0,14,0,1,1,2,0,3,0.256756756,"Ho-young Son","sa830429",
"Kwang-Min Kwon 권광민","Eagles (KBO)",24,32,71,87,16,12,3,1,0,6,8,13,0,30,1,2,0,0,0,1,0.225352112,"Kwang-Min Kwon","sa943356",
