Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Sal Frelick","MIL","AA",22,52,224,253,71,51,12,3,5,40,25,20,2,33,4,2,0,2,9,2,0.316964285,"29622"
"Will Wagner","HOU","AA",23,72,251,298,63,43,12,2,6,40,28,35,0,57,9,1,2,4,5,1,0.250996015,"29634"
"Matt McLain","CIN","AA",22,103,371,452,86,43,21,5,17,67,58,70,1,127,8,3,0,7,27,3,0.231805929,"29695"
"Colson Montgomery","CHW","AA",20,14,48,52,7,4,1,0,2,5,7,2,0,15,1,1,0,0,0,0,0.145833333,"29712"
"Zack Gelof","OAK","AA",22,87,354,402,96,65,16,2,13,54,61,47,0,110,0,1,0,10,9,2,0.27118644,"29766"
"Niko Kavadas","BOS","AA",23,24,81,100,18,13,3,0,2,9,10,16,1,40,3,0,0,0,0,0,0.222222222,"29782"
"Brett Harris","OAK","AA",24,84,315,360,90,63,15,2,10,51,45,31,0,62,7,2,5,14,11,5,0.285714285,"29788"
"Kyle Manzardo","TBR","AA",21,30,99,122,32,17,10,0,5,18,26,14,1,19,3,6,0,1,1,1,0.323232323,"29794"
"Darren Baker","WSN","AA",23,43,169,191,49,39,9,0,1,23,14,18,0,30,0,1,3,2,5,2,0.289940828,"29912"
"Jordan Lawlar","ARI","AA",19,20,85,97,18,14,0,0,4,18,11,10,1,28,1,1,0,4,2,1,0.211764705,"29976"
"Christian Encarnacion-Strand","MIN","AA",22,48,190,208,60,38,8,2,12,24,46,10,1,52,6,2,0,2,1,1,0.315789473,"30011"
"Tristan Peters","SFG","AA",22,34,132,149,28,19,7,1,1,16,17,15,0,31,2,0,0,1,5,2,0.212121212,"30063"
"Oscar Colas","CHW","AA",23,51,206,225,63,39,9,1,14,39,33,14,2,54,5,0,0,7,1,2,0.305825242,"30162"
"Cesar Prieto","BAL","AA",23,90,368,389,94,68,22,0,4,44,37,15,0,58,6,0,0,9,2,5,0.255434782,"30163"
"Zach Neto","LAA","AA",21,30,122,136,39,26,9,0,4,22,23,8,0,29,5,1,0,4,4,2,0.319672131,"31347"
"Juan Centeno","ARI","AA",32,81,311,337,94,57,22,1,14,52,58,17,0,58,6,1,2,8,1,1,0.302250803,"7168"
"Anthony Prato","MIN","AA",24,87,296,356,87,59,22,3,3,51,31,45,0,71,11,3,1,8,10,2,0.293918918,"sa1052903"
"Marty Bechina","OAK","AA",25,78,273,315,62,41,13,1,7,35,30,31,0,102,9,0,0,7,7,5,0.227106227,"sa1053075"
"Shane Selman","OAK","AA",25,82,270,306,57,32,13,1,11,41,41,25,0,96,8,3,0,2,2,0,0.211111111,"sa1115804"
"Carter Bins","PIT","AA",23,14,46,51,6,1,4,0,1,5,4,4,0,21,1,0,0,1,2,0,0.130434782,"sa1115884"
"Nick Kahle","MIL","AA",24,22,72,82,17,9,4,0,4,11,15,7,0,23,1,1,1,1,0,0,0.236111111,"sa1115979"
"Quincy McAfee","CIN","AA",24,77,254,301,55,37,11,1,6,36,29,34,0,82,8,5,0,5,2,4,0.216535433,"sa1159899"
"Ivan Johnson","CIN","AA",23,50,180,197,47,28,12,3,4,32,25,13,0,66,4,0,0,3,4,1,0.261111111,"sa1169627"
"LJ Talley","TOR","AA",25,25,85,101,16,10,2,0,4,11,13,13,0,22,1,2,0,4,0,0,0.188235294,"sa1169773"
"Ryan Ward","LAD","AA",24,116,459,506,117,69,18,2,28,62,78,39,1,116,5,2,0,7,5,1,0.25490196,"sa1169792"
"Simon Whiteman","SFG","AA",25,28,85,96,14,10,4,0,0,10,6,8,0,31,3,0,0,1,5,1,0.164705882,"sa1169809"
"Cody Milligan","ATL","AA",23,68,273,313,74,62,10,1,1,37,21,32,0,58,2,6,0,2,14,0,0.271062271,"sa1169818"
"Aaron Shackelford","PIT","AA",25,110,397,443,95,45,23,1,26,66,79,40,1,128,4,1,1,3,11,2,0.23929471,"sa1169950"
"Matt Lloyd","CIN","AA",26,20,75,86,14,7,5,0,2,10,14,10,0,25,1,0,0,2,1,0,0.186666666,"sa1169978"
"Toby Welk","BAL","AA",25,39,143,160,32,18,10,0,4,21,24,14,0,46,1,2,0,3,0,0,0.223776223,"sa1170296"
"Jake Means","KCR","AA",26,107,375,430,78,45,22,0,11,55,48,49,1,119,5,1,0,7,10,1,0.208,"sa1170316"
"Terence Doston","MIL","AA",21,47,116,130,32,28,2,0,2,17,13,11,0,35,2,0,1,7,5,2,0.275862068,"sa1170340"
"Anthony Mulrine","LAA","AA",24,45,144,169,23,17,5,0,1,19,12,19,0,43,6,0,0,4,0,0,0.159722222,"sa1170373"
"Elvis Peralta","ARI","AA",25,15,43,50,8,6,1,1,0,9,6,4,0,16,1,1,0,2,2,0,0.186046511,"sa1170420"
"Bryce Ball","CHC","AA",23,131,486,562,129,85,31,2,11,77,76,69,0,121,2,4,0,5,1,4,0.265432098,"sa1170451"
"Hill Alexander","TBR","AA",26,26,95,103,19,11,5,1,2,11,12,6,0,33,1,1,0,3,2,1,0.2,"sa1170495"
"Alex Isola","MIN","AA",23,58,210,247,60,41,9,0,10,33,40,32,0,45,1,4,0,5,0,1,0.285714285,"sa1170516"
"Josh Bissonette","PIT","AA",25,15,48,53,8,7,1,0,0,4,3,5,0,7,0,0,0,3,0,1,0.166666666,"sa1170619"
"Chandler Redmond","STL","AA",25,94,327,372,77,42,11,3,21,52,79,39,1,111,1,3,0,5,0,1,0.235474006,"sa1170749"
"Dylan Shockley","PIT","AA",25,24,68,82,10,7,3,0,0,4,2,7,0,34,6,0,1,1,1,0,0.147058823,"sa1170874"
"Eric Rodriguez","CLE","AA",23,50,147,162,28,20,6,0,2,13,12,10,0,45,2,1,2,3,0,0,0.19047619,"sa185525"
"Tanner Kirwer","SEA","AA",26,96,312,362,75,61,8,1,5,41,29,38,0,97,7,3,2,3,23,2,0.240384615,"sa3002831"
"Yunior Severino","MIN","AA",22,37,143,160,39,23,8,0,8,19,25,14,0,48,1,2,0,9,0,1,0.272727272,"sa3003185"
"David Garcia","TEX","AA",22,66,237,262,54,37,11,1,5,26,36,18,0,66,5,1,1,2,0,1,0.227848101,"sa3003197"
"Daniel Ozoria","MIN","AA",21,22,62,68,14,13,1,0,0,7,6,3,0,20,0,0,3,0,3,2,0.225806451,"sa3003218"
"Rafael Lantigua","TOR","AA",24,86,328,368,88,55,27,1,5,53,35,37,0,70,2,1,0,8,6,9,0.268292682,"sa3003219"
"Johan Lopez","TBR","AA",21,23,70,77,11,7,3,0,1,7,3,4,0,23,1,1,1,1,2,1,0.157142857,"sa3003228"
"Luis Mieses","CHW","AA",22,23,97,102,29,21,5,0,3,12,16,4,0,20,1,0,0,0,1,0,0.298969072,"sa3003274"
"Diego Infante","TBR","AA",22,42,143,163,39,28,9,0,2,25,27,19,0,47,0,1,0,5,4,3,0.272727272,"sa3003280"
"Marcos Gonzalez","CLE","AA",22,38,131,146,31,21,7,0,3,19,15,10,0,39,3,1,1,5,0,0,0.236641221,"sa3003311"
"Sebastian Espino","TOR","AA",22,106,354,380,64,29,19,2,14,39,38,22,0,166,3,1,0,3,4,2,0.18079096,"sa3003347"
"Kenneth Betancourt","LAD","AA",22,25,83,87,21,18,3,0,0,9,7,3,0,19,0,0,1,4,1,1,0.253012048,"sa3003350"
"Jose Alvarez","HOU","AA",22,29,95,107,24,19,4,0,1,13,9,11,0,33,1,0,0,1,2,1,0.252631578,"sa3003377"
"Trey Hair","TEX","AA",27,64,234,258,57,26,14,0,17,37,51,18,0,63,3,2,1,7,2,3,0.243589743,"sa3003436"
"Chase Pinder","STL","AA",26,62,209,268,58,34,14,0,10,39,52,53,0,56,2,4,0,3,5,5,0.277511961,"sa3003961"
"Ryan Grotjohn","KCR","AA",27,34,68,84,11,7,2,0,2,10,9,13,0,34,1,2,0,0,3,0,0.161764705,"sa3003964"
"Alex Destino","CHW","AA",26,66,222,265,53,38,9,1,5,26,31,39,0,84,2,2,0,3,0,0,0.238738738,"sa3004031"
"Austin Beck","OAK","AA",23,21,74,76,17,15,1,0,1,5,5,2,0,27,0,0,0,1,2,0,0.229729729,"sa3004055"
"Marcus Chiu","MIA","AA",25,25,88,97,17,10,4,0,3,12,11,5,0,30,4,0,0,3,2,0,0.193181818,"sa3004060"
"Connor Hoover","SEA","AA",25,77,239,277,42,27,9,1,5,25,25,32,0,74,3,3,0,3,5,3,0.175732217,"sa3004061"
"Jancarlos Cintron","ARI","AA",27,38,148,164,46,29,13,0,4,30,30,9,0,23,1,2,4,5,7,2,0.31081081,"sa3004065"
"Jeisson Rosario","NYY","AA",22,104,362,433,88,54,19,4,11,46,39,64,0,82,5,2,0,7,12,7,0.243093922,"sa3004146"
"Agustin Ruiz","SDP","AA",22,23,76,91,18,12,3,1,2,13,9,12,0,23,2,1,0,0,2,0,0.236842105,"sa3004149"
"Blake Hunt","TBR","AA",23,81,273,302,67,46,15,1,5,31,39,21,0,70,7,1,0,5,2,0,0.245421245,"sa3004153"
"Cody Bohanek","NYM","AA",26,22,63,83,12,7,5,0,0,12,3,17,0,23,3,0,0,3,0,2,0.19047619,"sa3004157"
"Jake Scheiner","SEA","AA",26,127,477,568,120,65,34,0,21,74,105,73,1,119,9,9,0,12,3,1,0.251572327,"sa3004160"
"Tyreque Reed","BOS","AA",25,50,167,187,33,20,7,0,6,18,25,18,0,64,2,0,0,3,0,0,0.19760479,"sa3004163"
"Angel Lopez","CLE","AA",25,14,46,50,7,6,1,0,0,4,2,3,0,19,0,0,1,0,0,0,0.152173913,"sa3004167"
"JJ Muno","CHW","AA",28,94,278,331,65,50,10,1,4,49,33,37,1,77,15,1,0,2,29,8,0.233812949,"sa3004176"
"Dylan Rosa","DET","AA",26,35,122,141,25,15,3,0,7,17,17,17,0,65,1,1,0,3,2,1,0.204918032,"sa3004285"
"Brent Diaz","MIL","AA",26,55,180,202,47,32,8,0,7,20,28,15,0,48,7,0,0,5,4,1,0.261111111,"sa3004297"
"Demetrius Sims","MIA","AA",26,29,85,102,27,17,9,0,1,13,14,12,0,27,4,1,0,2,5,2,0.317647058,"sa3004390"
"Erik Ostberg","TBR","AA",26,51,162,187,35,21,6,2,6,19,20,24,0,56,0,1,0,0,3,1,0.216049382,"sa3004505"
"Matt Winaker","NYM","AA",26,68,202,252,33,22,6,2,3,31,22,34,0,57,11,3,2,3,2,1,0.163366336,"sa3004506"
"Cam Balego","CHC","AA",27,16,50,64,8,6,1,0,1,9,5,12,0,10,0,1,1,3,0,1,0.16,"sa3004517"
"Jacob Pearson","ATL","AA",24,29,90,111,11,3,8,0,0,11,7,19,0,26,0,2,0,3,4,1,0.122222222,"sa3004722"
"Chris Sharpe","PHI","AA",26,29,77,102,14,7,4,2,1,11,8,18,0,26,3,4,0,2,1,0,0.181818181,"sa3004726"
"Shane Matheny","SFG","AA",26,93,315,382,80,54,13,1,12,58,47,58,1,115,5,1,3,4,4,0,0.253968253,"sa3004780"
"Quincy Nieporte","DET","AA",27,123,459,518,124,66,25,2,31,72,91,40,1,85,7,10,0,13,2,0,0.270152505,"sa3004819"
"Justin Connell","WSN","AA",23,96,318,379,73,43,18,1,11,60,38,48,0,111,9,2,2,5,8,5,0.229559748,"sa3004884"
"Riley Delgado","ATL","AA",27,109,371,412,101,85,13,1,2,51,30,31,0,57,8,2,0,9,3,1,0.272237196,"sa3004934"
"Tristen Lutz","MIL","AA",23,71,255,295,66,43,11,0,12,30,58,34,0,88,4,2,0,4,1,1,0.258823529,"sa3004968"
"Robbie Glendinning","KCR","AA",26,118,428,518,108,67,21,1,19,77,76,75,0,168,10,4,1,17,11,3,0.252336448,"sa3004978"
"J.D. Osborne","MIA","AA",26,42,148,163,36,22,8,1,5,17,20,11,0,49,4,0,0,0,0,0,0.243243243,"sa3005053"
"Adam Hall","BAL","AA",23,50,182,212,46,34,11,0,1,26,13,18,0,58,11,1,0,6,16,1,0.252747252,"sa3005077"
"Tyler Dearden","BOS","AA",23,94,316,376,83,58,16,1,8,40,47,49,1,103,6,5,0,1,0,2,0.262658227,"sa3005103"
"Diosbel Arias","TEX","AA",25,15,50,58,9,6,1,0,2,8,5,5,0,6,3,0,0,1,1,1,0.18,"sa3005308"
"Braxton Martinez","LAA","AA",28,74,267,312,54,32,13,0,9,37,36,40,0,93,3,2,0,4,0,1,0.202247191,"sa3005373"
"Christian Donahue","CHC","AA",27,22,65,74,10,9,1,0,0,5,2,8,0,22,0,0,1,0,2,2,0.153846153,"sa3005401"
"Allan Cerda","CIN","AA",22,62,207,257,41,21,9,0,11,36,25,42,0,77,7,1,0,2,4,1,0.198067632,"sa3005504"
"Daniel Vellojin","CIN","AA",22,29,94,112,18,11,2,1,4,12,14,16,0,34,0,0,2,3,0,1,0.191489361,"sa3005587"
"Julio Carreras","COL","AA",22,19,60,68,14,8,5,1,0,11,13,5,0,21,1,0,2,1,2,0,0.233333333,"sa3005598"
"Felix Valerio","MIL","AA",21,113,417,480,95,67,14,2,12,60,51,48,1,80,7,8,0,6,30,9,0.227817745,"sa3005613"
"Diego Hernandez","KCR","AA",21,32,124,141,37,31,4,0,2,23,11,12,0,28,1,3,1,0,13,4,0.298387096,"sa3005759"
"Victor Nova","CLE","AA",22,34,104,124,13,6,7,0,0,12,4,17,0,38,0,0,3,1,2,0,0.125,"sa3006075"
"Tyler Frank","TBR","AA",25,53,182,200,36,29,5,0,2,24,17,11,0,60,4,3,0,3,6,2,0.197802197,"sa3006660"
"Orlando Martinez","LAA","AA",24,39,141,163,43,31,7,1,4,25,33,18,1,33,0,4,0,1,6,4,0.304964539,"sa3006664"
"Ross Adolph","HOU","AA",25,59,183,246,45,31,6,3,5,32,29,49,1,76,13,1,0,3,8,5,0.245901639,"sa3006666"
"Niko Decolati","COL","AA",24,44,141,169,28,20,6,1,1,26,17,24,0,43,3,0,0,3,9,2,0.19858156,"sa3006670"
"Devlin Granberg","BOS","AA",26,41,135,164,41,25,11,4,1,26,10,20,0,22,9,0,0,7,4,1,0.303703703,"sa3006671"
"Jake Anchia","SEA","AA",25,77,287,310,63,50,9,0,4,27,40,18,0,82,2,3,0,2,1,0,0.219512195,"sa3006674"
"Jacson McGowan","TBR","AA",25,17,48,56,12,6,4,0,2,5,6,7,0,29,1,0,0,0,2,0,0.25,"sa3006677"
"Manny Rodriguez","NYM","AA",25,31,108,114,18,6,8,1,3,12,7,4,0,48,1,1,0,1,1,0,0.166666666,"sa3006678"
"Ian Dawkins","CHW","AA",26,65,225,246,53,34,14,0,5,35,29,18,0,53,3,0,0,3,9,2,0.235555555,"sa3006685"
"Chris Bec","TOR","AA",26,28,79,92,17,13,3,0,1,6,6,13,0,23,0,0,0,1,5,4,0.215189873,"sa3006727"
"Jacob Rhinesmith","WSN","AA",26,25,87,98,15,14,1,0,0,7,4,8,0,24,3,0,0,4,2,0,0.172413793,"sa3006729"
"Justin Toerner","STL","AA",25,66,212,270,50,33,11,0,6,41,34,47,1,75,10,1,0,3,9,0,0.235849056,"sa3006735"
"Kole Cottam","BOS","AA",25,64,229,257,62,43,15,2,2,27,26,23,0,65,5,0,0,5,0,3,0.270742358,"sa3006780"
"Jack Conley","PHI","AA",25,74,234,271,56,37,10,3,6,21,30,31,0,63,5,0,1,5,2,2,0.239316239,"sa3006857"
"Jonathan Engelmann","CLE","AA",25,39,118,133,21,8,7,0,6,18,18,11,0,39,4,0,0,2,3,0,0.177966101,"sa3006858"
"Cobie Fletcher-Vance","MIA","AA",24,106,395,436,96,72,20,0,4,40,43,28,0,67,7,6,0,8,2,3,0.243037974,"sa3006860"
"Devin Mann","LAD","AA",25,74,243,295,65,38,16,0,11,45,35,43,0,50,5,3,0,4,1,2,0.267489711,"sa3006869"
"Trey Harris","WSN","AA",26,96,332,373,80,62,12,1,5,39,27,26,0,78,13,1,1,7,7,5,0.240963855,"sa3006876"
"Carlos De La Cruz","PHI","AA",22,38,151,162,42,22,12,1,7,21,23,8,0,45,1,2,0,1,1,0,0.278145695,"sa3006903"
"Eric De La Rosa","DET","AA",25,60,191,217,43,28,10,2,3,30,18,14,0,79,10,2,0,2,9,3,0.22513089,"sa3006911"
"Chase Calabuig","OAK","AA",26,110,380,434,119,86,25,2,6,54,48,47,0,56,5,2,0,10,3,1,0.313157894,"sa3006927"
"Logan Brown","ATL","AA",25,54,182,200,36,30,4,1,1,20,22,15,0,47,1,2,0,7,0,0,0.197802197,"sa3006938"
"Jeremy Eierman","OAK","AA",25,72,290,312,59,32,13,0,14,37,44,18,0,104,1,3,0,4,3,3,0.203448275,"sa3007005"
"Josh Stowers","TEX","AA",25,105,356,419,79,47,20,2,10,58,49,49,0,118,10,2,2,2,22,5,0.221910112,"sa3007010"
"John Aiello","TOR","AA",25,81,275,324,84,56,18,1,9,44,29,39,0,72,6,0,0,5,2,5,0.305454545,"sa3007012"
"Scott Kapers","TEX","AA",25,20,61,75,11,6,2,0,3,12,10,6,0,21,7,0,1,1,1,1,0.180327868,"sa3007013"
"Frainyer Chavez","TEX","AA",23,14,55,61,16,13,3,0,0,7,8,5,0,12,0,1,0,2,2,0,0.29090909,"sa3007019"
"Chris Williams","MIN","AA",25,75,271,318,75,40,16,1,18,41,58,42,0,90,1,3,0,5,2,2,0.276752767,"sa3007028"
"Frankie Tostado","SFG","AA",24,77,292,315,83,55,16,1,11,36,41,19,1,72,2,2,0,5,3,2,0.284246575,"sa3007030"
"Davis Bradshaw","MIA","AA",24,27,84,101,24,18,6,0,0,16,7,13,0,20,2,0,1,2,5,0,0.285714285,"sa3007031"
"Jameson Hannah","COL","AA",24,29,99,114,27,20,5,1,1,16,4,12,0,25,0,0,1,0,7,0,0.272727272,"sa3007046"
"Grant Witherspoon","TBR","AA",25,49,194,211,57,36,11,3,7,29,33,14,0,47,2,1,0,5,10,4,0.293814432,"sa3007047"
"Niko Hulsizer","TBR","AA",25,71,262,301,73,36,19,0,18,46,56,34,0,102,3,1,0,2,14,3,0.278625954,"sa3007053"
"Andrew Moritz","ATL","AA",25,84,302,343,86,67,16,1,2,47,34,35,0,69,2,3,0,4,6,1,0.284768211,"sa3007054"
"Greg Cullen","BAL","AA",25,36,102,131,24,14,5,0,5,13,15,23,1,23,3,2,1,0,0,0,0.235294117,"sa3007069"
"Jordan Qsar","TBR","AA",26,78,273,319,64,33,12,6,13,48,41,41,2,120,5,0,0,1,9,2,0.234432234,"sa3007078"
"Raynel Delgado","CLE","AA",22,65,210,248,48,36,7,2,3,26,29,30,1,50,6,1,1,4,11,5,0.228571428,"sa3007288"
"Brhet Bewley","KCR","AA",25,37,111,131,25,17,5,0,3,12,11,17,0,32,0,2,1,2,0,0,0.225225225,"sa3007289"
"Brian Rey","CIN","AA",24,15,51,53,13,10,2,0,1,4,6,0,0,8,2,0,0,3,0,1,0.25490196,"sa3007307"
"Jonah Davis","STL","AA",24,67,164,201,24,9,5,2,8,34,22,26,0,92,10,0,1,1,2,0,0.146341463,"sa3007501"
"Nick Dalesandro","ARI","AA",25,84,280,312,77,62,12,1,2,44,37,24,0,66,1,5,2,6,35,3,0.275,"sa3007503"
"Devin Foyle","OAK","AA",25,54,189,223,46,35,9,0,2,26,24,29,0,38,4,1,0,1,0,0,0.243386243,"sa3007515"
"Max Burt","NYY","AA",25,85,268,297,55,32,12,0,11,40,32,18,0,86,7,4,0,4,19,2,0.20522388,"sa3007631"
"Brendt Citta","PIT","AA",25,59,204,235,46,32,8,2,4,28,23,25,1,65,5,1,0,1,1,2,0.225490196,"sa3007633"
"Jon Rosoff","DET","AA",27,25,63,71,15,13,2,0,0,7,2,8,0,12,0,0,0,2,0,0,0.238095238,"sa3007635"
"Nicholas Northcut","BOS","AA",23,26,101,106,21,12,5,0,4,12,17,4,0,37,1,0,0,1,1,0,0.207920792,"sa3007640"
"Grant Lavigne","COL","AA",22,57,208,242,51,37,7,2,5,29,24,32,0,66,1,1,0,4,0,0,0.245192307,"sa3007743"
"Brandon Howlett","BOS","AA",22,27,78,90,13,11,1,1,0,5,4,11,0,42,1,0,0,2,0,0,0.166666666,"sa3007745"
"Sean Roby","SFG","AA",23,89,320,353,70,37,7,1,25,45,55,27,0,140,4,2,0,10,1,0,0.21875,"sa3007788"
"Elih Marrero","BOS","AA",25,79,246,289,51,39,10,0,2,32,16,39,0,74,2,1,1,2,18,5,0.207317073,"sa3007822"
"Nick Meyer","NYM","AA",25,28,91,113,19,14,1,1,3,16,14,20,0,20,0,1,1,3,3,1,0.208791208,"sa3007826"
"Cody Roberts","BAL","AA",26,73,242,274,63,40,16,0,7,32,39,25,0,75,4,3,0,6,0,0,0.260330578,"sa3007869"
"Connor Hollis","SDP","AA",27,103,403,480,134,100,22,3,9,82,59,62,2,93,10,2,2,9,19,12,0.332506203,"sa3007870"
"Jake Slaughter","CHC","AA",25,86,328,386,96,58,17,1,20,60,68,37,0,83,17,4,0,9,28,8,0.292682926,"sa3007871"
"Alex McKenna","HOU","AA",24,53,183,218,45,28,9,4,4,29,28,29,0,62,4,2,0,3,10,3,0.245901639,"sa3008003"
"Kyle Datres","COL","AA",26,93,308,356,80,50,15,0,15,53,49,36,0,91,9,3,0,8,23,3,0.259740259,"sa3008029"
"AJ Graffanino","PHI","AA",24,37,115,126,25,19,3,1,2,14,11,9,0,26,1,1,0,4,5,0,0.217391304,"sa3008030"
"Josh Breaux","NYY","AA",24,53,211,231,43,20,10,0,13,24,29,19,0,64,1,0,0,9,1,0,0.203791469,"sa3008051"
"Madison Stokes","PHI","AA",26,41,132,151,21,10,7,0,4,16,10,14,0,62,3,0,2,3,0,1,0.159090909,"sa3008076"
"Connor Scott","PIT","AA",22,109,380,424,94,58,25,4,7,46,49,33,0,92,2,4,1,5,10,6,0.247368421,"sa3008080"
"Malcom Nunez","PIT","AA",21,114,403,476,106,68,16,0,22,71,87,65,1,98,3,5,0,14,5,2,0.263027295,"sa3008113"
"Hunter Stovall","COL","AA",25,108,393,435,105,66,27,3,9,48,55,34,0,91,1,2,5,7,10,5,0.267175572,"sa3008181"
"Jimmy Herron","COL","AA",25,54,185,221,48,29,9,1,9,27,30,28,0,37,6,1,1,0,7,2,0.259459459,"sa3008183"
"Cole Roederer","CHC","AA",22,53,181,205,44,29,7,0,8,25,30,17,2,55,3,3,1,4,3,4,0.243093922,"sa3008184"
"Korry Howell","SDP","AA",23,48,146,184,37,19,8,4,6,37,20,25,1,52,9,2,2,3,12,1,0.253424657,"sa3008238"
"Jax Biggers","TEX","AA",25,61,217,241,61,43,15,2,1,26,24,19,0,39,2,2,1,3,5,3,0.28110599,"sa3008251"
"Andy Weber","CHC","AA",24,76,280,308,84,67,12,1,4,47,25,24,0,74,3,1,0,2,6,2,0.3,"sa3008282"
"JJ Schwarz","OAK","AA",26,68,247,290,75,50,17,0,8,31,38,37,0,68,2,4,0,6,2,1,0.303643724,"sa3008391"
"Victor Mesa","MIA","AA",25,54,206,239,47,38,6,1,2,26,22,16,0,40,6,6,4,4,26,2,0.228155339,"sa3008602"
"Evan Edwards","TBR","AA",25,66,214,261,47,28,6,1,12,30,37,38,0,90,6,3,0,2,6,2,0.219626168,"sa3009866"
"Morgan McCullough","KCR","AA",24,30,99,117,24,15,7,0,2,15,9,13,0,30,4,1,0,2,1,2,0.242424242,"sa3009868"
"Quin Cotton","CIN","AA",24,38,127,143,27,16,8,0,3,16,11,12,0,53,3,1,0,2,5,4,0.212598425,"sa3009872"
"Tanner Morris","TOR","AA",24,43,154,186,48,35,7,1,5,35,11,30,0,30,2,0,0,2,1,3,0.311688311,"sa3009873"
"Trevor Schwecke","TOR","AA",24,39,143,159,34,23,6,2,3,19,14,13,0,55,2,1,0,4,1,1,0.237762237,"sa3009874"
"J.D. Orr","MIA","AA",25,81,253,311,60,47,11,1,1,42,15,46,0,59,6,2,4,2,39,7,0.23715415,"sa3009875"
"Luke Ritter","NYM","AA",25,100,363,425,78,45,17,3,13,52,54,46,0,133,13,3,0,6,7,2,0.214876033,"sa3009878"
"Zach Ashford","NYM","AA",25,94,320,357,80,55,19,1,5,38,42,30,0,79,4,3,0,4,10,1,0.25,"sa3009886"
"Nic Gaddis","NYM","AA",25,29,94,111,17,14,1,0,2,10,10,11,0,30,5,1,0,2,1,0,0.180851063,"sa3009888"
"Patrick Frick","SEA","AA",25,89,294,339,67,55,10,1,1,44,25,35,0,76,4,6,0,4,2,1,0.227891156,"sa3009891"
"Garrett Hiott","TBR","AA",24,30,102,115,21,13,6,0,2,9,8,6,0,34,4,0,3,3,4,2,0.205882352,"sa3009972"
"Carter Aldrete","SFG","AA",24,42,143,156,33,19,8,0,6,18,24,10,0,43,0,2,1,4,1,2,0.23076923,"sa3010008"
"Ivan Gonzalez","CHW","AA",25,24,77,86,16,10,6,0,0,10,9,7,0,13,1,0,0,1,0,0,0.207792207,"sa3010014"
"Tyler Osik","CHW","AA",25,14,45,53,9,6,1,0,2,5,3,6,0,19,2,0,0,0,1,1,0.2,"sa3010017"
"Kody Hoese","LAD","AA",24,77,289,313,67,50,10,2,5,32,34,20,0,76,1,3,0,5,1,1,0.23183391,"sa3010021"
"Jack Dunn","WSN","AA",25,99,344,403,85,65,17,0,3,43,22,49,0,81,5,3,2,10,8,8,0.247093023,"sa3010029"
"Julian Escobedo","CLE","AA",24,118,377,439,81,55,17,2,7,52,40,40,0,86,12,6,3,2,15,6,0.214854111,"sa3010030"
"Brandon Lewis","LAD","AA",23,110,397,436,83,40,19,0,24,60,71,28,0,147,7,4,0,15,0,1,0.20906801,"sa3010035"
"DJ Gladney","CHW","AA",20,16,57,58,11,8,2,0,1,6,5,1,0,23,0,0,0,5,1,0,0.192982456,"sa3010043"
"Daniel Cope","COL","AA",25,44,151,167,38,23,7,1,7,20,26,14,0,45,1,1,0,1,1,0,0.251655629,"sa3010157"
"Ripken Reyes","SDP","AA",25,67,191,247,46,38,7,1,0,37,16,27,0,29,16,3,10,2,7,3,0.240837696,"sa3010159"
"Chris Givin","SDP","AA",25,43,154,175,35,23,9,0,3,20,17,20,0,36,1,0,0,1,2,0,0.227272727,"sa3010161"
"Joshua Mears","SDP","AA",21,24,83,94,14,7,2,0,5,9,15,10,0,45,1,0,0,2,1,0,0.168674698,"sa3010162"
"Ike Freeman","SDP","AA",24,15,50,58,9,4,5,0,0,4,3,7,0,19,1,0,0,3,0,0,0.18,"sa3010167"
"Ethan Skender","SDP","AA",25,24,74,83,19,15,3,1,0,7,7,5,0,17,3,0,1,2,5,0,0.256756756,"sa3010268"
"Wil Dalton","BOS","AA",24,69,192,219,37,18,12,1,6,28,21,18,0,80,7,2,0,2,6,3,0.192708333,"sa3010273"
"Kellen Strahm","TEX","AA",25,104,354,433,98,72,16,0,10,72,42,65,0,95,6,6,2,7,11,1,0.276836158,"sa3010278"
"Ashton McGee","MIL","AA",23,20,52,68,7,4,2,0,1,6,4,15,0,32,0,1,0,1,0,0,0.134615384,"sa3010334"
"Jackson Cluff","WSN","AA",25,111,356,406,69,41,21,1,6,40,28,35,0,128,7,3,5,2,9,3,0.193820224,"sa3010342"
"Nelson Maldonado","CHC","AA",25,39,142,158,51,28,16,0,7,28,31,13,0,37,1,2,0,2,3,0,0.359154929,"sa3010389"
"Nick Quintana","CIN","AA",24,53,189,222,44,29,11,0,4,27,20,29,0,48,3,0,1,1,0,4,0.232804232,"sa3010390"
"Darius Hill","CHC","AA",24,44,185,201,57,37,13,1,6,34,18,13,0,24,2,0,1,3,3,2,0.308108108,"sa3010395"
"Bryce Windham","CHC","AA",25,79,253,304,51,37,10,0,4,40,31,44,0,44,2,2,3,6,2,1,0.201581027,"sa3010403"
"McCarthy Tatum","PHI","AA",26,28,102,112,21,8,7,1,5,15,13,9,0,30,1,0,0,3,3,0,0.205882352,"sa3010582"
