Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Austin Hays","BAL","AA",21,64,261,283,86,51,17,2,16,39,54,13,0,45,4,3,2,5,1,1,0.329501915,"19363"
"Tommy Edman","STL","AA",22,63,219,239,54,38,12,2,2,20,26,16,0,34,1,2,1,6,5,2,0.246575342,"19470"
"Andrew Knizner","STL","AA",22,51,182,202,59,42,13,0,4,27,22,14,0,27,2,4,0,7,0,1,0.324175824,"19514"
"Sheldon Neuse","OAK","AA",22,18,67,75,25,21,4,0,0,9,6,6,1,21,1,1,0,3,0,0,0.373134328,"19635"
"Fernando Tatis Jr.","SDP","AA",18,14,55,57,14,12,1,0,1,6,6,2,1,17,0,0,0,0,3,0,0.254545454,"19709"
"Ozzie Martinez","CHC","AA",29,15,48,51,14,9,4,0,1,5,2,3,0,2,0,0,0,2,0,0,0.291666666,"3900"
"Jerry Sands","SFG","AA",29,64,215,254,64,38,17,4,5,30,28,38,2,44,0,1,0,4,3,1,0.297674418,"4016"
"Miguel Gonzalez","DET","AA",26,26,91,102,22,17,1,0,4,12,10,8,0,18,3,0,0,1,1,0,0.241758241,"4049"
"Emilio Bonifacio","ARI","AA",32,24,91,100,26,18,5,2,1,15,5,4,0,15,0,1,4,2,5,4,0.285714285,"4054"
"Logan Watkins","DET","AA",27,73,238,285,57,47,6,2,2,36,20,34,0,44,7,2,4,5,4,6,0.239495798,"4875"
"Caleb Gindl","SFG","AA",28,44,169,185,48,29,4,7,8,27,25,14,1,35,0,2,0,2,0,1,0.284023668,"5002"
"Corban Joseph","WSN","AA",28,55,201,226,60,43,10,0,7,28,27,19,0,23,1,3,2,2,0,4,0.298507462,"5503"
"Neftali Soto","WSN","AA",28,67,252,280,83,52,19,2,10,33,44,25,0,53,0,3,0,14,0,0,0.329365079,"5663"
"Devin Mesoraco","CIN","AA",29,13,47,55,8,6,1,0,1,4,3,6,0,10,2,0,0,0,0,0,0.170212765,"5666"
"Travis Denker","ARI","AA",31,77,186,228,55,37,11,0,7,24,28,31,0,38,5,6,0,3,0,0,0.295698924,"6155"
"Ryan Lollis","SFG","AA",30,57,165,178,38,34,4,0,0,9,13,10,0,25,1,1,0,3,1,1,0.23030303,"6623"
"Jermaine Curtis","OAK","AA",29,56,203,250,63,47,14,1,1,28,28,37,1,42,7,3,0,8,2,1,0.310344827,"7765"
"Jackson Williams","PIT","AA",31,25,85,97,18,16,1,0,1,9,7,9,0,18,2,1,0,1,0,0,0.211764705,"8524"
"Audry Perez","BAL","AA",28,50,193,204,58,39,17,0,2,22,22,9,1,30,1,1,0,6,0,0,0.300518134,"9176"
"Jeff Kobernus","SEA","AA",29,44,135,150,30,26,4,0,0,11,11,9,0,30,2,1,3,5,9,3,0.222222222,"9591"
"Cody Decker","NYM","AA",30,37,114,134,30,14,9,0,7,18,24,15,1,37,2,3,0,1,0,0,0.263157894,"9665"
"Steven Baron","SEA","AA",26,16,51,57,10,8,1,0,1,2,5,4,0,12,2,0,0,3,0,0,0.196078431,"9787"
"Mario Lisson","WSN","AA",33,65,203,228,39,21,11,0,7,23,28,24,1,50,0,1,0,8,3,0,0.192118226,"sa202240"
"Allan de San Miguel","KCR","AA",29,35,114,126,27,18,8,0,1,8,10,8,0,26,4,0,0,3,0,1,0.236842105,"sa295122"
"Jeremy Barfield","BOS","AA",28,92,344,384,99,51,21,0,27,62,75,30,0,89,9,1,0,3,1,0,0.287790697,"sa327073"
"Dan Rohlfing","MIN","AA",28,66,225,251,32,24,3,1,4,21,18,22,0,98,1,2,1,8,0,0,0.142222222,"sa389665"
"Quincy Latimore","LAD","AA",28,42,155,166,41,31,7,1,2,18,18,5,0,34,2,2,2,4,3,2,0.264516129,"sa389676"
"Myles Schroder","SFG","AA",29,89,332,385,86,53,22,4,7,47,30,36,1,76,12,0,5,6,4,1,0.259036144,"sa392193"
"Anthony Phillips","COL","AA",27,99,287,314,60,47,9,0,4,22,24,21,4,73,1,0,5,11,2,6,0.209059233,"sa392886"
"Eliezer Zambrano","SFG","AA",30,35,115,118,23,20,2,1,0,4,4,3,0,19,0,0,0,5,0,1,0.2,"sa393574"
"Gustavo Nunez","NYM","AA",29,82,259,280,68,54,11,2,1,26,24,16,1,40,0,3,2,7,9,5,0.262548262,"sa446859"
"Zach Collier","WSN","AA",26,30,97,106,27,16,8,1,2,16,8,8,0,32,1,0,0,3,1,0,0.278350515,"sa454396"
"Kenny Wilson","OAK","AA",27,19,64,76,16,12,1,1,2,13,8,10,0,14,2,0,0,1,3,2,0.25,"sa454437"
"Rene Garcia","MIL","AA",27,14,45,52,14,11,2,0,1,2,5,4,0,8,2,1,0,0,1,1,0.311111111,"sa454693"
"Harold Martinez","PHI","AA",27,39,99,110,23,16,6,0,1,17,6,10,1,20,1,0,0,2,0,0,0.232323232,"sa455422"
"Zack Cox","DET","AA",28,85,274,313,77,61,13,0,3,31,33,30,0,70,3,6,0,4,1,0,0.281021897,"sa455436"
"Vladimir Frias","ARI","AA",30,32,112,121,25,22,3,0,0,12,6,7,0,16,1,1,0,3,4,2,0.223214285,"sa455557"
"Angel Franco","ARI","AA",27,15,56,59,16,13,3,0,0,7,5,3,0,10,0,0,0,0,1,2,0.285714285,"sa455631"
"Emerson Landoni","ATL","AA",28,18,52,57,9,9,0,0,0,6,2,4,0,13,1,0,0,3,0,0,0.173076923,"sa455907"
"Gabriel Noriega","MIL","AA",26,47,137,140,32,25,5,0,2,11,15,2,0,27,0,1,0,3,0,0,0.233576642,"sa455932"
"Garabez Rosa","BAL","AA",27,124,523,544,162,122,24,2,14,75,91,17,1,98,2,2,0,18,1,5,0.309751434,"sa455978"
"Jose Gonzalez","MIN","AA",30,25,77,88,12,10,1,0,1,9,6,9,0,28,1,1,0,2,0,1,0.155844155,"sa456023"
"Carlos Paulino","MIN","AA",27,26,80,97,28,23,5,0,0,11,11,12,1,12,2,2,1,2,0,0,0.35,"sa456100"
"Jio Mier","NYM","AA",26,32,104,113,25,14,9,0,2,9,19,6,0,29,1,2,0,4,2,2,0.240384615,"sa500732"
"Kelly Dugan","ARI","AA",26,105,313,359,80,45,20,2,13,40,48,30,2,81,10,3,0,3,4,1,0.255591054,"sa500838"
"Jan Vazquez","COL","AA",26,62,187,224,54,40,7,1,6,28,34,25,0,48,7,0,5,2,3,3,0.288770053,"sa501536"
"K.C. Hobson","SFG","AA",26,56,203,223,50,33,5,1,11,26,35,17,2,55,1,2,0,2,1,0,0.246305418,"sa501541"
"Stephen Perez","WSN","AA",26,82,230,274,49,38,6,1,4,30,20,30,0,69,5,1,8,8,9,2,0.213043478,"sa501997"
"Anthony Garcia","STL","AA",25,101,347,398,102,67,18,2,15,57,69,40,3,72,5,5,1,4,8,2,0.293948126,"sa502038"
"Joey Wong","SEA","AA",29,118,390,473,94,81,10,1,2,62,29,66,0,79,8,3,6,14,0,1,0.241025641,"sa502131"
"Victor Roache","MIL","AA",25,22,74,80,13,9,4,0,0,6,8,4,0,26,2,0,0,1,2,0,0.175675675,"sa502154"
"Edgar Corcino","MIN","AA",25,102,401,447,121,95,19,1,6,54,50,38,2,66,2,5,1,13,4,3,0.301745635,"sa502309"
"Jonathan Rodriguez","MIN","AA",27,119,434,524,134,82,31,0,21,87,76,80,2,113,3,7,0,14,2,0,0.30875576,"sa503023"
"Cam Maron","MIA","AA",26,74,233,270,63,47,10,1,5,24,32,35,1,45,0,2,0,6,0,0,0.270386266,"sa503041"
"Patrick Biondi","NYM","AA",26,94,264,303,62,55,3,2,2,36,19,34,0,59,2,1,2,3,26,10,0.234848484,"sa503056"
"Alex Glenn","MIA","AA",26,64,201,220,36,23,7,3,3,14,20,17,0,69,0,1,1,4,2,1,0.179104477,"sa503215"
"Art Charles","MIL","AA",26,43,108,122,19,11,6,0,2,8,17,11,0,42,0,2,1,0,0,0,0.175925925,"sa503326"
"Jeff Gelalich","CHW","AA",26,28,75,86,22,19,2,0,1,9,8,7,0,19,2,0,2,0,4,1,0.293333333,"sa503399"
"Francisco Diaz","NYY","AA",27,46,158,172,36,31,5,0,0,17,14,10,0,24,1,1,2,3,0,0,0.227848101,"sa505229"
"Anderson Feliz","PIT","AA",25,48,175,204,43,29,9,3,2,23,21,26,1,46,0,0,3,4,9,4,0.245714285,"sa505526"
"Alex Monsalve","TOR","AA",25,24,81,84,23,20,3,0,0,9,5,1,0,7,2,0,0,2,0,0,0.283950617,"sa505988"
"Keury De La Cruz","SEA","AA",25,32,122,127,29,25,3,1,0,10,11,5,0,24,0,0,0,6,5,1,0.237704918,"sa506223"
"Heiker Meneses","BOS","AA",25,20,70,80,16,13,3,0,0,8,4,7,1,14,0,1,2,0,2,2,0.228571428,"sa506229"
"Juan Ciriaco","COL","AA",26,33,92,99,18,14,2,0,2,5,9,3,0,15,0,1,3,2,3,2,0.195652173,"sa506307"
"Carlos Garcia","SFG","AA",25,47,132,139,32,25,4,1,2,15,12,3,0,20,2,2,0,1,6,3,0.242424242,"sa506356"
"Carlos Franco","ATL","AA",25,41,150,165,44,26,7,0,11,20,38,14,2,45,1,0,0,1,0,0,0.293333333,"sa506528"
"Ali Castillo","SFG","AA",28,34,101,110,30,27,3,0,0,1,7,6,0,9,1,2,0,3,1,2,0.297029702,"sa507143"
"Jose Rosario","BOS","AA",25,16,50,55,7,6,1,0,0,3,3,2,0,13,1,0,2,1,0,1,0.14,"sa507166"
"Aderlin Rodriguez","BAL","AA",25,125,484,536,135,87,25,1,22,61,76,43,5,102,5,4,0,15,0,0,0.278925619,"sa511026"
"Noah Perio","SDP","AA",25,112,430,466,121,98,15,4,4,53,36,30,2,60,2,2,2,9,7,5,0.281395348,"sa513056"
"Leon Landry","CIN","AA",27,46,106,112,21,16,3,2,0,11,3,4,0,24,1,0,1,0,2,1,0.198113207,"sa526198"
"Levi Michael","MIN","AA",26,88,295,341,78,57,14,1,6,45,43,33,1,85,12,0,1,7,7,4,0.264406779,"sa526207"
"Chris O'Brien","BAL","AA",27,23,74,90,15,11,2,0,2,9,8,13,0,19,2,1,0,0,0,0,0.202702702,"sa526558"
"Willie Argo","SEA","AA",27,19,67,71,12,4,6,0,2,8,7,4,0,28,0,0,0,0,0,0,0.179104477,"sa546652"
"Khayyan Norfork","WSN","AA",28,95,280,317,75,61,11,0,3,38,22,27,0,64,6,1,3,2,2,1,0.267857142,"sa546794"
"Nick Rickles","WSN","AA",27,28,100,107,26,14,8,0,4,9,12,5,0,11,0,2,0,6,1,0,0.26,"sa546837"
"Paul Hoenecke","LAD","AA",26,48,173,184,38,20,11,0,7,13,16,7,0,44,2,2,0,3,1,0,0.219653179,"sa546964"
"Rodrigo Vigil","MIA","AA",24,26,85,93,26,23,3,0,0,6,6,4,0,14,2,0,2,5,0,0,0.305882352,"sa547818"
"Armando Araiza","ATL","AA",24,15,50,55,9,5,3,0,1,6,4,4,0,15,0,0,1,0,0,0,0.18,"sa547843"
"Luigi Rodriguez","CLE","AA",24,82,286,309,79,43,22,1,13,31,40,19,1,94,0,2,2,0,8,8,0.276223776,"sa547914"
"Erick Salcedo","BAL","AA",24,121,408,460,106,84,16,1,5,46,47,35,0,50,3,4,10,8,2,5,0.259803921,"sa548029"
"Gabriel Lino","STL","AA",24,58,191,218,51,31,15,1,4,21,28,17,1,59,6,4,0,6,0,0,0.267015706,"sa548048"
"Gabriel Quintana","DET","AA",24,118,434,466,115,60,30,3,22,61,73,20,2,124,4,7,1,6,1,0,0.264976958,"sa548052"
"Luis Tejada","LAA","AA",24,48,171,187,34,27,3,1,3,16,15,14,0,38,1,0,1,5,2,3,0.198830409,"sa548053"
"Drew Vettleson","TEX","AA",25,26,100,106,19,13,3,0,3,6,9,3,0,36,1,0,2,2,5,1,0.19,"sa548166"
"Matt Lipka","TEX","AA",25,33,94,102,15,10,4,1,0,16,6,3,0,32,4,1,0,1,5,1,0.159574468,"sa548175"
"Stetson Allie","LAD","AA",26,32,88,99,19,11,6,1,1,7,5,9,1,41,1,1,0,1,0,0,0.21590909,"sa548192"
"Marcus Littlewood","SEA","AA",25,73,281,300,68,48,11,0,9,30,35,14,0,67,0,4,1,4,1,0,0.241992882,"sa548261"
"Sean Coyle","BAL","AA",25,42,134,150,25,12,11,1,1,15,8,16,0,36,0,0,0,0,2,4,0.186567164,"sa548268"
"Angelo Gumbs","CIN","AA",24,55,147,163,34,26,5,2,1,18,7,15,1,32,0,1,0,2,3,0,0.231292517,"sa548279"
"Justin O'Conner","TBR","AA",25,65,242,274,57,34,15,1,7,27,41,20,1,72,6,5,1,9,3,0,0.23553719,"sa548314"
"Dickie Joe Thon","STL","AA",25,52,169,184,40,26,8,2,4,14,15,11,0,56,0,1,3,4,1,0,0.23668639,"sa548351"
"Wynston Sawyer","LAD","AA",25,54,184,201,51,32,14,1,4,16,17,13,0,42,3,1,0,11,1,2,0.277173913,"sa548430"
"Jake DePew","BOS","AA",25,32,101,112,22,20,0,0,2,11,11,8,0,20,2,0,1,6,1,0,0.217821782,"sa548454"
"David Vidal","MIA","AA",27,107,376,432,107,70,26,1,10,53,41,45,5,70,4,2,5,11,1,0,0.284574468,"sa548470"
"Hunter Jones","CHW","AA",25,121,410,464,91,57,22,5,7,36,44,36,0,86,12,2,4,10,11,3,0.221951219,"sa548556"
"Chace Numata","PHI","AA",24,84,305,340,76,54,17,1,4,32,28,30,2,37,2,3,0,18,0,1,0.249180327,"sa549139"
"Ronald Bueno","CHW","AA",24,17,54,67,11,8,2,0,1,2,3,11,0,7,0,0,2,2,1,2,0.203703703,"sa549192"
"Ryan Casteel","SEA","AA",26,100,389,424,106,69,25,0,12,47,61,31,0,84,0,4,0,11,1,0,0.272493573,"sa549286"
"Jeff Arnold","SFG","AA",29,61,185,221,34,17,10,1,6,19,22,29,2,70,3,3,1,4,0,1,0.183783783,"sa549361"
"Jose Vinicio","CHW","AA",23,50,195,210,43,29,9,2,3,21,13,11,0,50,0,1,3,1,4,2,0.22051282,"sa549538"
"Viosergy Rosa","OAK","AA",27,135,517,585,132,85,28,1,18,62,110,56,5,137,2,10,0,19,0,1,0.255319148,"sa549558"
"Dominic Ficociello","DET","AA",25,90,330,378,101,71,21,2,7,53,39,42,0,87,0,5,1,8,10,2,0.306060606,"sa549668"
"Dustin Geiger","MIA","AA",25,37,114,126,24,16,3,0,5,14,17,9,0,38,3,0,0,4,0,0,0.210526315,"sa549747"
"Jay Gonzalez","BAL","AA",25,44,134,167,38,28,7,3,0,21,10,27,0,33,0,3,3,5,13,3,0.283582089,"sa549777"
"Stewart Ijames","ARI","AA",28,52,141,163,31,17,7,1,6,22,20,19,1,51,1,2,0,1,2,1,0.219858156,"sa549845"
"Taylor Ard","MIA","AA",27,124,368,413,79,46,21,0,12,36,49,31,3,115,10,4,0,9,3,1,0.214673913,"sa550014"
"Michael O'Neill","TEX","AA",25,74,271,309,71,50,9,4,8,31,22,26,0,82,9,1,1,7,12,3,0.261992619,"sa550175"
"Darian Sandford","WSN","AA",30,50,146,169,33,31,2,0,0,20,5,19,0,37,1,0,3,3,21,7,0.226027397,"sa550302"
"Tyler Marincov","OAK","AA",25,79,286,327,76,45,20,2,9,42,54,30,0,95,5,6,0,4,5,4,0.265734265,"sa550348"
"Eric Jagielo","CIN","AA",25,61,191,228,44,31,8,0,5,19,19,30,1,53,5,1,1,2,0,0,0.230366492,"sa550383"
"Damek Tomscha","PHI","AA",25,48,159,175,50,41,5,0,4,22,17,11,0,18,4,0,1,2,1,0,0.314465408,"sa550391"
"Alberth Martinez","SDP","AA",26,113,395,430,95,59,24,2,10,45,45,25,1,82,7,2,1,20,6,2,0.240506329,"sa550588"
"Jonathan Reynoso","CIN","AA",24,27,71,79,20,15,3,0,2,13,8,6,0,15,1,1,0,2,6,2,0.28169014,"sa551309"
"L.J. Mazzilli","NYM","AA",26,94,324,371,84,59,20,1,4,45,36,40,1,53,3,3,1,12,7,2,0.259259259,"sa577753"
"Kevin Medrano","ARI","AA",27,70,262,298,84,60,21,0,3,42,32,25,0,46,1,0,10,7,1,0,0.320610687,"sa577957"
"Cameron Seitzer","CHW","AA",27,64,227,253,50,32,12,0,6,23,18,19,1,59,5,1,1,9,2,0,0.220264317,"sa578022"
"Levi Hyams","ATL","AA",27,32,90,97,17,16,1,0,0,4,6,4,1,22,2,1,0,4,0,0,0.188888888,"sa578168"
"Sharif Othman","NYY","AA",28,15,51,52,14,10,2,0,2,4,5,1,0,12,0,0,0,1,0,0,0.274509803,"sa578858"
"Isaac Ballou","WSN","AA",27,49,124,142,24,16,4,2,2,13,7,15,0,44,1,1,1,2,2,0,0.193548387,"sa579269"
"Joe Sever","CLE","AA",26,118,440,481,124,94,21,2,7,46,54,32,0,82,4,5,0,14,5,2,0.281818181,"sa579296"
"Jordan Smith","CLE","AA",26,41,157,179,42,34,6,0,2,23,13,19,0,37,1,1,1,3,5,5,0.267515923,"sa579297"
"Cal Towey","MIA","AA",27,26,79,95,14,8,5,0,1,9,11,13,0,37,2,1,0,2,0,0,0.177215189,"sa579778"
"Gianfranco Wawoe","SEA","AA",22,14,58,61,14,9,5,0,0,8,7,2,0,8,0,1,0,1,2,0,0.24137931,"sa596239"
"Argenis Raga","OAK","AA",22,29,95,105,19,12,5,0,2,11,13,8,0,25,0,2,0,3,0,0,0.2,"sa596833"
"Yonathan Mendoza","CLE","AA",23,15,51,55,10,7,2,0,1,2,6,4,0,9,0,0,0,0,2,0,0.196078431,"sa596904"
"Carlos Penalver","CHC","AA",23,112,382,413,97,79,11,4,3,48,18,18,2,67,5,2,6,11,1,1,0.253926701,"sa596953"
"Edwin Espinal","PIT","AA",23,95,367,397,104,64,25,0,15,41,72,18,2,48,6,6,0,13,0,1,0.283378746,"sa596971"
"Cleuluis Rondon","CHW","AA",23,51,162,178,33,26,7,0,0,9,9,8,0,43,0,2,6,5,1,3,0.203703703,"sa596998"
"Mauricio Ramos","KCR","AA",25,92,356,378,92,70,9,2,11,36,47,14,1,89,7,1,0,7,0,2,0.258426966,"sa597006"
"Jeffrey Baez","CHC","AA",23,81,276,309,60,35,14,1,10,38,27,26,0,59,3,2,2,3,7,5,0.217391304,"sa597088"
"Alberto Triunfel","LAA","AA",23,89,301,325,73,57,10,3,3,27,36,18,0,64,0,1,5,5,3,8,0.242524916,"sa597103"
"Deiner Lopez","BOS","AA",23,73,231,255,57,48,5,1,3,38,17,16,0,66,1,2,5,4,5,0,0.246753246,"sa597152"
"Angelo Mora","PHI","AA",24,80,298,322,88,57,19,3,9,42,47,24,1,60,0,0,0,7,4,2,0.295302013,"sa597177"
"Emilio Guerrero","TOR","AA",24,74,266,286,70,50,14,2,4,31,28,18,0,57,1,1,0,15,2,1,0.263157894,"sa597507"
"Rando Moreno","SFG","AA",25,68,185,199,37,32,5,0,0,13,16,12,1,25,0,1,1,7,3,3,0.2,"sa597695"
"Travis Harrison","MIN","AA",24,83,276,335,49,25,20,1,3,34,26,44,1,98,12,2,1,7,4,2,0.177536231,"sa597772"
"Dante Bichette","NYY","AA",24,72,244,281,64,51,8,1,4,27,33,35,1,49,0,2,0,13,0,1,0.262295081,"sa597776"
"Granden Goetzman","TBR","AA",24,24,89,95,20,10,4,3,3,13,15,6,0,22,0,0,0,3,6,1,0.224719101,"sa597785"
"Brett Austin","CHW","AA",24,53,149,169,32,20,7,1,4,18,19,16,0,49,0,2,2,2,0,0,0.2147651,"sa597795"
"Tyler Marlette","SEA","AA",24,97,368,405,90,55,22,2,11,47,65,31,0,89,4,2,0,7,0,1,0.244565217,"sa597836"
"Jake Lowery","WSN","AA",26,19,56,66,12,8,4,0,0,6,5,10,0,16,0,0,0,0,0,0,0.214285714,"sa597837"
"Dan Gamache","WSN","AA",26,104,385,429,96,66,22,3,5,40,56,40,4,92,1,2,1,14,0,0,0.249350649,"sa597966"
"Daniel Lockhart","ARI","AA",24,23,78,91,16,9,6,0,1,14,8,11,0,11,0,1,1,3,3,0,0.205128205,"sa598065"
"Dustin Houle","MIL","AA",23,46,142,163,32,22,9,0,1,11,18,17,1,34,1,1,2,3,0,1,0.225352112,"sa598106"
"Aaron Brown","PHI","AA",25,28,90,92,20,15,3,0,2,6,8,1,0,34,1,0,0,0,0,1,0.222222222,"sa598306"
"Todd Hankins","CLE","AA",26,73,232,260,53,43,7,1,2,28,19,21,1,70,0,3,4,1,15,5,0.228448275,"sa598325"
"KC Serna","MIA","AA",27,66,207,233,52,35,12,1,4,22,16,18,0,42,4,2,2,4,1,3,0.251207729,"sa598479"
"Glynn Davis","BAL","AA",25,28,98,104,23,16,5,1,1,9,6,4,0,24,1,0,1,2,1,2,0.234693877,"sa598601"
"Aneury Tavarez","BOS","AA",25,18,61,75,23,19,3,0,1,13,6,12,0,6,0,1,1,2,6,3,0.37704918,"sa598684"
"Jeremias Pineda","MIA","AA",26,65,170,191,39,29,5,5,0,20,9,19,0,56,1,0,1,1,9,2,0.229411764,"sa598687"
"John Norwood","MIA","AA",24,135,473,539,135,95,17,4,19,68,62,59,0,134,4,3,0,10,4,4,0.285412262,"sa598986"
"Trey Martin","CHC","AA",24,84,317,337,84,60,17,2,5,29,35,12,1,89,6,1,1,0,6,6,0.264984227,"sa599037"
"Matt Dean","TOR","AA",24,34,97,111,19,12,3,0,4,8,14,12,0,39,0,1,1,2,0,0,0.195876288,"sa599049"
"Tanner English","MIN","AA",24,24,62,74,8,5,2,1,0,11,3,8,0,26,1,1,2,1,6,1,0.129032258,"sa599081"
"Mason Robbins","CHW","AA",24,125,480,505,127,112,11,1,3,49,36,20,3,49,0,2,3,10,4,4,0.264583333,"sa599191"
"Casey Turgeon","STL","AA",24,30,80,98,18,12,4,1,1,15,5,16,0,19,1,0,1,1,3,0,0.225,"sa599227"
"Zach Houchins","LAA","AA",24,125,474,518,119,73,28,4,14,46,77,37,2,82,2,4,1,14,7,8,0.251054852,"sa599235"
"Ruben Sosa","KCR","AA",26,35,115,132,30,19,5,4,2,21,15,13,1,30,1,0,3,4,6,1,0.260869565,"sa599247"
"Taylor Sparks","CIN","AA",24,18,62,73,8,4,2,0,2,8,4,9,0,21,2,0,0,0,0,0,0.129032258,"sa599278"
"Mike Papi","CLE","AA",24,87,296,352,79,56,13,0,10,50,37,50,4,61,2,2,2,0,5,2,0.266891891,"sa599318"
"Josh Tobias","BOS","AA",24,92,332,367,89,67,19,0,3,32,34,19,3,72,9,4,3,6,4,3,0.268072289,"sa599333"
"Derrick Loveless","TOR","AA",24,69,190,234,48,37,9,1,1,35,23,38,0,55,2,2,2,6,2,5,0.252631578,"sa599355"
"Drew Stankiewicz","PHI","AA",24,53,149,172,45,34,6,1,4,19,16,21,1,29,1,0,1,2,1,1,0.302013422,"sa599531"
"Taylor Murphy","CLE","AA",24,25,79,96,16,12,1,0,3,13,13,13,1,29,4,0,0,3,3,1,0.202531645,"sa599536"
"Jerrick Suiter","PIT","AA",24,100,347,399,99,66,20,3,10,47,58,47,1,83,2,2,1,9,7,2,0.285302593,"sa599740"
"Kevin Taylor","NYM","AA",25,114,383,448,112,88,20,1,3,44,46,54,2,52,1,7,1,12,2,1,0.292428198,"sa599801"
"Jose Cardona","TEX","AA",23,109,429,465,119,90,19,3,7,46,47,22,1,48,5,6,3,11,14,10,0.277389277,"sa599888"
"Chris Mariscal","SEA","AA",24,40,155,171,38,32,3,2,1,15,14,14,0,30,2,0,0,3,0,1,0.24516129,"sa600255"
"Drew Weeks","COL","AA",24,128,470,523,115,74,22,2,17,69,63,41,1,114,7,3,2,8,13,14,0.244680851,"sa602429"
"Kevin Cornelius","CHC","AA",24,52,132,140,26,17,6,0,3,10,12,7,0,51,0,1,0,3,0,0,0.196969696,"sa602665"
"Hunter Cole","SFG","AA",24,83,281,319,70,38,20,5,7,29,34,31,0,64,2,5,0,8,2,1,0.24911032,"sa603087"
"Andy Paz","OAK","AA",24,56,179,197,45,41,4,0,0,14,19,14,0,37,0,2,2,14,3,0,0.251396648,"sa603199"
"Tomas Morales","PIT","AA",25,36,117,126,22,14,6,0,2,7,14,6,0,24,0,0,3,1,2,0,0.188034188,"sa605888"
"Blake Gailen","LAD","AA",32,49,150,167,45,29,9,0,7,23,35,17,1,27,0,0,0,3,3,1,0.3,"sa605974"
"Evan Marzilli","ARI","AA",26,95,296,355,75,55,10,5,5,54,17,54,2,70,2,2,1,4,15,7,0.253378378,"sa621523"
"Alex Yarbrough","MIA","AA",25,111,364,406,84,61,14,5,4,32,30,32,1,105,2,4,4,4,4,0,0.23076923,"sa621579"
"Chris Diaz","MIA","AA",26,65,188,215,43,33,8,2,0,16,16,20,0,40,4,0,3,4,2,1,0.228723404,"sa621581"
"Rudy Flores","ARI","AA",26,63,235,252,70,41,20,1,8,35,38,12,0,64,3,2,0,12,2,0,0.29787234,"sa621607"
"Mott Hyde","HOU","AA",25,26,82,98,17,14,1,0,2,12,6,12,1,32,3,0,1,3,5,2,0.207317073,"sa621678"
"Adam Brett Walker","ATL","AA",25,26,96,104,26,10,6,0,10,18,24,6,1,36,0,2,0,3,0,1,0.270833333,"sa621791"
"Zane Chavez","PIT","AA",30,19,63,70,7,6,1,0,0,5,5,5,0,9,0,2,0,2,0,0,0.111111111,"sa628321"
"Jin-De Jhang","PIT","AA",24,72,273,296,63,49,9,2,3,29,25,17,1,24,2,1,3,9,1,0,0.23076923,"sa653546"
"Javier Betancourt","MIL","AA",22,107,338,361,82,55,18,3,6,40,22,21,2,50,0,1,1,12,3,2,0.24260355,"sa655912"
"Yasiel Balaguert","CHC","AA",24,129,477,518,122,80,27,0,15,51,75,35,1,103,2,4,0,19,0,1,0.255765199,"sa656575"
"Eliezer Alvarez","STL","AA",22,54,186,209,46,30,11,1,4,29,26,16,0,56,5,2,0,2,8,3,0.247311827,"sa657261"
"Luis Jean","COL","AA",22,62,136,146,29,25,3,1,0,13,11,6,1,20,1,1,2,3,6,3,0.213235294,"sa657310"
"Emerson Jimenez","COL","AA",22,23,55,63,7,6,0,1,0,4,0,6,0,20,0,0,2,0,5,0,0.127272727,"sa657311"
"Osvaldo Abreu","WSN","AA",23,125,431,475,106,81,16,4,5,40,42,27,0,107,7,3,7,9,1,6,0.245939675,"sa657398"
"Alberti Chavez","CIN","AA",21,34,64,71,9,7,2,0,0,3,5,7,1,26,0,0,0,3,0,1,0.140625,"sa657456"
"Malquin Canelo","PHI","AA",22,112,389,436,88,58,22,2,6,50,34,42,0,113,1,3,1,10,12,5,0.226221079,"sa657479"
"Arturo Michelena","HOU","AA",22,52,162,175,34,31,2,0,1,15,9,10,0,42,2,1,0,3,0,1,0.209876543,"sa657523"
"Tito Polo","NYY","AA",22,35,127,143,41,29,8,3,1,24,24,11,0,23,4,0,1,2,14,4,0.322834645,"sa657705"
"Elvis Escobar","PIT","AA",22,116,383,413,106,86,12,5,3,42,32,25,2,69,0,3,2,3,5,7,0.276762402,"sa657855"
"Keon Barnum","CHW","AA",24,96,333,374,70,39,14,1,16,37,36,36,1,125,1,4,0,8,0,1,0.21021021,"sa657864"
"Courtney Hawkins","CHW","AA",23,80,295,322,56,37,8,1,10,33,27,21,1,105,4,2,0,6,0,0,0.189830508,"sa657904"
"Clint Coulter","MIL","AA",23,116,385,437,90,54,21,1,14,46,49,35,1,94,14,3,0,11,2,3,0.233766233,"sa657922"
"Adrian Marin","BAL","AA",23,110,433,470,115,87,23,3,2,58,38,26,0,90,2,3,6,13,8,1,0.265588914,"sa657939"
"Fernando Perez","SDP","AA",23,63,212,233,45,33,8,1,3,20,18,16,2,64,4,1,0,6,0,2,0.21226415,"sa657942"
"Max White","COL","AA",23,113,371,430,90,57,22,4,7,55,24,52,0,118,1,2,4,5,24,13,0.242587601,"sa657952"
