Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Joe Musgrove","SDP",10.075367929665283,2.680147133999632,3.75925926,1.0919117953331834,0.27139037,0.07219251,0.19919786,0.21005917159763313,1.0808823832591108,0.2660753880266075,0.79694323,79.94657195509642,88.16511046938268,85.78421581985832,3.176470677332897,3.699445902022524,-0.5229752246896271,3.649840315379902,3.6899461893928436,"Joe Musgrove",12970,605397
"Sean Manaea","OAK",9.736059755688629,2.057620876202236,4.73170732,1.2546468757330707,0.25729443,0.05437666,0.20291777,0.25426136363636365,1.2267658340501135,0.31752577319587627,0.77319588,94.84223369176806,87.94549361759559,84.73497357527752,3.9144982522871805,3.6551642477504953,0.2593340045366852,3.62365613298647,3.679380563810525,"Sean Manaea",15873,640455
"Sandy Alcantara","MIA",8.795786496638739,2.188006591203666,4.02,0.9189627683055398,0.24014337,0.05973716,0.18040621,0.22007722007722008,1.0745543481244673,0.2702702702702703,0.72420635,75.77774457180591,81.59536458538336,80.93864976817326,3.1944896231573527,3.4180082028034566,-0.2235185796461039,3.446059497550878,3.678393871765249,"Sandy Alcantara",18684,645261
"José Berríos","- - -",9.562500379979626,2.1093750838190353,4.53333333,1.0312500409781948,0.26120359,0.05761844,0.20358515,0.22052704576976423,1.0625000422199584,0.2767676767676768,0.72263549,80.79470509155185,82.10591349283285,83.97262616492269,3.515625139698392,3.472117467804088,0.043507671894304156,3.590676702478978,3.651366872437419,"Jose Berrios",14168,621244
"Julio Urías","LAD",9.452424216274855,1.8420108729151001,5.13157895,0.9210054364575501,0.26174497,0.05100671,0.21073826,0.21571428571428572,1.0179533771372922,0.2716049382716049,0.76151122,72.21396199194827,72.46014299041637,87.5876330840431,2.956912190732134,3.1269461488316,-0.1700339580994661,3.7256832284807886,3.6385987324014777,"Julio Urias",14765,628711
"Nathan Eovaldi","BOS",9.625228787695312,1.7276051670222354,5.57142857,0.740402214438101,0.2552356,0.04581152,0.20942408,0.2520775623268698,1.190128003948651,0.326171875,0.7044335,81.7680552321563,65.07277176103193,81.48990133541093,3.7513712198197116,2.7916063239764557,0.9597648958432559,3.4832731094819294,3.6026362501294633,"Nathan Eovaldi",9132,543135
"Dylan Cease","CHW",12.27766674986852,3.6941652167745986,3.32352941,1.0865191814042938,0.31920904,0.0960452,0.22316384,0.2202852614896989,1.2494970586149379,0.3090909090909091,0.7393617,89.56265960476692,76.4351286611867,86.98731115172006,3.9114690530554577,3.4054466117713047,0.506022441284153,3.7210930883335385,3.566489343306271,"Dylan Cease",18525,656302
"Charlie Morton","ATL",10.470377593412147,2.811490279712521,3.72413793,0.7755835254379368,0.28571429,0.07671958,0.20899471,0.19970631424375918,1.0448833606594428,0.267260579064588,0.71049841,78.57439743239655,75.63112026685475,77.69170368294158,3.3447039534511025,3.1754201191714713,0.16928383427963123,3.309508819748196,3.5345460790938104,"Charlie Morton",4676,450203
"Yu Darvish","SDP",10.767535399397898,2.3807615958467716,4.52272727,1.5150301064479454,0.29221733,0.06461087,0.22760646,0.21939586645468998,1.094188410212405,0.2736318407960199,0.72281167,106.22159787635977,93.08422930059868,88.20728425607324,4.220441010819277,3.9035010787632687,0.31693993205600846,3.751742727259286,3.4891593667387193,"Yu Darvish",13074,506433
"Kevin Gausman","SFG",10.640625,2.34375,4.54,0.9375,0.29290323,0.06451613,0.2283871,0.20804438280166435,1.0416666666666667,0.2742616033755274,0.78409091,69.68564155287623,73.68356144516682,76.88831274145687,2.8125,3.003367455800375,-0.19086745580037512,3.275722124582778,3.420783308889135,"Kevin Gausman",14107,592332
"Brandon Woodruff","MIL",10.589219631187117,2.1579926262608815,4.90697674,0.9033457505278109,0.2980226,0.06073446,0.23728814,0.19756838905775076,0.9646840422303166,0.26107226107226106,0.81395349,60.851877393034904,68.9298639716814,71.52970944182428,2.559479626495464,2.9581382056765673,-0.39865857918110326,3.0503654683793817,3.3060710892670673,"Brandon Woodruff",16162,605540
"Aaron Nola","PHI",11.108856714050559,1.942804537434851,5.71794872,1.2952030249565674,0.29773031,0.05206943,0.24566088,0.23537803138373753,1.1291513550903407,0.3075221238938053,0.66817667,109.81103170431176,77.26865781773682,79.21304714097828,4.632841589267722,3.369296126306513,1.2635454629612086,3.3734890876406833,3.2625293290080317,"Aaron Nola",16149,605400
"Robbie Ray","TOR",11.544827889931195,2.420689718856541,4.76923077,1.5362069369666511,0.32082794,0.06727038,0.25355757,0.20920502092050208,1.0448276136944898,0.268348623853211,0.90112641,63.16669944096878,86.77569190252194,78.69967020419816,2.8396552471201733,3.692447929314286,-0.8527926821941127,3.362566680310958,3.2114522736318776,"Robbie Ray",11486,592662
"Zack Wheeler","PHI",10.420312748439615,1.9406250462681065,5.36956522,0.6750000160932544,0.29093051,0.05418139,0.23674912,0.21257861635220127,1.007812524028123,0.287593984962406,0.75274177,65.99731348461476,59.14213802560461,66.47550499901793,2.784375066384675,2.588784108608961,0.195590957775714,2.837810339867204,3.1785661708982538,"Zack Wheeler",10310,554430
"Gerrit Cole","NYY",12.060662102998343,2.034926527666387,5.92682927,1.1911765039998363,0.33471074,0.05647383,0.27823691,0.22108345534407028,1.0588235591109656,0.30528846153846156,0.77930175,76.14106734843536,67.82988663791926,68.77479965492186,3.2261030316662236,2.9218723508004087,0.30423068086581484,2.933213115086212,2.93358357177988,"Gerrit Cole",13125,543037
"Max Scherzer","- - -",11.843866506920188,1.8066915010556217,6.55555556,1.154275125674425,0.34054834,0.05194805,0.28860029,0.1839258114374034,0.8643122921716709,0.24742268041237114,0.84337349,58.88726110512131,68.90223271372274,75.9418111381617,2.4591078764368186,2.9748668306863415,-0.5157589542495229,3.2359168946594545,2.9017099060880205,"Max Scherzer",3137,453286
"Corbin Burnes","MIL",12.610778443113773,1.8323353293413174,6.88235294,0.3772455089820359,0.35616438,0.05175038,0.304414,0.1993517017828201,0.9401197604790419,0.30851063829787234,0.75718016,57.65817032216769,37.56055284011642,53.71537588953422,2.4251497005988023,1.631111966778418,0.7940377338203843,2.301181694668924,2.610739581428981,"Corbin Burnes",19361,669203
